,CARD,DECK,BALLOT,FORM,S100C.Q1,S100C.Q2,S100C.Q3,S100C.Q4,S100C.Q5,S100C.Q6,S100C.Q7A.n,S100C.Q7B,S100C.Q7C,S100C.Q8,S100C.Q9,S100C.Q10,S100C.Q11,S100C.Q12,S100C.Q13,S100C.Q14,S100C.Q15.n,S100C.Q16A,S100C.Q16B,S100C.Q17A,S100C.Q17B,S100C.Q18.n,S100C.Q19,S100C.Q20,S100C.Q21A,S100C.Q21B,S100C.Q22,S100C.Q23,S100C.Q24,S100C.Q25,S100C.Q26,S100C.Q27,S100C.Q28,S100C.Q29A,S100C.Q29B,S100C.Q29C,S100C.Q29D,S100C.Q29E,S100C.Q29F,S100C.Q29G,S100C.Q30A,S100C.Q30B,S100C.Q31,S100C.Q32A,S100C.Q32B,S100C.Q32C,S100C.Q33,S100C.Q34,S100C.Q35,S100C.Q36A,S100C.Q36B.n,S100C.Q37,S100C.Q38,S100C.Q39,S100C.Q40.n,S100C.Q40A.n,S100C.Q40B.n,S100C.Q41,S100C.Q42.1,S100C.Q42.2,S100C.Q43A,S100C.Q43B,S100C.Q43C,S100C.Q44,S100C.Q45A,S100C.Q45B,S100C.Q46A,S100C.Q46B,S100C.Q47A.n,S100C.Q47B.n,S100C.Q48,CARD..1,DECK..1,BALLOT..1,FORM..1,S100C.Q49A,S100C.Q49B,S100C.Q49C,S100C.Q49D,S100C.Q49E,S100C.Q49F,S100C.Q49G,S100C.Q49H,S100C.Q50A,S100C.Q50B,S100C.Q50C,S100C.Q51A.n,S100C.Q51B.n,S100C.Q52.n,S100C.Q53A,S100C.Q53B,S100C.Q53C,S100C.Q54,S100C.Q55A,S100C.Q55B,S100C.Q56.n,S100C.V57,S100C.V58
679,1.0,100.0,680.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,,100.0,40.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,,3.0,4.0,1.0,,,,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,,,1.0,2.0,100.0,680.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,,,,3.0,3.0,3.0,2.0,0.0,0.0,,43.0,14.0
680,1.0,100.0,681.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,,18.0,11.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,2.0,1.0,,3.0,8.0,2.0,1.0,8.0,0.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,9.0,3.0,1.0,3.0,4.0,1.0,7.0,,3.0,2.0,1.0,,,,4.0,9.0,3.0,5.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,,,2.0,2.0,100.0,681.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,,,,2.0,3.0,3.0,1.0,1.0,1.0,,44.0,4.0
681,1.0,100.0,682.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,,78.0,19.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,,2.0,2.0,2.0,2.0,,2.0,8.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,,2.0,2.0,1.0,,,,4.0,8.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,682.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,,,,3.0,3.0,3.0,2.0,2.0,0.0,,44.0,14.0
682,1.0,100.0,683.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,,55.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,8.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,,4.0,2.0,100.0,683.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,43.0,26.0
683,1.0,100.0,684.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,,70.0,22.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,,3.0,8.0,1.0,2.0,5.0,0.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,,2.0,3.0,1.0,,,,0.0,9.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,,,2.0,2.0,100.0,684.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,2.0,,43.0,19.0
684,1.0,100.0,685.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,,0.0,72.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,2.0,8.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,0.0,,3.0,4.0,2.0,,,,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,,,2.0,2.0,100.0,685.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,,,,1.0,2.0,0.0,2.0,2.0,1.0,,44.0,11.0
685,1.0,100.0,686.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,,78.0,19.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,3.0,8.0,2.0,2.0,9.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,3.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,,,3.0,2.0,100.0,686.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,,44.0,23.0
686,1.0,100.0,687.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,,200.0,21.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,,2.0,2.0,2.0,2.0,,2.0,8.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,0.0,,1.0,3.0,1.0,,,,4.0,11.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,687.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,3.0,1.0,3.0,2.0,1.0,2.0,,43.0,7.0
687,1.0,100.0,688.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,,90.0,21.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,,3.0,8.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0,3.0,,3.0,3.0,1.0,,,,4.0,12.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,4.0,2.0,100.0,688.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,,,,3.0,3.0,3.0,2.0,2.0,1.0,,42.0,7.0
688,1.0,100.0,689.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,,90.0,21.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,4.0,3.0,3.0,3.0,,3.0,8.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0,2.0,1.0,,3.0,2.0,1.0,,,,4.0,11.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,,,4.0,2.0,100.0,689.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,,42.0,21.0
689,1.0,100.0,690.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,,50.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,6.0,,3.0,2.0,1.0,,,,3.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,,,0.0,2.0,100.0,690.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,38.0,31.0
690,1.0,100.0,691.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,,106.0,33.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,2.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,3.0,2.0,100.0,691.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,,,,1.0,3.0,1.0,2.0,2.0,2.0,,36.0,12.0
691,1.0,100.0,692.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,,60.0,14.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,6.0,,3.0,2.0,1.0,,,,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,1.0,2.0,100.0,692.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,0.0,1.0,,38.0,23.0
692,1.0,100.0,693.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,,60.0,16.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,,2.0,2.0,3.0,2.0,,1.0,8.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,0.0,5.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,,3.0,1.0,1.0,,,,4.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,3.0,2.0,100.0,693.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,,,,1.0,3.0,2.0,2.0,2.0,2.0,,38.0,21.0
693,1.0,100.0,694.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,,40.0,12.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,,2.0,1.0,2.0,2.0,,3.0,8.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,1.0,,,,3.0,9.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,,,3.0,2.0,100.0,694.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,,,,1.0,3.0,3.0,2.0,2.0,2.0,,38.0,4.0
694,1.0,100.0,695.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,,60.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,2.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,2.0,2.0,100.0,695.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,1.0,,36.0,24.0
695,1.0,100.0,696.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,,60.0,30.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,,3.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,,,2.0,2.0,100.0,696.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,3.0,3.0,2.0,2.0,1.0,2.0,,38.0,25.0
696,1.0,100.0,697.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,,100.0,35.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,,2.0,2.0,2.0,2.0,,3.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,2.0,1.0,,2.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,,,3.0,2.0,100.0,697.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,,,,3.0,2.0,1.0,2.0,2.0,2.0,,37.0,12.0
697,1.0,100.0,698.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,,100.0,35.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,,1.0,1.0,3.0,2.0,,3.0,0.0,2.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,,3.0,2.0,1.0,,,,4.0,8.0,1.0,5.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,,,2.0,2.0,100.0,698.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,,37.0,13.0
698,1.0,100.0,699.0,3.0,2.0,1.0,5.0,2.0,1.0,2.0,,15.0,12.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,,2.0,1.0,4.0,2.0,,1.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,0.0,,1.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,4.0,2.0,100.0,699.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,,,,1.0,3.0,3.0,2.0,0.0,2.0,,38.0,26.0
699,1.0,100.0,700.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,60.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,2.0,8.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,,2.0,2.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,2.0,2.0,100.0,700.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,,,,3.0,3.0,1.0,2.0,1.0,0.0,,38.0,8.0
700,1.0,100.0,701.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,,60.0,14.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,,2.0,1.0,2.0,1.0,,4.0,8.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,,,4.0,2.0,100.0,701.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,,,1.0,3.0,0.0,2.0,0.0,0.0,,38.0,9.0
701,1.0,100.0,702.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,75.0,19.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,8.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,8.0,2.0,0.0,1.0,2.0,1.0,3.0,,1.0,1.0,3.0,,,,0.0,9.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,,,3.0,2.0,100.0,702.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,0.0,,38.0,20.0
702,1.0,100.0,703.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,,90.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,3.0,0.0,2.0,2.0,8.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,,2.0,3.0,2.0,,,,3.0,9.0,2.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,2.0,,,4.0,2.0,100.0,703.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,5.0,1.0,0.0,,,,1.0,3.0,1.0,2.0,2.0,1.0,,37.0,6.0
703,1.0,100.0,704.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,,90.0,35.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,4.0,0.0,2.0,2.0,8.0,0.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,,3.0,2.0,1.0,,,,4.0,9.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,704.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,1.0,0.0,1.0,2.0,1.0,1.0,,37.0,19.0
704,1.0,100.0,705.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,,90.0,35.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,,3.0,8.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,,3.0,2.0,2.0,,,,4.0,11.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,,,3.0,2.0,100.0,705.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,37.0,24.0
705,1.0,100.0,706.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,,60.0,14.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,1.0,,3.0,1.0,2.0,,,,4.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,,,1.0,2.0,100.0,706.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,38.0,17.0
706,1.0,100.0,707.0,3.0,2.0,1.0,5.0,5.0,1.0,4.0,,64.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,,3.0,2.0,1.0,,,,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,3.0,2.0,100.0,707.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,,,1.0,3.0,1.0,2.0,1.0,2.0,,37.0,3.0
707,1.0,100.0,708.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,,34.0,17.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,,1.0,2.0,2.0,3.0,,3.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,5.0,5.0,3.0,3.0,2.0,1.0,,2.0,3.0,1.0,,,,3.0,7.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,4.0,2.0,100.0,708.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,,,,2.0,2.0,3.0,2.0,2.0,1.0,,37.0,16.0
708,1.0,100.0,709.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,23.0,23.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,,2.0,1.0,2.0,1.0,,3.0,0.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,,2.0,2.0,2.0,,,,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,2.0,2.0,100.0,709.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,40.0,37.0
709,1.0,100.0,710.0,3.0,2.0,1.0,4.0,2.0,1.0,7.0,,150.0,20.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,,4.0,3.0,4.0,3.0,,3.0,8.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,,2.0,1.0,1.0,,,,4.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,,,1.0,2.0,100.0,710.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,,,,3.0,3.0,3.0,2.0,2.0,2.0,,40.0,15.0
710,1.0,100.0,711.0,3.0,2.0,1.0,5.0,0.0,1.0,7.0,,60.0,20.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,8.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,,2.0,1.0,1.0,,,,4.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,,4.0,2.0,100.0,711.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,0.0,2.0,,39.0,9.0
711,1.0,100.0,712.0,3.0,2.0,1.0,3.0,3.0,1.0,7.0,,180.0,14.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,3.0,2.0,3.0,2.0,,2.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,9.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,,,2.0,2.0,100.0,712.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,0.0,0.0,,40.0,29.0
712,1.0,100.0,713.0,3.0,2.0,2.0,3.0,2.0,1.0,7.0,,90.0,10.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,,1.0,8.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,,4.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,,,3.0,2.0,100.0,713.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,40.0,33.0
713,1.0,100.0,714.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,,999.0,30.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,,2.0,8.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,4.0,2.0,3.0,3.0,1.0,7.0,,3.0,4.0,1.0,,,,4.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,,,4.0,2.0,100.0,714.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,,,,2.0,1.0,2.0,2.0,2.0,0.0,,40.0,27.0
