,CARD,DECK,BALLOT,FORM,S218C.Q1,S218C.Q2,S218C.Q3,S218C.Q4,S218C.Q5,S218C.Q6,S218C.Q7,S218C.Q8,S218C.Q9,S218C.Q10,S218C.Q11,S218C.Q12,S218C.Q13.x,S218C.Q15,S218C.Q16,S218C.Q17,S218C.Q18,S218C.Q19,S218C.Q20,S218C.Q21,S218C.Q22,S218C.Q23,S218C.Q24,S218C.Q25,S218C.Q26,S218C.Q27A,S218C.Q27B,S218C.Q28,S218C.Q29,S218C.Q30,S218C.Q31,S218C.Q32,S218C.Q33,S218C.Q34,S218C.Q35,S218C.Q36,S218C.Q37A,S218C.Q37B,S218C.Q38,S218C.Q39A,S218C.Q39B,S218C.Q40,S218C.Q41,S218C.Q42,S218C.Q43,S218C.Q44A,S218C.Q44B,S218C.Q45,S218C.Q46,S218C.Q47,S218C.Q48,S218C.Q49,S218C.Q50,S218C.Q51,S218C.Q53,S218C.Q54,S218C.Q55,S218C.Q56,S218C.Q57,S218C.Q58.n,S218C.Q59,S218C.Q60,CARD..1,DECK..1,BALLOT..1,FORM..1,S218C.Q61,S218C.Q62,S218C.Q63.n,S218C.V64,S218C.V65,S218C.V66,S218C.V67
510,1.0,218.0,511.0,2.0,4.0,42.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,75.0,1.0,1.0,1.0,3.0,6.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,9.0,8.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,4.0,2.0,218.0,511.0,2.0,38.0,1.0,,3.0,1.0,12.0,27.0
511,1.0,218.0,512.0,2.0,3.0,41.0,3.0,11.0,99.0,1.0,6.0,8.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,75.0,1.0,1.0,1.0,3.0,6.0,2.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,512.0,2.0,38.0,8.0,,3.0,1.0,12.0,30.0
512,1.0,218.0,513.0,2.0,3.0,29.0,2.0,2.0,2.0,1.0,6.0,8.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,45.0,1.0,2.0,1.0,3.0,6.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,513.0,2.0,13.0,7.0,,3.0,5.0,12.0,4.0
513,1.0,218.0,514.0,2.0,3.0,28.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,4.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,50.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,514.0,2.0,18.0,9.0,,3.0,3.0,12.0,14.0
514,1.0,218.0,515.0,2.0,4.0,25.0,3.0,11.0,99.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,1.0,1.0,35.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,9.0,10.0,5.0,9.0,9.0,99.0,9.0,9.0,,8.0,0.0,2.0,218.0,515.0,2.0,52.0,7.0,,3.0,1.0,12.0,13.0
515,1.0,218.0,516.0,2.0,3.0,32.0,3.0,11.0,99.0,2.0,6.0,8.0,1.0,3.0,2.0,3.0,4.0,6.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,0.0,52.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,516.0,2.0,21.0,9.0,,3.0,1.0,11.0,27.0
516,1.0,218.0,517.0,2.0,3.0,36.0,2.0,2.0,2.0,1.0,6.0,8.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,53.0,1.0,1.0,1.0,0.0,6.0,3.0,7.0,7.0,2.0,2.0,2.0,3.0,3.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,517.0,2.0,14.0,7.0,,3.0,5.0,12.0,30.0
517,1.0,218.0,518.0,2.0,3.0,30.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,50.0,1.0,2.0,1.0,3.0,0.0,2.0,7.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,2.0,2.0,2.0,218.0,518.0,2.0,18.0,7.0,,3.0,3.0,12.0,4.0
518,1.0,218.0,519.0,2.0,3.0,30.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,50.0,1.0,1.0,1.0,3.0,6.0,2.0,0.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,9.0,9.0,99.0,9.0,9.0,,1.0,2.0,2.0,218.0,519.0,2.0,19.0,10.0,,3.0,3.0,12.0,17.0
519,1.0,218.0,520.0,2.0,3.0,39.0,3.0,11.0,99.0,1.0,6.0,8.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,71.0,2.0,1.0,1.0,3.0,6.0,5.0,7.0,7.0,4.0,2.0,2.0,3.0,6.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,5.0,4.0,2.0,218.0,520.0,2.0,36.0,8.0,,3.0,1.0,11.0,33.0
520,1.0,218.0,521.0,2.0,3.0,52.0,2.0,1.0,2.0,1.0,6.0,8.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,90.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,1.0,2.0,2.0,3.0,7.0,2.0,0.0,6.0,2.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,521.0,2.0,51.0,6.0,,3.0,1.0,12.0,26.0
521,1.0,218.0,522.0,2.0,3.0,53.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,90.0,1.0,1.0,1.0,3.0,0.0,1.0,7.0,8.0,1.0,1.0,1.0,3.0,9.0,10.0,8.0,9.0,2.0,1.0,9.0,9.0,,9.0,7.0,2.0,218.0,522.0,2.0,0.0,10.0,,3.0,1.0,11.0,17.0
522,1.0,218.0,523.0,2.0,4.0,66.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,92.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,6.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,6.0,2.0,9.0,1.0,4.0,,5.0,3.0,2.0,218.0,523.0,2.0,43.0,6.0,,3.0,1.0,12.0,16.0
523,1.0,218.0,524.0,2.0,4.0,63.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,92.0,2.0,5.0,1.0,3.0,6.0,2.0,0.0,8.0,3.0,5.0,2.0,2.0,5.0,1.0,5.0,5.0,2.0,9.0,7.0,4.0,,5.0,3.0,2.0,218.0,524.0,2.0,61.0,7.0,,3.0,1.0,11.0,10.0
524,1.0,218.0,525.0,2.0,4.0,70.0,2.0,11.0,99.0,2.0,6.0,8.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,9.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,92.0,2.0,1.0,1.0,6.0,4.0,4.0,7.0,6.0,4.0,4.0,3.0,3.0,7.0,1.0,1.0,6.0,2.0,9.0,9.0,4.0,,4.0,3.0,2.0,218.0,525.0,2.0,50.0,10.0,,3.0,1.0,12.0,17.0
525,1.0,218.0,526.0,2.0,4.0,47.0,3.0,11.0,99.0,1.0,6.0,8.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,85.0,1.0,1.0,1.0,3.0,6.0,4.0,7.0,3.0,2.0,3.0,2.0,3.0,7.0,1.0,7.0,6.0,2.0,8.0,4.0,3.0,,4.0,4.0,2.0,218.0,526.0,2.0,43.0,7.0,,3.0,1.0,12.0,6.0
526,1.0,218.0,527.0,2.0,4.0,49.0,2.0,1.0,1.0,2.0,6.0,8.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,90.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,3.0,2.0,2.0,2.0,3.0,7.0,1.0,1.0,6.0,2.0,4.0,4.0,2.0,,5.0,3.0,2.0,218.0,527.0,2.0,47.0,9.0,,3.0,1.0,12.0,4.0
527,1.0,218.0,528.0,2.0,4.0,49.0,2.0,2.0,2.0,1.0,6.0,8.0,3.0,4.0,2.0,1.0,4.0,6.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,68.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,7.0,2.0,2.0,1.0,2.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,4.0,3.0,2.0,218.0,528.0,2.0,14.0,9.0,,3.0,5.0,12.0,16.0
528,1.0,218.0,529.0,2.0,2.0,24.0,1.0,2.0,4.0,2.0,2.0,8.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,66.0,1.0,2.0,1.0,3.0,6.0,3.0,7.0,7.0,3.0,2.0,2.0,3.0,8.0,9.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,4.0,2.0,218.0,529.0,2.0,15.0,6.0,,3.0,5.0,12.0,36.0
529,1.0,218.0,530.0,2.0,1.0,8.0,3.0,11.0,99.0,1.0,6.0,8.0,4.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,9.0,1.0,1.0,1.0,2.0,0.0,3.0,7.0,7.0,3.0,2.0,0.0,0.0,9.0,10.0,8.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,530.0,2.0,2.0,10.0,,3.0,3.0,12.0,24.0
530,1.0,218.0,531.0,2.0,2.0,11.0,3.0,11.0,99.0,1.0,6.0,8.0,2.0,3.0,2.0,3.0,4.0,6.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,99.0,2.0,5.0,1.0,3.0,6.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,7.0,6.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,1.0,2.0,218.0,531.0,2.0,7.0,9.0,,3.0,1.0,12.0,24.0
531,1.0,218.0,532.0,2.0,2.0,13.0,3.0,11.0,99.0,2.0,3.0,8.0,2.0,4.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,50.0,1.0,2.0,1.0,3.0,6.0,3.0,0.0,6.0,3.0,3.0,2.0,3.0,3.0,8.0,8.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,532.0,2.0,6.0,9.0,,3.0,1.0,11.0,24.0
532,1.0,218.0,533.0,2.0,2.0,24.0,3.0,11.0,99.0,1.0,6.0,8.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,99.0,2.0,5.0,1.0,3.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,2.0,3.0,1.0,6.0,9.0,9.0,99.0,9.0,9.0,,1.0,1.0,2.0,218.0,533.0,2.0,13.0,8.0,,3.0,1.0,12.0,26.0
533,1.0,218.0,534.0,2.0,2.0,19.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,42.0,1.0,2.0,1.0,3.0,0.0,2.0,7.0,7.0,2.0,2.0,2.0,2.0,3.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,4.0,4.0,2.0,218.0,534.0,2.0,12.0,7.0,,3.0,3.0,12.0,3.0
534,1.0,218.0,535.0,2.0,2.0,19.0,3.0,11.0,99.0,2.0,6.0,8.0,1.0,3.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,28.0,2.0,5.0,1.0,3.0,6.0,2.0,7.0,7.0,2.0,1.0,1.0,1.0,2.0,8.0,6.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,535.0,2.0,12.0,9.0,,3.0,1.0,12.0,23.0
535,1.0,218.0,536.0,2.0,3.0,24.0,3.0,11.0,99.0,2.0,6.0,8.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,22.0,1.0,1.0,1.0,3.0,6.0,5.0,7.0,7.0,2.0,5.0,2.0,1.0,4.0,2.0,8.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,536.0,2.0,2.0,8.0,,3.0,3.0,12.0,23.0
536,1.0,218.0,537.0,2.0,2.0,26.0,2.0,1.0,1.0,2.0,2.0,8.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,70.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,8.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,537.0,2.0,25.0,7.0,,3.0,1.0,12.0,27.0
537,1.0,218.0,538.0,2.0,2.0,27.0,3.0,11.0,99.0,2.0,0.0,8.0,2.0,4.0,2.0,3.0,4.0,6.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,33.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,9.0,9.0,99.0,9.0,9.0,,6.0,4.0,2.0,218.0,538.0,2.0,11.0,9.0,,3.0,1.0,11.0,23.0
538,1.0,218.0,539.0,2.0,2.0,29.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,4.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,42.0,1.0,2.0,1.0,3.0,6.0,2.0,7.0,5.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,539.0,2.0,15.0,9.0,,3.0,1.0,12.0,14.0
539,1.0,218.0,540.0,2.0,2.0,40.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,74.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,4.0,2.0,218.0,540.0,2.0,39.0,7.0,,3.0,1.0,11.0,13.0
540,1.0,218.0,541.0,2.0,2.0,42.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,75.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,541.0,2.0,38.0,7.0,,3.0,1.0,13.0,3.0
541,1.0,218.0,542.0,2.0,2.0,29.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,4.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,52.0,1.0,1.0,1.0,3.0,0.0,3.0,5.0,7.0,1.0,3.0,2.0,2.0,4.0,8.0,8.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,542.0,2.0,25.0,9.0,,3.0,1.0,12.0,16.0
542,1.0,218.0,543.0,2.0,2.0,40.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,4.0,1.0,3.0,2.0,71.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,7.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,9.0,9.0,99.0,9.0,9.0,,4.0,3.0,2.0,218.0,543.0,2.0,36.0,9.0,,3.0,1.0,12.0,24.0
543,1.0,218.0,544.0,2.0,2.0,41.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,75.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,8.0,6.0,9.0,9.0,99.0,9.0,9.0,,4.0,3.0,2.0,218.0,544.0,2.0,38.0,10.0,,3.0,1.0,12.0,17.0
544,1.0,218.0,545.0,2.0,2.0,42.0,3.0,11.0,99.0,1.0,6.0,8.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,7.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,76.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,545.0,2.0,38.0,6.0,,3.0,1.0,11.0,36.0
545,1.0,218.0,546.0,2.0,2.0,43.0,3.0,11.0,99.0,1.0,6.0,8.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,75.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,2.0,9.0,8.0,1.0,9.0,9.0,99.0,9.0,9.0,,3.0,5.0,2.0,218.0,546.0,2.0,39.0,10.0,,3.0,1.0,12.0,20.0
546,1.0,218.0,547.0,2.0,3.0,24.0,1.0,2.0,3.0,2.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,66.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,547.0,2.0,20.0,8.0,,3.0,6.0,13.0,54.0
547,1.0,218.0,548.0,2.0,4.0,43.0,1.0,2.0,2.0,1.0,6.0,6.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,3.0,2.0,1.0,87.0,1.0,1.0,1.0,3.0,6.0,1.0,6.0,5.0,2.0,4.0,1.0,1.0,3.0,8.0,0.0,6.0,2.0,8.0,6.0,4.0,,6.0,3.0,2.0,218.0,548.0,2.0,39.0,9.0,,3.0,6.0,13.0,50.0
548,1.0,218.0,549.0,2.0,4.0,39.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,81.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,5.0,3.0,3.0,2.0,3.0,9.0,8.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,5.0,2.0,218.0,549.0,2.0,36.0,10.0,,3.0,6.0,13.0,57.0
549,1.0,218.0,550.0,2.0,2.0,44.0,1.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,70.0,1.0,1.0,1.0,3.0,0.0,4.0,6.0,5.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,4.0,3.0,2.0,218.0,550.0,2.0,27.0,10.0,,3.0,6.0,13.0,36.0
550,1.0,218.0,551.0,2.0,2.0,41.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,55.0,1.0,2.0,1.0,3.0,6.0,2.0,6.0,7.0,2.0,1.0,1.0,3.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,2.0,2.0,2.0,218.0,551.0,2.0,11.0,8.0,,3.0,6.0,13.0,23.0
551,1.0,218.0,552.0,2.0,4.0,42.0,1.0,2.0,2.0,1.0,6.0,6.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,6.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,87.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,3.0,2.0,9.0,,5.0,4.0,2.0,218.0,552.0,2.0,39.0,10.0,,3.0,6.0,13.0,37.0
552,1.0,218.0,553.0,2.0,3.0,32.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,4.0,1.0,3.0,4.0,6.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,45.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,8.0,9.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,553.0,2.0,12.0,9.0,,3.0,6.0,13.0,30.0
553,1.0,218.0,554.0,2.0,4.0,33.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,4.0,2.0,3.0,4.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,44.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,554.0,2.0,12.0,9.0,,3.0,6.0,13.0,14.0
