,CARD,DECK,BALLOT,S146.Q1,S146.Q2,S146.Q3,S146.Q4,S146.Q5,S146.Q6.x,S146.Q8,S146.Q9,S146.Q10,S146.Q11,S146.Q12,S146.Q13,S146.Q14.n,S146.Q15,S146.Q16,S146.Q17.n,S146.Q18,S146.Q19,S146.Q20,S146.Q21.n,S146.Q22,S146.Q23,S146.Q24,S146.Q25,S146.Q26.1,S146.Q26.2,S146.Q26.3,S146.Q26.4,S146.Q26.5,S146.Q26.6,S146.Q26.7,S146.Q26.8,S146.Q26.9,S146.Q27,S146.Q28,S146.Q29,S146.Q30,S146.Q31,S146.Q32,S146.Q33,S146.Q34,S146.Q35,S146.Q36,S146.Q37,S146.Q38,S146.Q39,S146.Q40A,S146.Q40B,S146.Q40C,S146.Q40D,S146.Q40E,S146.Q40F,S146.Q40G,S146.Q41,S146.Q42A,S146.Q42B,S146.Q42C,S146.Q42D,S146.Q42E,S146.Q43,S146.Q44,S146.Q45,S146.Q46,S146.Q47,S146.Q48,S146.Q49,S146.Q50,S146.Q51.1,S146.Q51.2,S146.Q51.3,S146.Q51.4,S146.Q51.5,S146.Q51.6,CARD..1,DECK..1,BALLOT..1,S146.Q51.7,S146.Q51.8,S146.Q51.9,S146.Q52,S146.Q53,S146.Q54,S146.Q55,S146.Q56,S146.Q57,S146.Q58,S146.Q59,S146.Q60,S146.Q61,S146.Q62,S146.Q63,S146.Q64,S146.Q65,S146.Q66,S146.Q67,S146.Q68,S146.Q69A,S146.Q69B,S146.Q69C,S146.Q69D,S146.Q69E,S146.Q70.n,S146.V71
231,1.0,146.0,135.0,2.0,9.0,5.0,0.0,4.0,1.0,1.0,2.0,6.0,4.0,3.0,1.0,,2.0,1.0,,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,146.0,135.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0
232,1.0,146.0,136.0,3.0,8.0,4.0,6.0,2.0,4.0,5.0,1.0,5.0,4.0,3.0,1.0,,2.0,2.0,,1.0,2.0,3.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,6.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2.0,146.0,136.0,2.0,22.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,32.0,,5.0,3.0,,2.0,1.0,4.0,,3.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1.0,146.0,137.0,1.0,5.0,3.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,2.0,2.0,,3.0,3.0,2.0,,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2.0,146.0,137.0,2.0,22.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,32.0,,5.0,2.0,,1.0,3.0,4.0,,3.0,2.0,2.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1.0,146.0,138.0,0.0,7.0,5.0,5.0,2.0,5.0,2.0,1.0,5.0,4.0,2.0,1.0,,2.0,2.0,,3.0,2.0,1.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2.0,146.0,138.0,2.0,22.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,32.0,,5.0,2.0,,1.0,1.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.0,146.0,139.0,2.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,2.0,3.0,,3.0,3.0,2.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2.0,146.0,139.0,1.0,22.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,32.0,,5.0,3.0,,1.0,1.0,5.0,,3.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1.0,146.0,140.0,6.0,7.0,5.0,6.0,5.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,,3.0,3.0,,2.0,2.0,3.0,,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.0,146.0,140.0,2.0,22.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,32.0,,5.0,2.0,,2.0,1.0,4.0,,3.0,2.0,2.0,0.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.0,146.0,141.0,2.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,,2.0,3.0,,1.0,1.0,1.0,,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,146.0,141.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0
243,1.0,146.0,142.0,2.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,3.0,3.0,,3.0,2.0,2.0,,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.0,146.0,142.0,1.0,22.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,11.0,,4.0,2.0,,1.0,1.0,4.0,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1.0,146.0,143.0,2.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,3.0,1.0,,3.0,3.0,2.0,,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,146.0,143.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,4.0
246,1.0,146.0,144.0,2.0,9.0,5.0,6.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,,2.0,1.0,,3.0,2.0,3.0,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,146.0,144.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,,4.0
247,1.0,146.0,145.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,,3.0,2.0,,1.0,2.0,2.0,,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,6.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.0,146.0,145.0,1.0,22.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,2.0,4.0,,3.0,2.0,1.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1.0,146.0,146.0,3.0,6.0,6.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,2.0,3.0,,3.0,2.0,3.0,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.0,146.0,146.0,1.0,22.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,32.0,,5.0,2.0,,2.0,2.0,4.0,,3.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1.0,146.0,147.0,4.0,6.0,2.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,1.0,3.0,,1.0,2.0,3.0,,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.0,146.0,147.0,2.0,22.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,3.0,5.0,,3.0,2.0,0.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1.0,146.0,148.0,1.0,9.0,5.0,3.0,5.0,4.0,3.0,1.0,5.0,4.0,2.0,1.0,,2.0,3.0,,3.0,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.0,146.0,148.0,2.0,22.0,4.0,3.0,2.0,3.0,6.0,1.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,1.0,5.0,,3.0,2.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1.0,146.0,149.0,3.0,11.0,4.0,5.0,1.0,2.0,2.0,1.0,6.0,5.0,3.0,1.0,,2.0,2.0,,0.0,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.0,146.0,149.0,2.0,22.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,32.0,,5.0,2.0,,0.0,1.0,4.0,,3.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1.0,146.0,150.0,1.0,6.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.0,146.0,150.0,2.0,22.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,32.0,,5.0,2.0,,2.0,1.0,5.0,,3.0,2.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1.0,146.0,151.0,5.0,6.0,8.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,,1.0,1.0,,2.0,3.0,2.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.0,146.0,151.0,2.0,22.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,20.0,,3.0,2.0,,2.0,1.0,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1.0,146.0,152.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.0,146.0,152.0,2.0,22.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,32.0,,5.0,2.0,,2.0,1.0,4.0,,3.0,1.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1.0,146.0,153.0,3.0,5.0,6.0,5.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,,2.0,2.0,,2.0,2.0,2.0,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.0,146.0,153.0,1.0,22.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,32.0,,5.0,2.0,,2.0,3.0,4.0,,3.0,2.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1.0,146.0,154.0,4.0,9.0,6.0,3.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,,1.0,2.0,,3.0,4.0,2.0,,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.0,146.0,154.0,2.0,22.0,1.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,1.0,4.0,,2.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1.0,146.0,155.0,3.0,9.0,0.0,7.0,1.0,4.0,2.0,2.0,6.0,4.0,3.0,3.0,,2.0,2.0,,3.0,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.0,146.0,155.0,2.0,22.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,11.0,,4.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1.0,146.0,156.0,3.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.0,146.0,156.0,2.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,2.0,3.0,5.0,,3.0,0.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1.0,146.0,157.0,3.0,9.0,6.0,6.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,,3.0,3.0,,0.0,1.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.0,146.0,157.0,2.0,22.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,11.0,,4.0,1.0,,1.0,1.0,4.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1.0,146.0,158.0,1.0,10.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,,3.0,2.0,,3.0,4.0,1.0,,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.0,146.0,158.0,2.0,22.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,11.0,,4.0,4.0,,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.0,146.0,159.0,3.0,8.0,6.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,2.0,,3.0,3.0,2.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.0,146.0,159.0,2.0,22.0,0.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,11.0,,4.0,2.0,,2.0,3.0,5.0,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.0,146.0,160.0,3.0,9.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,2.0,1.0,3.0,,0.0,2.0,,1.0,1.0,2.0,,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.0,146.0,160.0,2.0,22.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,11.0,,4.0,3.0,,2.0,1.0,4.0,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
