,CARD,DECK,BALLOT,FORM,S195B.Q1,S195B.Q2,S195B.Q3,S195B.Q4A,S195B.Q4B,S195B.Q5A,S195B.Q5B,S195B.Q6A,S195B.Q6B,S195B.Q7A,S195B.Q7B,S195B.Q8A,S195B.Q8B,S195B.Q9A,S195B.Q9B,S195B.Q10A,S195B.Q10B,S195B.Q11A,S195B.Q11B,S195B.Q12A,S195B.Q12B,S195B.Q13A,S195B.Q13B,S195B.Q14A,S195B.Q14B,S195B.Q15A,S195B.Q15B,S195B.Q16A,S195B.Q16B,S195B.Q17A,S195B.Q17B,S195B.Q18A,S195B.Q18B,S195B.Q19A,S195B.Q19B,S195B.Q20A,S195B.Q20B,S195B.Q21A,S195B.Q21B,S195B.Q22A,S195B.Q22B,S195B.Q23A,S195B.Q23B,S195B.Q24A,S195B.Q24B,S195B.Q25,S195B.Q26,S195B.Q27,S195B.Q28,S195B.Q29,S195B.Q30,S195B.Q31,S195B.Q32,S195B.Q33,S195B.Q34,S195B.Q35,S195B.Q36,S195B.Q37,S195B.Q38,S195B.Q39,S195B.Q40A,S195B.Q40B,S195B.Q41A,S195B.Q41B,S195B.Q42A,S195B.Q42B,S195B.Q43A,S195B.Q43B,S195B.Q44A,S195B.Q44B,S195B.Q45A,S195B.Q45B,CARD..1,DECK..1,BALLOT..1,FORM..1,S195B.Q46A,S195B.Q46B,S195B.Q47A,S195B.Q47B,S195B.Q48.n,S195B.V49A,S195B.V49B,S195B.V50A,S195B.V50B,S195B.V51A,S195B.V51B,S195B.V52
258,1.0,195.0,259.0,2.0,3.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,195.0,259.0,2.0,3.0,2.0,2.0,2.0,,1.0,9.0,6.0,2.0,6.0,4.0,2.0
259,1.0,195.0,260.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,195.0,260.0,2.0,3.0,3.0,3.0,3.0,,4.0,8.0,4.0,5.0,6.0,4.0,2.0
260,1.0,195.0,261.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,195.0,261.0,2.0,0.0,0.0,0.0,0.0,,3.0,0.0,5.0,3.0,1.0,5.0,1.0
261,1.0,195.0,262.0,2.0,3.0,5.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,195.0,262.0,2.0,3.0,1.0,3.0,1.0,,5.0,1.0,5.0,2.0,7.0,7.0,1.0
262,1.0,195.0,263.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,195.0,263.0,2.0,3.0,1.0,3.0,2.0,,1.0,7.0,3.0,3.0,5.0,3.0,2.0
263,1.0,195.0,264.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,195.0,264.0,2.0,3.0,2.0,1.0,2.0,,5.0,6.0,3.0,2.0,5.0,0.0,2.0
264,1.0,195.0,265.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,195.0,265.0,2.0,3.0,1.0,3.0,1.0,,1.0,9.0,5.0,0.0,6.0,6.0,1.0
265,1.0,195.0,266.0,2.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,195.0,266.0,2.0,3.0,2.0,4.0,2.0,,1.0,7.0,5.0,0.0,3.0,0.0,1.0
266,1.0,195.0,267.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,195.0,267.0,2.0,3.0,1.0,3.0,1.0,,7.0,0.0,2.0,2.0,4.0,2.0,1.0
267,1.0,195.0,268.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,195.0,268.0,2.0,2.0,2.0,3.0,1.0,,6.0,3.0,5.0,0.0,1.0,0.0,2.0
268,1.0,195.0,269.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,195.0,269.0,2.0,3.0,0.0,3.0,2.0,,6.0,3.0,8.0,0.0,2.0,0.0,1.0
269,1.0,195.0,270.0,2.0,3.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,195.0,270.0,2.0,3.0,1.0,3.0,1.0,,6.0,2.0,3.0,2.0,5.0,5.0,1.0
270,1.0,195.0,271.0,2.0,3.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,195.0,271.0,2.0,3.0,1.0,2.0,1.0,,7.0,3.0,4.0,1.0,7.0,7.0,1.0
271,1.0,195.0,272.0,2.0,3.0,3.0,7.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,195.0,272.0,2.0,3.0,1.0,3.0,1.0,,4.0,3.0,5.0,2.0,7.0,7.0,1.0
272,1.0,195.0,273.0,2.0,3.0,5.0,6.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,195.0,273.0,2.0,3.0,1.0,2.0,1.0,,2.0,3.0,1.0,0.0,6.0,3.0,1.0
273,1.0,195.0,274.0,2.0,3.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,195.0,274.0,2.0,3.0,1.0,3.0,1.0,,1.0,7.0,4.0,4.0,6.0,5.0,2.0
274,1.0,195.0,275.0,2.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,195.0,275.0,2.0,3.0,2.0,2.0,2.0,,3.0,4.0,7.0,2.0,6.0,3.0,1.0
275,1.0,195.0,276.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,195.0,276.0,2.0,2.0,3.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,1.0,1.0
276,1.0,195.0,277.0,2.0,3.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,195.0,277.0,2.0,3.0,2.0,2.0,2.0,,5.0,4.0,5.0,3.0,6.0,5.0,2.0
277,1.0,195.0,278.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,195.0,278.0,2.0,4.0,3.0,2.0,3.0,,3.0,3.0,0.0,1.0,2.0,0.0,1.0
278,1.0,195.0,279.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,195.0,279.0,2.0,4.0,1.0,2.0,1.0,,0.0,0.0,7.0,6.0,2.0,3.0,1.0
279,1.0,195.0,280.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,195.0,280.0,2.0,4.0,2.0,3.0,1.0,,3.0,7.0,1.0,5.0,3.0,3.0,2.0
280,1.0,195.0,281.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,195.0,281.0,2.0,4.0,2.0,1.0,2.0,,5.0,8.0,7.0,5.0,3.0,3.0,2.0
281,1.0,195.0,282.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,195.0,282.0,2.0,4.0,3.0,3.0,2.0,,8.0,3.0,9.0,4.0,1.0,1.0,1.0
282,1.0,195.0,283.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,195.0,283.0,2.0,4.0,1.0,3.0,3.0,,9.0,6.0,3.0,3.0,3.0,4.0,1.0
283,1.0,195.0,284.0,2.0,3.0,3.0,7.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,195.0,284.0,2.0,4.0,1.0,3.0,1.0,,1.0,1.0,3.0,1.0,3.0,7.0,2.0
284,1.0,195.0,285.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,195.0,285.0,2.0,4.0,2.0,3.0,2.0,,2.0,1.0,2.0,0.0,1.0,1.0,1.0
285,1.0,195.0,286.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,195.0,286.0,2.0,4.0,2.0,3.0,2.0,,4.0,0.0,2.0,3.0,3.0,2.0,1.0
286,1.0,195.0,287.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,195.0,287.0,2.0,4.0,2.0,3.0,2.0,,4.0,0.0,2.0,3.0,3.0,2.0,1.0
287,1.0,195.0,288.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,195.0,288.0,2.0,4.0,1.0,4.0,1.0,,5.0,9.0,1.0,2.0,1.0,1.0,2.0
288,1.0,195.0,289.0,2.0,2.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,195.0,289.0,2.0,3.0,1.0,2.0,1.0,,2.0,6.0,4.0,2.0,6.0,7.0,2.0
289,1.0,195.0,290.0,2.0,3.0,4.0,8.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,195.0,290.0,2.0,3.0,1.0,2.0,2.0,,6.0,0.0,4.0,2.0,5.0,5.0,1.0
290,1.0,195.0,291.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,195.0,291.0,2.0,3.0,1.0,4.0,1.0,,0.0,9.0,5.0,4.0,6.0,6.0,2.0
291,1.0,195.0,292.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,195.0,292.0,2.0,3.0,2.0,3.0,2.0,,2.0,4.0,2.0,4.0,3.0,0.0,1.0
292,1.0,195.0,293.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,195.0,293.0,2.0,3.0,1.0,3.0,1.0,,0.0,6.0,6.0,1.0,4.0,5.0,1.0
293,1.0,195.0,294.0,2.0,3.0,5.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,195.0,294.0,2.0,4.0,2.0,2.0,1.0,,6.0,0.0,4.0,0.0,4.0,1.0,2.0
