,CARD,DECK,BALLOT,S112.Q1,S112.Q2,S112.Q3,S112.Q4,S112.Q5,S112.Q6,S112.Q7,S112.Q8,S112.Q9,S112.Q10,S112.Q11,S112.Q12,S112.Q13,S112.Q14,S112.Q15,S112.Q16,S112.Q17,S112.Q18,S112.Q19,S112.Q20,S112.Q21,S112.Q22,S112.Q23,S112.Q24,S112.Q25,S112.Q26,S112.Q27,S112.Q28,S112.Q29,S112.Q30,S112.Q31,S112.Q32,S112.Q33,S112.Q34,S112.Q35,S112.Q36,S112.Q37,S112.Q38,S112.Q39,S112.Q40,S112.Q41,S112.Q42,S112.Q43,S112.Q44,S112.Q45,S112.Q46A,S112.Q46B.n,S112.Q47,S112.Q48,S112.Q49,S112.Q50,S112.Q51,S112.Q52,S112.Q53,S112.Q54,S112.Q55,S112.Q56,S112.Q57,S112.Q58,S112.Q59,S112.Q60,S112.Q61,S112.Q62,S112.Q63,S112.Q64,S112.Q65,S112.Q66,S112.Q67.n,S112.Q68,S112.Q69,S112.Q70,S112.Q71,S112.Q72,CARD..1,DECK..1,BALLOT..1,S112.Q73,S112.Q74,S112.Q75,S112.Q76,S112.Q77,S112.Q78,S112.V79,S112.V80
75,1.0,112.0,76.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,112.0,76.0,2.0,1.0,1.0,2.0,2.0,2.0,43.0,1.0
76,1.0,112.0,77.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,112.0,77.0,2.0,2.0,2.0,2.0,2.0,2.0,92.0,26.0
77,1.0,112.0,78.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,,2.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,,4.0,4.0,3.0,0.0,2.0,2.0,112.0,78.0,1.0,2.0,1.0,3.0,1.0,3.0,22.0,40.0
78,1.0,112.0,79.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,112.0,79.0,1.0,1.0,1.0,3.0,2.0,3.0,52.0,10.0
79,1.0,112.0,80.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,0.0,1.0,2.0,112.0,80.0,1.0,1.0,1.0,2.0,2.0,2.0,91.0,11.0
80,1.0,112.0,81.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,,2.0,2.0,1.0,0.0,3.0,2.0,112.0,81.0,2.0,3.0,2.0,1.0,1.0,2.0,73.0,14.0
81,1.0,112.0,82.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,,3.0,3.0,4.0,5.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,,2.0,2.0,1.0,1.0,3.0,2.0,112.0,82.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,9.0
82,1.0,112.0,83.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,,1.0,1.0,2.0,2.0,1.0,2.0,112.0,83.0,1.0,1.0,1.0,2.0,1.0,3.0,54.0,5.0
83,1.0,112.0,84.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,0.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,,2.0,2.0,2.0,3.0,3.0,2.0,112.0,84.0,3.0,1.0,3.0,3.0,1.0,3.0,51.0,44.0
84,1.0,112.0,85.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,6.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,6.0,4.0,3.0,,0.0,5.0,4.0,0.0,2.0,2.0,112.0,85.0,2.0,1.0,1.0,3.0,2.0,2.0,92.0,23.0
85,1.0,112.0,86.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,,2.0,1.0,3.0,1.0,1.0,2.0,112.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0,25.0
86,1.0,112.0,87.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,3.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,2.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,,1.0,1.0,3.0,2.0,1.0,2.0,112.0,87.0,2.0,1.0,1.0,2.0,1.0,2.0,31.0,29.0
87,1.0,112.0,88.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,3.0,2.0,3.0,2.0,112.0,88.0,2.0,3.0,3.0,1.0,1.0,2.0,11.0,55.0
88,1.0,112.0,89.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,,2.0,2.0,2.0,0.0,2.0,2.0,112.0,89.0,3.0,1.0,1.0,3.0,1.0,2.0,84.0,22.0
89,1.0,112.0,90.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,2.0,1.0,0.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,3.0,,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,,1.0,1.0,3.0,2.0,3.0,2.0,112.0,90.0,1.0,3.0,3.0,2.0,3.0,1.0,41.0,61.0
90,1.0,112.0,91.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,,2.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,,4.0,3.0,1.0,1.0,3.0,2.0,112.0,91.0,3.0,3.0,2.0,2.0,1.0,3.0,81.0,18.0
91,1.0,112.0,92.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,,1.0,1.0,4.0,2.0,2.0,2.0,112.0,92.0,1.0,3.0,3.0,3.0,1.0,1.0,23.0,9.0
92,1.0,112.0,93.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,2.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,2.0,3.0,2.0,112.0,93.0,1.0,2.0,2.0,2.0,2.0,2.0,44.0,46.0
93,1.0,112.0,94.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,6.0,2.0,3.0,,2.0,1.0,3.0,2.0,2.0,2.0,112.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,77.0
94,1.0,112.0,95.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,,2.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,0.0,2.0,4.0,1.0,5.0,2.0,4.0,3.0,,2.0,2.0,3.0,2.0,1.0,2.0,112.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,84.0
95,1.0,112.0,96.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,4.0,6.0,3.0,3.0,,2.0,2.0,4.0,2.0,1.0,2.0,112.0,96.0,1.0,1.0,1.0,2.0,2.0,2.0,83.0,38.0
96,1.0,112.0,97.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,,2.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,3.0,1.0,2.0,0.0,1.0,2.0,112.0,97.0,3.0,3.0,2.0,2.0,1.0,2.0,71.0,67.0
97,1.0,112.0,98.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,,1.0,1.0,4.0,2.0,1.0,2.0,112.0,98.0,1.0,1.0,1.0,3.0,1.0,1.0,53.0,75.0
98,1.0,112.0,99.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,0.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,,2.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,6.0,4.0,4.0,,1.0,1.0,2.0,1.0,3.0,2.0,112.0,99.0,3.0,2.0,1.0,2.0,2.0,2.0,72.0,22.0
99,1.0,112.0,100.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,3.0,2.0,2.0,2.0,112.0,100.0,2.0,1.0,1.0,2.0,1.0,3.0,32.0,36.0
100,1.0,112.0,101.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,,2.0,2.0,4.0,0.0,2.0,2.0,112.0,101.0,2.0,2.0,2.0,3.0,3.0,1.0,74.0,27.0
101,1.0,112.0,102.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,,2.0,1.0,3.0,2.0,1.0,2.0,112.0,102.0,1.0,2.0,2.0,2.0,2.0,2.0,12.0,23.0
102,1.0,112.0,103.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,,2.0,2.0,2.0,3.0,2.0,2.0,112.0,103.0,2.0,3.0,3.0,2.0,1.0,2.0,73.0,84.0
103,1.0,112.0,104.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,,3.0,3.0,1.0,2.0,3.0,2.0,112.0,104.0,3.0,1.0,4.0,3.0,1.0,1.0,14.0,6.0
104,1.0,112.0,105.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,0.0,3.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,6.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,5.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,,2.0,4.0,4.0,2.0,3.0,2.0,112.0,105.0,1.0,3.0,3.0,3.0,3.0,3.0,43.0,49.0
105,1.0,112.0,106.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,5.0,7.0,5.0,0.0,2.0,1.0,3.0,,3.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,,1.0,1.0,3.0,2.0,1.0,2.0,112.0,106.0,1.0,2.0,1.0,1.0,1.0,3.0,54.0,24.0
106,1.0,112.0,107.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,1.0,3.0,1.0,2.0,112.0,107.0,2.0,1.0,1.0,1.0,1.0,3.0,91.0,5.0
107,1.0,112.0,108.0,1.0,3.0,5.0,4.0,3.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,0.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,7.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,,0.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,5.0,2.0,2.0,1.0,2.0,112.0,108.0,4.0,1.0,3.0,1.0,3.0,3.0,12.0,60.0
108,1.0,112.0,109.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,6.0,0.0,0.0,5.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,,2.0,2.0,3.0,1.0,3.0,2.0,112.0,109.0,1.0,3.0,3.0,3.0,3.0,3.0,73.0,20.0
109,1.0,112.0,110.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,,1.0,1.0,3.0,2.0,2.0,2.0,112.0,110.0,2.0,1.0,1.0,1.0,2.0,2.0,12.0,59.0
110,1.0,112.0,111.0,1.0,2.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,0.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,,2.0,0.0,3.0,1.0,3.0,2.0,112.0,111.0,3.0,0.0,2.0,3.0,0.0,0.0,74.0,1.0
111,1.0,112.0,112.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,,2.0,2.0,1.0,1.0,3.0,2.0,112.0,112.0,1.0,3.0,3.0,2.0,2.0,3.0,63.0,36.0
112,1.0,112.0,113.0,1.0,2.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,,2.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,1.0,3.0,6.0,4.0,4.0,,1.0,2.0,3.0,2.0,1.0,2.0,112.0,113.0,1.0,3.0,1.0,3.0,3.0,3.0,43.0,13.0
