,CARD,DECK,BALLOT,FORM,S160A.Q1,S160A.Q2,S160A.Q3,S160A.Q4,S160A.Q5A,S160A.Q5B,S160A.Q5C,S160A.Q6A,S160A.Q6B.n,S160A.Q7,S160A.Q8,S160A.Q9A1,S160A.Q9A2,S160A.Q9A3,S160A.Q9A4,S160A.Q9A5,S160A.Q9A6,S160A.Q9A7,S160A.Q9A8,S160A.Q9B,S160A.Q10A,S160A.Q10B,S160A.Q10C,S160A.Q11A.n,S160A.Q11B.n,S160A.Q11C.n,S160A.Q12A,S160A.Q13,S160A.Q14A,S160A.Q14B,S160A.Q15.n,S160A.Q16,S160A.Q17A,S160A.Q17B,S160A.Q18A,S160A.Q18B,S160A.Q19,S160A.Q20.n,S160A.Q21A,S160A.Q21B,S160A.Q23,S160A.Q24A,S160A.Q24C.n,S160A.Q25A,S160A.Q25B,S160A.Q27,S160A.Q28A,S160A.Q28C.n,S160A.Q29,S160A.Q30,S160A.Q31,S160A.Q32,S160A.Q33A,S160A.Q33B,S160A.Q33C.n,S160A.V34
298,1.0,160.0,299.0,1.0,4.0,2.0,6.0,3.0,2.0,1.0,4.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,2.0,11.0,,,,1.0,2.0,3.0,3.0,,5.0,1.0,0.0,3.0,2.0,2.0,,1.0,2.0,3.0,1.0,,0.0,0.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,347.0
299,1.0,160.0,300.0,1.0,4.0,2.0,6.0,4.0,3.0,3.0,1.0,3.0,,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,8.0,3.0,3.0,,,,0.0,2.0,2.0,3.0,,5.0,2.0,0.0,3.0,2.0,2.0,,2.0,0.0,9.0,9.0,,1.0,0.0,9.0,9.0,,0.0,0.0,0.0,3.0,1.0,1.0,,355.0
300,1.0,160.0,301.0,1.0,3.0,13.0,7.0,4.0,7.0,3.0,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,10.0,,,,1.0,1.0,1.0,1.0,,5.0,4.0,1.0,3.0,0.0,1.0,,0.0,2.0,2.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,5.0,1.0,1.0,,999.0
301,1.0,160.0,302.0,1.0,3.0,1.0,7.0,4.0,2.0,1.0,8.0,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,5.0,10.0,,,,1.0,2.0,1.0,3.0,,3.0,2.0,0.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,5.0,1.0,4.0,1.0,1.0,,273.0
302,1.0,160.0,303.0,1.0,6.0,7.0,7.0,5.0,2.0,1.0,7.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,8.0,3.0,11.0,,,,1.0,2.0,2.0,3.0,,5.0,1.0,0.0,4.0,1.0,9.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,0.0,5.0,1.0,4.0,1.0,1.0,,200.0
303,1.0,160.0,304.0,1.0,1.0,1.0,7.0,3.0,6.0,1.0,5.0,2.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,8.0,1.0,2.0,,,,1.0,2.0,1.0,3.0,,1.0,3.0,2.0,4.0,1.0,2.0,,1.0,0.0,1.0,1.0,,1.0,2.0,9.0,9.0,,1.0,1.0,0.0,5.0,1.0,1.0,,52.0
304,1.0,160.0,305.0,1.0,2.0,3.0,7.0,4.0,8.0,2.0,7.0,3.0,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,8.0,,,,1.0,2.0,2.0,3.0,,1.0,1.0,0.0,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,0.0,2.0,1.0,1.0,,5.0
305,1.0,160.0,306.0,1.0,2.0,1.0,7.0,3.0,8.0,2.0,7.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,1.0,8.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,4.0,1.0,2.0,,0.0,3.0,9.0,1.0,,2.0,2.0,9.0,9.0,,1.0,0.0,0.0,4.0,1.0,1.0,,61.0
306,1.0,160.0,307.0,1.0,6.0,3.0,7.0,4.0,9.0,2.0,11.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,2.0,11.0,,,,1.0,1.0,1.0,3.0,,3.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,190.0
307,1.0,160.0,308.0,1.0,1.0,7.0,7.0,4.0,4.0,2.0,4.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,8.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,0.0,3.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,5.0,0.0,4.0,1.0,1.0,,247.0
308,1.0,160.0,309.0,1.0,4.0,13.0,7.0,4.0,7.0,2.0,8.0,4.0,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,4.0,3.0,,,,3.0,1.0,2.0,1.0,,5.0,4.0,2.0,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,34.0
309,1.0,160.0,310.0,1.0,3.0,3.0,7.0,2.0,7.0,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,0.0,2.0,1.0,3.0,,1.0,0.0,9.0,9.0,,0.0,0.0,9.0,9.0,,2.0,5.0,1.0,1.0,1.0,1.0,,81.0
310,1.0,160.0,311.0,1.0,2.0,3.0,7.0,4.0,9.0,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,11.0,,,,1.0,1.0,1.0,3.0,,5.0,2.0,0.0,4.0,1.0,2.0,,1.0,3.0,9.0,9.0,,0.0,0.0,9.0,9.0,,1.0,1.0,1.0,2.0,1.0,1.0,,228.0
311,1.0,160.0,312.0,1.0,1.0,3.0,7.0,3.0,10.0,3.0,5.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,3.0,6.0,,,,1.0,2.0,1.0,3.0,,1.0,1.0,0.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,2.0,0.0,0.0,4.0,1.0,1.0,,242.0
312,1.0,160.0,313.0,1.0,2.0,13.0,7.0,4.0,6.0,3.0,4.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,2.0,7.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,2.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,3.0,9.0,9.0,,2.0,5.0,0.0,4.0,1.0,1.0,,31.0
313,1.0,160.0,314.0,1.0,3.0,5.0,7.0,5.0,6.0,3.0,11.0,3.0,,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,8.0,4.0,11.0,,,,1.0,1.0,3.0,3.0,,0.0,2.0,0.0,4.0,1.0,1.0,,1.0,2.0,1.0,9.0,,2.0,3.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,144.0
314,1.0,160.0,315.0,1.0,1.0,10.0,7.0,4.0,11.0,3.0,2.0,3.0,,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,11.0,,,,1.0,1.0,1.0,3.0,,3.0,4.0,1.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,212.0
315,1.0,160.0,316.0,1.0,3.0,5.0,7.0,5.0,7.0,3.0,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,3.0,7.0,,,,1.0,2.0,1.0,3.0,,5.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,146.0
316,1.0,160.0,317.0,1.0,1.0,11.0,7.0,3.0,10.0,3.0,10.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,4.0,10.0,,,,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,3.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,5.0,1.0,1.0,,98.0
317,1.0,160.0,318.0,1.0,3.0,11.0,7.0,3.0,8.0,3.0,3.0,4.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,3.0,7.0,,,,1.0,2.0,2.0,3.0,,3.0,2.0,0.0,4.0,1.0,6.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,5.0,1.0,1.0,,85.0
318,1.0,160.0,319.0,1.0,1.0,1.0,7.0,3.0,5.0,3.0,2.0,3.0,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,5.0,1.0,,,,1.0,2.0,1.0,1.0,,5.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,5.0,0.0,5.0,1.0,1.0,,54.0
319,1.0,160.0,320.0,1.0,3.0,3.0,7.0,4.0,0.0,4.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.0,7.0,,,,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,3.0,1.0,1.0,,237.0
320,1.0,160.0,321.0,1.0,2.0,3.0,7.0,4.0,5.0,0.0,8.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,1.0,7.0,,,,0.0,1.0,2.0,3.0,,3.0,2.0,0.0,3.0,1.0,1.0,,2.0,2.0,9.0,9.0,,2.0,2.0,9.0,9.0,,1.0,3.0,1.0,1.0,1.0,1.0,,238.0
321,1.0,160.0,322.0,1.0,2.0,5.0,7.0,5.0,6.0,3.0,10.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,11.0,,,,1.0,1.0,1.0,3.0,,3.0,2.0,0.0,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,,0.0,0.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,196.0
322,1.0,160.0,323.0,1.0,1.0,1.0,7.0,3.0,3.0,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,7.0,,,,1.0,2.0,2.0,3.0,,1.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,2.0,4.0,1.0,4.0,1.0,1.0,,47.0
323,1.0,160.0,324.0,1.0,1.0,1.0,7.0,5.0,6.0,1.0,10.0,3.0,,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,8.0,1.0,0.0,,,,1.0,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,2.0,1.0,,2.0,0.0,9.0,1.0,,2.0,0.0,9.0,9.0,,1.0,1.0,0.0,1.0,0.0,0.0,,64.0
324,1.0,160.0,325.0,1.0,4.0,10.0,7.0,4.0,5.0,1.0,5.0,3.0,,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,6.0,,,,1.0,1.0,1.0,3.0,,3.0,2.0,1.0,2.0,2.0,8.0,,1.0,0.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,0.0,1.0,2.0,1.0,1.0,,214.0
325,1.0,160.0,326.0,1.0,5.0,5.0,7.0,4.0,7.0,1.0,6.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,7.0,,,,3.0,1.0,1.0,3.0,,5.0,3.0,0.0,4.0,2.0,6.0,,1.0,2.0,1.0,1.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,206.0
326,1.0,160.0,327.0,1.0,6.0,7.0,7.0,2.0,3.0,1.0,8.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,7.0,,,,1.0,2.0,2.0,1.0,,3.0,3.0,0.0,2.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,4.0,1.0,1.0,,256.0
327,1.0,160.0,328.0,1.0,3.0,10.0,7.0,1.0,4.0,1.0,6.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,6.0,,,,1.0,2.0,2.0,3.0,,1.0,2.0,0.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,122.0
328,1.0,160.0,329.0,1.0,5.0,7.0,7.0,4.0,5.0,1.0,5.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,8.0,3.0,4.0,,,,1.0,2.0,1.0,1.0,,5.0,2.0,0.0,3.0,2.0,2.0,,1.0,0.0,9.0,9.0,,1.0,0.0,9.0,9.0,,2.0,5.0,1.0,4.0,1.0,1.0,,249.0
329,1.0,160.0,330.0,1.0,4.0,3.0,7.0,4.0,11.0,2.0,5.0,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,6.0,,,,1.0,1.0,0.0,0.0,,3.0,4.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,2.0,0.0,0.0,1.0,1.0,1.0,,233.0
330,1.0,160.0,331.0,1.0,1.0,3.0,7.0,3.0,3.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,2.0,8.0,,,,1.0,2.0,2.0,3.0,,5.0,0.0,1.0,3.0,2.0,9.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,21.0
331,1.0,160.0,332.0,1.0,1.0,10.0,7.0,1.0,5.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,8.0,3.0,0.0,,,,1.0,1.0,1.0,3.0,,3.0,4.0,1.0,2.0,2.0,3.0,,1.0,0.0,9.0,1.0,,1.0,0.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,110.0
332,1.0,160.0,333.0,1.0,3.0,5.0,7.0,5.0,4.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,1.0,11.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,3.0,2.0,9.0,,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,0.0,4.0,1.0,1.0,,180.0
333,1.0,160.0,334.0,1.0,5.0,5.0,7.0,5.0,7.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,2.0,11.0,,,,1.0,2.0,2.0,1.0,,1.0,4.0,2.0,3.0,2.0,9.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,1.0,,2.0,5.0,0.0,4.0,1.0,1.0,,207.0
334,1.0,160.0,335.0,1.0,5.0,13.0,7.0,4.0,3.0,2.0,5.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,4.0,0.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,1.0,3.0,2.0,1.0,,1.0,1.0,2.0,3.0,,2.0,1.0,9.0,9.0,,1.0,0.0,1.0,4.0,1.0,1.0,,22.0
335,1.0,160.0,336.0,1.0,3.0,10.0,7.0,1.0,4.0,2.0,5.0,2.0,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,3.0,,,,1.0,2.0,2.0,5.0,,3.0,2.0,0.0,2.0,2.0,2.0,,1.0,3.0,2.0,1.0,,2.0,3.0,9.0,9.0,,2.0,5.0,1.0,4.0,1.0,1.0,,36.0
336,1.0,160.0,337.0,1.0,4.0,13.0,7.0,4.0,7.0,2.0,5.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,6.0,,,,1.0,2.0,2.0,1.0,,5.0,2.0,1.0,2.0,2.0,2.0,,1.0,2.0,9.0,9.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,5.0,1.0,1.0,,17.0
337,1.0,160.0,338.0,1.0,2.0,5.0,7.0,3.0,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,4.0,3.0,,,,1.0,1.0,1.0,1.0,,5.0,4.0,1.0,3.0,2.0,6.0,,1.0,2.0,2.0,1.0,,2.0,3.0,9.0,9.0,,1.0,5.0,1.0,4.0,2.0,1.0,,197.0
338,1.0,160.0,339.0,1.0,6.0,13.0,7.0,4.0,8.0,3.0,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,8.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.0,,18.0
339,1.0,160.0,340.0,1.0,2.0,3.0,7.0,4.0,6.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,10.0,,,,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,3.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,2.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,,20.0
340,1.0,160.0,341.0,1.0,5.0,7.0,7.0,4.0,8.0,3.0,5.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,8.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,0.0,4.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,2.0,1.0,1.0,,2.0,4.0,1.0,1.0,1.0,1.0,,219.0
341,1.0,160.0,342.0,1.0,5.0,7.0,7.0,5.0,7.0,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,4.0,0.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,2.0,9.0,9.0,,1.0,0.0,1.0,2.0,1.0,1.0,,254.0
342,1.0,160.0,343.0,1.0,3.0,5.0,7.0,4.0,4.0,3.0,3.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,6.0,,,,1.0,1.0,2.0,1.0,,5.0,4.0,1.0,4.0,2.0,2.0,,1.0,3.0,9.0,1.0,,2.0,3.0,9.0,9.0,,0.0,0.0,0.0,4.0,1.0,1.0,,147.0
343,1.0,160.0,344.0,1.0,3.0,1.0,7.0,5.0,8.0,3.0,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,6.0,,,,1.0,2.0,2.0,3.0,,3.0,1.0,0.0,4.0,2.0,2.0,,1.0,2.0,1.0,1.0,,1.0,2.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,260.0
344,1.0,160.0,345.0,1.0,5.0,3.0,7.0,4.0,9.0,3.0,0.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,6.0,,,,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,230.0
345,1.0,160.0,346.0,1.0,3.0,10.0,7.0,4.0,5.0,3.0,6.0,3.0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,1.0,8.0,,,,1.0,2.0,2.0,3.0,,0.0,3.0,0.0,2.0,2.0,7.0,,2.0,1.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,195.0
346,1.0,160.0,347.0,1.0,1.0,5.0,7.0,5.0,4.0,3.0,10.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,3.0,3.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,0.0,4.0,2.0,6.0,,1.0,2.0,3.0,1.0,,1.0,2.0,1.0,9.0,,1.0,0.0,1.0,4.0,1.0,1.0,,199.0
347,1.0,160.0,348.0,1.0,1.0,7.0,7.0,4.0,6.0,3.0,8.0,4.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,7.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,0.0,3.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,2.0,1.0,1.0,,2.0,0.0,1.0,4.0,1.0,1.0,,175.0
348,1.0,160.0,349.0,1.0,3.0,5.0,7.0,5.0,7.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,4.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,0.0,3.0,2.0,9.0,,1.0,3.0,3.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,145.0
349,1.0,160.0,350.0,1.0,1.0,10.0,7.0,1.0,10.0,3.0,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,8.0,4.0,10.0,,,,1.0,2.0,1.0,3.0,,1.0,1.0,0.0,2.0,2.0,1.0,,1.0,1.0,9.0,9.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,38.0
350,1.0,160.0,351.0,1.0,3.0,5.0,7.0,4.0,4.0,3.0,5.0,4.0,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,11.0,,,,1.0,2.0,1.0,1.0,,5.0,2.0,0.0,3.0,2.0,8.0,,1.0,0.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,148.0
351,1.0,160.0,352.0,1.0,3.0,7.0,7.0,4.0,2.0,3.0,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,3.0,6.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,225.0
352,1.0,160.0,353.0,1.0,4.0,10.0,7.0,0.0,3.0,3.0,2.0,3.0,,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,4.0,11.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,1.0,2.0,2.0,8.0,,1.0,3.0,9.0,9.0,,2.0,1.0,9.0,1.0,,2.0,1.0,1.0,4.0,1.0,1.0,,215.0
353,1.0,160.0,354.0,1.0,1.0,1.0,7.0,4.0,0.0,3.0,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,10.0,,,,1.0,1.0,2.0,3.0,,5.0,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,2.0,4.0,1.0,4.0,1.0,1.0,,277.0
354,1.0,160.0,355.0,1.0,5.0,3.0,7.0,4.0,10.0,3.0,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,2.0,6.0,,,,1.0,2.0,1.0,1.0,,5.0,2.0,1.0,3.0,2.0,1.0,,1.0,2.0,3.0,1.0,,2.0,1.0,9.0,9.0,,2.0,5.0,1.0,4.0,1.0,1.0,,240.0
355,1.0,160.0,356.0,1.0,3.0,5.0,7.0,4.0,10.0,3.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,3.0,6.0,,,,1.0,2.0,2.0,3.0,,1.0,2.0,1.0,3.0,2.0,1.0,,1.0,2.0,9.0,9.0,,2.0,2.0,9.0,9.0,,1.0,0.0,0.0,5.0,1.0,1.0,,24.0
356,1.0,160.0,357.0,1.0,6.0,13.0,7.0,4.0,7.0,3.0,4.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,8.0,,,,1.0,1.0,2.0,3.0,,3.0,1.0,0.0,3.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,5.0,2.0,1.0,,11.0
357,1.0,160.0,358.0,1.0,2.0,1.0,7.0,3.0,9.0,4.0,0.0,3.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,3.0,7.0,,,,1.0,2.0,1.0,1.0,,0.0,0.0,0.0,4.0,2.0,0.0,,0.0,0.0,9.0,9.0,,0.0,0.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,,57.0
358,1.0,160.0,359.0,1.0,3.0,1.0,7.0,3.0,9.0,4.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,4.0,0.0,,,,1.0,2.0,2.0,3.0,,1.0,1.0,0.0,4.0,2.0,6.0,,2.0,1.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,1.0,0.0,1.0,,59.0
359,1.0,160.0,360.0,1.0,1.0,10.0,7.0,3.0,7.0,4.0,1.0,3.0,,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,4.0,10.0,,,,1.0,2.0,3.0,5.0,,1.0,2.0,0.0,3.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,2.0,1.0,1.0,,13.0
