,CARD,DECK,BALLOT,S230.Q1,S230.Q2,S230.Q3,S230.Q4,S230.Q5,S230.Q6,S230.Q7,S230.Q8,S230.Q9,S230.Q10,S230.Q11,S230.Q12,S230.Q13,S230.Q14,S230.Q15,S230.Q16,S230.Q17.n,S230.Q18,S230.Q19,S230.Q20,S230.Q21,S230.Q22,S230.Q23,S230.Q24A,S230.Q24B,S230.Q24C,S230.Q24D,S230.Q24E,S230.Q25,S230.Q26,S230.Q27,S230.Q28,S230.Q29,S230.Q30,S230.Q31.1,S230.Q31.2,S230.Q31.3,S230.Q31.4,S230.Q31.5,S230.Q31.6,S230.Q31.7,S230.Q31.8,S230.Q31.9,S230.Q31.10,S230.Q31.11,S230.Q31.12,S230.Q31.13,S230.V31A,S230.Q32,S230.Q33,S230.Q34.n,S230.Q35,S230.Q36,S230.Q37,S230.Q38,S230.Q39,S230.Q40,S230.Q41,S230.Q42,S230.Q43,S230.Q44,S230.Q45,S230.Q46,S230.Q47,S230.Q48,S230.Q49,S230.Q50,S230.Q51A,S230.Q51B,S230.Q51C,S230.Q52,S230.Q53.n,S230.Q54.n,S230.Q55,CARD..1,DECK..1,BALLOT..1,S230.V56,S230.V57
590,1.0,230.0,591.0,2.0,6.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,,,2.0,2.0,230.0,591.0,1.0,54.0
591,1.0,230.0,592.0,2.0,6.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,,,0.0,2.0,230.0,592.0,1.0,40.0
592,1.0,230.0,593.0,2.0,9.0,3.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,,1.0,2.0,3.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,,,0.0,2.0,230.0,593.0,1.0,34.0
593,1.0,230.0,594.0,2.0,10.0,4.0,4.0,2.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,,,2.0,2.0,230.0,594.0,1.0,26.0
594,1.0,230.0,595.0,4.0,11.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,595.0,1.0,43.0
595,1.0,230.0,596.0,4.0,11.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,,2.0,2.0,230.0,596.0,1.0,2.0
596,1.0,230.0,597.0,4.0,4.0,4.0,3.0,2.0,2.0,7.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,,,1.0,2.0,230.0,597.0,1.0,59.0
597,1.0,230.0,598.0,4.0,5.0,5.0,3.0,2.0,5.0,6.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,2.0,2.0,230.0,598.0,1.0,62.0
598,1.0,230.0,599.0,4.0,8.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,2.0,2.0,230.0,599.0,1.0,47.0
599,1.0,230.0,600.0,5.0,7.0,4.0,5.0,1.0,3.0,10.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,2.0,230.0,600.0,1.0,5.0
600,1.0,230.0,601.0,2.0,0.0,3.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,2.0,230.0,601.0,1.0,36.0
601,1.0,230.0,602.0,2.0,0.0,3.0,6.0,1.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,,,0.0,2.0,230.0,602.0,1.0,18.0
602,1.0,230.0,603.0,2.0,0.0,1.0,3.0,0.0,2.0,7.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,2.0,230.0,603.0,1.0,9.0
603,1.0,230.0,604.0,2.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,,,2.0,2.0,230.0,604.0,1.0,11.0
604,1.0,230.0,605.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,2.0,2.0,230.0,605.0,1.0,50.0
605,1.0,230.0,606.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,,0.0,2.0,230.0,606.0,1.0,52.0
606,1.0,230.0,607.0,1.0,5.0,4.0,4.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,,2.0,2.0,230.0,607.0,1.0,13.0
607,1.0,230.0,608.0,1.0,5.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,608.0,1.0,1.0
608,1.0,230.0,609.0,1.0,6.0,4.0,3.0,2.0,2.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,230.0,609.0,1.0,55.0
609,1.0,230.0,610.0,1.0,9.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,0.0,2.0,230.0,610.0,1.0,44.0
610,1.0,230.0,611.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,611.0,1.0,42.0
611,1.0,230.0,612.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,,3.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,,,0.0,2.0,230.0,612.0,1.0,51.0
612,1.0,230.0,613.0,2.0,5.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,613.0,1.0,56.0
613,1.0,230.0,614.0,1.0,11.0,3.0,3.0,1.0,2.0,6.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,,,0.0,2.0,230.0,614.0,1.0,8.0
614,1.0,230.0,615.0,1.0,3.0,3.0,1.0,1.0,3.0,10.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,,2.0,2.0,230.0,615.0,1.0,7.0
615,1.0,230.0,616.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,0.0,2.0,230.0,616.0,1.0,41.0
616,1.0,230.0,617.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,,1.0,2.0,230.0,617.0,1.0,30.0
617,1.0,230.0,618.0,3.0,0.0,5.0,3.0,1.0,3.0,6.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,0.0,1.0,2.0,,,2.0,2.0,230.0,618.0,1.0,38.0
618,1.0,230.0,619.0,3.0,5.0,4.0,3.0,2.0,3.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,,,2.0,2.0,230.0,619.0,1.0,53.0
619,1.0,230.0,620.0,3.0,9.0,5.0,3.0,2.0,5.0,9.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,,,2.0,2.0,230.0,620.0,1.0,21.0
620,1.0,230.0,621.0,2.0,7.0,3.0,4.0,3.0,5.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,,2.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,,,1.0,2.0,230.0,621.0,2.0,7.0
621,1.0,230.0,622.0,2.0,7.0,5.0,3.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,,1.0,0.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,,,2.0,2.0,230.0,622.0,2.0,12.0
622,1.0,230.0,623.0,4.0,9.0,4.0,6.0,2.0,3.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,,1.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,5.0,0.0,1.0,1.0,,,2.0,2.0,230.0,623.0,2.0,6.0
623,1.0,230.0,624.0,5.0,9.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,,,1.0,2.0,230.0,624.0,2.0,2.0
624,1.0,230.0,625.0,1.0,9.0,5.0,6.0,4.0,5.0,8.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,,2.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,2.0,3.0,0.0,,,0.0,2.0,230.0,625.0,2.0,19.0
625,1.0,230.0,626.0,1.0,2.0,4.0,1.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,,0.0,2.0,230.0,626.0,2.0,11.0
626,1.0,230.0,627.0,1.0,11.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,230.0,627.0,2.0,1.0
627,1.0,230.0,628.0,3.0,11.0,5.0,7.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,,,0.0,2.0,230.0,628.0,2.0,22.0
628,1.0,230.0,629.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,,,2.0,2.0,230.0,629.0,2.0,16.0
629,1.0,230.0,630.0,3.0,6.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,0.0,3.0,2.0,1.0,1.0,,,2.0,2.0,230.0,630.0,2.0,4.0
630,1.0,230.0,631.0,2.0,8.0,3.0,4.0,1.0,5.0,9.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,,3.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,4.0,1.0,4.0,,,0.0,2.0,230.0,631.0,6.0,35.0
631,1.0,230.0,632.0,2.0,10.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,0.0,5.0,0.0,1.0,2.0,,,1.0,2.0,230.0,632.0,6.0,37.0
