,CARD,DECK,BALLOT,FORM,PS5B.Q1,PS5B.Q2,PS5B.Q3,PS5B.Q4,PS5B.Q5,PS5B.Q6,PS5B.Q7A,PS5B.Q7B,PS5B.Q8,PS5B.Q9,PS5B.Q10,PS5B.Q11,PS5B.Q12,PS5B.Q13,PS5B.Q14,PS5B.Q15,PS5B.Q16,PS5B.Q17,PS5B.Q18,PS5B.Q19,PS5B.Q20,PS5B.Q21,PS5B.Q22,PS5B.Q23,PS5B.Q24,PS5B.Q25,PS5B.Q26,PS5B.Q27,PS5B.Q28,PS5B.Q29,PS5B.Q30,PS5B.Q31,PS5B.Q32,PS5B.Q33,PS5B.Q34,PS5B.Q35,PS5B.Q36,PS5B.Q37,PS5B.Q38,PS5B.Q39,PS5B.Q40,PS5B.Q41,PS5B.Q42,PS5B.Q43,PS5B.Q44,PS5B.Q45,PS5B.Q46,PS5B.Q47,PS5B.Q48,PS5B.Q49,PS5B.Q50,PS5B.Q51,PS5B.Q52,PS5B.Q53,PS5B.Q54,PS5B.Q55,PS5B.Q56A,PS5B.Q56B,PS5B.Q56C,PS5B.Q56D,PS5B.Q56E,PS5B.Q56F,PS5B.Q56G,PS5B.Q56H,PS5B.Q56I,PS5B.Q56J,PS5B.Q56K,PS5B.Q56L,PS5B.Q56M,CARD..1,DECK..1,BALLOT..1,FORM..1,PS5B.Q57,PS5B.Q58,PS5B.V60,PS5B.V61,PS5B.V62,PS5B.V63
342,1.0,5.0,343.0,2.0,2.0,5.0,2.0,6.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,5.0,343.0,2.0,1.0,10.0,6.0,3.0,8.0,1.0
343,1.0,5.0,344.0,2.0,6.0,7.0,2.0,4.0,6.0,1.0,99.0,9.0,9.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,5.0,344.0,2.0,1.0,5.0,6.0,3.0,11.0,9.0
344,1.0,5.0,345.0,2.0,4.0,6.0,2.0,3.0,6.0,1.0,99.0,9.0,9.0,2.0,5.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,6.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,345.0,2.0,1.0,10.0,5.0,3.0,11.0,2.0
345,1.0,5.0,346.0,2.0,6.0,7.0,2.0,3.0,6.0,2.0,8.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,346.0,2.0,1.0,1.0,6.0,5.0,8.0,7.0
346,1.0,5.0,347.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,347.0,2.0,1.0,6.0,10.0,2.0,6.0,5.0
347,1.0,5.0,348.0,2.0,3.0,7.0,2.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,6.0,5.0,5.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,8.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,348.0,2.0,1.0,5.0,10.0,0.0,5.0,1.0
348,1.0,5.0,349.0,2.0,4.0,5.0,2.0,4.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,5.0,349.0,2.0,1.0,10.0,3.0,5.0,7.0,9.0
349,1.0,5.0,350.0,2.0,3.0,2.0,2.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,5.0,350.0,2.0,1.0,10.0,6.0,5.0,4.0,2.0
350,1.0,5.0,351.0,2.0,1.0,3.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,351.0,2.0,1.0,5.0,8.0,4.0,7.0,9.0
351,1.0,5.0,352.0,2.0,2.0,5.0,2.0,2.0,6.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,352.0,2.0,1.0,10.0,1.0,3.0,11.0,3.0
352,1.0,5.0,353.0,2.0,5.0,4.0,2.0,7.0,6.0,2.0,10.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,353.0,2.0,1.0,5.0,5.0,3.0,8.0,7.0
353,1.0,5.0,354.0,2.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,8.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,2.0,5.0,354.0,2.0,1.0,10.0,10.0,3.0,7.0,5.0
354,1.0,5.0,355.0,2.0,1.0,4.0,2.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,355.0,2.0,1.0,2.0,2.0,4.0,9.0,5.0
355,1.0,5.0,356.0,2.0,1.0,3.0,2.0,7.0,6.0,1.0,99.0,9.0,9.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,8.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,356.0,2.0,1.0,5.0,8.0,3.0,6.0,5.0
356,1.0,5.0,357.0,2.0,4.0,4.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,357.0,2.0,1.0,5.0,4.0,3.0,10.0,9.0
357,1.0,5.0,358.0,2.0,1.0,2.0,3.0,1.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,7.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,358.0,2.0,2.0,0.0,8.0,2.0,12.0,6.0
358,1.0,5.0,359.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,9.0,1.0,1.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,359.0,2.0,1.0,10.0,10.0,3.0,0.0,3.0
359,1.0,5.0,360.0,2.0,1.0,3.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,360.0,2.0,1.0,10.0,3.0,4.0,11.0,6.0
360,1.0,5.0,361.0,2.0,2.0,2.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,3.0,3.0,2.0,5.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,361.0,2.0,2.0,0.0,6.0,3.0,11.0,9.0
361,1.0,5.0,362.0,2.0,4.0,5.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,5.0,362.0,2.0,1.0,10.0,7.0,3.0,11.0,9.0
362,1.0,5.0,363.0,2.0,2.0,7.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,5.0,1.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,6.0,2.0,5.0,363.0,2.0,1.0,5.0,5.0,5.0,12.0,1.0
363,1.0,5.0,364.0,2.0,1.0,1.0,3.0,3.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,4.0,2.0,5.0,364.0,2.0,1.0,5.0,10.0,4.0,6.0,3.0
364,1.0,5.0,365.0,2.0,1.0,7.0,3.0,3.0,6.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,365.0,2.0,2.0,0.0,4.0,1.0,0.0,9.0
365,1.0,5.0,366.0,2.0,1.0,4.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,5.0,366.0,2.0,1.0,5.0,6.0,4.0,8.0,9.0
366,1.0,5.0,367.0,2.0,5.0,2.0,3.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,367.0,2.0,2.0,0.0,3.0,5.0,11.0,9.0
367,1.0,5.0,368.0,2.0,6.0,7.0,1.0,4.0,7.0,2.0,6.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,368.0,2.0,1.0,10.0,3.0,3.0,10.0,1.0
368,1.0,5.0,369.0,2.0,1.0,8.0,1.0,6.0,7.0,1.0,99.0,9.0,9.0,3.0,1.0,4.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,369.0,2.0,1.0,5.0,3.0,3.0,9.0,6.0
369,1.0,5.0,370.0,2.0,3.0,3.0,1.0,6.0,7.0,2.0,3.0,2.0,1.0,3.0,4.0,6.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,370.0,2.0,1.0,3.0,9.0,3.0,6.0,8.0
370,1.0,5.0,371.0,2.0,2.0,5.0,1.0,5.0,7.0,1.0,99.0,9.0,9.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,5.0,371.0,2.0,1.0,5.0,7.0,2.0,9.0,2.0
371,1.0,5.0,372.0,2.0,2.0,7.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,5.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,372.0,2.0,1.0,10.0,4.0,3.0,12.0,1.0
372,1.0,5.0,373.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,99.0,9.0,9.0,3.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,373.0,2.0,2.0,0.0,4.0,3.0,12.0,5.0
373,1.0,5.0,374.0,2.0,1.0,9.0,3.0,3.0,4.0,1.0,99.0,9.0,9.0,1.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,374.0,2.0,2.0,0.0,10.0,2.0,12.0,8.0
374,1.0,5.0,375.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,99.0,9.0,9.0,3.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,6.0,3.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,5.0,375.0,2.0,1.0,10.0,7.0,2.0,7.0,3.0
375,1.0,5.0,376.0,2.0,6.0,0.0,3.0,4.0,4.0,1.0,99.0,9.0,9.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,5.0,376.0,2.0,2.0,0.0,3.0,3.0,0.0,3.0
376,1.0,5.0,377.0,2.0,1.0,9.0,3.0,6.0,4.0,1.0,99.0,9.0,9.0,3.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,377.0,2.0,2.0,0.0,9.0,4.0,0.0,9.0
377,1.0,5.0,378.0,2.0,1.0,2.0,3.0,7.0,4.0,3.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,5.0,378.0,2.0,2.0,0.0,6.0,3.0,6.0,6.0
378,1.0,5.0,379.0,2.0,1.0,6.0,4.0,7.0,3.0,2.0,10.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,6.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,5.0,379.0,2.0,1.0,5.0,4.0,3.0,12.0,6.0
379,1.0,5.0,380.0,2.0,1.0,7.0,4.0,7.0,3.0,1.0,99.0,9.0,9.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,380.0,2.0,2.0,0.0,3.0,4.0,5.0,9.0
380,1.0,5.0,381.0,2.0,4.0,7.0,4.0,4.0,3.0,1.0,99.0,9.0,9.0,3.0,5.0,0.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,381.0,2.0,1.0,10.0,5.0,4.0,10.0,1.0
