,CARD,DECK,BALLOT,S134.Q1,S134.Q2,S134.Q3,S134.Q4,S134.Q5,S134.Q6,S134.Q7.n,S134.Q8,S134.Q9,S134.Q10,S134.Q11,S134.Q12,S134.Q13,S134.Q14,S134.Q15,S134.Q16,S134.Q17,S134.Q18,S134.Q19,S134.Q20,S134.Q21,S134.Q22,S134.Q23A,S134.Q23B,S134.Q24,S134.Q25,S134.Q26,S134.Q27A,S134.Q27B,S134.Q27C,S134.Q28A,S134.Q28B,S134.Q29A,S134.Q29B,S134.Q30A,S134.Q30B,S134.Q31,S134.Q32A,S134.Q32B,S134.Q33A,S134.Q33B,S134.Q34.n,S134.Q35,S134.Q36.n,S134.Q37,S134.Q38,S134.Q39,S134.Q40,S134.Q41,S134.Q42,S134.Q43,S134.Q44,S134.Q45,S134.Q46,S134.Q47,S134.Q48,S134.Q49,S134.Q50,S134.Q51,S134.Q52,S134.Q53,S134.Q54,S134.Q55,S134.Q56,S134.Q57,S134.Q58,S134.Q59,S134.Q60,S134.Q61,S134.Q62,S134.Q63.n,S134.Q64,S134.Q65,S134.Q66.n,S134.Q67.n,S134.Q68.n,S134.Q69,S134.V70
566,1.0,134.0,567.0,1.0,5.0,3.0,1.0,4.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,,2.0,4.0,,,,2.0,10.0
567,1.0,134.0,568.0,1.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,,2.0,,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,2.0,2.0,,,,2.0,8.0
568,1.0,134.0,569.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,3.0,,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,,2.0,1.0,,,,2.0,2.0
569,1.0,134.0,570.0,1.0,3.0,3.0,2.0,4.0,1.0,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,,3.0,,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,,3.0,7.0
570,1.0,134.0,571.0,1.0,3.0,3.0,1.0,1.0,4.0,,0.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,,2.0,3.0,,,,2.0,9.0
571,1.0,134.0,572.0,1.0,3.0,3.0,2.0,4.0,1.0,,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,,2.0,,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,,2.0,2.0,,,,2.0,2.0
572,1.0,134.0,573.0,1.0,5.0,3.0,1.0,4.0,1.0,,2.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,2.0,0.0,3.0,1.0,3.0,6.0,0.0,0.0,3.0,1.0,,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,1.0,4.0,,2.0,1.0,,,,3.0,10.0
573,1.0,134.0,574.0,1.0,5.0,3.0,1.0,4.0,1.0,,2.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,6.0,2.0,3.0,2.0,2.0,,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,,2.0,4.0,,,,2.0,9.0
574,1.0,134.0,575.0,3.0,4.0,2.0,1.0,4.0,1.0,,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,1.0,3.0,4.0,2.0,,2.0,,2.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,,2.0,2.0,,,,2.0,10.0
575,1.0,134.0,576.0,3.0,5.0,3.0,1.0,4.0,1.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,,,,2.0,9.0
576,1.0,134.0,577.0,1.0,4.0,3.0,1.0,2.0,0.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,,1.0,,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,,2.0,1.0,,,,3.0,6.0
577,1.0,134.0,578.0,1.0,4.0,2.0,1.0,3.0,0.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,3.0,4.0
578,1.0,134.0,579.0,1.0,3.0,3.0,3.0,4.0,1.0,,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,,,,2.0,9.0
579,1.0,134.0,580.0,4.0,5.0,3.0,1.0,5.0,1.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,,2.0,4.0,,,,2.0,8.0
580,1.0,134.0,581.0,1.0,5.0,3.0,1.0,4.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,2.0,2.0,,,,2.0,8.0
581,1.0,134.0,582.0,1.0,3.0,2.0,1.0,4.0,1.0,,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,,3.0,,1.0,3.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,3.0,4.0
582,1.0,134.0,583.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,,3.0,8.0
583,1.0,134.0,584.0,1.0,5.0,3.0,2.0,4.0,1.0,,3.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,,,,3.0,8.0
584,1.0,134.0,585.0,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,,,,2.0,5.0
585,1.0,134.0,586.0,1.0,5.0,3.0,4.0,2.0,1.0,,2.0,2.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,,0.0,0.0,,,,3.0,11.0
586,1.0,134.0,587.0,1.0,3.0,2.0,1.0,4.0,1.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,,3.0,,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,,,,2.0,1.0
587,1.0,134.0,588.0,1.0,3.0,2.0,1.0,4.0,1.0,,2.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,,,,2.0,8.0
588,1.0,134.0,589.0,4.0,5.0,3.0,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,,3.0,8.0
589,1.0,134.0,590.0,1.0,4.0,3.0,1.0,4.0,1.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,,,,3.0,10.0
590,1.0,134.0,591.0,4.0,5.0,3.0,1.0,4.0,1.0,,1.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,,3.0,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,,2.0,3.0,,,,2.0,10.0
591,1.0,134.0,592.0,1.0,3.0,3.0,2.0,3.0,1.0,,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,,3.0,,1.0,1.0,3.0,1.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,,2.0,2.0,,,,3.0,10.0
592,1.0,134.0,593.0,1.0,3.0,2.0,1.0,4.0,5.0,,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,,2.0,,1.0,3.0,3.0,2.0,3.0,0.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,3.0,,,,3.0,5.0
593,1.0,134.0,594.0,1.0,2.0,2.0,1.0,5.0,1.0,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,3.0,,,,3.0,7.0
594,1.0,134.0,595.0,1.0,3.0,1.0,1.0,3.0,1.0,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,,3.0,11.0
595,1.0,134.0,596.0,1.0,3.0,3.0,1.0,3.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,,2.0,2.0,,,,2.0,11.0
596,1.0,134.0,597.0,1.0,4.0,3.0,2.0,4.0,1.0,,1.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,1.0,,,,2.0,10.0
597,1.0,134.0,598.0,1.0,2.0,3.0,1.0,1.0,6.0,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,,2.0,,4.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,,1.0,2.0,,,,2.0,9.0
598,1.0,134.0,599.0,1.0,4.0,3.0,1.0,4.0,5.0,,3.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.0,,,,2.0,10.0
599,1.0,134.0,600.0,1.0,5.0,3.0,2.0,4.0,1.0,,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,2.0,,2.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,,2.0,1.0,,,,2.0,10.0
600,1.0,134.0,601.0,3.0,5.0,3.0,1.0,4.0,1.0,,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,,3.0,,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,3.0,5.0,,2.0,4.0,,,,3.0,9.0
601,1.0,134.0,602.0,1.0,5.0,3.0,2.0,4.0,1.0,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,,3.0,,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,,2.0,1.0,,,,3.0,9.0
602,1.0,134.0,603.0,1.0,5.0,3.0,1.0,2.0,0.0,,3.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,3.0,10.0
603,1.0,134.0,604.0,1.0,4.0,3.0,1.0,4.0,1.0,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,,2.0,9.0
604,1.0,134.0,605.0,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,6.0,1.0,3.0,4.0,2.0,,2.0,,4.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,,2.0,1.0,,,,3.0,11.0
605,1.0,134.0,606.0,1.0,4.0,3.0,1.0,4.0,3.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,,1.0,,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0
606,1.0,134.0,607.0,1.0,4.0,3.0,1.0,4.0,1.0,,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,,2.0,1.0,,,,2.0,11.0
607,1.0,134.0,608.0,1.0,5.0,3.0,1.0,4.0,1.0,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,,2.0,1.0,,,,3.0,11.0
608,1.0,134.0,609.0,4.0,5.0,3.0,2.0,2.0,6.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,,,,2.0,1.0
