CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14B.,Q.14C.,Q.15A.,Q.15A..1,Q.15A..2,Q.15A..3,Q.15A..4,Q.15A..5,Q.15A..6,Q.15A..7,Q.15A..8,Q.15B.,Q.15C.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.25C.,Q.26.,Q.27.,Q.28.,Q.29A.,Q.29B.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,CARD..1,DECK..1,BALLOT..1,Q.49.,Q.50.,Q.51.,Q.52A.,Q.52B.,Q.52C.,Q.52D.,Q.52E.,Q.52F.,Q.53.,Q.54.,Q.55.,V.58.,V.59.,V.60.,V.61.,V.62.,V.63.
1,159,76,3,2,1,1,6,1,4,1,5,5,2,3,5,2,5,1,2,2,2,2,2,2,2,2,0,0,1,1,5,3,3,2,1,8,5,2,3,0,2,1,1,7,1,6,1,4,3,3,3,2,5,7,2,2,2,3,2,5,3,1,11,3,2,159,76,3,3,1,1,2,1,1,0,1,1,1,2,1,2,8,0,4,98
1,159,77,2,3,1,1,6,2,5,1,5,5,4,3,6,2,5,1,2,2,2,2,2,2,2,8,0,0,3,1,3,1,3,4,1,1,1,0,0,0,3,2,4,8,1,3,5,4,3,3,3,3,7,8,1,2,2,2,3,2,4,3,1,3,2,159,77,1,0,2,1,0,1,0,0,1,1,1,1,0,3,5,0,2,98
1,159,78,1,1,1,1,7,3,3,5,2,2,4,3,7,2,5,2,2,2,2,1,2,2,2,1,2,4,1,2,3,2,1,2,1,1,1,0,0,0,2,1,2,7,1,5,1,2,3,2,3,2,8,8,1,2,1,2,3,7,4,1,11,2,2,159,78,1,2,2,1,2,2,1,1,1,1,1,2,2,0,1,0,4,98
1,159,79,5,10,6,3,4,7,6,1,5,5,12,3,5,5,5,2,2,2,2,1,2,2,2,1,5,5,1,1,3,1,1,1,4,2,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,2,3,1,2,3,1,2,2,4,3,8,3,2,159,79,1,2,2,1,0,1,1,0,1,1,1,1,6,1,8,0,3,90
1,159,80,5,3,1,1,5,3,5,1,6,5,5,3,5,4,5,2,2,2,2,1,2,2,2,1,4,4,1,1,3,1,1,1,4,3,1,0,0,0,3,2,1,0,0,0,0,4,3,2,2,2,5,8,2,1,1,2,3,6,3,1,1,3,2,159,80,1,2,2,1,0,1,1,1,0,1,1,2,4,5,1,0,2,90
1,159,81,1,9,5,2,5,7,4,1,6,5,4,3,10,3,5,2,2,2,2,1,2,2,2,2,8,5,3,1,1,3,3,1,4,4,1,0,0,0,3,2,3,3,1,3,5,4,3,3,3,3,9,5,2,2,2,1,3,5,3,1,9,3,2,159,81,3,3,1,2,2,1,1,0,1,1,1,1,0,3,7,0,3,98
1,159,82,8,7,1,1,4,7,6,1,6,5,4,3,5,3,5,2,2,2,2,1,2,2,2,8,8,5,3,3,1,3,2,1,4,3,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,2,5,7,1,2,3,3,3,5,3,1,9,3,2,159,82,1,2,2,1,2,1,1,2,1,1,4,2,6,3,7,0,5,98
1,159,83,6,9,5,2,5,7,5,1,4,5,4,3,5,4,5,2,2,2,2,1,2,2,2,7,4,3,2,3,3,2,2,1,4,2,1,0,0,0,3,4,4,0,0,0,0,4,3,3,3,2,3,5,3,2,3,1,3,2,3,2,8,3,2,159,83,3,3,1,1,2,2,1,2,1,1,1,2,0,3,7,0,5,98
1,159,84,1,10,1,1,5,7,7,1,4,5,1,3,6,3,5,2,2,2,2,1,2,2,2,7,3,4,2,3,3,2,2,1,4,2,1,0,0,0,3,4,1,0,0,0,0,4,3,3,3,3,5,8,2,1,1,2,3,2,3,1,4,2,2,159,84,1,3,1,1,2,1,1,2,1,1,3,1,4,6,1,0,5,90
1,159,85,6,9,6,2,6,7,6,2,6,1,16,3,10,2,5,2,2,2,2,1,2,2,2,2,8,4,1,1,3,3,3,1,4,2,5,2,3,0,3,2,3,3,1,2,5,4,3,3,3,3,7,1,4,2,1,2,3,5,3,1,4,3,2,159,85,3,3,0,1,2,1,1,2,1,2,3,1,0,5,1,0,5,30
1,159,86,8,8,6,3,6,6,7,1,6,5,4,3,6,3,5,2,2,1,2,1,2,2,2,4,3,4,2,2,3,2,1,1,4,3,1,0,0,0,3,4,1,2,1,2,5,4,3,3,3,3,3,5,3,3,3,1,4,2,3,1,10,3,2,159,86,3,2,2,1,2,1,1,2,1,2,2,2,4,3,8,0,5,98
1,159,87,1,1,1,1,1,2,4,1,4,1,4,3,11,3,5,2,2,2,2,1,2,2,2,1,3,4,1,1,3,1,1,1,4,1,5,0,1,1,2,2,1,2,0,2,5,2,1,2,2,3,3,7,4,2,1,2,1,2,2,1,3,1,2,159,87,1,2,1,1,0,0,0,0,0,3,1,1,3,0,2,0,1,98
1,159,88,1,10,5,3,4,7,4,1,6,5,3,3,5,6,5,2,2,2,2,1,2,2,2,1,6,6,1,1,3,1,1,1,4,2,1,0,0,0,3,2,0,2,1,2,2,4,3,3,3,3,1,10,4,3,2,2,3,2,3,1,10,3,2,159,88,5,3,3,1,1,1,1,1,1,3,1,1,0,5,5,0,3,90
1,159,89,2,10,5,4,4,7,3,1,4,5,13,3,6,2,5,2,2,2,2,1,2,2,2,8,5,3,1,1,3,1,1,1,4,2,1,0,0,0,3,2,4,3,1,2,5,4,3,3,3,3,1,1,2,2,1,1,3,2,3,1,4,2,2,159,89,1,2,2,1,2,1,1,1,1,3,1,0,0,5,3,0,4,90
1,159,90,1,5,5,2,4,5,5,1,6,5,1,3,6,3,5,2,2,2,2,1,2,2,2,2,8,9,2,1,3,2,2,1,4,2,1,0,0,0,1,3,3,0,0,0,0,0,3,3,3,3,5,3,1,3,2,4,3,2,3,1,5,3,2,159,90,1,2,1,1,1,1,1,2,1,3,2,3,6,0,7,0,4,90
1,159,91,2,3,1,1,5,2,5,1,6,5,12,3,6,2,5,2,2,2,2,1,2,2,2,1,2,5,2,3,3,2,2,1,4,3,1,0,0,0,3,4,4,2,1,2,5,2,2,3,3,3,2,8,2,3,1,2,4,5,3,2,4,3,2,159,91,1,2,1,1,2,1,2,2,1,3,1,2,0,3,2,0,4,90
1,159,92,8,11,6,2,6,7,6,1,5,2,4,3,6,5,5,2,2,2,2,1,2,2,2,1,5,4,1,1,3,1,1,1,4,3,1,0,0,0,3,3,4,0,0,0,0,4,3,3,3,3,3,5,1,3,1,3,3,5,4,1,7,3,2,159,92,5,2,2,1,2,2,1,2,1,3,1,1,5,3,3,0,5,98
1,159,93,6,6,6,3,7,4,5,1,6,5,13,3,2,3,5,2,2,2,2,2,1,2,2,4,3,5,2,2,3,1,1,2,4,2,1,0,0,0,3,2,1,5,1,3,1,4,3,3,3,3,3,4,2,3,2,1,4,5,3,2,11,3,2,159,93,1,3,1,1,2,1,1,2,1,1,1,1,4,1,8,0,5,90
1,159,94,2,6,5,3,7,4,6,1,5,5,4,3,11,3,5,2,2,2,2,1,2,2,2,1,3,5,2,2,3,1,2,2,4,4,4,5,4,3,3,2,1,7,1,3,1,4,3,3,3,3,3,5,3,2,2,2,3,5,4,2,6,3,2,159,94,3,3,2,1,2,1,1,2,1,1,1,1,4,2,5,0,5,98
1,159,95,4,11,1,1,7,7,5,1,5,5,3,3,2,6,5,2,2,2,2,1,2,2,2,1,6,5,1,1,3,1,1,2,4,3,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,7,2,4,2,1,2,3,2,3,1,2,3,2,159,95,2,2,1,1,0,1,1,0,1,1,1,1,6,6,1,0,3,30
1,159,96,2,9,5,5,5,7,4,1,4,5,2,3,11,6,5,2,2,2,2,1,2,2,2,1,6,5,1,1,3,1,1,2,4,2,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,2,1,3,1,0,0,2,3,1,2,3,2,159,96,1,3,1,1,0,1,1,0,1,2,1,1,6,0,4,0,3,98
1,159,97,2,9,1,1,5,7,6,1,6,5,4,3,6,3,5,2,2,2,2,1,2,2,2,1,3,5,1,1,3,2,2,2,4,2,1,0,0,0,3,2,3,7,1,3,1,4,3,3,3,3,3,7,2,2,2,4,2,2,3,2,11,3,2,159,97,1,2,1,1,0,1,1,0,1,1,1,1,0,2,8,0,3,98
1,159,98,8,8,6,2,6,7,7,1,6,5,4,3,7,2,5,2,2,2,2,1,2,2,2,2,2,4,1,2,3,1,1,2,2,2,4,2,4,3,1,3,3,0,0,0,0,4,3,3,3,2,5,7,2,2,2,2,3,5,3,2,4,2,2,159,98,3,3,2,1,2,1,2,1,1,2,1,1,6,3,5,0,3,98
1,159,99,6,7,5,4,5,7,5,1,6,5,13,3,5,3,5,2,2,2,2,1,2,2,2,2,5,4,1,1,3,3,3,2,2,2,4,2,2,3,0,3,5,0,0,0,0,4,3,3,3,3,7,8,3,2,2,2,3,5,4,2,4,2,2,159,99,1,3,2,1,2,1,1,2,1,3,2,1,6,2,5,0,5,90
1,159,100,2,4,1,1,5,3,5,1,5,5,3,3,6,3,5,2,2,2,2,1,2,2,2,7,3,9,2,3,3,1,1,2,2,4,5,0,0,0,3,2,1,2,0,7,5,4,3,3,3,2,3,3,3,1,2,2,3,2,3,1,11,3,2,159,100,1,3,2,1,2,1,1,2,1,3,1,2,4,5,5,0,5,30
1,159,101,4,9,5,2,6,7,6,1,4,5,5,3,5,5,5,2,2,2,2,1,2,2,2,1,5,5,1,1,3,4,3,2,2,2,5,2,0,0,1,3,3,0,0,0,0,4,3,3,3,3,5,7,2,2,2,4,3,2,4,1,4,3,2,159,101,1,3,3,1,0,0,0,0,0,3,1,1,6,3,7,0,1,90
1,159,102,2,9,5,3,6,7,5,1,4,5,1,3,7,2,5,2,2,2,2,1,2,2,2,1,2,4,1,2,3,1,2,3,2,3,5,2,1,2,3,4,4,7,1,0,5,4,3,3,3,3,4,7,1,2,3,3,2,7,4,2,11,2,2,159,102,1,3,2,1,1,1,1,0,1,3,2,2,0,0,8,0,3,90
1,159,103,8,3,1,1,6,4,5,1,6,5,4,3,6,3,5,2,2,2,2,1,2,2,2,1,3,4,1,1,3,2,2,2,2,2,5,2,5,2,3,2,1,2,1,2,2,3,3,3,3,3,6,6,1,2,1,1,3,5,1,1,10,3,2,159,103,1,2,2,1,2,1,1,2,1,3,1,1,4,3,3,0,5,98
1,159,104,1,8,1,1,7,5,6,1,6,3,4,3,6,3,5,2,2,1,2,2,2,2,2,7,5,9,2,2,2,3,3,1,3,2,4,1,3,1,3,2,4,7,1,3,1,4,3,3,3,3,7,10,2,3,1,4,3,5,3,1,1,3,2,159,104,5,3,2,1,2,2,1,2,1,1,4,1,0,0,3,0,5,98
1,159,105,4,8,5,4,4,7,3,1,5,5,13,3,5,3,5,2,2,2,2,1,2,2,2,10,4,9,2,1,3,2,1,2,3,2,4,1,3,3,1,3,5,0,0,0,0,4,3,3,3,3,2,3,4,2,1,3,2,5,4,2,2,2,2,159,105,1,2,2,0,0,1,1,1,1,1,1,2,6,1,4,0,2,90
1,159,106,1,8,5,4,1,7,5,2,1,5,4,3,5,2,5,2,2,1,2,2,2,2,2,3,5,9,1,1,4,3,2,4,3,3,2,1,2,3,1,3,5,0,0,0,0,4,3,3,3,3,7,8,3,3,3,2,2,2,3,3,4,3,2,159,106,3,3,3,1,1,1,1,0,1,3,4,1,6,3,6,5,3,98
1,159,107,2,10,5,3,3,7,4,1,6,5,2,3,5,6,5,2,2,2,2,1,2,2,2,1,6,9,1,1,3,1,1,2,3,3,4,1,3,3,1,3,5,0,0,0,0,4,3,3,3,3,3,3,2,3,1,0,0,5,4,3,7,3,2,159,107,1,2,2,1,2,1,1,2,1,3,1,1,6,1,4,0,5,98
1,159,108,1,9,5,3,5,7,3,1,4,5,1,3,7,3,5,2,2,2,2,1,2,2,2,1,3,4,1,2,3,1,1,4,3,2,4,1,3,3,1,3,5,0,0,0,0,4,3,3,3,3,3,7,3,3,1,2,3,5,4,1,2,3,2,159,108,3,2,3,2,1,1,1,2,2,3,2,1,6,0,1,0,2,98
1,159,109,2,6,1,1,8,2,5,5,5,5,4,3,6,1,5,2,2,2,2,1,2,2,2,1,1,4,2,3,3,1,1,1,4,3,1,0,0,0,3,2,1,7,1,4,5,4,3,3,3,3,5,7,2,1,1,2,3,2,3,1,5,3,2,159,109,3,2,1,1,0,1,1,0,1,1,3,2,4,6,1,0,3,98
1,159,110,2,11,5,4,2,7,6,1,6,5,16,3,5,6,5,2,2,2,2,1,2,2,2,1,3,5,2,1,3,1,1,1,4,3,5,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,7,1,4,2,3,1,4,2,3,1,2,3,2,159,110,2,3,1,0,0,1,1,0,1,2,1,1,6,3,8,0,2,30
1,159,111,2,9,1,1,4,7,7,3,4,5,3,3,6,4,5,2,2,2,2,1,2,2,2,2,9,5,1,1,3,4,3,1,4,3,5,0,4,2,1,3,5,0,0,0,0,4,3,3,3,3,2,3,3,2,1,4,3,2,3,1,2,3,2,159,111,2,3,2,1,2,1,1,2,1,2,3,2,6,5,3,0,5,98
1,159,112,3,8,6,2,4,7,5,1,4,5,1,3,6,4,5,2,2,2,2,1,2,2,2,7,4,3,1,1,3,1,1,1,4,3,1,0,0,0,1,3,3,0,0,0,0,4,3,1,3,1,3,5,1,3,1,4,3,5,3,1,2,3,2,159,112,1,0,1,1,0,0,1,0,1,2,1,1,6,0,3,0,3,98
1,159,113,1,1,5,3,5,2,3,1,5,5,4,3,5,2,5,2,2,2,2,1,2,2,2,1,2,5,1,1,3,1,1,1,4,2,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,7,1,2,3,1,3,2,3,1,2,2,2,159,113,1,3,3,1,0,1,0,0,1,2,1,1,6,0,7,0,2,98
1,159,114,4,8,1,1,6,7,7,3,1,5,10,3,6,3,5,2,2,2,2,2,2,1,2,8,8,6,2,3,4,2,3,3,8,7,4,2,2,3,1,3,5,0,0,0,0,3,3,3,3,3,7,8,2,3,3,0,0,0,0,0,0,3,2,159,114,3,3,3,0,0,0,0,0,0,3,4,2,6,0,8,0,9,0
1,159,115,6,8,6,2,6,6,6,2,6,3,10,3,0,3,5,2,2,2,2,1,2,2,2,10,3,9,3,3,7,3,3,3,8,7,1,0,0,0,3,2,4,0,0,0,5,4,3,1,1,1,9,10,0,2,2,2,3,2,2,1,10,3,2,159,115,3,3,3,1,1,1,1,2,1,3,4,3,0,0,5,0,4,0
1,159,116,2,7,5,2,7,6,5,1,6,5,10,3,10,4,5,2,2,2,2,1,2,2,2,2,2,6,2,1,3,1,3,2,7,4,5,0,0,0,3,4,4,0,0,0,0,3,3,3,3,3,5,5,1,2,3,3,2,2,4,1,10,2,2,159,116,3,2,1,1,1,1,1,0,1,3,1,1,0,2,8,0,3,0
1,159,117,6,11,5,4,6,7,6,1,6,5,10,1,5,2,5,2,2,2,2,1,2,2,2,1,2,5,1,2,1,1,1,1,3,2,4,1,1,3,1,3,5,0,0,0,0,4,3,3,3,3,2,1,4,1,1,4,3,2,3,1,5,3,2,159,117,1,3,1,1,2,1,1,2,1,2,1,1,6,5,3,0,5,0
1,159,118,2,6,5,3,7,5,5,1,5,5,10,1,10,3,5,2,2,2,2,1,2,2,2,1,3,4,1,1,1,1,1,1,4,3,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,2,9,10,2,2,1,2,3,5,3,1,2,3,2,159,118,3,2,2,1,2,1,1,2,1,1,1,1,6,5,1,0,5,0
1,159,119,4,10,5,2,7,7,5,1,4,3,10,1,10,2,5,2,2,2,2,1,2,2,2,2,8,6,1,1,2,1,3,1,4,4,1,0,0,0,1,3,0,0,0,0,0,4,3,3,3,3,2,5,4,1,1,1,3,5,3,1,2,3,2,159,119,3,2,1,1,2,0,1,2,1,1,1,1,6,0,3,0,5,0
1,159,120,6,10,6,3,8,7,6,1,6,1,10,1,1,1,5,2,2,2,2,1,2,2,2,8,3,5,2,1,1,2,2,1,4,4,5,2,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,5,2,2,1,2,4,2,3,1,2,3,2,159,120,3,2,1,1,2,1,1,2,1,1,1,2,6,5,2,0,5,0
1,159,121,4,2,1,1,5,3,5,1,1,5,10,1,7,1,5,2,2,2,2,1,2,2,2,8,2,9,2,3,3,1,2,2,7,3,5,0,0,0,1,4,5,0,0,0,0,3,2,2,3,2,8,8,2,1,3,3,2,3,3,2,8,2,2,159,121,1,3,2,1,2,1,2,2,1,3,2,3,0,1,8,0,4,0
1,159,122,2,2,1,1,5,2,4,1,4,5,4,1,0,3,5,2,2,2,2,1,2,2,2,7,3,4,1,1,1,1,1,3,8,7,1,0,0,0,2,4,4,2,1,2,5,4,3,3,3,2,2,7,3,2,1,1,3,2,3,1,4,3,2,159,122,3,2,2,1,2,2,1,2,1,1,1,1,3,5,3,0,5,98
1,159,123,4,11,5,3,5,7,4,1,4,5,2,1,3,5,5,2,2,2,2,1,2,2,2,1,5,5,1,3,1,1,1,3,8,7,1,0,0,0,3,3,3,0,0,0,0,4,3,3,3,3,8,8,2,2,2,4,3,2,3,3,2,3,2,159,123,1,2,1,1,2,2,1,2,1,1,1,3,5,3,7,0,5,98
1,159,124,3,3,1,1,7,2,5,5,6,5,4,1,5,2,5,1,2,2,2,2,2,2,2,8,0,0,2,1,5,4,3,3,8,7,1,0,0,0,3,2,1,7,1,3,5,4,3,3,3,3,7,8,1,2,3,0,0,7,0,1,10,0,2,159,124,3,3,1,1,2,1,1,2,1,2,0,2,4,1,8,0,5,98
1,159,125,8,10,1,1,8,7,6,1,6,5,5,1,1,6,5,2,2,2,2,1,2,2,2,1,6,5,1,2,1,1,1,3,8,7,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,4,2,1,2,2,3,5,2,0,4,3,2,159,125,3,3,1,1,2,1,1,2,1,2,2,1,6,2,5,0,5,90
1,159,126,7,11,5,2,3,7,6,1,6,5,16,1,6,3,5,2,2,2,2,1,2,2,2,1,3,4,1,1,1,1,1,3,8,7,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,2,1,4,3,1,2,3,7,3,1,2,3,2,159,126,1,3,1,1,2,1,1,2,1,3,1,1,6,5,1,0,5,30
1,159,127,1,9,1,1,4,7,7,1,1,5,12,1,5,5,5,2,2,2,2,1,2,2,2,1,5,9,1,1,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,3,0,2,10,0,0,3,0,0,0,0,2,2,0,2,159,127,1,0,2,0,0,1,1,0,1,3,1,0,6,0,8,0,2,90
1,159,128,1,2,0,0,5,3,3,1,1,5,1,1,6,2,5,1,2,2,2,2,2,2,2,8,0,0,1,2,5,1,2,2,6,1,1,0,0,0,2,1,0,9,1,3,5,3,2,2,3,2,2,5,1,2,2,1,1,2,2,3,11,3,2,159,128,5,2,2,1,0,0,1,0,0,3,1,2,1,1,8,0,2,98
1,159,129,1,5,1,1,5,1,3,1,6,4,4,1,5,3,5,2,2,2,2,1,2,2,2,7,3,5,2,2,1,1,1,3,8,7,5,0,0,0,3,2,2,7,1,4,5,4,3,3,3,2,3,6,3,3,2,2,2,5,2,2,1,3,2,159,129,1,1,1,1,2,2,1,2,1,3,1,1,4,1,6,0,5,98
1,159,130,2,2,1,1,6,2,3,2,1,5,10,2,4,4,5,1,2,1,2,2,2,2,2,4,4,6,1,1,5,1,2,2,6,3,4,1,1,3,2,1,4,8,1,3,5,4,3,2,3,3,3,5,1,2,3,2,4,2,3,2,11,3,2,159,130,1,2,1,1,1,1,1,1,1,3,2,2,1,3,6,4,3,0
1,159,131,9,9,6,2,6,7,7,3,3,3,10,2,6,5,5,2,2,2,1,2,2,2,2,11,5,5,1,1,4,1,3,1,2,4,4,0,0,0,1,2,1,7,1,3,2,4,3,3,3,3,5,2,4,1,1,2,3,2,4,1,1,3,2,159,131,1,3,1,1,0,1,0,0,1,1,4,3,4,5,1,2,2,0
1,159,132,1,1,1,1,4,5,4,1,2,5,4,2,3,3,5,2,2,2,2,1,2,2,2,1,3,8,1,1,2,1,1,1,2,2,3,4,1,3,1,4,4,7,1,2,1,2,2,1,1,1,5,10,1,1,1,3,3,2,3,1,4,3,2,159,132,3,3,1,0,0,1,0,0,0,2,1,3,0,5,3,7,9,98
1,159,133,1,9,3,2,7,5,7,1,6,4,4,2,8,4,5,2,2,2,2,1,2,2,2,1,4,5,1,1,2,1,1,3,8,7,1,0,0,0,3,2,4,5,1,3,5,4,3,3,3,3,3,4,2,3,2,2,2,3,3,1,4,2,2,159,133,1,3,2,1,2,1,1,2,1,1,1,1,0,3,6,0,5,98
1,159,134,1,6,5,4,5,7,2,1,3,1,4,2,5,5,5,2,2,2,1,2,2,2,2,11,5,7,1,1,4,1,3,3,8,7,4,2,1,3,1,3,5,0,0,0,0,4,3,3,3,3,7,8,3,3,2,1,3,2,3,2,9,2,2,159,134,5,2,2,2,1,1,2,1,2,1,1,1,6,3,7,2,0,98
1,159,135,0,0,0,5,1,7,3,1,1,5,13,2,4,6,5,2,2,1,2,2,2,2,2,1,6,4,1,1,2,1,1,3,8,0,4,1,1,3,3,3,1,0,0,0,0,4,3,3,3,3,7,8,0,3,1,1,0,2,2,3,4,3,2,159,135,3,2,3,0,1,0,0,0,0,1,1,1,5,2,4,7,0,90
1,159,136,1,8,5,5,5,7,3,1,6,5,13,2,6,5,5,2,2,2,2,1,2,2,2,2,8,7,2,1,3,1,3,3,8,7,0,4,1,2,3,2,3,3,1,2,5,4,3,3,3,3,1,2,2,2,1,2,4,5,3,1,4,3,2,159,136,1,3,3,1,2,1,1,2,1,3,1,2,0,0,2,0,5,90
1,159,137,2,1,1,1,5,2,3,1,1,5,4,2,4,3,5,2,2,1,2,2,2,2,2,1,3,9,1,3,7,1,2,4,3,2,4,1,2,2,1,4,2,1,1,2,2,2,2,2,3,2,2,3,1,3,3,3,2,2,2,2,1,1,2,159,137,3,3,2,0,0,1,0,0,0,3,1,1,4,1,8,4,9,98
1,159,138,3,4,1,1,7,4,5,1,4,5,5,2,6,2,5,2,2,2,2,1,2,2,2,2,3,5,1,1,2,2,2,4,1,1,1,0,0,0,3,2,1,6,1,2,5,4,3,3,3,3,7,8,1,2,2,2,3,5,3,1,11,2,2,159,138,3,2,1,1,2,1,1,2,1,1,1,1,4,0,5,0,5,98
1,159,139,2,9,1,1,6,6,5,1,2,3,16,2,6,3,5,2,2,2,2,1,2,2,2,8,4,9,1,1,2,1,1,1,4,3,5,0,0,0,3,4,3,0,0,0,0,4,3,1,1,1,2,7,4,1,2,2,3,2,3,3,5,3,2,159,139,3,2,3,1,2,1,1,2,1,3,1,1,0,4,5,0,5,30
1,159,140,1,10,5,4,5,7,3,1,3,5,5,2,6,6,5,2,2,2,2,1,2,2,2,1,6,4,1,1,2,1,1,4,4,4,1,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,3,7,0,3,1,1,4,2,3,1,2,3,2,159,140,1,3,1,1,0,1,1,0,1,1,1,1,6,0,4,0,3,90
1,159,141,1,9,1,2,6,3,7,3,1,5,12,2,4,6,5,2,2,1,2,2,2,2,2,1,6,6,1,2,2,1,1,2,3,2,4,0,1,3,1,3,3,0,0,0,0,3,3,3,3,3,3,3,4,3,1,0,3,2,2,2,3,2,2,159,141,3,2,2,0,0,1,0,0,0,1,4,1,6,3,3,7,9,90
1,159,142,1,4,5,2,2,6,3,1,1,5,2,2,4,5,5,2,2,1,2,2,2,2,2,1,5,7,1,1,2,1,1,2,3,6,3,1,1,3,1,3,5,0,0,0,0,4,3,3,3,2,3,4,2,3,2,2,4,2,2,3,2,4,2,159,142,1,2,2,1,1,1,1,1,1,3,1,2,6,2,6,7,3,98
1,159,143,4,2,1,1,6,2,5,1,3,5,10,2,5,3,5,2,2,2,2,1,2,2,2,1,3,4,1,1,2,1,1,3,8,7,5,0,0,0,1,3,5,0,0,0,0,4,3,3,3,2,5,8,2,3,3,2,2,5,2,3,4,3,2,159,143,3,3,3,1,1,1,1,2,1,3,1,3,6,1,6,0,4,0
1,159,144,2,10,1,1,7,1,5,2,5,1,10,2,11,4,5,2,1,2,2,2,2,2,2,2,9,9,1,1,6,4,3,3,8,7,1,0,0,0,1,3,5,0,0,0,0,1,1,1,1,1,8,8,3,2,2,2,3,2,3,1,4,2,2,159,144,3,3,2,1,2,1,1,2,1,3,3,1,6,5,5,0,5,0
1,159,145,4,5,1,1,6,6,5,1,5,5,10,2,0,4,5,2,2,2,2,1,2,2,2,1,4,5,1,1,2,1,1,3,8,7,5,2,5,2,1,3,5,0,0,0,0,4,3,3,3,3,7,8,4,2,1,3,2,2,3,3,5,3,2,159,145,1,2,1,2,2,1,1,2,1,1,1,2,6,3,4,0,4,0
1,159,146,4,8,1,1,7,3,7,1,2,3,10,2,10,3,5,1,2,2,2,2,2,2,2,8,0,0,3,2,3,3,3,1,2,4,4,2,2,1,3,2,2,2,0,2,5,4,3,3,3,3,8,7,2,2,2,2,1,2,1,3,2,2,2,159,146,3,3,1,1,1,1,1,2,1,1,2,1,4,2,6,0,4,0
1,159,147,2,2,1,1,7,3,5,1,3,5,10,2,5,2,5,2,2,2,2,1,2,2,2,2,8,9,1,1,2,1,1,1,2,3,5,0,0,0,1,3,5,0,0,0,0,4,3,3,3,3,5,7,2,2,1,3,3,2,3,1,11,4,2,159,147,3,2,1,1,1,1,1,2,1,1,1,1,6,5,3,0,4,0
1,159,148,2,2,1,1,6,2,5,1,6,1,10,2,6,2,5,2,2,2,2,1,2,2,2,7,2,0,3,2,7,1,2,1,2,2,5,2,1,3,3,4,2,0,0,0,0,4,3,3,3,3,1,7,2,2,2,1,3,2,3,3,1,3,2,159,148,3,2,1,1,2,1,1,0,1,1,1,2,4,3,7,0,4,0
1,159,149,1,1,1,1,5,3,3,1,2,5,4,2,6,3,5,2,2,2,2,1,2,2,2,1,3,4,1,1,2,1,1,2,5,1,1,0,0,0,1,3,5,0,0,0,0,4,3,2,3,2,5,7,3,2,3,2,3,3,3,3,4,2,2,159,149,1,2,1,1,2,2,1,2,1,1,1,2,6,3,5,0,5,98
1,159,150,3,4,6,2,5,3,5,1,4,3,1,3,5,3,5,2,2,2,2,1,2,2,2,1,3,9,1,3,3,1,2,3,8,7,1,0,0,0,2,4,3,2,0,2,5,2,2,1,1,1,7,8,1,3,2,0,0,2,3,3,4,2,2,159,150,1,2,2,1,2,1,1,2,1,1,3,2,3,2,8,0,5,90
1,159,151,1,3,6,3,5,2,5,1,6,3,4,3,6,3,5,2,2,2,2,1,2,2,2,1,3,5,1,3,3,1,2,3,0,7,5,0,0,0,3,4,4,2,1,1,5,4,3,3,3,3,5,5,1,2,1,2,3,2,4,1,5,3,2,159,151,1,3,1,1,2,1,1,2,1,1,1,2,0,5,1,0,5,98
1,159,152,2,11,5,3,5,7,5,5,6,5,1,3,5,6,5,2,2,2,2,1,2,2,2,1,6,5,1,1,3,1,1,3,8,7,1,0,0,0,3,3,3,2,0,3,5,4,3,3,3,3,5,7,3,2,1,2,4,2,3,1,1,3,2,159,152,3,2,1,1,2,1,1,2,1,1,1,1,5,5,2,0,5,98
1,159,153,3,4,1,1,5,3,5,1,5,5,3,3,10,3,5,2,2,2,2,2,1,2,2,4,3,5,2,1,3,1,2,3,8,7,0,0,0,0,1,3,5,0,0,0,0,4,3,2,3,2,6,10,1,3,1,2,3,5,2,1,9,3,2,159,153,1,2,1,1,2,1,1,2,1,1,1,2,6,0,1,0,5,98
