S0214.CARD.,S0214.DECK.,S0214.BALLOT.,S0214.Q1.,S0214.Q2.,S0214.Q3.,S0214.Q4.,S0214.Q5.,S0214.Q6.,S0214.Q7.,S0214.Q8A.,S0214.Q8B.,S0214.Q9.,S0214.Q10.,S0214.Q11.,S0214.Q12.,S0214.Q13.,S0214.Q14.,S0214.Q15.,S0214.Q16.,S0214.Q17.,S0214.Q18.,S0214.Q19.,S0214.Q20.,S0214.Q22.,S0214.Q23.,S0214.Q24.,S0214.Q25.,S0214.Q26.,S0214.Q27.,S0214.Q28.,S0214.Q29A.,S0214.Q29B.,S0214.Q29C.,S0214.Q30A.,S0214.Q30C.,S0214.Q30D.,S0214.Q31.,S0214.Q32A.,S0214.Q32B.,S0214.Q33A.,S0214.Q34.,S0214.Q41.,S0214.Q42.,S0214.Q43.,S0214.Q44.,S0214.Q45.,S0214.Q46.,S0214.Q47.,S0214.Q48.,S0214.Q49A.,S0214.Q49B.,S0214.Q50A.,S0214.Q50B.,S0214.Q51.,S0214.Q52A.,S0214.Q52B.,S0214.Q53A.,S0214.Q53B.,S0214.Q54A.,S0214.Q54B.,S0214.Q55A.,S0214.Q55B.,S0214.Q56A.,S0214.Q56B.,S0214.Q57.,S0214.Q57B.,S0214.CARD..1,S0214.DECK..1,S0214.BALLOT..1,S0214.Q58A.,S0214.Q58B.,S0214.Q59.,S0214.Q60.,S0214.Q61A.,S0214.Q61B.,S0214.Q62A.,S0214.Q62B.,S0214.Q63A.,S0214.Q64A.,S0214.Q64B.,S0214.Q65A.,S0214.Q65B.,S0214.Q66A.,S0214.Q66B.,S0214.Q67A.,S0214.Q67B.,S0214.Q68A.,S0214.Q68B.,S0214.Q69A.,S0214.Q69B.,S0214.Q70A.,S0214.Q70B.,S0214.Q71.,S0214.Q72.,S0214.Q73A.,S0214.Q73B.,S0214.Q73C.,S0214.Q73D.,S0214.Q73E.,S0214.Q73F.,S0214.Q73G.,S0214.Q73H.,N.74.,N.75.,N.76.,N.77.,N.79.,N.79..1
1,214,350,4,2,1,7,5,1,2,1,1,7,1,1,1,1,1,2,3,2,1,1,6,1,9,1,3,1,1,3,2,1,4,2,2,4,2,2,1,3,3,1,3,3,1,4,2,2,1,1,2,1,2,3,1,2,3,2,2,2,2,1,2,3,2,2,2,214,350,1,2,3,2,1,2,1,2,0,1,2,3,1,2,2,2,2,2,3,2,2,2,4,3,3,1,3,3,2,1,1,1,1,6,0,32,4,2,2
1,214,351,2,2,3,5,5,2,2,1,1,7,3,2,10,2,2,3,3,5,1,1,4,2,1,3,3,3,1,1,1,1,3,2,3,6,1,1,11,4,2,2,2,2,5,2,2,4,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,3,2,1,2,214,351,1,1,3,2,1,1,1,1,1,2,2,2,2,2,2,3,3,2,3,2,2,1,1,3,1,1,3,2,1,1,2,3,2,6,4,14,2,4,1
1,214,352,2,2,2,4,5,2,3,1,3,5,3,3,0,3,4,1,2,3,1,2,4,2,1,3,3,4,3,4,1,3,4,2,3,6,1,1,11,3,1,1,2,2,5,2,2,4,2,3,3,3,3,1,1,1,2,1,3,1,3,3,1,2,1,1,2,214,352,1,3,2,3,1,1,1,2,1,1,1,3,1,2,1,2,1,3,2,2,2,1,1,3,2,1,3,3,2,2,2,2,2,2,5,24,5,4,1
1,214,353,2,2,2,2,5,1,2,1,1,5,3,2,1,3,4,1,5,3,1,1,4,2,1,3,3,4,9,1,1,3,4,2,3,6,1,1,11,2,1,1,2,2,3,3,2,4,2,3,2,3,2,3,3,1,3,2,1,1,1,2,1,3,3,2,2,214,353,1,2,3,4,1,1,1,1,1,2,1,3,1,1,1,3,2,3,3,3,2,1,2,3,3,1,2,2,2,2,3,2,3,0,2,14,3,4,1
1,214,354,2,2,1,5,5,2,2,1,1,5,3,3,1,3,4,1,2,4,3,1,5,2,2,3,3,4,9,1,1,3,0,3,1,1,5,11,0,4,1,2,2,2,5,3,3,4,2,3,3,2,1,1,3,1,3,1,1,1,3,2,1,3,3,4,2,214,354,2,4,3,3,1,1,1,1,1,1,1,3,1,3,1,2,1,3,1,2,1,1,1,3,2,1,3,3,3,2,2,2,2,0,6,31,6,4,1
1,214,355,1,2,1,6,5,2,3,1,3,5,3,2,1,2,2,3,3,2,1,1,4,1,1,3,3,3,3,3,2,1,4,1,0,4,1,1,1,2,1,1,2,1,3,2,0,2,2,3,0,2,2,1,3,2,3,1,1,1,1,2,1,3,3,4,2,214,355,1,4,4,6,0,4,0,0,0,0,4,4,4,0,4,4,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,99,0,4,1
1,214,356,2,2,1,7,5,1,2,1,1,5,3,1,2,1,2,2,3,2,1,3,4,2,1,3,3,4,9,1,1,3,1,2,3,6,1,1,11,3,1,1,2,2,3,3,2,3,1,2,1,2,1,1,3,1,3,1,1,1,1,1,1,3,2,2,2,214,356,2,4,2,5,2,1,2,1,1,3,1,3,2,1,1,1,1,1,3,2,2,1,1,1,5,1,3,3,3,3,2,2,2,1,1,32,7,4,1
1,214,357,2,3,1,7,5,1,3,1,2,5,3,1,1,1,1,2,2,2,2,1,5,2,1,3,3,3,2,3,1,1,5,2,2,3,0,2,1,2,1,1,2,2,4,2,2,1,2,1,1,1,1,1,2,1,2,1,1,2,3,3,2,2,1,2,2,214,357,1,1,3,2,1,1,1,1,1,1,1,3,1,3,1,2,1,1,3,1,1,1,1,2,4,1,2,2,3,3,2,2,1,3,5,31,5,4,1
1,214,358,1,6,3,8,5,2,4,2,2,6,3,2,1,2,4,2,3,2,1,1,7,1,2,1,3,4,2,2,2,3,0,2,2,4,3,1,1,4,5,2,4,2,5,2,1,4,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,214,358,1,2,2,4,1,2,1,1,2,1,1,2,1,2,1,1,1,1,3,2,2,2,4,2,4,1,3,2,3,2,2,2,2,4,4,24,5,4,1
1,214,359,2,2,1,4,0,2,3,1,1,5,3,3,2,1,2,3,1,3,1,2,4,2,10,3,3,4,2,1,1,1,2,1,2,4,4,1,11,2,3,1,2,2,4,3,1,4,2,1,2,1,2,1,1,2,2,3,2,2,1,2,1,3,2,2,2,214,359,2,4,3,4,1,2,1,2,1,1,2,2,2,3,2,1,2,3,3,2,2,2,1,3,3,2,3,3,3,2,2,2,2,0,0,32,7,4,1
1,214,360,3,6,4,4,0,2,4,2,2,11,3,3,1,3,4,2,5,3,2,1,7,2,1,1,3,2,3,2,2,3,1,3,1,1,2,0,0,4,5,1,4,3,3,4,1,4,1,1,1,1,1,2,1,1,3,1,2,1,2,1,1,3,1,1,2,214,360,2,0,3,3,1,1,1,1,3,2,1,2,1,2,1,2,1,3,1,2,1,2,0,2,2,3,2,1,2,2,2,2,1,4,4,24,4,1,2
1,214,361,2,2,3,3,0,1,1,1,1,7,2,1,1,1,2,3,3,2,2,1,8,1,3,3,2,3,1,3,1,1,3,3,1,1,3,1,1,1,3,1,4,3,2,4,2,4,1,1,1,1,1,3,1,2,2,1,2,1,2,1,2,3,2,1,2,214,361,3,1,3,2,1,1,1,2,3,1,2,2,2,2,2,2,1,2,3,2,1,3,1,3,2,2,3,3,3,2,2,1,1,6,6,34,7,2,1
1,214,362,1,2,1,5,4,2,3,1,2,6,3,1,5,1,2,2,3,2,2,1,3,3,1,2,3,4,2,2,2,1,3,3,0,1,4,0,0,4,6,2,2,2,4,4,2,3,2,1,2,1,2,2,2,2,3,2,2,2,3,3,1,3,2,1,2,214,362,1,2,3,3,1,2,1,2,1,1,2,3,1,2,2,3,3,3,3,2,1,2,4,3,3,2,3,2,2,2,2,2,1,3,4,31,5,4,1
1,214,363,3,3,2,4,6,1,3,1,2,4,3,1,1,1,4,3,1,1,1,1,0,9,99,9,9,99,9,9,2,1,3,3,1,2,2,1,1,2,2,1,6,2,3,2,1,2,2,2,2,2,1,2,4,2,2,1,2,2,1,1,1,3,1,1,2,214,363,2,4,2,3,2,1,2,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,2,1,4,1,1,1,1,1,3,2,2,0,0,12,0,2,1
1,214,364,3,2,2,5,6,1,2,3,2,4,3,1,1,1,4,1,1,2,1,1,0,9,99,9,9,99,9,9,2,1,2,3,1,1,2,5,5,4,3,1,3,4,5,2,1,4,1,1,1,1,1,2,1,1,2,1,2,1,0,4,4,4,4,4,2,214,364,1,1,3,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,2,1,1,1,2,2,2,3,3,3,2,2,2,2,3,4,32,7,3,2
1,214,365,3,6,2,5,6,1,2,3,2,4,3,1,1,1,2,2,3,2,1,1,0,9,99,9,9,99,9,9,1,1,2,3,1,5,2,0,0,4,4,1,4,1,3,6,2,4,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,3,2,1,2,214,365,3,4,3,1,1,1,1,1,2,1,1,3,1,3,1,2,2,2,3,2,1,1,1,3,2,2,4,3,3,2,1,1,1,6,7,42,8,2,2
1,214,366,3,2,3,5,6,1,1,1,1,4,3,3,2,3,4,1,2,3,2,4,0,9,99,9,9,99,9,9,2,1,2,1,0,1,0,2,1,2,6,1,3,2,5,2,2,4,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,214,366,2,4,2,2,2,1,2,1,1,3,1,3,1,1,1,1,1,1,3,1,1,2,4,2,5,2,3,2,3,2,2,2,1,4,0,32,6,1,1
1,214,367,4,3,2,5,7,1,2,2,1,6,3,1,1,1,2,3,2,2,2,1,0,9,99,9,9,99,9,9,2,1,0,2,0,1,2,2,1,2,5,1,5,3,2,4,2,4,1,1,1,1,1,2,1,1,2,2,2,1,1,2,3,2,2,1,2,214,367,1,1,3,1,1,1,1,1,3,1,1,2,2,2,2,2,1,2,3,2,1,2,4,3,1,1,3,2,3,3,1,1,1,4,6,34,6,2,1
1,214,368,4,3,1,5,8,3,2,1,1,7,3,3,2,3,4,1,0,3,1,3,0,9,99,9,9,99,9,9,1,1,1,2,3,4,2,2,1,2,3,3,4,2,3,2,3,2,2,1,2,1,2,2,1,2,3,1,2,1,2,2,3,2,2,1,2,214,368,2,4,3,2,1,2,3,3,2,2,1,3,1,2,1,2,2,2,3,2,1,2,4,3,2,2,2,3,3,3,1,1,1,5,4,41,7,4,1
1,214,369,4,6,2,5,8,4,1,1,1,14,3,1,1,1,1,2,3,1,1,1,0,9,99,9,9,99,9,9,2,2,2,2,2,0,3,3,3,2,2,1,6,1,1,5,3,4,1,1,1,1,1,1,2,1,3,1,3,1,0,4,4,4,4,4,2,214,369,2,4,3,1,1,1,1,1,1,1,1,3,2,3,2,1,2,3,3,1,1,1,2,3,1,3,4,3,3,3,1,1,1,3,4,44,0,3,2
1,214,370,1,6,2,4,6,1,3,2,2,14,3,2,1,1,3,1,1,5,1,1,0,9,99,9,9,99,9,9,2,1,1,3,0,1,4,11,0,4,6,0,6,4,1,3,1,3,2,1,1,2,2,1,3,2,2,2,2,2,1,2,1,3,3,2,2,214,370,2,4,2,4,1,1,1,1,1,1,1,2,1,2,1,3,3,3,2,1,1,2,4,2,3,1,2,2,2,2,1,2,2,1,3,23,3,2,2
1,214,371,1,3,4,5,7,2,3,2,2,6,2,2,1,1,2,1,2,2,2,1,0,9,99,9,9,99,9,9,1,1,0,2,0,4,3,1,1,3,3,2,0,3,3,4,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,214,371,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,4,3,2,2,2,2,3,3,2,2,2,3,0,31,6,3,2
1,214,372,1,4,2,5,7,1,3,2,2,6,2,2,1,1,1,3,3,2,2,3,0,9,99,9,9,99,9,9,2,2,3,2,2,3,4,1,1,4,6,1,6,3,3,4,2,4,2,1,2,1,2,3,2,3,1,1,2,1,2,1,3,1,2,1,2,214,372,2,4,3,3,1,2,3,3,3,2,2,1,1,2,1,1,2,3,2,2,2,2,4,3,3,1,2,1,2,1,2,2,2,4,2,14,1,1,2
1,214,373,1,3,3,6,6,1,2,1,1,7,2,1,6,3,5,3,5,5,2,4,0,9,99,9,9,99,9,9,2,2,3,2,2,6,3,1,1,4,3,1,1,3,2,4,2,4,1,1,1,1,1,1,1,1,3,1,3,1,2,1,2,3,2,1,2,214,373,2,4,3,1,1,1,1,1,1,2,1,3,1,3,1,2,1,2,3,2,1,1,1,3,1,2,3,3,3,3,1,1,1,7,6,42,8,5,2
1,214,374,4,3,1,6,7,1,2,1,1,13,1,1,2,1,2,2,3,2,2,4,5,2,9,2,3,1,1,1,2,3,1,1,2,3,1,1,1,3,4,1,1,2,4,2,2,4,2,1,3,1,2,1,1,2,2,2,2,1,2,2,1,3,2,1,2,214,374,2,4,2,3,1,2,1,2,3,2,2,2,2,2,2,1,2,1,3,2,2,2,4,2,3,3,3,3,2,2,1,1,2,5,0,34,7,5,2
1,214,375,2,2,2,6,6,1,3,2,2,4,1,2,1,1,4,2,2,2,1,3,0,9,99,9,9,99,9,9,2,2,4,3,2,2,4,2,2,4,3,1,4,3,3,2,2,2,2,3,3,2,2,1,3,3,2,2,1,1,3,3,1,3,3,3,2,214,375,1,2,2,3,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,3,1,2,1,2,2,3,2,3,0,3,13,2,1,2
1,214,376,1,3,1,7,7,2,4,2,2,11,3,1,1,1,1,2,3,2,1,2,0,9,99,9,9,99,9,9,2,2,5,2,2,2,4,1,1,2,6,2,4,2,5,2,2,4,3,2,2,2,2,1,3,2,3,1,1,1,1,2,1,3,3,4,2,214,376,2,4,2,3,1,1,1,2,3,1,2,2,2,2,3,1,3,3,3,2,1,2,4,3,0,1,4,3,1,1,3,2,3,0,4,21,4,4,1
1,214,377,2,3,2,7,6,2,3,2,2,4,3,2,1,2,4,1,3,5,2,2,0,9,99,9,9,99,9,9,2,2,4,2,3,6,4,2,1,4,3,2,3,2,3,2,1,1,2,1,1,1,1,3,2,2,2,1,2,1,2,1,1,4,2,1,2,214,377,2,4,4,2,1,1,1,1,3,2,2,2,2,2,2,2,2,3,1,2,1,2,4,2,2,3,4,3,3,2,3,3,3,4,4,31,9,4,1
1,214,378,4,2,2,4,5,1,1,1,1,4,1,2,1,1,1,2,3,2,2,2,0,9,99,9,9,99,9,9,2,2,1,2,2,3,2,3,2,3,2,1,2,2,3,2,3,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,2,0,2,214,378,3,4,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,2,2,3,4,3,2,1,4,3,3,3,1,2,1,4,6,41,8,5,1
1,214,379,4,3,2,4,5,1,3,3,1,5,2,2,1,1,3,2,3,2,2,3,0,9,99,9,9,99,9,9,2,2,3,0,2,4,2,1,0,2,6,1,6,3,2,3,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,214,379,2,4,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,1,2,4,3,2,2,3,2,3,2,2,2,2,0,5,31,6,2,1
1,214,380,3,4,2,5,5,1,3,1,3,3,2,1,1,1,1,3,3,2,2,1,0,9,99,9,9,99,9,9,2,1,3,2,2,3,2,1,1,4,6,1,5,3,2,6,2,3,2,3,0,3,0,2,3,2,2,2,2,2,3,4,3,3,2,2,2,214,380,2,4,3,2,1,2,3,0,3,2,3,2,3,2,3,3,4,3,4,2,2,2,4,2,2,2,3,2,3,2,2,2,1,1,2,32,6,2,1
1,214,381,3,6,1,5,5,1,3,1,2,3,3,2,1,1,2,2,3,2,1,2,0,9,99,9,9,99,9,9,2,1,4,2,3,6,2,1,11,4,4,1,5,3,3,4,1,4,2,1,1,1,1,1,1,1,2,2,3,1,2,1,2,3,2,1,2,214,381,2,4,3,1,1,1,1,1,1,1,1,2,1,3,1,2,1,2,3,2,1,2,4,3,3,2,2,1,3,2,2,2,2,7,7,23,4,2,1
1,214,382,3,5,4,5,5,2,3,1,2,4,3,3,1,2,4,3,1,5,1,4,0,9,99,9,9,99,9,9,2,2,4,3,1,1,3,11,0,4,3,2,5,3,3,1,1,4,2,3,3,3,3,1,2,3,2,3,2,2,1,2,1,3,3,3,2,214,382,1,2,2,3,1,2,1,2,1,2,3,2,2,2,2,3,3,1,3,2,3,1,2,2,3,3,3,2,2,1,2,2,2,0,0,24,5,2,2
1,214,383,4,4,2,5,5,2,3,1,3,4,3,4,2,2,5,1,0,3,2,4,0,9,99,9,9,99,9,9,1,2,2,1,2,3,4,3,2,4,1,2,2,2,5,1,2,2,1,1,1,1,1,2,1,1,3,1,2,1,1,1,2,2,2,1,2,214,383,1,1,2,2,1,1,1,1,1,1,1,3,1,2,1,2,1,2,3,2,1,1,1,2,2,1,3,2,2,1,2,2,1,5,6,23,3,4,1
1,214,384,2,3,3,5,4,3,2,1,1,14,1,3,2,1,4,2,1,5,3,4,0,9,99,9,9,99,9,9,1,1,3,2,0,3,4,3,1,4,1,2,1,3,3,2,2,2,2,3,3,3,3,1,2,2,3,1,2,1,1,1,1,3,3,3,2,214,384,2,4,2,3,1,2,1,2,1,2,2,3,2,2,1,1,1,1,3,3,2,2,4,3,3,2,2,1,2,2,3,3,3,0,2,13,3,1,1
1,214,385,2,4,3,5,4,1,3,2,2,4,3,1,1,1,1,2,3,1,1,1,0,9,99,9,9,99,9,9,2,1,1,3,1,2,2,1,1,4,3,1,4,2,2,5,2,4,1,1,1,1,1,1,1,2,3,1,2,2,3,2,2,2,2,2,2,214,385,1,1,3,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,1,3,2,2,5,0,22,4,4,1
1,214,386,1,3,3,5,4,1,3,1,2,3,3,1,1,2,4,1,3,3,1,1,0,9,99,9,9,99,9,9,2,1,1,2,2,1,2,1,1,4,3,1,5,3,2,2,1,4,3,1,1,1,1,1,1,1,3,2,2,1,2,1,2,3,2,1,2,214,386,1,1,3,1,1,1,1,1,1,1,1,3,1,2,2,2,1,2,3,2,1,2,4,3,1,1,2,2,1,1,3,3,3,6,6,11,1,2,1
1,214,387,1,5,3,5,4,3,5,3,2,4,3,4,1,3,3,1,5,4,1,3,0,9,99,9,9,99,9,9,2,1,2,3,1,1,3,0,0,4,6,1,1,3,1,5,1,2,2,3,0,1,2,3,2,2,3,2,1,1,3,2,1,3,3,2,2,214,387,3,4,2,3,1,1,1,1,1,1,1,3,1,3,1,3,2,3,2,2,1,1,1,2,3,2,2,2,2,1,3,3,3,1,5,13,3,1,2
1,214,388,1,3,3,4,4,1,1,1,1,2,2,3,2,2,3,1,3,3,1,4,0,9,99,9,9,99,9,9,1,1,1,2,2,4,4,2,1,2,1,1,3,2,4,2,3,4,3,1,2,1,2,1,2,2,3,2,2,1,1,1,1,1,3,2,2,214,388,1,2,2,3,1,2,1,1,1,1,2,2,2,2,2,3,2,1,3,2,1,1,2,2,3,3,4,2,3,3,2,2,2,2,4,34,9,5,1
1,214,389,1,3,3,4,4,2,3,3,3,4,2,2,3,3,4,3,5,4,3,4,0,9,99,9,9,99,9,9,2,1,1,3,1,1,4,11,11,4,6,2,1,3,2,3,2,3,2,2,1,2,1,3,3,1,3,2,3,2,3,2,3,2,3,2,2,214,389,3,4,3,3,3,3,2,1,3,2,3,3,1,1,1,3,1,3,3,1,1,2,4,3,3,1,1,2,2,2,2,2,2,1,0,22,3,3,2
1,214,390,1,2,1,4,4,2,3,1,2,4,3,4,2,2,4,1,3,4,1,2,0,9,99,9,9,99,9,9,0,0,0,3,0,0,2,2,1,2,1,2,2,2,5,6,2,4,3,1,1,1,1,2,1,1,2,1,3,1,3,2,1,2,2,1,2,214,390,2,4,3,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,1,1,4,2,3,1,3,2,2,2,2,3,3,5,4,21,4,4,1
1,214,391,1,4,2,4,4,2,4,2,2,3,3,3,1,1,4,2,4,4,1,1,0,9,99,9,9,99,9,9,2,3,1,2,1,6,4,1,11,4,6,2,4,3,5,4,1,4,2,3,3,1,2,1,1,2,3,2,3,2,3,2,1,3,1,2,2,214,391,2,4,2,3,1,1,1,1,1,2,2,3,1,3,1,3,3,1,3,2,2,2,4,3,2,1,1,1,1,1,3,2,2,0,4,12,0,1,2
1,214,392,1,4,3,4,4,3,4,2,2,5,3,3,1,3,4,1,2,4,3,1,0,9,99,9,9,99,9,9,2,1,1,2,3,6,4,1,11,4,4,3,4,3,3,6,1,2,2,3,3,2,2,1,3,2,2,2,1,1,3,2,3,3,3,3,2,214,392,2,4,3,3,1,2,1,3,3,3,2,2,2,1,2,3,3,3,3,2,2,2,4,3,3,1,2,2,3,2,3,3,3,0,0,14,4,2,1
1,214,393,1,5,1,2,4,1,3,1,1,14,1,2,1,2,5,1,3,2,1,3,0,9,99,9,9,99,9,9,2,3,1,3,1,1,2,11,1,2,3,1,5,1,2,4,2,4,1,1,1,1,1,3,1,1,3,2,3,2,2,2,2,3,2,2,2,214,393,2,2,3,2,1,2,1,2,2,1,2,3,2,3,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,7,0,31,4,2,1
1,214,394,1,1,1,4,3,2,3,2,2,14,3,1,2,3,4,1,5,4,2,5,0,9,99,9,9,99,9,9,1,1,5,3,1,1,3,1,0,4,6,2,2,3,4,4,3,4,2,2,1,2,2,3,2,2,3,2,2,2,3,3,1,3,2,1,2,214,394,1,2,3,2,1,2,2,2,3,2,2,2,1,2,1,2,1,3,3,2,1,1,1,2,2,2,3,2,3,2,1,2,2,1,3,32,6,3,2
1,214,395,1,1,3,5,3,2,4,2,2,3,3,3,1,1,1,2,3,2,1,1,0,9,99,9,9,99,9,9,2,1,3,3,0,1,4,2,2,4,3,2,3,1,3,1,2,2,1,1,1,1,1,3,1,1,2,1,2,1,2,2,1,4,1,1,2,214,395,2,4,4,6,0,4,3,3,3,2,4,2,2,0,4,4,4,0,4,0,0,4,4,0,0,0,0,1,1,1,2,2,3,4,0,12,0,2,1
1,214,396,1,1,1,6,3,1,1,1,1,2,3,1,1,2,3,1,3,2,1,2,0,9,99,9,9,99,9,9,2,1,1,3,1,1,5,11,11,2,2,1,3,3,4,3,3,4,3,1,2,1,2,3,2,2,2,2,2,2,3,2,1,3,2,1,2,214,396,2,4,2,3,1,1,1,1,2,2,2,1,1,2,2,3,2,2,3,2,2,2,4,3,3,3,3,3,3,3,1,2,2,3,4,41,9,5,2
1,214,397,1,1,1,6,3,1,1,1,1,2,3,4,1,2,4,1,2,4,1,2,0,9,99,9,9,99,9,9,2,1,1,2,2,6,4,2,2,2,1,1,3,3,3,3,3,4,2,3,3,3,3,1,2,3,3,3,2,3,3,3,3,3,3,3,2,214,397,1,2,3,3,3,3,3,3,1,2,3,3,1,2,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,2,2,2,2,0,0,31,6,3,2
1,214,398,1,1,1,7,3,1,2,1,1,2,3,4,2,2,3,1,2,5,1,4,0,9,99,9,9,99,9,9,2,1,1,3,1,6,2,1,11,2,3,1,1,2,4,6,3,4,2,1,1,1,1,2,1,1,2,2,3,2,2,1,2,3,2,1,2,214,398,2,4,2,3,1,1,1,1,1,1,1,3,1,2,1,2,1,2,3,2,1,1,1,1,3,2,4,2,2,2,2,1,1,7,6,33,6,1,1
1,214,399,1,3,3,7,3,4,4,2,2,14,3,3,1,3,5,3,3,5,3,4,0,9,99,9,9,99,9,9,2,2,5,3,1,1,4,2,11,2,4,4,1,2,3,6,0,4,3,1,1,1,1,3,1,2,3,1,2,2,2,2,3,2,2,2,2,214,399,2,2,3,2,3,3,2,2,3,2,2,3,1,1,2,3,2,1,3,3,2,2,4,2,3,3,1,1,1,1,3,3,3,5,0,12,2,4,1
1,214,400,1,4,3,7,3,1,3,1,3,2,3,2,2,2,4,1,3,3,3,3,0,9,99,9,9,99,9,9,2,1,1,1,0,2,2,1,11,4,1,1,2,3,3,1,3,2,2,0,0,0,0,4,4,4,0,0,0,0,0,4,4,4,4,4,2,214,400,4,4,4,6,0,4,0,0,0,0,4,4,4,0,4,4,4,0,4,0,0,4,4,0,0,2,4,3,3,2,1,2,1,0,0,41,8,1,1
1,214,401,1,1,1,5,1,1,1,1,1,1,1,2,2,2,3,1,1,3,2,2,0,9,99,9,9,99,9,9,1,3,1,3,1,1,1,11,11,2,1,1,2,3,4,3,3,2,2,3,2,3,2,1,3,2,3,2,2,2,2,2,1,3,2,2,2,214,401,3,4,2,2,1,2,1,2,2,2,2,3,2,2,2,1,2,1,3,3,2,2,4,2,3,3,4,3,3,3,1,2,2,0,0,42,0,3,2
1,214,402,1,1,1,5,1,1,3,1,3,1,2,2,2,2,4,1,3,2,2,4,0,9,99,9,9,99,9,9,1,3,1,3,1,1,1,11,11,3,3,1,2,3,3,3,3,2,3,1,1,1,2,3,2,2,3,1,2,2,2,2,1,3,3,2,2,214,402,2,4,3,2,1,1,1,1,3,2,2,3,1,2,1,1,2,1,3,3,3,2,4,3,3,2,2,3,3,2,2,2,2,3,2,31,6,3,2
1,214,403,1,3,3,5,1,1,3,3,3,2,3,2,2,2,4,1,1,3,2,3,0,9,99,9,9,99,9,9,1,3,1,3,1,1,1,11,0,4,3,1,1,3,2,6,3,2,1,1,2,1,1,1,1,2,3,2,2,2,2,2,2,3,2,2,2,214,403,2,4,3,2,1,2,1,2,1,1,2,3,2,2,2,2,2,2,3,2,2,2,4,3,2,2,3,3,3,2,2,1,1,6,0,34,7,3,2
1,214,404,1,1,1,5,2,1,1,1,1,1,2,3,2,1,2,1,3,2,2,3,0,9,99,9,9,99,9,9,2,1,3,1,1,1,1,0,0,2,3,1,3,3,3,6,3,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,3,3,2,2,2,214,404,2,4,2,3,1,2,1,2,1,2,2,1,2,2,2,3,3,3,3,2,1,3,4,3,3,3,4,3,3,3,1,1,2,5,3,43,0,5,1
1,214,405,1,1,1,5,2,1,1,1,1,1,2,1,2,1,5,2,3,2,2,1,0,9,99,9,9,99,9,9,1,3,1,1,0,1,4,11,11,1,2,1,2,3,1,5,3,4,2,1,1,1,1,2,1,1,2,2,2,1,2,2,3,3,2,1,2,214,405,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,1,3,2,3,4,3,3,3,1,2,1,5,4,43,0,5,1
1,214,406,1,1,1,5,2,1,2,1,1,14,3,2,2,2,5,1,3,3,2,3,0,9,99,9,9,99,9,9,1,1,4,3,1,1,3,11,0,2,1,1,2,3,3,4,3,4,2,1,2,1,2,1,2,2,3,1,2,2,2,2,3,3,2,1,2,214,406,1,1,3,2,1,1,1,1,3,2,3,3,2,2,2,2,2,3,3,2,2,1,1,3,2,2,4,3,2,2,1,2,2,4,4,33,7,3,2
1,214,407,2,5,0,2,0,1,5,2,2,4,2,3,1,1,4,2,1,3,1,1,0,9,99,9,9,99,9,9,2,1,0,2,0,6,3,1,11,4,5,1,4,2,5,2,1,4,2,1,1,1,1,3,3,1,2,1,1,1,1,1,1,3,1,1,2,214,407,2,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,1,1,1,3,3,3,2,3,10,0,4,1
1,214,408,2,4,3,3,0,2,4,2,2,7,2,2,1,1,1,2,3,2,1,1,0,9,99,9,9,99,9,9,2,1,0,3,0,6,2,1,11,4,6,1,4,2,5,1,2,4,2,1,1,1,1,1,4,4,0,0,0,0,2,2,3,3,2,2,2,214,408,1,1,3,2,3,2,1,1,3,1,2,3,1,3,3,2,2,3,3,2,2,3,4,3,2,1,3,1,1,1,3,3,3,4,5,11,1,4,1
