CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51A.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56A.,Q.57A.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,CARD..1,DECK..1,BALLOT..1,,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72A.,Q.73A.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,V.102.,V.103.,V.104.,V.105.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.,V.119.,V.120.
1,63,307,6,1,4,3,3,4,1,5,3,1,4,2,1,1,13,3,2,1,1,1,2,1,2,3,3,2,4,2,4,3,1,1,3,3,4,2,1,2,1,6,2,1,3,2,3,4,1,2,3,1,2,1,1,3,5,3,2,1,2,2,2,2,1,2,2,63,307,6,3,1,1,1,2,2,3,3,2,1,3,3,4,2,5,3,1,2,2,2,2,1,1,1,1,1,1,1,3,5,1,4,1,5,2,3,1,0,3,2,5,2,1,2,3,1,4,1,1,1,3,6,3,34,471
1,63,308,6,1,4,4,3,1,1,5,3,1,4,3,3,5,3,1,3,3,1,2,3,2,3,3,3,2,5,2,3,4,1,4,2,4,4,3,3,1,1,1,2,5,1,1,4,5,1,4,3,3,2,1,11,4,5,3,3,3,1,2,3,3,3,3,2,63,308,6,4,4,1,3,3,3,3,2,2,4,4,4,5,5,5,5,1,5,1,2,2,4,4,4,2,1,2,2,1,3,3,4,3,10,4,3,0,1,1,0,0,2,0,0,2,0,1,2,1,0,1,0,0,48,612
1,63,309,6,1,4,4,7,4,1,5,3,2,4,2,1,9,9,3,4,3,1,1,3,2,2,1,3,3,5,2,4,4,5,4,3,3,3,1,3,1,2,2,2,1,3,3,2,2,1,2,4,2,3,1,1,4,2,3,4,4,3,2,2,2,2,1,2,63,309,6,2,4,1,3,2,3,3,2,2,1,2,3,4,5,3,3,3,3,1,4,5,5,3,3,1,1,4,1,1,2,5,4,3,1,3,1,1,0,3,3,4,2,1,0,3,0,3,4,1,0,3,3,1,50,20
1,63,310,6,1,4,5,0,5,0,0,0,1,3,2,3,8,9,2,2,1,2,3,1,3,1,2,3,2,3,2,1,3,2,4,4,2,3,2,2,1,1,2,2,5,3,3,2,1,1,1,1,1,3,2,11,3,4,3,2,3,2,2,2,2,2,2,2,63,310,6,2,3,1,1,2,3,1,1,2,3,2,3,2,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,4,5,1,4,2,4,2,2,1,2,4,5,8,2,2,0,3,3,3,3,3,1,1,3,1,24,780
1,63,311,6,1,4,5,2,4,1,5,3,1,3,3,2,3,3,3,4,2,1,3,3,2,2,1,3,3,3,2,3,3,1,1,3,3,1,2,2,3,3,7,3,2,1,1,1,3,1,2,3,2,3,2,11,4,2,3,2,3,2,2,2,2,2,2,2,63,311,6,2,2,3,1,2,3,4,4,3,3,3,3,4,4,4,3,3,1,1,1,3,1,1,1,2,3,3,2,4,2,2,3,2,8,3,3,1,0,3,2,4,0,2,4,4,2,3,1,1,1,0,7,2,32,301
1,63,312,6,1,4,1,8,1,1,5,3,1,3,2,2,6,9,3,4,3,1,2,1,2,3,1,1,2,4,3,5,1,2,1,4,2,2,4,3,4,3,11,3,5,3,3,5,4,3,5,3,3,3,1,11,3,4,3,4,4,3,2,2,2,2,2,2,63,312,6,2,3,1,1,2,3,3,3,2,1,3,5,3,4,4,4,3,5,3,4,4,4,4,4,2,1,4,4,2,1,2,5,4,10,2,1,1,2,1,4,3,2,2,3,4,1,4,2,3,2,1,0,1,7,60
1,63,313,6,1,4,1,5,3,1,5,3,1,3,2,2,4,0,2,3,3,1,1,2,2,3,3,1,2,3,1,3,4,1,3,4,4,3,2,1,4,1,6,1,2,1,2,3,5,3,4,3,3,2,1,11,4,2,2,2,2,2,2,2,2,2,2,2,63,313,6,3,3,1,2,2,3,3,2,2,3,3,3,4,5,5,5,4,4,3,3,3,3,3,3,3,4,1,1,2,2,1,1,1,9,2,2,1,0,0,2,0,2,2,2,1,2,6,2,0,1,2,3,4,45,30
1,63,314,6,1,4,2,6,5,2,1,3,1,3,3,1,1,9,2,3,3,1,3,2,3,3,3,3,2,5,2,3,3,2,2,4,4,4,4,4,1,2,0,3,1,3,3,5,2,4,5,3,3,3,1,11,4,4,1,3,0,4,2,2,2,2,2,2,63,314,6,3,2,2,2,2,2,3,3,1,2,2,3,3,3,4,2,2,2,2,4,5,5,2,1,1,1,4,2,1,5,5,5,5,6,2,2,1,0,2,4,6,0,2,1,0,0,1,1,0,1,2,4,1,34,641
1,63,315,6,2,4,2,5,5,1,5,3,1,3,0,2,0,0,1,1,0,1,1,1,3,1,2,3,1,1,1,3,2,1,1,1,1,1,1,3,8,0,0,0,1,2,1,2,2,1,2,2,2,1,1,2,4,1,1,1,1,1,2,1,1,1,1,2,63,315,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,4,0,3,0,1,0,2,3,3,3,6,2,2,3,3,24,1230
1,63,316,6,1,4,3,4,1,1,5,3,1,3,2,3,4,10,1,1,1,1,2,1,1,2,1,2,1,4,2,2,1,1,4,5,5,2,2,3,1,2,11,2,2,1,3,2,3,1,5,3,2,3,2,11,2,1,1,1,4,4,2,2,2,2,2,2,63,316,6,1,1,1,3,1,3,1,2,1,1,2,3,5,1,2,2,4,2,2,4,1,1,1,1,1,1,3,1,3,5,4,4,4,4,3,2,3,3,3,2,10,3,4,0,6,2,3,4,2,3,2,6,2,45,620
1,63,317,6,1,4,4,3,5,1,5,3,1,3,2,3,4,9,2,3,3,1,1,2,3,3,1,1,2,5,2,4,4,3,2,4,3,4,1,4,2,2,4,3,1,1,3,3,4,3,4,3,3,2,2,11,3,2,3,3,3,2,1,1,2,2,3,2,63,317,6,4,3,1,3,1,3,3,3,2,1,4,3,4,5,5,5,4,2,2,1,1,4,4,1,1,1,4,1,4,3,3,4,1,5,2,1,0,0,0,1,0,2,2,3,2,0,4,3,1,0,4,2,1,45,20
1,63,318,6,1,4,4,2,3,1,3,3,1,3,3,2,7,10,3,4,1,2,1,1,2,2,3,1,2,2,1,2,2,2,2,3,3,2,4,2,2,1,3,2,2,2,2,2,4,1,5,2,3,2,1,1,3,2,3,2,3,2,2,2,1,1,1,2,63,318,6,2,2,1,1,2,2,2,2,1,2,2,3,3,1,2,3,2,3,2,2,2,2,1,3,1,1,2,1,4,2,5,4,2,3,2,1,2,2,2,4,9,2,3,1,2,5,5,2,1,2,4,4,2,32,351
1,63,319,6,1,4,5,2,5,1,5,3,1,2,1,2,0,2,3,3,2,1,3,1,1,1,1,1,2,4,2,4,3,1,3,2,5,2,1,2,1,2,1,2,1,3,3,2,5,1,4,3,3,2,1,11,4,2,4,2,2,3,2,2,2,2,2,2,63,319,6,3,4,3,2,2,4,3,3,2,2,2,2,2,3,2,2,2,2,1,1,3,1,2,2,1,2,4,1,2,2,1,2,3,11,2,1,1,0,1,6,8,0,2,0,6,1,6,4,3,1,3,4,3,24,1240
1,63,320,6,5,4,1,5,5,1,2,3,1,2,3,1,0,13,1,4,2,1,3,1,3,3,3,3,2,4,2,1,5,1,1,3,2,4,3,6,7,2,2,2,3,1,3,3,3,2,2,2,2,1,1,3,4,5,3,3,3,3,2,1,2,1,2,2,63,320,6,3,1,1,1,1,2,1,1,2,1,1,1,2,5,5,4,2,4,1,0,0,0,0,0,0,0,0,0,4,3,5,1,1,9,2,1,0,2,1,8,1,2,1,1,1,2,1,2,3,1,0,3,2,24,950
1,63,321,6,1,4,3,4,2,1,5,3,1,2,2,2,11,3,2,2,3,1,1,1,3,2,1,2,2,4,2,3,3,1,4,5,4,2,2,3,1,2,2,1,1,2,1,2,2,1,1,3,1,1,1,11,4,3,3,2,2,2,1,3,1,3,1,2,63,321,6,2,3,1,3,1,3,1,3,2,1,3,3,4,4,2,3,3,2,1,1,2,1,1,1,1,1,3,1,1,2,1,2,2,5,2,2,2,0,4,2,6,2,2,0,2,0,3,4,0,1,2,6,4,45,640
1,63,322,6,1,4,4,9,5,1,5,3,1,2,2,2,1,9,2,2,1,1,1,2,2,3,3,1,2,4,2,5,4,2,4,4,4,3,4,0,1,2,4,3,2,1,1,1,3,1,1,3,1,1,1,11,4,2,3,3,3,2,2,1,2,2,1,2,63,322,6,3,3,1,2,2,3,1,3,1,1,3,2,4,5,4,4,3,4,1,1,1,1,1,3,1,1,1,1,1,2,1,2,3,11,4,0,0,0,4,3,2,2,1,2,2,1,4,2,0,0,2,5,3,34,131
1,63,323,6,1,4,5,3,5,1,5,3,1,1,3,1,4,7,2,2,1,1,2,1,1,1,1,3,2,2,2,2,2,2,3,4,1,3,3,6,1,1,1,1,1,2,1,3,4,3,3,2,2,1,1,1,4,2,3,2,2,2,2,1,2,3,2,2,63,323,6,3,2,1,2,1,2,2,2,2,3,4,4,4,4,3,2,2,2,5,2,2,3,3,3,1,1,2,4,3,5,1,1,1,3,2,2,2,3,0,1,6,2,2,0,7,3,1,3,4,1,1,3,5,48,31
1,63,324,6,1,4,4,5,0,1,5,3,1,1,3,1,2,5,2,1,1,1,2,1,1,1,2,0,2,1,1,1,1,1,3,2,1,0,3,2,11,1,11,1,1,2,1,1,2,1,1,1,1,1,1,11,1,0,1,1,0,1,0,1,1,1,1,2,63,324,6,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,1,4,4,6,9,12,4,3,0,6,4,2,3,5,6,4,7,6,48,111
1,63,325,6,1,4,4,2,2,1,3,3,1,1,2,1,1,4,2,2,2,1,3,1,3,3,3,3,2,4,2,3,1,3,1,4,3,4,3,4,8,3,11,3,1,1,3,4,3,2,3,3,2,3,3,2,4,5,3,3,2,4,2,2,2,2,1,2,63,325,6,2,2,1,1,2,4,1,3,3,2,1,2,1,1,2,2,4,2,0,1,0,0,0,1,1,1,4,4,2,5,5,0,0,0,4,0,0,2,0,8,10,2,4,2,1,2,0,2,1,2,2,4,0,34,881
1,63,326,6,1,4,6,0,5,1,5,3,3,6,2,2,14,4,3,4,3,1,1,1,3,2,1,1,1,4,3,3,3,2,2,4,3,2,2,1,3,2,5,2,1,1,3,2,3,2,2,3,3,2,2,7,2,3,2,2,2,2,2,2,2,2,1,2,63,326,6,2,2,2,2,3,2,3,2,2,2,2,4,4,4,3,4,2,3,2,1,2,2,2,3,1,1,4,1,2,2,1,3,1,3,4,2,1,0,1,3,4,0,2,2,2,0,6,1,1,1,3,3,4,32,121
1,63,327,6,1,4,6,5,4,1,5,3,2,6,3,5,5,7,2,3,3,1,3,2,3,3,1,3,2,5,2,5,4,5,1,4,1,4,4,4,4,3,6,3,1,1,1,3,3,1,1,3,3,3,1,11,4,4,3,2,4,2,2,1,3,2,1,2,63,327,6,1,2,1,3,3,3,2,2,2,1,4,4,5,3,3,3,1,1,1,4,5,1,1,4,1,1,1,4,1,3,2,4,1,2,2,3,1,0,2,0,6,2,1,4,2,0,1,1,4,1,1,5,1,32,1171
1,63,328,6,4,5,6,2,2,1,5,3,1,5,2,1,1,13,3,1,3,1,1,1,3,3,3,1,1,4,2,4,4,3,4,4,1,3,2,1,3,2,4,3,2,1,1,1,2,1,2,2,2,2,1,11,4,5,4,3,3,2,2,1,1,1,1,2,63,328,6,4,4,1,2,1,2,2,3,2,2,2,4,5,4,4,4,3,2,1,3,1,2,2,2,1,2,4,3,1,3,2,4,2,9,2,3,0,1,5,2,3,2,2,3,0,0,6,3,4,0,3,3,0,24,990
1,63,329,6,3,5,6,2,3,1,5,3,1,4,2,1,9,0,2,3,3,2,1,2,2,3,1,3,2,3,3,5,5,5,1,4,4,1,4,0,6,3,6,3,4,1,0,5,5,4,5,3,3,2,1,10,4,5,3,3,3,1,3,3,3,3,4,2,63,329,6,5,4,3,3,3,3,4,4,3,1,4,4,5,5,5,5,1,5,5,3,4,4,4,4,3,4,1,3,1,4,2,4,4,9,2,1,0,0,1,0,0,1,0,4,3,3,2,1,0,1,0,0,0,24,1350
1,63,330,6,1,5,6,2,3,1,5,3,1,4,1,1,8,10,2,3,3,1,1,1,2,2,1,1,2,3,2,3,3,3,3,5,2,2,2,1,3,2,4,2,1,2,3,5,2,4,3,3,3,2,1,2,3,4,2,2,2,1,2,2,2,2,2,2,63,330,6,4,4,2,2,2,2,3,3,3,3,3,3,4,4,3,4,2,3,2,1,1,3,3,3,1,1,3,2,4,5,2,3,2,0,1,1,2,0,1,2,4,0,2,2,3,1,6,3,3,1,1,3,2,24,980
1,63,331,6,1,5,6,0,4,1,5,3,2,2,2,2,10,9,3,2,1,1,2,1,2,2,3,1,2,4,2,2,3,2,3,1,1,2,1,2,2,3,4,3,2,1,3,2,2,1,2,2,2,3,1,11,1,1,3,4,3,2,2,1,1,1,2,2,63,331,6,1,2,1,3,2,3,1,2,1,2,2,2,2,1,1,1,3,2,1,1,2,2,2,2,1,1,4,1,1,5,1,5,5,5,3,1,1,3,3,6,12,2,3,4,3,1,6,5,6,4,4,3,1,7,70
1,63,332,6,1,5,7,2,4,1,5,3,2,5,1,4,13,4,2,3,3,1,1,1,1,1,1,1,2,5,3,4,2,1,4,4,1,2,2,6,7,3,4,2,1,2,1,4,4,3,4,3,3,2,2,2,3,1,2,2,3,1,2,2,2,2,1,2,63,332,6,1,1,1,3,2,1,2,4,1,2,3,3,4,4,3,4,2,2,1,1,1,1,2,1,1,1,4,1,3,2,1,2,2,5,2,1,2,0,0,2,4,4,3,3,5,1,4,4,4,2,4,5,5,42,850
1,63,333,6,1,5,7,2,5,1,5,3,1,1,3,1,6,2,1,2,1,1,2,3,1,1,2,1,3,2,3,2,2,1,2,4,4,3,3,3,5,3,5,3,1,3,3,2,2,1,2,2,2,2,1,11,3,3,4,4,4,3,3,3,1,1,2,2,63,333,6,2,2,2,0,0,1,0,3,3,4,2,2,2,4,2,2,3,1,1,1,2,2,2,2,4,1,4,1,4,5,5,5,5,5,2,1,1,3,3,6,7,1,3,4,6,3,3,1,0,1,3,4,0,24,530
1,63,334,6,1,5,4,6,2,3,1,3,2,6,1,5,1,13,1,2,1,1,2,2,2,2,2,3,2,1,3,1,2,1,2,5,1,1,1,9,11,1,11,1,1,3,3,2,1,1,1,2,1,1,1,5,2,4,1,1,2,4,1,1,1,1,2,2,63,334,6,1,5,1,3,1,1,1,4,1,4,1,1,3,2,2,1,4,1,1,1,1,5,5,4,4,1,4,1,2,5,5,5,5,0,3,3,3,3,4,7,10,3,4,0,4,3,3,3,4,3,4,3,1,42,670
1,63,335,6,1,5,5,6,2,1,5,3,2,6,2,5,2,2,1,1,1,1,2,1,2,2,3,1,1,2,2,2,2,5,4,2,1,2,1,1,11,2,11,2,1,2,3,2,2,1,1,2,1,0,1,11,4,3,4,4,4,1,2,2,2,2,3,2,63,335,6,5,1,2,1,2,4,0,3,2,3,2,3,3,4,4,4,2,2,1,2,2,4,2,2,2,2,4,2,4,2,1,5,5,6,2,2,2,3,5,4,3,1,2,0,3,3,7,4,5,1,1,2,3,42,40
1,63,336,6,1,5,5,9,1,1,5,3,2,6,2,2,14,9,1,1,1,1,2,1,1,1,1,1,1,2,2,2,4,1,4,1,1,1,1,1,5,2,7,3,1,1,1,1,2,1,1,1,1,1,2,11,2,1,1,1,2,1,1,1,1,1,3,2,63,336,6,1,1,1,3,2,1,2,3,2,3,1,2,1,2,2,2,3,2,1,1,2,3,2,1,1,1,4,1,3,1,1,4,2,4,2,2,3,3,6,8,9,4,3,3,7,2,7,5,6,1,6,4,4,32,1131
1,63,337,6,0,5,5,1,3,1,5,3,3,6,1,3,4,13,1,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,4,2,1,1,2,6,2,2,3,3,2,1,2,1,2,1,2,3,1,3,1,11,4,5,3,4,3,2,1,1,1,1,3,2,63,337,6,2,1,2,2,2,1,2,3,3,2,2,2,3,4,4,4,3,2,2,1,1,1,1,2,1,1,4,1,2,2,3,3,2,9,2,2,1,2,6,5,3,2,3,2,6,3,2,3,5,1,6,5,2,48,392
1,63,338,6,1,5,5,3,1,1,5,3,1,6,2,1,4,9,1,1,1,1,2,1,2,3,2,3,2,1,2,1,1,1,1,3,3,1,1,4,1,2,1,2,2,3,3,1,1,1,1,1,1,2,2,11,4,5,3,1,1,2,1,1,1,1,3,2,63,338,6,1,1,1,1,2,1,1,2,1,2,1,1,4,1,1,1,3,2,2,1,1,3,1,3,1,1,1,1,2,3,1,1,1,9,2,2,2,4,6,6,12,4,4,0,4,3,2,3,1,4,4,4,3,48,211
1,63,339,6,0,5,5,3,3,6,2,1,2,6,2,4,4,9,2,3,3,1,1,2,3,3,3,1,2,5,2,4,4,4,4,4,4,4,1,1,3,3,7,3,1,1,1,1,1,1,1,3,2,2,1,11,4,5,3,3,3,2,2,1,2,1,1,2,63,339,6,1,4,2,3,2,3,4,1,1,1,0,0,0,0,0,0,0,0,0,1,4,4,4,4,1,1,1,4,1,2,2,4,3,1,3,1,0,0,4,0,3,1,1,4,0,0,7,4,0,1,1,0,1,34,821
1,63,340,6,1,5,3,5,3,1,5,3,2,6,3,1,4,13,1,1,3,1,3,1,2,1,2,3,2,4,2,5,1,1,3,5,2,2,2,3,1,2,2,1,1,3,1,2,2,4,2,4,1,2,1,11,1,2,2,1,2,2,1,1,1,1,2,2,63,340,6,2,1,1,3,1,1,1,3,1,1,3,3,3,3,3,3,3,2,2,1,1,2,2,2,1,1,4,1,3,2,1,1,1,3,2,3,2,2,4,3,6,3,3,0,3,1,2,4,3,3,5,3,5,32,161
1,63,341,6,3,5,3,0,4,1,5,3,2,5,3,5,1,13,3,0,3,3,3,2,3,3,3,0,2,0,3,5,5,5,1,4,4,4,4,4,11,3,11,2,5,3,0,0,0,0,0,0,1,3,1,11,4,6,4,3,4,4,0,0,0,0,0,2,63,341,6,0,5,6,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,4,4,4,5,1,4,1,4,4,3,5,5,5,5,10,2,3,0,0,1,0,3,0,1,1,0,1,1,1,0,1,1,3,1,42,150
1,63,342,6,1,5,5,3,5,1,5,3,2,5,2,2,0,13,3,4,2,1,3,1,2,2,2,3,2,5,3,5,3,1,2,2,1,2,4,2,5,3,5,3,5,3,3,5,2,1,2,4,0,0,1,11,4,4,4,4,3,2,1,1,1,1,3,2,63,342,6,2,2,1,1,2,3,3,3,3,2,2,2,1,4,3,3,4,1,1,4,1,1,1,1,1,2,3,2,1,0,1,1,1,10,1,2,1,0,3,7,5,2,3,4,3,1,3,2,5,1,3,7,3,24,880
1,63,343,6,1,5,5,2,2,1,5,3,2,5,2,5,1,4,3,3,3,1,3,1,3,2,2,1,1,5,2,4,4,1,1,1,5,1,1,1,1,2,3,2,1,1,3,4,4,1,5,3,4,2,1,11,4,2,4,4,3,2,2,1,2,1,1,2,63,343,6,3,3,2,2,1,3,2,1,1,4,3,4,5,5,2,4,1,3,2,1,1,4,4,4,1,1,4,1,4,5,1,4,4,6,2,3,1,0,2,1,4,0,0,0,1,0,7,3,4,0,3,0,1,34,31
1,63,344,6,1,5,1,3,1,2,1,0,2,5,3,1,9,13,2,3,3,1,1,2,2,3,3,3,2,4,2,4,4,5,1,4,4,4,4,6,1,2,5,3,2,1,3,3,3,3,4,3,3,2,2,11,4,5,3,3,3,2,2,2,2,2,1,2,63,344,6,3,1,3,3,3,3,4,1,2,1,4,4,4,4,5,4,1,5,4,2,4,4,4,4,2,1,2,2,1,3,2,4,2,10,2,1,0,0,0,1,2,1,1,2,1,0,2,1,0,0,0,0,0,50,40
1,63,345,6,1,5,2,0,1,1,5,3,1,5,2,4,9,8,2,3,1,1,1,3,3,2,3,3,2,4,2,3,3,2,3,4,4,2,3,4,11,2,11,2,2,3,3,2,2,1,1,3,2,2,2,11,4,5,3,3,2,1,1,1,1,1,2,2,63,345,6,3,4,1,2,1,3,1,2,2,2,4,4,3,4,4,4,4,2,2,2,1,1,1,1,1,1,4,3,1,1,4,4,2,7,2,1,0,0,3,2,3,2,3,0,1,1,0,2,0,1,4,6,1,42,900
1,63,346,6,1,5,2,8,3,1,5,3,2,5,3,3,9,9,3,3,3,1,3,1,3,2,3,1,2,5,2,4,4,4,4,5,5,4,1,9,1,2,2,1,1,2,1,5,5,4,1,3,3,3,1,11,4,5,4,3,4,3,2,1,2,2,1,2,63,346,6,2,4,1,1,2,4,1,3,2,1,4,5,5,5,5,5,1,5,1,1,1,1,5,5,1,1,4,1,4,5,5,5,5,9,2,2,1,0,1,1,0,2,0,0,0,0,5,4,2,0,3,4,1,59,110
1,63,347,6,1,5,3,3,3,2,2,3,2,5,2,2,14,13,1,2,2,1,2,2,2,2,3,1,1,2,1,2,3,3,4,2,1,2,2,2,1,3,2,3,2,1,3,1,2,1,2,2,2,1,1,4,4,3,1,1,3,1,2,2,1,1,1,2,63,347,6,3,3,2,3,1,3,2,3,2,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,4,1,3,2,2,2,2,7,2,2,3,3,4,3,7,0,2,2,3,3,5,3,5,2,4,3,4,32,1231
1,63,348,6,1,5,4,2,1,1,5,3,1,4,3,2,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,4,4,3,1,4,4,3,4,2,2,2,2,2,2,1,3,3,4,2,4,3,3,1,1,11,4,5,2,2,2,1,2,2,2,2,2,2,63,348,6,2,3,3,3,3,3,1,0,2,1,3,3,4,4,4,3,2,2,3,2,2,4,4,4,1,1,4,1,2,2,5,5,5,5,3,3,1,0,0,2,4,0,2,1,0,1,3,1,0,0,3,0,1,32,661
1,63,349,6,1,5,5,4,2,1,5,3,2,4,3,3,1,13,1,3,3,1,1,3,3,3,3,3,2,4,2,3,4,4,4,4,4,4,3,8,2,2,1,1,1,2,3,4,4,3,3,3,3,2,1,10,4,5,3,3,3,2,2,2,2,2,3,2,63,349,6,3,3,1,1,3,3,4,2,2,1,4,4,5,4,4,3,1,2,2,3,4,1,4,4,2,2,2,2,1,2,2,2,2,6,2,3,1,0,0,0,4,2,1,1,0,0,1,1,0,0,0,2,3,45,190
1,63,350,6,1,5,5,3,5,1,5,3,2,4,2,1,1,3,3,4,2,1,2,2,2,2,2,3,2,2,2,3,2,1,2,3,2,2,2,1,1,1,11,1,1,2,1,2,3,3,2,4,2,1,2,11,1,1,2,2,2,2,1,1,2,1,2,2,63,350,6,2,2,1,2,1,3,1,3,2,1,1,3,2,2,2,1,3,3,1,2,2,1,1,1,1,1,4,1,3,1,5,5,5,10,2,2,2,1,1,6,10,2,2,0,4,3,4,1,3,3,4,6,3,34,391
1,63,351,6,1,5,1,6,1,2,1,3,1,4,2,3,1,0,2,3,3,1,1,2,3,3,3,3,2,4,2,1,4,3,3,4,3,4,4,9,4,3,11,3,3,1,0,3,5,3,4,2,3,1,1,1,4,2,3,3,3,2,2,2,2,2,3,2,63,351,6,4,4,1,3,3,3,1,1,2,3,3,4,5,4,4,4,1,4,4,1,2,4,1,4,1,1,1,3,2,2,4,4,0,0,2,3,0,2,0,1,3,2,1,3,0,0,2,2,1,0,1,2,1,34,91
1,63,352,6,1,5,1,1,1,1,5,3,1,4,2,3,4,11,2,3,3,1,1,2,2,3,3,1,2,2,2,2,4,4,1,4,4,3,1,1,1,1,1,1,5,1,2,2,3,2,2,3,3,1,2,11,4,5,3,3,3,3,1,2,3,3,1,2,63,352,6,3,3,2,2,3,3,3,3,2,2,4,4,4,5,4,1,1,4,5,3,3,2,3,3,1,1,4,1,2,3,2,4,1,7,2,1,0,1,1,1,5,0,0,0,1,1,7,1,0,1,3,3,1,48,472
1,63,353,6,0,5,3,0,1,1,5,3,2,4,2,1,10,0,3,3,0,2,3,2,3,3,3,2,3,4,2,1,3,3,3,3,5,3,3,9,1,1,2,1,1,1,3,5,4,0,4,3,3,2,1,11,4,5,4,2,3,2,3,2,2,2,2,2,63,353,6,5,2,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,3,3,3,0,3,2,1,1,0,7,11,1,4,0,0,1,2,2,2,2,1,5,2,48,532
1,63,354,6,1,5,4,2,1,1,5,3,1,3,2,3,1,0,1,1,3,1,1,1,3,3,2,3,2,5,2,4,4,2,4,4,4,4,4,4,3,3,6,3,2,1,1,4,4,3,4,3,3,2,1,11,4,4,3,3,1,2,2,1,1,1,4,2,63,354,6,4,2,1,1,1,3,1,2,2,1,3,4,5,4,4,4,1,5,5,1,1,1,1,1,1,1,4,3,1,3,3,4,3,6,2,2,0,0,1,1,3,2,1,4,1,0,1,3,0,0,3,6,0,34,731
1,63,355,6,1,5,5,2,5,1,5,3,1,3,2,1,4,10,3,3,3,2,1,2,3,3,3,3,2,5,2,4,4,1,4,4,4,4,3,8,6,3,7,3,3,1,1,1,3,2,3,3,3,2,1,1,4,5,3,4,3,2,2,2,2,2,1,2,63,355,6,3,4,2,3,1,3,4,4,1,1,3,3,4,3,2,2,1,1,1,1,1,4,4,4,3,4,1,3,1,4,4,4,1,10,1,1,1,0,1,2,8,0,1,4,0,1,1,3,0,0,0,1,1,24,340
1,63,356,6,1,5,5,4,5,1,5,3,1,3,2,3,4,10,2,1,2,1,2,1,3,1,2,1,1,3,2,2,1,1,4,4,4,2,1,2,1,3,5,2,1,2,3,1,2,1,1,2,2,1,2,5,1,2,1,1,2,2,1,2,2,2,1,2,63,356,6,1,4,1,2,2,3,1,2,2,1,2,4,4,4,2,3,4,2,1,4,2,4,4,4,1,1,4,1,3,2,2,3,2,7,2,1,4,4,5,3,6,2,3,2,4,3,6,4,0,4,3,0,5,45,340
1,63,357,6,1,5,5,2,3,1,5,3,1,3,1,3,13,10,3,1,3,1,1,1,2,2,3,2,2,5,2,5,3,1,2,4,2,3,1,3,6,3,7,3,2,3,2,2,3,1,4,2,1,3,1,11,4,2,2,2,3,3,2,2,2,2,1,2,63,357,6,1,2,1,3,2,3,1,3,3,1,1,4,4,1,1,2,2,1,2,1,1,1,1,1,1,1,4,1,3,2,1,4,2,3,2,2,1,1,3,4,11,2,3,4,1,0,4,4,3,2,3,7,3,34,361
1,63,358,6,2,5,5,2,5,1,5,3,1,3,2,2,10,10,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,3,5,1,1,2,1,1,2,3,3,1,2,3,2,1,1,1,1,2,1,1,10,3,5,2,4,3,2,1,2,1,2,1,2,63,358,6,3,1,1,2,2,1,1,2,2,1,3,4,4,3,3,5,3,2,2,1,1,1,1,2,1,1,3,1,2,5,2,3,1,4,2,2,2,3,4,2,4,3,3,1,6,4,5,3,4,2,2,5,3,45,810
