COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166
1,100,42,1,11,11,9,1,1,6,3,3,2,2,2,2,2,4,7,8,10,4,2,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,4,2,2,100,42,1,2,4,3,4,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,0,4,3,3,2,1,2,1,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,43,1,6,11,4,1,1,6,2,5,3,1,3,7,7,0,6,3,0,4,2,1,1,1,1,1,2,2,1,2,2,2,2,3,0,0,3,3,3,3,2,2,3,1,3,1,2,2,1,3,2,2,2,3,2,2,2,1,2,1,1,4,2,2,100,43,1,2,1,3,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,9,70,1,1,3,1,1,2,1,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,44,1,1,2,7,1,1,4,4,2,2,2,2,2,2,6,2,4,10,4,2,1,1,1,1,1,2,3,1,1,1,2,2,3,3,1,3,2,3,3,3,2,2,2,3,1,3,2,2,2,2,2,0,3,3,2,1,4,3,2,2,4,2,2,100,44,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,83,4,3,3,2,2,2,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,45,1,2,6,7,1,1,6,2,5,1,1,2,6,7,3,2,5,10,4,2,1,1,3,1,3,1,3,3,1,3,1,2,3,3,2,3,1,3,3,3,3,3,1,2,1,3,3,2,2,2,3,2,3,3,2,3,1,3,1,2,3,1,2,100,45,1,2,1,3,3,1,1,1,5,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,43,5,3,2,4,1,4,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,46,1,3,0,5,2,3,5,2,6,1,1,1,8,11,5,8,5,10,0,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,4,4,5,3,2,2,100,46,1,1,1,1,1,2,1,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,5,66,7,3,2,2,3,4,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,47,1,2,7,4,2,2,6,2,5,2,1,2,8,9,2,2,1,1,0,0,3,2,1,1,3,2,3,2,3,3,2,0,3,3,3,3,3,3,3,3,0,0,0,2,1,0,2,2,2,2,2,2,2,3,2,4,2,0,0,0,0,2,2,100,47,1,2,1,3,3,4,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,4,5,1,9,62,5,2,2,4,3,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,48,1,1,0,8,2,2,4,4,3,2,2,2,8,6,5,5,2,10,4,2,3,1,1,1,1,1,1,1,3,3,2,1,2,2,1,2,3,3,3,3,3,1,3,3,1,3,1,1,2,2,2,3,3,3,2,2,4,1,1,6,4,1,2,100,48,1,1,1,3,2,3,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,59,1,2,2,1,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,49,1,3,11,4,1,1,7,1,5,1,1,2,7,8,1,3,5,10,4,9,3,1,1,1,1,2,4,1,2,2,2,2,2,1,2,3,3,3,3,3,3,2,3,2,1,3,2,2,2,2,2,2,2,3,2,3,1,2,1,2,4,2,2,100,49,1,2,1,1,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,1,10,64,5,3,3,2,3,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,50,1,3,9,5,2,3,5,2,5,2,1,2,8,7,2,2,1,10,0,0,1,1,1,1,1,1,2,3,2,3,1,2,3,3,3,3,3,2,3,3,3,1,1,2,1,3,2,2,2,2,3,3,2,3,2,1,4,1,1,5,6,1,2,100,50,1,2,5,1,2,2,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,1,6,68,3,3,2,4,1,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,51,1,5,7,8,2,3,6,2,5,1,2,2,5,7,2,2,6,10,4,0,1,2,6,2,0,1,3,2,2,3,2,2,3,2,3,3,3,3,3,2,3,3,3,3,1,2,3,2,3,2,3,2,3,3,2,4,1,0,1,2,4,2,2,100,51,1,2,4,3,4,2,1,1,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,7,53,4,2,1,3,3,3,3,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,52,1,2,9,8,1,1,6,2,5,1,1,2,7,8,2,5,5,10,4,5,3,1,1,1,1,1,2,2,2,2,1,0,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,7,3,1,2,100,52,1,2,1,3,3,3,1,1,5,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,3,68,4,2,2,2,2,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,53,1,2,8,5,1,1,7,1,5,1,1,2,6,7,1,2,5,10,1,0,3,2,6,1,4,2,3,2,2,2,2,4,3,1,0,3,2,3,3,3,2,3,2,3,1,3,2,3,2,2,2,2,2,3,2,1,1,1,2,2,3,2,2,100,53,1,0,2,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,3,3,1,69,8,1,4,2,3,2,2,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,54,1,10,11,7,1,1,6,2,6,2,1,1,8,11,5,8,10,10,0,0,3,1,1,2,1,1,1,1,1,1,2,3,2,3,2,3,3,3,3,2,0,0,0,3,2,2,2,3,3,3,3,2,3,2,2,3,1,1,1,5,4,2,2,100,54,1,2,4,3,4,2,1,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,9,81,7,3,4,1,1,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,55,1,1,9,5,1,1,6,1,6,1,1,2,7,10,6,3,10,10,0,0,3,1,3,1,3,1,1,2,2,3,2,2,2,2,2,3,3,3,3,3,2,3,3,2,0,3,3,2,2,2,2,2,3,3,2,2,1,1,1,2,3,1,2,100,55,1,1,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,0,1,3,2,4,2,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,56,1,1,3,5,2,3,4,4,2,2,2,2,4,3,5,2,4,10,4,2,1,1,1,1,1,2,3,2,1,2,2,2,2,2,2,3,2,3,3,3,3,2,3,3,1,3,3,3,3,2,3,3,3,3,2,2,1,1,1,2,4,2,2,100,56,1,2,4,3,4,3,1,1,3,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,8,4,3,2,4,1,2,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,57,1,1,11,2,1,1,5,1,5,2,1,2,8,10,3,1,1,10,4,1,3,2,1,2,1,2,2,1,2,1,2,2,2,2,0,1,1,2,2,2,2,2,1,1,2,3,2,2,1,1,1,2,2,2,2,2,2,3,3,3,4,2,2,100,57,1,2,1,2,2,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,19,6,4,2,2,2,2,2,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,58,1,1,9,4,1,1,7,2,5,2,1,2,9,11,1,2,8,10,0,0,1,1,3,1,3,1,3,1,1,1,2,4,3,1,2,3,3,3,3,3,3,3,3,2,1,2,3,2,2,2,3,2,3,3,2,2,1,1,1,1,4,2,2,100,58,1,2,4,3,4,2,1,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,6,81,6,2,1,4,1,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,59,1,3,9,7,1,1,6,1,5,1,1,2,6,7,2,3,7,3,4,2,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,1,1,1,1,6,3,1,2,100,59,1,2,4,3,4,2,2,1,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,9,69,4,3,3,2,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,60,1,5,8,9,1,1,6,1,5,1,1,2,3,6,2,5,2,10,4,1,3,1,1,1,1,1,3,2,3,2,2,2,3,3,1,3,3,3,3,3,3,2,3,4,1,2,3,4,1,2,2,2,3,3,1,2,4,1,1,5,4,1,2,100,60,1,2,1,1,2,4,1,1,4,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,1,9,83,4,2,2,2,2,3,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,61,1,3,6,7,2,3,6,2,5,2,1,2,8,9,2,5,2,10,0,0,3,1,2,1,1,1,3,1,1,2,2,2,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,0,3,3,3,3,0,3,2,2,1,1,1,5,4,1,2,100,61,1,2,1,1,2,4,1,1,3,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,10,90,6,3,2,4,2,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,62,1,2,9,7,1,1,7,1,5,1,1,2,8,11,1,1,5,10,4,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,2,3,3,3,3,3,3,1,3,2,2,2,2,2,3,2,3,1,2,4,1,1,5,7,1,2,100,62,1,2,4,3,4,4,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,11,59,2,4,2,4,1,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,63,1,6,8,7,2,2,7,1,6,1,1,2,7,11,2,1,1,1,4,2,1,1,3,1,1,1,3,1,2,2,1,2,1,1,3,3,3,3,3,3,3,2,2,3,1,2,3,2,2,3,3,2,3,2,1,2,1,1,1,4,4,1,2,100,63,1,2,2,3,3,3,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,11,88,4,3,2,3,3,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,64,1,2,9,5,1,1,7,2,5,1,1,2,8,8,1,5,5,10,4,2,3,1,4,1,3,2,2,1,2,1,2,2,3,3,3,3,2,3,3,3,3,3,3,3,1,2,2,0,2,2,2,2,3,3,2,2,1,1,1,8,4,2,2,100,64,1,2,1,1,2,2,2,1,5,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,10,70,5,2,2,4,2,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,65,1,8,11,7,2,3,7,2,6,1,1,1,6,11,5,8,5,10,4,2,1,2,6,1,1,1,2,1,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,3,2,3,3,3,3,3,2,2,3,2,2,2,6,4,2,2,100,65,1,4,1,3,2,3,2,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,10,86,4,3,1,4,3,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,66,1,1,4,5,1,1,7,2,6,1,1,1,8,10,1,8,1,10,0,0,1,1,1,1,1,1,3,1,1,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3,1,0,3,3,3,3,2,3,3,3,2,2,4,2,1,2,3,1,2,100,66,1,2,1,1,2,1,1,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,11,80,6,2,2,2,2,4,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,67,1,2,9,5,1,1,6,1,5,1,1,2,6,7,2,5,10,7,0,0,3,1,3,1,3,2,3,1,1,1,2,1,2,3,2,3,3,3,3,3,3,3,3,3,1,2,2,0,2,2,2,2,2,3,2,2,1,1,1,6,4,1,2,100,67,1,2,4,3,4,2,1,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,9,54,4,2,3,1,2,4,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,68,1,4,9,8,1,1,6,2,5,1,1,2,8,9,2,2,7,3,9,2,3,1,1,1,1,2,2,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,2,2,1,1,1,5,3,2,2,100,68,1,2,1,3,3,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,4,9,62,5,2,4,2,2,3,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,69,1,8,8,7,2,2,7,1,5,1,1,2,6,7,1,2,10,10,4,2,3,2,2,2,0,2,3,1,1,2,1,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,2,2,3,2,2,2,1,1,1,5,4,2,2,100,69,1,2,1,3,3,2,1,1,3,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,11,60,7,2,3,1,1,3,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,70,1,3,8,5,1,1,6,1,5,1,1,2,6,7,2,2,5,10,0,0,3,1,3,1,3,2,2,1,3,3,2,3,2,3,2,3,3,3,3,2,2,3,3,3,2,2,3,2,1,3,3,2,2,2,2,3,4,1,2,3,3,1,2,100,70,1,2,1,2,2,3,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,9,69,4,2,2,4,2,3,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,71,1,1,8,7,1,1,7,2,6,2,1,1,5,8,2,8,1,10,4,2,1,1,1,1,1,1,1,1,3,1,2,3,3,3,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,1,1,1,3,4,2,2,100,71,1,2,5,3,3,1,3,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,1,1,1,4,68,5,3,2,2,1,3,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,72,1,2,7,5,1,1,6,1,6,1,1,2,7,11,2,1,5,10,4,2,1,1,3,1,1,1,2,1,2,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,1,2,3,1,0,2,3,3,2,3,1,2,1,1,1,4,4,1,2,100,72,1,2,2,3,3,3,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,10,93,4,1,2,2,2,3,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,73,1,2,9,9,1,1,6,2,5,1,1,2,8,8,3,5,5,10,4,5,3,1,2,1,3,1,3,1,1,2,2,4,2,3,2,3,1,3,3,3,2,3,3,2,1,2,2,2,2,2,2,3,3,3,2,2,1,1,1,6,3,1,2,100,73,1,2,4,3,4,3,1,1,5,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,7,58,4,2,1,2,2,4,5,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,74,1,4,6,7,2,2,7,1,5,1,1,1,7,11,1,3,5,10,1,4,1,1,3,1,3,1,3,1,2,2,2,3,3,3,1,3,3,3,3,3,3,1,1,3,1,3,1,1,3,2,3,3,3,3,2,2,1,4,1,6,4,2,2,100,74,1,2,4,3,4,4,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,10,84,5,2,1,4,1,4,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,75,1,4,5,7,1,1,5,2,5,2,1,2,8,7,4,2,7,3,4,2,3,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,2,2,2,3,3,2,2,4,1,1,2,4,2,2,100,75,1,2,2,3,3,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,3,37,4,3,4,1,1,2,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,76,1,2,5,5,1,1,6,1,5,1,1,2,8,8,1,2,5,10,4,2,1,1,1,1,4,1,3,1,1,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,1,3,3,2,2,2,2,2,3,3,2,2,2,1,1,2,5,1,2,100,76,1,2,1,1,2,4,1,1,4,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,10,63,4,2,3,1,3,2,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,77,1,1,5,4,1,1,5,2,5,2,1,2,6,5,4,5,5,10,4,1,3,1,2,1,1,2,1,1,1,1,2,2,2,2,2,0,5,5,5,3,2,1,3,0,1,2,0,0,2,2,2,0,0,2,2,1,4,1,1,2,4,1,2,100,77,1,2,1,2,2,2,2,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,0,3,59,5,3,2,4,3,2,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,78,1,2,9,5,1,1,7,1,5,1,1,2,6,7,1,5,8,10,4,5,3,2,1,2,0,2,2,1,3,1,2,4,2,3,2,3,1,3,3,2,3,3,3,3,1,1,2,0,2,0,0,0,3,3,2,1,4,1,4,3,6,1,2,100,78,1,2,1,2,2,2,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,0,10,80,4,3,2,4,3,2,3,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,79,1,2,4,7,1,1,7,1,5,1,1,2,6,7,1,5,5,7,4,5,3,1,1,1,3,2,3,1,1,2,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,2,2,0,2,2,3,3,0,3,2,1,4,1,1,5,3,1,2,100,79,1,2,4,3,4,4,1,1,5,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,11,81,4,2,2,1,2,2,3,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,80,1,10,6,8,1,1,7,2,5,1,1,2,8,8,1,2,10,10,4,2,3,1,3,1,1,2,2,1,1,2,1,3,2,2,3,3,3,3,3,2,3,3,3,2,2,3,2,2,3,2,2,2,3,3,2,2,4,4,1,6,4,2,2,100,80,1,2,4,3,4,5,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,10,84,4,2,3,4,2,2,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,81,1,1,3,5,1,1,4,4,6,2,2,2,9,6,5,2,1,10,4,2,3,1,1,2,1,2,2,1,3,1,2,2,1,2,1,3,1,2,2,1,1,1,3,1,1,2,1,3,1,3,3,2,2,3,2,2,2,2,3,2,3,2,2,100,81,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,2,18,6,3,4,2,1,2,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,82,1,2,4,7,1,1,5,2,5,2,2,2,9,6,5,14,1,10,4,2,0,1,1,2,0,1,2,1,2,1,2,3,3,3,2,3,3,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,5,2,2,100,82,1,2,1,3,3,1,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,0,5,2,3,1,2,2,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,83,1,2,10,0,3,2,6,2,6,1,1,1,8,11,5,8,6,10,0,0,0,2,1,1,1,1,1,1,0,0,2,1,2,0,0,0,5,5,3,2,0,0,0,2,2,0,0,3,2,2,0,0,0,0,2,3,0,0,0,0,0,2,2,100,83,1,2,4,3,4,1,1,1,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,70,7,3,4,1,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,84,1,1,9,4,1,1,6,2,5,2,1,2,6,7,2,2,9,10,4,5,1,1,1,1,1,1,2,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,1,1,1,3,4,2,2,100,84,1,4,1,3,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,9,60,5,2,1,3,1,1,1,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,85,1,3,9,5,1,1,6,2,5,1,1,2,8,9,1,2,5,10,4,2,3,1,1,1,5,1,1,1,2,2,2,3,3,3,2,3,3,3,3,3,3,2,1,3,1,2,3,3,2,2,2,2,3,3,2,2,2,2,1,3,4,1,2,100,85,1,2,1,1,2,3,1,1,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,11,84,4,2,2,0,3,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
