COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102
1,150,579,6,0,6,6,2,49,7,2,1,1,2,2,2,50,2,2,4,3,3,3,7,10,3,2,1,4,2,6,4,0,1,2,2,4,1,4,3,5,5,4,2,5,5,3,9,0,0,7,1,1,10,2,1,,215,57,9,2,6,3,3,1,7,11,0,1,2,3,1,2,1,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,9,9,9,9,9,9
1,150,580,4,5,5,10,2,44,98,2,1,3,1,2,5,25,2,0,4,3,5,5,4,5,1,2,1,3,2,6,2,0,1,2,2,3,2,2,2,5,5,3,3,5,5,3,9,7,0,5,1,10,1,2,1,,215,58,0,6,6,2,2,3,8,21,0,1,4,3,2,5,3,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,581,5,6,6,6,3,43,10,3,2,2,2,3,10,50,2,1,4,3,3,3,10,10,3,2,1,2,1,1,4,0,1,2,2,2,1,3,2,5,5,2,2,5,5,1,7,5,9,5,1,2,1,2,1,,215,58,1,1,6,2,4,2,4,21,0,5,3,3,3,6,0,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,582,5,5,6,8,2,40,6,1,1,1,2,2,2,50,1,2,4,3,4,4,2,4,2,2,2,3,2,3,3,0,1,2,2,2,1,6,1,5,5,2,2,5,5,2,7,6,0,7,1,1,1,1,1,,215,58,2,3,6,1,2,1,7,21,0,1,2,1,1,2,3,1,10,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,583,4,3,5,8,2,67,16,1,2,2,1,3,2,50,1,1,3,3,10,10,7,10,3,2,2,3,3,2,2,3,1,3,4,3,2,3,1,4,5,2,2,5,5,1,11,0,0,6,1,1,1,2,3,,215,58,3,2,1,3,4,1,6,41,0,2,3,3,4,2,1,2,30,2,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,584,6,6,7,6,2,47,98,3,2,3,1,2,2,50,2,2,4,3,5,5,6,6,3,3,2,4,3,3,3,3,1,3,3,2,1,3,2,5,5,3,2,5,5,2,5,4,1,6,1,2,10,2,1,,215,58,4,1,2,1,2,1,8,21,0,1,2,3,5,5,4,2,30,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,3,3,3,3,2
1,150,585,5,0,6,6,2,55,12,3,2,2,1,2,2,25,2,2,4,3,5,5,4,6,3,2,1,4,5,6,3,2,1,4,4,4,2,4,4,5,5,2,2,5,5,2,7,5,11,8,1,2,10,3,1,,215,58,5,2,6,3,4,1,9,11,0,1,1,3,2,0,1,1,40,0,4,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,150,586,3,6,7,5,1,53,10,2,1,2,2,2,7,50,2,2,5,0,0,0,11,11,0,0,4,2,5,6,4,3,1,4,4,4,1,4,2,4,5,3,2,4,5,2,1,10,0,6,1,2,1,2,2,,215,58,6,2,6,3,3,1,9,21,0,2,5,5,3,2,1,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,3,3,2
1,150,587,5,6,6,7,2,41,6,1,1,2,1,3,9,50,1,1,4,3,2,2,8,11,2,2,3,3,5,6,3,3,1,4,4,4,2,4,2,4,5,2,2,5,5,1,5,4,2,7,1,1,10,3,4,,215,58,7,1,6,2,2,3,9,21,0,1,3,3,3,5,2,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,3,3,2
1,150,588,5,6,6,7,2,45,12,4,2,2,1,3,2,60,2,1,4,3,5,7,4,7,2,2,2,3,2,6,4,4,1,4,4,2,2,2,2,4,5,3,2,5,5,2,5,5,2,7,1,10,1,3,1,,215,58,8,1,6,2,3,3,7,41,0,2,3,3,3,5,2,2,30,2,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,3,3,4,3,3,2
1,150,589,4,5,5,5,1,53,98,4,2,2,1,1,6,65,2,1,4,3,11,11,4,6,3,2,2,2,3,2,1,0,1,4,4,4,2,3,2,4,5,3,3,5,3,2,6,4,0,7,1,1,1,1,1,,215,58,9,3,6,2,1,1,7,21,0,4,3,3,1,4,1,2,30,2,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,3,3,2,3,3,2
1,150,590,6,7,6,4,2,32,8,2,1,1,1,3,3,25,1,2,4,3,3,3,7,10,3,1,1,3,1,1,3,4,1,3,2,2,1,2,1,5,1,1,1,5,5,2,6,4,9,2,1,1,1,3,3,,215,59,0,1,6,2,1,1,7,21,0,2,3,3,1,3,3,2,30,1,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,2,2,2
1,150,591,5,5,6,4,2,51,7,4,2,2,2,3,1,50,1,1,4,3,2,3,5,8,1,1,3,5,4,4,4,0,1,4,2,2,2,2,2,4,1,1,4,2,2,2,9,6,0,8,1,8,10,3,1,,215,59,1,3,6,2,4,3,7,41,0,1,1,3,5,5,0,2,21,0,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,2,3,2
1,150,592,5,5,6,3,1,49,7,1,2,2,1,3,3,25,2,2,4,3,3,3,6,6,1,1,2,3,4,3,2,2,1,2,3,3,2,2,2,5,5,2,2,5,5,2,6,6,2,8,1,1,10,1,2,,215,59,2,2,6,2,2,1,6,21,0,1,3,3,3,2,1,2,30,2,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,593,5,5,6,3,1,52,6,1,1,1,2,2,10,75,2,2,4,3,2,2,6,8,3,1,1,2,3,3,4,3,1,2,2,3,1,2,1,5,5,2,2,5,5,2,8,6,4,7,1,1,10,1,1,,215,59,3,5,6,2,3,1,8,11,0,1,1,3,1,1,1,2,30,8,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,594,5,1,6,10,3,64,3,1,2,2,2,3,5,40,1,2,4,3,2,2,10,10,1,1,1,2,2,6,4,2,1,2,2,3,2,5,2,5,5,2,2,5,5,2,7,6,9,8,1,1,10,1,1,,215,59,4,1,1,2,1,1,8,21,0,1,3,3,4,5,2,2,30,0,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,595,6,5,6,4,1,43,6,2,1,1,1,2,4,50,2,2,2,2,2,2,5,8,1,1,2,3,2,6,4,2,1,2,2,2,1,3,2,5,5,2,2,5,5,2,7,6,0,8,1,1,10,2,2,,215,59,5,2,6,2,3,1,8,21,0,1,2,3,2,4,2,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,2,2,4,2,2,3
1,150,596,6,6,6,5,2,38,10,1,2,2,2,2,2,25,1,2,4,3,4,5,6,8,1,1,2,3,2,6,2,1,1,2,2,2,1,2,2,3,5,2,2,5,5,2,6,4,1,8,1,1,10,3,3,,215,59,6,1,6,2,2,2,8,21,0,1,1,3,2,5,2,2,30,0,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,597,5,5,6,7,2,41,2,4,2,1,3,3,2,30,1,2,4,3,2,4,6,10,2,1,2,3,3,6,2,2,1,2,2,2,2,4,2,5,5,2,2,5,5,2,7,2,6,6,1,10,1,2,1,,215,59,7,2,6,1,4,1,6,41,0,2,2,3,1,5,2,2,30,6,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,598,6,5,6,9,1,54,7,1,2,2,2,2,10,50,2,2,4,3,2,2,10,10,3,1,1,3,2,6,2,2,1,2,2,2,1,2,1,5,5,2,2,5,5,1,9,7,9,6,1,1,1,2,1,,215,59,8,2,6,3,3,1,8,41,0,1,3,3,1,2,2,2,31,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,599,5,5,5,6,2,53,20,1,1,2,2,2,4,50,2,1,4,3,4,4,8,10,1,1,2,3,2,6,4,2,1,2,2,4,1,4,2,5,5,2,3,5,5,2,8,7,0,9,1,1,10,2,1,,215,59,9,3,6,2,4,3,8,21,0,1,2,3,5,5,4,2,20,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,3,3,3,3,2
1,150,600,6,0,6,5,2,38,97,4,2,1,2,3,3,65,1,0,4,3,5,8,7,10,3,1,2,2,2,6,2,3,1,2,2,2,2,2,1,5,5,2,2,5,5,3,6,4,11,3,1,0,0,3,1,,215,60,0,1,6,2,2,1,5,21,0,1,2,3,1,2,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,2,3,4,3,3,2
1,150,601,5,7,6,10,1,35,12,2,1,3,2,2,3,25,2,1,4,3,6,6,8,7,3,1,2,3,2,6,2,4,1,2,2,2,1,2,2,3,5,2,2,5,5,2,4,3,11,4,1,1,1,1,2,,215,60,1,2,6,2,4,1,8,21,0,1,1,3,1,5,1,2,30,2,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,602,6,6,6,3,3,38,9,4,1,2,1,3,3,60,2,2,4,3,4,5,5,6,3,1,2,3,3,2,4,4,1,2,2,2,2,2,2,5,5,2,2,5,5,2,6,4,1,8,1,1,1,3,1,,215,60,2,1,6,2,4,3,8,31,0,1,3,3,1,4,3,2,31,0,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,3,9,9,9,9,9,9
1,150,603,5,5,5,10,2,55,6,4,2,2,2,3,3,50,1,2,4,3,2,5,7,10,1,1,2,3,3,2,3,3,1,2,2,2,2,2,1,5,5,2,2,5,5,2,8,6,11,7,1,1,1,3,1,,215,60,3,1,6,2,2,1,6,41,0,3,3,3,3,4,2,2,30,3,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,2
1,150,604,5,5,6,10,2,47,4,3,3,3,2,2,1,25,2,2,4,3,2,2,5,8,2,1,2,3,3,6,3,3,1,2,2,2,2,2,2,5,5,2,2,5,5,2,7,4,0,4,1,1,1,1,1,,215,60,4,3,6,1,2,1,6,31,0,1,2,3,4,0,0,3,41,0,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,605,6,5,6,5,2,50,5,1,2,1,2,2,3,60,2,2,4,3,1,3,3,5,1,1,1,2,1,6,2,4,1,2,2,2,1,2,2,5,5,2,2,5,5,2,9,6,0,8,1,2,10,2,1,,215,60,5,1,6,2,3,2,0,21,0,1,4,3,2,6,4,2,30,8,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,606,4,5,5,8,3,30,8,4,2,2,1,3,3,50,1,0,4,3,3,4,6,7,3,3,1,4,2,3,2,4,1,3,4,4,2,4,2,5,5,2,2,5,5,2,2,3,11,6,1,1,10,3,3,,215,60,6,1,6,2,4,1,5,31,0,3,1,3,4,5,3,1,20,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,607,5,3,6,4,1,45,10,2,1,1,1,3,5,50,1,0,4,3,3,4,5,7,1,3,2,2,3,3,3,0,1,3,4,2,2,2,2,5,5,3,3,5,5,3,5,4,1,8,1,2,10,1,1,,215,60,7,2,6,3,2,2,7,11,0,2,3,3,2,0,0,3,40,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,2,9,2,2,2,9
1,150,608,4,4,6,7,2,60,10,2,2,2,1,3,4,50,1,1,4,3,3,5,10,10,2,3,2,2,2,7,4,2,1,3,4,4,2,4,1,5,5,4,2,5,5,1,11,0,0,8,1,2,10,3,3,,215,60,8,1,6,2,3,2,6,21,0,3,3,3,1,1,2,2,30,1,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,609,5,6,6,5,1,35,7,4,1,2,2,3,4,25,2,2,4,3,7,8,7,6,3,1,1,3,2,3,3,0,1,3,3,2,1,2,1,5,5,4,2,5,5,1,4,3,2,2,1,10,10,2,1,,215,60,9,3,6,2,4,1,9,41,0,1,1,3,3,5,3,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,610,4,5,5,5,2,52,10,1,2,1,1,3,3,50,2,2,4,3,6,6,4,7,3,1,1,2,2,1,2,3,1,3,3,3,3,3,2,5,5,3,2,5,5,2,6,6,0,10,1,1,10,2,1,,215,61,0,1,6,2,4,1,7,31,0,1,1,3,5,5,3,2,30,2,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,2,2,3,3,2
1,150,611,6,4,6,5,3,68,4,1,2,1,1,3,3,65,2,2,4,3,11,11,7,10,3,2,3,3,3,4,4,0,1,3,1,1,2,2,1,6,0,2,1,3,0,1,9,0,0,3,1,1,10,3,3,,215,61,1,1,6,2,4,1,6,21,0,1,3,3,1,5,4,2,30,4,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,612,4,8,7,9,1,20,10,1,1,1,1,2,5,97,2,2,4,3,3,3,3,3,1,0,4,2,4,2,3,0,2,0,0,0,0,6,0,6,0,6,0,6,0,1,11,0,0,4,1,1,1,1,1,,215,61,2,4,6,2,2,4,8,11,0,1,1,3,1,6,4,3,30,0,3,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,613,3,0,7,7,1,42,17,1,1,1,1,3,2,60,2,2,4,3,7,7,4,7,3,1,1,3,5,5,4,4,1,0,0,0,0,6,0,6,0,6,0,6,0,3,7,0,0,8,1,10,10,2,1,,215,61,3,3,6,3,2,1,7,11,0,1,2,3,2,3,2,2,30,8,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,3,3,2,3,3,3
1,150,614,6,3,6,3,3,60,10,2,3,3,1,3,7,65,1,1,4,3,4,4,10,10,3,2,3,3,3,6,3,3,1,4,4,4,1,4,2,5,0,3,3,6,0,1,5,6,0,10,1,1,10,3,4,,215,61,4,3,6,3,4,2,7,31,0,2,4,3,4,5,2,2,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,9,9,9,9,9,9
1,150,615,3,1,5,9,1,68,97,4,3,3,2,3,0,98,0,0,4,3,11,11,11,11,3,3,2,4,4,6,3,3,4,4,4,4,1,4,1,2,0,2,1,2,0,3,9,10,11,10,1,1,10,3,3,,215,61,5,1,6,1,4,4,0,41,0,3,3,3,4,6,4,2,20,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,3,3,4,3,2,2
1,150,616,6,6,6,9,2,49,10,3,1,2,3,3,7,60,1,1,4,3,4,5,5,7,3,2,2,3,4,6,4,0,1,4,4,2,2,4,2,6,0,2,2,6,0,1,7,3,0,7,1,1,10,3,3,,215,61,6,1,6,2,1,2,8,21,0,3,2,3,1,4,1,2,10,6,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,617,6,7,6,4,2,25,8,1,2,1,1,2,2,30,2,2,4,3,3,3,6,8,1,3,3,2,5,5,2,2,1,3,3,2,2,3,3,6,0,3,2,6,0,2,9,5,0,6,1,10,1,3,3,,215,61,7,1,6,3,2,1,9,11,0,1,1,3,3,5,2,1,30,0,4,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,618,5,5,6,3,1,48,15,1,1,2,2,2,3,65,2,1,4,3,11,1,8,10,2,3,1,3,2,6,3,0,1,3,3,2,2,3,2,6,0,2,2,6,2,2,8,10,3,7,1,1,10,2,1,,215,61,8,3,6,2,3,1,7,31,0,1,1,3,1,2,1,2,30,6,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,2,2,2,2,2,2
1,150,619,4,4,5,10,1,56,12,1,2,3,2,3,2,20,1,0,4,3,8,8,4,6,1,3,4,3,1,6,3,0,5,3,3,3,2,2,2,2,0,2,2,6,0,1,4,4,6,8,1,2,10,2,1,,215,61,9,2,2,2,4,1,7,21,0,1,1,3,1,5,1,2,30,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,3,2,2,2,2,2
1,150,620,5,6,6,8,2,45,10,1,2,1,2,2,5,25,2,2,4,3,5,5,8,10,3,1,1,3,1,1,1,0,1,2,3,1,1,2,2,6,0,1,2,6,0,2,9,7,8,8,1,2,1,1,1,,215,62,0,6,6,2,3,1,8,21,0,1,5,3,1,1,1,2,30,0,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,621,4,5,5,6,2,53,8,3,2,3,1,3,5,50,1,2,4,3,4,4,8,10,1,2,1,3,2,2,4,3,1,2,2,2,1,2,1,6,0,2,1,6,0,2,9,6,0,7,1,2,10,1,3,,215,62,1,2,6,3,4,1,7,31,0,1,1,3,3,5,3,3,40,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,622,4,5,5,9,2,56,12,1,2,1,1,3,4,65,2,2,3,3,6,7,10,10,3,2,2,3,1,6,3,3,1,2,2,3,1,3,1,2,0,1,1,6,0,2,9,9,6,8,1,2,10,2,2,,215,62,2,1,6,2,4,1,7,21,0,1,1,3,1,1,1,3,40,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,9
1,150,623,5,5,6,6,3,52,8,2,2,2,1,2,4,30,2,2,3,3,11,1,7,9,2,2,2,1,2,6,3,3,1,2,2,1,2,2,2,3,0,2,2,6,0,1,6,5,6,7,1,1,10,1,1,,215,62,3,1,6,2,3,1,8,21,0,1,1,3,1,3,1,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,9
1,150,624,6,5,6,6,1,48,8,1,2,2,2,2,2,50,2,2,4,3,1,1,5,8,1,2,1,3,2,2,3,3,1,2,2,1,2,2,2,6,0,1,2,6,0,2,6,0,0,6,1,1,10,2,1,,215,62,4,2,6,2,3,1,7,21,0,1,1,3,1,2,1,2,30,0,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,625,5,6,6,7,1,46,9,1,2,2,2,3,1,50,2,2,4,3,4,4,6,10,3,3,1,4,2,6,4,0,1,2,2,3,1,4,2,6,0,2,2,6,0,2,7,6,11,4,1,1,10,3,3,,215,62,5,1,3,2,2,3,6,31,0,1,1,3,3,5,2,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,2,3,3,4,3,3,2
1,150,626,4,6,7,9,2,35,10,4,1,1,4,2,0,75,2,2,4,3,4,4,10,10,3,3,3,1,3,2,4,4,1,2,2,2,1,2,2,6,0,2,2,6,0,1,4,3,0,7,1,1,1,4,2,,215,62,6,3,1,1,4,1,9,11,0,1,1,3,3,5,2,2,30,1,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,1,2,2,2,3
1,150,627,5,1,5,9,2,69,4,2,3,3,1,2,7,50,1,2,3,3,2,2,4,7,2,2,1,3,2,2,2,0,1,2,4,4,1,3,2,6,0,2,2,6,0,3,9,6,0,9,1,1,10,1,1,,215,62,7,2,6,3,1,1,8,11,0,1,1,1,2,2,1,2,30,0,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3,3,4,3,3,2
1,150,628,4,6,6,4,2,35,7,2,3,2,2,2,6,30,1,0,4,3,2,3,5,8,3,2,1,3,2,3,4,3,1,2,3,4,2,3,2,6,0,3,3,6,0,3,6,4,3,4,1,1,1,3,2,,215,62,8,4,1,3,4,1,8,31,0,1,3,3,2,4,2,2,30,0,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,629,6,9,7,3,2,9,9,2,3,3,2,2,3,50,1,2,3,3,5,5,4,4,2,0,2,3,3,3,2,2,2,2,3,3,2,3,2,3,0,2,2,6,0,2,7,5,7,3,1,1,10,2,2,,215,62,9,3,6,1,2,1,8,21,0,1,1,3,2,2,2,1,10,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,9,4,9,9,3
1,150,630,6,10,6,6,2,58,6,1,1,1,1,2,4,60,2,2,3,3,4,4,4,6,2,1,1,2,2,2,3,1,1,2,2,2,2,3,2,6,0,3,2,6,0,2,5,5,0,6,1,1,1,2,1,,215,63,0,1,6,3,3,1,8,21,0,1,1,3,3,3,1,1,30,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,631,5,0,6,6,2,53,12,4,2,1,2,2,5,50,2,2,4,3,3,4,5,9,3,1,2,3,2,7,3,2,1,2,2,4,2,4,2,6,0,2,3,6,0,3,8,8,3,6,1,10,1,3,4,,215,63,1,3,6,2,2,1,8,41,0,2,1,3,3,5,3,2,30,6,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,632,5,5,6,3,4,47,10,4,2,2,3,3,7,50,1,1,4,3,4,4,9,10,1,2,2,4,3,6,4,0,1,2,3,2,1,2,1,5,5,2,2,5,5,2,9,7,1,3,1,10,1,3,3,,215,63,2,2,6,2,4,1,5,31,0,2,3,3,4,5,3,2,30,4,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,3,3,2
1,150,633,6,6,6,6,3,52,15,1,1,2,1,2,10,20,2,2,4,3,8,9,5,9,2,3,1,3,1,1,4,0,1,2,4,2,2,2,2,5,5,3,3,5,4,1,9,7,10,9,1,4,10,3,3,,215,63,3,2,4,2,3,2,6,31,0,2,1,1,2,3,1,2,10,8,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,4,3,3,2
1,150,634,5,4,6,9,2,66,15,2,2,2,2,2,4,65,2,2,4,2,6,7,11,11,2,3,1,4,2,3,4,0,1,2,4,3,2,3,2,5,5,3,2,5,5,2,4,2,6,0,1,10,10,3,3,,215,63,4,1,6,3,4,1,8,21,0,5,1,3,5,5,3,2,20,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,9,9,9,9,9,9
1,150,635,4,4,6,4,1,55,9,3,2,2,2,2,8,30,1,2,4,3,5,5,10,10,3,3,1,5,2,6,4,0,1,2,4,4,2,4,1,5,5,4,2,5,5,2,11,7,11,8,1,2,10,2,3,,215,63,5,1,6,1,4,3,8,41,0,1,1,3,3,1,1,2,30,2,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,636,4,1,5,7,2,57,3,1,2,1,2,3,0,40,1,0,4,3,3,3,5,7,1,2,1,3,2,3,4,4,1,3,4,4,2,4,1,5,5,2,2,5,5,3,2,10,11,9,1,10,10,3,2,,215,63,6,1,6,1,2,2,8,20,4,1,1,3,1,1,1,2,30,2,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,2
1,150,637,4,0,5,0,1,54,7,2,2,2,1,2,5,60,2,2,4,3,3,3,7,8,2,2,2,2,3,6,3,4,1,2,3,1,2,3,2,4,3,2,1,2,4,1,4,2,3,2,1,1,1,3,1,,215,63,7,1,6,3,2,1,7,11,0,3,3,3,2,1,1,2,30,4,1,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,3,3,3,3,3,3,3,2
1,150,638,6,6,6,9,2,49,15,1,3,3,1,3,3,50,1,2,1,3,6,6,10,2,1,3,1,3,1,1,4,4,1,2,3,3,2,3,4,4,3,2,2,2,2,2,6,5,10,4,1,10,1,3,3,,215,63,8,1,6,1,3,3,8,21,0,1,3,3,1,5,3,2,20,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,9,2,3,2,2,2,2,3
1,150,639,4,6,5,3,2,47,12,1,2,3,1,2,5,25,2,2,3,3,7,7,8,10,3,1,1,3,1,1,1,0,1,2,2,3,1,4,2,4,3,2,2,2,2,2,9,6,6,8,1,2,1,1,1,,215,63,9,1,6,2,3,1,6,11,0,1,1,3,1,1,1,2,30,0,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,9,9,9,9
1,150,640,6,5,6,9,2,49,9,1,3,1,2,3,3,25,1,2,4,2,3,3,4,7,1,2,2,2,3,6,3,0,1,4,4,4,2,4,3,5,4,3,3,5,0,3,9,7,3,8,1,1,10,3,1,,215,64,0,3,6,2,1,1,8,11,0,1,1,3,3,5,3,2,30,8,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,2,2,2,4,3,9,2
1,150,641,6,6,6,9,1,32,10,1,2,2,1,1,4,25,1,1,4,3,4,4,6,11,3,3,1,2,2,1,1,0,1,4,4,4,2,4,2,5,4,2,3,5,5,2,4,2,0,5,1,2,1,1,2,,215,64,1,1,6,1,3,2,8,31,0,1,1,1,1,5,3,2,30,2,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,9,9,9,9,9,9
1,150,642,6,6,7,2,1,38,15,4,2,2,2,2,1,20,2,2,4,3,10,10,8,6,1,3,2,4,2,6,4,4,1,2,2,2,2,2,1,3,4,2,2,4,5,2,9,7,2,4,1,1,10,4,2,,215,64,2,2,6,1,4,1,6,31,0,1,3,3,1,5,1,2,20,8,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,3,3,3,3,3,3,2
1,150,643,4,5,5,4,1,54,9,4,2,2,1,3,4,40,1,1,4,3,4,4,6,8,1,2,2,2,3,5,2,3,2,2,3,3,2,2,2,3,4,3,4,3,5,2,11,7,9,8,1,2,10,2,2,,215,64,3,3,6,1,4,3,5,41,0,3,3,4,1,4,4,1,10,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,9,9,2,3,3,2
1,150,644,5,7,6,3,1,36,15,3,1,1,1,3,4,25,2,2,4,3,2,2,7,9,2,1,2,4,2,3,3,4,1,2,2,2,1,3,1,4,4,1,4,4,4,2,7,7,11,10,1,2,1,1,1,,215,64,4,1,6,2,3,2,7,41,0,5,5,3,1,1,1,2,20,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,9,9,9,9,9,9
