CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.17..1,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.25..1,Q.25..2,Q.25..3,Q.25..4,Q.25..5,Q.25..6,Q.25..7,Q.25..8,Q.25..9,Q.26.,Q.26..1,Q.26..2,Q.26..3,Q.26..4,Q.26..5,Q.26..6,Q.26..7,Q.26..8,Q.26..9,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.31B..1,Q.32.,Q.33.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.34A.,Q.34B.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.43.,Q.44.,Q.45A.,Q.45B.,Q.45C.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68A.,Q.68B.,Q.69A.,Q.69B.,Q.69C.,Q.69D.,Q.69E.,Q.69F.,Q.69G.,Q.69H.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.,V.77.,V.78.,V.79.,V.80.,V.81.
1,157,236,1,5,1,11,1,5,3,7,1,5,11,1,3,2,2,2,3,7,2,3,1,6,4,3,14,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,4,15,8,2,3,9,13,13,9,1,2,157,236,1,2,0,1,1,3,2,1,4,1,5,2,2,4,4,2,2,2,2,2,1,2,1,1,1,4,3,2,3,6,2,1,1,3,2,3,2,3,1,2,2,3,3,3,2,2,3,2,3,2,0,0,9,8,11,2,7,14,11
1,157,237,1,3,1,6,1,5,3,6,5,3,11,1,1,2,2,2,4,10,2,4,2,13,2,4,11,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,3,6,15,2,3,9,13,13,9,1,2,157,237,1,1,0,2,2,1,3,2,3,2,4,1,1,4,4,6,2,1,3,2,2,2,1,1,1,2,2,3,3,7,2,3,3,3,2,2,1,2,1,1,2,3,3,3,2,2,3,2,2,3,0,0,9,8,11,2,7,14,21
1,157,238,1,9,8,9,1,5,3,6,1,5,8,1,4,1,1,2,5,8,2,7,4,6,6,8,8,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,4,15,2,1,3,9,13,13,9,1,2,157,238,1,2,0,1,4,1,5,1,5,3,1,1,1,1,1,2,3,4,2,3,3,4,1,1,1,2,1,1,3,6,2,1,2,4,3,1,1,5,1,1,1,4,3,3,2,2,2,1,2,3,0,0,11,8,13,2,7,19,212
1,157,239,1,6,7,9,1,5,3,6,3,5,11,1,2,2,2,2,6,8,2,2,2,2,6,2,11,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,2,4,15,3,3,9,13,13,9,1,2,157,239,1,1,0,2,2,3,3,1,2,1,4,1,1,4,4,4,2,1,3,2,3,4,1,1,1,1,1,1,5,8,3,2,2,4,1,1,3,1,1,1,1,4,3,3,2,1,2,2,1,3,0,0,11,8,11,2,7,14,53
1,157,240,1,9,9,7,2,4,1,6,3,5,2,1,3,1,1,2,6,6,2,2,1,10,6,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,4,15,2,6,3,9,13,13,9,1,2,157,240,1,2,0,1,1,2,3,5,2,2,5,1,3,4,5,6,1,1,3,2,3,2,1,1,1,2,2,2,1,9,2,2,2,3,2,2,1,3,1,2,2,3,3,3,2,2,2,1,3,1,0,0,11,8,8,4,13,27,3
1,157,241,1,9,9,6,2,4,1,6,3,5,2,1,3,2,2,2,3,6,2,1,1,2,4,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,12,15,3,3,9,13,13,9,1,2,157,241,1,2,0,1,1,2,3,5,1,1,5,1,2,5,5,2,1,2,3,2,3,3,1,1,1,2,1,3,3,10,1,2,2,4,1,1,1,1,1,1,2,3,3,3,2,2,1,1,1,1,0,0,12,8,8,4,13,27,4
1,157,242,1,9,10,7,2,4,1,6,3,6,2,1,5,2,2,2,3,6,2,3,1,11,6,4,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,4,15,7,6,3,9,13,13,9,1,2,157,242,1,2,0,1,1,2,1,4,2,1,5,2,2,4,5,2,1,2,2,2,1,2,1,1,1,4,2,1,1,9,3,2,2,4,2,2,3,3,1,2,2,3,3,3,2,1,2,1,3,1,0,0,12,8,8,4,13,27,12
1,157,243,1,6,8,9,1,5,3,4,1,5,8,1,4,1,1,2,1,6,2,5,4,12,1,7,8,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,2,12,15,4,1,9,13,13,9,1,2,157,243,1,2,0,2,3,1,2,3,4,3,4,2,2,3,0,4,3,2,2,2,1,3,1,1,1,2,1,2,3,9,2,2,2,2,2,2,1,2,1,1,2,3,3,3,2,1,3,2,2,4,0,0,10,8,13,2,9,8,39
1,157,244,1,8,11,6,1,5,3,7,3,5,2,1,4,2,2,2,3,10,2,2,2,1,1,2,20,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,2,2,15,3,1,9,13,13,9,1,2,157,244,1,2,0,2,2,1,3,3,4,3,2,4,2,5,5,2,3,2,3,1,2,3,1,1,1,3,2,1,3,11,2,1,2,2,2,2,3,1,1,1,3,3,3,3,3,3,2,1,3,3,0,0,12,10,8,4,13,27,8
1,157,245,1,9,9,9,1,5,3,6,3,5,2,1,3,1,1,2,4,10,2,4,1,2,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,2,4,15,2,2,9,13,13,9,1,2,157,245,1,2,0,1,1,2,3,2,2,2,5,4,2,6,5,2,2,2,2,2,3,3,1,1,1,2,2,2,3,10,3,2,2,4,2,2,1,3,1,1,3,3,3,3,3,1,2,1,3,1,0,0,14,10,8,4,13,27,20
1,157,246,1,8,8,11,2,4,1,4,3,5,8,1,4,2,2,2,2,7,2,4,4,6,4,5,8,4,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,7,2,2,15,6,2,9,13,13,9,1,2,157,246,1,2,0,2,3,1,2,4,4,2,5,2,2,5,5,2,3,2,2,2,3,3,1,1,1,4,1,2,3,8,2,1,3,4,2,2,3,2,1,1,3,3,3,3,3,1,2,1,2,4,0,0,14,10,13,2,9,8,4
1,157,247,1,6,10,9,1,5,3,6,1,4,2,1,3,2,2,2,2,4,2,5,2,2,6,9,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,1,2,15,3,2,9,13,13,9,1,2,157,247,1,2,0,1,1,2,2,4,3,2,3,4,2,5,5,6,3,4,2,2,3,3,1,1,1,2,2,1,3,7,2,2,2,4,2,2,1,1,1,1,3,3,3,3,3,1,1,1,3,1,0,0,15,10,8,4,17,4,5
1,157,248,1,4,8,9,2,1,2,5,3,5,2,1,3,1,1,2,5,7,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,15,2,2,3,9,13,13,9,1,2,157,248,1,2,0,1,2,2,3,4,3,2,6,2,2,3,3,3,2,2,3,1,3,3,3,1,1,4,2,2,3,5,2,3,2,1,2,2,1,2,1,1,3,3,2,3,3,1,1,1,3,1,0,0,14,9,8,4,18,19,3
1,157,249,1,8,11,9,2,4,1,8,1,5,9,1,5,2,2,2,5,14,2,6,1,6,6,7,9,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,2,4,15,3,2,9,13,13,9,1,2,157,249,1,2,0,2,2,1,3,5,4,2,4,1,2,3,6,6,3,4,3,2,2,2,1,1,1,3,2,3,4,4,1,4,3,4,2,3,1,2,1,1,3,3,2,3,3,2,2,2,3,3,0,0,11,9,11,1,22,90,1
1,157,250,1,1,11,6,1,5,3,6,1,4,6,1,4,2,2,2,7,7,2,8,3,6,4,10,13,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,3,12,15,6,3,9,13,13,9,1,2,157,250,1,3,0,1,5,1,2,4,4,5,2,4,3,3,3,2,3,2,2,2,3,2,4,1,1,0,3,1,3,7,2,1,2,2,2,2,3,3,1,1,2,3,3,3,3,1,2,2,2,2,0,0,12,9,11,2,23,24,120
1,157,251,1,3,2,10,2,4,1,7,1,3,5,1,2,2,2,2,10,7,2,5,2,6,7,0,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,2,4,15,1,2,9,13,13,9,1,2,157,251,1,2,0,3,3,1,2,2,4,3,6,1,1,3,3,2,2,2,2,0,3,3,1,1,3,0,1,1,3,10,2,1,3,2,3,1,1,2,1,1,2,3,3,3,3,2,2,2,2,5,0,0,11,9,3,1,3,0,3
1,157,252,1,6,10,11,2,4,2,5,1,4,5,1,3,2,2,2,7,7,2,5,2,3,3,6,5,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,12,15,3,2,9,13,13,9,1,2,157,252,1,1,0,1,2,2,3,2,4,2,6,3,2,3,2,2,2,2,2,2,3,3,1,1,1,2,1,1,3,10,3,1,2,4,1,1,3,3,1,2,2,3,3,3,3,1,2,2,1,1,0,0,12,9,3,1,3,0,19
1,157,253,1,3,1,8,2,4,1,4,1,4,8,1,4,1,1,2,5,99,1,4,4,5,4,5,13,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,15,3,1,9,13,13,9,1,2,157,253,1,5,0,2,3,1,3,2,4,4,4,3,2,4,4,1,4,3,3,3,3,3,1,1,1,5,4,1,3,7,2,1,2,4,3,3,3,1,1,1,3,2,3,3,3,2,2,2,3,4,0,0,11,9,13,2,8,0,32
1,157,254,1,3,5,11,3,1,2,5,1,5,6,1,5,1,1,2,7,7,2,8,4,6,4,10,13,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,6,15,3,2,9,13,13,9,1,2,157,254,1,3,0,2,4,1,2,4,4,3,3,3,1,3,4,1,3,3,2,2,1,2,1,1,1,4,2,1,3,9,3,1,2,4,2,2,1,2,1,1,3,2,3,3,3,1,2,2,2,4,0,0,12,9,11,2,23,24,102
1,157,255,1,8,11,10,2,4,1,5,4,5,17,1,5,1,1,2,5,6,2,7,3,6,4,9,8,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,3,5,15,4,3,9,13,13,9,1,2,157,255,1,3,0,2,5,1,2,3,6,3,2,4,2,2,1,2,3,4,2,2,1,2,1,1,3,2,1,2,1,1,1,4,1,3,2,1,3,3,1,3,3,2,3,3,3,1,2,1,2,3,0,0,13,9,11,1,6,9,29
1,157,256,1,8,1,10,2,4,2,5,1,4,3,1,1,2,2,2,2,3,2,4,1,2,2,6,3,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,13,13,0,0,9,13,13,9,1,2,157,256,1,2,0,1,1,3,3,1,2,5,4,1,2,4,4,4,2,1,3,2,2,3,4,4,4,2,1,3,3,2,1,4,2,4,1,1,1,3,2,2,2,3,3,3,3,1,2,2,1,2,0,0,12,9,8,5,14,12,116
1,157,257,1,1,4,8,2,3,2,3,5,6,8,1,1,2,2,2,7,8,2,5,3,2,2,6,8,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,7,1,1,15,3,2,9,13,13,9,2,2,157,257,1,0,0,2,3,1,0,4,3,2,4,2,2,4,5,1,2,2,1,1,1,2,1,1,1,4,4,3,3,8,2,1,3,4,2,3,1,1,1,1,3,4,3,2,3,1,2,2,3,4,0,0,13,10,13,2,9,8,34
1,157,258,1,10,11,11,1,5,3,6,4,5,6,1,5,2,1,2,7,7,2,8,4,1,1,8,13,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,4,15,3,2,3,9,13,13,9,3,2,157,258,1,2,0,2,2,1,2,1,5,2,2,3,2,2,3,2,3,1,2,2,2,2,1,1,1,4,2,1,4,2,2,1,1,1,2,1,2,4,3,2,1,2,2,1,1,2,2,2,2,3,0,0,4,2,11,2,23,24,101
1,157,259,1,8,8,9,1,5,3,3,3,6,8,1,4,1,1,2,4,4,2,2,4,6,4,0,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,15,12,6,3,9,13,13,9,1,2,157,259,1,2,0,1,1,1,1,2,4,3,3,2,1,2,3,5,2,1,3,3,1,2,1,1,1,4,4,1,4,8,2,1,1,3,2,2,3,3,3,2,1,2,2,1,1,2,2,2,2,2,0,0,4,2,13,2,10,21,66
1,157,260,1,1,11,9,1,5,3,5,3,5,6,1,5,1,1,2,7,7,2,8,4,6,4,10,13,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,3,3,15,6,4,9,13,13,9,1,2,157,260,1,2,0,3,5,3,2,5,4,2,3,4,2,4,4,1,4,2,2,2,1,2,4,4,3,4,2,1,4,7,3,3,1,3,2,2,3,5,3,2,1,1,1,2,1,1,2,2,2,3,0,0,5,2,11,2,23,24,30
1,157,261,1,2,11,5,2,1,2,5,3,5,3,1,5,1,1,2,5,6,2,6,2,12,1,9,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,4,15,3,4,3,9,13,13,9,1,2,157,261,1,3,0,2,3,1,3,4,4,2,3,4,2,2,2,6,3,4,2,2,3,3,0,0,0,0,0,0,0,0,0,3,1,4,1,2,3,4,2,2,1,2,2,1,1,3,2,2,1,4,0,0,3,2,8,4,16,25,24
1,157,262,1,4,11,9,2,1,2,6,4,5,17,1,5,1,1,2,5,6,2,7,2,4,4,9,5,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,4,15,2,4,3,9,13,13,9,1,2,157,262,1,1,0,2,4,1,3,2,4,2,2,4,2,1,1,4,3,1,2,2,1,3,1,1,1,2,2,2,5,2,1,4,1,4,2,2,1,3,1,2,1,2,2,1,1,2,2,2,2,4,0,0,4,2,11,1,6,10,11
1,157,263,1,6,11,8,1,5,3,6,3,6,17,1,4,1,1,2,2,4,2,6,4,6,4,9,6,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,4,15,3,4,3,9,13,13,9,1,2,157,263,1,3,0,3,4,1,5,4,4,5,1,4,2,1,1,2,4,2,2,2,1,4,1,3,3,3,2,1,5,2,1,4,2,4,2,2,1,4,2,2,1,2,1,2,1,2,2,2,2,5,0,0,4,2,11,1,6,9,18
1,157,264,1,3,6,8,2,4,1,6,3,5,11,1,4,2,2,2,2,8,2,7,2,2,4,8,11,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,7,4,15,7,2,3,9,13,13,9,1,2,157,264,1,7,0,2,3,1,2,3,3,2,4,1,1,5,4,4,1,1,3,2,3,3,1,1,1,4,2,2,1,7,3,1,1,4,1,1,3,3,1,2,2,3,2,3,3,1,2,2,1,4,0,0,11,8,11,2,7,14,80
1,157,265,1,8,8,10,1,5,3,5,1,4,17,1,3,1,1,1,1,1,2,7,4,6,4,9,8,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,15,4,4,3,9,13,13,9,4,2,157,265,1,4,4,3,4,3,2,5,4,1,3,4,2,3,2,6,4,4,2,3,1,3,1,1,1,4,3,1,1,1,1,2,1,1,3,3,1,4,2,2,1,2,1,2,1,3,3,1,3,5,0,0,3,2,11,1,6,9,44
1,157,266,1,8,10,2,2,4,1,4,2,4,3,1,2,1,1,2,2,5,2,3,4,6,4,7,1,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,15,3,1,9,13,13,9,1,2,157,266,1,3,0,3,4,1,4,4,4,3,3,2,1,2,5,2,4,3,2,3,1,2,1,1,1,4,2,1,1,3,1,4,1,1,3,3,3,3,1,1,1,2,1,1,2,2,3,3,4,5,0,0,2,2,7,3,16,50,7
1,157,267,1,2,11,5,1,5,3,5,3,5,8,1,5,1,1,2,5,6,2,8,4,6,4,10,8,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,7,6,2,9,13,13,9,2,2,157,267,1,3,0,2,4,1,3,1,4,4,1,1,2,5,5,2,3,2,1,2,1,2,1,1,1,3,2,2,1,7,3,1,2,4,2,2,1,3,1,3,3,3,1,1,1,2,2,2,2,4,0,0,6,4,13,2,9,8,30
1,157,268,1,1,11,6,1,5,3,5,4,4,6,1,4,1,1,2,7,13,2,8,2,1,1,10,13,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,3,3,15,1,2,9,13,13,9,1,2,157,268,1,2,0,1,2,1,2,4,4,3,3,2,1,3,3,1,3,3,2,2,1,2,4,4,3,5,2,1,2,9,3,1,1,1,2,2,1,3,1,1,2,3,2,3,3,1,2,1,2,2,0,0,12,8,11,2,23,24,94
1,157,269,1,3,8,7,2,4,1,5,1,4,6,1,3,2,2,2,3,8,2,4,2,1,7,6,14,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,2,4,15,1,1,9,13,13,9,1,2,157,269,1,1,0,3,4,1,2,3,4,3,1,4,1,6,6,6,3,4,3,2,1,4,1,1,1,4,1,3,2,7,3,4,3,1,1,1,3,2,3,2,2,2,1,1,1,2,2,2,1,5,0,0,4,2,11,2,23,24,91
1,157,270,1,6,3,9,1,5,3,6,1,5,8,1,4,1,1,2,7,7,2,4,3,6,4,4,8,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,4,15,9,6,1,9,13,13,9,1,2,157,270,1,3,4,1,1,1,2,4,6,3,5,3,2,1,5,1,0,3,2,2,1,3,1,1,3,4,3,1,2,5,2,1,2,3,2,2,3,4,3,2,1,1,2,1,1,2,2,3,2,2,0,0,3,2,13,2,10,21,115
1,157,271,1,4,3,7,2,4,2,1,1,4,17,1,2,1,1,1,1,2,2,5,4,6,4,6,8,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,4,15,12,3,3,9,13,13,9,4,2,157,271,1,5,0,3,2,3,3,2,4,4,4,4,2,4,2,5,2,1,2,1,3,2,3,4,1,1,1,3,2,3,1,4,1,3,1,3,1,4,3,2,1,1,1,2,1,3,3,2,2,3,0,0,2,2,11,1,6,10,28
1,157,272,1,6,1,6,2,4,1,4,2,4,8,1,5,1,1,2,5,4,2,6,4,6,4,8,8,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,15,2,4,3,9,13,13,9,1,2,157,272,1,2,0,1,3,3,1,1,4,3,3,4,2,4,5,1,1,4,2,2,1,2,1,1,1,4,2,1,2,6,3,3,1,4,2,2,3,3,2,2,1,2,1,2,1,2,3,2,2,3,0,0,3,2,13,2,8,0,25
1,157,273,1,1,11,11,3,5,3,5,1,4,17,1,3,2,2,2,1,99,1,6,3,6,4,9,19,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,15,3,5,3,9,13,13,9,1,2,157,273,1,1,0,1,3,1,5,4,6,5,3,4,2,6,3,2,3,2,3,1,3,4,1,1,1,3,2,2,2,1,1,4,1,3,1,2,3,3,2,2,1,2,1,2,1,3,2,2,1,3,0,0,3,2,11,1,6,9,56
1,157,274,1,8,8,10,2,4,1,5,1,5,8,1,4,2,1,2,7,7,2,5,4,6,4,8,8,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,15,3,3,3,9,13,13,9,2,2,157,274,1,3,8,3,4,1,2,4,5,3,1,2,1,5,5,3,3,2,2,2,2,4,1,1,1,2,2,3,2,8,2,2,2,2,2,3,3,3,3,3,1,3,0,0,0,0,0,0,3,5,0,0,1,2,13,2,9,8,31
1,157,275,1,3,9,9,1,5,3,6,1,5,11,1,4,2,2,2,3,7,2,3,2,5,4,4,14,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,4,15,1,2,1,9,13,13,9,1,2,157,275,1,1,3,1,2,2,3,2,4,2,4,1,1,4,4,4,2,1,3,2,3,2,1,1,1,4,1,2,3,7,2,1,1,4,1,1,1,4,1,3,2,3,3,2,3,2,2,2,1,1,0,0,10,8,11,2,7,14,81
1,157,276,1,9,11,6,1,5,3,6,3,5,2,1,5,1,1,2,4,7,2,4,4,6,1,9,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,15,10,3,4,9,13,13,9,1,2,157,276,1,3,0,2,4,1,4,4,4,3,3,4,2,4,5,1,4,3,2,2,3,2,4,1,1,4,1,1,3,9,2,1,3,1,3,3,3,3,1,1,2,3,3,2,3,1,3,2,4,4,0,0,10,8,8,4,17,4,3
1,157,277,1,4,11,8,2,4,2,6,1,5,6,1,5,1,1,2,5,6,2,9,4,5,4,10,13,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,4,15,1,2,3,9,13,13,9,1,2,157,277,1,7,0,2,3,1,2,4,4,2,2,2,1,4,4,1,3,3,3,2,1,2,1,1,1,2,1,2,3,9,2,1,1,3,2,3,1,2,1,1,2,3,2,3,3,2,3,3,3,4,0,0,8,8,11,2,23,24,73
1,157,278,1,4,5,8,2,4,2,6,1,5,6,1,4,2,2,2,3,12,2,3,2,10,4,3,13,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,4,15,1,2,9,13,13,9,1,2,157,278,1,7,0,2,4,1,3,4,4,2,1,2,1,3,3,2,3,2,3,2,1,3,1,1,1,3,1,3,3,8,1,1,2,4,2,1,2,2,1,1,2,3,2,3,3,1,2,2,2,4,0,0,11,8,11,2,23,24,108
1,157,279,1,1,10,4,1,5,3,6,1,3,3,1,1,2,2,2,7,10,2,3,3,8,4,3,6,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,2,8,15,2,3,9,13,13,9,1,2,157,279,1,3,3,2,4,1,3,4,4,4,5,2,3,3,5,3,3,1,3,2,2,3,1,1,1,3,2,3,3,7,2,2,2,4,2,2,1,2,1,1,1,4,2,3,3,1,2,1,3,4,0,0,12,8,8,4,18,19,32
1,157,280,1,8,8,9,1,5,3,6,1,5,2,1,5,1,1,0,5,6,2,7,2,2,2,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,12,15,3,3,9,13,13,9,4,2,157,280,1,2,0,1,3,2,3,2,3,2,4,2,2,6,6,6,3,2,3,2,1,3,3,4,4,1,2,3,3,7,3,3,1,2,2,1,3,3,2,1,2,3,2,3,3,1,1,2,2,2,0,0,12,8,8,4,16,25,22
1,157,281,1,9,9,8,1,5,3,6,3,5,1,1,4,1,1,2,5,12,2,2,1,10,1,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,15,6,3,3,9,13,13,9,1,2,157,281,1,2,0,1,1,2,1,4,3,1,3,2,1,1,1,4,2,2,2,3,2,3,1,1,1,3,2,3,3,8,2,1,2,4,2,2,1,3,1,1,2,3,2,3,3,2,2,2,3,1,0,0,10,8,7,3,18,13,22
1,157,282,1,5,11,8,1,5,3,5,4,5,11,1,5,2,2,2,3,14,2,4,2,2,1,4,11,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,4,15,2,2,3,9,13,13,9,1,2,157,282,1,1,5,2,2,1,3,2,3,1,3,2,2,5,5,6,2,1,2,2,2,3,3,3,3,1,2,1,3,7,3,1,2,4,1,2,1,2,1,1,2,2,3,3,3,3,2,3,1,3,0,0,8,8,11,2,7,14,63
1,157,283,1,2,11,8,2,4,1,4,1,4,9,1,5,1,1,2,4,6,2,8,2,4,4,10,8,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,15,1,3,3,9,13,13,9,2,2,157,283,1,5,9,1,4,1,2,4,4,1,2,4,3,5,4,2,3,2,3,1,1,3,1,1,1,4,1,1,3,3,1,1,1,2,2,2,1,5,2,2,2,2,1,1,1,3,2,2,2,3,0,0,3,2,11,1,22,90,11
1,157,284,1,5,2,10,1,5,3,7,1,4,5,1,4,2,2,2,10,7,2,5,2,3,1,0,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,4,15,1,1,3,9,13,13,9,1,2,157,284,1,3,0,1,1,1,3,2,3,1,6,3,1,3,2,5,2,2,2,2,3,3,1,1,1,1,2,2,3,9,2,1,2,4,2,1,3,3,3,2,2,2,1,1,1,3,3,2,2,2,0,0,2,2,3,1,3,0,4
1,157,285,1,2,10,7,2,4,2,4,1,4,8,1,4,2,1,2,7,7,2,2,3,6,4,3,8,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,4,15,11,4,3,9,13,13,9,1,2,157,285,1,2,0,1,5,1,2,5,6,5,6,2,1,1,1,4,4,2,2,1,2,3,1,1,1,2,3,1,3,7,3,2,1,2,2,3,3,4,1,2,1,3,1,1,1,3,3,3,3,2,0,0,1,2,13,2,7,19,65
1,157,286,1,1,9,9,1,5,3,5,1,3,8,1,2,1,1,2,1,8,2,8,4,5,4,9,8,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,4,15,12,3,3,9,13,13,9,1,2,157,286,1,2,0,1,4,1,2,4,2,3,2,4,1,4,5,2,3,2,2,2,1,2,1,1,1,4,4,2,3,6,2,1,1,2,2,2,3,2,1,1,1,3,1,1,1,3,2,3,2,3,0,0,2,2,13,2,8,0,44
1,157,287,1,6,11,9,1,5,3,4,4,5,6,1,5,1,1,2,7,7,2,8,5,4,5,0,13,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,2,11,15,3,3,9,13,13,9,1,2,157,287,1,1,0,0,4,1,0,5,6,2,3,1,2,3,3,2,3,3,2,2,1,3,1,0,1,2,2,2,3,9,2,1,2,4,2,1,1,4,1,2,1,3,1,1,1,2,2,3,2,4,0,0,3,2,11,2,23,24,61
1,157,288,1,8,8,8,1,5,3,6,1,5,17,1,3,1,1,1,1,99,1,8,5,7,5,9,8,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,15,3,3,3,9,13,13,9,3,2,157,288,1,4,4,3,5,1,5,5,3,3,7,4,3,6,6,6,4,4,2,2,3,4,1,4,1,3,2,1,3,9,2,1,2,4,2,1,1,4,3,2,1,3,1,1,1,3,1,2,2,3,0,0,4,2,11,1,6,9,27
1,157,289,1,5,9,9,2,4,2,6,1,5,17,1,5,2,2,2,11,6,2,8,3,6,4,9,19,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,4,15,3,3,3,9,13,13,9,1,2,157,289,1,5,8,2,3,1,4,5,4,2,1,4,2,2,2,3,3,2,3,2,1,3,1,1,1,3,2,4,3,7,2,1,2,4,3,1,1,4,1,2,1,3,1,1,1,3,2,3,2,4,0,0,2,2,11,1,6,9,45
