COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88
1,142,614,3,5,11,9,1,230,70,3,75,2,3,2,2,1,2,8,9,9,8,3,2,2,10,2,1,4,20,2,4,18,1,5,1,1,2,3,1,2,2,2,2,2,2,2,2,4,2,3,2,2,3,3,1,2,142,614,1,5,1,1,1,3,2,1,6,1,3,3,3,3,3,2,3,3,1,3,2,1,2,0,2,35,22,10,13
1,142,615,2,5,9,7,1,235,66,11,90,1,1,2,2,1,2,4,3,5,6,3,3,2,10,2,3,4,16,3,3,11,1,5,3,1,2,3,1,2,2,2,2,2,2,1,2,3,1,3,1,2,3,3,0,2,142,615,6,5,1,1,2,3,2,1,6,1,1,2,6,3,1,1,3,3,2,3,4,2,2,2,2,36,25,10,18
1,142,616,3,5,1,4,1,230,65,1,90,1,1,1,3,1,2,6,4,6,4,4,3,2,10,1,3,5,20,5,4,18,1,5,3,1,2,2,2,2,4,3,2,2,2,2,4,3,2,2,2,3,3,3,0,2,142,616,4,5,1,2,2,3,1,1,6,1,1,3,6,1,1,2,1,1,1,3,3,1,2,3,3,35,20,10,43
1,142,617,3,5,1,4,1,235,65,4,60,1,1,3,2,1,2,4,6,6,4,3,3,2,9,1,1,4,20,2,2,10,0,0,3,1,2,3,1,1,3,4,4,3,2,2,2,4,2,4,1,2,4,4,1,2,142,617,6,5,1,3,1,2,1,1,6,1,2,2,4,3,1,3,3,3,0,0,0,0,0,0,0,89,89,10,46
1,142,618,3,5,1,4,1,235,70,5,85,1,1,1,1,2,2,4,2,5,6,3,3,2,10,2,1,4,20,3,0,0,5,0,0,3,3,2,3,1,3,4,2,4,4,2,4,4,1,2,3,2,4,4,2,2,142,618,8,9,2,3,2,2,1,6,6,2,2,2,7,3,2,1,3,1,2,4,3,1,2,3,4,40,18,10,47
1,142,619,3,5,4,9,1,240,62,2,99,1,1,2,2,1,2,4,2,2,4,7,1,1,6,1,1,6,25,6,6,25,1,4,3,4,2,2,1,1,4,4,1,3,1,2,3,4,2,4,2,3,4,3,1,2,142,619,2,2,1,1,1,3,1,1,6,1,1,2,5,3,2,1,1,1,3,3,5,0,2,2,3,35,21,1,21
1,142,620,3,6,6,4,1,240,70,11,85,1,1,2,3,1,2,6,6,4,4,8,2,2,5,1,1,7,28,4,9,35,4,16,2,1,2,2,2,1,4,2,2,4,1,2,4,4,2,4,2,3,0,0,1,2,142,620,3,1,1,1,2,1,3,6,6,3,2,3,4,3,1,1,1,1,4,4,3,4,2,3,1,35,24,3,6
1,142,621,1,6,11,9,1,245,53,2,55,1,1,3,1,1,1,4,1,2,4,3,1,1,10,1,1,5,20,2,6,22,3,15,1,1,2,2,1,1,4,4,3,3,2,2,2,2,2,3,1,2,4,2,1,2,142,621,9,2,1,3,2,0,1,6,6,1,0,1,6,3,1,1,2,1,3,4,5,4,2,2,3,42,12,11,14
1,142,622,3,5,1,3,1,240,71,2,90,1,1,1,1,1,2,5,5,6,3,3,3,2,10,2,1,4,16,3,2,9,2,9,2,1,2,3,2,3,3,2,2,3,2,2,2,4,2,4,1,2,3,4,2,2,142,622,4,5,1,3,1,3,1,1,6,1,2,3,6,3,3,2,3,3,3,3,4,1,2,3,1,40,20,10,34
1,142,623,3,8,8,9,1,240,47,11,50,2,1,1,3,2,3,6,3,6,6,4,7,3,5,1,1,4,20,9,5,20,3,14,1,1,2,3,1,2,4,3,4,2,2,1,2,4,2,3,2,3,2,2,2,2,142,623,4,5,3,3,2,2,2,1,6,1,0,0,0,0,0,0,0,0,1,4,5,2,2,3,1,25,12,7,4
1,142,624,3,7,5,3,1,240,40,4,65,1,1,1,3,1,1,4,6,6,4,3,3,2,5,2,2,5,25,2,5,30,2,12,1,1,2,1,2,1,3,3,4,4,2,2,4,4,2,4,1,2,4,4,2,2,142,624,2,1,1,3,1,3,1,6,6,2,1,1,7,3,2,1,1,1,1,3,3,2,2,3,3,40,18,7,11
1,142,625,3,5,11,7,1,245,69,7,53,1,2,1,1,1,2,4,4,6,4,8,3,2,10,2,3,4,15,2,4,17,1,5,3,1,2,3,3,3,3,2,2,4,2,1,2,4,2,4,2,2,4,4,0,2,142,625,4,5,1,1,1,3,1,1,6,1,1,3,5,3,3,2,3,2,2,3,4,1,2,3,1,41,20,10,35
1,142,626,3,7,3,9,1,245,70,11,90,1,1,1,2,1,3,5,2,6,6,6,3,3,4,1,1,5,20,4,6,25,2,8,2,1,2,3,3,2,4,4,4,4,2,2,4,4,4,4,3,4,4,3,1,2,142,626,1,1,1,3,2,2,2,6,6,2,1,2,4,3,1,3,3,1,1,2,1,1,2,3,11,40,25,6,33
1,142,627,2,6,9,4,1,245,56,4,65,1,1,1,3,1,2,6,3,6,6,3,3,3,2,1,1,4,20,2,5,20,1,5,3,5,2,3,2,1,2,3,3,2,2,1,2,4,2,2,2,2,2,3,1,2,142,627,4,6,1,1,2,4,3,1,6,1,1,2,4,3,1,1,3,3,2,4,2,2,2,3,2,35,18,6,34
1,142,628,3,7,4,5,1,240,55,2,90,1,1,1,2,1,1,6,4,6,6,4,1,3,3,2,1,7,30,2,5,20,2,8,1,1,2,1,2,1,4,3,3,2,1,2,2,2,2,2,3,2,2,2,2,2,142,628,2,3,1,1,2,2,1,1,6,1,2,1,5,3,1,1,2,1,1,2,1,1,2,3,3,40,25,6,48
1,142,629,3,4,8,6,1,240,65,4,60,1,1,3,1,1,2,4,4,6,6,3,2,2,10,2,1,4,20,3,3,15,10,89,2,2,2,2,1,1,3,3,2,2,2,2,2,3,2,2,3,2,2,3,0,2,142,629,4,5,3,3,2,4,1,6,6,1,1,2,6,3,1,1,2,1,5,4,5,4,2,3,3,40,22,9,5
1,142,630,3,4,8,6,1,245,99,4,65,2,1,3,3,1,3,6,3,5,6,4,3,2,10,1,1,5,20,3,4,18,2,10,2,1,2,2,2,1,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,142,630,9,5,3,3,2,3,1,1,6,1,1,3,4,2,1,1,3,1,1,3,5,1,2,3,0,26,15,9,22
1,142,631,3,4,1,9,1,240,74,0,75,2,1,3,1,1,1,4,6,6,4,3,3,2,10,1,1,5,25,3,4,17,2,7,3,1,2,3,2,1,3,3,3,4,2,3,3,4,2,3,4,2,4,4,1,2,142,631,8,8,1,3,2,3,2,6,6,1,1,2,0,3,1,1,1,2,1,4,3,1,2,1,3,35,18,9,41
1,142,632,1,4,1,9,1,247,89,2,50,5,1,2,2,1,1,6,3,6,6,4,3,0,9,1,2,3,12,1,1,5,1,5,3,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,4,1,2,142,632,6,7,1,3,1,2,1,6,6,1,1,3,6,3,1,1,3,3,0,2,3,1,2,2,3,20,12,9,50
1,142,633,3,5,11,6,1,240,65,3,60,2,1,2,2,1,2,3,6,5,3,3,7,2,10,1,1,4,20,2,4,16,10,89,3,1,2,3,1,1,2,2,3,3,2,2,2,3,2,3,2,3,3,4,0,2,142,633,8,5,1,3,1,4,2,1,6,1,2,2,4,3,1,3,3,3,2,3,4,1,2,3,6,35,12,10,9
1,142,634,3,5,11,4,1,240,80,10,45,1,1,1,1,2,2,3,3,5,6,4,3,2,10,1,3,3,15,2,4,18,2,10,2,1,1,3,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,142,634,8,8,3,3,2,3,1,2,6,3,2,3,6,3,1,1,3,1,1,4,3,4,2,3,1,40,15,10,14
1,142,635,3,5,1,9,1,240,60,4,90,1,1,1,1,2,2,4,5,5,6,4,3,2,10,2,2,5,20,2,3,14,1,5,3,2,1,2,3,1,2,2,3,3,2,3,3,4,2,2,3,2,4,4,2,2,142,635,5,5,1,2,1,3,1,1,6,1,3,2,6,3,2,2,1,3,1,2,2,1,2,3,3,35,20,10,23
1,142,636,3,5,1,5,1,240,70,11,70,1,1,3,1,1,1,8,10,9,8,8,2,2,9,2,1,4,16,1,7,25,3,12,5,1,3,2,1,1,3,1,2,3,3,1,4,4,2,2,1,2,4,4,2,2,142,636,6,5,0,3,1,3,1,1,6,3,1,2,6,1,2,1,1,2,1,4,3,4,2,1,3,30,18,10,25
1,142,637,3,5,1,4,1,240,70,2,68,1,1,1,1,1,2,6,4,6,4,3,2,2,8,2,2,5,20,3,2,7,1,4,1,1,2,2,1,1,3,2,1,4,1,2,2,3,2,3,1,2,4,4,2,2,142,637,3,1,1,2,2,3,1,1,6,1,1,2,6,3,1,1,3,1,2,4,3,2,2,3,2,35,17,10,31
1,142,638,3,5,1,5,1,240,70,3,70,1,1,2,2,1,1,4,6,6,4,4,3,2,7,2,1,3,15,1,3,16,1,5,3,1,2,3,1,3,2,2,4,2,2,2,3,4,2,2,2,4,2,3,1,2,142,638,5,6,1,1,1,3,2,1,6,3,1,3,5,3,2,1,3,2,1,3,3,2,2,3,1,35,15,10,52
1,142,639,2,2,1,6,1,255,75,1,50,1,2,3,3,2,2,6,1,2,4,1,1,1,9,2,1,4,20,5,4,16,1,4,1,1,2,1,1,1,3,4,2,3,2,2,2,2,2,3,1,2,2,2,0,2,142,639,3,5,1,3,2,3,1,0,1,1,1,1,6,3,2,1,1,1,2,2,2,1,2,3,0,30,18,1,34
1,142,640,2,2,1,9,1,250,80,3,99,1,1,2,3,1,2,4,4,4,4,3,2,2,5,2,1,5,20,3,7,30,3,12,1,1,2,2,1,1,2,1,3,2,1,2,3,4,4,4,1,4,4,4,1,2,142,640,3,1,1,1,2,3,2,6,6,2,2,3,4,2,2,1,1,1,3,3,3,2,2,3,6,35,15,3,1
1,142,641,2,2,5,5,1,250,70,7,50,1,1,1,3,1,2,8,8,9,8,8,2,2,6,1,1,3,15,2,4,17,2,10,3,1,2,2,1,2,2,3,2,3,2,2,3,4,3,4,2,2,3,4,1,2,142,641,2,4,1,3,2,2,1,1,1,1,1,2,4,3,1,1,1,1,1,2,2,1,2,3,3,35,15,7,36
1,142,642,3,7,7,9,1,250,53,1,70,1,1,0,1,1,2,4,6,6,6,3,3,3,3,2,2,4,20,2,4,20,1,4,3,1,2,1,5,5,4,4,4,4,3,2,2,4,2,4,4,4,4,2,0,2,142,642,1,1,1,3,1,3,1,1,6,1,1,4,4,3,1,3,3,3,1,2,5,4,2,0,11,35,16,7,42
1,142,643,3,7,6,5,1,250,57,4,70,1,1,1,1,1,2,4,4,4,4,4,2,2,4,1,2,4,20,1,5,25,3,15,3,1,2,1,3,3,4,3,4,4,2,2,4,4,1,3,3,2,4,4,1,2,142,643,2,1,1,3,1,3,1,1,6,1,1,4,4,3,1,3,3,3,1,3,4,4,2,2,2,30,15,7,43
1,142,644,2,2,1,4,1,250,84,7,50,1,1,2,1,1,2,4,3,4,4,3,2,2,10,2,1,5,18,2,4,15,1,4,3,1,2,3,1,1,4,3,2,2,2,2,2,3,1,2,2,2,4,4,1,2,142,644,8,4,2,3,1,3,1,1,6,3,2,1,6,1,3,1,1,1,3,3,3,1,2,2,3,35,20,8,2
1,142,645,2,2,6,6,1,250,81,0,50,1,1,2,2,1,2,4,4,5,4,3,2,2,10,2,1,5,25,4,0,89,10,89,3,1,1,3,1,2,3,4,3,4,3,2,2,4,3,4,1,4,4,4,1,2,142,645,3,9,1,3,2,4,1,1,6,1,2,2,6,1,2,1,3,3,3,4,3,2,2,3,3,35,20,8,5
1,142,646,2,2,1,8,1,255,77,6,60,1,1,3,0,2,2,6,3,4,3,4,2,2,9,2,1,7,25,3,5,18,2,10,1,1,1,3,2,3,4,3,2,4,1,3,2,3,2,2,1,2,4,4,1,2,142,646,6,1,1,3,1,3,3,6,1,3,2,2,6,3,3,2,1,1,1,3,1,2,2,2,1,89,89,8,15
1,142,647,3,5,10,6,1,250,80,3,60,1,1,1,1,1,3,6,3,6,4,3,2,2,7,2,1,5,20,2,3,11,1,4,3,4,1,2,5,1,2,1,4,1,1,1,4,3,2,2,3,2,4,4,1,2,142,647,3,2,1,3,2,3,1,2,6,1,1,4,3,3,1,1,3,3,3,3,1,1,2,3,7,30,20,8,24
1,142,648,2,2,6,5,1,252,85,5,40,1,1,1,1,1,2,4,3,1,4,3,2,2,9,2,1,0,0,2,4,15,0,0,3,1,2,4,1,3,4,3,2,4,2,2,2,2,2,3,1,2,3,4,0,2,142,648,2,9,1,1,2,3,1,1,6,1,1,1,7,3,1,1,3,1,1,3,1,1,2,1,3,30,12,8,30
1,142,649,3,5,4,2,1,250,60,3,75,1,1,1,1,1,2,4,5,4,4,3,2,2,5,1,2,6,24,2,5,18,3,12,1,3,2,2,1,1,4,3,2,3,2,2,2,3,2,4,1,3,3,4,1,2,142,649,2,1,1,0,2,4,1,6,6,1,1,2,4,3,2,1,1,3,3,2,5,2,2,2,4,50,22,3,24
1,142,650,2,2,2,8,1,250,75,1,45,1,1,1,1,1,2,4,2,4,4,3,2,2,6,3,3,5,20,2,0,89,10,89,1,1,2,2,1,1,2,2,1,3,2,2,3,4,2,3,2,2,4,4,1,2,142,650,5,1,2,2,2,3,1,1,6,2,1,2,5,3,2,1,2,3,2,2,2,2,2,2,1,35,17,3,44
1,142,651,3,10,8,9,1,255,79,4,95,1,1,1,1,1,2,4,1,6,3,3,2,2,5,2,1,4,16,4,6,20,3,11,3,1,2,2,5,1,2,3,2,4,3,2,2,3,2,2,2,3,2,4,2,2,142,651,7,1,3,3,2,3,1,1,6,1,1,2,5,3,3,1,3,1,1,4,0,1,2,3,1,30,14,4,4
1,142,652,3,5,5,4,1,250,75,6,60,1,1,2,2,1,4,3,1,4,4,3,2,2,3,1,1,6,20,3,5,20,1,4,1,1,2,3,5,1,2,2,2,4,3,2,2,3,2,3,1,2,2,3,0,2,142,652,2,1,1,1,1,2,3,1,6,2,1,3,6,3,2,1,1,1,1,4,5,1,1,1,7,35,15,4,14
1,142,653,3,6,5,8,1,250,72,7,70,1,1,3,3,1,3,4,4,4,4,3,2,2,6,2,1,7,25,2,5,17,1,4,2,1,2,2,2,3,4,2,4,3,2,2,2,4,2,4,2,3,4,4,2,2,142,653,2,1,1,3,1,3,2,6,6,2,1,2,6,3,1,1,1,1,1,3,5,4,2,3,0,40,20,4,22
1,142,654,3,6,5,5,1,250,70,2,60,1,1,3,3,1,3,8,8,8,8,9,2,2,5,2,1,7,30,0,5,20,2,7,2,1,2,2,5,5,2,2,3,2,1,2,3,2,2,4,2,2,4,4,1,2,142,654,1,1,3,3,2,3,1,6,6,3,1,2,6,3,2,1,2,1,1,3,5,4,2,3,0,50,20,4,23
