CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,CARD..1,DECK..1,BALLOT..1,Q.61.,Q.62.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72D..1,Q.73.,Q.74.,Q.75.,Q.76A.,Q.76B.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.83A.,Q.83B.,Q.83C.,Q.84A.,Q.84B.,Q.84C.,Q.84C..1,V.85.,V.86.,V.87.,V.88.,V.89.
1,87,1786,2,2,1,1,1,5,1,3,9,9,8,6,7,1,1,2,1,3,1,5,2,2,2,1,3,1,9,4,1,1,2,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,2,4,2,2,5,2,2,3,4,3,2,2,1,2,2,2,87,1786,2,2,4,2,4,1,2,3,4,2,1,2,1,2,1,3,1,3,4,3,3,1,2,5,1,3,1,2,5,7,3,8,3,9,3,87
1,87,1787,1,4,1,1,1,6,1,3,9,9,8,9,4,10,2,2,1,1,2,3,3,2,2,2,3,3,4,4,2,1,4,2,4,3,3,2,2,2,2,3,2,2,3,1,2,2,3,3,2,1,1,4,2,2,3,3,1,2,2,1,1,1,2,87,1787,4,4,4,2,4,1,2,3,7,2,2,1,2,1,2,2,2,2,4,6,2,2,3,5,1,3,1,1,4,11,3,0,3,9,2,75
1,87,1788,1,9,4,2,3,6,1,3,9,9,7,8,4,10,2,3,1,2,1,4,2,1,2,2,2,2,9,4,6,1,2,3,3,2,3,2,3,3,3,3,2,1,2,2,1,3,3,4,4,3,2,5,2,5,2,2,2,2,1,1,2,2,2,87,1788,1,5,2,0,4,1,4,3,10,2,2,2,2,5,4,5,2,2,3,6,4,3,3,2,1,3,1,1,4,9,3,6,4,9,3,23
1,87,1789,1,4,1,1,1,6,1,3,9,9,8,10,9,9,2,3,2,1,3,1,2,2,1,2,2,2,9,2,3,2,4,1,3,4,3,4,1,1,2,3,1,1,5,1,1,1,1,2,4,2,1,5,5,5,4,4,3,2,1,1,2,1,2,87,1789,2,3,1,0,1,4,5,1,13,0,0,0,0,0,4,5,3,3,1,6,5,3,4,2,1,3,1,2,0,0,1,0,6,5,2,34
1,87,1790,1,3,1,1,1,7,1,3,9,9,8,1,6,13,1,2,2,2,1,5,1,2,2,2,1,1,9,4,3,1,2,1,4,1,3,2,2,1,2,3,1,1,1,1,1,1,2,2,1,1,3,4,2,4,3,3,4,2,2,3,2,2,2,87,1790,3,3,2,1,2,1,2,3,7,2,2,2,2,5,4,4,1,1,3,6,2,2,3,2,1,3,1,11,0,0,1,0,3,3,1,52
1,87,1791,1,11,4,3,3,7,2,3,9,4,8,9,8,1,2,4,1,2,2,4,1,1,1,2,2,3,4,4,6,2,4,1,3,4,1,1,1,1,0,4,1,3,1,1,5,1,3,1,4,2,5,3,1,2,2,1,1,2,2,1,2,1,2,87,1791,2,5,4,1,1,1,2,3,3,2,2,2,1,1,0,2,1,3,4,2,1,2,3,6,1,3,1,2,5,11,3,8,3,3,1,48
1,87,1792,1,10,4,2,3,8,1,3,9,9,8,3,4,1,2,2,1,2,3,3,3,2,2,1,1,1,9,4,2,3,2,1,3,3,1,2,3,3,3,3,1,2,1,2,2,3,4,2,2,1,3,4,3,4,3,3,2,3,3,1,3,3,2,87,1792,2,5,0,1,1,3,4,1,13,1,1,1,1,4,2,5,2,2,3,4,4,3,3,2,1,0,0,1,0,0,1,0,5,3,1,39
1,87,1793,1,0,1,1,1,4,2,3,9,9,8,8,4,10,1,1,2,2,3,1,1,2,2,2,2,1,9,4,2,2,4,1,1,3,2,1,2,2,1,3,1,1,3,1,1,1,2,2,4,3,5,4,2,5,3,4,4,1,2,1,1,1,2,87,1793,4,4,1,2,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,2,44
1,87,1794,1,3,1,1,1,5,1,3,9,9,8,1,4,1,2,3,3,2,1,3,2,3,1,1,1,2,9,4,6,2,4,1,2,1,3,2,1,2,2,3,1,1,3,1,2,1,2,2,4,1,1,4,3,2,3,3,3,2,2,1,1,2,2,87,1794,2,4,1,1,1,1,1,3,3,1,1,1,1,4,2,2,2,2,3,2,2,2,2,6,1,3,1,2,3,11,3,8,2,4,1,46
1,87,1795,1,2,1,1,1,5,1,3,9,9,7,4,3,1,1,1,2,1,2,2,1,2,1,1,1,1,9,4,6,2,2,1,1,4,2,2,3,2,2,4,2,1,2,2,2,1,2,1,4,1,2,2,2,1,4,4,4,2,2,1,2,2,2,87,1795,3,2,1,1,1,4,5,2,9,1,1,1,1,4,1,3,1,1,3,3,4,2,2,2,1,3,1,1,3,7,3,8,5,9,2,64
1,87,1796,1,10,4,3,3,2,1,3,9,1,5,9,4,4,1,2,2,1,3,2,2,2,1,2,2,3,5,4,1,1,2,2,1,3,3,2,1,2,2,3,3,1,2,3,2,3,3,3,2,2,3,4,4,2,2,3,3,1,1,1,2,1,2,87,1796,1,5,4,2,1,1,2,3,4,1,1,1,1,4,1,2,1,3,3,3,2,1,2,2,0,2,1,2,5,7,3,0,3,9,1,69
1,87,1797,8,5,1,1,1,7,2,3,9,9,12,6,1,13,1,3,3,2,1,2,2,2,2,1,2,1,4,4,6,1,2,2,2,2,3,3,1,2,2,3,3,1,2,2,1,3,1,3,2,3,1,1,3,2,2,2,2,2,2,1,1,2,2,87,1797,2,4,6,2,2,4,5,1,13,1,0,1,0,2,3,1,2,3,5,6,2,1,3,6,1,3,1,7,9,11,3,8,6,4,1,34
1,87,1798,1,3,1,1,1,6,1,4,9,9,7,3,4,1,2,3,3,2,1,3,2,2,3,1,2,1,9,4,2,1,1,3,3,3,3,2,2,2,2,2,1,2,2,1,1,1,2,3,3,1,2,3,3,3,3,3,1,2,1,2,2,2,2,87,1798,1,3,2,2,2,2,4,2,9,1,1,1,1,4,1,2,1,2,4,5,3,2,3,5,1,3,1,2,5,8,3,5,4,5,1,20
1,87,1799,1,9,5,2,3,6,1,4,9,9,10,6,4,5,1,2,2,1,2,2,2,2,1,2,2,1,9,4,2,1,1,2,3,3,2,3,1,2,2,3,1,1,2,2,1,2,2,3,4,1,2,4,2,2,2,2,2,2,1,1,1,1,2,87,1799,3,5,3,2,2,1,2,3,4,2,2,2,2,5,4,2,2,2,4,6,2,1,2,3,1,3,1,5,8,9,3,7,3,4,1,3
1,87,1800,1,3,1,1,1,6,2,4,9,9,8,1,4,1,2,4,1,2,1,3,2,3,4,1,3,4,9,4,6,3,1,2,2,2,2,3,2,2,1,3,1,1,3,1,2,1,2,3,2,1,5,5,5,4,3,3,1,1,2,1,1,1,2,87,1800,4,2,1,1,1,1,2,3,8,1,1,2,1,3,2,3,2,3,4,2,3,2,3,3,1,3,1,5,8,11,3,4,3,5,1,11
1,87,1801,1,2,1,1,1,6,2,4,9,8,7,4,5,5,1,2,1,2,2,3,1,2,1,2,2,1,4,4,2,1,1,1,3,2,3,2,1,1,1,4,2,2,2,2,2,1,2,2,2,1,1,2,3,1,3,1,3,2,1,1,2,2,2,87,1801,2,3,1,2,1,2,5,2,6,1,1,1,2,3,1,3,1,4,3,6,3,2,3,2,1,3,1,2,5,8,3,0,4,9,2,56
1,87,1802,1,3,5,0,0,7,2,4,9,9,7,3,4,10,2,2,2,1,2,2,2,3,1,1,2,2,9,4,2,3,2,1,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,4,2,2,3,1,2,2,2,4,2,1,2,2,1,2,87,1802,3,4,1,1,4,1,2,1,4,1,1,1,1,4,1,5,1,3,4,1,4,2,4,2,1,3,1,2,3,6,3,0,4,9,4,69
1,87,1803,1,3,1,1,1,5,1,4,9,9,6,8,4,8,1,2,3,3,1,5,3,2,1,1,1,2,4,4,2,1,2,1,3,2,4,2,1,1,1,2,1,2,1,2,1,2,2,2,4,3,1,5,2,2,3,3,4,1,2,1,1,1,2,87,1803,4,4,3,0,4,3,2,3,2,1,1,1,1,4,1,4,2,3,4,3,3,2,0,7,1,3,1,0,0,0,0,4,4,9,2,10
1,87,1804,1,7,4,2,3,5,1,4,9,9,10,8,4,5,1,2,2,1,3,2,2,2,2,2,2,2,9,4,2,1,2,2,3,3,3,2,2,2,2,3,2,1,4,2,2,3,3,3,3,3,2,2,5,1,2,2,2,2,1,1,2,2,2,87,1804,1,4,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,4,9,3,15
1,87,1805,1,10,4,3,3,4,1,4,9,9,0,6,4,6,2,2,3,1,2,3,2,2,1,1,2,1,9,4,2,2,2,1,3,1,3,1,3,1,3,2,1,1,1,1,1,3,4,3,1,2,2,2,1,1,3,1,3,2,1,1,2,1,2,87,1805,2,5,5,1,1,3,4,2,3,1,1,2,1,3,1,1,2,2,1,2,2,1,1,1,1,1,1,1,3,5,3,0,5,9,3,75
1,87,1806,1,10,1,1,1,4,1,4,9,9,8,10,4,1,1,1,2,1,4,1,1,2,1,2,2,1,9,4,6,3,2,1,3,4,1,1,2,1,2,3,2,1,1,2,1,1,1,2,1,2,3,4,4,2,3,3,1,1,1,1,1,1,2,87,1806,1,5,1,1,1,1,2,3,3,2,1,2,2,1,2,4,1,3,2,5,3,1,1,2,1,1,1,3,6,7,3,0,3,5,1,80
1,87,1807,8,9,4,3,2,6,1,4,9,9,10,1,4,1,2,2,1,2,3,3,2,2,1,1,1,3,9,4,2,3,1,1,3,3,1,3,3,2,2,1,2,2,2,1,2,3,1,3,3,1,3,4,3,3,3,3,1,1,3,3,3,3,2,87,1807,2,5,3,2,1,1,2,3,9,1,1,1,1,4,2,2,1,3,3,6,2,1,2,5,0,3,1,9,0,0,1,0,3,5,2,22
1,87,1808,8,4,1,2,1,6,1,4,9,8,7,5,1,13,1,1,3,1,1,2,2,3,5,3,2,1,5,4,6,1,4,2,1,4,3,5,1,1,1,3,1,1,1,2,1,1,3,10,4,1,5,5,5,5,4,4,4,2,2,1,1,2,2,87,1808,2,3,1,1,1,1,1,3,10,2,2,1,1,2,1,4,1,3,4,4,4,1,1,6,1,3,1,1,3,5,3,8,2,9,3,57
1,87,1809,2,10,1,1,1,1,1,0,4,8,1,1,4,1,2,3,2,0,2,3,1,2,1,0,0,2,8,0,1,2,1,1,2,4,0,2,2,2,2,4,2,2,1,2,2,1,2,2,3,2,3,3,0,0,1,1,0,1,2,1,1,1,2,87,1809,0,5,4,2,2,1,1,5,0,2,2,0,1,1,0,1,1,0,0,6,6,1,5,4,1,3,0,0,0,0,0,4,4,1,11,47
1,87,1810,2,4,1,1,1,0,0,0,0,0,0,10,9,1,1,2,3,2,1,3,2,2,2,2,1,1,4,4,2,3,2,3,3,2,2,2,3,2,2,2,1,2,2,2,2,1,2,3,4,1,2,3,3,2,3,2,3,2,2,1,1,2,2,87,1810,4,4,5,3,3,1,2,3,4,1,2,1,1,3,1,2,1,2,3,5,2,1,2,1,1,3,1,2,3,11,3,0,3,2,5,58
1,87,1811,0,0,0,0,0,0,0,0,0,0,8,10,0,11,2,4,2,1,2,2,2,2,1,1,0,1,4,2,3,1,0,2,2,2,3,2,3,3,3,2,2,2,2,4,1,3,4,5,3,3,1,1,5,2,3,4,4,1,1,1,2,1,2,87,1811,4,5,1,1,1,2,2,5,5,2,2,1,2,1,1,3,2,2,3,1,3,1,2,0,0,0,0,0,0,0,0,0,4,8,1,7
1,87,1812,0,0,0,0,0,0,0,0,0,0,4,4,9,11,2,3,1,0,1,2,2,2,2,2,2,2,13,4,2,3,3,1,2,2,2,2,3,2,2,2,4,2,1,1,2,2,4,2,1,1,2,3,1,3,3,2,3,1,1,1,2,2,2,87,1812,1,3,1,2,2,2,2,2,13,1,1,1,1,4,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,4,6,7,5
1,87,1813,6,10,5,3,3,0,2,1,0,0,11,10,1,12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,5,3,4,4,4,3,3,3,3,3,2,87,1813,0,5,6,3,4,4,1,4,13,1,1,2,2,2,1,6,1,1,1,6,6,2,1,1,0,0,0,1,3,9,3,0,1,8,3,18
1,87,1814,8,9,5,2,3,4,1,1,1,1,8,8,7,1,1,1,3,3,2,2,2,2,2,1,2,2,1,4,5,3,4,1,2,3,2,3,1,2,2,1,2,2,2,1,2,3,4,3,2,2,5,5,2,2,2,2,4,1,1,2,1,1,2,87,1814,2,5,6,2,2,4,5,1,2,1,1,1,1,4,1,2,2,2,4,3,2,2,3,5,1,3,1,5,7,11,3,0,6,6,3,8
1,87,1815,1,10,4,2,2,8,1,1,1,11,8,8,4,10,3,5,1,2,2,3,2,2,3,2,2,2,0,4,6,3,2,3,3,3,2,3,2,2,3,3,1,1,1,3,1,2,3,5,2,1,3,4,3,2,3,3,2,2,2,1,1,1,2,87,1815,1,4,2,2,1,1,2,3,9,1,1,1,1,4,3,5,3,1,5,3,1,1,1,6,3,3,1,1,7,10,3,0,3,6,3,11
1,87,1816,1,11,1,1,1,8,1,1,7,1,8,9,4,10,2,3,1,2,1,3,1,3,2,1,5,1,1,4,4,1,1,1,1,4,2,1,2,1,1,3,1,1,1,1,2,1,2,2,4,1,2,2,4,5,3,4,3,2,1,1,1,3,2,87,1816,2,5,1,1,1,1,1,3,3,1,1,1,1,4,1,1,2,2,3,6,0,2,2,4,2,0,2,1,6,10,3,0,2,7,1,29
1,87,1817,1,4,1,1,1,8,1,1,7,7,8,3,5,1,1,1,1,1,3,2,1,2,1,1,1,4,4,4,3,3,2,1,3,4,3,1,2,1,1,3,2,1,1,3,1,3,1,3,4,3,1,2,2,1,3,4,3,2,2,1,1,1,2,87,1817,2,2,5,3,3,1,2,3,7,2,1,1,1,3,1,2,1,2,5,2,1,2,3,5,1,3,1,3,6,9,3,7,3,3,1,82
1,87,1818,1,5,1,1,1,8,2,1,7,9,10,2,4,10,1,1,2,1,3,1,2,2,1,2,1,2,9,4,6,1,3,1,2,1,1,1,1,1,1,3,1,1,1,1,2,2,2,3,2,1,1,4,3,2,1,1,3,2,2,1,1,1,2,87,1818,2,3,2,1,1,1,2,3,1,1,1,1,0,3,1,3,1,2,4,2,2,1,1,3,1,3,1,1,3,6,3,7,3,3,1,86
1,87,1819,1,1,1,1,1,1,1,1,1,9,10,2,1,1,2,3,1,2,2,4,2,1,1,2,4,1,9,4,2,1,4,2,3,4,1,1,2,1,3,3,2,2,2,2,4,3,2,3,2,2,1,3,3,4,1,1,3,2,2,1,2,2,2,87,1819,1,4,1,1,1,1,2,2,3,2,1,1,1,3,1,1,1,2,2,4,2,3,2,2,1,3,3,2,5,6,5,0,4,6,4,28
1,87,1820,1,9,3,3,1,1,1,1,1,9,10,1,4,10,2,3,1,1,2,2,1,2,3,2,2,1,8,3,2,3,2,1,2,3,1,2,2,1,2,3,2,1,2,2,1,2,4,2,1,2,1,2,1,3,2,2,3,2,1,1,3,1,2,87,1820,2,5,1,1,1,1,1,3,0,2,2,0,0,5,2,1,2,2,4,4,4,2,3,0,2,1,1,5,8,11,3,0,2,6,4,6
1,87,1821,1,6,1,1,1,2,1,1,1,9,7,6,0,1,1,2,1,3,3,1,1,2,1,1,1,1,14,2,6,2,3,1,2,4,2,1,2,1,2,4,2,2,2,2,2,2,2,2,4,3,5,4,2,1,3,1,2,1,1,1,3,3,2,87,1821,2,5,5,1,1,1,2,3,1,2,2,2,2,5,4,2,1,3,1,2,2,1,2,1,0,0,0,0,0,0,0,0,3,6,4,1
1,87,1822,1,10,4,2,3,2,1,1,1,13,3,8,4,10,2,4,1,1,2,2,3,2,1,2,2,1,14,4,6,1,4,1,4,4,1,5,2,2,2,3,2,2,2,2,2,3,4,3,4,3,5,5,5,5,1,4,4,1,2,1,1,1,2,87,1822,2,5,1,1,1,3,4,3,13,1,2,2,2,1,1,2,1,3,4,6,3,1,2,5,1,3,1,2,3,5,3,4,5,6,4,27
1,87,1823,1,11,4,5,3,3,2,1,1,13,10,6,1,1,1,5,1,2,2,2,2,1,5,1,2,1,13,4,6,3,2,1,1,1,2,2,3,3,3,4,1,1,1,1,1,3,4,3,2,3,1,2,2,2,3,4,4,2,1,1,1,2,2,87,1823,2,5,5,1,1,1,4,1,9,1,1,2,2,2,1,2,2,2,4,3,2,1,2,6,1,1,1,1,10,11,3,7,5,6,4,38
1,87,1824,1,10,4,4,2,4,1,1,1,5,3,3,1,10,1,4,1,2,2,3,2,1,3,1,1,1,9,4,2,2,1,2,2,1,1,2,2,2,3,3,3,1,4,2,1,1,1,1,3,2,1,2,1,2,2,2,3,2,1,1,1,1,2,87,1824,2,5,1,2,1,1,2,2,9,1,1,1,2,3,1,2,1,2,1,2,2,2,2,2,0,0,1,2,3,6,3,7,4,6,4,34
1,87,1825,1,3,1,1,1,4,1,1,1,13,5,5,6,10,1,2,1,2,2,2,3,2,1,2,2,1,1,6,2,3,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1,3,2,3,4,2,2,3,1,2,1,2,4,2,1,1,2,1,2,87,1825,1,4,1,1,1,3,4,2,5,0,1,0,0,1,2,5,2,2,4,2,2,1,2,6,1,3,1,11,0,0,1,6,5,6,4,15
1,87,1826,1,10,1,1,1,4,1,1,1,1,8,1,4,1,1,1,2,1,4,1,1,2,1,2,1,1,1,4,2,1,0,2,1,4,1,1,1,1,1,4,1,1,2,2,2,1,1,2,4,2,3,2,1,1,3,2,3,2,1,2,2,1,2,87,1826,1,5,1,1,1,1,2,3,8,1,1,1,0,3,1,3,1,2,2,1,1,1,1,0,1,1,1,2,5,11,3,0,3,6,4,8
1,87,1827,1,10,4,2,3,4,1,1,7,11,8,6,4,10,2,5,3,3,4,5,2,3,1,1,1,2,9,4,6,3,4,2,2,3,4,2,3,2,2,3,1,2,2,2,2,3,4,4,2,1,2,4,5,3,3,4,4,2,2,1,1,1,2,87,1827,2,5,1,1,4,2,3,2,3,2,1,2,2,1,3,6,3,2,4,6,2,1,1,5,1,3,1,3,9,11,3,7,4,7,1,54
1,87,1828,1,9,4,2,3,4,1,1,1,8,8,2,4,10,2,3,3,2,2,3,2,3,3,2,2,1,8,4,2,3,3,1,3,3,1,1,2,1,2,3,1,1,2,2,2,3,3,5,4,3,1,2,3,1,3,3,2,2,2,1,2,1,2,87,1828,2,5,2,1,1,1,2,3,4,1,1,1,2,3,1,4,1,2,4,2,2,1,2,6,1,0,0,1,4,5,3,8,3,6,4,19
1,87,1829,1,10,4,2,3,5,1,1,1,1,7,9,5,1,1,1,2,1,4,1,1,2,3,1,2,1,1,4,1,1,2,1,1,4,1,1,1,1,1,4,2,1,2,2,4,1,1,2,4,2,2,2,1,1,1,1,3,2,2,1,3,1,2,87,1829,2,5,1,1,1,1,3,3,11,1,1,2,1,3,1,3,1,2,4,3,3,2,2,5,1,0,0,5,9,11,3,0,4,6,4,26
1,87,1830,1,9,4,2,3,5,1,1,1,9,8,9,4,10,2,4,1,2,2,3,2,3,5,2,2,2,14,4,6,2,4,2,2,3,4,2,2,2,2,3,2,2,2,2,2,3,2,4,3,3,3,5,4,3,3,3,4,2,2,1,1,1,2,87,1830,4,5,6,2,1,2,3,2,9,1,2,2,2,1,2,4,2,2,4,2,1,2,3,5,1,3,1,1,3,5,3,0,4,6,4,4
1,87,1831,1,10,4,2,3,5,2,1,1,1,7,9,4,1,1,2,3,1,3,2,3,2,1,1,1,1,9,4,6,3,2,1,1,3,2,1,1,1,1,3,2,1,3,2,2,1,1,1,4,2,2,2,2,1,3,3,2,2,2,1,1,1,2,87,1831,2,5,1,1,1,2,3,2,3,1,1,1,2,3,1,2,1,1,4,2,2,1,2,5,1,3,1,1,4,9,3,7,4,6,4,9
1,87,1832,1,2,1,1,1,5,1,1,1,9,8,1,4,9,1,2,1,1,1,1,1,1,1,2,2,1,9,4,6,3,4,2,1,3,1,1,2,1,2,3,1,1,1,2,1,1,1,2,4,1,1,3,1,1,1,1,3,2,1,1,1,2,2,87,1832,2,3,2,1,1,2,4,2,11,1,2,2,2,1,1,4,1,3,1,2,2,1,2,3,1,3,1,2,5,11,3,7,4,6,4,10
1,87,1833,1,1,1,1,1,5,1,1,1,3,5,8,4,10,2,5,1,2,1,4,1,1,5,5,5,2,9,4,6,3,4,4,3,1,3,3,3,2,2,1,2,1,2,2,5,3,3,4,4,3,2,3,4,1,3,1,3,2,1,1,2,1,2,87,1833,1,2,5,2,1,1,1,3,9,2,1,2,2,1,1,1,1,3,4,2,1,1,2,3,1,3,1,1,4,10,3,6,2,6,4,11
1,87,1834,1,10,4,2,3,5,1,1,1,8,7,2,4,5,1,3,1,3,4,5,1,2,1,2,2,1,9,4,2,3,3,1,1,4,2,1,1,1,2,4,1,1,2,2,1,2,2,3,4,1,1,2,2,1,4,4,3,2,1,1,2,1,2,87,1834,1,5,1,1,1,4,3,2,10,1,1,1,0,3,1,4,1,2,4,2,2,1,2,3,1,3,1,5,6,8,3,6,4,6,4,16
1,87,1835,1,9,4,2,3,5,1,1,1,8,4,8,1,10,2,4,3,1,1,2,3,3,1,1,2,2,14,4,6,3,4,3,2,1,3,2,3,2,3,3,3,1,1,2,2,2,4,3,1,3,5,5,2,2,3,2,2,2,1,1,2,2,2,87,1835,2,5,4,0,1,1,2,3,7,1,1,0,1,3,2,4,2,2,4,2,2,2,2,5,1,3,1,1,7,10,3,0,3,6,4,17
1,87,1836,1,8,4,2,3,5,1,1,1,9,8,1,4,1,1,2,1,3,4,2,3,2,1,2,2,1,9,4,2,2,2,1,1,4,1,1,2,2,2,4,2,2,3,2,2,1,2,2,4,3,2,4,2,1,2,1,3,2,1,2,2,1,2,87,1836,1,5,1,1,1,1,2,3,8,1,1,0,0,2,1,4,1,2,4,2,2,1,2,3,1,3,1,10,0,0,1,0,3,6,4,31
1,87,1837,1,10,4,2,3,5,1,1,1,9,8,1,4,1,2,3,1,1,4,2,1,2,1,1,1,0,0,0,0,4,0,1,1,3,2,2,2,2,2,3,1,1,2,2,1,2,4,10,2,2,2,3,5,2,2,2,2,2,1,1,2,1,2,87,1837,2,5,1,0,0,0,0,5,3,1,1,1,2,3,2,2,2,2,3,2,2,2,3,3,1,3,1,3,5,6,5,0,4,6,3,10
1,87,1838,1,3,1,1,1,5,1,1,7,13,8,8,4,5,1,2,2,1,3,3,3,2,1,2,2,1,4,4,5,2,4,1,3,3,1,1,1,1,3,3,1,2,4,2,2,1,4,2,1,3,5,5,5,5,2,3,4,1,2,1,2,1,2,87,1838,2,3,1,1,2,2,2,3,10,2,1,1,1,3,1,2,2,2,3,2,2,2,2,2,1,3,1,2,5,11,3,4,4,3,1,49
1,87,1839,1,2,1,1,1,5,1,1,7,13,12,1,4,1,2,3,1,2,2,4,1,2,5,5,5,1,1,2,5,1,4,2,4,4,2,1,2,2,3,3,1,1,4,2,2,1,2,2,1,3,1,5,1,2,2,4,4,2,1,2,2,1,2,87,1839,4,4,1,1,1,3,5,1,5,2,1,1,1,3,1,3,1,2,4,2,1,1,1,2,1,3,1,2,0,0,1,0,6,3,1,5
1,87,1840,1,11,4,3,3,5,1,1,1,1,7,9,4,1,1,3,1,2,1,3,2,2,1,1,2,1,1,4,5,3,3,1,1,4,1,1,1,1,1,4,1,1,1,1,1,2,1,3,4,1,1,5,1,4,3,1,3,2,2,2,2,2,2,87,1840,1,5,1,1,1,3,4,1,13,1,1,1,2,3,1,2,1,3,4,2,2,1,2,3,1,1,1,1,4,11,3,0,5,6,3,23
1,87,1841,1,1,1,1,1,5,1,1,1,3,3,8,4,10,2,3,1,3,2,3,3,3,3,5,2,2,14,4,6,2,4,2,3,1,2,2,1,1,2,1,2,1,2,2,1,3,3,4,3,1,2,4,2,2,3,2,4,2,2,1,1,2,2,87,1841,2,3,1,1,1,3,3,2,3,1,1,1,0,3,2,2,1,3,4,1,1,2,3,3,3,3,1,1,4,5,3,8,4,6,4,32
1,87,1842,1,10,4,2,2,5,1,1,1,7,10,1,5,10,1,2,1,1,4,1,1,2,1,2,2,1,9,4,6,3,4,1,1,3,2,1,2,1,2,3,1,1,2,1,1,1,1,2,4,1,2,5,2,2,3,1,2,2,2,1,2,2,2,87,1842,2,5,1,1,1,1,2,3,7,1,1,1,1,4,1,3,1,2,4,2,2,1,2,3,1,3,1,3,7,11,3,8,3,6,3,4
1,87,1843,1,10,4,3,3,5,1,1,1,9,10,9,1,1,3,5,1,2,2,3,3,2,2,1,1,2,9,4,6,3,4,1,4,2,3,2,2,2,2,2,1,1,1,1,1,3,2,3,4,2,2,3,2,2,2,3,2,2,2,1,1,1,2,87,1843,2,5,2,2,1,1,1,3,5,1,1,1,2,3,1,4,1,2,4,2,2,1,1,3,3,3,1,1,4,9,3,7,2,6,4,25
1,87,1844,1,1,1,1,1,5,2,1,7,2,7,7,5,10,1,2,3,3,3,5,1,2,1,1,2,1,9,3,5,1,4,2,2,3,2,2,2,2,2,3,2,2,3,2,3,1,4,10,3,2,5,1,1,3,2,4,3,2,1,1,1,1,2,87,1844,2,3,4,2,2,1,2,3,2,1,2,2,1,2,1,2,1,2,4,2,2,2,3,5,1,3,1,2,5,11,3,7,3,3,3,3
1,87,1845,1,4,4,2,3,5,1,1,1,11,12,8,4,4,1,2,2,1,1,1,1,2,1,1,1,1,4,4,1,3,3,2,1,4,1,1,1,1,1,4,2,2,2,2,2,3,2,4,1,2,5,2,2,2,1,2,3,1,1,1,1,1,2,87,1845,2,4,1,0,1,2,2,1,2,1,2,1,1,3,4,2,1,2,3,1,2,1,2,4,1,1,1,2,5,11,3,0,4,6,4,29
1,87,1846,1,1,1,1,1,6,1,1,1,7,8,9,1,1,2,4,1,2,3,5,1,2,3,2,2,2,7,4,6,3,2,1,2,2,2,2,3,2,2,3,2,1,3,2,2,2,4,3,3,3,2,3,1,3,1,1,3,2,1,1,1,2,2,87,1846,2,2,1,1,1,1,1,4,1,1,1,2,1,3,2,2,1,3,4,2,2,1,2,3,1,3,1,3,7,11,3,7,1,6,4,7
1,87,1847,1,10,4,2,3,6,1,1,1,1,8,8,4,1,1,1,2,1,2,1,2,2,1,1,1,1,1,4,2,3,2,1,1,3,3,2,1,1,2,4,1,1,1,1,1,3,1,3,4,2,1,1,1,1,1,3,3,2,1,1,1,1,2,87,1847,2,5,1,1,1,4,5,1,13,1,1,1,1,4,1,4,1,2,4,2,2,1,1,3,3,3,1,2,3,9,3,7,6,6,4,22
1,87,1848,1,3,1,1,1,6,1,1,1,11,5,5,4,4,2,2,1,2,3,3,2,1,3,2,2,2,9,4,6,3,2,2,2,1,1,3,2,2,2,1,2,2,1,1,2,3,3,4,1,1,2,4,3,3,3,3,1,2,1,2,2,2,2,87,1848,1,3,1,1,3,1,1,4,7,1,1,1,0,3,2,2,1,2,4,3,2,2,3,3,1,3,1,6,7,11,3,5,1,6,3,25
