CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.8.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.57.,Q.58.,Q.59.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.
1,196,1584,1,4,1,3,1,3,2,2,2,4,2,2,4,4,1,1,4,3,0,2,4,1,1,3,2,1,4,2,2,2,4,11,2,1,3,3,2,1,2,3,3,5,2,5,2,2,2,1,5,1,3,2,2,3,4,51
1,196,1585,1,4,3,1,2,4,2,2,1,3,2,4,4,4,10,3,4,3,4,2,4,2,1,1,0,2,3,1,1,2,4,1,1,2,3,3,0,2,2,2,3,2,4,5,1,1,1,1,2,1,3,2,2,3,1,63
1,196,1586,1,4,4,3,2,3,1,1,2,4,2,2,2,4,10,4,4,3,4,1,4,1,1,3,3,2,4,2,2,2,4,10,1,2,4,4,1,2,2,2,3,5,4,5,1,1,1,1,2,1,3,2,2,3,2,28
1,196,1587,2,4,2,1,1,2,1,1,1,4,4,1,1,1,1,1,5,2,5,1,4,1,1,2,1,1,2,1,2,1,4,5,2,2,3,0,1,1,3,3,1,5,1,4,2,2,1,2,4,1,3,2,2,3,6,41
1,196,1588,2,4,3,3,2,4,2,2,2,4,3,1,2,4,4,4,2,3,4,1,4,1,1,3,2,2,3,2,3,2,4,10,1,2,2,3,1,1,2,3,3,4,3,5,2,1,1,1,1,1,3,2,2,3,3,42
1,196,1589,1,4,3,1,2,2,2,1,1,1,0,5,3,3,10,1,3,0,0,1,4,3,1,1,0,0,0,2,2,3,6,0,1,2,3,2,0,0,0,1,1,0,1,1,1,0,1,1,5,1,3,2,2,3,2,27
1,196,1590,1,4,1,1,2,4,2,1,2,4,3,2,2,3,1,4,2,4,4,1,4,2,1,1,2,2,2,1,2,1,4,2,1,1,4,3,2,2,2,3,1,5,1,3,2,1,1,2,3,1,3,2,2,3,1,46
1,196,1591,1,4,3,1,1,4,2,2,2,4,2,1,1,4,10,4,1,1,5,1,4,2,1,2,1,1,1,2,2,1,4,1,2,2,4,2,3,1,2,3,2,5,1,3,2,2,1,1,3,2,3,2,2,3,3,30
1,196,1592,1,4,5,1,2,4,2,2,2,4,3,2,1,4,3,4,2,3,3,2,4,1,1,1,2,2,2,2,2,2,4,10,1,2,1,2,1,1,2,1,3,2,2,3,2,1,1,2,2,2,3,2,2,3,3,4
1,196,1593,1,4,1,1,3,3,2,2,2,4,4,1,3,4,1,4,1,0,0,1,4,1,1,1,1,0,0,2,2,1,4,10,1,2,3,2,3,2,3,1,0,4,3,3,2,2,1,1,4,1,3,2,2,3,3,26
1,196,1594,3,4,3,1,1,1,1,1,2,1,4,1,1,4,10,1,1,1,1,1,4,3,1,2,0,0,0,4,0,4,4,2,2,2,4,2,3,2,3,1,3,5,2,2,2,1,2,1,2,1,3,2,2,3,2,12
1,196,1595,1,5,4,1,1,3,2,1,1,2,4,2,4,3,1,1,5,1,4,2,5,2,1,2,1,1,5,1,2,2,4,2,2,1,2,3,3,2,3,3,2,2,2,4,1,2,1,2,3,2,3,1,2,3,8,59
1,196,1596,2,5,1,4,2,3,2,1,2,4,3,1,1,4,3,2,1,2,2,1,5,2,1,2,3,2,3,2,1,2,4,2,1,2,4,4,3,2,1,3,3,3,3,3,2,1,1,1,3,1,3,1,2,3,3,90
1,196,1597,3,6,3,1,2,3,1,1,2,4,3,1,1,4,10,4,4,2,1,1,4,2,1,1,1,1,2,1,1,1,4,0,1,2,3,4,1,0,2,2,1,2,4,3,2,1,1,2,4,1,3,1,2,3,2,59
1,196,1598,2,5,4,3,2,4,2,1,1,3,2,3,4,2,2,4,5,3,4,1,4,2,1,3,2,2,3,2,2,3,4,3,1,2,3,4,1,1,2,3,3,5,2,4,2,2,1,1,3,1,3,2,2,3,4,54
1,196,1599,2,5,1,1,2,2,2,1,2,3,1,1,2,4,10,2,1,2,2,1,5,2,1,1,1,0,0,4,0,4,4,1,2,2,2,2,3,2,2,3,3,2,2,4,2,1,1,1,3,1,3,1,2,3,2,26
1,196,1600,1,3,3,1,2,4,2,2,2,2,2,3,2,3,1,3,4,4,3,1,4,2,1,1,3,2,2,2,2,2,4,10,1,1,3,3,1,2,2,3,4,5,2,4,1,1,1,1,2,1,3,2,2,3,8,24
1,196,1601,1,3,3,1,1,3,2,1,1,1,4,3,1,1,3,4,4,2,2,2,4,2,1,1,0,0,2,2,1,1,4,2,1,2,3,1,1,1,2,2,2,5,1,2,2,2,1,1,4,1,3,2,2,3,7,3
1,196,1602,2,3,1,1,2,4,2,2,2,4,2,1,2,4,10,3,4,2,3,2,5,1,1,1,2,2,4,2,2,1,4,4,1,2,3,3,1,1,2,3,3,4,1,4,1,1,1,0,5,2,3,2,2,3,2,85
1,196,1603,1,3,2,1,2,3,1,2,1,4,2,2,1,4,10,2,4,2,1,2,9,2,1,3,1,1,1,1,1,2,4,2,1,1,3,2,1,1,2,3,1,4,1,3,2,2,1,1,4,1,3,2,2,3,4,37
1,196,1604,1,1,3,1,2,4,2,2,2,1,4,2,4,1,0,3,4,0,1,1,4,2,1,3,1,0,3,1,2,3,1,11,2,2,4,2,1,1,2,2,1,3,3,5,2,2,1,2,4,1,3,2,2,3,1,26
1,196,1605,1,2,3,3,3,3,2,1,2,3,4,5,4,4,4,5,3,2,4,5,1,2,1,0,0,2,5,1,1,1,4,11,1,2,4,2,1,1,2,2,0,0,0,0,0,0,0,0,5,0,3,2,2,3,3,68
1,196,1606,2,2,3,1,3,4,2,2,2,4,2,1,4,4,1,1,5,4,3,1,5,1,1,2,2,2,4,2,2,1,4,9,1,2,4,1,1,1,2,3,3,5,1,3,1,1,1,1,1,1,3,2,2,3,8,14
1,196,1607,1,3,3,1,1,4,2,1,2,1,4,1,1,4,5,4,1,1,4,1,5,2,1,0,2,1,1,1,1,1,6,10,1,2,4,4,1,1,2,3,3,5,1,5,1,2,1,1,4,1,3,2,2,3,3,65
1,196,1608,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,5,2,4,1,4,1,1,2,1,1,1,2,2,1,4,10,2,2,1,1,1,2,2,0,1,2,1,1,1,2,2,1,2,1,3,1,2,3,6,36
1,196,1609,1,2,3,1,3,3,1,2,0,1,4,3,1,1,0,2,1,1,1,1,4,2,1,2,0,0,3,4,0,4,2,0,1,0,0,1,1,2,2,3,1,1,1,3,2,0,1,4,5,1,3,1,2,3,1,43
1,196,1610,2,2,3,1,2,2,1,2,5,3,3,2,2,3,1,2,3,2,3,3,5,2,1,3,2,2,5,1,1,1,2,0,1,2,4,3,1,1,2,3,2,3,1,2,2,1,1,2,1,0,3,1,2,3,1,61
1,196,1611,1,2,3,1,2,4,2,2,1,4,4,2,4,4,1,4,4,2,1,1,7,2,1,2,3,2,1,2,2,1,6,4,2,2,3,4,1,1,2,2,3,2,1,5,1,1,1,1,3,1,3,1,2,3,8,66
1,196,1612,3,2,3,2,2,2,2,2,2,1,4,5,4,4,1,3,5,2,1,2,9,1,1,1,0,2,2,2,1,1,4,11,2,2,2,2,1,0,2,3,3,3,0,0,2,2,2,4,4,0,3,1,2,3,8,31
1,196,1613,1,3,3,1,2,4,2,1,2,4,4,2,4,4,9,4,2,2,4,2,1,1,1,3,2,2,1,2,1,1,4,4,1,2,4,3,1,1,2,2,3,2,4,5,2,1,1,1,2,1,3,1,2,3,1,28
1,196,1614,2,3,3,1,2,4,2,2,2,4,2,1,4,4,1,4,1,2,3,1,4,1,1,2,2,1,2,2,2,1,4,10,2,2,2,2,1,1,2,3,2,3,2,3,2,2,1,2,4,1,3,1,2,3,3,14
1,196,1615,2,3,3,1,1,4,1,1,2,1,2,1,2,4,1,4,1,1,1,1,5,2,1,1,2,2,4,1,2,3,6,10,1,2,4,1,1,1,2,3,1,1,1,5,1,1,1,1,4,1,3,1,2,3,1,47
1,196,1616,1,2,3,1,1,3,2,1,1,2,2,1,4,1,10,1,1,2,3,1,2,2,2,1,2,2,4,1,2,1,4,2,2,2,4,2,3,2,2,3,1,2,1,4,1,2,1,1,2,2,3,2,2,3,8,98
1,196,1617,1,3,3,1,3,4,2,2,2,0,0,2,4,0,10,5,2,2,3,1,4,2,2,3,1,1,5,1,1,2,2,10,2,2,4,2,3,2,2,3,4,5,1,5,1,1,1,1,5,1,3,2,2,3,6,51
1,196,1618,1,1,3,1,3,4,2,2,3,2,3,2,2,2,10,2,2,1,3,1,9,2,3,1,1,1,2,1,2,2,4,2,2,2,4,2,3,1,2,3,1,3,1,3,2,2,1,1,2,2,3,2,2,3,6,8
1,196,1619,1,2,3,1,2,4,2,1,5,4,4,4,4,4,10,4,3,1,1,1,6,2,2,1,3,2,4,1,2,1,4,4,1,2,2,3,3,1,2,1,1,2,1,5,1,1,1,1,2,1,3,2,2,3,6,38
1,196,1620,2,3,2,1,2,4,2,2,1,2,1,2,4,4,10,4,4,2,2,1,8,2,2,1,1,2,3,2,2,1,4,6,1,2,3,3,3,2,2,2,1,1,1,4,1,2,1,1,3,1,3,2,2,3,8,107
1,196,1621,1,2,3,1,2,3,1,2,1,4,1,4,4,4,10,4,2,2,3,1,4,2,2,1,2,2,3,2,1,1,5,10,2,2,4,4,3,2,2,2,4,5,3,5,1,1,1,2,2,1,3,2,2,3,4,57
1,196,1622,1,3,4,3,1,3,1,2,1,3,2,3,4,4,10,5,3,2,5,1,5,2,2,2,1,0,5,1,1,2,4,2,1,2,3,2,0,0,3,3,2,3,2,3,1,2,2,2,2,1,3,2,2,3,3,35
1,196,1623,1,2,3,1,1,3,1,1,2,4,4,4,4,4,1,2,2,2,4,1,4,1,2,1,1,2,4,1,3,2,4,11,2,2,4,3,0,2,3,3,3,5,1,3,1,1,1,1,3,1,3,2,2,3,9,15
1,196,1624,2,3,3,0,2,1,2,2,2,4,3,4,4,2,0,3,4,4,3,2,6,2,2,3,1,2,2,1,1,3,4,11,1,2,2,3,1,1,3,3,3,3,1,2,2,1,1,1,4,2,3,2,2,3,5,47
1,196,1625,1,3,3,1,3,4,2,2,1,4,4,4,4,4,10,4,2,4,4,1,4,2,2,1,3,2,5,2,2,3,4,4,1,2,4,3,1,0,3,3,4,5,2,1,1,1,1,0,5,0,3,2,2,3,4,51
1,196,1626,1,2,2,0,3,3,2,1,2,3,3,4,2,2,2,4,5,2,2,3,4,2,4,2,2,1,5,2,1,2,6,0,1,1,1,2,2,1,3,2,2,3,2,2,1,1,2,2,2,2,3,2,2,3,9,30
1,196,1627,1,3,3,2,2,4,2,2,5,2,2,2,4,2,10,4,4,4,4,1,1,2,2,1,3,2,3,1,2,1,4,10,1,2,3,2,2,1,3,3,3,4,4,5,1,1,1,1,2,1,3,2,2,3,6,29
1,196,1628,1,3,4,3,1,3,2,1,1,2,2,1,4,4,10,1,3,3,4,1,7,2,2,2,1,1,3,2,3,3,4,1,1,2,3,2,2,2,3,3,4,5,2,4,2,1,1,1,1,2,3,2,2,3,8,39
1,196,1629,1,2,2,3,3,3,2,1,3,3,1,3,3,3,10,3,5,2,3,5,0,2,2,0,0,2,4,2,1,4,6,2,2,2,4,3,2,1,3,2,4,0,0,0,2,2,1,2,2,0,3,2,2,3,6,75
1,196,1630,1,2,3,3,1,3,1,2,5,2,1,2,3,3,10,3,2,2,3,1,5,2,2,1,2,2,2,1,3,1,6,10,1,2,2,2,3,2,3,1,1,2,1,3,2,2,1,1,1,1,3,2,2,3,6,36
1,196,1631,3,2,3,1,2,4,2,2,2,3,4,3,4,2,10,4,2,1,1,2,8,2,2,1,3,2,4,1,2,1,4,4,2,2,2,2,3,2,3,2,3,5,2,3,3,1,1,2,3,1,3,2,2,3,5,46
1,196,1632,1,2,4,3,2,4,2,2,2,4,4,4,4,4,10,4,3,4,3,2,5,2,2,1,2,1,5,2,3,2,4,3,1,2,4,2,3,1,3,2,3,3,4,5,1,1,1,1,5,1,3,2,2,3,8,121
1,196,1633,1,3,4,1,3,4,2,2,5,0,0,2,4,3,10,4,2,4,4,2,4,2,4,0,3,2,4,2,3,2,0,0,1,2,4,3,3,2,3,2,3,0,4,3,3,1,1,1,2,1,3,2,2,3,6,47
1,196,1634,1,3,3,1,2,4,2,1,2,2,1,1,3,4,10,4,2,4,3,1,1,2,2,1,3,2,3,1,1,2,2,2,1,2,3,3,1,1,3,2,3,5,4,4,1,1,1,1,5,1,3,2,2,3,3,41
1,196,1635,1,4,2,1,2,3,1,2,1,4,2,4,4,4,10,4,3,4,4,2,1,1,1,3,1,2,4,1,2,2,4,10,1,2,4,4,2,1,2,2,3,4,3,5,1,1,1,1,2,1,3,2,2,3,4,80
1,196,1636,1,4,1,3,2,4,2,2,2,4,0,4,4,4,10,4,4,4,4,1,1,2,1,1,0,2,4,2,1,3,4,10,1,2,4,3,3,1,2,1,3,5,4,5,1,1,1,2,2,1,3,2,2,3,4,63
1,196,1637,1,4,4,3,2,4,2,2,2,2,2,3,3,4,10,4,4,4,4,2,1,1,1,1,1,2,4,2,2,3,4,1,1,2,3,4,1,2,2,1,3,5,4,5,1,1,1,2,4,1,3,2,2,3,7,41
1,196,1638,2,4,2,3,2,4,1,1,3,3,3,2,4,4,10,2,4,4,5,1,1,2,1,1,1,1,3,2,2,2,4,3,1,2,4,4,2,1,2,3,3,5,3,2,1,2,1,1,1,1,3,2,2,3,7,54
1,196,1639,3,4,2,1,2,3,2,2,2,2,2,2,4,4,0,1,3,1,2,2,9,2,1,1,3,2,3,2,1,1,4,8,1,2,3,3,1,2,2,3,1,4,1,4,1,2,2,1,2,2,3,2,2,3,8,110
1,196,1640,1,2,3,1,1,4,2,1,1,2,1,4,4,4,10,1,2,1,2,1,2,2,3,3,2,1,2,2,1,3,4,10,2,2,4,2,2,1,1,3,2,2,2,2,2,2,1,2,2,1,3,2,2,3,4,100
1,196,1641,1,2,4,0,3,5,2,2,1,3,3,3,3,3,10,3,3,3,4,4,5,2,2,1,1,2,4,1,2,1,7,0,1,2,4,4,2,2,1,3,3,3,4,5,3,1,1,1,1,1,3,2,2,3,4,6
1,196,1642,3,1,3,0,2,1,1,1,2,1,3,5,3,0,0,5,1,1,1,1,2,3,4,0,0,1,0,4,0,1,4,0,0,2,4,0,2,1,1,2,1,3,1,3,2,2,2,0,5,1,3,2,2,3,9,12
1,196,1643,2,3,3,1,1,3,2,1,1,2,2,2,3,2,10,3,3,2,2,1,9,2,2,2,1,1,2,2,2,1,6,2,2,2,1,2,2,2,1,3,2,1,1,2,2,2,1,1,2,2,3,2,2,3,6,21
1,196,1644,1,4,3,3,1,4,2,1,1,2,0,2,4,4,10,5,2,3,3,1,5,2,1,2,2,2,2,1,1,2,5,3,2,2,3,2,3,2,3,3,2,4,1,3,2,2,1,2,2,1,3,2,2,3,4,21
1,196,1645,3,4,3,3,2,2,2,1,1,2,2,1,4,4,10,2,1,2,3,1,5,2,1,2,1,1,3,2,3,1,2,1,2,2,4,3,3,1,2,3,1,5,1,3,2,2,1,2,2,1,3,2,2,3,4,103
1,196,1646,3,4,3,1,1,2,2,2,2,3,2,4,2,2,10,3,3,4,1,1,5,2,1,2,2,1,1,2,2,1,6,10,1,2,2,2,3,1,2,3,1,1,1,3,3,1,1,1,4,1,3,2,2,3,5,14
1,196,1647,3,4,3,1,1,3,2,1,2,3,3,4,4,4,10,4,4,4,3,2,5,1,1,1,3,2,3,2,3,2,4,2,2,2,2,3,2,0,2,3,3,5,3,4,1,1,1,1,2,1,3,2,2,3,6,5
1,196,1648,1,4,3,1,1,3,2,2,1,4,0,4,4,4,10,4,3,3,3,2,6,2,1,1,3,2,4,1,1,2,4,2,1,2,3,1,2,1,1,3,4,5,1,5,1,1,1,1,2,2,3,2,2,3,4,47
1,196,1649,2,4,1,3,2,2,2,2,2,2,1,2,3,3,10,3,3,3,3,1,6,2,1,2,1,1,3,2,3,2,4,2,2,2,3,1,3,2,2,3,1,3,2,4,2,2,1,2,2,2,3,2,2,3,8,75
1,196,1650,2,4,3,1,2,3,1,2,2,3,2,2,4,4,10,3,4,2,3,1,6,2,1,1,3,2,3,2,3,3,4,9,2,2,3,0,0,0,0,0,0,0,0,0,2,1,1,0,5,0,3,2,2,3,8,53
1,196,1651,2,4,2,1,2,3,2,2,2,4,0,2,4,4,10,4,3,3,3,2,6,2,1,1,2,2,3,2,1,1,4,2,2,2,2,3,3,1,2,3,3,3,2,5,2,1,1,2,2,1,3,2,2,3,4,49
1,196,1652,1,4,3,1,2,1,1,2,2,3,1,1,3,3,10,3,2,3,3,1,6,1,1,1,2,2,3,2,3,2,4,11,1,2,3,2,2,1,2,1,3,5,3,3,2,1,2,1,1,1,3,2,2,3,7,7
1,196,1653,3,4,1,3,1,4,2,1,2,3,2,4,4,4,1,4,4,2,3,2,6,1,1,3,2,2,4,1,2,1,4,1,1,2,4,3,1,2,2,2,4,5,2,2,2,1,1,2,4,1,3,2,2,3,9,31
1,196,1654,1,4,1,1,2,4,2,1,2,3,3,5,4,3,1,3,4,1,3,1,7,1,1,1,3,2,2,2,3,2,4,1,1,2,3,3,3,2,2,2,3,4,2,4,2,1,1,1,4,1,3,2,2,3,9,43
1,196,1655,2,4,4,3,2,2,1,2,2,1,2,3,4,2,2,1,2,2,2,2,7,2,1,2,3,2,3,2,3,1,4,3,1,2,3,3,3,2,3,3,1,5,1,2,2,2,1,1,2,2,3,2,2,3,8,72
1,196,1656,2,4,3,0,3,2,2,2,3,2,3,2,2,0,0,3,2,2,3,2,7,2,1,1,1,2,4,2,2,1,10,4,1,2,0,3,1,1,2,2,1,5,1,5,1,1,1,1,4,1,3,2,2,3,9,24
1,196,1657,2,4,4,2,2,3,2,2,1,2,2,3,4,3,10,4,3,2,3,1,7,2,1,2,2,2,4,1,2,2,4,10,2,2,3,3,2,1,3,3,4,5,2,4,1,2,1,2,3,1,3,2,2,3,3,25
1,196,1658,2,4,3,1,2,3,1,1,2,4,3,4,4,4,1,1,3,4,5,2,7,1,1,1,1,2,4,1,2,1,4,11,1,1,3,2,3,2,3,3,4,3,1,2,2,1,1,1,2,1,3,2,2,3,9,25
1,196,1659,1,4,3,1,2,4,2,2,3,4,1,2,4,2,3,4,3,4,1,1,7,2,1,2,1,1,4,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,3,2,2,3,6,80
1,196,1660,1,4,2,3,1,3,2,2,2,4,3,3,4,4,10,2,2,3,2,1,7,1,1,2,3,1,2,2,1,1,4,10,1,2,3,2,2,1,2,3,1,3,1,3,1,2,1,1,1,1,3,2,2,3,3,10
1,196,1661,1,4,3,1,2,4,2,2,1,4,1,2,3,4,10,1,1,2,3,2,8,2,1,1,1,2,3,1,2,1,2,10,1,2,2,4,3,1,2,3,1,5,3,5,1,1,1,1,4,1,3,2,2,3,6,78
1,196,1662,1,5,2,1,2,4,2,1,2,2,2,2,2,4,10,2,2,4,4,1,2,1,3,1,2,2,3,2,2,3,4,10,1,2,4,2,1,1,2,3,3,2,3,5,1,2,1,2,2,1,3,2,2,3,8,52
1,196,1663,1,6,2,3,2,3,1,1,1,3,4,3,4,4,10,2,4,4,4,1,3,2,2,2,1,2,3,2,2,2,6,4,1,2,2,3,1,2,2,2,3,4,4,4,1,1,1,2,3,1,3,2,2,3,4,77
1,196,1664,1,5,1,1,2,4,2,2,2,4,4,2,2,1,1,1,4,2,3,2,5,2,2,3,2,1,2,2,3,3,4,4,1,2,3,3,1,2,2,3,4,4,3,4,2,1,1,2,2,1,3,2,2,3,8,2
1,196,1665,2,6,2,3,1,2,1,2,2,4,3,2,4,2,1,1,2,2,2,1,3,2,2,1,2,2,2,2,3,2,4,5,1,2,3,3,1,2,2,2,2,3,2,3,2,2,1,2,2,2,3,2,2,3,8,62
1,196,1666,2,6,2,1,2,3,1,1,1,4,4,3,4,4,10,4,3,2,3,1,2,2,2,3,2,1,2,2,3,2,4,10,2,2,3,3,1,1,2,3,2,3,2,4,1,1,1,3,4,1,3,2,2,3,4,20
1,196,1667,1,6,2,1,1,3,2,1,4,2,2,2,2,4,1,3,3,2,4,3,2,2,2,3,3,2,3,2,3,1,4,7,2,2,3,3,1,1,2,1,3,4,2,4,2,1,1,1,1,1,3,2,2,3,7,32
1,196,1668,2,5,3,3,2,3,1,2,2,4,4,2,4,4,1,1,4,2,2,2,5,2,2,1,2,1,3,2,1,1,4,8,1,2,3,4,1,1,2,2,1,5,1,4,1,1,1,1,2,2,3,2,2,3,8,120
1,196,1669,1,5,2,3,2,3,2,1,4,3,4,3,4,4,10,4,3,4,4,1,1,2,2,1,2,2,4,2,2,2,4,2,1,2,3,4,1,2,2,2,1,5,3,4,1,1,1,2,2,1,3,2,2,3,7,31
1,196,1670,1,5,4,3,2,4,2,1,0,4,4,4,4,4,10,4,4,4,4,2,4,2,2,2,3,2,3,1,3,2,4,2,1,2,3,4,1,2,2,3,3,5,4,4,1,1,1,1,4,1,3,2,2,3,7,63
1,196,1671,3,5,4,3,2,4,1,2,2,3,4,3,4,4,10,4,4,4,4,4,2,3,4,0,0,0,0,4,0,4,6,10,1,2,4,4,1,1,2,2,3,5,3,5,1,2,1,1,1,1,3,2,2,3,3,44
1,196,1672,3,4,3,1,2,2,2,2,1,4,4,3,4,4,10,3,4,4,4,4,4,2,1,1,3,2,4,1,1,2,6,11,1,2,4,3,2,0,2,2,3,5,4,5,1,2,1,2,2,1,3,2,2,3,3,34
1,196,1673,3,4,3,1,2,4,2,1,2,4,4,4,4,4,10,4,4,1,1,1,4,2,1,1,2,1,4,1,1,2,2,11,1,2,4,3,3,1,2,1,1,5,2,5,1,1,1,2,2,1,3,2,2,3,3,29
1,196,1674,1,4,3,2,2,4,2,2,1,3,2,2,4,3,10,2,4,3,3,2,4,2,1,1,2,2,3,2,1,2,6,4,2,1,3,3,2,1,2,3,4,1,2,4,1,2,1,2,2,1,3,2,2,3,8,36
1,196,1675,1,4,5,3,2,2,1,2,2,2,4,3,3,2,10,3,1,2,3,3,5,2,1,2,1,2,1,2,2,1,6,5,2,2,4,3,3,1,0,2,1,5,1,5,1,1,0,1,1,1,3,2,2,3,3,11
1,196,1676,1,4,4,3,2,3,2,2,2,4,3,2,4,2,10,4,2,3,4,1,5,2,1,1,2,2,4,1,2,2,4,4,2,2,4,3,2,2,2,3,2,3,2,5,1,1,1,2,4,1,3,2,2,3,8,47
1,196,1677,1,4,2,1,1,3,2,2,1,3,4,4,4,2,2,3,3,2,5,1,5,2,1,1,3,2,3,1,1,1,4,10,2,2,4,4,1,1,2,3,4,4,2,5,1,1,1,1,1,1,3,2,2,3,6,1
1,196,1678,1,4,2,3,2,3,2,1,5,1,0,1,3,4,10,3,3,2,4,2,5,2,1,0,0,2,3,2,3,2,4,10,1,2,2,2,3,2,1,3,4,5,3,5,1,1,1,0,5,0,3,2,2,3,7,49
1,196,1679,3,4,2,3,1,3,1,1,1,4,4,4,4,4,10,2,3,3,4,2,6,2,2,1,2,1,5,2,1,2,6,3,1,2,3,2,1,1,2,3,3,5,4,3,2,2,1,2,5,1,3,2,2,3,4,114
1,196,1680,1,4,4,3,2,4,2,2,2,4,2,2,4,4,1,4,4,4,4,1,7,2,2,2,2,2,3,2,2,1,4,4,1,2,3,2,2,0,2,2,1,3,1,4,1,2,1,1,3,1,3,2,2,3,8,25
1,196,1681,3,4,4,1,2,3,2,1,2,1,1,2,4,2,10,1,2,2,3,1,5,2,3,2,1,1,2,2,1,2,4,11,1,2,4,2,1,2,2,1,2,2,1,3,2,2,1,1,3,2,3,2,2,3,7,20
1,196,1682,1,4,3,3,2,3,2,2,2,2,2,2,2,3,5,4,4,4,3,1,2,2,2,3,1,2,4,1,3,2,4,1,2,2,2,2,2,1,3,3,3,5,4,4,2,2,1,1,2,1,3,2,2,3,6,66
1,196,1683,1,3,4,3,2,4,2,1,1,3,4,2,4,4,10,2,4,2,2,1,0,2,1,1,0,2,0,2,3,2,4,6,1,2,4,0,0,0,2,2,2,0,2,4,0,0,0,0,5,0,3,2,2,3,8,102
1,196,1684,1,1,3,1,2,2,1,1,0,3,3,1,4,1,10,1,4,1,2,1,7,2,1,2,1,0,4,1,0,1,6,2,0,2,3,1,0,1,2,0,1,2,1,2,2,2,2,1,1,1,3,1,2,3,9,23
1,196,1685,1,3,1,2,1,2,2,2,2,0,0,5,4,4,10,4,1,1,5,1,6,2,1,2,1,0,4,1,1,4,4,0,0,2,3,2,0,0,2,1,1,2,1,0,0,0,0,1,1,0,3,1,2,3,6,10
1,196,1686,1,1,3,0,3,4,1,1,1,3,2,1,4,4,10,4,2,1,3,1,5,2,1,1,1,0,4,2,3,1,4,0,1,2,1,2,1,1,2,3,3,5,1,5,1,0,1,1,2,1,3,2,2,3,6,23
1,196,1687,2,3,2,3,2,3,2,1,1,2,3,2,3,4,10,1,2,2,3,3,4,2,1,2,1,1,2,2,3,1,4,2,2,2,2,3,1,1,2,3,3,4,3,5,1,1,1,1,3,1,3,2,2,3,7,46
1,196,1688,1,3,3,1,2,5,1,2,1,3,2,5,0,0,0,5,6,0,3,1,4,2,1,1,2,2,1,3,1,1,4,0,1,1,1,1,2,1,1,2,3,3,4,3,2,2,1,0,5,0,3,2,2,3,1,9
1,196,1689,1,3,2,1,2,2,1,2,1,2,3,5,0,3,0,2,1,3,2,1,5,1,1,2,2,0,2,2,2,1,4,0,2,2,1,1,2,1,1,3,1,2,1,1,1,1,2,1,1,2,3,2,2,3,5,5
1,196,1690,3,2,3,1,1,4,2,2,2,4,3,1,1,4,1,1,4,1,1,1,7,2,1,3,3,2,5,1,1,1,3,4,1,2,4,1,2,1,1,2,1,5,1,5,1,1,1,1,4,1,3,2,2,3,4,5
1,196,1691,1,4,4,1,2,3,2,1,1,2,4,2,2,3,3,2,5,2,5,1,7,2,2,2,1,1,2,2,1,3,5,2,2,2,3,2,3,2,3,3,2,3,2,2,2,2,1,1,4,2,3,2,2,3,6,34
1,196,1692,1,4,4,1,2,3,2,1,1,3,4,1,1,1,2,2,2,1,2,2,8,2,2,2,1,2,5,2,2,1,4,4,2,1,2,2,3,2,2,3,2,2,2,3,2,2,1,1,2,2,3,2,2,3,6,29
1,196,1693,3,4,3,1,1,3,1,2,1,2,2,1,1,1,9,1,5,1,2,1,8,2,2,2,1,2,2,2,2,1,4,8,2,2,2,2,1,1,2,1,1,3,1,1,2,2,2,1,4,1,3,2,2,3,6,46
1,196,1694,3,4,4,3,1,2,1,2,2,2,4,2,4,2,3,3,4,2,3,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3,2,4,4,3,2,2,1,1,4,1,3,2,2,3,7,49
1,196,1695,1,4,3,1,1,2,2,2,2,3,2,2,3,4,10,4,5,4,5,2,4,1,3,1,1,2,3,2,2,3,4,3,2,2,2,2,3,2,3,3,4,4,4,2,2,2,1,2,3,2,3,2,2,3,8,45
1,196,1696,2,4,1,1,2,2,1,2,2,2,2,1,1,4,4,2,1,2,2,1,9,1,2,2,2,2,4,2,2,2,4,1,0,2,2,1,1,2,3,3,2,1,2,3,2,2,2,1,2,1,3,2,2,3,3,33
1,196,1697,1,4,3,1,1,2,1,1,2,2,2,2,2,2,10,2,3,3,2,1,9,2,2,2,1,1,2,2,2,1,4,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,2,3,2,70
