CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.12C.,Q.12D.,Q.12E.,Q.12F.,Q.12G.,Q.12H.,Q.12I.,Q.12J.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17A..1,Q.17A..2,Q.17A..3,Q.17A..4,Q.17B.,Q.17C.,Q.18A.,Q.18B.,Q.1..1,Q.2..1,Q.3..1,Q.4..1,Q.5..1,Q.6..1,Q.7A.,Q.7A..1,Q.7A..2,Q.7A..3,Q.7A..4,Q.7A..5,Q.7A..6,Q.7B.,Q.7C.,Q.8A.,Q.8B.,Q.9..1,Q.10A.,Q.10B.,Q.10C.,Q.10D.,Q.10E.,Q.10F.,Q.11..1,Q.12A..1,Q.13A.,Q.13B.,Q.1..2,Q.2..2,Q.3A.,Q.3B.,Q.3C.,Q.4..2,Q.6..2,CARD..1,DECK..1,BALLOT..1,FORM.,Q.7..1,V.8.,V.9.,V.9..1
1,203,389,2,3,4,8,6,5,3,2,4,3,3,3,3,3,2,2,2,3,3,1,2,3,1,2,3,3,3,1,2,4,3,1,1,2,1,2,1,2,2,3,2,2,4,1,1,4,3,2,1,2,3,1,1,1,2,2,3,2,2,2,1,2,4,2,2,3,2,2,4,2,2,203,389,2,13,7,82,145
1,203,390,2,5,4,9,6,3,2,2,0,4,4,5,2,2,2,0,2,0,2,2,2,0,3,4,3,3,3,2,2,1,4,4,1,2,3,3,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,2,3,3,3,3,2,3,1,1,4,1,2,3,4,2,2,6,2,2,203,390,2,13,7,82,226
1,203,391,2,2,6,9,4,3,1,2,1,2,2,2,2,3,2,3,3,3,1,2,1,3,3,2,3,3,2,2,3,2,4,1,1,2,1,3,2,2,2,3,2,2,4,1,2,3,2,3,1,2,3,1,4,1,3,2,3,1,1,1,1,4,5,1,4,4,5,0,1,2,2,203,391,2,13,7,81,134
1,203,392,2,2,4,9,7,0,3,1,3,2,5,6,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,2,2,1,2,2,3,3,1,2,2,4,4,2,4,4,4,2,3,3,1,3,3,1,1,3,3,2,3,3,3,1,1,2,3,3,4,1,1,1,1,2,2,203,392,2,13,7,82,130
1,203,393,2,1,4,5,2,4,2,1,2,1,2,2,4,0,0,0,0,0,4,0,0,0,1,4,3,3,4,3,3,3,4,1,2,2,1,3,1,2,2,1,4,3,3,3,3,3,4,3,1,2,3,1,2,4,0,0,0,0,0,0,1,3,1,1,4,1,1,1,1,2,2,203,393,2,13,7,81,106
1,203,394,2,3,6,9,7,4,2,2,3,2,2,2,2,1,2,3,3,3,2,1,2,1,2,2,1,3,2,2,2,2,3,1,3,2,3,2,1,4,1,4,4,4,4,4,4,4,3,3,1,3,3,2,2,3,3,3,3,3,3,1,1,3,4,3,4,1,1,1,1,2,2,203,394,2,13,7,81,130
1,203,395,2,1,2,5,2,7,1,1,3,1,0,3,1,1,2,2,1,1,1,1,1,1,3,3,3,0,3,2,2,2,2,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,7,4,6,3,3,3,3,3,3,1,1,4,3,3,4,5,2,2,6,1,2,203,395,2,14,7,71,407
1,203,396,2,1,3,2,5,7,1,3,3,2,2,3,2,1,2,1,3,3,2,2,3,3,3,4,3,3,4,1,3,3,3,1,1,2,1,1,1,2,2,4,3,3,3,2,2,3,3,3,1,1,1,1,4,2,1,1,3,3,3,1,1,4,1,1,1,1,1,1,1,1,2,203,396,2,4,7,71,483
1,203,397,2,1,3,10,4,4,2,2,2,2,3,3,1,2,2,1,3,3,1,3,3,2,3,3,0,3,2,3,3,3,3,1,3,2,3,2,1,2,3,4,2,2,2,3,3,3,3,2,1,3,2,2,2,2,3,3,1,1,1,1,1,4,5,3,4,1,1,1,1,2,2,203,397,2,1,7,16,79
1,203,398,2,4,2,11,5,5,3,4,2,1,2,2,3,2,2,2,3,3,3,3,2,3,3,2,3,3,1,2,3,4,3,1,3,2,3,3,3,1,2,2,2,3,3,3,2,2,0,3,1,3,3,3,1,2,3,3,3,3,3,0,0,3,4,3,3,2,1,0,3,2,2,203,398,2,1,7,15,67
1,203,399,2,3,4,5,5,3,1,2,3,2,2,2,4,2,1,3,1,3,2,2,2,1,3,4,3,3,3,3,2,3,2,1,1,4,2,2,1,1,2,3,2,2,2,2,2,3,3,3,1,1,5,1,1,2,3,2,3,2,2,1,1,3,1,2,2,3,2,2,3,2,2,203,399,2,1,7,16,57
1,203,400,2,1,3,9,4,6,2,4,4,5,5,3,3,3,3,3,2,3,3,2,2,3,3,2,2,0,2,0,3,3,2,1,4,2,5,1,1,1,1,1,2,2,2,2,2,3,3,2,1,3,2,4,3,2,1,1,2,2,2,1,1,0,1,2,2,3,2,2,3,1,2,203,400,2,2,7,72,274
1,203,401,2,2,6,9,6,3,1,2,3,2,2,2,3,3,3,2,3,3,2,2,3,3,3,2,3,3,2,2,3,3,2,1,3,2,2,2,2,2,3,4,2,3,2,2,2,3,4,4,1,2,3,1,3,3,3,2,3,3,2,1,1,3,3,2,4,3,2,2,3,1,2,203,401,2,2,7,71,385
1,203,402,2,1,4,10,2,0,3,3,1,1,5,6,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,2,3,4,3,2,2,2,2,4,1,5,5,3,4,3,2,2,4,4,3,4,1,1,2,1,3,2,3,1,1,1,2,2,1,4,1,2,2,1,1,1,1,2,2,203,402,2,3,7,11,14
1,203,403,2,2,2,7,8,0,2,3,1,1,1,1,2,1,2,1,2,2,2,2,2,2,3,2,1,3,2,2,3,3,2,1,3,2,3,1,3,1,1,2,2,3,2,2,2,2,3,3,1,3,3,2,3,2,1,3,3,3,3,2,1,2,2,2,2,2,3,2,3,2,2,203,403,2,3,7,12,58
1,203,404,2,2,4,11,5,7,4,4,4,5,5,6,4,0,0,0,0,0,4,0,0,0,3,3,0,3,1,4,3,3,3,4,2,0,5,5,4,5,5,4,4,3,3,4,4,3,3,3,4,2,7,4,1,3,3,3,3,3,3,0,0,3,5,3,3,1,1,1,1,1,2,203,404,2,4,7,72,172
1,203,405,2,1,6,9,3,7,4,4,5,5,0,0,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,1,4,2,1,4,4,5,5,4,4,4,4,4,4,4,4,4,1,2,1,4,2,3,3,3,3,3,3,1,1,4,1,3,4,1,1,1,1,1,2,203,405,2,4,7,53,32
1,203,406,2,1,6,9,3,7,4,4,5,5,0,0,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,1,4,2,1,4,4,5,5,4,4,4,4,4,4,4,4,4,1,2,1,4,2,3,3,3,3,3,3,1,1,4,1,3,4,1,1,1,1,1,2,203,406,2,4,7,53,32
1,203,407,2,1,2,3,6,5,2,3,3,1,2,2,4,0,0,0,0,0,4,0,0,0,3,4,2,0,0,0,0,0,3,1,3,0,1,5,3,1,1,1,2,3,0,0,0,0,0,0,1,1,4,1,1,1,0,0,0,0,0,0,1,4,1,4,0,0,5,0,0,1,2,203,407,2,4,7,55,81
1,203,408,2,4,6,7,5,6,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,3,1,1,2,1,3,1,3,2,5,3,2,2,2,3,3,2,2,1,1,3,3,3,4,0,3,4,6,2,3,2,3,3,3,0,0,0,5,3,0,0,5,0,0,1,2,203,408,2,4,7,71,459
1,203,409,2,2,4,5,4,3,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,3,4,3,3,2,2,3,3,3,1,4,2,1,2,2,2,2,2,2,3,3,2,2,3,3,3,1,2,2,1,5,2,1,1,1,1,2,1,1,4,1,1,4,0,5,0,0,1,2,203,409,2,4,7,71,499
1,203,410,2,3,6,6,4,5,2,1,4,1,2,3,4,3,3,2,3,3,3,3,2,3,3,4,2,3,4,2,1,1,1,1,3,3,1,1,2,1,2,2,2,2,2,1,1,4,1,1,1,4,2,4,1,3,3,3,3,2,0,0,1,1,2,2,2,3,5,0,0,1,2,203,410,2,4,7,71,494
1,203,411,2,1,3,10,4,4,1,2,1,1,1,2,4,2,2,0,2,0,4,2,2,0,2,2,3,3,2,2,3,2,2,1,2,2,5,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,6,4,0,0,0,0,0,0,0,0,5,2,3,2,2,2,2,1,2,203,411,2,4,7,71,444
1,203,412,2,1,2,2,6,2,1,1,3,2,2,3,2,3,3,3,2,3,1,2,2,3,3,2,3,1,2,2,3,2,3,1,2,2,1,1,3,1,1,2,2,3,2,2,2,2,2,1,4,4,2,2,5,2,2,2,2,2,2,2,2,4,1,2,3,2,3,2,2,1,2,203,412,2,4,7,56,89
1,203,413,2,1,5,6,3,4,0,2,4,1,3,2,4,2,2,0,2,0,2,0,2,2,3,2,0,3,2,1,2,2,2,1,2,4,3,1,3,1,2,2,2,3,2,2,2,2,2,3,4,2,2,4,6,2,2,2,0,2,2,0,1,2,2,3,2,3,5,0,3,1,2,203,413,2,4,7,71,430
1,203,414,2,1,2,10,7,4,1,3,1,1,1,2,2,1,2,1,2,2,1,2,2,1,3,2,1,1,1,2,2,2,3,1,2,2,4,1,2,2,2,2,1,2,3,3,3,3,3,3,1,3,2,4,4,2,1,2,1,1,2,2,1,4,1,2,3,3,5,0,3,1,2,203,414,2,4,7,71,349
1,203,415,2,1,3,11,6,7,3,4,5,5,5,6,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,1,3,2,3,3,4,5,5,5,4,4,4,4,4,4,4,4,4,3,2,4,2,3,3,3,3,3,3,0,1,2,4,2,2,3,3,0,3,1,2,203,415,2,4,7,61,26
1,203,416,2,1,3,9,6,6,1,2,2,2,2,2,3,2,2,3,2,3,3,2,2,3,3,2,1,3,2,1,3,3,3,1,2,2,1,2,2,2,2,3,2,2,2,3,3,2,3,3,1,2,3,1,4,3,3,2,3,2,2,1,1,2,2,2,2,3,2,2,3,1,2,203,416,2,4,7,71,555
1,203,417,2,1,0,4,6,3,2,2,2,1,1,1,3,2,2,2,3,3,2,1,2,1,3,2,1,3,2,2,2,1,1,1,2,2,3,2,3,2,2,3,2,2,2,1,2,3,3,3,1,2,2,2,1,2,1,2,1,1,2,1,1,3,4,2,3,3,2,2,3,1,2,203,417,2,4,7,71,584
1,203,418,2,1,2,3,7,6,2,2,2,2,3,2,2,2,3,3,1,3,2,0,2,2,3,3,1,3,2,2,4,2,4,1,3,2,2,3,1,2,2,4,2,4,3,3,4,2,3,3,1,1,2,1,3,2,3,3,3,1,2,1,1,4,1,3,4,3,2,2,3,1,2,203,418,2,4,7,55,95
1,203,419,2,1,3,2,6,4,1,3,2,2,2,3,2,2,2,3,3,2,1,2,2,1,3,4,1,3,2,3,3,4,3,1,3,2,2,1,3,1,2,3,2,3,2,3,3,2,2,4,1,3,3,1,3,2,1,2,1,1,1,1,1,4,1,2,4,3,2,2,3,1,2,203,419,2,4,7,71,518
1,203,420,2,1,1,9,7,0,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,3,2,3,3,2,2,3,2,3,1,3,2,2,2,2,2,1,3,2,2,2,4,4,3,2,2,1,3,2,1,1,2,1,2,1,2,2,1,1,2,4,2,2,2,2,2,3,1,2,203,420,2,4,7,54,57
1,203,421,2,3,3,10,5,1,1,3,1,2,1,1,4,0,0,2,2,0,4,2,2,0,3,2,3,3,2,2,2,2,2,1,3,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,3,2,1,3,2,2,2,2,2,2,1,1,2,2,3,2,3,5,2,3,1,2,203,421,2,4,7,71,510
1,203,422,2,1,3,8,6,4,1,2,3,2,3,2,1,1,1,2,1,1,1,1,1,2,3,2,1,3,2,1,1,3,1,1,3,2,1,2,2,2,3,3,1,1,3,2,3,2,3,3,1,3,2,1,5,2,3,2,3,1,2,1,1,4,1,2,3,3,3,2,3,1,2,203,422,2,4,7,72,192
1,203,423,2,3,3,2,7,7,4,4,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,0,3,2,1,1,1,1,1,3,2,1,2,3,2,3,2,2,2,1,2,3,1,2,2,1,1,3,3,3,3,3,3,1,1,2,4,3,4,3,3,2,3,1,2,203,423,2,4,7,52,30
1,203,424,2,1,2,9,2,4,2,1,2,2,2,2,4,1,3,0,1,0,4,2,1,2,3,2,3,3,4,2,3,1,1,1,2,3,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,5,1,1,3,0,2,2,1,3,1,1,2,2,1,2,3,3,2,3,1,2,203,424,2,4,7,71,579
1,203,425,2,1,3,4,5,4,3,1,4,3,3,4,4,0,0,2,0,0,4,2,0,0,3,3,1,1,2,3,3,1,1,1,1,1,1,2,1,2,3,4,5,3,3,1,1,1,2,3,1,2,4,1,1,3,3,3,3,3,2,1,2,4,1,2,3,2,2,4,4,1,2,203,425,2,4,7,72,173
1,203,426,2,3,4,10,5,6,1,2,4,2,1,3,2,3,2,3,2,0,2,2,2,2,3,4,1,0,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,2,4,2,2,1,2,1,1,3,4,4,4,2,2,2,1,2,2,0,0,2,2,2,4,2,5,0,4,1,2,203,426,2,4,7,71,629
1,203,427,2,4,3,6,4,5,3,3,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,3,2,1,3,2,3,2,2,4,2,4,1,2,2,1,1,2,3,2,1,3,1,1,5,1,3,2,3,3,2,1,1,4,1,1,4,4,2,2,4,1,2,203,427,2,4,7,71,339
1,203,428,2,1,6,5,5,5,2,2,3,5,5,6,4,1,2,1,1,0,1,1,1,1,3,2,1,3,1,3,3,1,1,2,3,3,3,2,1,4,3,4,1,3,2,1,1,1,1,1,2,3,4,2,5,2,1,1,3,2,2,2,1,1,2,2,4,4,2,2,4,1,2,203,428,2,4,7,71,415
1,203,429,2,1,4,8,2,6,2,3,3,2,2,2,4,2,1,1,1,2,2,2,2,2,3,2,3,3,2,2,2,2,2,1,2,4,2,1,3,2,2,3,2,2,2,2,2,2,3,2,1,2,5,1,1,2,1,1,2,2,1,1,1,3,4,1,3,3,2,2,4,1,2,203,429,2,4,7,71,582
1,203,430,2,1,2,8,6,6,3,4,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,0,3,0,0,0,0,0,4,5,0,5,1,3,1,2,3,2,3,2,1,2,2,3,3,1,3,2,4,3,2,3,3,3,1,2,1,1,4,1,2,4,3,2,2,4,1,2,203,430,2,4,7,72,184
1,203,431,2,1,2,3,6,5,3,4,1,1,2,2,1,3,3,3,3,3,2,2,2,3,3,4,3,3,2,2,3,4,3,1,3,2,3,2,2,1,1,2,2,3,3,2,2,2,3,2,1,1,3,1,5,2,3,2,1,2,3,1,1,4,1,2,2,2,3,2,4,1,2,203,431,2,4,7,54,88
1,203,432,2,1,2,5,7,6,2,3,3,2,2,2,2,1,2,3,3,2,2,2,2,3,1,2,1,3,4,3,3,1,2,1,2,2,5,1,3,1,2,2,2,3,2,2,2,3,3,3,1,2,3,1,3,2,3,2,3,2,2,2,1,4,1,2,3,2,3,2,4,1,2,203,432,2,4,7,56,69
1,203,433,2,1,6,8,7,6,4,4,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,3,3,0,0,0,0,0,2,1,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,4,0,1,4,3,3,3,3,3,3,3,0,0,3,4,3,4,1,2,1,1,1,2,203,433,2,4,7,61,25
1,203,434,2,3,3,3,8,3,4,3,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,1,2,1,1,4,0,5,4,4,4,4,4,4,4,4,4,4,1,2,1,4,1,3,3,3,3,3,3,1,1,2,4,3,4,1,1,1,1,1,2,203,434,2,4,7,62,33
1,203,435,2,1,1,1,6,6,3,1,0,2,2,3,3,2,3,3,3,3,2,3,1,3,3,4,3,3,2,4,3,4,4,1,3,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,1,0,5,4,1,3,3,3,3,3,3,1,1,2,4,3,4,1,1,1,1,1,2,203,435,2,4,7,54,83
1,203,436,2,1,4,5,3,6,4,4,5,5,5,6,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,1,1,2,1,4,4,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,3,3,3,3,3,1,1,1,2,3,4,1,2,1,1,1,2,203,436,2,4,7,62,44
1,203,437,2,1,1,1,5,7,5,4,0,5,5,6,1,1,1,1,1,1,1,1,1,1,3,4,0,3,4,4,4,4,4,1,2,0,5,2,2,1,2,3,2,2,2,2,2,2,2,3,4,2,2,2,6,2,2,2,3,2,3,0,0,0,5,4,0,0,5,0,0,3,2,203,437,2,4,7,51,63
1,203,438,2,1,2,5,6,4,2,2,2,2,2,2,2,3,3,3,3,2,3,3,2,3,3,1,1,3,4,4,3,3,3,1,2,2,2,2,2,2,2,2,1,3,2,1,1,2,2,3,1,2,2,1,3,3,3,1,3,3,2,2,1,3,3,1,2,1,1,1,1,1,2,203,438,2,4,7,56,64
1,203,439,2,1,1,2,6,1,4,4,5,0,5,6,4,0,0,0,0,0,4,0,0,0,3,4,0,0,3,3,3,2,2,1,5,2,3,0,5,2,2,4,2,2,2,0,0,0,0,0,1,2,2,4,4,2,0,0,0,0,2,1,1,4,1,3,4,1,1,1,1,1,2,203,439,2,4,8,54,52
1,203,440,2,1,2,5,6,6,4,4,5,5,5,6,4,0,0,0,0,0,4,0,0,0,3,4,3,3,4,4,4,4,4,1,5,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,1,0,1,4,6,0,1,1,1,1,1,0,0,4,1,3,4,1,1,1,1,1,2,203,440,2,4,8,82,402
1,203,441,2,2,2,4,7,1,1,2,3,2,2,3,2,3,2,3,3,3,2,3,2,3,3,2,1,3,1,3,3,1,1,1,2,2,1,2,2,3,3,3,3,3,2,1,1,1,3,3,1,2,3,1,1,3,3,3,2,3,3,1,0,4,1,3,4,1,1,1,1,1,2,203,441,2,4,8,56,59
1,203,442,2,5,6,4,5,4,2,2,2,2,1,2,2,2,2,3,2,3,3,2,2,3,3,2,0,3,3,1,3,3,2,1,3,2,2,2,1,1,1,3,1,3,4,3,3,3,2,4,1,4,3,1,1,1,3,2,1,2,1,1,0,4,1,3,4,4,2,2,1,1,2,203,442,2,4,8,72,167
1,203,443,2,1,2,9,4,4,2,2,3,1,2,1,1,1,1,1,2,1,1,1,2,1,3,1,3,3,4,3,3,1,3,1,1,2,2,1,3,1,1,1,2,3,2,2,2,2,3,3,1,2,2,1,3,2,3,1,1,2,2,1,1,2,4,1,4,2,2,2,1,1,2,203,443,2,4,8,72,161
1,203,444,2,1,1,10,6,5,4,4,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,3,0,4,4,4,4,4,4,5,1,1,2,2,1,2,3,2,2,3,4,4,3,3,4,1,2,7,4,4,3,3,2,3,2,3,1,1,3,4,3,4,1,5,0,1,2,2,203,444,2,4,8,54,74
1,203,445,2,1,1,1,6,2,4,4,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,1,2,1,1,4,4,5,5,4,4,4,4,4,4,4,4,4,1,4,1,4,2,3,3,3,3,3,3,0,1,4,1,3,4,1,1,1,1,2,2,203,445,2,4,8,53,30
1,203,446,2,1,3,11,8,1,0,0,0,0,0,7,4,0,0,0,0,0,2,0,0,2,3,2,3,3,0,0,0,1,0,1,3,1,1,3,4,5,5,3,4,2,2,2,0,3,3,4,1,3,1,1,6,4,0,0,0,0,3,1,1,1,4,3,4,1,1,1,1,3,2,203,446,2,5,8,31,84
1,203,447,2,1,3,9,7,6,1,2,3,2,4,7,2,2,3,2,2,2,2,2,2,1,3,4,3,3,2,2,2,2,2,1,5,2,1,2,1,3,3,3,3,2,2,2,2,2,2,2,1,2,4,1,6,3,3,3,3,2,2,1,1,4,1,3,4,1,1,1,1,1,2,203,447,2,5,8,72,199
1,203,448,2,2,3,3,6,1,2,1,3,2,2,2,2,1,3,2,1,3,1,3,1,3,3,2,1,3,2,2,2,1,3,2,2,2,2,2,1,1,2,2,2,1,3,4,2,3,2,2,1,2,2,4,4,1,3,1,3,1,1,2,1,2,4,1,4,1,1,1,1,2,2,203,448,2,5,8,31,56
1,203,449,2,2,3,10,5,4,3,3,4,2,3,3,2,3,2,3,3,3,3,2,3,3,3,4,2,3,2,2,4,4,3,1,3,2,2,3,1,2,3,4,2,4,2,4,4,3,3,2,1,3,3,2,1,3,3,2,3,3,2,1,1,3,4,1,4,1,1,1,1,2,2,203,449,2,5,8,31,93
1,203,450,2,2,3,4,6,2,1,3,3,2,2,2,2,3,3,2,2,3,3,2,2,2,3,2,3,1,2,4,2,4,4,1,3,3,2,4,1,2,2,4,2,2,2,3,3,3,3,3,1,3,5,1,1,2,3,2,2,2,2,1,1,2,4,2,1,3,2,2,2,2,2,203,450,2,5,8,31,81
1,203,451,2,2,3,8,1,7,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,3,1,2,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,0,0,0,2,2,2,3,1,1,3,4,3,4,0,0,0,0,0,0,0,1,2,2,3,2,5,0,2,2,2,203,451,2,5,8,71,344
1,203,452,2,4,3,11,6,3,1,2,2,2,2,2,2,2,3,2,3,2,2,3,2,1,3,2,1,3,2,2,3,3,3,1,3,2,3,3,1,2,5,3,4,3,2,4,4,3,3,2,1,3,2,1,3,3,2,2,3,1,2,2,1,4,1,2,2,2,3,2,3,2,2,203,452,2,5,8,31,57
1,203,453,2,1,3,5,4,2,2,2,4,4,4,3,4,0,0,0,0,0,4,0,0,0,3,3,3,3,0,0,0,0,0,1,2,2,1,2,2,2,2,4,2,0,0,0,0,0,0,0,1,2,3,1,3,4,0,0,0,0,0,0,1,4,1,1,1,3,1,0,0,1,2,203,453,2,6,8,72,175
1,203,454,2,2,3,10,4,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,0,2,1,2,1,1,1,2,3,5,3,1,2,2,3,2,2,2,1,1,2,2,3,4,2,3,4,1,2,0,0,0,0,2,0,0,0,5,2,1,3,5,0,3,1,2,203,454,2,6,8,71,633
1,203,455,2,2,4,10,5,6,2,3,3,2,2,3,1,2,2,2,1,1,1,2,2,2,3,4,1,3,1,3,3,1,3,1,2,2,2,3,2,2,2,2,2,3,3,2,1,3,2,2,1,2,3,1,3,2,1,2,1,1,2,1,1,4,1,2,2,4,2,2,4,1,2,203,455,2,6,8,71,585
1,203,456,2,3,3,6,4,6,1,1,4,3,3,3,2,2,2,2,2,1,2,2,2,2,3,4,3,2,2,2,3,3,3,1,3,1,2,1,2,2,2,2,1,2,1,2,2,3,3,3,1,3,3,1,4,2,2,2,1,2,2,1,1,2,3,2,4,3,2,2,4,1,2,203,456,2,6,8,72,190
1,203,457,2,4,3,9,6,3,2,1,3,2,2,1,4,0,0,0,0,0,4,0,0,1,3,2,3,3,0,1,2,0,4,1,2,2,1,2,1,2,2,2,2,1,0,0,0,0,3,2,1,2,3,1,3,4,0,0,0,0,1,1,1,4,5,2,2,4,2,2,4,1,2,203,457,2,9,8,71,587
1,203,458,2,2,6,10,4,7,1,2,2,1,2,1,2,2,2,1,2,3,3,1,2,1,3,2,1,3,3,3,3,2,2,1,2,2,5,3,2,2,3,3,2,3,3,2,2,2,3,3,1,2,3,1,3,2,1,2,1,2,2,1,1,1,2,3,4,1,1,1,1,2,2,203,458,2,9,8,17,84
1,203,459,2,2,4,5,6,3,2,3,3,2,2,2,2,3,2,2,2,2,2,3,1,3,3,2,1,3,2,2,3,4,2,1,3,2,4,2,3,1,2,2,2,3,2,2,4,2,3,3,1,3,3,3,6,4,0,0,0,0,0,0,0,0,5,3,2,1,1,1,1,2,2,203,459,2,9,8,17,71
1,203,460,2,3,4,10,5,5,3,1,2,2,2,6,1,1,3,2,2,3,2,3,3,1,3,2,1,3,2,3,3,1,2,1,2,4,1,3,3,2,1,3,2,3,2,2,4,4,3,2,1,3,1,4,3,3,1,2,3,1,2,2,1,4,5,3,2,1,1,1,1,2,2,203,460,2,9,8,17,56
1,203,461,2,3,4,7,6,5,1,2,3,2,3,2,2,2,2,2,3,3,2,3,2,3,1,2,1,1,1,2,3,0,4,1,2,2,1,1,1,2,2,3,5,2,2,1,0,0,0,0,2,2,4,4,6,2,3,2,3,1,2,0,0,4,5,3,4,1,1,1,1,2,2,203,461,2,9,8,17,58
1,203,462,2,1,1,10,5,2,1,3,1,1,1,2,1,0,0,0,0,0,4,1,0,0,3,1,1,1,0,0,1,0,0,2,5,0,5,1,3,1,2,1,4,0,1,0,0,1,1,1,4,0,7,4,6,4,0,0,0,1,0,0,0,0,5,2,1,2,5,0,3,1,2,203,462,2,1,8,71,487
1,203,463,2,2,6,8,8,3,2,2,4,2,3,3,2,2,3,3,3,3,2,2,2,3,3,4,3,3,1,2,3,1,1,2,2,3,3,1,3,2,2,4,1,3,3,1,2,1,1,2,2,3,2,1,5,2,3,2,2,3,3,2,2,4,1,3,4,1,1,1,1,1,2,203,463,2,1,8,71,560
1,203,464,2,1,3,10,6,0,3,1,5,5,5,6,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,5,3,3,1,5,3,2,3,4,2,2,3,4,4,2,3,3,2,0,4,0,0,0,0,0,2,1,4,1,3,4,3,1,1,1,1,2,203,464,2,1,8,16,52
1,203,465,2,1,3,11,5,3,4,1,2,2,2,2,4,0,0,0,0,0,4,0,0,0,3,2,1,3,3,3,3,3,3,1,1,3,2,2,2,1,1,3,2,3,3,2,3,3,3,3,4,3,3,1,3,3,3,3,3,2,2,1,1,4,3,1,2,3,1,1,1,1,2,203,465,2,1,8,16,76
1,203,466,2,3,2,9,8,2,4,4,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,4,3,0,4,4,4,4,4,1,3,1,1,4,4,5,5,4,4,4,4,4,4,4,4,4,1,3,1,1,5,3,3,3,3,3,3,1,1,4,1,3,4,1,1,1,1,2,2,203,466,2,1,8,15,65
1,203,467,2,2,2,4,6,3,1,1,4,3,3,4,2,3,2,3,2,3,2,2,2,3,3,3,3,1,2,1,3,1,2,2,2,3,2,3,1,3,3,4,4,3,2,2,2,2,1,2,1,4,2,1,1,1,3,1,1,2,1,1,1,4,1,3,3,1,1,1,1,2,2,203,467,2,1,8,16,75
1,203,468,2,4,2,11,8,7,2,1,3,3,0,2,2,1,1,1,2,1,1,1,2,1,3,4,3,3,4,4,4,4,4,4,1,3,1,4,4,5,5,5,4,0,0,0,0,0,0,0,4,0,1,4,6,2,3,3,3,3,3,1,1,4,1,3,4,1,1,1,1,2,2,203,468,2,1,8,15,47
1,203,469,2,1,4,4,2,4,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,3,4,3,0,3,3,3,1,2,1,2,3,1,2,2,2,2,1,1,3,3,2,3,2,3,2,1,2,4,1,2,2,1,2,1,1,2,1,1,4,4,3,3,4,2,2,4,2,2,203,469,2,11,8,20,45
1,203,470,2,4,4,10,8,1,1,2,4,3,3,4,1,2,2,1,0,1,1,1,2,1,3,3,1,1,2,1,3,2,4,1,3,2,2,4,4,5,5,4,4,3,2,2,2,2,2,2,1,2,3,1,3,1,1,1,1,1,1,1,1,3,4,3,4,4,2,2,5,2,2,203,470,2,11,8,20,47
1,203,471,2,1,4,11,5,7,1,3,1,2,2,2,2,3,3,3,3,3,3,3,3,2,1,2,3,3,2,2,3,3,3,1,3,2,3,2,4,5,5,4,4,4,4,4,4,4,3,3,1,3,2,2,1,3,3,3,3,3,3,1,1,1,4,1,2,3,1,0,1,2,2,203,471,2,11,8,20,39
