CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.3..1,Q.3..2,Q.3..3,Q.3..4,Q.3..5,Q.3..6,Q.3..7,Q.3..8,Q.4.,Q.5A.,V.5B.,V.5B..1,V.5B..2,V.5B..3,V.5B..4,V.5B..5,V.5B..6,V.5B..7,V.5B..8,Q.6.,Q.7.,Q.8.,Q.8..1,Q.8..2,Q.9.,Q.9..1,Q.9..2,Q.10.,Q.11A.,V.11B.,V.11B..1,V.11B..2,V.11B..3,V.11B..4,V.11B..5,V.11B..6,V.11B..7,Q.12.,Q.12..1,Q.13.,Q.13..1,Q.13..2,Q.13..3,Q.13..4,Q.13..5,Q.13..6,Q.13..7,Q.13..8,Q.13..9,Q.13..10,Q.14.,Q.16.,Q.16..1,Q.16..2,Q.16..3,Q.16..4,Q.16..5,Q.16..6,Q.16..7,Q.16..8,Q.16..9,Q.16..10,Q.16..11,CARD..1,DECK..1,BALLOT..1,V.17.,V.18.,V.19.,V.20.
1,199,652,1,2,2,1,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,1,2,1,1,2,8,0,4,8,0,2,4,2,2,2,2,2,2,1,2,1,4,5,3,7,8,0,0,1,8,0,5,4,1,2,2,1,2,2,2,2,2,2,2,2,1,2,199,652,4,2,49,1
1,199,653,1,1,2,1,2,2,2,2,2,2,1,4,6,2,2,2,2,2,2,2,1,2,1,1,4,8,0,0,0,0,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,8,0,0,1,0,0,2,10,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,653,4,2,40,1
1,199,654,4,5,1,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,1,4,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,4,7,7,0,8,0,0,6,0,0,5,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,654,4,3,34,1
1,199,655,1,4,2,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,1,4,0,3,4,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,0,0,1,4,0,5,1,0,2,2,1,2,2,2,2,1,2,2,2,2,2,199,655,4,2,30,1
1,199,656,4,4,1,1,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,6,0,2,1,2,2,2,2,2,2,1,2,2,5,5,5,1,8,1,0,1,0,0,5,6,1,2,2,2,1,2,1,2,2,1,2,2,2,2,199,656,4,3,76,1
1,199,657,2,4,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,7,8,0,0,0,0,4,3,2,2,2,2,2,2,1,2,3,4,5,5,1,8,1,0,1,4,0,2,7,3,1,2,2,2,2,2,2,2,2,2,2,1,2,199,657,4,1,2,1
1,199,658,4,4,1,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,4,0,0,0,0,4,2,2,2,2,2,2,2,1,2,4,0,5,0,7,8,1,0,4,0,0,5,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,199,658,4,3,105,1
1,199,659,4,4,1,1,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,1,2,1,1,1,2,4,1,4,0,4,2,2,2,2,2,2,2,1,2,0,0,5,5,2,8,1,2,1,1,0,2,1,6,2,2,2,2,2,1,2,2,2,2,2,1,2,199,659,4,3,75,1
1,199,660,1,6,1,1,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,8,0,4,2,2,2,2,2,2,2,1,2,1,4,5,3,1,8,1,2,1,4,0,2,4,3,2,2,2,2,2,1,2,1,1,2,1,2,2,199,660,5,6,9,2
1,199,661,1,6,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,4,0,2,4,1,1,1,2,2,2,1,2,1,2,2,1,2,2,199,661,5,6,13,1
1,199,662,1,6,2,1,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,1,0,2,2,2,2,2,2,1,2,1,4,7,7,1,8,1,0,1,4,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,662,5,5,35,1
1,199,663,2,6,1,2,2,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,1,2,1,1,1,8,0,6,8,0,1,4,2,2,2,2,2,2,1,2,1,4,5,5,1,8,1,0,1,4,0,2,1,3,2,2,2,2,2,2,2,2,1,2,1,2,2,199,663,5,5,89,1
1,199,664,2,5,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,0,0,2,1,2,2,2,2,2,2,1,2,1,4,8,8,1,8,1,0,1,0,0,2,6,6,2,2,2,2,2,1,2,1,2,2,2,2,2,199,664,5,5,90,1
1,199,665,3,6,1,2,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,7,0,1,2,2,1,2,2,2,2,1,4,1,1,1,8,1,0,4,0,0,2,0,6,2,2,2,2,2,2,2,1,2,2,2,1,2,199,665,5,5,23,1
1,199,666,3,6,1,2,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,3,0,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,4,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,666,5,5,86,1
1,199,667,3,6,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,3,2,2,2,2,2,2,1,2,1,4,5,5,1,8,1,0,1,4,0,2,6,3,1,1,2,2,2,2,2,2,2,2,2,2,2,199,667,5,6,19,1
1,199,668,3,6,1,2,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,4,8,7,1,8,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,4,0,0,2,0,4,2,2,2,2,2,2,2,1,2,2,1,2,2,199,668,5,5,25,1
1,199,669,5,6,2,1,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,3,0,2,9,7,2,2,2,1,2,1,2,2,2,2,2,2,2,199,669,5,6,35,1
1,199,670,1,6,1,1,1,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,8,0,3,8,0,4,1,2,2,2,2,2,2,1,2,1,3,5,3,1,8,1,8,1,0,0,5,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,199,670,5,6,55,1
1,199,671,1,6,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,3,2,2,2,2,2,2,1,2,1,3,7,7,1,8,1,0,1,0,0,5,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,671,5,6,73,1
1,199,672,3,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,4,3,2,2,2,2,2,2,1,2,1,3,2,1,1,8,1,0,4,0,0,2,0,0,2,2,2,2,2,2,2,1,2,2,1,2,2,199,672,5,5,51,1
1,199,673,7,6,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,3,0,4,1,2,2,2,2,2,2,1,2,1,3,5,5,1,8,1,0,1,3,0,2,1,3,2,2,2,2,2,2,2,1,2,2,2,1,2,199,673,5,5,48,1
1,199,674,1,6,1,1,2,2,2,2,1,2,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,6,0,3,5,0,4,3,2,2,2,2,2,2,1,2,2,4,1,5,1,8,1,6,1,4,0,5,6,4,2,2,2,1,2,1,2,2,2,2,2,2,2,199,674,5,6,2,2
1,199,675,12,6,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,1,4,2,2,2,2,2,2,1,2,1,4,1,3,1,8,1,0,1,4,0,5,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,675,1,10,21,1
1,199,676,15,8,1,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,2,4,0,1,8,0,1,4,2,2,2,2,2,2,1,2,1,4,3,3,1,8,1,0,1,4,0,5,0,1,2,2,2,2,2,2,2,1,2,2,2,1,2,199,676,1,4,18,1
1,199,677,1,5,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,0,0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,677,1,10,17,1
1,199,678,2,7,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,8,0,1,0,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,0,0,2,0,1,2,2,2,2,1,2,2,2,2,2,2,1,2,199,678,1,10,9,1
1,199,679,2,8,1,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,4,2,2,2,2,2,2,2,1,2,1,4,1,0,1,8,1,0,1,0,0,2,0,3,1,1,2,2,2,2,2,2,2,2,2,2,2,199,679,1,2,97,1
1,199,680,5,8,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,2,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,11,1,0,0,2,6,3,1,2,2,1,2,1,2,2,1,2,2,2,2,199,680,1,4,7,1
1,199,681,12,6,1,2,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,3,0,1,0,0,1,4,2,2,2,2,2,2,1,2,1,3,1,3,1,8,1,0,1,0,0,5,6,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,681,1,10,1,1
1,199,682,1,6,1,1,1,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,2,8,4,1,8,8,4,3,2,2,2,2,2,2,1,2,2,4,2,1,1,8,1,0,1,4,0,2,0,4,2,2,2,2,1,2,2,1,2,2,2,2,2,199,682,1,2,91,1
1,199,683,2,7,1,2,2,2,1,2,2,2,2,1,4,2,2,2,2,2,2,2,1,2,3,1,2,8,0,1,8,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,1,0,1,0,0,2,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,199,683,1,2,64,1
1,199,684,7,7,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,4,2,2,2,2,2,2,2,1,2,2,4,3,3,1,8,1,6,1,4,0,5,5,1,2,2,2,2,2,1,2,2,2,2,1,2,2,199,684,1,2,23,1
1,199,685,3,8,1,1,1,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,2,2,2,2,2,2,2,1,2,4,0,5,5,8,8,1,0,1,0,0,5,4,3,1,1,2,2,2,2,2,1,2,2,2,2,2,199,685,1,2,57,1
1,199,686,5,5,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,7,0,1,8,0,4,1,2,2,2,2,2,2,1,2,4,1,1,1,1,8,1,0,1,0,0,2,1,3,2,2,1,1,2,1,2,2,2,2,2,2,2,199,686,1,4,23,1
1,199,687,11,8,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,6,0,1,4,2,2,2,2,2,2,1,2,1,4,5,3,1,8,1,0,1,0,0,2,0,1,2,2,2,2,2,1,2,2,2,2,2,1,2,199,687,2,3,9,1
1,199,688,11,8,1,2,1,2,2,2,1,1,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,7,7,0,4,2,2,2,2,2,2,2,1,2,1,4,1,3,1,8,1,0,1,0,0,5,2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,199,688,2,3,5,1
1,199,689,13,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,1,2,2,2,2,2,2,1,2,1,4,3,3,1,8,1,0,1,0,0,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,689,2,4,21,1
1,199,690,5,8,1,2,1,2,2,2,2,1,2,1,3,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,1,3,2,2,2,2,2,2,1,2,1,3,1,3,1,8,1,0,1,0,0,5,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,690,2,4,30,1
1,199,691,11,8,1,1,2,2,2,2,1,2,2,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,5,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,1,0,1,0,0,5,0,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,691,2,3,10,1
1,199,692,6,8,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,3,0,2,4,2,2,2,2,2,2,1,2,2,0,1,1,1,8,1,0,1,0,0,2,0,3,2,2,2,1,2,2,2,2,2,2,2,1,2,199,692,2,1,9,1
1,199,693,2,6,1,2,2,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,3,1,0,0,5,0,0,4,2,2,2,2,2,2,2,1,2,4,0,1,1,1,8,1,0,1,0,0,5,10,1,1,2,2,2,2,2,2,1,1,2,2,2,2,199,693,2,1,16,1
1,199,694,21,8,1,2,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,1,1,2,2,2,2,2,2,1,2,4,0,1,1,1,8,1,0,1,4,0,5,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,694,2,4,27,1
1,199,695,7,8,1,1,2,2,2,2,1,2,2,1,5,2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,1,1,1,8,1,0,1,0,0,5,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,199,695,2,9,12,1
1,199,696,5,7,1,1,1,2,2,2,1,2,2,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,0,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,0,0,2,4,1,2,2,2,2,2,1,2,2,2,2,2,1,2,199,696,3,4,27,1
1,199,697,5,8,1,1,1,2,2,2,1,2,2,5,1,2,2,2,2,2,2,2,1,2,1,1,2,5,0,1,6,0,2,4,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,0,0,5,4,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,697,3,4,17,1
1,199,698,7,6,1,2,1,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,1,2,2,2,2,2,2,1,2,1,4,3,3,0,8,1,0,1,4,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,698,3,9,2,1
1,199,699,17,8,1,1,1,2,2,2,1,2,2,6,1,2,2,2,2,2,2,2,1,2,1,1,1,8,0,6,8,0,4,0,2,2,2,2,2,2,1,2,1,4,1,3,1,8,1,0,1,4,0,5,2,4,2,2,2,1,2,2,2,2,2,2,1,2,2,199,699,3,9,39,1
1,199,700,3,6,1,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,1,1,1,3,0,1,8,0,1,2,2,2,2,2,2,2,1,2,2,3,4,3,1,8,1,0,1,1,4,2,4,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,700,5,5,9,1
1,199,701,20,6,1,1,2,2,2,2,2,2,1,4,6,2,2,2,2,2,2,2,1,2,1,1,4,8,0,2,6,0,2,1,2,2,2,2,2,2,1,2,2,5,1,1,1,8,1,7,1,4,0,5,0,3,2,2,2,2,2,1,2,1,2,2,2,2,2,199,701,5,7,3,1
1,199,702,20,6,1,1,2,2,2,2,1,2,2,4,6,2,2,2,2,2,2,2,1,2,1,1,4,8,0,2,6,0,2,1,2,2,2,2,2,2,1,2,2,5,1,1,1,8,1,7,1,4,0,5,0,3,2,2,2,2,2,1,2,1,2,2,2,2,2,199,702,5,7,4,1
1,199,703,1,6,1,1,1,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,6,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,8,1,11,3,6,0,5,1,3,2,2,2,1,2,1,2,1,2,2,1,2,2,199,703,5,6,80,1
1,199,704,1,6,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,0,5,8,0,4,2,2,2,2,2,2,2,1,2,3,4,5,5,1,8,1,2,1,3,0,2,7,3,1,2,2,2,2,2,2,1,2,2,1,2,2,199,704,5,6,46,1
1,199,705,1,6,1,1,1,2,2,2,2,2,1,1,7,2,2,2,2,2,2,2,1,2,1,1,1,8,0,7,8,0,4,0,2,2,2,2,2,2,1,2,3,4,5,3,2,8,1,0,4,3,0,2,4,3,2,2,2,1,2,2,2,2,2,2,2,1,2,199,705,5,6,3,2
1,199,706,20,6,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,7,0,4,2,2,2,2,2,2,2,1,2,3,4,1,1,1,8,1,0,1,3,0,2,0,3,2,2,2,2,2,2,2,1,2,2,2,1,2,199,706,5,7,2,2
1,199,707,1,2,1,2,2,2,2,2,1,2,2,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,3,8,0,4,0,2,2,2,2,2,2,1,2,4,0,5,5,1,8,1,0,4,0,0,2,9,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,707,5,5,6,2
1,199,708,2,6,1,2,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,1,4,2,2,2,2,2,2,1,2,4,1,1,1,1,8,1,0,1,4,0,2,0,3,2,2,2,2,2,2,2,1,2,2,1,2,2,199,708,5,5,14,1
1,199,709,2,9,1,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,1,2,1,3,0,0,0,0,0,0,7,7,1,2,2,1,2,2,2,2,0,0,1,1,1,8,1,0,1,0,0,2,4,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,709,5,5,84,1
1,199,710,3,6,1,1,1,2,2,2,2,2,1,8,8,1,2,1,2,2,2,2,2,2,1,1,1,8,0,1,0,0,1,0,2,2,2,2,2,2,1,2,0,0,1,1,1,8,1,0,1,4,0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,710,5,5,72,1
1,199,711,1,8,1,2,1,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,4,8,0,1,8,0,4,2,2,2,2,2,2,2,1,2,2,5,1,1,1,8,1,0,1,0,0,5,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,711,6,2,126,1
1,199,712,5,8,1,1,1,2,2,1,1,2,2,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,8,0,4,3,2,2,2,2,2,2,1,2,4,1,5,5,1,8,1,11,1,3,0,2,4,3,2,2,2,2,2,2,2,2,1,2,2,1,2,199,712,3,4,2,1
1,199,713,4,4,1,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,4,0,1,8,0,4,2,2,2,2,2,2,2,1,2,1,4,5,5,1,8,1,0,1,4,0,5,6,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,713,4,3,41,1
1,199,714,4,4,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,4,0,5,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,199,714,4,3,26,1
1,199,715,4,4,1,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,4,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,8,1,0,1,4,0,5,0,4,2,2,2,2,2,2,2,2,2,2,2,1,2,199,715,4,3,65,1
1,199,716,1,8,2,1,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,2,1,2,1,1,1,6,0,0,0,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,7,10,2,0,6,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,716,6,2,129,1
1,199,717,1,6,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,7,10,2,0,1,0,0,2,0,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,717,6,1,8,2
1,199,718,1,7,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,1,8,0,6,8,0,4,1,2,2,2,2,2,2,1,2,1,4,7,7,7,10,2,0,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,718,6,2,59,1
1,199,719,1,6,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,1,6,0,8,2,0,4,1,2,2,2,2,2,2,1,2,1,4,2,1,5,10,2,0,1,8,0,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,719,6,2,107,1
1,199,720,1,3,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,5,2,2,2,2,2,2,1,2,1,4,1,1,1,10,2,0,1,0,0,5,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,720,6,2,151,1
1,199,721,1,2,2,2,1,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,1,6,0,4,3,2,2,2,2,2,2,1,2,1,4,1,1,1,10,2,0,1,0,0,5,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,199,721,6,2,13,1
1,199,722,1,3,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,1,6,0,0,0,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,10,2,0,1,0,0,2,0,4,2,2,2,1,2,2,2,2,1,2,2,2,2,199,722,6,2,93,1
1,199,723,1,7,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,4,8,0,0,0,0,4,1,2,2,2,2,2,2,1,2,1,4,1,1,1,10,2,0,1,1,0,2,0,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,723,6,2,144,1
1,199,724,1,3,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,1,4,2,2,2,2,2,2,1,2,1,4,2,7,7,10,2,0,1,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,724,6,2,120,1
1,199,725,1,7,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,8,0,4,0,0,4,2,2,2,2,2,2,2,1,2,1,5,2,2,0,10,2,0,1,0,0,2,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,725,6,2,77,1
1,199,726,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,2,8,0,4,1,2,2,2,2,2,2,1,2,1,0,2,1,0,10,2,0,6,7,0,5,0,2,2,2,2,1,2,2,2,2,2,2,2,1,2,199,726,6,2,8,1
1,199,727,2,3,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,4,0,1,8,0,4,2,2,2,2,2,2,2,1,2,1,3,8,8,7,10,2,0,6,0,0,4,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,199,727,6,1,55,1
1,199,728,1,6,2,1,1,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,6,8,0,4,2,2,2,2,2,2,2,1,2,2,4,2,2,7,10,2,0,6,0,0,2,2,0,2,2,2,1,2,1,2,2,2,2,2,2,2,199,728,6,2,55,1
1,199,729,1,7,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,8,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,4,8,7,7,10,2,0,1,4,0,5,6,0,1,2,2,2,2,2,2,2,2,2,2,1,2,199,729,6,2,51,2
1,199,730,1,3,2,1,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,2,1,2,1,1,4,8,0,1,8,0,4,3,2,2,2,2,2,2,1,2,2,4,2,1,1,10,2,0,1,0,0,4,2,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,730,6,2,138,1
1,199,731,1,7,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,6,8,0,1,6,0,4,5,2,2,2,2,2,2,1,2,2,4,1,1,0,10,2,0,1,0,0,5,0,2,2,2,2,1,2,2,2,2,2,2,2,1,2,199,731,6,2,102,1
1,199,732,2,8,2,1,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,1,2,1,1,1,8,0,5,8,0,4,2,2,2,2,2,2,2,1,2,2,4,7,7,7,10,2,0,7,7,0,4,0,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,732,6,1,38,1
1,199,733,1,6,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,0,0,4,2,2,2,2,2,2,2,1,2,2,4,1,1,1,10,2,0,1,0,0,2,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,199,733,6,2,46,1
1,199,734,1,7,2,1,2,2,2,2,2,2,1,1,6,2,2,2,2,2,2,2,1,2,1,1,1,8,0,6,8,0,4,2,2,2,2,2,2,2,1,2,2,3,2,2,1,10,2,0,1,1,0,2,4,6,1,1,2,2,2,2,2,2,2,2,1,2,2,199,734,6,2,56,1
1,199,735,1,7,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,8,0,1,6,8,4,2,2,2,2,2,2,2,1,2,2,3,2,2,1,10,2,0,1,0,0,2,0,3,2,2,2,2,2,1,2,2,2,2,2,1,2,199,735,6,2,19,1
1,199,736,1,7,2,1,2,2,2,2,2,2,1,6,1,2,2,2,2,2,2,2,1,2,1,1,6,8,0,1,8,0,4,2,2,2,2,2,2,2,1,2,2,3,7,7,8,10,2,0,2,4,0,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,199,736,6,2,111,1
1,199,737,1,2,2,1,1,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,1,1,4,8,0,1,8,0,4,2,2,2,2,2,2,2,1,2,2,5,8,8,7,10,2,0,4,0,0,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,199,737,6,2,125,1
1,199,738,1,6,2,1,2,2,2,2,2,2,1,6,2,2,2,2,2,2,2,2,1,2,1,2,6,8,0,0,0,0,2,1,2,2,2,2,2,2,1,2,2,5,1,1,1,10,2,0,1,0,0,2,4,0,2,2,2,2,2,2,2,2,2,2,2,1,2,199,738,6,2,105,1
1,199,739,1,3,2,1,2,2,2,2,2,2,1,2,6,2,2,2,2,2,2,2,1,2,1,1,2,5,8,2,8,0,4,2,2,2,2,2,2,2,1,2,2,5,1,1,7,10,2,0,1,0,0,2,0,4,2,2,2,2,2,1,2,1,2,2,2,2,2,199,739,6,2,91,1
