CARD.,DECK.,BALLOT.,Q.0.,Q.1.,Q.2.,Q.3.,Q.4A.,Q.5.,Q.6A.,Q.6B.,Q.7A.,Q.7B.,Q.8A.,Q.8B.,Q.9A.,Q.9B.,Q.10A.,Q.10B.,Q.11A.,Q.11B.,Q.12A.,Q.12B.,Q.13A.,Q.13B.,Q.14A.,Q.14B.,Q.15A.,Q.15B.,Q.16A.,Q.16B.,Q.17A.,Q.17B.,Q.18A.,Q.18B.,Q.19A.,Q.19B.,Q.20.,Q.21A.,Q.21B.,Q.22A.,Q.22B.,Q.23A.,Q.23B.,Q.24A.,Q.24B.,Q.25A.,Q.25B.,Q.26A.,Q.26B.,Q.27A.,Q.27B.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30A.,Q.30B.,Q.31A.,Q.31B.,Q.32A.,Q.32B.,Q.33A.,Q.33B.,Q.34A.,Q.34B.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.37A.,Q.37B.,Q.38A.,CARD..1,DECK..1,BALLOT..1,Q.0..1,Q.38B.,Q.39A.,Q.39B.,Q.40A.,Q.40B.,Q.41A.,Q.41B.,Q.42A.,Q.42B.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45A.,Q.45B.,Q.46A.,Q.46B.,Q.47A.,Q.47B.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57A.,Q.57B.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.61B.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,V.65.,V.66.,V.67.,V.68.,V.69.
1,215,276,0,1,1,5,5,1,1,4,1,4,1,3,1,3,2,4,5,0,1,3,3,0,3,0,2,3,2,2,1,4,2,4,1,4,2,1,4,3,2,1,4,1,4,3,2,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,3,2,2,215,276,0,2,3,3,2,4,3,4,3,4,2,4,3,4,2,3,2,4,3,4,3,4,2,3,3,4,3,4,3,4,1,3,2,2,2,4,2,3,4,2,2,2,2,3,1,5,3,4,1,1,1,2,3,2,24,7,9,5,5
1,215,277,0,1,1,4,5,1,1,4,2,4,1,4,1,3,2,3,1,4,2,3,2,4,2,4,1,4,2,3,1,3,2,3,1,3,1,2,3,2,3,2,3,2,4,1,4,1,4,1,4,1,3,1,4,1,3,2,3,1,3,1,4,1,3,2,3,2,3,3,3,2,2,215,277,0,4,2,4,3,4,3,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,3,3,3,3,2,4,3,4,2,3,2,4,2,4,2,5,1,5,2,3,2,3,2,3,26,8,11,5,2
1,215,278,0,1,1,6,5,1,1,3,2,3,3,3,2,3,2,3,1,4,2,3,3,3,3,1,5,1,4,2,5,3,5,3,2,3,94,3,3,2,3,3,3,2,3,3,4,2,3,1,4,2,3,2,3,3,4,4,4,1,4,2,3,2,3,3,3,3,4,4,4,3,2,215,278,0,2,3,4,3,4,3,3,3,3,3,4,3,4,2,4,3,4,3,4,3,4,2,4,2,3,3,4,1,4,2,2,4,3,2,2,5,4,3,4,1,2,4,5,1,3,3,3,2,2,5,2,5,2,23,6,11,5,2
1,215,279,0,1,3,6,5,1,2,3,2,3,1,3,2,3,2,3,1,3,1,3,2,3,2,3,2,3,3,3,2,3,5,3,1,3,1,2,3,2,3,2,3,2,3,3,3,1,3,2,3,2,3,1,3,1,3,2,3,1,3,1,3,2,3,2,3,2,3,1,3,2,2,215,279,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,5,2,2,3,2,3,2,3,2,3,1,4,2,4,1,4,3,4,1,3,2,3,2,3,26,8,12,10,5
1,215,280,0,1,1,5,5,1,1,4,1,4,1,4,1,3,2,4,2,2,4,2,3,3,2,3,1,3,3,2,2,3,2,3,1,4,1,2,2,2,3,1,3,1,4,3,3,1,3,2,3,1,4,1,4,1,4,2,3,1,3,2,4,1,3,2,3,2,3,2,3,2,2,215,280,0,3,2,4,2,3,3,4,3,3,3,4,2,3,2,3,3,4,2,3,3,4,2,3,3,4,3,4,3,4,1,3,5,2,2,2,5,4,2,3,1,4,3,3,1,3,1,4,1,3,2,2,1,2,23,7,8,1,2
1,215,281,0,1,1,7,5,1,1,4,1,4,1,3,1,3,2,3,1,4,5,3,3,3,3,3,1,4,2,3,5,3,2,3,1,4,2,2,3,2,3,2,3,2,3,2,3,1,3,2,2,1,2,1,2,2,3,2,3,1,4,1,2,2,3,2,3,2,3,2,3,3,2,215,281,0,2,2,3,2,3,2,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,2,3,2,2,2,5,2,3,3,2,3,3,2,4,3,1,4,3,4,2,5,2,4,2,2,3,3,3,3,22,6,8,2,5
1,215,282,0,1,3,4,5,1,1,3,2,3,1,3,1,3,2,3,1,4,2,3,3,3,2,3,2,3,1,3,1,4,5,3,1,3,94,2,3,2,3,2,3,2,3,3,4,1,3,1,3,1,3,2,3,1,3,1,3,1,3,1,4,1,4,5,3,2,3,2,3,1,2,215,282,0,4,2,3,3,4,2,4,1,4,3,4,3,4,3,4,2,4,2,4,3,4,3,4,2,4,2,4,3,4,3,3,4,3,2,3,3,3,2,3,1,4,2,4,2,5,1,4,2,3,4,4,5,3,20,8,7,1,5
1,215,283,0,1,1,5,5,1,2,3,2,3,3,3,4,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,1,4,2,3,1,4,94,2,3,1,4,2,3,1,3,2,3,1,4,1,4,2,4,1,4,1,4,2,4,1,4,1,4,1,4,2,3,2,3,2,3,2,2,215,283,0,4,3,4,3,4,3,4,3,3,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,2,3,3,3,4,4,3,4,3,4,4,5,1,5,2,4,2,3,5,4,3,3,29,9,12,2,5
1,215,284,0,1,1,7,5,1,2,3,2,3,2,3,2,4,2,3,1,4,2,3,2,3,2,3,3,4,2,1,5,3,3,3,2,4,1,2,4,2,3,3,3,3,3,4,4,3,4,2,3,2,4,2,4,2,4,2,3,1,4,1,3,2,4,2,3,3,3,2,3,2,2,215,284,0,4,3,4,3,4,3,4,3,4,2,4,3,4,3,4,3,3,2,4,3,4,3,4,3,4,2,3,2,3,5,3,3,3,2,3,2,2,2,2,2,3,3,3,1,4,2,4,1,4,2,3,5,2,25,8,12,2,2
1,215,285,0,1,3,5,5,1,2,4,2,3,1,3,2,4,2,4,1,4,2,3,1,4,2,4,2,4,3,4,2,4,5,4,1,4,14,3,4,3,4,2,4,3,4,4,4,1,4,1,4,2,4,2,4,2,4,2,4,2,4,1,4,1,4,3,4,2,4,4,4,2,2,215,285,0,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,4,4,2,3,3,5,2,5,2,5,4,4,1,3,1,3,26,8,12,9,5
1,215,286,0,1,3,5,5,1,2,3,2,2,1,3,1,3,2,2,1,2,2,2,3,4,2,3,2,4,2,4,2,4,2,4,1,4,12,4,4,2,4,3,4,3,4,3,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,3,4,1,2,215,286,0,4,1,2,3,4,3,4,3,3,3,4,2,3,3,4,2,3,2,3,2,3,3,4,2,4,3,4,2,4,1,4,2,2,4,3,2,3,2,3,1,4,5,5,2,5,1,5,2,2,5,2,1,3,19,7,7,7,5
1,215,287,0,1,3,5,5,1,1,4,1,4,1,3,1,4,1,4,1,4,2,4,2,3,2,4,1,4,3,3,2,4,1,4,1,3,13,2,4,1,4,1,4,1,3,2,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,1,4,2,2,215,287,0,4,2,3,3,4,3,4,3,4,3,4,3,4,2,3,3,4,3,4,3,4,3,4,3,4,3,4,2,4,1,4,2,4,4,4,4,3,2,4,2,4,4,5,1,5,2,4,1,4,2,3,2,4,26,8,11,9,5
1,215,288,0,1,3,6,5,1,2,3,2,3,1,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,4,13,4,4,3,3,2,3,3,3,5,4,2,3,2,4,2,3,2,3,2,3,2,3,3,3,2,3,2,3,3,3,2,3,5,4,2,2,215,288,0,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,1,4,2,3,4,3,4,3,3,3,1,3,4,5,2,5,1,5,4,4,3,4,3,4,23,7,9,5,5
1,215,289,0,1,3,6,5,1,5,2,5,2,3,2,2,3,5,2,2,3,3,3,3,2,2,4,2,4,3,3,2,3,5,2,2,3,14,2,4,2,3,2,4,2,3,4,4,2,4,1,4,2,4,2,4,2,4,3,4,2,4,1,4,2,4,3,4,2,3,3,4,1,2,215,289,0,4,1,4,1,4,3,4,3,4,3,4,3,4,2,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,3,3,3,2,3,3,4,4,2,3,3,5,3,2,5,2,4,5,2,3,2,5,2,21,6,9,3,2
1,215,290,0,1,3,5,5,1,2,3,5,2,3,3,3,3,5,2,1,4,2,3,3,3,3,3,2,3,2,3,2,3,2,3,1,3,14,3,3,2,3,1,4,2,3,3,3,1,3,2,3,1,3,2,3,1,3,2,3,2,3,1,3,1,3,3,4,1,0,2,4,1,2,215,290,0,4,1,4,3,4,3,4,2,4,3,4,3,4,3,4,1,4,1,4,2,4,3,4,3,4,2,4,3,4,5,3,3,3,3,3,2,3,2,3,1,4,5,5,1,5,3,5,5,1,1,4,1,4,18,7,6,5,5
1,215,291,0,1,3,6,5,1,1,3,2,4,1,4,1,4,5,3,1,3,1,3,3,2,3,2,1,3,3,3,1,3,1,3,1,3,14,2,3,2,3,2,3,2,3,3,4,1,3,2,4,1,3,1,4,1,4,1,3,1,3,1,4,1,4,1,4,1,4,2,4,2,2,215,291,0,2,3,3,3,4,3,4,2,4,2,3,3,4,3,4,2,3,3,4,3,4,3,4,2,3,2,3,2,3,5,2,2,3,2,3,2,3,2,3,2,3,2,4,1,4,3,4,1,3,2,3,2,3,23,7,9,4,5
1,215,292,0,1,3,5,5,1,2,4,2,3,1,3,2,4,2,3,1,4,2,4,2,3,2,4,2,4,3,3,5,3,5,2,1,3,14,2,3,2,3,5,3,2,2,2,3,1,3,2,4,1,4,1,3,1,3,2,3,1,3,2,3,2,2,2,2,2,3,1,4,2,2,215,292,0,4,3,4,3,4,3,4,4,4,3,4,3,4,2,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,5,1,5,1,4,2,3,3,4,2,2,2,3,4,1,5,3,5,1,4,1,4,1,4,28,9,12,5,2
1,215,293,0,1,3,5,5,1,1,4,1,4,1,4,1,4,2,4,1,4,2,3,2,3,2,3,1,4,3,3,2,3,2,3,1,4,13,2,3,1,4,1,4,1,4,2,3,1,3,2,3,1,4,1,4,1,4,2,3,1,4,1,4,1,4,2,3,1,4,1,4,2,2,215,293,0,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,2,4,3,2,3,3,3,1,3,1,4,2,4,3,1,3,2,2,3,5,3,2,3,30,11,0,5,5
1,215,294,0,1,2,5,5,1,1,4,1,4,3,1,4,3,1,4,1,4,1,4,2,4,2,4,2,3,3,3,5,2,2,3,1,3,13,2,3,1,4,1,4,1,4,3,3,2,3,2,3,2,3,2,3,1,4,2,3,1,4,1,4,1,4,1,4,1,4,1,4,2,2,215,294,0,4,3,4,2,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,3,3,3,3,4,2,3,4,3,4,4,2,3,5,4,4,1,5,1,4,5,1,5,3,4,4,4,1,4,5,1,26,6,11,7,5
1,215,295,0,1,4,6,5,1,2,2,2,2,2,4,2,4,2,4,1,4,2,4,1,4,2,4,2,4,1,4,2,4,3,4,2,4,25,2,4,1,4,2,4,2,3,2,4,2,4,1,4,2,4,2,4,1,4,2,4,2,4,2,4,2,4,3,4,2,4,2,4,2,2,215,295,0,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,2,4,3,4,4,4,2,3,3,4,2,4,1,4,2,5,1,5,4,5,1,4,1,4,1,4,27,7,12,9,2
1,215,296,0,1,2,5,5,1,2,3,2,3,1,4,2,4,2,3,1,4,2,4,3,3,2,4,1,3,3,3,1,3,2,4,2,4,26,2,4,1,4,1,4,1,4,2,4,2,4,2,4,1,4,2,4,1,4,1,4,1,4,2,4,2,4,3,4,2,4,3,3,3,2,215,296,0,3,2,2,2,4,2,4,3,3,3,4,2,4,2,4,1,4,1,4,2,4,3,4,2,4,1,4,2,4,1,4,2,4,1,4,2,4,4,1,1,4,4,5,1,5,1,5,1,4,5,1,5,1,14,6,6,8,5
1,215,297,0,1,2,6,1,2,1,4,2,4,3,4,2,3,2,4,1,4,2,3,1,4,1,4,2,3,4,3,3,4,5,0,1,4,94,2,4,3,4,2,4,3,3,3,4,3,4,1,4,2,4,2,4,1,4,2,3,1,4,1,4,2,3,3,3,4,4,4,2,1,2,215,297,0,3,2,3,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,1,4,1,3,3,4,5,4,3,4,4,4,4,5,1,4,3,0,4,4,4,4,5,4,25,9,11,8,5
1,215,298,0,0,3,5,4,2,2,3,2,3,3,3,3,3,2,3,1,4,2,3,3,3,0,3,2,3,2,3,3,2,2,3,2,3,99,2,4,3,3,3,3,2,3,3,3,2,3,1,4,2,3,2,4,2,3,3,3,3,4,2,4,2,3,3,4,1,4,3,3,0,2,215,298,0,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,2,4,3,4,0,4,3,4,3,4,5,3,3,4,3,4,5,4,3,4,2,4,5,4,1,4,1,1,2,4,5,4,4,4,25,9,0,5,4
1,215,299,0,1,1,6,5,2,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,2,2,1,4,2,3,1,4,99,1,4,4,4,4,4,3,4,5,4,3,4,1,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,2,2,215,299,0,4,3,4,2,4,3,3,4,4,3,4,3,4,3,4,3,4,3,4,2,4,2,4,2,4,3,4,2,4,1,4,1,4,5,4,5,4,3,4,4,4,4,5,2,5,2,5,4,4,3,4,1,4,25,6,12,11,5
1,215,300,0,3,4,6,5,2,2,2,1,2,2,2,3,2,3,2,2,2,3,3,1,4,2,3,3,3,4,4,2,3,3,3,2,3,36,2,4,2,2,2,3,2,2,2,4,1,2,2,3,2,2,2,3,2,3,2,3,3,2,1,3,2,3,2,3,2,3,2,4,2,2,215,300,0,1,2,2,2,3,3,4,4,4,3,4,3,4,3,3,3,4,2,3,3,3,3,3,1,4,3,2,3,3,2,3,3,3,3,4,3,3,2,3,2,3,3,3,1,4,2,4,2,2,5,2,2,2,25,9,12,3,3
1,215,301,0,1,3,5,5,2,3,4,3,4,2,4,3,4,4,4,1,4,3,4,1,4,2,4,3,4,3,4,3,4,3,4,2,4,39,3,4,3,4,3,4,3,4,4,4,3,4,1,4,3,4,3,4,3,4,3,4,3,4,2,4,3,4,4,4,3,4,3,4,1,2,215,301,0,4,1,4,2,4,3,4,3,4,1,4,3,4,2,4,3,4,3,4,3,4,3,4,3,4,2,4,1,4,5,2,3,4,1,4,1,4,1,4,1,4,2,5,1,5,1,5,1,4,1,4,1,4,18,6,9,12,5
1,215,302,0,1,1,4,5,2,5,2,5,2,2,2,1,3,2,3,5,3,2,3,2,3,2,3,2,3,3,3,5,2,5,3,2,3,94,2,2,2,3,5,3,2,3,2,3,1,3,2,2,2,3,2,3,2,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,215,302,0,3,3,3,3,3,3,3,3,4,3,4,3,4,2,3,2,3,2,3,2,3,2,3,3,4,3,4,2,3,5,3,3,3,3,3,1,4,1,2,1,3,3,4,1,3,3,3,2,3,2,3,2,3,23,6,9,10,5
1,215,303,0,1,2,4,5,2,1,3,1,2,1,4,3,2,4,4,1,4,1,3,2,4,2,4,1,4,1,2,1,4,2,4,3,1,3,3,3,1,3,1,2,1,2,2,2,2,2,2,2,1,3,1,4,1,2,1,2,1,2,1,2,1,3,1,2,1,2,3,2,2,2,215,303,0,3,3,3,3,2,1,3,3,3,3,4,3,3,2,3,2,3,3,4,2,3,2,3,1,1,2,3,3,4,3,3,1,3,3,4,3,4,4,2,2,3,3,4,2,4,3,3,4,2,5,2,3,2,20,7,7,2,2
1,215,304,0,1,1,6,5,2,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,2,3,1,4,1,4,1,4,6,2,4,2,4,1,4,1,4,3,4,2,4,1,4,1,4,1,4,2,4,3,4,1,4,1,4,1,4,2,4,2,4,1,4,2,2,215,304,0,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,5,2,3,1,1,1,5,1,3,1,1,4,3,5,2,5,2,4,4,4,4,4,1,4,30,11,0,8,5
1,215,305,0,1,1,5,5,2,1,4,1,4,3,2,2,4,2,4,1,4,2,3,3,3,2,4,1,4,2,3,2,3,2,3,1,4,4,2,4,1,4,2,4,2,3,3,4,1,4,2,4,1,4,2,4,2,4,3,4,1,4,1,4,1,4,1,4,2,4,1,4,2,2,215,305,0,4,3,4,2,4,3,4,4,4,3,4,3,4,3,4,3,4,2,4,2,4,3,4,2,4,3,4,2,4,5,4,3,4,2,4,1,4,1,4,1,4,1,5,1,5,1,4,1,4,2,4,5,4,25,7,0,9,5
1,215,306,0,1,1,7,5,2,1,4,1,4,1,3,2,4,1,4,0,0,0,0,0,0,2,4,1,3,1,4,2,4,2,4,1,4,2,1,4,1,4,2,4,3,4,1,4,2,4,1,4,1,3,2,4,1,4,2,4,1,4,1,4,1,4,3,4,2,4,2,4,2,2,215,306,0,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,4,3,3,3,3,3,1,4,1,4,2,4,2,4,1,5,4,5,1,4,1,4,5,1,28,8,12,8,2
1,215,307,0,1,1,5,5,2,3,1,3,1,2,2,3,2,3,2,1,4,2,3,3,2,2,3,2,3,4,2,2,2,3,2,2,2,6,4,1,3,2,2,2,2,2,5,1,3,2,1,2,2,2,3,2,3,2,4,2,4,2,2,2,2,2,2,2,2,2,3,2,1,2,215,307,0,4,3,3,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,3,2,3,3,4,1,4,2,3,3,3,4,4,3,4,3,4,4,1,1,5,1,5,5,3,2,3,2,3,26,11,0,2,5
1,215,308,0,1,1,6,5,2,2,3,2,3,2,3,2,4,2,3,1,4,3,4,2,3,2,3,2,3,3,3,5,3,2,4,2,4,4,2,4,1,4,2,4,2,3,2,3,2,4,1,4,2,4,3,4,2,4,3,4,3,3,2,3,3,4,4,4,5,0,4,4,2,2,215,308,0,4,3,4,2,4,3,4,4,4,2,3,3,4,2,3,3,4,3,4,3,4,3,4,1,4,3,4,2,3,1,3,2,3,3,3,4,3,3,3,1,4,4,5,3,3,3,5,3,4,4,4,4,4,24,8,0,7,5
1,215,309,0,1,1,7,5,2,3,2,2,2,1,2,2,3,2,2,1,4,3,4,1,4,2,2,2,3,3,3,2,1,2,1,2,1,2,2,1,2,3,2,2,2,2,2,2,3,4,1,4,2,2,1,3,2,3,2,3,3,2,1,3,2,4,2,3,2,2,2,2,2,2,215,309,0,4,3,4,3,4,3,4,3,4,3,4,3,4,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,4,3,2,3,3,3,2,2,3,4,2,3,1,5,3,4,5,1,4,4,3,4,27,9,12,2,2
1,215,310,0,1,1,6,5,2,1,4,2,3,1,4,2,3,2,3,1,4,5,0,3,0,2,3,2,3,4,3,2,3,5,0,1,3,3,2,3,2,4,2,3,4,4,2,3,1,3,1,4,2,3,1,4,2,3,2,3,2,3,2,3,2,3,3,4,2,3,2,3,2,2,215,310,0,3,2,2,2,3,3,4,3,3,3,4,3,4,2,3,2,4,2,3,2,3,3,4,2,4,2,4,3,4,5,3,2,3,3,2,2,3,2,3,1,4,4,5,1,4,2,4,1,4,1,4,2,3,21,7,9,4,5
1,215,311,0,1,1,6,5,2,2,3,2,3,2,3,3,4,2,3,3,4,3,4,2,4,1,4,3,3,3,3,5,0,2,2,1,4,5,2,3,2,3,2,4,3,4,4,3,1,4,2,4,2,4,2,4,3,4,3,3,2,3,1,4,1,4,3,4,2,4,2,4,1,2,215,311,0,4,3,4,3,4,2,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,1,4,3,4,1,4,1,4,1,1,1,3,3,4,1,4,1,4,1,4,3,6,1,5,2,2,5,2,2,3,22,7,11,6,5
1,215,312,0,1,1,7,5,2,2,3,2,3,1,3,2,4,1,3,1,4,1,4,2,4,2,4,1,4,3,4,2,4,5,2,2,4,94,1,4,1,4,3,4,2,4,2,4,1,4,2,4,1,4,3,4,1,4,4,4,3,4,1,4,3,4,4,4,1,4,1,4,2,2,215,312,0,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,4,3,4,3,4,1,4,1,4,1,4,4,4,3,4,1,4,4,5,1,5,3,5,1,4,1,4,1,4,28,9,12,11,5
1,215,313,0,1,0,5,5,2,2,4,2,4,3,4,2,4,2,4,1,4,3,4,1,4,2,4,2,4,4,4,2,4,5,4,2,4,4,2,4,4,4,3,4,3,4,3,4,3,4,1,4,3,4,2,4,2,4,3,4,3,4,2,4,2,4,3,4,3,4,5,4,2,2,215,313,0,4,2,4,2,4,3,4,3,4,3,4,3,4,3,4,2,4,2,4,3,4,2,4,2,4,3,4,2,4,1,4,1,4,4,4,5,4,3,4,4,4,4,5,1,5,3,5,1,4,1,4,1,4,22,6,8,12,5
1,215,314,0,1,1,6,5,2,2,3,3,4,2,4,2,4,2,4,1,4,3,4,3,0,1,4,4,4,4,3,2,3,3,4,2,4,4,2,3,2,3,2,4,2,4,2,4,1,4,2,3,3,4,3,3,2,4,2,3,2,4,1,4,2,4,3,4,2,4,3,3,2,2,215,314,0,3,3,3,3,3,3,3,4,3,3,4,3,4,3,4,3,4,3,4,0,4,3,4,3,4,3,4,3,4,1,2,1,2,4,2,3,3,4,2,4,4,4,2,1,5,3,5,2,2,5,2,2,4,28,8,0,5,5
1,215,315,0,1,2,7,0,2,2,3,2,2,3,3,1,4,2,3,1,1,1,1,1,1,0,0,1,1,2,3,1,4,1,4,1,4,4,3,2,1,4,5,2,2,3,2,3,1,4,2,4,2,4,2,3,1,4,1,4,1,4,1,4,2,4,3,4,1,4,1,4,1,2,215,315,0,4,3,4,3,4,3,4,3,3,2,3,3,4,3,4,3,4,3,4,2,3,3,3,2,3,2,3,3,3,1,3,2,3,2,3,3,3,4,2,5,3,4,5,1,5,3,4,1,3,2,2,2,2,23,8,12,4,5
1,215,316,0,3,4,5,5,2,2,3,3,4,1,3,3,3,3,4,2,3,3,4,1,4,2,3,3,3,3,2,2,4,5,3,1,3,68,1,4,3,4,3,4,3,4,4,4,3,4,2,4,2,3,1,4,2,3,3,3,1,3,2,3,2,4,3,3,2,3,3,3,2,2,215,316,0,4,2,3,1,4,3,4,3,4,2,3,3,4,2,3,1,3,2,4,2,4,3,4,2,4,1,4,1,4,1,4,2,3,4,3,4,4,4,4,4,4,4,5,1,5,4,5,1,3,1,4,1,4,15,4,8,5,4
1,215,317,0,3,3,6,1,2,1,3,2,3,2,3,1,3,2,3,1,4,1,4,1,3,2,3,2,3,2,3,2,3,2,3,2,3,91,2,3,3,3,2,3,2,3,2,3,2,3,1,3,2,3,1,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3,2,3,2,2,215,317,0,4,2,4,2,4,3,4,3,4,3,4,3,4,2,4,2,4,3,4,2,4,2,4,3,4,2,4,2,4,1,3,2,3,4,3,4,3,3,3,3,3,4,5,1,4,3,4,2,3,5,3,5,2,21,5,8,2,6
1,215,318,0,1,4,5,5,2,2,3,2,2,2,1,1,2,2,2,1,4,2,2,2,3,2,2,2,2,4,3,2,3,5,2,1,3,14,3,2,1,3,1,3,3,1,5,4,1,3,1,4,1,3,2,3,1,3,1,3,2,2,1,3,1,3,3,2,1,3,3,3,1,2,215,318,0,3,1,3,1,4,1,4,2,3,1,4,3,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,4,3,2,3,1,3,1,3,1,4,1,4,1,5,3,5,1,4,1,4,1,4,2,10,2,4,5
1,215,319,0,1,3,5,5,2,2,4,2,4,3,0,2,3,2,3,1,4,3,3,3,0,2,4,2,3,2,2,5,3,2,3,2,3,15,4,4,2,4,1,4,2,3,3,4,1,4,2,4,2,4,3,4,2,4,3,4,4,4,1,4,2,4,2,4,2,4,3,4,1,2,215,319,0,4,2,4,1,4,2,4,1,4,2,4,2,4,1,4,2,4,2,4,1,4,2,4,2,4,2,4,1,4,5,4,5,3,6,5,3,4,4,4,2,4,5,5,3,5,3,4,2,2,5,5,2,4,9,1,5,7,5
1,215,320,0,1,1,6,5,2,2,3,5,3,3,3,2,4,5,4,1,4,3,4,1,4,3,3,3,4,4,4,2,4,3,4,2,4,5,2,3,2,4,2,4,3,4,3,4,2,4,2,3,2,4,2,4,2,4,3,4,2,4,2,4,2,4,3,4,2,3,3,4,1,2,215,320,0,4,2,4,1,4,2,3,3,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,1,4,2,4,5,4,4,0,3,4,3,3,4,5,3,4,2,5,2,1,5,1,3,4,8,1,4,7,5
1,215,321,0,1,3,4,5,2,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,25,1,4,1,4,1,4,1,4,1,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,2,215,321,0,4,3,4,1,3,1,3,2,3,1,3,3,3,2,3,1,3,1,3,1,3,3,3,1,3,1,3,1,3,1,4,1,3,3,3,2,3,2,3,1,4,2,4,2,5,1,5,3,4,2,3,1,4,9,2,6,9,3
1,215,322,0,1,1,1,5,2,1,4,1,4,1,4,1,4,2,4,1,4,1,4,2,4,2,4,1,4,1,4,4,4,1,4,1,4,3,3,2,1,4,1,4,3,4,1,4,3,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1,4,1,4,1,4,3,4,2,2,215,322,0,1,1,4,1,4,1,4,4,1,3,4,3,4,2,4,1,4,3,4,1,1,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,4,1,1,5,1,2,1,4,1,1,1,4,1,1,11,2,4,9,2
1,215,323,0,1,3,4,5,2,2,3,2,3,2,2,3,2,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,3,2,2,2,2,4,2,2,3,2,3,3,3,3,3,4,2,3,1,3,2,2,2,3,2,2,3,2,2,2,2,3,2,2,3,3,3,2,3,2,1,2,215,323,0,4,1,4,1,4,1,4,3,2,2,1,3,4,1,4,2,3,2,3,1,4,2,3,1,4,2,3,1,4,1,4,2,4,3,4,3,4,2,4,2,4,3,5,1,5,1,5,1,4,1,4,1,4,8,2,5,4,5
