COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122
1,232,1059,1,8,6,4,9,2,4,2,2,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,5,3,4,5,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,2,1,2,2,4,4,1,2,1,,22,3210,5,9,1,2,2,2,2,2,2,3,5,4,1,2,2,2,2,2,4,2,5,3,11,1,1,2,2,2,2,2,12,0,0,3,3,4,4,4,1,2,2,2,2,2,2,2,4,12
1,232,1060,1,8,6,6,7,1,4,3,3,1,5,5,2,2,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,3,3,2,1,,22,3210,6,0,2,2,2,2,1,2,2,1,3,3,2,2,2,1,2,2,3,2,5,3,18,1,1,2,2,2,2,2,12,0,0,4,0,3,1,2,1,2,2,2,2,2,2,2,5,12
1,232,1061,2,8,6,1,9,1,4,2,2,3,3,3,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,2,2,4,1,1,2,2,,22,3210,6,1,2,2,2,2,2,1,2,3,5,3,2,2,1,2,2,2,3,1,5,3,12,0,3,1,2,2,2,2,22,3,8,2,3,4,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1062,3,8,6,6,7,1,4,3,3,1,4,5,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,1,2,3,1,0,2,4,4,1,1,2,2,,22,3210,6,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,2,4,1,5,3,22,1,1,2,2,2,2,2,12,0,0,4,3,4,4,3,1,2,2,2,2,2,2,2,2,12
1,232,1063,1,8,6,2,2,1,4,2,2,2,5,5,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,1,2,1,2,2,,22,3210,6,3,2,2,2,2,2,1,2,6,4,2,2,2,1,2,2,2,4,4,3,1,12,1,1,1,2,2,1,2,22,1,5,2,3,4,3,3,1,2,2,2,2,2,2,2,4,11
1,232,1064,4,8,6,4,9,2,4,2,2,1,5,3,1,1,2,2,2,2,3,2,3,1,2,2,1,2,2,2,2,2,2,2,2,5,5,4,3,3,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,1,3,3,3,0,2,2,2,1,1,2,2,,22,3210,6,4,2,2,2,2,2,1,2,3,3,3,2,1,2,2,2,2,3,2,5,1,11,1,1,2,2,2,2,2,12,0,0,3,3,1,1,3,1,2,2,2,2,2,2,2,2,12
1,232,1065,2,8,6,6,7,1,3,3,3,1,3,5,1,2,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,4,1,1,3,2,,22,3210,6,5,2,2,2,2,2,1,2,3,5,3,2,1,2,2,2,2,4,2,5,2,18,0,0,2,2,2,2,2,21,0,0,0,0,1,1,3,1,2,2,2,2,2,2,2,3,12
1,232,1066,2,8,6,2,2,3,4,2,3,1,3,5,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,5,5,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,0,3,1,1,1,1,3,1,,22,3210,6,6,1,2,2,1,2,2,2,3,3,2,2,2,1,2,2,2,3,1,5,3,13,1,1,2,2,2,2,2,12,0,0,4,3,4,1,1,1,2,2,2,2,2,2,2,2,11
1,232,1067,3,8,6,4,9,2,4,2,2,1,4,4,1,1,1,1,1,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,5,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,4,1,1,0,2,1,1,1,1,2,1,,22,3210,6,7,2,2,1,2,2,2,2,3,3,3,2,2,1,2,2,2,3,2,5,2,28,1,1,2,2,2,2,2,12,0,0,0,2,3,1,1,1,2,2,2,2,2,2,2,2,12
1,232,1068,4,8,6,6,9,2,4,2,3,1,3,5,1,1,1,1,1,2,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,4,4,4,4,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,0,2,2,2,2,2,2,2,,22,3210,6,8,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,4,2,5,3,33,1,1,2,2,2,2,2,12,0,0,1,3,3,1,3,1,2,2,2,2,2,2,2,4,11
1,232,1069,4,8,6,3,9,3,4,2,2,1,4,3,1,3,1,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,4,3,2,1,2,4,4,4,1,2,2,,22,3210,6,9,2,2,2,2,2,1,2,3,4,3,2,2,2,1,2,2,3,2,5,3,14,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,1,2,2,2,2,2,2,2,2,12
1,232,1070,2,8,6,6,9,1,4,2,2,1,3,5,1,3,1,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,3,3,1,0,2,4,4,2,2,2,2,,22,3210,7,0,2,2,2,2,2,1,2,1,5,4,2,2,2,2,1,2,4,2,5,3,24,1,1,2,2,2,2,2,12,0,0,4,3,3,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1071,1,8,6,3,9,2,4,1,1,2,4,3,2,2,1,1,1,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,3,6,3,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,0,2,1,4,4,1,3,1,,22,3210,7,1,2,2,2,2,1,2,2,6,2,3,2,2,1,2,2,2,4,1,5,2,23,1,1,2,2,2,2,2,12,0,0,1,2,3,4,3,1,2,2,2,2,2,2,2,4,12
1,232,1072,2,8,6,6,7,4,4,3,3,1,5,5,2,1,1,1,1,3,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,5,5,5,4,5,5,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,4,3,2,1,3,2,2,1,1,1,2,,22,3210,7,2,2,2,2,2,2,1,2,3,3,1,2,2,2,1,2,2,3,2,5,1,16,1,1,2,2,2,2,2,12,0,0,4,3,4,1,3,1,2,2,2,2,2,2,2,2,12
1,232,1073,2,8,6,6,9,1,4,3,3,1,2,5,2,3,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,3,1,1,0,2,4,4,4,1,3,2,,22,3210,7,3,2,2,2,2,2,1,3,3,2,3,2,2,1,2,2,2,3,2,5,1,13,1,1,2,2,2,2,2,12,0,0,0,3,4,2,3,1,2,2,2,2,2,2,2,3,11
1,232,1074,1,8,6,1,2,3,4,3,3,2,5,5,3,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,4,6,4,5,5,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,1,0,1,1,4,4,1,3,1,,22,3210,7,4,1,2,1,1,2,2,2,1,5,2,2,2,1,2,2,2,4,2,5,3,31,1,1,2,2,2,2,2,12,0,0,0,3,3,4,3,2,2,2,2,2,2,2,1,5,11
1,232,1075,1,8,6,6,7,1,3,2,3,1,4,5,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,5,4,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,3,2,1,2,1,2,2,4,3,1,,22,3210,7,5,2,2,2,1,2,2,2,3,3,3,2,2,1,2,2,2,2,2,5,3,28,0,1,1,2,2,2,2,22,0,8,3,3,3,1,1,1,2,2,2,2,2,2,2,3,12
1,232,1076,3,8,6,3,7,1,1,2,3,2,4,5,1,3,3,2,2,3,3,3,3,2,2,2,1,2,1,2,2,2,2,2,2,4,6,5,6,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,4,1,1,0,0,4,4,4,4,0,1,,22,3210,7,6,2,1,2,2,2,2,2,3,3,3,2,2,1,2,2,2,4,2,5,1,28,0,0,2,2,2,2,2,12,0,0,2,2,3,1,3,1,2,2,2,2,2,2,2,1,12
1,232,1077,3,8,6,6,7,1,4,2,2,1,2,4,2,4,0,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,3,1,0,2,4,4,0,0,2,2,,22,3210,7,7,2,2,2,2,2,1,2,3,3,1,2,1,2,2,2,2,4,1,5,3,36,1,1,2,2,2,2,2,12,0,0,4,2,3,1,1,2,2,2,2,2,2,2,1,3,12
1,232,1078,3,8,6,4,7,1,4,2,2,0,1,4,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,6,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,3,1,0,2,2,2,2,2,0,0,,22,3210,7,8,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,1,5,3,11,1,1,2,2,2,1,2,22,1,9,1,2,3,1,3,1,2,2,2,2,2,2,2,1,12
1,232,1079,3,8,6,2,2,1,4,2,1,3,2,3,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,4,3,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,3,3,0,2,2,1,2,1,2,2,,22,3210,7,9,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,1,23,0,1,1,2,2,1,2,22,2,6,1,3,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1080,2,8,6,4,9,1,4,1,1,2,2,2,1,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,6,2,6,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,1,3,3,2,1,2,2,2,1,1,2,0,,22,3210,8,0,2,2,2,2,2,1,2,2,3,1,2,2,1,2,2,2,4,1,5,2,38,1,1,2,2,2,2,2,12,0,0,1,2,2,1,2,1,2,2,2,2,2,2,2,4,13
1,232,1081,1,8,6,6,9,1,4,1,2,1,2,5,1,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,1,1,0,2,4,4,4,4,2,2,,22,3210,8,1,2,2,2,2,2,1,2,1,5,1,2,2,1,2,2,2,4,2,5,3,38,1,1,2,2,2,2,2,12,0,0,4,2,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,1082,2,8,6,4,9,2,4,1,2,2,4,2,1,4,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,4,3,2,1,3,4,4,4,4,2,2,,22,3210,8,2,2,2,2,2,2,1,2,3,2,1,2,2,1,2,2,2,4,2,5,2,34,0,1,1,2,2,2,2,22,0,8,2,1,2,4,3,1,2,2,2,2,2,2,2,5,13
1,232,1083,1,8,6,6,9,1,4,0,2,1,2,4,2,3,1,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,0,2,4,4,2,1,2,2,,22,3210,8,3,2,2,2,2,2,1,2,3,1,3,2,2,1,2,2,2,2,2,5,3,22,1,1,2,2,2,2,2,12,0,0,1,2,0,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1084,4,8,6,4,9,2,4,2,1,2,2,4,2,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,6,3,2,3,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,1,2,3,2,2,2,4,2,4,1,2,2,,22,3210,8,4,2,2,2,2,2,1,4,3,5,1,2,2,1,2,2,2,4,1,5,3,33,1,1,2,2,2,2,2,12,0,0,3,2,3,2,3,1,2,2,2,2,2,2,2,5,13
1,232,1085,1,8,6,6,9,3,4,2,2,1,3,3,3,2,1,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,4,3,1,2,3,2,1,3,4,4,4,1,2,1,,22,3210,8,5,2,2,2,1,2,2,2,1,5,3,2,2,1,2,2,2,3,2,5,3,24,0,1,1,2,2,2,2,22,0,8,2,2,3,2,3,1,2,2,2,2,2,2,2,1,11
1,232,1086,2,8,6,6,7,1,4,2,2,1,4,5,1,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,4,3,2,2,3,1,1,2,4,3,1,,22,3210,8,6,2,2,2,1,2,2,2,3,5,3,2,2,1,2,2,2,3,2,5,1,11,1,1,2,2,2,2,2,12,0,0,1,2,3,1,3,1,2,2,2,2,2,2,2,2,12
1,232,1087,1,8,6,6,9,4,4,2,1,1,2,4,2,3,3,1,1,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,0,2,1,2,3,2,2,2,,22,3210,8,7,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,3,2,5,2,14,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,1088,2,8,6,1,9,1,4,1,2,2,2,2,2,3,3,1,1,2,2,1,3,2,2,2,1,2,2,1,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,1,0,2,2,2,2,1,2,2,,22,3210,8,8,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,2,5,1,24,1,1,2,2,2,2,2,12,0,0,2,2,3,1,3,1,2,2,2,2,2,2,2,4,11
1,232,1089,2,8,6,6,9,1,4,3,2,1,2,5,1,4,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,1,1,1,0,2,4,4,1,1,1,2,,22,3210,8,9,2,2,2,2,2,1,2,2,3,3,2,2,1,2,2,2,4,2,5,2,13,1,1,2,2,2,2,2,12,0,0,2,3,3,1,3,1,2,2,2,1,2,2,2,5,11
1,232,1090,2,0,7,2,2,3,4,2,1,3,3,4,2,3,1,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,3,3,6,6,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,3,1,0,2,4,4,4,4,2,2,,22,3210,9,0,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,1,18,1,1,2,2,2,2,2,12,0,0,4,3,4,4,3,1,2,2,2,2,2,2,2,1,11
1,232,1091,1,8,7,1,4,3,2,2,2,0,4,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,0,0,2,,22,3210,9,1,2,2,2,2,2,1,2,3,0,0,2,2,2,2,2,1,0,0,5,2,18,1,1,2,2,2,2,2,12,0,0,4,2,2,4,3,1,2,2,2,2,2,2,2,4,11
1,232,1092,1,8,7,3,4,3,4,3,3,1,5,5,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,2,4,3,2,2,3,1,1,1,1,3,2,,22,3210,9,2,2,2,2,2,2,1,2,1,4,3,2,2,1,2,2,2,4,4,5,1,37,1,1,2,2,2,2,2,12,0,0,4,3,4,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1093,2,8,7,3,10,3,4,2,2,1,2,5,3,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,4,4,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,3,3,2,1,2,2,2,2,2,2,1,,22,3210,9,3,2,2,2,1,2,2,2,3,3,4,2,2,2,2,1,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,4,2,2,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1094,2,8,7,4,10,1,4,3,3,2,4,4,3,3,1,2,1,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,1,3,3,3,0,2,2,4,1,1,2,2,,22,3210,9,4,2,2,2,2,2,1,2,3,1,4,2,2,2,2,1,2,4,2,5,1,32,1,1,2,1,2,2,2,22,3,8,1,2,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,1095,2,8,7,4,10,2,4,2,2,1,4,5,1,2,1,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,6,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,1,3,3,3,0,2,4,4,4,4,0,1,,22,3210,9,5,2,2,2,2,1,2,2,1,5,4,2,2,2,2,1,2,4,2,5,3,28,1,1,2,1,2,2,2,22,2,5,1,3,1,4,3,1,2,2,2,2,2,2,2,5,11
1,232,1096,3,8,7,6,9,1,1,3,3,1,5,5,1,1,1,1,1,3,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,4,2,5,6,3,0,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,1,3,3,2,2,2,4,1,1,2,3,2,,22,3210,9,6,2,2,2,2,2,1,2,1,3,1,2,2,1,2,2,2,1,2,4,3,16,1,1,2,2,2,2,2,12,0,0,4,3,4,2,3,2,2,2,2,2,2,2,1,2,11
1,232,1097,2,8,7,4,7,1,3,1,2,2,2,4,1,3,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,2,4,4,4,4,2,2,,22,3210,9,7,2,2,2,2,2,1,2,3,4,3,2,1,2,2,2,2,3,1,5,3,18,1,1,2,2,2,1,2,22,2,5,3,2,3,1,3,1,1,2,2,2,2,2,2,1,12
1,232,1098,4,5,7,1,10,1,4,2,1,2,2,3,2,3,3,3,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,3,2,2,2,2,2,1,1,2,,22,3210,9,8,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,4,5,1,12,1,1,2,2,2,2,2,12,0,0,0,2,3,1,3,1,2,2,2,2,2,2,2,2,12
1,232,1099,1,5,7,2,6,1,3,2,2,3,4,2,3,3,3,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,2,2,2,2,2,2,,22,3210,9,9,2,2,2,2,2,1,2,3,5,1,2,2,1,2,2,2,1,2,5,3,28,0,2,1,2,2,1,2,22,0,0,3,2,2,2,3,1,2,2,2,2,2,2,2,2,11
1,232,1100,2,5,7,4,11,1,2,2,2,2,4,4,3,3,3,3,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,1,0,2,2,1,1,2,2,2,,22,3211,0,0,2,2,2,2,2,1,3,3,3,1,2,2,1,2,2,2,3,2,5,3,31,1,1,2,2,2,2,2,12,0,0,0,3,1,1,1,1,2,2,2,2,2,2,2,2,13
1,232,1101,1,5,7,5,5,1,1,2,3,3,2,5,3,3,3,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,1,2,3,0,2,3,4,2,2,3,2,,22,3211,0,1,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,2,24,0,1,1,2,2,2,2,22,0,8,3,3,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1102,4,5,7,1,12,1,4,2,2,3,2,4,3,4,3,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,0,2,2,2,1,2,2,2,,22,3211,0,2,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,1,5,2,28,0,2,1,2,2,2,2,22,1,9,3,2,3,2,3,1,2,2,2,2,2,2,2,3,11
1,232,1103,3,6,7,3,3,1,4,2,1,2,1,3,3,4,2,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,3,4,4,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,3,3,1,0,2,2,2,2,2,2,2,,22,3211,0,3,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,4,1,5,3,21,1,1,2,2,2,2,2,12,0,0,1,3,1,1,2,1,2,2,2,2,2,2,2,5,13
1,232,1104,1,6,7,1,10,1,1,2,2,3,5,3,3,4,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,2,2,2,,22,3211,0,4,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,2,1,5,2,28,1,1,2,2,2,2,2,12,0,0,0,1,1,2,3,1,2,2,2,2,2,2,2,2,12
1,232,1105,2,6,7,2,10,1,4,2,2,2,1,2,2,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,1,0,2,1,0,1,0,2,1,,22,3211,0,5,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,3,28,1,1,2,2,2,2,2,12,0,0,4,3,3,2,3,2,2,2,2,2,2,2,1,1,12
1,232,1106,1,6,7,3,3,1,4,2,2,2,2,4,2,3,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,3,2,2,1,1,2,2,,22,3211,0,6,2,2,2,2,2,1,2,3,2,1,2,2,1,2,2,2,4,1,5,2,28,0,2,1,2,2,2,2,22,1,9,1,2,3,1,3,1,2,2,2,2,2,2,2,4,13
1,232,1107,3,6,7,3,1,1,4,3,1,1,2,5,3,3,3,3,3,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,4,2,3,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,0,1,4,4,4,1,2,2,,22,3211,0,7,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,3,1,5,2,27,0,3,1,2,2,2,2,22,3,8,1,2,3,1,1,1,2,2,2,2,2,2,2,3,12
1,232,1108,3,6,7,2,6,1,1,3,1,3,5,3,2,4,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,0,2,1,1,4,4,2,2,,22,3211,0,8,2,2,2,2,2,1,2,3,0,0,2,2,2,2,2,1,0,0,5,1,11,0,2,1,2,2,2,2,22,1,9,3,2,3,1,3,2,1,2,2,2,2,2,2,2,11
1,232,1109,2,7,7,2,6,1,3,1,2,2,2,2,3,4,3,3,3,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,1,1,2,2,,22,3211,0,9,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,2,28,0,8,1,2,2,2,2,22,1,5,1,2,3,1,3,1,2,2,2,2,2,2,2,5,11
1,232,1110,2,7,7,3,6,1,4,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6,6,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,3,1,0,1,4,4,4,4,0,2,,22,3211,1,0,2,2,2,2,2,1,4,6,5,4,2,2,2,2,1,2,4,2,5,3,38,1,1,2,2,2,2,2,12,0,0,1,3,3,4,3,1,1,2,2,2,2,2,2,4,12
1,232,1111,2,7,7,5,15,1,4,1,1,2,2,2,3,3,2,3,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,3,1,0,2,4,4,4,4,2,2,,22,3211,1,1,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,2,5,1,18,1,1,2,2,2,2,2,12,0,0,3,2,3,1,2,1,2,2,2,2,2,2,2,5,11
1,232,1112,1,7,7,5,15,1,4,2,2,1,2,2,3,3,2,3,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,3,2,1,0,2,4,4,4,1,2,2,,22,3211,1,2,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,2,16,0,2,1,2,2,2,2,22,1,9,2,1,2,2,3,1,2,2,2,2,2,2,2,3,11
1,232,1113,2,7,7,5,10,1,3,2,2,1,2,4,2,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,4,3,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,1,0,2,2,4,2,2,1,2,,22,3211,1,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,3,2,5,2,12,1,1,2,2,2,2,2,12,0,0,1,2,2,1,2,2,1,2,2,2,2,2,2,1,13
