COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71
1,135,984,1,1,9,3,2,8,2,1,26,11,2,1,1,1,1,1,1,8,5,8,0,0,1,1,2,1,2,2,1,1,1,3,1,0,1,1,11,1,1,4,5,3,1,1,4,5,8,3,1,1,1,,213,5098,4,1,1,1,1,1,1,1,1,3,1,40,80,403
1,135,985,1,1,3,3,3,9,3,2,26,1,1,3,3,2,2,1,2,8,2,6,1,7,0,2,3,1,2,1,2,2,2,2,3,8,11,2,10,2,3,3,1,1,3,2,1,3,7,3,1,1,5,,213,5098,5,1,1,1,2,1,3,2,2,4,2,40,20,504
1,135,986,1,1,9,1,3,4,2,1,5,1,3,3,1,5,5,1,2,8,11,6,1,5,1,3,2,0,2,4,2,2,1,5,3,1,10,1,10,3,3,2,5,1,2,3,1,5,8,3,1,3,3,,213,5098,6,1,3,1,3,1,5,3,3,3,2,50,20,107
1,135,987,1,1,4,3,3,9,1,1,26,4,2,2,2,2,6,1,2,8,3,8,2,3,1,2,3,1,2,2,1,2,2,2,3,8,10,1,10,1,3,2,5,3,2,3,1,5,7,3,2,1,1,,213,5098,7,1,3,1,1,3,3,2,3,4,2,50,0,200
1,135,988,1,1,10,9,3,6,2,2,6,11,3,1,1,5,6,2,2,9,2,6,6,8,2,2,2,1,2,4,2,2,5,2,2,1,10,1,10,3,3,1,5,2,1,2,1,2,7,3,2,1,3,,213,5098,8,1,3,1,2,3,4,2,3,4,2,51,0,107
1,135,989,1,1,5,4,5,5,3,3,29,1,1,4,2,4,4,1,3,8,2,6,11,2,11,11,6,1,2,3,3,2,2,1,3,5,1,10,1,2,2,3,1,1,2,4,1,5,8,3,2,3,3,,213,5098,9,1,3,3,3,3,5,3,1,4,2,50,20,209
1,135,990,1,1,10,9,5,8,1,2,4,11,2,3,1,5,5,1,2,8,3,8,4,7,2,2,2,3,2,4,1,3,1,3,2,10,10,10,10,3,4,1,5,2,2,3,2,5,9,3,2,3,3,,213,5099,0,1,2,1,3,1,4,4,2,1,2,0,20,304
1,135,991,1,1,10,9,5,6,1,1,5,11,3,1,1,8,6,1,2,8,3,6,5,8,2,2,3,3,2,4,1,3,1,3,2,10,10,10,10,2,4,2,5,3,1,3,1,5,5,1,2,1,3,,213,5099,1,1,3,1,1,1,5,2,3,3,2,50,50,400
1,135,992,1,1,10,9,5,5,1,1,5,11,3,1,1,1,3,1,2,8,9,8,5,9,3,3,4,3,2,4,1,1,1,3,1,1,11,1,11,1,4,2,5,3,2,3,1,5,8,3,1,2,3,,213,5099,2,1,3,1,1,2,6,4,1,3,2,50,80,405
1,135,993,1,1,10,9,5,6,2,3,4,1,2,1,1,2,2,1,2,8,2,2,4,7,1,2,3,3,2,4,2,1,1,3,2,10,10,10,10,2,4,2,5,2,1,2,1,3,7,1,1,1,4,,213,5099,3,1,4,4,4,1,5,4,2,3,2,50,60,401
1,135,994,1,1,10,8,5,7,1,1,6,1,3,1,2,6,6,1,1,8,2,6,4,4,2,2,3,2,1,2,1,3,1,2,2,1,10,1,10,1,2,1,5,3,2,2,1,5,8,3,1,1,1,,213,5099,4,1,3,1,3,1,5,2,3,1,2,50,20,305
1,135,995,1,1,9,4,5,9,2,1,8,11,4,1,2,2,3,1,2,8,2,6,4,6,2,2,3,3,2,2,1,3,2,2,2,2,10,2,10,1,2,2,5,3,2,5,1,5,6,3,2,1,3,,213,5099,5,1,3,1,3,1,5,3,3,3,2,50,50,105
1,135,996,1,1,9,2,5,5,2,1,7,2,4,1,1,1,3,1,1,8,3,8,3,5,1,1,2,3,2,4,1,1,1,3,1,1,10,1,10,1,2,1,5,3,1,2,1,5,8,3,2,1,3,,213,5099,6,1,3,1,3,1,3,4,3,3,1,40,0,104
1,135,997,1,1,9,8,5,8,2,2,7,11,4,0,1,1,2,1,2,8,2,0,3,10,1,3,3,3,2,4,1,1,2,2,1,1,11,1,11,1,2,2,5,3,1,2,1,3,6,3,2,1,3,,213,5099,7,1,1,1,1,1,2,1,3,4,2,51,10,510
1,135,998,1,1,9,1,5,4,1,1,6,11,3,1,1,2,1,1,2,8,2,6,3,4,1,2,1,2,2,2,1,1,1,3,1,1,10,1,10,3,1,1,5,2,1,3,1,5,1,3,2,1,3,,213,5099,8,1,3,1,3,1,5,2,3,3,2,50,90,102
1,135,999,1,1,9,8,5,6,2,2,9,11,5,3,2,2,2,1,3,8,2,4,4,7,1,1,4,3,2,2,2,1,1,3,3,1,10,10,10,3,1,2,5,1,2,3,1,1,5,1,2,1,1,,213,5099,9,1,3,3,1,3,2,1,3,4,2,50,0,308
1,135,1000,1,1,8,9,5,5,2,2,7,1,4,1,3,3,1,2,2,8,11,6,2,3,1,2,2,1,2,4,2,1,1,3,3,1,10,1,10,3,5,0,5,1,1,4,1,3,8,3,4,3,3,,213,5100,0,1,3,1,3,3,5,3,3,3,2,40,70,310
1,135,1001,1,1,9,10,5,6,1,1,4,11,2,2,2,3,3,1,2,8,3,6,3,7,2,2,2,3,2,4,1,3,0,0,3,10,10,10,10,3,5,2,5,3,3,1,1,0,8,3,1,1,1,,213,5100,1,1,3,1,1,1,0,4,3,4,2,50,0,301
1,135,1002,1,1,10,9,5,5,2,2,7,11,4,2,1,2,3,1,2,8,3,6,6,6,2,2,3,3,2,2,5,1,1,2,2,10,10,10,10,3,5,1,5,3,1,5,1,3,7,3,2,1,3,,213,5100,2,1,3,1,1,3,2,1,3,3,2,50,10,307
1,135,1003,1,1,10,0,5,7,2,1,5,1,3,4,1,2,5,1,2,8,4,11,3,6,2,2,3,3,2,4,2,1,0,2,3,10,10,10,10,1,3,3,5,2,3,2,1,5,7,3,1,1,3,,213,5100,3,1,3,1,1,1,5,3,3,4,2,10,10,201
1,135,1004,1,1,9,4,5,9,2,2,6,11,6,1,2,2,2,2,2,8,2,6,2,2,2,2,3,3,2,4,2,2,1,2,2,10,10,10,10,0,3,2,5,3,1,2,1,1,7,3,1,3,2,,213,5100,4,1,3,3,3,1,5,2,2,4,2,50,50,110
1,135,1005,1,1,8,8,5,4,1,1,13,1,4,1,1,2,2,1,2,8,2,6,4,9,1,2,5,3,2,2,1,1,3,3,3,1,10,1,10,3,2,2,5,2,1,2,1,1,6,3,2,3,1,,213,5100,5,1,1,1,3,1,5,3,3,1,2,40,10,308
1,135,1006,1,1,8,8,5,3,3,1,16,11,7,2,2,2,1,1,2,3,8,6,5,5,3,3,7,3,2,3,2,2,5,2,3,2,10,1,10,3,2,1,5,3,2,4,1,5,5,2,2,1,3,,213,5100,6,1,1,4,0,1,5,3,3,3,2,50,50,404
1,135,1007,1,1,8,8,4,9,3,2,16,11,7,1,1,6,6,1,1,8,3,11,2,10,1,5,7,1,2,2,1,1,2,2,3,1,10,1,10,2,4,2,5,1,1,1,1,5,6,3,1,1,1,,213,5100,7,1,1,0,1,3,1,1,1,1,2,50,80,704
1,135,1008,1,1,9,8,4,9,1,2,8,1,4,2,2,2,2,1,3,8,3,11,4,7,2,3,3,3,2,2,2,3,1,2,3,1,10,1,10,3,3,2,5,1,3,3,1,3,6,1,3,3,3,,213,5100,8,1,3,3,3,3,2,1,3,1,2,50,40,905
1,135,1009,1,1,7,7,4,5,2,2,18,1,3,1,2,2,4,1,2,8,4,6,11,11,11,11,4,2,2,2,1,1,1,3,2,1,10,10,10,2,3,1,5,2,2,3,1,1,9,1,2,1,1,,213,5100,9,1,3,1,3,3,2,3,3,1,2,50,10,708
