CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,V.80.,V.81.
1,113,1644,3,1,1,5,3,1,1,5,2,2,3,3,2,2,2,3,3,1,2,2,2,3,2,2,3,1,2,4,1,4,1,2,1,2,2,4,2,3,2,2,2,2,4,2,2,2,3,4,3,2,4,2,4,3,3,4,2,2,2,2,2,2,6,4,3,3,3,3,2,12,2,113,1644,2,3,1,1,1,2,2,8,0
1,113,1645,3,1,1,5,3,1,1,2,3,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,3,3,1,2,1,4,2,2,2,2,2,3,1,2,2,3,2,2,2,1,4,2,2,3,2,1,3,1,2,2,3,3,2,4,0,0,0,0,2,3,2,2,1,3,2,11,2,113,1645,3,3,3,3,1,3,3,7,2
1,113,1646,3,1,1,5,3,1,1,2,3,2,4,4,2,3,2,2,2,1,2,2,3,4,1,1,2,2,2,4,3,4,2,2,2,2,2,4,2,2,1,3,2,3,3,1,3,1,4,3,4,1,3,2,4,4,2,4,3,3,3,1,3,2,3,6,4,2,4,2,2,3,2,113,1646,2,1,2,1,2,3,2,7,2
1,113,1647,3,1,2,5,3,1,1,4,4,2,3,4,3,2,3,4,3,3,1,3,2,1,1,2,3,1,2,3,1,4,1,6,1,2,1,3,1,2,4,2,1,2,2,3,4,3,2,3,4,1,2,2,4,3,3,0,2,1,0,2,4,3,1,3,3,3,4,1,3,11,2,113,1647,2,1,2,1,1,3,2,19,0
1,113,1648,3,1,3,5,3,1,2,2,1,2,4,3,1,2,0,2,2,2,2,0,2,1,2,1,3,1,0,2,1,4,2,2,2,2,2,1,0,2,2,0,1,1,2,2,1,1,3,3,2,3,1,2,1,0,2,2,2,4,0,1,2,2,6,3,6,2,3,0,2,12,2,113,1648,2,1,4,2,1,3,2,20,0
1,113,1649,3,4,4,5,3,1,1,1,1,2,5,3,1,1,1,3,2,2,1,1,2,2,1,2,3,1,2,2,3,3,1,6,1,1,2,3,1,2,4,4,1,1,1,3,3,3,2,3,2,1,1,2,2,3,2,3,2,1,2,1,3,4,3,3,2,4,3,2,3,12,2,113,1649,2,2,1,2,1,3,2,19,0
1,113,1650,3,1,1,5,3,1,1,1,2,3,3,3,3,1,4,5,4,2,3,4,3,2,4,3,4,3,3,1,2,4,1,6,2,3,4,3,3,3,5,4,3,2,1,1,4,2,2,4,2,1,1,1,4,2,3,4,4,4,0,2,3,4,1,3,2,1,1,3,3,11,2,113,1650,2,1,2,1,2,3,1,19,0
1,113,1651,3,1,1,5,3,1,1,1,2,3,4,3,2,2,2,3,3,2,2,3,2,1,3,3,3,2,1,1,1,3,1,1,1,2,2,2,4,2,4,4,2,2,1,1,2,4,3,2,2,1,1,2,3,3,3,3,3,4,0,2,2,2,1,3,2,3,3,1,2,8,2,113,1651,3,2,3,1,1,2,3,21,0
1,113,1652,3,1,1,5,3,1,1,1,3,3,4,3,1,2,2,3,3,2,1,1,1,1,1,3,3,2,2,3,1,4,1,2,1,2,3,1,1,1,1,3,3,3,2,1,2,3,3,3,2,1,2,2,2,3,3,4,3,4,0,1,3,2,3,3,3,3,3,3,3,11,2,113,1652,3,3,3,1,1,3,3,21,0
1,113,1653,3,3,2,5,3,1,1,3,1,3,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,3,1,1,1,4,4,3,3,1,1,1,1,2,4,2,1,2,1,2,2,2,3,2,3,1,1,1,1,5,3,3,2,2,2,4,11,2,113,1653,2,2,2,2,1,2,2,13,0
1,113,1654,3,1,1,5,3,1,1,3,1,2,4,2,1,2,2,3,3,1,2,1,2,1,1,1,3,2,2,4,1,4,1,1,4,1,2,3,3,3,1,2,2,2,2,2,2,3,2,3,3,1,2,2,3,3,3,3,4,4,0,2,2,2,3,3,3,3,3,2,2,11,2,113,1654,1,3,2,2,3,2,1,14,0
1,113,1655,3,1,1,5,3,1,1,1,1,2,4,3,1,1,2,3,0,5,2,1,3,3,3,3,3,2,4,2,1,4,2,1,2,3,2,3,3,2,4,4,0,1,3,4,2,4,2,4,1,2,1,4,1,3,3,0,1,4,0,1,2,1,3,6,2,4,4,1,1,4,2,113,1655,1,3,3,0,3,3,2,15,0
1,113,1656,3,2,1,5,3,1,1,1,1,3,4,2,1,3,2,4,3,2,1,1,1,2,3,1,1,2,2,2,3,4,1,1,1,3,3,3,1,1,3,3,2,2,3,2,1,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,2,4,4,1,1,11,2,113,1656,2,2,2,1,2,3,3,15,0
1,113,1657,3,1,3,5,3,1,1,1,3,3,4,3,1,2,2,3,1,1,2,2,2,2,1,3,2,1,2,2,3,4,2,6,2,0,2,3,2,2,4,3,3,2,2,2,1,3,4,3,2,2,2,2,4,2,2,3,2,1,0,1,3,2,3,3,2,3,3,3,2,10,2,113,1657,1,3,1,2,2,2,2,13,0
1,113,1658,3,1,1,5,3,1,3,3,2,2,4,3,1,1,1,2,1,2,1,1,1,1,1,2,3,1,1,1,3,1,3,3,3,3,1,1,1,1,2,3,3,1,1,2,1,1,2,3,1,1,1,1,2,1,1,4,3,4,0,1,1,1,3,3,2,2,2,4,3,2,2,113,1658,3,3,3,3,1,1,1,15,0
1,113,1659,3,1,1,5,3,1,1,3,3,2,4,2,1,2,1,2,2,1,1,1,2,2,1,1,3,1,2,1,1,3,2,6,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,3,2,1,2,2,1,2,2,3,2,4,0,1,3,2,1,3,2,2,2,2,4,11,2,113,1659,2,2,3,2,3,2,2,15,0
1,113,1660,3,1,2,5,3,1,3,4,4,3,3,3,2,2,3,3,2,2,1,2,2,2,1,1,3,2,3,3,1,3,2,1,1,3,3,3,3,2,4,2,2,2,3,2,1,3,3,3,3,2,2,2,3,3,3,3,2,1,2,1,3,2,3,4,2,3,4,3,3,2,2,113,1660,2,2,2,2,1,1,3,13,0
1,113,1661,3,1,1,5,3,1,1,2,3,3,4,3,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,5,1,4,1,2,3,4,1,1,1,1,1,3,3,3,3,1,1,1,4,4,3,2,4,3,3,4,3,4,3,3,1,1,2,1,3,3,2,1,4,2,2,2,2,113,1661,1,3,3,3,3,3,3,15,0
1,113,1662,3,3,2,5,3,1,1,4,4,2,3,2,1,1,2,3,1,2,1,2,1,1,1,1,2,2,1,2,1,3,1,1,1,2,3,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,4,0,1,5,4,5,3,2,2,1,1,2,11,2,113,1662,1,2,1,1,1,3,1,15,0
1,113,1663,3,2,1,5,3,3,1,1,1,3,4,2,1,2,2,3,3,3,1,2,2,3,1,1,3,2,3,2,1,4,2,1,2,2,2,3,2,3,2,2,3,1,1,3,1,2,2,2,2,2,1,2,2,2,2,3,2,3,2,1,4,4,1,4,2,3,2,1,2,10,2,113,1663,2,2,1,1,1,1,2,18,0
1,113,1664,3,4,1,5,3,3,1,1,1,4,4,4,4,2,4,3,2,2,3,1,1,4,1,1,3,1,3,4,1,4,2,1,1,3,4,3,3,4,5,3,3,3,4,2,1,4,4,5,4,2,4,2,4,2,4,5,1,3,1,1,0,1,1,5,5,3,2,3,1,1,2,113,1664,3,1,2,1,2,1,3,18,0
1,113,1665,3,1,1,5,3,3,1,1,3,4,4,4,3,2,3,4,3,4,2,3,3,3,2,3,3,3,3,4,2,4,2,2,3,2,4,3,3,3,5,3,3,3,3,3,3,4,4,4,3,2,3,4,3,4,4,4,4,3,3,2,3,1,3,6,4,4,4,2,3,2,2,113,1665,1,1,3,3,2,2,2,18,0
1,113,1666,3,1,1,5,3,3,1,1,1,3,4,3,2,2,2,2,3,2,2,1,2,3,1,1,3,1,3,3,1,4,2,1,1,1,2,4,4,2,4,3,3,2,4,4,1,4,4,5,2,2,1,4,4,3,3,4,3,2,2,1,2,1,3,4,3,4,4,4,2,11,2,113,1666,3,3,3,3,1,3,3,16,1
1,113,1667,3,2,1,5,3,3,2,2,3,2,5,2,1,2,2,3,3,2,2,2,2,2,2,2,2,1,2,3,1,4,1,2,1,2,2,3,3,2,2,2,2,3,3,3,1,3,3,3,3,1,4,2,2,2,3,3,2,1,1,1,4,3,4,3,3,3,3,2,3,11,2,113,1667,3,2,2,1,1,1,1,16,1
1,113,1668,3,1,1,5,3,3,3,1,3,0,4,4,1,1,2,2,1,2,1,1,1,1,1,1,3,1,4,1,1,4,2,6,1,1,2,1,2,1,2,4,1,1,1,3,1,4,2,3,4,2,3,4,2,0,3,2,3,2,1,1,4,2,6,3,3,4,2,4,3,11,2,113,1668,3,3,2,3,1,1,3,16,1
1,113,1669,3,1,4,5,3,3,2,2,3,2,4,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,4,1,2,1,1,2,2,2,2,1,2,2,2,2,3,1,4,4,4,3,1,1,3,5,2,3,4,1,2,2,1,4,1,3,3,2,4,3,2,3,7,2,113,1669,1,1,3,2,1,1,1,17,1
1,113,1670,3,1,1,5,3,1,1,1,1,2,3,3,3,2,3,4,5,3,1,5,3,4,3,1,3,3,4,3,1,3,2,2,2,1,3,3,3,3,3,2,3,2,2,3,4,3,2,3,2,2,2,3,4,3,3,3,4,4,0,3,3,3,3,5,2,4,2,2,3,11,2,113,1670,2,1,1,1,1,1,1,7,2
1,113,1671,3,1,1,5,2,1,1,1,2,2,4,2,2,2,1,2,2,1,1,3,2,2,1,1,2,2,2,3,1,3,3,1,1,2,2,3,1,2,4,3,1,1,2,2,1,2,2,2,2,1,2,2,3,3,2,3,3,4,0,1,4,3,1,4,2,3,3,2,2,11,2,113,1671,2,3,1,1,2,3,3,14,0
1,113,1672,3,1,1,5,3,1,1,5,4,2,4,4,3,2,4,5,2,4,2,4,4,2,2,1,3,2,2,2,3,4,2,2,4,2,4,2,1,2,5,4,3,2,2,2,1,3,2,3,2,1,2,2,1,3,2,3,3,1,3,2,3,2,3,5,3,2,2,2,3,11,2,113,1672,3,3,3,3,1,3,3,11,1
1,113,1673,3,2,1,5,3,2,3,3,1,3,4,3,4,1,2,2,3,1,2,3,3,4,3,3,2,2,1,1,3,4,2,3,2,2,3,3,3,2,3,4,3,3,3,4,2,4,4,4,3,0,3,4,4,4,3,4,2,2,3,3,3,1,3,4,4,3,4,1,3,10,2,113,1673,3,3,3,3,1,0,3,11,1
1,113,1674,3,1,4,5,3,1,2,3,1,1,1,1,1,1,2,3,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,3,2,1,1,1,1,5,3,3,2,1,2,1,3,3,3,4,2,1,2,2,3,9,2,113,1674,2,1,2,1,2,1,1,11,1
1,113,1675,3,2,2,5,3,2,3,1,1,3,4,4,2,5,3,3,2,2,2,3,2,1,1,1,3,1,1,2,1,4,2,2,2,2,3,2,3,2,2,2,2,3,2,1,1,1,3,4,2,1,2,1,1,2,3,3,3,3,2,1,4,2,3,3,4,2,4,2,1,10,2,113,1675,1,1,1,1,3,1,1,11,1
1,113,1676,3,1,1,5,3,1,2,3,1,2,4,2,1,2,1,2,2,2,1,2,2,1,2,2,3,1,2,2,1,3,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,4,3,1,3,2,1,2,2,2,11,2,113,1676,2,0,1,1,1,1,1,11,1
1,113,1677,3,1,1,5,3,2,1,4,4,2,4,2,1,1,1,3,3,2,2,1,2,2,5,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,0,0,0,0,2,2,1,2,2,1,3,2,2,2,2,3,11,2,113,1677,3,2,2,2,1,1,2,12,0
1,113,1678,3,2,1,5,3,1,1,3,3,3,4,3,3,2,3,2,3,1,1,3,3,2,3,1,3,1,4,2,1,4,2,2,4,1,3,1,3,1,2,3,3,3,2,4,4,3,4,2,2,2,2,3,1,0,3,4,1,1,2,1,4,4,6,3,2,4,4,2,3,11,2,113,1678,3,3,1,0,1,1,1,12,0
1,113,1679,3,1,3,5,2,2,1,4,4,2,3,3,3,2,3,3,4,3,2,3,2,1,3,2,1,1,1,1,2,4,2,2,2,1,2,2,1,1,2,3,2,2,1,1,1,4,4,4,1,1,1,1,4,2,2,4,2,1,3,1,4,4,1,3,2,4,4,4,3,11,2,113,1679,3,2,3,1,1,3,3,31,0
1,113,1680,3,1,1,5,3,4,5,1,1,2,4,2,3,1,2,3,2,2,1,3,2,1,1,1,3,2,2,1,3,3,2,2,1,2,2,2,2,3,2,3,2,1,2,2,2,3,3,4,2,1,1,2,2,3,2,3,4,2,3,1,3,4,1,3,2,3,2,2,2,2,2,113,1680,2,1,2,3,1,1,1,27,0
1,113,1681,3,4,1,5,3,4,4,4,4,2,4,2,1,1,1,1,2,2,2,3,1,2,1,1,3,1,1,2,1,4,1,3,1,1,1,4,2,2,4,1,1,1,2,1,1,3,3,3,3,1,2,1,4,3,3,4,2,1,3,2,4,2,1,6,2,3,3,1,3,11,2,113,1681,1,1,1,1,1,1,1,25,0
1,113,1682,3,3,2,5,3,4,5,2,2,4,4,3,0,2,3,2,3,2,2,3,3,2,2,3,3,0,3,4,2,2,2,0,4,3,2,3,3,3,4,2,3,3,3,0,1,3,4,4,4,1,1,3,4,4,3,4,3,3,0,2,1,1,6,3,3,4,4,2,3,11,2,113,1682,1,1,2,3,1,1,1,26,1
1,113,1683,3,1,1,5,3,4,4,2,2,3,4,4,1,2,3,4,3,2,2,3,4,1,1,1,2,2,4,2,3,4,4,2,1,2,3,3,1,1,1,4,3,3,1,3,1,4,3,4,3,1,2,2,4,0,3,5,4,4,0,1,3,1,3,3,2,4,5,2,1,10,2,113,1683,1,1,3,3,1,1,1,26,1
1,113,1684,3,4,1,5,3,4,5,1,1,2,3,2,1,1,2,3,2,4,2,3,2,2,1,1,3,2,2,2,1,4,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,3,2,2,2,1,2,2,2,3,2,3,0,2,2,1,4,4,6,3,2,2,2,1,3,11,2,113,1684,2,1,1,2,1,1,1,26,1
1,113,1685,3,4,2,5,3,1,5,3,2,4,4,3,1,2,1,1,2,4,3,1,4,1,5,1,3,1,1,1,1,4,1,2,1,1,4,1,1,2,5,3,3,3,2,2,2,4,3,2,1,3,1,5,2,0,0,0,1,2,1,1,0,2,1,3,3,4,4,3,3,11,2,113,1685,1,3,1,0,1,2,1,28,0
1,113,1686,3,1,1,5,3,2,5,1,1,3,4,3,1,3,1,1,2,3,2,1,2,1,1,2,1,1,3,1,1,2,2,1,1,3,2,3,3,2,4,4,3,1,1,3,0,3,2,3,2,1,1,2,2,3,3,3,2,2,1,1,4,2,5,2,2,2,2,3,2,1,2,113,1686,2,3,1,1,1,1,2,28,0
1,113,1687,3,2,2,5,3,2,1,3,1,3,4,1,2,3,2,1,2,2,2,2,2,1,1,3,3,1,1,1,1,4,2,2,1,2,1,1,1,1,2,3,2,2,1,1,2,4,3,3,1,1,1,1,1,2,3,4,2,1,3,1,2,2,3,2,3,3,2,2,2,4,2,113,1687,1,1,1,1,1,3,1,36,0
1,113,1688,3,3,1,5,3,2,1,3,3,0,0,0,0,1,1,1,1,2,1,0,0,1,0,3,0,0,1,1,1,4,4,6,1,3,2,1,1,1,2,2,2,2,0,0,0,0,3,3,2,1,1,2,4,2,2,2,1,1,0,1,3,4,1,6,2,2,3,0,3,11,2,113,1688,2,1,1,3,1,3,1,36,0
1,113,1689,3,3,2,5,3,2,1,5,4,2,4,2,1,2,1,2,2,2,1,1,1,1,1,1,3,1,2,1,1,3,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,2,2,2,1,2,1,2,2,3,2,1,2,2,2,1,4,4,1,6,2,4,3,2,2,11,2,113,1689,2,1,1,1,2,3,1,36,0
1,113,1690,3,2,1,5,3,3,1,2,3,3,4,2,2,2,2,3,4,2,2,2,2,2,1,3,2,2,2,2,3,4,2,1,1,2,2,3,1,3,4,3,3,2,1,1,1,4,2,4,2,1,2,2,3,4,3,4,4,1,1,1,2,2,1,3,3,3,3,3,1,11,2,113,1690,2,2,1,1,1,3,3,36,0
1,113,1691,3,3,1,5,3,2,2,2,3,3,4,3,2,1,3,3,2,3,1,2,2,2,2,2,3,1,3,1,1,3,1,2,1,1,2,2,2,2,5,3,2,2,2,2,1,3,2,3,3,2,1,4,2,2,2,2,2,2,2,1,4,3,2,3,2,3,2,1,1,7,2,113,1691,0,0,2,3,1,3,2,36,0
1,113,1692,3,1,1,5,3,2,1,5,4,3,4,4,3,2,3,4,5,3,2,3,3,2,1,1,1,2,4,2,1,4,2,2,2,2,2,1,2,2,4,2,1,1,2,3,3,4,2,3,2,2,1,3,4,3,2,4,2,2,2,2,2,2,3,2,2,3,2,2,2,11,2,113,1692,1,2,1,2,1,3,2,36,0
1,113,1693,3,3,1,5,3,2,1,3,4,2,4,1,1,1,2,1,0,1,1,0,1,1,5,3,3,0,1,1,1,4,1,6,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,0,1,4,4,5,6,6,1,1,2,1,11,2,113,1693,1,2,1,1,1,1,1,35,0
1,113,1694,3,1,1,5,3,3,1,3,1,2,4,5,4,2,3,3,3,2,2,4,2,3,1,3,3,2,4,2,1,4,2,2,2,2,3,2,2,2,5,4,3,2,2,4,2,4,3,4,3,2,2,3,4,4,3,4,2,2,2,2,2,2,3,4,3,4,4,1,3,10,2,113,1694,3,3,3,3,3,1,1,34,0
1,113,1695,3,1,1,5,3,2,1,1,1,2,4,3,2,1,2,1,2,4,1,2,2,1,1,1,3,2,5,4,1,4,1,3,2,3,2,2,2,2,4,3,3,2,4,2,2,3,1,3,2,2,1,2,2,3,3,3,2,2,2,1,2,2,6,4,2,4,2,2,2,11,2,113,1695,1,3,1,1,1,2,1,34,0
1,113,1696,4,1,1,4,3,1,1,2,3,3,4,2,2,2,2,3,3,3,2,3,2,4,2,2,3,2,3,3,1,3,2,6,4,2,2,3,1,3,2,2,2,2,2,2,3,4,3,4,2,2,3,2,3,3,2,3,2,4,2,1,4,2,2,6,2,4,3,3,4,11,2,113,1696,3,2,2,3,2,3,3,19,0
1,113,1697,4,2,1,4,3,1,1,3,3,2,3,5,1,3,1,1,5,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,4,2,1,1,3,2,1,3,3,2,4,4,3,2,2,113,1697,3,3,1,1,1,3,1,21,0
1,113,1698,4,1,1,4,3,1,1,3,2,2,4,2,1,1,1,1,5,1,1,4,2,2,1,2,1,1,3,2,1,4,1,2,1,2,1,2,1,1,1,0,0,4,0,0,0,0,3,3,1,1,3,3,1,2,2,2,1,4,0,1,3,4,3,3,3,2,1,2,3,11,2,113,1698,3,2,3,1,1,2,3,21,0
1,113,1699,4,4,1,4,3,1,1,3,1,3,4,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,4,2,1,1,1,2,2,2,2,2,1,1,1,4,3,3,3,3,2,2,2,3,1,2,113,1699,3,3,2,2,1,3,3,20,0
1,113,1700,4,3,1,4,3,3,3,3,3,2,3,1,1,1,1,2,2,2,1,1,1,2,1,1,0,1,2,3,1,4,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,3,2,2,2,2,2,11,2,113,1700,2,2,1,1,1,1,2,18,0
1,113,1701,4,1,1,4,3,3,1,3,2,2,4,2,2,0,0,6,0,0,0,1,1,4,1,3,2,1,2,2,1,4,2,2,2,2,2,3,3,2,1,3,2,2,2,2,2,3,3,5,3,2,2,2,4,3,3,4,2,2,2,1,3,1,3,6,3,3,3,2,2,4,2,113,1701,3,3,2,1,2,3,3,18,0
1,113,1702,4,1,1,4,3,3,1,2,3,2,5,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,2,2,1,4,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,3,1,2,1,4,3,1,3,2,2,2,2,3,11,2,113,1702,3,3,2,2,1,1,1,18,0
1,113,1703,4,2,2,4,3,3,3,3,1,2,4,2,1,1,1,3,3,1,2,1,1,2,1,1,3,1,2,2,1,4,2,2,1,2,2,4,1,2,1,2,1,1,2,2,1,3,2,2,2,1,3,3,2,2,3,4,2,3,2,1,4,2,3,4,3,4,3,4,3,7,2,113,1703,3,3,3,3,1,3,3,16,1
1,113,1704,4,2,2,4,3,3,1,3,1,4,4,4,1,4,3,3,3,3,3,3,2,3,2,2,2,2,3,2,1,3,3,1,4,2,3,3,3,2,2,3,3,3,1,2,1,3,3,3,2,2,2,3,3,5,3,3,3,1,1,1,4,4,5,6,4,3,2,3,2,11,2,113,1704,3,1,1,2,1,1,1,16,1
1,113,1705,4,2,1,4,3,3,1,2,3,2,4,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,3,1,1,4,2,6,1,1,1,1,2,1,1,2,2,1,1,4,1,3,1,3,2,1,1,3,1,2,2,2,3,2,3,1,4,4,1,3,2,4,2,1,2,12,2,113,1705,1,2,1,1,1,2,3,17,1
1,113,1706,4,1,1,4,3,3,1,2,3,2,3,3,1,2,2,2,3,1,2,1,2,1,2,2,2,1,4,1,1,3,1,1,3,2,2,3,3,2,1,3,2,2,1,4,1,4,1,3,3,2,2,2,3,3,3,4,3,1,3,1,3,3,5,3,4,4,2,2,4,11,2,113,1706,2,2,2,2,2,3,3,17,1
1,113,1707,4,1,4,4,3,3,1,1,1,2,4,2,1,1,1,3,1,2,1,1,1,2,1,1,3,1,2,1,1,4,2,6,2,2,2,4,1,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,5,0,2,2,1,2,1,2,4,1,6,2,2,2,2,2,1,2,113,1707,2,2,1,2,1,1,1,17,1
1,113,1708,4,1,1,4,3,3,1,3,3,2,5,2,1,2,2,3,2,2,1,1,2,1,1,2,2,1,2,4,1,3,2,2,3,3,3,1,2,1,1,2,2,2,4,3,1,3,3,4,3,1,2,2,4,4,3,4,2,2,3,1,3,1,3,2,3,2,3,2,2,10,2,113,1708,3,3,2,1,1,2,2,17,1
1,113,1709,1,1,2,1,3,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,0,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,4,4,2,1,2,1,1,2,2,2,1,1,1,1,2,2,5,6,4,3,4,2,2,11,2,113,1709,1,1,1,2,1,1,1,34,0
1,113,1710,1,4,2,2,3,2,3,5,4,3,4,3,1,2,2,2,2,3,2,1,1,2,5,4,1,1,1,2,2,4,2,2,1,2,2,3,1,2,2,3,1,1,1,1,1,1,3,2,1,1,2,1,1,2,3,2,1,2,0,0,2,4,1,5,3,2,2,2,4,7,2,113,1710,1,1,1,1,2,2,1,1,0
1,113,1711,1,1,3,2,3,3,2,4,4,2,3,3,1,3,3,0,2,2,1,3,3,3,3,2,2,2,3,3,1,1,1,5,2,3,2,3,3,2,3,2,2,2,2,4,1,4,2,5,2,2,3,1,3,3,3,3,2,2,3,3,2,3,2,3,5,2,1,3,2,10,2,113,1711,1,2,3,2,1,3,3,1,0
1,113,1712,1,1,1,2,3,3,1,3,1,2,3,3,1,2,2,2,2,2,2,3,2,2,1,1,3,2,1,2,1,4,1,1,1,2,2,3,1,1,4,3,2,3,2,1,2,3,4,3,2,1,4,1,1,2,4,3,1,2,2,1,2,1,5,3,2,2,4,2,2,11,2,113,1712,3,3,3,1,2,2,2,5,2
1,113,1713,1,1,1,2,2,1,3,5,4,2,4,4,1,5,4,5,1,1,3,1,3,1,1,1,3,1,4,2,2,2,1,2,1,1,4,2,3,2,4,4,3,3,3,4,1,4,4,5,4,1,2,2,3,1,4,2,4,3,1,1,2,4,3,3,3,4,4,1,3,10,2,113,1713,3,2,2,1,2,1,3,20,0
1,113,1714,1,4,1,2,3,1,1,6,0,2,3,2,1,2,2,3,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,3,3,2,0,1,2,2,3,2,2,2,2,2,2,2,4,3,1,3,2,3,3,2,3,11,2,113,1714,1,1,1,1,1,1,1,19,0
1,113,1715,1,2,1,2,3,1,3,1,1,2,3,2,2,3,2,2,2,2,2,3,3,1,1,1,2,1,2,2,2,3,3,1,1,2,4,1,1,1,3,3,3,3,2,1,3,2,4,4,2,1,1,1,2,3,3,3,2,2,0,1,4,3,3,3,3,4,3,1,1,10,2,113,1715,2,3,1,1,2,3,3,21,0
1,113,1716,1,2,1,2,3,1,1,1,4,3,4,3,2,2,2,3,3,3,2,2,3,2,1,1,4,1,2,1,3,4,4,1,4,2,4,4,3,3,3,3,2,2,3,3,3,2,2,3,2,1,1,2,3,0,2,2,3,4,0,2,3,4,3,3,3,2,2,2,4,11,2,113,1716,3,2,1,0,3,0,2,19,0
1,113,1717,1,2,2,2,3,3,1,1,1,2,5,2,1,1,1,3,1,3,1,3,2,2,1,1,3,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,4,2,2,2,1,1,1,2,2,2,2,2,2,1,1,4,2,2,1,3,3,2,4,2,11,2,113,1717,2,1,1,1,2,2,2,18,0
1,113,1718,1,1,1,2,3,3,1,3,1,2,2,3,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,4,4,2,3,4,1,1,1,1,11,2,113,1718,1,1,2,1,1,2,1,17,1
1,113,1719,1,2,1,2,3,1,1,1,5,4,2,3,4,4,2,2,4,1,2,3,3,3,2,4,2,2,3,3,2,4,2,2,1,3,3,3,1,3,3,2,3,2,4,4,1,4,3,5,2,2,3,3,4,3,4,5,3,3,3,1,2,1,3,5,5,3,4,4,4,1,2,113,1719,1,2,1,1,1,3,2,9,0
1,113,1720,1,1,1,2,2,3,5,5,4,3,4,3,1,1,2,4,2,3,2,3,3,1,5,1,3,1,1,1,3,1,2,2,1,2,3,1,1,3,4,3,1,1,4,2,2,3,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,0,3,3,2,2,2,2,1,11,2,113,1720,2,1,1,1,2,1,1,29,0
1,113,1721,1,1,1,2,2,1,1,5,4,2,2,2,1,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,2,2,2,2,3,2,2,4,3,2,2,3,2,1,3,2,3,2,1,2,2,3,2,3,3,2,2,1,1,3,2,3,3,3,3,3,1,3,7,2,113,1721,2,2,2,1,1,1,2,13,0
