CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.25.,Q.26A.,Q.26B.,Q.26C.,Q.26D.,Q.26E.,Q.27.,Q.27..1,Q.27..2,Q.27..3,Q.27..4,Q.27..5,Q.27..6,Q.27..7,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54.,Q.55.,CARD..1,DECK..1,BALLOT..1,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,N.80.,N.81.,N.82.,N.83.,N.84.
1,170,734,2,2,5,8,2,1,1,1,1,4,1,1,12,2,2,2,4,2,1,1,2,3,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,3,2,3,2,2,2,2,2,1,2,3,2,2,1,2,1,2,3,1,3,3,1,3,1,2,170,734,3,2,3,2,2,4,1,2,3,3,1,3,1,1,1,2,1,2,1,1,3,2,2,1,22
1,170,735,3,8,4,3,2,1,1,1,1,6,4,3,3,3,1,3,4,3,2,2,3,3,1,1,2,1,2,1,2,3,3,3,1,3,1,2,2,2,2,2,2,2,2,4,4,3,1,1,6,3,1,3,1,1,2,2,1,3,1,1,2,2,2,2,2,1,1,1,1,2,170,735,3,5,2,3,3,4,2,4,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,1,23
1,170,736,3,4,6,5,1,1,1,1,2,6,6,4,10,4,4,3,2,3,3,2,1,1,1,1,2,1,2,1,1,3,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,3,2,3,2,2,2,3,1,2,1,2,3,1,2,1,1,1,1,2,170,736,3,6,4,3,3,5,2,4,3,3,1,1,3,1,1,2,1,2,1,1,3,2,2,1,24
1,170,737,1,3,1,7,4,1,1,1,1,4,5,5,10,2,2,3,3,2,1,2,2,0,2,1,1,1,1,2,1,3,1,3,3,1,1,2,2,2,2,2,2,2,2,1,1,3,2,1,2,1,1,2,2,3,4,2,2,3,1,1,2,2,2,2,2,3,3,1,1,2,170,737,1,1,4,2,3,3,3,1,1,1,1,1,1,1,2,2,1,2,2,2,3,2,2,1,25
1,170,738,4,5,6,3,4,1,1,1,2,6,6,4,5,1,2,3,1,2,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,1,1,1,6,6,1,2,3,3,4,4,2,2,1,3,2,1,2,2,2,3,0,1,1,1,2,170,738,3,6,0,3,2,5,2,1,4,0,0,2,3,2,1,1,1,2,2,1,3,2,2,1,26
1,170,739,4,9,5,7,5,1,1,1,2,5,4,4,12,2,4,1,2,4,3,3,2,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,6,3,2,1,1,2,1,3,2,3,2,2,2,3,3,1,2,2,1,3,2,5,1,3,1,2,170,739,1,1,4,2,3,4,2,1,4,3,2,1,1,1,1,2,2,2,1,2,3,2,2,1,27
1,170,740,4,10,5,7,1,2,2,3,1,5,4,2,7,4,2,3,4,2,3,1,3,3,1,1,2,1,2,2,3,3,3,1,3,3,1,2,2,2,2,2,2,2,2,2,0,1,2,4,6,0,1,3,1,2,4,1,2,3,1,1,1,2,2,2,2,1,1,1,1,2,170,740,3,0,2,2,2,5,3,2,4,3,1,1,1,1,2,2,2,2,2,1,3,2,2,1,28
1,170,741,4,9,6,4,4,1,1,1,1,5,4,4,10,4,3,1,4,4,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,4,2,3,5,6,3,2,0,3,4,4,1,2,3,3,2,1,2,2,2,2,1,4,3,1,2,170,741,1,1,2,2,2,4,2,1,3,3,2,2,1,1,1,2,2,2,1,1,3,2,2,1,29
1,170,742,1,2,7,3,5,1,1,1,2,4,1,1,12,5,3,3,5,4,3,1,1,3,2,2,2,2,1,0,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,6,3,3,1,5,3,1,2,2,2,2,2,1,3,2,2,2,2,3,1,5,1,1,1,1,2,170,742,1,1,2,1,2,3,2,3,4,3,2,3,3,1,1,2,2,1,2,1,3,2,2,1,30
1,170,743,2,6,5,2,1,1,1,1,1,4,3,1,7,2,2,3,3,2,2,2,3,3,0,1,2,1,1,2,3,3,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,2,3,3,4,1,1,1,1,2,1,1,3,1,4,2,2,1,1,2,170,743,3,3,5,1,3,5,2,2,4,3,4,1,1,1,2,2,1,1,2,1,3,2,2,1,31
1,170,744,1,3,6,2,3,1,1,1,2,4,1,1,12,4,3,1,4,3,3,1,2,2,1,1,2,1,2,1,2,0,0,0,0,0,2,2,2,2,2,2,2,1,2,4,2,1,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,1,1,2,170,744,3,5,5,2,2,5,2,1,4,1,1,1,2,1,2,2,1,2,2,1,3,2,2,1,32
1,170,745,4,11,5,3,5,1,1,1,1,5,4,4,10,1,3,2,4,4,2,2,2,2,1,1,2,1,2,1,2,3,3,3,1,3,1,2,2,2,2,2,2,2,2,4,4,1,2,3,1,0,1,2,2,2,2,1,3,2,2,2,2,2,2,4,2,5,1,1,1,2,170,745,3,6,3,2,3,5,1,1,4,2,1,1,3,1,2,2,1,2,1,1,3,2,2,1,33
1,170,746,2,5,6,5,3,1,1,1,1,4,1,1,12,4,1,1,4,3,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,3,3,1,3,1,2,170,746,1,1,2,1,2,4,2,1,1,4,2,1,2,2,1,2,2,2,2,1,3,2,2,1,34
1,170,747,2,6,5,2,5,2,2,2,1,5,5,4,10,5,3,3,4,2,2,3,2,2,2,0,0,1,2,2,1,3,3,3,1,3,2,2,2,2,2,2,2,1,1,4,6,2,0,6,6,3,1,2,2,4,4,2,2,3,3,1,2,2,3,1,4,3,1,1,1,2,170,747,3,5,3,2,2,3,2,4,4,3,2,4,3,1,2,2,2,2,2,2,3,2,2,1,35
1,170,748,4,11,4,4,5,4,1,2,2,4,4,1,7,4,2,2,2,2,1,2,2,3,1,1,2,1,1,1,2,3,3,1,2,3,1,2,2,2,2,2,2,2,2,5,2,3,1,6,6,2,1,2,3,4,4,2,2,3,1,2,2,1,3,1,5,2,2,3,1,2,170,748,1,1,2,2,2,5,2,2,3,3,2,1,2,1,2,2,1,2,1,1,3,2,2,1,36
1,170,749,2,4,6,8,4,1,1,1,2,4,5,4,10,5,3,1,4,3,1,2,1,1,1,2,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,4,1,3,5,2,3,1,2,3,4,4,1,2,1,2,2,2,2,2,2,3,1,3,3,1,2,170,749,3,6,2,2,2,3,3,1,3,3,1,2,2,1,1,2,2,2,2,1,3,2,2,1,37
1,170,750,3,5,6,7,1,1,1,1,1,5,5,4,3,1,1,2,2,2,1,1,1,1,1,1,0,1,0,1,1,3,3,3,1,1,1,2,2,2,2,2,2,2,2,0,4,2,1,3,1,2,1,3,1,1,1,2,2,3,1,1,2,1,3,1,2,2,2,3,1,2,170,750,3,8,2,2,2,4,2,1,4,4,1,1,3,2,1,1,1,2,2,1,3,2,2,1,38
1,170,751,3,10,2,7,5,2,3,2,1,5,4,3,3,3,2,0,2,2,3,1,3,3,1,1,1,1,1,1,3,3,3,3,1,3,2,2,2,2,2,2,2,1,2,2,6,0,1,3,1,3,1,2,3,4,3,2,2,3,2,1,1,2,3,1,1,1,1,3,1,2,170,751,3,7,5,3,3,5,2,1,5,1,1,1,1,1,2,2,1,2,1,1,3,2,2,1,39
1,170,752,1,11,1,9,5,1,1,1,1,5,6,5,12,2,2,3,1,2,2,1,3,3,1,1,2,1,0,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,0,0,3,4,4,0,2,3,1,1,2,2,3,1,1,2,1,1,1,2,170,752,3,4,2,0,2,4,0,1,0,0,2,2,4,1,1,2,2,2,2,1,3,2,2,2,0
1,170,753,5,9,6,7,1,2,3,2,2,6,6,5,12,2,2,3,2,2,3,2,2,3,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,2,1,1,4,1,2,2,2,1,1,4,2,2,3,3,2,1,2,3,1,1,3,1,1,1,2,170,753,1,1,2,2,2,4,2,1,3,4,1,1,3,1,2,2,1,2,1,1,3,2,2,2,1
1,170,754,3,3,6,4,3,1,1,1,1,4,5,5,12,2,2,1,4,3,1,2,1,3,1,1,2,1,2,1,1,3,3,1,1,3,1,2,2,2,2,2,2,2,2,3,4,1,3,1,1,3,1,2,3,1,4,2,2,3,2,2,1,2,2,2,3,1,1,1,1,2,170,754,3,6,1,2,2,4,2,3,4,3,3,4,2,1,1,2,1,2,2,1,3,2,2,2,2
1,170,755,4,9,4,3,3,2,2,3,1,5,2,1,12,3,4,3,4,3,3,1,2,1,2,1,2,1,2,2,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,0,1,5,6,3,1,3,1,4,2,1,2,3,2,1,2,1,3,1,1,3,2,3,1,2,170,755,1,1,3,2,2,5,3,1,4,4,2,3,4,2,2,2,2,2,2,1,3,2,2,2,3
1,170,756,3,6,6,7,3,1,1,1,1,4,2,1,12,3,2,1,2,1,1,1,3,3,0,1,2,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,6,1,3,6,2,3,1,3,2,2,4,2,2,3,3,2,1,1,2,2,2,2,2,3,1,2,170,756,3,5,3,3,2,4,3,2,3,2,1,2,2,2,2,1,0,2,2,1,3,2,2,2,4
1,170,757,1,6,3,3,4,1,1,1,1,5,2,1,12,3,1,2,1,0,2,1,0,0,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,4,2,3,6,0,0,1,3,3,4,4,3,0,3,2,0,0,0,0,0,0,3,0,1,1,2,170,757,1,1,3,0,0,3,3,1,0,0,0,0,1,2,2,2,0,0,2,0,3,2,2,2,5
1,170,758,4,8,6,1,4,1,1,1,1,6,6,5,12,3,4,3,2,2,2,2,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,6,1,1,6,5,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,2,3,1,3,1,2,170,758,1,1,2,2,2,5,2,1,3,4,2,2,4,2,2,2,2,2,1,1,3,2,2,2,6
1,170,759,2,7,7,8,2,1,1,1,1,5,6,5,12,4,3,3,2,3,2,2,2,3,1,1,2,1,2,1,2,3,3,1,3,3,1,2,2,2,2,2,2,2,2,2,4,1,2,5,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,5,1,3,3,1,2,170,759,3,8,2,2,2,3,3,1,4,3,3,3,2,1,1,2,1,2,2,1,3,2,2,2,7
1,170,760,2,5,7,2,5,1,1,1,1,5,6,5,12,2,4,3,4,2,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,4,2,3,6,6,3,0,0,0,1,4,2,1,3,2,2,2,2,3,1,5,3,1,3,1,2,170,760,1,1,2,2,2,3,3,2,4,2,2,2,2,1,2,1,2,2,2,1,3,2,2,2,8
1,170,761,1,4,6,2,3,1,1,1,2,5,2,2,12,2,2,3,2,2,3,2,3,3,1,2,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,3,3,1,2,5,2,3,1,3,2,2,2,1,2,3,1,2,1,2,3,1,3,5,2,1,1,2,170,761,3,8,5,2,2,4,2,1,3,4,2,3,1,1,1,2,1,2,1,1,3,2,2,2,9
1,170,762,5,9,7,7,4,2,2,2,2,4,6,5,10,2,2,3,4,3,2,2,3,3,1,1,2,1,2,1,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,5,2,2,3,5,6,3,0,3,3,4,2,2,3,2,2,1,2,2,2,2,2,3,1,3,1,2,170,762,3,6,3,2,2,3,3,2,4,3,2,1,3,1,1,2,1,2,1,2,3,2,2,4,0
1,170,763,3,8,5,2,5,1,1,1,1,4,2,1,10,3,2,2,2,2,3,2,2,3,1,1,1,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,2,3,1,1,2,3,1,2,2,2,2,2,2,3,3,1,2,2,2,2,2,1,1,1,1,2,170,763,3,5,1,2,2,4,2,2,4,4,2,2,4,1,2,2,1,2,2,1,3,2,2,4,1
1,170,764,5,10,6,3,3,1,1,1,2,5,1,1,10,0,4,3,0,0,3,1,3,3,1,1,0,0,0,0,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,0,3,3,3,4,2,2,2,1,2,1,2,2,2,3,1,1,1,1,2,170,764,3,5,2,2,2,5,2,1,4,4,2,1,1,1,2,1,2,2,2,1,3,2,2,4,2
1,170,765,2,5,6,2,3,1,1,1,2,5,1,1,10,2,1,1,2,1,1,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,3,6,0,2,2,3,4,2,2,2,3,3,2,1,2,2,2,3,2,1,1,1,2,170,765,3,2,2,2,2,5,3,1,3,3,1,2,2,1,1,2,1,1,2,2,3,2,2,4,3
1,170,766,2,6,6,7,1,2,3,2,2,5,5,2,10,3,1,3,2,3,1,2,2,2,1,1,2,1,2,1,1,3,1,3,3,1,1,2,2,2,2,2,2,2,2,5,3,1,2,1,1,3,2,2,3,4,2,1,1,2,2,1,2,2,2,2,2,2,2,3,1,2,170,766,3,3,3,2,2,3,2,4,4,3,4,3,2,1,2,1,2,1,1,1,3,2,2,4,4
1,170,767,4,4,7,3,1,1,1,1,1,5,5,5,10,2,1,3,3,2,3,2,1,3,1,1,2,1,2,1,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,5,6,2,1,3,4,3,2,2,3,2,3,2,2,3,2,2,1,2,1,2,3,1,3,1,1,2,170,767,3,5,5,2,2,4,2,2,3,3,2,3,1,1,1,2,2,2,1,1,3,2,2,4,5
1,170,768,3,4,6,1,4,1,1,1,1,4,4,3,10,1,1,3,4,3,1,2,2,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,3,4,3,1,1,1,3,2,3,2,2,2,1,2,1,2,2,1,2,3,1,3,0,1,3,1,2,170,768,3,2,5,2,2,2,3,3,3,2,2,2,2,1,1,2,2,2,1,1,3,2,2,4,6
1,170,769,6,8,6,2,5,1,1,1,2,6,5,5,10,2,1,2,2,1,1,1,3,3,1,2,2,1,2,2,3,3,1,1,1,3,1,2,2,2,2,2,2,2,2,5,6,2,2,4,6,3,3,3,3,3,2,2,1,3,3,2,1,2,3,1,3,1,3,3,1,2,170,769,3,3,1,2,2,3,3,3,4,3,2,2,2,1,2,2,2,1,1,1,3,2,2,4,7
1,170,770,4,4,6,6,4,1,1,1,1,4,5,5,10,2,1,3,2,2,2,2,1,1,1,1,2,1,2,1,1,3,1,1,1,3,1,2,2,2,2,2,2,2,2,1,2,3,1,6,0,2,2,3,0,2,2,2,2,2,3,2,2,2,2,2,3,1,3,3,1,2,170,770,3,6,5,2,2,5,3,0,2,4,2,3,2,1,1,2,1,2,2,1,3,2,2,4,8
1,170,771,4,7,6,3,2,1,1,1,2,5,3,2,10,2,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,3,3,3,3,1,1,2,2,2,2,2,2,2,1,2,2,1,1,4,2,3,2,3,3,4,2,2,2,3,1,2,2,2,1,2,3,1,1,3,1,2,170,771,3,2,5,2,2,5,2,1,3,3,2,2,2,1,1,2,1,2,1,1,3,2,2,4,9
1,170,772,1,3,7,9,5,1,1,1,1,4,1,1,10,2,2,3,3,3,2,1,1,1,1,1,2,1,2,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,1,4,1,2,3,1,2,2,1,2,2,3,2,2,1,1,2,170,772,3,8,1,2,2,5,2,3,3,3,2,3,2,1,2,2,1,2,1,1,3,2,2,4,10
1,170,773,1,3,7,4,3,1,1,1,1,4,1,1,10,3,2,3,3,0,1,3,1,1,1,1,2,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,1,1,1,6,2,0,2,2,2,2,2,1,2,3,1,2,1,1,3,1,3,1,2,3,1,2,170,773,3,2,3,2,3,5,2,2,4,1,4,1,1,1,2,2,2,1,1,2,3,2,2,4,11
1,170,774,4,6,6,3,5,1,1,1,1,5,1,1,10,1,2,3,2,2,1,1,1,2,1,1,2,1,0,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,1,2,1,3,2,0,2,1,2,2,2,1,2,1,2,2,2,1,2,3,1,1,1,1,2,170,774,3,3,5,2,2,4,2,2,4,3,3,1,2,1,2,2,2,2,1,2,3,2,2,4,12
1,170,775,6,10,5,4,5,2,2,3,1,5,5,2,10,3,2,3,2,2,3,1,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,5,2,1,5,6,3,0,0,3,4,4,2,2,3,3,1,1,2,3,1,2,3,1,1,1,2,170,775,1,1,3,2,2,4,3,2,3,4,2,1,4,1,2,2,2,2,1,2,3,2,2,4,13
1,170,776,4,5,4,2,5,1,1,1,2,5,2,2,10,1,2,3,3,3,1,2,3,3,1,1,2,2,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,1,6,2,0,2,3,4,4,2,1,2,3,2,1,2,2,2,2,2,2,1,1,2,170,776,3,8,5,2,2,4,2,1,4,1,1,4,1,1,1,2,1,2,2,1,3,3,2,0,0
1,170,777,3,3,7,5,4,1,1,1,1,4,2,1,10,1,2,1,2,3,1,2,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,4,1,0,4,2,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,2,170,777,3,2,5,2,2,0,0,1,4,3,1,1,1,1,2,2,1,2,2,2,3,3,2,0,1
1,170,778,2,8,7,2,4,1,1,1,2,5,2,2,10,4,2,3,0,3,2,2,3,3,1,1,2,1,2,1,2,1,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,0,1,0,1,1,2,1,2,2,1,1,2,2,1,2,2,3,3,3,1,2,170,778,3,5,5,3,3,4,3,1,3,3,1,1,1,1,2,2,2,2,2,1,3,3,2,0,2
1,170,779,3,9,6,4,4,2,2,2,1,5,4,3,10,4,2,1,4,3,1,2,1,3,1,1,2,1,2,1,1,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,4,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,3,1,2,170,779,3,3,1,2,2,5,1,2,3,3,3,2,2,1,1,2,1,2,2,1,3,3,2,0,3
1,170,780,4,9,6,6,4,1,1,1,1,5,2,2,10,1,1,1,2,2,1,2,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,2,1,1,0,6,2,2,0,3,4,4,2,2,3,1,2,1,2,1,2,3,1,2,1,1,2,170,780,3,2,5,2,2,5,3,2,4,2,2,1,2,1,2,2,1,2,1,1,3,3,2,0,4
1,170,781,3,10,5,4,4,1,1,1,1,5,4,1,10,1,1,1,3,3,3,2,2,2,2,1,1,1,2,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,1,3,2,3,3,2,1,3,2,2,1,2,2,2,2,1,1,2,1,2,170,781,3,2,2,3,3,2,3,2,2,3,1,3,2,2,1,2,1,2,2,1,3,4,2,7,0
1,170,782,4,9,6,2,5,1,1,1,1,6,3,1,10,2,1,3,3,2,3,2,2,3,1,1,2,1,2,1,2,3,3,2,3,3,1,2,2,2,2,2,2,2,2,2,4,1,2,1,6,3,1,0,3,4,4,2,2,3,3,2,1,2,2,2,2,1,1,3,1,2,170,782,3,6,5,2,2,3,2,2,4,2,2,2,1,1,2,2,1,2,1,1,3,4,2,7,1
1,170,783,5,7,7,7,2,1,1,1,2,6,3,1,10,2,4,1,3,3,2,2,1,1,1,1,2,1,2,1,1,2,3,3,3,3,1,2,2,2,2,2,2,2,2,5,2,3,2,1,1,3,1,2,2,3,4,2,2,3,3,2,1,2,3,1,2,1,1,1,1,2,170,783,3,3,1,2,2,3,3,1,3,3,1,2,2,1,1,2,1,2,1,1,3,4,2,7,2
1,170,784,5,7,4,6,1,1,1,1,2,6,3,1,10,1,1,3,2,2,1,2,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,6,6,2,2,2,1,4,4,2,1,3,1,1,2,2,2,2,1,1,1,3,1,2,170,784,3,7,4,3,2,4,2,1,4,2,2,4,2,1,2,2,2,2,2,1,3,4,2,7,3
1,170,785,3,4,6,3,4,1,1,1,2,5,3,1,10,4,1,3,3,3,2,2,1,1,1,1,2,1,2,1,1,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,4,3,1,6,1,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,3,3,3,3,1,2,170,785,3,6,2,1,1,4,3,1,1,4,1,1,2,1,1,2,2,2,2,1,3,4,2,7,4
1,170,786,4,11,5,2,3,1,1,1,1,5,5,5,10,5,4,0,0,0,2,1,3,3,1,1,2,1,2,2,3,3,1,3,1,3,1,2,2,2,2,2,2,2,2,5,6,3,2,5,6,0,0,0,3,4,4,1,1,3,1,2,2,2,2,2,0,3,1,1,1,2,170,786,3,2,4,2,3,5,1,1,1,5,1,1,1,1,2,2,2,2,2,1,3,4,2,7,5
1,170,787,2,7,4,3,3,2,2,3,1,4,5,1,10,4,3,2,4,2,2,1,2,3,2,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,1,4,0,1,2,3,2,2,1,3,3,2,2,2,2,3,2,1,2,2,3,1,1,1,1,3,1,2,170,787,3,2,4,2,2,4,3,1,2,1,1,3,3,1,2,2,1,1,2,1,3,4,2,7,6
1,170,788,5,7,6,7,1,1,1,1,2,5,3,1,10,2,2,3,4,3,3,3,3,3,1,0,0,0,0,0,3,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,0,3,0,1,6,2,2,2,2,2,4,2,2,3,1,2,1,2,2,2,2,2,1,3,1,2,170,788,3,5,2,1,2,5,2,4,3,3,4,0,2,1,1,0,2,2,2,1,3,4,2,7,7
1,170,789,6,9,5,5,4,1,1,1,1,5,2,1,10,4,1,1,2,2,1,1,3,3,1,2,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,4,1,1,4,1,3,1,3,2,2,4,1,3,2,2,2,2,2,1,2,2,1,1,3,1,2,170,789,3,8,3,2,2,5,2,1,4,1,1,2,4,1,1,2,1,2,1,2,3,4,3,0,0
1,170,790,2,7,5,3,0,1,1,1,1,5,5,4,10,0,2,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,1,1,3,1,1,2,2,2,2,2,2,2,1,2,6,0,0,0,6,0,0,1,0,4,0,0,2,3,0,2,2,2,1,2,3,0,1,1,1,2,170,790,3,8,0,2,2,5,2,1,4,3,1,1,2,0,0,0,0,0,0,0,3,4,3,0,1
1,170,791,5,5,6,2,3,1,1,1,1,5,5,5,10,2,1,0,0,2,3,2,2,3,0,1,2,1,2,0,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,3,3,4,5,3,1,2,3,4,4,1,2,3,2,2,1,1,2,2,2,0,2,3,1,2,170,791,3,2,1,2,2,5,2,1,4,3,0,1,3,1,1,2,1,2,1,2,3,4,3,0,2
1,170,792,2,6,4,2,4,2,2,2,1,5,5,5,6,3,4,3,3,2,3,1,2,2,2,1,2,1,2,0,2,3,1,1,3,1,2,2,2,2,2,2,2,1,2,4,1,3,2,1,5,3,1,2,2,2,3,1,3,2,2,2,2,2,2,2,1,1,3,1,1,2,170,792,3,5,2,1,1,4,2,1,1,4,1,1,2,1,1,1,1,1,1,1,3,4,3,0,3
1,170,793,4,11,7,3,0,2,2,0,2,5,5,5,10,3,1,1,4,3,1,2,3,3,1,1,1,0,0,0,3,0,0,0,0,0,2,2,2,2,2,2,2,1,2,4,4,0,0,0,0,3,1,0,2,0,0,0,2,0,2,1,1,2,2,2,0,0,1,0,0,2,170,793,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4
1,170,794,2,9,6,8,4,2,3,2,2,6,2,1,10,1,0,1,1,1,0,1,2,3,1,0,0,2,2,0,3,0,0,0,0,0,2,2,2,2,2,2,2,1,2,3,3,2,3,0,0,3,1,2,2,3,2,1,2,1,2,1,1,1,3,1,2,1,2,3,1,2,170,794,0,0,0,0,0,5,2,0,2,4,1,1,2,1,1,2,1,2,2,2,3,4,3,0,5
1,170,795,3,7,7,3,5,2,3,2,2,5,1,1,10,1,1,0,0,2,0,2,2,3,1,0,0,2,2,0,3,0,0,0,0,0,2,2,2,2,2,2,2,1,2,4,4,2,3,6,0,3,2,2,2,3,4,1,3,1,2,1,1,2,2,2,2,1,1,2,1,2,170,795,3,0,0,0,0,5,2,3,2,3,1,1,3,1,2,2,2,2,2,1,3,4,3,0,6
1,170,796,2,10,8,1,4,2,2,3,1,4,1,1,10,2,1,3,2,2,2,2,3,3,1,0,0,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,4,3,1,2,1,2,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,2,170,796,3,2,3,2,3,5,2,2,3,3,1,1,3,1,1,0,2,1,1,2,3,4,3,0,7
1,170,797,3,9,7,5,4,2,2,3,2,5,1,1,10,2,4,3,4,4,2,2,2,0,2,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2,1,2,1,4,4,2,3,0,0,3,1,0,1,1,2,1,2,2,2,1,0,0,1,2,1,2,1,1,1,2,170,797,3,7,2,2,2,5,2,1,3,3,1,1,1,1,2,1,1,2,1,1,3,4,3,0,8
1,170,798,2,6,8,3,5,2,3,2,2,4,1,1,10,5,3,0,0,3,2,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,6,3,0,2,6,0,0,2,0,0,4,1,3,3,1,1,2,2,2,2,3,1,1,3,1,2,170,798,3,8,0,0,0,4,0,4,3,3,4,1,3,0,0,0,2,1,1,2,3,4,3,0,9
1,170,799,1,3,6,4,1,1,1,1,1,4,1,1,10,2,2,3,4,3,2,3,2,2,1,1,2,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,3,3,2,1,1,3,1,2,3,2,2,1,2,2,2,2,1,2,2,2,3,1,1,3,1,2,170,799,3,3,6,4,4,4,2,1,3,4,2,3,3,1,2,2,1,2,2,0,3,4,3,0,10
