CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.15..2,Q.15..3,Q.15..4,Q.15..5,Q.15..6,Q.15..7,Q.15..8,Q.15..9,Q.15..10,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30.,Q.31.,Q.32A.,Q.32C.,Q.33A.,Q.34A.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.48.,Q.49.,Q.50.,Q.51.,Q.52A.,Q.52A..1,Q.52A..2,Q.52A..3,Q.52A..4,Q.52A..5,Q.53A.,Q.54.,Q.55.,Q.55..1,Q.55..2,Q.55..3,Q.55..4,Q.55..5,Q.55..6,Q.55..7,Q.55..8,Q.55..9,Q.55..10,Q.55..11,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,V.71.
1,132,370,3,8,8,0,11,1,1,6,6,1,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,6,1,2,3,1,2,2,2,3,1,2,1,8,9,5,1,1,3,2,2,1,1,1,3,4,11,2,2,1,3,2,2,0,0,0,2,132,370,3,0,0,0,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,3,1,2,2,2,453
1,132,371,3,9,9,6,11,5,2,6,6,5,1,9,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,6,8,8,5,1,2,2,2,3,2,2,2,4,4,1,1,2,2,4,1,2,1,1,17,2,132,371,3,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,3,2,2,3,2,572
1,132,372,3,3,3,3,9,3,1,5,6,5,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,0,2,6,8,5,4,2,2,2,2,2,2,2,2,3,11,1,2,1,3,2,4,0,0,0,2,132,372,3,0,0,0,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,2,2,3,2,3,3,2,4,2,652
1,132,373,3,4,4,5,9,5,1,4,6,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,1,3,8,0,1,2,2,2,2,1,1,2,3,3,5,1,0,2,4,2,4,0,0,0,2,132,373,3,0,0,0,2,2,2,2,2,2,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,1,2,4,2,2,2,2,3,1,644
1,132,374,3,1,3,3,3,4,1,3,6,3,2,0,6,1,1,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,6,2,5,1,1,2,2,1,2,2,3,3,3,2,3,2,1,3,2,4,1,1,17,2,132,374,3,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,2,1,2,2,3,3,3,2,2,3,1,548
1,132,375,3,5,5,6,8,2,1,4,7,5,2,1,3,1,1,1,2,2,1,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,4,3,11,6,0,1,1,1,2,2,2,1,1,4,5,1,3,3,2,4,1,4,1,1,17,2,132,375,3,1,3,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,5,1,2,3,3,3,3,3,3,3,3,1,3,2,32
1,132,376,3,8,8,5,6,7,2,4,7,4,1,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,8,3,4,1,3,3,2,5,2,2,2,3,3,2,1,4,1,2,2,4,1,2,17,2,132,376,3,3,3,1,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,1,1,4,3,2,2,2,466
1,132,377,3,3,3,0,9,5,1,5,7,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,6,7,7,0,1,2,2,2,3,2,2,2,7,5,10,2,2,2,4,2,4,1,1,11,2,132,377,3,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,5,3,2,2,3,3,2,2,1,3,3,1,2,2,373
1,132,378,3,6,6,4,7,6,1,5,7,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,11,6,5,1,1,1,1,3,2,2,2,4,8,1,3,4,2,4,2,4,1,2,11,2,132,378,3,1,3,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,5,1,2,2,2,1,2,2,2,3,3,1,3,2,44
1,132,379,3,3,3,6,10,6,2,4,7,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,10,7,0,2,2,2,1,3,1,2,1,3,5,1,0,0,0,0,0,0,0,0,0,2,132,379,3,0,0,0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,6,1,2,3,1,2,2,3,2,3,2,2,3,1,495
1,132,380,3,2,2,6,9,7,1,5,7,5,1,1,4,4,1,2,2,2,1,2,2,2,2,2,2,2,5,3,0,0,0,0,0,0,0,0,1,1,5,1,1,2,1,2,2,2,1,1,2,4,3,5,3,4,2,4,3,4,1,1,17,2,132,380,3,2,1,2,2,2,2,2,1,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,6,1,2,2,2,2,3,3,2,3,3,2,4,2,235
1,132,381,3,1,1,6,9,5,1,4,7,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,1,3,7,1,4,1,1,1,3,9,4,5,4,3,3,3,2,2,2,2,3,3,1,3,4,1,2,3,4,1,1,17,2,132,381,3,1,1,4,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,7,1,3,3,2,1,3,2,1,4,3,3,1,3,491
1,132,382,3,1,1,6,4,5,2,3,7,1,2,0,2,6,2,2,1,2,2,2,2,2,2,2,2,2,5,1,3,3,1,4,2,4,3,1,2,2,11,1,1,1,2,1,2,3,3,2,3,4,2,3,1,3,1,3,1,2,1,2,17,2,132,382,3,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,7,1,3,2,3,3,3,2,0,4,3,1,1,3,265
1,132,383,3,9,9,3,5,6,1,5,7,5,1,1,4,3,1,1,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,9,10,5,4,2,2,3,2,2,2,2,5,2,1,2,1,1,3,2,4,1,1,17,2,132,383,3,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,8,1,2,2,2,2,2,2,1,3,3,1,4,1,5
1,132,384,3,2,2,3,11,3,2,3,7,3,2,0,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,5,1,5,1,3,5,2,7,1,2,1,2,3,2,3,2,2,2,5,8,10,2,3,1,1,3,4,1,1,0,2,132,384,3,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,8,3,3,2,3,2,2,3,3,4,2,1,0,1,85
1,132,385,3,3,3,6,8,2,1,4,7,3,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,4,5,2,2,1,1,1,4,4,2,5,2,1,2,2,2,3,1,3,3,4,2,3,3,1,3,3,3,1,1,10,2,132,385,3,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,1,3,2,3,3,3,4,3,5,3,1,0,0,423
1,132,386,3,5,5,3,5,2,1,3,7,2,1,0,1,6,2,2,1,2,2,2,2,2,2,2,2,2,8,1,1,3,2,4,2,2,1,1,2,4,8,1,5,2,2,2,2,1,1,1,1,2,4,4,3,1,1,3,1,2,1,1,17,2,132,386,3,1,1,2,3,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,3,1,4,3,1,1,2,3,1,409
1,132,387,3,9,9,1,11,4,2,3,7,3,2,1,8,1,3,2,2,2,2,2,2,2,2,2,2,1,6,3,0,0,0,0,0,0,0,0,0,1,8,5,0,2,2,2,2,1,2,2,2,7,1,10,1,2,2,4,2,4,1,2,17,2,132,387,3,2,2,1,2,2,2,2,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,2,4,3,2,2,3,3,1,338
1,132,388,3,8,8,4,7,6,1,5,7,6,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,11,9,5,2,2,2,3,2,2,1,1,4,5,2,3,3,2,4,1,2,1,2,17,2,132,388,3,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,3,1,1,2,3,3,2,2,2,4,1,314
1,132,389,3,2,2,4,9,4,1,5,7,4,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,2,3,8,7,5,2,2,2,3,2,2,3,1,3,4,5,1,3,1,2,2,2,1,2,17,2,132,389,3,1,3,1,4,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,3,1,0,2,3,3,2,3,1,4,3,1,1,2,121
1,132,390,3,5,5,1,6,6,1,5,7,5,1,0,4,3,1,2,2,1,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,4,1,5,6,0,4,2,2,2,3,2,2,2,6,7,5,3,3,1,3,3,3,2,0,17,2,132,390,3,2,3,1,4,2,2,2,1,2,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,3,2,2,2,4,3,3,3,2,2,2,317
1,132,391,3,8,8,2,7,7,2,5,7,5,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,3,11,9,3,2,4,3,1,2,1,2,2,5,8,1,3,4,1,3,2,3,1,1,17,2,132,391,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,3,3,3,4,2,4,3,1,4,2,56
1,132,392,3,7,7,4,8,7,1,4,7,5,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,4,2,9,8,5,2,1,2,1,2,1,1,1,5,6,1,2,4,2,4,2,4,1,1,17,2,132,392,3,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,3,3,2,1,2,2,1,3,0,2,3,2,3,1,67
1,132,393,3,9,9,3,9,5,1,5,7,5,2,0,8,1,1,2,2,2,1,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,3,6,1,1,2,2,2,2,1,1,1,0,3,3,1,1,3,2,4,1,4,1,1,17,2,132,393,3,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,4,1,2,2,1,2,2,4,3,2,2,2,2,1,454
1,132,394,3,1,1,3,11,3,3,3,8,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,8,1,3,3,3,1,1,3,2,2,2,4,4,4,1,2,2,4,1,1,2,1,8,2,132,394,3,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,3,2,1,1,1,1,2,1,1,3,3,3,1,190
1,132,395,3,2,2,0,7,4,1,4,8,5,2,0,0,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,5,5,1,1,2,2,1,2,2,2,3,5,6,2,3,2,4,2,2,1,1,17,2,132,395,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,3,3,2,3,1,3,3,1,1,3,110
1,132,396,3,8,8,5,9,3,1,6,8,6,2,0,3,1,3,2,2,2,2,2,2,2,2,2,2,1,5,2,0,0,0,0,0,0,0,0,5,3,11,8,5,2,1,2,2,2,2,1,2,5,9,10,2,4,0,0,2,4,3,1,17,2,132,396,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,5,1,2,1,2,2,3,4,2,1,1,3,3,2,10
1,132,397,3,6,6,6,9,7,2,4,8,5,2,1,3,1,3,2,1,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,5,6,10,5,5,1,4,3,3,1,3,1,1,5,3,2,3,4,1,2,1,3,2,2,3,2,132,397,3,3,2,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,1,3,2,1,2,2,2,2,4,3,1,4,2,272
1,132,398,3,1,1,6,9,4,1,3,8,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,6,1,2,3,3,1,3,11,3,5,2,1,2,2,2,1,1,1,3,5,1,1,2,1,1,1,3,1,1,14,2,132,398,3,1,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,1,3,2,2,2,2,4,3,3,3,1,2,3,114
1,132,399,3,2,2,4,5,5,1,4,8,4,2,1,4,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,2,2,2,2,1,1,5,0,11,3,5,1,2,3,2,2,2,2,2,7,7,5,3,2,1,2,3,4,1,1,0,2,132,399,3,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,1,2,2,2,2,2,4,1,3,3,2,4,2,320
1,132,400,3,6,6,6,5,6,2,4,8,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,5,3,11,12,5,1,3,2,3,3,2,2,1,4,4,9,3,2,1,3,1,2,1,1,7,2,132,400,3,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,1,1,4,3,1,4,2,615
1,132,401,3,1,1,6,11,5,1,4,8,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,7,9,5,1,3,2,3,2,2,2,2,3,4,6,2,2,2,4,1,2,1,1,11,2,132,401,3,1,3,0,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,2,2,1,1,2,3,2,1,1,653
1,132,402,3,4,4,6,9,6,4,4,8,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,5,7,7,0,1,2,2,2,2,1,1,2,3,4,1,2,4,1,3,3,4,1,2,17,2,132,402,3,2,3,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,5,1,1,2,2,2,3,3,3,3,3,1,2,2,152
1,132,403,3,2,2,6,9,6,1,4,8,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,4,6,8,6,5,3,1,3,2,2,1,2,2,3,6,2,1,4,1,3,2,3,1,2,3,2,132,403,3,3,1,4,2,1,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,5,1,3,2,2,3,2,4,3,4,3,2,4,2,149
1,132,404,3,4,4,4,9,6,1,4,8,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,4,7,8,6,5,1,2,2,2,2,1,2,2,3,6,2,1,4,1,3,2,3,1,2,3,2,132,404,3,3,1,4,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,5,1,3,2,2,3,2,4,3,4,3,2,4,2,148
1,132,405,3,2,2,6,9,6,1,4,8,5,2,1,3,1,3,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,5,8,4,5,3,1,2,2,2,3,2,2,3,4,1,1,2,2,4,1,3,1,2,16,2,132,405,3,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,1,2,2,2,2,2,4,3,3,2,3,3,3,157
1,132,406,3,10,10,4,7,6,2,4,8,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,7,0,1,1,2,2,2,2,2,2,3,5,1,2,2,2,4,3,3,1,1,12,2,132,406,3,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,5,1,2,1,2,2,2,1,2,2,3,1,3,1,154
1,132,407,3,2,2,5,8,4,1,4,8,5,2,1,3,3,3,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,5,9,7,6,3,1,2,2,3,1,2,1,3,6,7,1,3,2,4,2,4,1,1,17,2,132,407,3,2,1,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,5,1,2,2,2,0,2,3,2,2,2,2,4,1,158
1,132,408,3,1,1,2,9,6,1,4,8,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,9,5,0,2,1,2,2,2,2,2,2,3,4,5,1,3,2,4,1,4,2,2,11,2,132,408,3,2,1,4,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,3,2,3,3,2,2,3,2,48
1,132,409,3,6,6,3,9,6,2,5,8,5,2,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,2,2,9,8,5,2,2,2,2,2,2,2,1,5,9,1,1,2,2,4,2,3,1,1,17,2,132,409,3,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,5,1,2,3,2,2,2,3,2,2,2,3,3,1,81
1,132,410,3,6,6,6,7,5,2,5,8,6,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,6,8,3,0,2,2,2,2,2,2,2,2,4,6,7,2,3,2,4,1,2,1,1,17,2,132,410,3,1,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,5,1,0,3,2,2,2,2,3,3,3,2,3,2,206
1,132,411,3,5,5,4,9,7,1,4,8,5,2,0,3,1,3,2,2,2,2,1,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,2,6,8,7,5,1,1,2,2,1,2,2,2,4,10,2,3,4,2,4,1,3,3,2,1,2,132,411,3,1,3,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,0,2,3,3,3,0,1,4,3,1,1,1,13
1,132,412,3,8,8,3,9,5,2,5,8,5,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,2,8,9,5,3,2,3,3,2,1,2,2,5,5,1,3,3,2,4,1,1,1,1,10,2,132,412,3,3,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,6,1,2,1,2,2,2,3,2,2,2,2,3,1,78
1,132,413,3,2,2,0,9,4,2,4,8,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,7,4,0,1,1,2,2,2,2,2,2,3,4,1,1,2,0,0,1,4,2,2,17,2,132,413,3,2,2,3,2,1,2,2,2,2,2,0,1,2,2,2,2,1,1,2,2,2,2,2,2,6,1,2,3,2,2,2,3,2,2,2,2,3,1,147
1,132,414,3,2,2,0,8,6,1,4,8,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,7,4,0,1,1,2,2,2,2,2,2,3,4,1,1,2,2,4,2,4,1,0,17,2,132,414,3,2,3,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,6,1,3,3,2,2,2,4,3,2,2,2,4,2,145
1,132,415,3,1,1,3,3,6,1,3,8,1,1,0,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,5,1,5,1,3,1,3,11,5,5,2,2,3,3,1,1,1,3,4,7,11,3,1,1,1,1,1,0,0,0,2,132,415,3,0,0,0,2,2,2,2,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,7,1,3,3,1,1,2,2,2,3,3,3,2,1,303
1,132,416,3,3,3,3,9,2,1,4,8,5,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,6,0,1,1,2,2,2,2,2,2,3,5,1,2,3,1,2,2,4,1,2,17,2,132,416,3,2,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,7,1,2,2,2,2,2,4,1,4,3,3,1,3,143
1,132,417,3,2,2,6,10,5,1,5,8,4,1,1,1,3,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,1,4,7,5,4,2,1,1,3,3,3,2,4,5,1,2,3,1,3,2,2,1,2,17,2,132,417,3,1,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,7,1,2,2,0,0,0,0,0,0,0,0,2,2,496
1,132,418,3,4,4,6,11,6,2,4,8,3,1,0,4,6,2,1,2,2,2,2,2,2,2,2,2,2,7,1,2,3,4,4,2,5,1,2,3,6,3,3,5,2,2,3,2,2,1,2,1,6,5,6,3,3,1,1,1,3,1,1,0,2,132,418,3,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,8,1,2,2,2,2,2,4,1,3,3,3,2,2,342
1,132,419,3,6,6,6,11,5,2,4,8,1,2,0,3,1,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,3,1,3,1,3,2,2,2,2,7,7,0,3,1,2,2,2,2,2,2,4,2,3,3,3,1,3,2,1,2,1,17,2,132,419,3,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,8,1,3,2,3,3,2,2,1,4,3,1,2,1,244
1,132,420,3,1,2,4,11,5,1,4,8,4,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,4,2,0,0,0,0,0,0,0,0,1,2,6,8,5,1,1,2,1,2,2,2,2,7,6,10,2,3,1,2,1,4,2,1,0,2,132,420,3,3,3,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,8,1,3,3,1,2,2,4,2,4,3,1,2,2,318
1,132,421,3,1,1,6,6,5,1,5,8,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,5,9,9,0,3,1,2,2,2,2,2,2,3,3,2,2,3,1,2,1,4,0,0,0,2,132,421,3,0,0,0,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,8,3,0,2,2,3,2,4,3,4,3,1,2,2,199
1,132,422,3,4,4,3,11,2,1,5,8,5,2,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,7,0,1,1,2,2,2,1,1,1,3,4,1,2,3,1,3,2,2,1,1,3,2,132,422,3,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,3,3,3,1,2,2,3,3,3,3,2,2,2,87
1,132,423,3,1,1,5,7,2,2,4,8,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,6,8,1,3,1,2,2,2,2,2,2,2,4,6,7,2,3,2,4,2,4,3,2,17,2,132,423,3,2,3,1,2,1,1,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,8,1,2,2,3,2,2,2,3,4,3,1,2,2,202
1,132,424,3,2,2,0,7,3,1,4,8,5,2,0,3,1,1,1,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,2,0,0,6,0,1,1,2,2,2,1,2,2,3,4,2,2,3,0,0,2,1,1,2,14,2,132,424,3,1,3,1,1,1,1,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,146
1,132,425,3,1,1,5,7,5,2,5,8,6,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,5,6,10,1,4,1,1,2,2,1,1,0,3,4,7,6,3,4,1,2,2,3,1,1,14,2,132,425,3,1,3,1,2,1,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,0,1,2,2,2,3,3,1,3,4,3,1,1,3,271
1,132,426,3,6,6,3,9,0,2,0,8,5,2,0,0,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,2,0,8,0,5,0,0,2,2,3,2,1,0,0,0,0,2,4,0,0,0,0,3,2,17,2,132,426,3,2,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,0,3,2,1,1,2,2,2,3,2,3,2,2,2,115
1,132,427,3,3,3,3,7,4,1,4,8,5,2,0,3,2,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,12,5,1,1,2,3,4,3,0,0,3,4,1,2,1,2,4,3,3,1,2,6,2,132,427,3,0,3,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,0,2,0,2,0,0,0,3,3,3,0,0,0,0,165
1,132,428,3,2,2,6,10,7,2,4,8,3,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,7,7,6,5,0,2,2,2,1,1,2,1,5,9,1,1,1,2,4,1,2,1,1,17,2,132,428,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,10,1,3,2,1,2,1,4,3,1,1,2,3,1,73
1,132,429,3,3,3,4,7,4,1,5,8,4,1,1,4,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,1,6,1,3,1,1,3,1,6,6,5,2,1,2,2,1,1,1,1,5,5,7,3,3,1,3,2,4,1,2,0,2,132,429,3,1,3,1,2,2,2,2,2,2,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,11,3,2,2,3,3,2,1,3,4,3,2,2,3,335
1,132,430,3,4,4,0,9,4,1,6,8,6,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,7,9,7,5,3,1,2,2,0,0,0,0,4,5,1,2,1,1,1,2,4,1,1,3,2,132,430,3,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,11,4,0,3,3,3,3,1,1,5,3,1,4,3,139
1,132,431,3,3,3,6,7,4,1,5,8,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,7,6,5,1,1,2,2,2,2,1,2,3,6,6,2,4,2,4,3,1,1,1,11,2,132,431,3,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,11,1,1,1,1,1,2,1,1,2,1,1,4,2,175
