COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78
1,230,353,2,6,3,5,2,5,3,2,3,2,1,1,2,1,3,3,2,2,1,2,2,2,1,1,1,2,1,1,4,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,5,2,2,1,1,2,2,1,2,2,3,3,1,3,3,3,2,1,2,2,2,2,4,2,,223,35,30,81
1,230,354,3,10,2,4,1,2,6,1,4,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,4,2,1,4,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,1,1,1,3,1,2,4,0,0,5,1,3,0,0,2,2,1,1,0,0,0,0,0,,223,35,40,82
1,230,355,3,11,3,6,4,3,3,2,3,4,1,1,2,1,4,5,3,4,1,4,4,2,2,2,1,2,1,1,4,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,5,5,4,1,4,0,0,0,0,2,5,2,2,3,3,3,2,2,1,3,2,1,4,0,,223,35,50,80
1,230,356,3,7,3,7,2,2,5,2,2,1,1,1,2,1,2,4,2,3,1,1,2,2,2,2,1,1,1,1,0,2,1,3,3,2,1,2,2,2,2,1,1,1,2,2,1,2,5,2,1,1,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,,223,35,60,80
1,230,357,3,9,4,5,2,2,3,1,2,2,1,1,2,1,2,4,2,3,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,5,1,2,1,2,1,2,4,1,1,1,1,1,3,1,4,3,1,2,1,1,1,2,1,,223,35,70,82
1,230,358,2,7,5,5,2,3,3,2,2,2,1,1,2,1,2,3,2,1,1,2,2,1,2,1,1,1,1,1,4,1,2,3,2,2,1,2,2,2,1,2,2,1,1,2,1,2,5,5,4,1,1,2,3,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,,223,35,80,95
1,230,359,2,9,4,2,1,4,6,1,3,4,1,1,2,1,2,4,3,3,1,3,2,1,2,2,1,1,1,1,4,1,2,4,2,2,1,2,2,1,1,1,1,2,2,2,2,2,5,5,4,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,2,2,2,1,1,2,,223,35,90,93
1,230,360,4,9,3,1,2,4,10,1,3,2,1,2,2,1,0,2,1,2,1,1,2,1,2,2,1,1,1,1,4,2,1,4,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,1,1,1,1,1,3,1,2,1,3,3,2,3,1,1,2,1,1,1,1,1,1,2,,223,36,0,92
1,230,361,4,9,1,1,1,3,5,2,2,5,2,1,2,1,2,3,3,2,1,3,2,2,2,2,1,2,2,2,3,3,2,3,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,0,2,2,2,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,,223,36,10,92
1,230,362,4,10,4,1,3,4,5,1,1,5,1,1,2,1,3,3,2,4,1,2,2,1,0,0,0,1,0,2,4,1,2,3,5,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,1,4,1,3,3,5,2,2,3,2,2,3,1,0,0,0,0,0,0,,223,36,20,93
1,230,363,5,9,2,1,4,5,9,2,1,3,1,1,2,1,2,4,3,3,1,1,2,1,2,2,1,0,1,2,2,1,2,5,5,2,1,1,2,2,2,1,2,1,2,2,1,2,5,5,4,1,1,2,0,1,1,0,1,0,3,2,0,2,2,1,0,3,2,1,2,2,,223,36,30,90
1,230,364,1,5,3,1,2,5,2,2,3,1,1,1,2,1,2,2,2,3,1,4,2,1,1,2,1,1,2,2,2,1,2,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,2,3,2,1,2,2,1,1,1,2,2,2,3,2,2,1,1,3,3,3,2,2,,223,36,40,92
1,230,365,1,7,3,5,2,4,8,1,4,2,1,1,2,1,2,1,2,3,1,3,3,1,1,2,1,2,2,2,2,1,1,3,3,2,1,2,2,1,2,2,1,2,1,2,1,2,5,4,3,3,1,1,4,1,1,1,1,1,1,2,2,3,2,1,2,1,1,1,2,0,,223,36,50,90
1,230,366,1,9,4,6,2,3,2,2,3,2,1,1,2,1,3,3,2,3,2,2,2,1,2,2,1,1,1,1,2,1,2,3,3,2,1,2,2,2,1,1,1,2,2,2,1,2,5,5,4,1,1,2,3,1,2,1,4,2,2,3,2,1,1,1,2,1,1,2,1,2,,223,36,60,94
1,230,367,1,9,1,4,3,5,1,2,3,1,1,1,2,1,2,2,2,3,1,4,2,2,1,2,1,1,2,2,2,1,0,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,0,2,3,2,1,2,2,1,1,1,2,2,2,3,3,2,1,1,3,3,3,3,0,,223,36,70,95
1,230,368,1,10,2,2,1,3,7,2,4,1,1,1,2,1,4,1,3,3,1,4,4,2,0,0,0,0,0,3,4,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,3,1,1,1,5,0,3,4,5,1,1,3,3,5,4,3,2,0,4,3,2,0,,223,36,80,91
1,230,369,2,6,3,2,2,4,7,1,2,2,1,1,2,1,3,2,2,2,1,3,1,1,2,2,1,1,1,2,3,2,1,4,2,2,1,2,1,1,1,2,2,2,2,1,2,2,5,1,1,1,2,1,1,3,3,2,5,3,2,2,1,3,2,3,0,4,3,1,4,0,,223,36,90,93
1,230,370,3,9,2,6,2,4,10,2,3,2,1,1,2,1,2,3,2,3,1,2,2,0,2,2,1,1,1,1,4,1,2,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,1,1,1,1,3,2,2,1,3,1,2,2,1,1,2,2,2,1,1,1,2,2,,223,37,0,92
1,230,371,3,10,4,1,2,3,3,2,4,2,1,1,2,1,2,4,3,2,1,4,2,1,2,2,1,1,2,2,3,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,2,2,5,5,2,4,5,0,0,0,0,5,5,3,1,0,0,0,0,0,,223,37,10,91
1,230,372,3,10,4,2,5,3,5,1,2,2,1,1,2,1,2,3,1,2,1,2,3,1,1,2,1,1,2,3,3,1,2,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,4,1,2,1,1,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,223,37,20,93
1,230,373,0,9,1,4,1,3,7,2,4,2,3,1,2,1,3,2,1,1,1,1,1,0,0,0,0,0,0,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,5,1,2,2,1,0,0,3,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,0,,223,37,30,90
1,230,374,1,3,4,4,3,4,5,2,4,3,1,1,2,1,2,2,3,3,1,2,2,2,2,2,1,1,1,2,4,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,5,1,1,1,3,1,2,1,1,3,2,1,2,3,2,2,2,1,2,3,2,1,1,0,,223,37,40,95
1,230,375,1,4,4,2,4,5,9,2,4,5,1,1,2,1,2,4,3,2,1,4,3,2,1,2,1,2,1,2,3,1,2,5,5,2,1,2,2,1,2,2,2,1,1,1,2,2,5,5,4,1,2,3,2,2,1,1,5,3,2,3,3,3,2,3,1,3,2,3,2,2,,223,37,50,92
1,230,376,3,7,5,1,5,4,9,3,1,2,1,1,2,1,2,2,2,3,1,2,2,1,2,1,1,1,1,1,4,3,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,5,5,4,1,2,2,5,5,2,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,223,37,60,91
1,230,377,3,9,3,6,2,5,3,2,2,3,1,1,2,1,3,4,2,3,1,4,2,1,2,2,1,1,2,2,0,1,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,4,1,1,1,4,1,1,1,1,2,1,3,2,1,1,2,1,1,1,1,2,0,,223,37,70,94
1,230,378,3,9,4,6,2,5,5,1,2,3,1,1,2,1,2,4,2,2,1,3,3,1,2,1,1,2,2,2,0,3,2,2,3,2,1,2,2,2,1,1,2,2,2,2,2,2,3,5,4,1,2,2,3,2,1,1,2,2,2,2,2,3,2,1,1,2,2,1,2,0,,223,37,80,92
1,230,379,2,11,4,3,2,3,5,2,3,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,4,3,2,4,2,2,1,2,2,2,1,1,2,1,2,2,2,2,4,5,4,2,0,1,2,2,2,1,3,3,3,2,1,1,2,3,1,1,0,0,0,0,,223,37,91,71
1,230,380,1,5,3,3,2,3,10,2,2,1,1,1,2,1,2,2,2,3,1,3,2,1,2,2,1,1,2,2,3,3,2,3,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,2,1,1,3,1,2,4,2,2,2,2,3,2,3,1,1,2,3,2,2,,223,38,1,72
1,230,381,2,10,2,1,1,3,8,2,3,2,1,1,2,1,2,1,2,1,1,3,2,1,2,1,1,1,1,1,4,2,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,5,1,2,2,1,2,3,1,2,3,2,2,2,2,2,1,1,3,1,2,2,1,1,2,,223,38,11,82
1,230,382,2,5,1,1,1,3,8,2,3,2,1,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,4,2,1,3,1,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,2,2,1,2,3,1,1,1,4,3,1,0,0,0,0,1,1,1,1,1,1,0,,223,38,21,82
1,230,383,3,8,3,1,2,3,7,2,4,2,1,1,2,1,3,3,2,2,1,1,1,1,2,2,1,1,1,2,4,2,2,3,3,2,1,1,2,2,1,2,1,1,2,2,2,2,5,5,4,1,1,1,5,5,3,4,5,3,3,1,1,5,5,1,0,0,0,1,1,0,,223,38,31,83
1,230,384,3,8,4,5,1,2,7,2,4,5,1,1,2,1,2,3,1,3,1,2,2,1,1,2,1,2,1,1,0,2,2,2,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,4,1,1,3,1,4,3,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1,,223,38,41,80
1,230,385,2,9,2,7,2,3,3,2,4,2,1,1,2,1,2,2,2,3,1,3,3,1,2,2,1,2,1,2,4,3,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,,223,38,51,91
1,230,386,2,9,1,1,1,3,7,2,3,4,1,1,2,1,3,4,3,4,1,4,2,1,2,1,1,1,2,2,4,3,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,2,4,1,1,2,5,5,0,4,1,2,2,1,2,5,5,3,1,5,0,0,0,0,,223,38,62,2
1,230,387,2,8,3,0,1,5,7,2,4,2,1,1,2,1,2,2,2,2,1,2,2,2,1,0,0,0,0,2,2,3,2,4,1,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,1,1,2,1,1,1,2,2,2,2,1,3,2,1,1,2,2,1,1,0,,223,38,72,3
1,230,388,1,9,2,1,1,3,3,2,2,4,1,1,2,1,2,5,3,4,1,3,3,0,0,0,0,0,0,1,0,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,223,38,82,2
1,230,389,3,10,1,5,1,2,2,1,3,4,1,1,2,1,2,4,3,2,1,4,1,2,1,1,1,1,2,3,2,3,2,3,5,2,1,2,2,1,1,2,2,1,2,2,2,2,4,5,4,2,2,1,2,2,2,2,5,2,2,3,1,3,2,1,2,5,4,2,4,2,,223,38,92,5
1,230,390,3,9,3,1,2,3,2,1,3,2,3,3,2,1,2,3,2,2,1,4,2,1,2,2,1,1,1,2,4,1,2,2,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,2,2,1,1,1,1,2,2,3,2,2,2,2,3,5,3,1,5,0,1,2,0,,223,39,2,3
1,230,391,2,7,5,2,1,4,3,3,2,4,2,1,2,1,3,5,3,1,0,2,2,2,2,2,1,2,1,2,2,1,1,3,3,2,1,1,1,2,1,2,1,2,2,2,2,2,5,2,1,1,4,1,2,1,2,3,4,2,2,3,3,3,2,1,1,3,2,2,2,2,,223,39,12,11
1,230,392,4,9,3,1,3,2,2,2,3,2,1,1,2,1,2,3,2,2,1,3,2,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,2,2,2,1,1,1,2,2,1,2,5,2,2,1,2,2,1,2,1,2,2,2,2,2,1,3,2,1,1,3,2,1,2,2,,223,39,22,13
1,230,393,5,9,5,6,1,1,7,2,4,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,2,4,2,1,3,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,5,0,3,1,2,,223,39,32,12
1,230,394,5,9,5,1,1,1,3,2,4,2,1,1,2,1,3,3,2,2,1,2,2,1,2,2,1,2,1,1,4,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,5,2,2,1,1,1,1,1,3,3,5,2,2,2,1,2,1,1,1,2,1,1,1,0,,223,39,42,12
1,230,395,1,5,3,2,2,3,4,2,4,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,4,1,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,,223,39,52,10
1,230,396,1,9,4,1,2,2,3,2,4,3,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,4,2,1,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,3,1,1,2,5,5,3,4,5,2,1,2,2,5,5,2,1,5,0,2,0,0,,223,39,62,11
1,230,397,1,11,3,3,1,2,3,1,4,1,1,1,2,1,2,3,1,1,1,3,2,1,2,1,1,2,1,1,4,2,1,4,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,,223,39,72,13
1,230,398,1,11,1,6,5,3,6,2,4,2,1,1,2,1,2,3,1,3,1,4,2,1,2,2,1,1,1,2,2,2,1,3,3,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,2,1,3,0,2,3,1,1,2,3,3,3,1,1,2,3,1,3,2,1,2,0,,223,39,82,14
1,230,399,3,11,3,1,1,2,7,2,4,1,1,1,2,1,2,3,1,1,1,2,2,1,2,2,1,1,1,1,4,3,2,4,1,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,1,1,2,5,5,3,4,5,0,0,0,0,5,5,0,0,0,0,0,0,0,,223,39,92,12
1,230,400,3,6,4,1,3,3,4,2,4,3,1,1,2,1,3,4,3,3,1,3,2,1,2,2,1,1,2,2,2,1,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,3,2,2,3,3,5,2,2,2,1,2,5,1,1,5,0,3,1,2,,223,40,2,13
1,230,401,2,9,3,4,2,2,3,1,4,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,4,1,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,2,1,2,1,2,2,1,2,2,3,2,2,2,2,1,2,1,1,2,3,1,2,0,,223,40,12,24
1,230,402,2,8,4,4,3,3,7,1,3,2,1,1,2,1,2,3,2,3,2,0,2,2,2,2,1,1,2,2,4,1,2,3,3,2,1,1,2,2,1,2,1,1,2,2,2,2,5,5,4,1,1,2,2,3,1,2,2,1,2,3,3,2,2,1,1,3,2,1,1,2,,223,40,22,23
1,230,403,3,7,4,5,2,2,7,2,4,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,4,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,5,1,1,1,1,3,2,4,1,2,5,2,1,1,1,2,4,1,1,3,2,1,2,1,,223,40,32,24
1,230,404,2,6,4,2,1,3,3,1,4,2,1,1,2,1,2,2,2,2,2,4,2,1,2,1,1,2,1,2,4,0,1,3,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,1,1,1,3,1,4,1,1,1,2,2,2,3,3,2,2,1,2,3,3,1,1,2,,223,40,41,31
1,230,405,2,7,3,2,5,5,7,2,4,1,1,1,2,1,3,3,1,2,1,3,3,1,2,1,2,2,2,2,4,2,1,3,2,2,1,1,2,2,1,2,1,1,2,2,2,2,5,1,1,1,2,3,2,2,1,1,1,2,2,2,3,2,2,2,1,1,2,1,1,2,,223,40,51,35
1,230,406,2,2,4,2,1,2,4,2,4,1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,4,1,2,3,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,5,4,1,1,1,2,2,1,2,1,1,2,3,2,3,2,1,1,2,1,1,2,2,,223,40,61,31
1,230,407,4,9,4,2,1,2,3,1,3,2,1,1,2,1,1,3,2,3,1,4,2,1,2,2,1,1,1,2,0,3,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,5,5,4,1,1,2,3,2,1,1,1,2,2,2,2,3,2,1,2,1,2,1,2,0,,223,40,71,34
1,230,408,4,10,3,2,2,2,1,3,3,1,1,1,2,1,4,2,2,3,1,3,2,1,2,2,1,2,1,2,4,3,2,3,2,1,1,2,2,1,1,1,2,2,2,2,2,2,5,0,4,1,1,1,3,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,0,,223,40,81,34
1,230,409,4,10,3,0,5,2,4,1,1,1,1,1,2,1,2,2,3,1,1,4,3,0,2,2,1,2,2,2,4,3,2,3,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,0,4,2,4,1,5,5,3,4,5,3,3,0,0,5,0,2,0,4,4,2,0,0,,223,40,91,30
1,230,410,5,9,5,7,1,2,0,2,4,1,1,1,2,1,1,1,1,3,1,2,1,1,2,2,1,1,1,2,4,1,1,4,2,2,1,2,2,2,1,2,1,1,2,1,2,2,5,1,1,1,4,1,4,1,1,1,1,1,1,3,3,2,1,1,1,3,2,2,2,0,,223,41,1,36
1,230,411,2,3,3,2,1,5,2,2,4,2,1,1,2,1,2,2,2,2,1,3,1,1,2,2,1,1,1,2,3,2,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,2,1,1,2,3,2,1,1,1,1,3,3,3,2,2,1,1,2,1,1,1,1,,223,41,11,30
1,230,412,2,3,3,2,2,5,9,2,2,2,1,1,2,1,2,3,2,2,1,3,2,1,2,1,2,1,1,2,4,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,3,5,4,2,0,1,4,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,,223,41,21,33
1,230,413,2,3,3,2,5,4,7,1,4,5,1,1,2,1,2,2,2,2,1,4,1,1,2,1,1,2,2,2,4,3,1,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,2,2,2,2,1,3,2,1,1,5,2,2,2,2,3,2,1,1,3,2,1,2,2,,223,41,31,32
1,230,414,2,4,4,2,5,3,8,1,2,1,1,2,2,1,2,2,2,2,1,3,2,1,2,2,1,1,2,2,2,3,2,2,5,2,2,2,2,1,1,2,1,1,2,1,2,2,5,2,4,2,3,1,3,2,1,3,5,2,1,2,3,2,3,2,1,1,2,3,2,2,,223,41,41,31
1,230,415,2,4,4,2,2,3,2,1,4,2,1,1,2,1,2,3,2,2,1,3,2,0,2,2,1,1,1,2,4,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,5,2,4,1,1,2,3,1,1,1,2,1,2,2,3,2,2,1,1,3,2,2,1,2,,223,41,51,35
1,230,416,4,7,5,1,1,1,3,2,4,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,4,1,2,4,2,2,1,2,2,2,2,1,2,1,2,1,1,2,5,5,4,1,1,1,2,1,1,1,5,2,2,2,1,3,5,3,2,1,1,1,1,0,,223,41,61,54
1,230,417,4,10,4,2,1,2,7,2,2,1,1,1,2,1,2,3,1,2,1,2,2,1,2,2,1,1,1,2,4,2,1,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,5,1,1,2,2,3,2,2,1,1,1,2,2,3,1,2,2,1,1,2,2,3,2,2,,223,41,71,52
1,230,418,5,6,5,7,1,2,5,2,3,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,0,2,1,4,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,1,1,1,1,2,1,2,2,4,2,2,2,2,1,1,1,2,2,2,1,2,2,,223,41,81,54
1,230,419,5,7,4,2,1,2,0,2,4,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,4,3,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,5,5,4,1,1,2,4,1,1,1,5,2,2,2,2,2,1,2,1,1,1,1,1,2,,223,41,91,52
1,230,420,2,4,4,1,1,3,7,2,3,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,3,2,1,2,3,2,1,2,1,2,1,2,2,1,2,1,2,2,5,1,1,1,2,3,1,3,3,3,5,3,1,2,2,4,4,3,1,5,4,3,2,1,,223,42,1,54
1,230,421,1,6,4,4,2,4,4,1,2,1,1,1,2,1,2,1,1,2,1,3,1,1,2,2,1,1,2,1,4,1,2,3,2,2,1,1,1,2,2,1,2,1,2,2,2,2,5,5,4,1,2,3,4,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,,223,42,11,51
1,230,422,1,10,2,1,1,1,3,1,4,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,4,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,5,5,4,1,1,2,2,2,3,2,5,2,2,2,2,3,2,0,2,0,0,2,2,0,,223,42,21,50
1,230,423,3,9,5,2,1,2,0,2,4,1,1,1,2,1,2,2,2,2,2,5,3,0,2,2,1,2,1,1,4,3,2,5,5,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,2,0,2,2,2,2,2,4,2,2,3,2,3,5,1,1,5,0,3,2,0,,223,42,31,52
1,230,424,3,8,5,6,1,4,7,1,4,2,1,1,2,1,2,4,3,3,1,3,1,0,2,2,1,1,2,1,4,2,1,3,3,1,2,1,2,2,2,1,2,1,2,2,2,2,4,2,3,1,1,1,2,1,2,1,3,2,2,2,2,2,2,3,1,2,2,2,1,1,,223,42,41,50
1,230,425,3,10,3,1,1,1,3,2,4,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,4,3,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,3,2,2,1,1,2,2,2,3,1,1,2,1,1,2,2,2,0,0,,223,42,51,53
1,230,426,3,10,4,2,1,3,3,1,3,2,1,1,2,1,2,2,2,2,1,3,2,1,1,2,1,2,1,2,4,3,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,5,5,4,1,2,3,1,2,1,1,3,3,2,3,1,3,2,3,2,1,2,1,1,2,,223,42,61,50
1,230,427,0,0,0,0,0,0,2,2,3,1,1,1,2,1,2,2,2,3,1,4,2,1,1,2,1,2,1,2,3,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,1,1,1,2,3,1,2,1,3,1,1,3,1,2,2,1,2,3,2,1,3,2,,223,42,71,52
1,230,428,1,3,4,1,2,2,5,1,3,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,4,1,2,3,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,5,4,1,2,3,3,2,1,1,2,2,3,2,1,2,1,2,2,2,2,2,1,2,,223,42,81,54
1,230,429,1,3,4,1,2,2,2,1,2,1,1,1,2,1,2,3,2,2,2,3,3,2,0,0,1,0,0,2,4,3,2,3,5,2,1,2,1,1,2,1,2,1,2,2,2,2,5,5,4,1,3,3,1,2,3,2,5,2,2,2,2,4,5,2,1,5,0,2,0,0,,223,42,91,51
1,230,430,1,0,4,6,1,2,5,1,2,1,1,1,2,1,1,3,2,2,1,2,2,1,2,2,1,2,2,2,4,1,2,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,2,1,2,2,,223,43,1,52
1,230,431,3,11,5,2,1,2,7,2,4,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,0,1,2,4,2,2,1,1,2,1,1,1,2,2,2,2,2,2,5,1,1,1,2,3,2,2,1,3,5,2,2,2,2,2,2,1,1,5,0,3,2,2,,223,43,11,54
1,230,432,3,6,4,2,1,1,7,2,4,1,1,1,2,1,1,2,1,3,1,2,2,1,2,2,1,1,1,1,4,3,2,3,2,2,1,1,2,2,1,2,2,1,2,2,1,2,5,5,4,1,1,2,3,1,2,1,2,2,2,2,3,2,2,1,1,3,2,3,1,2,,223,43,21,50
1,230,433,5,9,4,7,1,2,3,2,4,1,1,1,2,1,1,1,1,3,1,4,1,1,2,2,1,1,1,2,2,2,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,3,2,3,2,1,2,2,,223,43,31,61
1,230,434,2,9,3,5,1,4,5,1,3,2,1,1,3,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,4,2,1,3,3,2,1,1,2,1,1,2,2,1,2,2,2,2,5,2,1,1,2,3,2,2,1,1,2,1,3,2,3,2,2,1,2,2,2,1,1,2,,223,43,42,23
1,230,435,4,11,4,5,2,5,5,2,4,1,1,1,3,1,2,3,2,1,1,1,2,0,2,2,1,2,1,2,4,2,1,4,2,2,2,2,1,2,1,1,2,1,2,1,2,2,5,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,3,2,1,1,1,1,0,,223,43,52,1
1,230,436,1,4,4,1,2,5,5,2,4,2,2,1,3,1,2,3,2,3,1,2,2,2,2,2,1,1,2,2,0,0,0,0,0,2,1,2,2,2,1,1,2,1,2,2,1,2,5,0,0,1,1,2,2,1,3,2,3,2,2,3,1,2,1,1,2,2,1,2,1,0,,223,43,62,3
1,230,437,1,4,4,3,2,2,5,2,4,1,1,1,3,1,2,2,1,3,1,2,2,0,2,2,1,1,1,2,0,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,2,3,1,1,1,5,2,2,2,1,2,1,1,1,2,1,1,1,2,,223,43,72,22
1,230,438,5,9,3,2,1,3,7,1,4,3,1,1,3,1,2,3,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,223,43,82,2
1,230,439,4,7,4,5,1,2,7,2,4,2,1,1,3,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,0,3,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,5,4,1,2,2,3,1,1,1,2,2,2,3,3,2,2,2,1,2,2,1,0,2,,223,43,91,51
1,230,440,0,9,4,5,4,5,7,2,3,4,1,1,3,1,3,4,3,4,1,4,4,1,2,2,1,1,1,1,4,3,2,3,3,2,1,1,2,1,2,1,2,1,2,2,2,2,5,5,4,1,1,2,2,1,1,2,1,2,2,2,2,3,2,1,2,1,1,1,2,1,,223,44,2,4
