COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177,COL178,COL179,COL180,COL181,COL182,COL183
1,35,43,2,3,7,1,3,4,3,4,1,11,3,5,0,0,1,1,3,4,1,1,1,3,1,6,3,2,1,2,3,5,5,9,1,1,3,1,3,1,1,1,1,99,1,99,8,6,10,8,4,2,2,7,1,,203,5004,3,20,11,1,1,1,5,5,2,3,1,2,2,2,1,2,2,2,6,4,6,2,6,6,20,10,20,21,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,10,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,44,2,2,4,2,3,5,3,3,1,11,3,5,812,1,3,1,1,4,2,2,1,1,3,6,3,2,2,2,2,5,5,10,7,1,1,1,1,1,1,2,1,99,1,99,4,6,4,8,10,2,2,6,1,,203,5004,4,20,11,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,2,5,7,2,6,6,21,1,0,11,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,45,2,2,5,1,5,5,1,1,1,11,3,5,521,3,1,3,2,4,1,1,1,2,1,6,3,4,4,1,4,5,11,10,4,4,2,2,1,1,1,2,1,99,1,99,3,10,8,4,6,2,2,6,1,,203,5004,5,20,11,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,6,4,2,2,6,6,21,1,1,1,10,20,20,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,46,2,6,5,2,3,5,1,3,3,11,3,5,266,2,3,1,2,4,1,1,2,4,1,6,3,1,2,3,4,5,5,9,10,1,3,4,2,2,2,1,2,99,2,99,2,6,10,8,4,2,2,3,1,,203,5004,6,20,11,1,1,1,5,5,3,3,1,1,1,1,2,2,2,1,6,2,7,2,6,6,20,11,1,11,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,47,2,2,5,3,5,3,1,3,1,11,3,5,531,1,4,1,3,4,2,2,1,1,1,6,3,2,2,2,1,5,11,0,9,5,3,1,3,3,3,3,3,99,1,99,3,4,8,10,6,2,2,6,1,,203,5004,7,20,11,1,2,1,1,5,2,3,1,1,1,1,1,1,1,1,6,4,7,1,6,6,21,1,0,21,10,91,0,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,48,2,2,1,1,5,1,1,3,3,11,3,4,929,2,6,1,3,1,2,2,1,1,3,6,3,2,2,2,5,5,5,0,4,1,3,3,3,3,3,1,2,99,3,99,9,5,11,11,3,1,2,7,1,,203,5004,8,20,11,1,1,1,5,5,1,3,1,3,1,1,1,1,1,1,7,2,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,49,2,2,5,1,5,3,2,3,1,11,3,5,603,1,3,2,2,1,1,1,2,4,1,6,3,2,2,3,4,5,12,12,9,4,3,2,3,3,3,3,3,99,1,99,6,11,3,11,11,1,3,4,1,,203,5004,9,20,11,1,1,2,2,2,3,3,1,1,1,1,1,1,2,1,6,4,7,1,6,6,10,21,1,11,11,1,10,6,10,9,4,9,99,99,9,9,99,99,99,99,90,10,79,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,50,2,2,5,1,6,1,1,2,1,11,3,5,929,2,2,1,2,4,1,1,2,4,1,6,3,2,2,3,3,5,11,5,0,2,1,2,3,3,3,3,3,99,4,99,4,8,6,10,4,2,2,3,1,,203,5005,0,20,11,1,1,1,1,5,5,3,1,2,2,1,1,1,2,1,6,4,7,1,6,6,21,21,21,21,20,50,70,9,11,0,5,9,99,99,9,9,99,99,99,99,90,40,69,99,9,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,51,2,3,4,1,3,3,1,3,1,11,3,5,929,2,2,1,3,1,1,3,3,2,1,6,3,2,2,3,3,5,11,5,4,2,1,3,3,3,3,1,2,99,2,99,2,4,8,10,6,2,2,3,2,,203,5005,1,20,30,5,2,1,1,1,2,3,1,1,1,1,3,1,3,3,6,4,1,1,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,30,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,52,2,6,3,1,6,5,2,3,2,9,1,4,929,2,4,1,1,1,1,1,3,1,1,6,3,1,2,1,4,5,5,8,4,1,3,3,3,1,3,3,3,99,3,99,2,5,11,11,3,1,3,6,1,,203,5005,2,20,11,1,1,1,5,5,5,3,1,1,1,1,1,1,1,1,7,5,1,3,7,7,31,21,21,21,21,11,21,0,81,0,5,9,99,99,9,9,99,99,99,99,90,0,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,53,2,2,5,1,5,4,2,3,2,5,2,4,603,1,3,1,1,1,2,2,1,3,1,6,3,2,3,1,2,5,5,2,4,1,3,2,1,1,1,1,1,99,1,99,3,8,2,4,6,10,2,5,1,,203,5005,3,20,11,1,2,2,1,5,2,3,1,1,1,1,1,1,1,1,3,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,54,2,3,1,1,2,1,1,2,1,11,3,5,0,0,4,3,2,1,3,1,2,2,1,6,3,2,2,3,3,3,10,7,0,5,2,2,3,3,3,3,3,99,1,99,3,11,3,11,5,1,3,8,2,,203,5005,4,20,31,0,1,1,1,2,2,3,1,3,3,1,1,1,3,1,7,5,8,3,7,7,31,21,21,21,21,11,21,0,81,0,5,9,99,99,9,9,99,99,99,99,90,0,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,55,2,6,3,1,2,5,1,1,1,11,3,5,521,3,2,1,3,3,1,1,3,3,10,7,4,4,3,2,4,3,9,11,4,4,2,3,3,2,3,1,3,99,3,99,3,6,8,10,4,2,3,9,1,,203,5005,5,20,11,1,1,1,5,5,1,3,1,3,3,1,3,1,2,1,6,4,3,2,6,6,20,11,1,11,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,80,89,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,56,2,3,5,1,3,2,1,3,1,11,3,5,78,2,4,2,4,5,3,4,4,6,10,7,4,4,4,2,3,3,3,6,7,1,2,3,2,2,2,1,2,99,1,99,8,10,4,6,8,2,4,4,1,,203,5005,6,20,11,1,1,1,1,2,2,3,1,2,2,1,2,1,2,1,6,4,2,2,6,6,20,61,0,21,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,10,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,57,2,3,3,1,1,1,1,4,1,11,3,5,0,0,2,1,2,4,3,1,2,4,1,6,3,3,2,3,4,3,4,0,7,5,3,2,1,3,1,2,3,99,1,99,2,8,4,10,6,2,2,8,2,,203,5005,7,20,20,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,6,4,2,2,1,3,21,11,11,21,21,1,10,9,70,2,3,9,99,99,9,9,99,99,99,99,90,80,89,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,58,2,4,5,1,4,5,1,3,1,11,3,5,929,2,3,1,3,4,2,2,1,2,6,1,5,4,4,3,3,3,11,3,9,2,3,10,3,3,3,1,2,99,2,99,3,8,4,10,2,6,2,3,3,,203,5005,8,20,20,1,1,2,1,1,5,3,1,1,1,1,1,1,1,1,5,4,7,2,6,6,21,1,0,11,11,1,10,8,70,9,4,9,99,99,9,9,99,99,99,99,90,60,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,59,2,6,2,1,0,2,1,3,2,5,1,4,189,2,3,2,2,1,1,1,2,5,4,5,2,2,1,3,6,3,2,3,7,2,3,3,1,1,3,1,3,99,3,99,3,6,8,10,4,2,2,2,1,,203,5005,9,20,11,1,1,1,5,5,5,3,1,3,3,3,3,1,1,1,6,4,7,2,7,7,21,1,0,51,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,60,2,3,5,1,1,5,1,1,1,11,3,5,521,3,6,3,2,1,1,1,3,3,10,7,4,4,4,5,4,3,9,3,4,2,1,3,2,2,2,1,2,99,2,99,3,10,4,8,6,2,2,8,1,,203,5006,0,20,30,2,1,2,3,4,4,3,1,2,2,1,2,1,2,2,1,4,2,2,1,3,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,61,2,2,5,1,5,3,2,3,1,11,3,5,603,1,4,1,2,1,1,3,1,4,1,6,3,4,2,2,5,5,9,5,9,2,3,3,3,1,3,1,2,99,3,99,2,10,6,8,2,4,3,5,2,,203,5006,1,20,20,1,1,1,5,5,5,3,1,2,2,2,1,1,1,1,6,4,7,2,1,4,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,62,2,2,6,1,1,3,1,2,1,11,3,5,645,1,2,1,1,4,2,3,3,3,3,6,3,4,4,2,3,5,11,5,4,2,3,2,1,1,1,3,3,99,1,99,1,8,6,10,4,2,2,8,1,,203,5006,2,20,11,1,1,1,1,1,2,3,1,2,2,2,1,1,1,1,6,2,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,80,89,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,63,2,4,3,1,6,1,2,3,1,11,3,5,60,2,3,1,1,2,2,2,1,2,1,6,3,2,1,1,2,5,8,5,4,2,2,4,2,2,2,1,2,99,3,99,9,10,2,8,6,4,3,4,1,,203,5006,3,20,11,1,1,1,5,1,1,3,1,3,3,3,1,1,1,1,2,4,3,2,7,7,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,80,89,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,64,2,2,4,1,3,5,2,3,1,11,3,5,344,2,3,1,2,1,1,1,1,4,1,6,3,2,2,5,1,5,5,8,4,1,3,4,2,2,2,1,2,99,3,99,2,6,8,10,4,2,3,6,1,,203,5006,4,20,11,1,1,2,1,5,5,3,1,2,2,1,1,2,2,2,5,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,65,2,2,4,1,2,5,1,1,1,11,3,5,521,3,1,1,2,1,1,1,2,3,1,6,3,4,2,2,2,5,2,6,1,4,1,1,3,1,3,3,1,99,1,99,2,6,8,10,4,2,3,3,2,,203,5006,5,20,60,1,1,1,1,5,2,3,1,2,2,1,1,2,2,3,2,4,7,2,6,6,11,21,21,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,66,2,4,4,1,2,5,1,1,2,3,1,4,521,3,6,1,2,1,1,1,2,3,10,7,4,4,4,3,2,5,7,12,4,4,3,2,3,3,3,3,3,99,3,99,2,10,4,8,6,2,3,8,3,,203,5006,6,20,81,0,1,2,1,1,3,3,1,3,3,3,1,1,1,1,5,4,7,2,6,6,21,11,11,21,21,11,21,0,81,0,5,9,99,99,9,9,99,99,99,99,90,0,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,67,2,2,6,1,5,1,1,1,1,11,3,5,521,3,2,3,3,1,1,1,3,5,10,7,4,4,4,3,2,5,9,11,4,4,1,4,2,2,2,1,2,99,3,99,2,4,8,10,6,2,4,8,1,,203,5006,7,20,41,1,1,1,3,4,4,3,1,2,2,2,2,1,1,1,6,2,5,2,6,6,20,11,0,11,11,1,10,9,70,2,1,9,99,99,9,9,99,99,99,99,90,10,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,68,2,4,3,1,6,5,1,3,1,11,3,5,238,2,3,1,1,4,1,1,1,4,1,6,3,4,4,2,4,5,8,9,4,4,1,4,3,4,3,3,3,99,2,99,3,4,8,10,6,2,2,5,1,,203,5006,8,20,11,1,1,1,1,2,3,3,1,3,3,1,1,1,3,1,7,5,8,3,7,7,31,21,21,21,21,11,21,0,81,0,5,9,99,99,9,9,99,99,99,99,90,0,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,69,2,2,5,1,2,1,2,3,1,11,3,5,177,2,4,2,1,4,1,1,1,2,1,6,3,4,4,3,2,5,9,8,12,4,3,2,3,3,3,3,2,99,2,99,2,10,6,8,4,2,2,5,2,,203,5006,9,20,20,2,1,2,5,1,2,3,1,2,2,1,1,2,2,2,6,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,70,2,4,4,1,5,5,1,3,1,11,3,5,504,1,2,2,3,1,1,1,1,2,1,6,3,4,2,1,2,5,11,5,12,2,2,2,3,2,1,3,1,99,1,99,2,6,8,10,4,2,2,3,1,,203,5007,0,20,30,2,2,1,1,1,3,3,1,3,3,1,3,3,1,1,2,4,7,2,6,6,21,1,0,41,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,10,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,71,2,2,4,1,5,1,3,4,1,11,3,5,60,2,5,1,1,2,2,1,3,3,1,6,3,1,2,2,1,5,2,0,4,5,3,2,3,3,3,1,4,99,3,99,3,8,4,10,6,2,3,3,1,,203,5007,1,20,11,1,1,1,1,5,5,3,1,3,3,1,1,1,1,1,3,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,72,2,5,3,1,3,1,1,3,1,11,3,5,121,2,3,1,1,2,2,1,1,1,2,6,3,4,4,2,5,5,11,8,4,4,1,5,2,2,2,1,3,99,2,99,3,10,6,4,8,2,2,4,3,,203,5007,2,20,71,1,1,2,1,1,2,3,1,3,3,1,3,1,1,1,6,4,7,2,1,3,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,73,2,2,4,1,2,5,1,2,1,11,3,5,531,1,2,1,1,4,2,3,1,2,1,6,3,4,4,2,3,5,2,5,9,2,2,2,1,3,1,3,3,99,1,99,3,10,6,8,4,2,2,5,1,,203,5007,3,20,11,1,1,2,1,2,6,3,1,2,2,2,2,1,1,1,6,2,1,2,6,6,11,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,60,99,99,9,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,74,2,2,5,1,3,5,1,3,1,11,3,5,177,2,4,1,3,1,1,1,2,4,3,6,3,4,4,3,2,5,9,8,4,4,1,10,2,2,2,3,3,99,2,99,2,10,6,8,4,2,2,1,2,,203,5007,4,20,20,2,1,1,1,1,1,1,1,3,3,1,1,1,3,3,2,2,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,75,2,6,2,1,2,2,1,1,1,11,3,5,521,3,6,3,3,4,3,4,4,5,2,6,3,4,4,6,4,5,0,0,0,5,4,4,4,4,4,1,2,99,3,99,2,6,10,8,4,2,2,8,1,,203,5007,5,20,51,1,1,1,1,1,2,4,1,2,2,1,1,1,1,1,6,2,1,2,6,6,21,21,21,21,21,11,20,9,70,2,3,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,76,2,2,4,1,2,1,2,3,1,11,3,5,741,2,4,1,3,4,2,2,1,2,1,6,3,1,1,1,4,5,11,5,7,2,3,1,1,1,1,2,1,99,1,99,9,8,4,6,10,2,2,4,3,,203,5007,6,20,11,1,1,1,1,5,2,3,1,3,3,1,1,1,3,1,6,4,2,2,6,6,20,11,1,11,11,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,40,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,77,2,4,5,1,3,3,1,3,1,11,3,5,309,2,4,1,2,4,1,1,2,4,3,6,3,4,2,3,4,5,11,8,4,4,3,3,2,3,3,1,2,99,3,99,2,4,8,10,6,2,2,4,2,,203,5007,7,20,91,2,1,1,1,2,3,3,1,3,3,3,1,1,3,1,6,4,3,1,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,78,2,3,5,1,7,3,3,3,1,11,3,5,674,2,3,1,2,4,1,1,2,4,1,6,3,2,2,3,2,5,12,5,3,2,1,2,3,3,3,2,3,99,1,99,3,10,8,6,4,2,2,4,2,,203,5007,8,20,30,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,4,2,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,79,2,6,4,1,1,5,1,2,2,5,1,4,835,2,2,1,3,4,3,1,3,2,2,6,3,4,4,4,2,5,9,0,4,5,1,5,2,3,2,3,2,99,3,99,4,8,6,10,4,2,3,2,1,,203,5007,9,20,20,1,1,2,1,1,3,3,1,2,2,1,2,2,2,2,6,4,7,2,1,3,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,40,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,80,2,6,1,1,3,5,1,3,1,11,3,5,603,1,3,2,1,1,3,1,2,3,5,2,1,2,1,1,1,5,5,4,12,1,3,5,2,2,2,1,2,99,3,99,2,6,8,10,4,2,2,7,1,,203,5008,0,20,11,1,1,1,5,5,1,1,1,3,3,3,3,3,1,1,6,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,81,2,2,6,1,4,3,3,3,2,4,2,4,55,2,4,1,1,1,2,3,2,2,1,6,3,2,3,2,3,5,9,11,4,4,1,1,3,3,2,3,3,99,2,99,2,6,8,10,4,2,2,3,3,,203,5008,1,20,50,4,1,1,1,1,1,3,1,2,2,2,1,1,1,1,1,4,2,2,1,3,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,10,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,82,2,1,5,3,2,4,1,1,1,11,3,5,521,3,6,3,4,5,3,4,4,6,10,7,4,4,4,6,1,5,1,5,9,2,1,2,1,1,1,2,1,99,1,99,3,8,4,10,6,2,2,8,1,,203,5008,2,20,10,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,5,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,83,2,4,4,1,4,1,1,3,2,7,1,2,0,0,4,2,1,4,2,1,2,4,10,7,4,4,4,1,3,5,5,0,3,1,2,3,2,2,3,1,2,99,3,99,1,6,10,8,4,2,2,3,1,,203,5008,3,20,31,1,1,1,5,5,5,3,1,2,2,1,1,1,1,1,6,4,7,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,80,89,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,84,2,2,4,3,6,1,2,4,2,5,2,4,409,2,5,2,2,1,1,1,2,4,1,6,3,3,2,3,4,7,11,0,7,3,2,1,1,1,1,2,1,99,1,99,3,8,10,6,4,2,2,3,2,,203,5008,4,20,20,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,6,4,6,2,6,6,20,90,91,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,90,10,99,99,9,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,85,2,2,4,1,5,1,3,2,2,5,1,4,566,2,1,1,1,4,2,2,1,1,1,6,3,1,1,1,4,7,0,6,4,5,1,2,1,2,2,1,2,99,3,99,2,8,11,10,6,4,2,8,3,,203,5008,5,20,11,1,1,2,2,3,2,3,1,3,3,3,1,1,1,1,6,2,6,2,6,6,21,11,11,21,21,1,10,9,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,86,2,2,4,1,7,3,1,3,1,11,3,5,929,2,3,1,1,4,2,2,2,2,6,8,1,1,1,2,3,7,7,0,4,1,3,2,3,3,3,1,3,99,3,99,2,5,11,11,3,1,2,8,4,,203,5008,6,20,11,1,1,1,2,2,4,1,1,2,2,1,1,1,1,1,6,5,2,2,6,6,21,1,0,11,11,1,10,1,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,87,2,2,5,1,4,3,2,3,1,11,3,5,60,2,4,1,2,1,2,1,2,2,5,1,1,1,2,3,3,7,11,6,1,4,2,1,1,2,1,3,1,99,2,99,9,10,8,6,2,4,2,3,1,,203,5008,7,20,11,1,1,1,5,5,1,1,1,2,2,1,1,1,1,1,3,4,3,2,6,6,21,1,0,81,10,20,10,1,70,9,4,9,99,99,9,9,99,99,99,99,91,1,9,99,9,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
