CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46A.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,V.79.,V.80.
1,112,489,1,2,1,3,5,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,2,2,2,1,1,1,1,1,2,3,3,3,1,1,1,1,2,1,3,2,2,2,2,2,4,4,4,2,3,2,1,1,2,2,2,2,4,3,4,6,2,2,1,1,3,2,2,2,112,489,1,1,2,2,1,1,52,51
1,112,490,1,4,1,3,5,1,2,3,5,1,2,2,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,4,4,3,3,1,1,1,1,3,2,2,3,2,4,0,3,2,1,1,1,1,1,1,1,1,1,1,1,5,4,1,3,1,1,1,1,0,2,1,2,112,490,2,1,1,1,1,1,31,31
1,112,491,1,1,1,3,5,2,4,4,3,2,4,2,3,4,1,2,3,2,2,3,2,3,1,4,3,2,2,3,2,1,1,2,4,4,3,3,3,3,4,4,6,2,3,1,2,3,0,2,4,4,4,3,2,2,2,3,4,4,4,2,3,2,2,4,4,4,4,4,3,1,3,2,112,491,3,3,1,3,1,3,83,10
1,112,492,1,3,1,3,5,2,2,5,4,1,2,2,2,3,2,2,2,1,1,1,3,2,1,2,3,1,1,1,3,1,1,1,4,4,3,3,2,1,1,3,1,1,2,3,2,2,1,2,2,3,3,3,3,1,1,1,2,2,3,1,2,2,1,3,1,2,2,2,2,2,2,2,112,492,1,2,3,2,3,3,24,50
1,112,493,1,1,1,3,5,1,2,4,4,2,1,2,1,1,1,2,3,2,3,4,2,1,3,4,3,2,1,1,4,2,1,2,5,4,3,3,1,3,4,3,6,2,1,1,1,1,2,2,2,4,4,2,3,3,3,4,4,3,3,1,3,3,3,5,4,3,1,1,1,2,1,2,112,493,1,3,1,1,2,2,54,38
1,112,494,1,1,3,3,5,2,3,5,4,1,1,1,3,1,1,1,1,1,1,1,1,2,2,4,2,2,4,2,1,2,1,1,1,1,3,3,4,1,1,1,1,1,1,1,1,1,2,1,4,1,4,4,2,3,1,3,2,3,4,2,2,1,3,3,1,3,1,1,3,3,1,2,112,494,1,2,2,1,2,3,63,5
1,112,495,1,2,1,3,5,3,2,2,3,1,1,1,3,3,1,1,1,2,3,1,3,2,2,4,3,6,1,1,1,2,1,2,2,4,3,3,2,2,2,4,2,2,3,2,3,2,2,2,4,3,3,4,2,2,2,2,5,3,4,2,2,2,3,3,2,3,1,1,2,2,2,2,112,495,4,1,1,1,1,2,23,20
1,112,496,1,2,2,3,5,1,4,4,4,3,5,1,5,5,1,3,4,4,3,4,4,4,1,4,3,2,4,4,4,2,1,4,5,4,3,3,4,4,4,4,5,4,3,3,3,3,3,3,4,5,5,5,4,4,4,4,4,4,5,4,1,1,1,1,4,4,4,2,3,0,3,2,112,496,3,3,3,3,3,3,34,40
1,112,497,1,1,1,3,5,2,4,4,4,3,1,1,3,5,1,3,3,3,1,4,3,3,1,4,3,1,1,1,4,2,1,3,2,1,3,3,3,3,3,3,2,2,3,3,2,3,1,3,4,5,5,5,4,3,3,4,4,4,5,2,1,1,3,1,4,4,1,1,3,0,1,2,112,497,1,3,3,1,3,3,42,50
1,112,498,1,3,1,3,5,2,4,4,5,3,5,4,3,3,2,2,2,3,3,2,3,3,3,3,3,6,4,3,4,3,3,3,5,4,3,3,3,2,2,2,4,2,3,3,3,3,3,0,4,4,4,4,4,2,3,3,5,0,3,3,3,2,3,4,4,4,2,2,3,0,2,2,112,498,1,1,1,1,1,1,22,8
1,112,499,1,1,1,3,5,2,4,4,4,3,5,3,4,4,2,3,4,3,3,3,3,4,1,3,3,2,2,3,4,3,3,5,5,4,3,3,3,2,3,3,3,5,2,3,3,2,3,2,3,4,4,4,3,3,2,4,4,3,4,4,1,2,3,6,4,2,0,5,1,2,3,2,112,499,2,3,3,2,0,3,22,15
1,112,500,1,2,2,3,5,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,4,3,1,1,2,1,2,1,2,2,4,3,3,2,2,3,3,4,1,2,1,3,2,3,2,4,3,2,3,3,2,2,3,2,4,4,2,2,4,1,2,4,3,1,1,3,2,2,2,112,500,1,2,1,2,3,3,92,10
1,112,501,1,2,1,3,5,3,2,5,3,1,1,1,1,5,1,2,4,3,3,4,4,3,2,1,3,3,1,3,1,2,1,3,2,3,3,3,4,3,3,4,2,1,2,1,1,1,2,2,3,4,4,4,2,3,3,4,5,4,5,4,1,2,3,2,4,4,2,2,4,2,3,2,112,501,3,3,3,3,3,3,93,9
1,112,502,1,3,1,3,5,2,3,4,4,2,5,4,3,5,1,2,4,4,3,3,4,2,0,0,1,3,5,4,4,1,3,2,4,4,3,3,1,4,4,4,5,2,3,2,2,2,3,2,4,4,3,4,3,3,3,3,4,3,4,4,2,4,3,3,4,4,3,3,3,2,1,2,112,502,3,3,3,3,1,2,44,30
1,112,503,1,1,1,3,5,2,4,5,1,2,5,4,1,4,1,3,4,3,1,2,5,4,1,3,3,2,4,3,4,2,3,4,5,4,3,3,3,2,4,4,3,1,3,3,3,3,2,1,4,3,4,4,3,3,3,3,4,3,3,3,2,1,3,1,4,4,2,2,1,1,3,2,112,503,3,3,1,3,3,3,63,33
1,112,504,1,2,1,3,5,2,4,4,4,3,5,4,5,5,1,3,4,4,4,4,4,4,1,4,3,1,1,2,4,2,3,4,5,4,3,3,4,4,4,3,1,2,1,1,3,3,2,3,4,5,2,5,4,4,4,4,4,3,4,4,4,4,3,1,4,4,1,2,2,0,1,2,112,504,1,3,3,3,3,3,24,43
1,112,505,1,2,1,3,5,2,3,4,4,2,5,4,5,5,1,3,4,4,3,4,4,4,1,1,3,2,3,4,4,2,3,4,2,4,3,3,4,4,4,4,1,1,3,2,1,1,1,3,5,4,4,5,1,3,3,4,4,4,5,4,1,4,4,1,4,4,1,4,4,1,3,2,112,505,3,3,3,3,3,3,14,32
1,112,506,1,1,1,3,5,3,2,4,3,4,2,1,3,3,2,2,3,2,3,3,3,2,3,4,3,3,1,2,4,2,3,3,5,4,3,3,2,4,4,4,4,2,3,3,2,3,3,2,3,5,4,5,3,3,4,4,4,4,5,4,1,1,3,6,4,4,1,1,3,0,3,2,112,506,3,3,3,3,3,3,92,48
1,112,507,1,2,1,3,5,2,3,3,4,4,4,4,3,3,1,3,3,2,2,2,3,3,3,2,3,3,2,2,4,2,3,3,4,4,3,3,2,2,4,3,6,3,2,2,2,2,2,2,4,4,3,5,3,3,3,3,2,2,2,3,2,2,3,3,4,3,1,1,2,3,2,2,112,507,1,2,2,2,1,2,13,44
1,112,508,1,2,1,3,5,3,1,2,1,1,1,1,2,1,3,1,1,4,3,4,2,5,3,4,1,3,4,4,4,3,2,2,1,1,3,3,4,3,3,3,4,4,3,2,3,3,0,3,5,6,4,5,4,3,4,4,3,4,3,3,3,3,5,4,4,0,4,4,4,2,3,2,112,508,3,3,3,3,3,3,91,55
1,112,509,1,2,1,3,5,2,3,4,4,3,3,3,4,3,1,2,3,3,3,3,3,5,3,4,3,6,4,3,3,3,2,4,4,4,3,3,4,3,4,4,6,2,1,1,1,3,2,2,2,4,4,4,3,3,3,4,4,3,5,4,1,1,3,6,3,3,3,4,3,2,3,2,112,509,3,3,3,2,3,3,12,53
1,112,510,1,3,2,3,5,5,2,4,1,1,4,2,2,1,1,1,2,1,1,1,1,1,2,2,2,6,1,1,2,1,3,1,3,1,1,1,1,1,1,1,6,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,3,3,3,3,1,1,4,2,2,2,112,510,1,1,2,1,1,1,83,46
1,112,511,1,1,1,3,5,2,3,4,4,2,4,2,4,3,1,2,2,2,3,2,5,2,2,4,2,1,2,2,3,2,3,2,4,4,1,1,2,2,2,3,3,2,3,2,1,2,3,2,3,4,3,4,3,2,3,4,3,3,4,3,2,4,3,3,4,1,2,1,4,1,2,2,112,511,1,3,3,1,1,3,23,21
1,112,512,1,1,1,3,5,2,2,5,3,4,2,4,3,5,1,2,4,2,3,2,3,2,1,3,3,2,2,2,3,2,3,2,5,4,1,1,2,5,5,5,7,5,0,2,1,3,2,2,3,4,2,3,3,2,3,3,4,3,4,2,3,2,3,3,3,2,2,3,0,0,2,2,112,512,1,3,3,2,3,1,33,67
1,112,513,1,1,1,3,5,2,2,5,4,2,2,3,4,4,1,2,2,4,3,2,2,5,3,3,3,1,1,4,2,3,2,2,3,4,1,1,3,3,4,3,4,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,4,4,4,3,3,2,3,2,4,3,4,2,3,2,3,2,112,513,3,3,2,3,3,3,81,11
1,112,514,1,2,1,3,5,2,4,4,4,3,3,4,5,5,1,3,4,4,2,4,4,3,1,4,3,6,3,3,4,2,2,4,5,4,3,1,1,4,4,1,2,2,3,3,1,1,2,3,2,5,3,5,3,2,3,4,4,2,4,4,2,1,3,1,4,2,1,1,4,0,3,2,112,514,2,3,3,3,1,3,21,17
1,112,515,1,3,1,3,5,2,2,4,4,2,1,4,5,3,1,2,3,2,3,3,2,2,1,4,3,2,1,2,3,2,2,3,3,4,3,1,2,2,3,3,2,2,1,1,1,1,2,2,3,3,4,4,4,3,3,4,4,3,4,4,3,0,3,4,3,3,3,3,4,2,2,2,112,515,2,3,3,1,2,3,12,39
1,112,516,1,1,1,3,5,1,3,3,3,3,2,1,3,5,1,1,2,3,2,2,4,1,3,4,3,2,1,3,2,2,2,3,5,4,3,1,1,4,4,1,4,2,3,3,2,3,3,3,4,4,1,4,2,1,2,3,3,3,4,3,2,2,3,1,3,1,3,2,4,0,2,2,112,516,2,3,3,3,2,3,53,73
1,112,517,1,1,1,3,5,2,3,5,3,2,2,3,3,4,1,2,3,3,2,2,3,2,3,4,2,2,1,2,4,2,2,3,4,4,3,1,2,3,4,3,7,3,1,1,2,2,3,2,2,4,4,4,2,3,3,4,2,2,3,3,1,3,3,2,3,3,2,2,2,2,2,2,112,517,2,2,2,3,3,3,41,64
1,112,518,1,1,1,3,5,2,3,3,3,2,1,1,2,4,1,2,3,3,3,2,2,2,3,3,3,1,2,4,3,2,2,3,4,2,3,2,3,3,3,3,5,3,3,2,2,2,3,2,4,4,4,3,2,3,3,2,2,3,4,3,2,2,3,6,3,4,3,2,3,0,2,2,112,518,2,3,2,1,2,3,91,44
1,112,519,1,1,1,3,5,5,3,5,3,4,2,2,3,5,1,2,4,1,3,1,2,2,3,4,3,2,4,3,3,2,2,3,4,3,3,2,3,3,4,4,3,2,1,1,1,1,2,2,3,5,4,5,3,3,3,4,3,3,4,3,1,3,3,1,4,4,1,1,4,0,3,2,112,519,0,3,3,3,2,3,41,45
1,112,520,1,1,1,3,5,2,3,4,3,4,3,2,3,3,1,2,3,2,3,3,2,2,3,4,2,2,2,3,4,2,2,3,4,3,3,2,2,3,3,3,5,3,1,2,3,3,2,3,4,4,4,4,3,3,2,3,3,3,3,3,3,1,3,6,3,2,2,2,2,3,3,2,112,520,1,1,2,2,2,3,23,55
1,112,521,1,4,2,3,5,2,3,4,4,2,3,3,4,3,2,2,3,2,2,3,2,2,3,4,3,2,3,2,4,2,2,3,5,3,3,2,2,2,3,2,4,3,3,2,2,3,3,3,4,4,3,3,3,2,2,3,3,3,4,3,3,2,3,3,3,2,2,2,2,2,2,2,112,521,1,3,2,3,1,2,73,2
1,112,522,1,2,1,1,5,5,2,4,3,1,3,2,0,6,0,0,5,5,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,5,3,2,3,3,3,3,3,4,2,3,3,2,2,2,2,2,2,2,1,3,2,1,3,2,2,2,2,2,2,2,2,112,522,2,1,1,2,2,2,83,8
1,112,523,1,2,1,1,5,2,3,4,4,2,5,4,5,5,1,3,4,4,3,4,3,2,2,4,3,1,1,4,2,1,1,4,3,3,3,3,4,3,3,2,3,1,2,2,3,3,1,1,3,3,3,3,3,4,2,3,1,3,5,3,2,2,3,1,2,4,1,2,1,2,3,2,112,523,2,2,3,3,2,3,43,44
1,112,524,1,1,1,3,5,2,4,4,3,3,3,1,3,3,1,2,2,2,3,3,3,1,3,1,3,2,2,2,4,2,1,2,4,4,2,1,2,3,3,1,2,2,3,1,1,2,1,2,3,4,3,4,3,1,1,3,3,2,3,3,2,3,3,1,3,2,2,2,3,2,3,2,112,524,3,2,3,3,0,3,13,3
1,112,525,1,1,3,3,5,2,2,4,3,2,1,2,2,5,1,2,2,3,1,2,3,3,3,4,3,2,1,1,1,2,2,1,3,4,3,2,3,3,4,1,2,2,1,1,1,1,3,3,4,4,3,5,3,3,3,2,4,3,4,3,3,2,3,3,4,4,3,1,1,2,1,2,112,525,1,2,1,1,3,3,52,56
1,112,526,1,1,1,3,5,2,3,4,3,1,3,3,3,3,1,2,3,2,3,2,3,2,2,4,2,1,2,1,1,1,1,2,4,4,3,2,2,2,3,2,2,2,1,1,1,2,2,2,3,3,2,3,3,2,2,2,4,2,4,2,3,2,3,1,4,4,1,1,3,2,3,2,112,526,3,3,1,3,0,4,73,47
1,112,527,1,1,1,3,5,2,2,3,4,1,1,3,3,3,1,1,1,1,3,4,2,1,1,0,3,1,3,3,3,1,1,1,2,3,3,2,2,4,4,2,1,1,2,3,1,3,1,1,2,4,3,4,3,1,3,3,3,3,4,3,3,2,3,3,3,1,2,2,1,2,1,2,112,527,1,3,3,1,1,1,13,68
1,112,528,1,2,1,3,5,2,3,3,4,4,4,1,3,4,2,1,3,1,2,1,3,2,1,4,2,2,5,2,4,1,1,1,5,4,3,2,3,3,4,4,5,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,4,3,3,1,3,1,4,4,1,1,2,1,3,2,112,528,3,2,3,3,3,3,23,39
1,112,529,1,1,1,3,5,2,3,5,3,3,3,4,4,3,1,2,3,2,4,3,3,4,1,4,1,2,3,3,4,1,1,4,5,4,3,2,4,3,3,4,1,2,3,2,2,3,1,3,0,4,4,4,4,2,2,2,4,3,4,4,1,1,3,1,3,3,3,4,4,2,3,2,112,529,2,3,2,3,3,3,43,43
1,112,530,1,2,3,3,5,2,3,4,4,3,3,2,4,5,1,3,2,1,2,2,4,2,2,2,0,7,5,5,5,0,1,3,5,3,3,2,2,4,3,3,4,4,3,2,1,3,2,3,3,4,4,5,3,3,4,3,3,3,3,3,3,2,1,2,4,3,1,3,2,0,3,2,112,530,1,3,3,2,3,3,23,69
1,112,531,1,3,1,3,5,3,2,1,3,3,2,1,4,5,2,2,3,3,1,3,3,3,2,4,2,6,4,2,2,2,1,3,2,2,3,2,2,3,4,4,2,2,2,1,3,1,2,2,4,4,4,4,4,4,4,4,4,2,4,2,3,1,3,3,4,4,2,2,1,2,2,2,112,531,2,3,3,3,2,1,71,62
1,112,532,1,2,1,3,5,2,2,2,2,1,1,1,2,1,1,1,1,2,3,1,3,2,2,1,3,1,2,3,2,2,1,2,2,1,3,2,1,3,4,2,2,1,1,1,1,1,1,2,2,4,2,3,3,2,4,3,2,3,4,2,4,3,3,1,4,2,1,1,2,2,2,2,112,532,1,2,3,3,1,3,62,28
1,112,533,1,3,1,3,5,2,2,2,4,3,1,1,3,3,1,1,2,2,2,1,3,2,2,4,2,2,1,2,1,2,1,1,2,3,3,2,1,4,3,2,1,0,1,1,1,2,1,1,4,4,2,5,3,3,2,2,3,3,4,2,1,1,3,2,4,2,4,4,3,0,1,2,112,533,2,3,1,1,3,3,84,4
1,112,534,1,2,1,3,5,2,3,4,4,2,2,3,4,4,2,2,3,2,2,3,3,3,1,2,2,2,4,2,3,2,1,1,4,4,3,2,2,3,3,2,4,2,3,2,1,3,2,2,3,4,4,4,3,2,3,3,2,2,4,3,2,2,3,6,3,3,2,2,2,1,3,2,112,534,1,3,3,3,1,1,23,38
1,112,535,1,1,3,3,5,2,5,5,0,0,0,0,2,3,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,3,2,2,4,3,2,2,2,3,3,2,2,1,1,2,1,0,2,3,4,4,3,3,0,0,3,5,3,3,2,2,2,3,6,3,4,2,2,4,2,1,2,112,535,1,3,4,2,2,3,64,14
1,112,536,1,3,1,3,5,3,3,4,1,2,3,2,2,3,1,2,2,2,2,1,2,3,2,4,3,2,1,2,3,3,3,2,5,3,3,2,2,2,4,3,2,2,1,2,1,1,2,2,2,3,2,3,3,2,2,4,3,3,4,2,3,3,2,3,3,4,2,2,3,2,1,2,112,536,2,1,2,2,3,1,92,52
1,112,537,1,2,5,3,5,3,4,4,3,3,5,4,5,5,1,3,4,4,4,4,4,4,1,4,3,6,4,4,4,3,3,4,5,4,3,2,3,4,4,4,6,4,3,1,1,3,2,3,5,5,5,5,2,3,4,4,5,4,5,0,1,1,2,5,0,4,1,1,0,0,1,2,112,537,3,3,3,3,2,3,24,44
1,112,538,1,1,1,2,5,5,4,4,3,3,5,4,3,5,1,3,3,4,3,3,2,3,1,4,3,3,1,3,4,2,1,3,3,4,3,1,3,3,3,4,3,3,3,3,0,4,0,3,6,0,0,0,0,3,3,4,3,4,5,2,1,1,1,3,2,2,1,2,1,2,3,2,112,538,3,1,3,3,3,3,93,16
1,112,539,1,2,1,2,5,2,2,3,1,1,1,1,2,3,1,3,4,2,2,1,3,1,2,4,3,2,2,2,4,3,1,2,2,4,3,1,1,2,2,1,3,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,4,2,3,2,1,2,2,2,1,1,4,2,3,2,112,539,4,1,1,1,1,2,64,16
1,112,540,1,2,1,2,5,2,2,3,3,2,4,2,3,4,1,2,4,3,3,1,2,3,3,4,3,1,3,3,3,1,1,2,5,4,3,1,2,2,3,4,6,5,2,3,3,2,2,0,1,1,4,4,3,3,2,3,3,3,4,3,3,2,3,1,4,4,1,1,4,1,3,2,112,540,1,3,3,3,2,3,23,1
1,112,541,1,3,1,2,5,1,1,5,4,1,3,1,5,5,1,1,4,1,1,1,5,5,3,5,2,1,3,3,4,1,1,1,1,2,3,1,1,4,4,4,2,2,2,1,1,1,2,1,1,5,1,5,3,3,2,1,5,4,5,2,2,2,3,1,4,4,4,1,2,2,2,2,112,541,3,3,3,1,1,1,84,37
1,112,542,1,1,1,2,5,1,3,4,2,3,2,1,2,5,1,2,3,2,1,2,1,2,2,3,2,2,3,1,1,1,1,2,2,1,3,1,3,4,3,2,5,4,3,3,1,2,2,3,4,5,4,3,2,0,3,3,3,2,3,3,2,4,5,2,3,2,2,1,1,2,1,2,112,542,1,1,1,2,2,1,24,46
1,112,543,1,1,1,2,5,2,4,4,4,3,5,2,2,5,1,2,4,3,1,2,1,2,3,4,3,3,1,3,2,1,2,1,3,4,3,1,2,3,3,4,2,4,3,2,2,1,2,2,3,5,3,5,3,2,3,3,4,4,4,3,1,1,3,2,4,3,4,3,2,0,2,2,112,543,3,3,1,2,2,3,64,15
1,112,544,1,2,1,2,5,2,2,4,4,1,5,1,4,3,1,3,2,2,2,1,1,2,3,2,3,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,5,2,3,1,3,2,3,1,4,4,4,5,2,2,2,2,4,4,1,4,2,2,1,1,4,3,2,1,3,0,3,2,112,544,2,1,1,3,2,1,81,42
1,112,545,1,2,1,2,5,2,2,2,2,2,1,3,2,2,2,2,2,1,3,2,3,1,3,4,3,2,1,1,2,2,2,3,1,2,3,1,1,1,4,2,2,2,3,3,2,3,3,3,4,4,3,3,3,2,3,4,4,2,4,2,2,2,3,2,3,3,3,2,2,3,2,2,112,545,2,2,1,2,3,2,74,15
1,112,546,1,1,1,0,5,2,4,4,2,2,2,2,2,5,2,2,2,2,3,1,2,2,1,4,3,2,1,2,2,3,2,2,1,3,3,1,2,2,3,4,2,2,1,1,1,1,2,2,4,4,3,5,4,2,2,4,5,2,4,4,3,4,3,3,4,4,1,2,1,2,1,2,112,546,1,1,1,1,3,2,54,30
1,112,547,1,1,1,0,5,2,4,4,3,2,5,2,4,4,3,2,2,2,3,2,2,2,2,2,1,1,2,2,4,2,2,2,5,3,2,2,2,2,3,3,2,2,1,3,1,2,1,1,2,4,4,3,2,4,2,2,2,3,4,2,2,1,3,1,4,4,2,2,2,3,3,2,112,547,2,2,2,3,2,3,83,34
1,112,548,1,3,1,0,5,2,2,2,3,2,4,3,2,3,2,1,2,1,1,1,2,2,2,1,3,1,1,1,3,1,2,1,2,3,1,1,2,5,5,5,7,5,0,0,0,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,112,548,4,0,4,4,0,4,54,45
1,112,549,1,1,1,0,5,3,4,4,4,4,2,3,5,5,2,3,4,3,1,1,3,5,1,1,2,6,2,3,4,2,2,3,2,3,3,3,3,3,2,3,5,2,1,1,3,4,0,3,0,3,0,4,4,3,3,2,5,3,2,3,3,4,3,5,2,3,3,3,0,3,0,2,112,549,4,0,4,4,3,3,61,30
1,112,550,1,2,1,1,5,2,2,5,4,1,3,1,3,4,1,2,3,4,1,2,3,2,2,3,2,1,1,1,4,2,1,2,4,4,3,1,1,1,4,3,1,1,1,2,2,2,1,2,3,4,4,3,2,2,2,2,3,2,3,1,2,2,4,3,3,4,1,1,2,3,2,2,112,550,1,1,1,1,1,3,52,27
1,112,551,1,2,1,1,5,3,1,2,5,1,1,1,2,5,1,2,1,3,1,1,3,5,3,4,3,6,1,3,1,2,1,3,2,4,3,1,3,4,4,3,1,2,1,1,2,1,2,2,2,5,4,5,2,3,3,3,3,2,3,2,1,1,3,1,4,4,3,2,1,2,3,2,112,551,3,3,3,2,3,3,41,35
1,112,552,1,1,1,1,5,5,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,3,2,4,3,3,3,2,2,2,3,2,2,2,2,112,552,2,3,3,1,2,3,53,62
1,112,553,1,4,1,1,5,2,4,4,2,1,2,2,3,2,1,1,2,2,3,1,1,1,2,2,3,1,1,2,2,1,2,2,3,3,1,2,1,1,2,2,2,2,1,2,2,2,2,3,3,2,2,2,1,2,1,1,1,2,0,1,4,4,5,3,1,2,2,2,2,0,1,2,112,553,1,1,2,2,1,1,81,20
1,112,554,1,2,1,1,5,2,4,4,2,2,2,2,5,1,1,3,2,2,2,2,5,2,2,4,3,1,4,2,4,2,2,3,5,4,1,2,3,3,2,2,2,2,2,2,2,1,2,2,4,5,5,5,1,3,4,3,4,4,3,3,1,1,3,1,3,4,4,2,0,3,3,2,112,554,3,2,1,3,2,2,92,64
1,112,555,1,2,1,1,5,1,2,3,4,2,1,2,2,3,1,3,5,2,2,5,2,2,2,4,0,2,2,1,2,2,2,5,2,4,1,2,2,5,1,2,6,0,3,0,2,4,3,2,4,4,4,3,2,0,2,3,3,2,2,2,4,3,1,3,4,2,2,2,0,2,2,2,112,555,1,2,2,4,2,2,14,1
1,112,556,1,3,1,1,5,2,4,4,3,3,4,3,4,5,1,3,3,3,3,4,4,5,1,1,3,2,2,2,3,2,2,2,4,4,1,2,2,3,3,2,5,4,3,2,2,2,2,3,4,5,3,5,2,2,3,4,3,3,3,3,2,1,3,2,2,2,2,2,2,0,3,2,112,556,3,2,3,2,2,3,33,30
1,112,557,1,1,1,1,5,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,5,2,2,2,2,2,2,2,3,3,2,3,3,0,2,3,2,1,2,4,2,3,2,2,4,0,2,4,2,4,4,2,0,2,2,5,2,2,2,3,2,3,3,2,4,1,2,4,2,1,2,112,557,1,2,2,1,2,2,61,55
1,112,558,1,2,1,1,5,5,2,3,2,2,2,2,2,4,1,2,2,2,2,1,2,2,2,3,2,1,2,1,2,2,2,2,3,3,2,2,1,3,3,4,3,2,1,2,1,2,2,2,2,5,4,1,3,2,2,4,5,4,5,1,2,2,3,4,4,4,2,1,2,2,2,2,112,558,1,2,1,3,3,3,52,67
1,112,559,1,1,1,1,5,2,2,4,4,3,2,2,2,5,1,1,2,3,1,3,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,3,2,2,1,4,4,5,2,2,3,2,5,2,1,0,0,0,0,0,0,0,0,5,4,2,1,2,112,559,2,3,1,1,3,3,91,20
1,112,560,1,3,1,1,5,4,4,4,4,2,3,4,4,3,3,3,4,3,2,3,2,2,1,4,3,1,2,2,3,2,2,3,5,4,3,3,2,2,3,3,6,5,2,2,2,2,2,3,4,4,4,4,3,4,2,3,4,3,5,3,4,2,1,2,2,2,2,3,1,2,1,2,112,560,2,2,4,1,1,3,93,1
1,112,561,1,1,1,1,5,2,4,4,3,3,5,4,4,5,1,3,4,4,4,4,3,3,1,1,3,2,1,2,4,2,2,4,5,4,3,3,1,4,4,3,5,4,3,3,3,3,3,3,4,5,4,4,4,3,4,4,5,3,4,3,1,1,3,1,4,4,0,2,3,0,3,2,112,561,2,3,3,4,1,3,11,14
1,112,562,1,2,1,1,5,3,5,6,0,0,0,0,3,4,2,2,3,3,3,4,3,2,1,4,3,2,2,3,2,2,2,3,4,4,3,3,4,4,4,4,4,2,1,1,2,1,2,2,2,4,3,5,0,4,3,3,4,4,5,4,2,2,3,2,4,4,2,2,2,0,3,2,112,562,3,3,3,3,3,3,83,32
1,112,563,1,1,1,1,5,2,4,5,4,3,3,3,4,5,1,3,4,3,3,2,2,3,3,4,1,1,1,3,2,2,2,2,3,2,2,3,4,3,4,3,1,2,2,2,1,2,1,2,4,4,4,4,1,2,2,3,4,0,4,2,2,1,3,1,3,3,2,2,1,2,2,2,112,563,2,2,3,3,3,3,24,52
1,112,564,1,2,1,1,5,2,4,4,3,2,4,2,3,3,1,2,3,2,3,1,3,2,3,3,3,2,3,2,3,2,2,2,4,4,2,3,3,1,4,4,3,2,3,3,3,4,2,2,3,3,4,5,3,3,2,3,3,2,2,2,3,2,3,2,4,4,1,1,2,2,1,2,112,564,3,3,3,3,3,3,61,27
1,112,565,1,1,1,1,5,1,2,2,4,2,2,3,4,5,1,2,1,3,3,1,3,3,1,3,3,2,2,3,3,2,2,4,3,2,2,3,3,3,4,4,6,1,1,1,1,3,3,1,2,4,3,3,3,2,2,4,3,2,4,3,2,1,3,3,3,3,2,2,2,3,3,2,112,565,3,2,2,3,1,1,41,12
1,112,566,1,2,1,1,5,1,2,4,3,2,2,2,3,4,1,2,1,2,3,1,2,2,2,4,3,1,1,2,2,2,2,2,2,3,2,2,3,3,3,4,4,3,3,3,2,3,2,2,4,4,4,2,2,3,3,3,2,2,3,3,2,3,1,3,3,4,2,1,2,2,2,2,112,566,2,3,1,2,2,3,64,39
1,112,567,1,2,1,1,5,2,2,4,3,2,4,2,5,2,1,2,3,2,1,2,2,2,2,3,3,2,2,1,3,2,2,2,5,4,2,2,2,2,3,4,5,3,3,3,3,2,3,3,4,4,4,1,3,3,3,3,5,3,4,3,2,2,1,3,3,4,2,2,2,2,1,2,112,567,1,2,2,2,2,3,83,39
