COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177
1,44,170,,3,3,20,3,1,3,4,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,0,40,41,30,40,30,41,30,3,2,2,2,2,20,441,7,0,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,0,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,3,44,50,30,10,10,0,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,171,,3,4,10,0,1,3,1,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,40,40,41,40,11,30,91,41,4,2,2,2,2,20,441,7,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,0,5,20,10,50,20,50,4,1,0,2,2,1,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,172,,3,3,20,0,2,5,3,6,20,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,20,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,10,71,40,11,20,70,30,41,30,9,2,2,2,2,20,441,7,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,173,,3,3,10,2,3,5,3,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,11,10,10,60,31,20,50,91,30,4,2,2,2,2,20,441,7,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,0,0,0,0,0,80,70,70,9,0,9,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,174,,3,4,10,3,2,4,4,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,30,40,30,41,10,41,21,0,2,2,2,2,20,441,7,4,,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,22,2,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,3,31,50,50,70,50,0,1,1,2,2,2,2,1,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,175,,3,3,10,2,3,5,3,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,0,0,1,30,1,30,91,30,0,2,2,2,2,20,441,7,5,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,1,0,0,2,0,20,80,60,50,9,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,176,,3,5,20,0,3,5,4,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,31,31,31,31,31,31,31,31,3,2,2,2,2,20,441,7,6,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,12,10,70,50,60,5,0,4,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,177,,3,3,20,3,3,5,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,40,41,30,40,80,91,20,9,1,2,2,2,20,441,7,7,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,2,11,10,70,10,70,8,1,2,2,1,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,178,,3,3,20,3,1,3,3,8,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,10,41,30,11,31,1,30,9,2,2,2,2,20,441,7,8,,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,0,1,34,10,30,70,50,1,1,1,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,179,,3,6,20,0,1,4,4,2,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,80,40,41,10,41,10,41,30,9,2,2,2,2,20,441,7,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,11,0,80,90,90,0,0,9,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,180,,3,5,10,2,1,4,5,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,70,50,11,30,61,30,40,90,9,2,2,2,1,20,441,8,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,0,1,4,0,60,30,60,7,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,181,,3,7,10,3,1,4,5,8,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,91,30,41,20,40,50,41,30,4,2,2,2,2,20,441,8,1,,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,22,1,0,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,1,0,1,11,10,80,20,80,9,0,9,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,182,,3,3,10,2,3,5,3,5,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,70,50,51,30,51,30,41,30,9,2,2,2,2,20,441,8,2,,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,0,3,33,30,70,10,10,2,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,183,,3,3,20,2,3,5,3,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,40,10,30,40,80,91,30,9,2,1,2,2,20,441,8,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,0,1,33,20,40,20,30,8,1,1,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,184,,3,8,10,2,1,4,5,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,41,40,40,41,40,40,80,41,30,9,2,2,2,2,20,441,8,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,22,2,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,4,3,54,30,30,40,10,1,1,1,2,2,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,185,,3,3,10,2,1,2,5,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,10,40,40,80,41,10,41,30,9,2,1,2,2,20,441,8,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,0,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,2,14,10,70,50,60,1,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,186,,3,4,10,0,3,5,2,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,40,90,50,41,30,9,2,2,2,2,20,441,8,6,,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,0,4,44,40,30,20,10,2,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,187,,3,3,20,2,1,2,4,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,41,30,41,10,41,30,4,2,2,2,2,20,441,8,7,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,10,70,70,80,8,1,2,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,188,,3,4,20,2,3,5,1,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,10,10,10,30,41,30,91,30,4,2,2,2,2,20,441,8,8,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,5,0,1,10,0,60,50,50,6,1,1,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,189,,3,2,10,2,2,5,3,6,20,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,20,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,90,40,40,90,41,30,41,30,4,2,2,2,2,20,441,8,9,,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,22,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,0,2,22,10,70,70,70,7,0,3,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,190,,3,4,30,9,1,2,3,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,20,40,41,30,41,30,41,30,9,2,2,2,2,20,441,9,0,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,2,0,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,2,0,1,42,40,50,50,30,2,1,2,1,2,2,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,191,,3,3,10,9,3,5,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,10,10,11,41,41,41,41,40,9,2,1,2,2,20,441,9,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,10,80,80,70,8,1,2,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,192,,3,3,10,5,1,4,1,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,10,30,41,30,91,10,91,30,9,2,2,2,2,20,441,9,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,1,1,10,70,80,80,4,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,193,,3,5,10,5,1,4,1,3,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,51,40,40,40,80,91,30,90,90,8,2,2,2,2,20,441,9,3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,4,34,20,10,70,70,2,0,5,2,2,2,2,1,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,194,,3,3,20,5,2,4,3,5,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,8,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,10,40,41,31,41,31,41,30,9,2,2,2,2,20,441,9,4,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,2,33,20,50,30,60,4,0,6,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,195,,3,4,10,2,1,4,4,5,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,21,1,30,40,20,91,30,81,30,9,2,2,2,2,20,441,9,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,70,80,80,9,1,1,1,2,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,196,,3,6,10,2,3,5,3,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,20,10,40,10,80,91,10,91,30,9,1,2,1,2,20,441,9,6,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,70,70,70,7,1,0,1,2,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,197,,3,3,10,2,1,2,3,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,10,40,10,90,61,30,91,30,9,2,2,2,2,20,441,9,7,,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,22,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,0,3,0,80,50,50,7,1,2,2,2,2,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,198,,3,2,10,6,1,1,1,4,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31,30,10,10,30,10,50,90,70,4,2,2,2,2,20,441,9,8,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,0,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,199,,3,6,20,3,1,2,5,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,91,40,40,50,10,50,41,41,4,2,2,2,2,20,441,9,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,1,1,10,70,30,70,8,1,2,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,200,,3,3,20,0,1,2,1,3,20,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,21,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,50,50,41,40,50,81,30,71,20,7,2,2,2,2,20,442,0,0,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,5,2,44,10,10,40,20,4,1,0,2,2,1,1,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,201,,3,6,10,2,1,2,3,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,41,11,30,11,40,41,10,41,30,4,2,2,2,2,20,442,0,1,,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,4,0,1,30,10,60,30,60,9,0,8,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,202,,3,3,10,5,1,2,1,4,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,50,40,41,31,21,30,40,40,9,2,2,2,2,20,442,0,2,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,66,61,1,1,1,0,0,0,2,2,2,2,2,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,203,,3,2,10,5,1,2,3,2,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,41,40,41,30,91,31,1,30,4,2,2,2,2,20,442,0,3,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,22,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,0,5,0,0,0,10,60,50,60,6,1,0,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,204,,3,3,20,5,1,2,4,7,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,30,10,11,30,41,30,41,30,3,2,2,2,1,20,442,0,4,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,5,1,2,51,50,50,40,50,1,0,9,2,2,1,2,2,1,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,205,,3,3,20,0,1,2,4,6,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,11,10,41,30,90,50,41,30,9,2,1,2,2,20,442,0,5,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,3,0,0,0,20,70,50,60,8,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,206,,3,2,20,3,1,2,3,5,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,20,90,10,41,31,41,41,41,41,4,2,2,2,2,20,442,0,6,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,3,22,30,20,80,60,1,1,2,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,207,,3,3,10,2,1,2,2,6,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,90,40,40,80,41,30,41,20,9,2,1,2,2,20,442,0,7,,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,2,0,0,60,80,70,8,1,1,2,2,2,2,1,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,208,,3,6,10,3,2,2,5,5,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,11,40,50,41,41,41,40,91,30,3,2,1,2,2,20,442,0,8,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,5,0,2,54,30,20,10,40,2,0,8,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,209,,3,3,20,5,1,2,2,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,41,30,10,41,20,40,30,90,10,9,2,2,2,2,20,442,0,9,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,3,0,0,0,10,70,60,70,8,1,2,2,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,210,,3,8,30,3,1,2,1,4,30,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,41,1,21,30,0,91,30,91,31,0,2,2,2,2,20,442,1,0,,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,22,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,50,80,80,80,8,0,7,2,2,2,2,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,211,,3,8,10,2,1,2,3,4,20,4,1,2,2,2,2,2,2,1,2,2,2,2,2,2,20,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40,0,0,0,0,0,0,0,0,1,2,1,2,2,20,442,1,1,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,0,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,0,0,2,11,10,70,70,60,2,1,1,2,1,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44,212,,3,6,20,3,1,2,1,3,20,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,20,10,40,41,40,21,31,41,41,4,2,2,2,2,20,442,1,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,0,12,40,40,70,70,5,0,4,1,2,1,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
