COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98
1,116,1522,3,2,1,4,4,2,7,2,2,2,1,2,1,1,2,1,2,1,6,4,0,2,1,1,3,1,1,3,1,2,2,3,4,6,2,2,6,2,2,1,3,3,2,2,3,3,3,3,2,3,1,1,1,3,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6152,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,23,0
1,116,1523,3,2,1,5,4,3,2,2,2,3,2,1,2,1,2,1,2,1,3,4,2,1,4,1,3,1,1,3,1,2,3,3,3,1,2,2,6,2,1,4,2,4,2,2,2,3,2,3,2,3,3,1,2,2,3,1,4,1,2,1,4,2,1,2,2,2,2,2,4,3,,211,6152,3,3,3,4,4,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,21
1,116,1524,4,2,1,4,4,1,3,1,1,3,2,2,1,1,1,1,2,1,2,3,5,1,1,1,3,4,2,1,1,2,1,2,1,4,2,2,6,2,1,2,2,4,4,1,2,1,3,2,4,4,3,1,4,4,1,1,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6152,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,70
1,116,1525,4,2,1,4,4,1,4,2,1,3,1,1,1,1,1,1,2,1,3,4,2,3,1,1,1,1,2,1,1,2,2,3,2,1,2,2,6,2,1,2,1,2,2,1,2,3,1,2,2,4,3,1,3,2,2,1,3,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6152,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,74
1,116,1526,4,2,1,4,4,1,3,2,2,2,3,3,2,1,1,1,2,1,3,4,2,2,1,1,1,1,2,2,1,2,2,3,3,1,2,2,6,2,2,2,2,2,2,2,2,6,2,3,2,4,2,1,3,3,4,2,3,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6152,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,70
1,116,1527,5,2,3,5,4,1,5,2,2,2,3,1,2,1,2,1,2,1,1,3,2,3,1,1,3,4,2,1,1,2,2,2,3,1,2,1,6,2,1,4,2,2,2,2,2,4,2,1,2,4,1,1,3,3,3,1,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6152,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,74
1,116,1528,5,2,3,5,4,3,8,1,1,2,1,1,1,1,1,1,2,1,2,4,0,1,1,1,3,1,3,1,1,2,3,4,3,0,3,1,6,1,1,2,6,2,2,1,2,3,1,2,1,4,3,1,2,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6152,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,1529,4,2,1,3,5,1,6,1,2,2,3,1,1,1,1,1,2,2,1,3,4,1,1,1,2,2,3,2,1,2,2,2,2,1,2,2,0,1,0,1,2,1,2,1,2,3,1,1,1,4,1,1,2,2,3,1,4,1,3,3,3,2,3,2,2,1,1,1,1,3,,211,6152,9,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,22,30
1,116,1530,4,2,1,4,5,3,5,2,1,2,2,1,1,1,2,1,2,1,2,3,2,2,1,1,1,1,3,0,1,2,3,4,1,1,2,2,6,2,1,7,2,4,5,1,4,3,1,4,2,2,3,1,3,3,2,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6153,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,80
1,116,1531,3,2,1,2,5,2,5,1,1,2,1,1,1,1,1,1,2,1,3,3,3,1,1,1,1,2,2,1,1,2,3,2,1,2,1,2,6,2,1,4,4,4,4,1,1,3,1,1,5,3,3,2,2,4,4,1,3,1,3,3,3,2,6,1,2,1,2,2,2,2,,211,6153,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,21,33
1,116,1532,4,2,1,3,5,1,4,1,1,2,1,1,4,3,5,1,2,1,0,5,0,1,1,1,1,1,1,2,1,2,2,2,2,4,2,2,6,2,1,4,1,1,1,1,1,3,2,2,2,4,3,1,2,2,2,4,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6153,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,71
1,116,1533,2,2,1,3,5,3,7,2,1,1,1,1,2,1,3,1,1,1,6,3,5,1,1,1,1,2,2,1,1,2,2,1,1,4,2,1,6,2,1,2,1,1,1,1,2,2,1,2,2,4,3,1,2,3,4,1,4,1,3,1,4,2,1,1,3,1,2,1,2,1,,211,6153,3,3,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,22,21
1,116,1534,4,2,3,4,5,3,5,2,2,5,2,1,2,1,1,1,2,1,2,4,5,0,1,1,1,1,2,2,1,2,3,2,1,4,2,1,6,2,1,0,1,1,2,2,3,2,2,4,4,1,3,3,4,3,3,1,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6153,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,83
1,116,1535,4,2,1,3,5,1,9,1,1,2,1,1,1,1,1,1,2,1,2,3,2,1,1,1,2,1,3,2,1,2,1,2,1,1,2,2,6,2,1,4,4,2,2,2,4,3,2,2,2,3,2,1,2,2,4,1,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6153,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,72
1,116,1536,4,1,1,4,4,3,2,2,1,2,2,2,2,1,1,1,1,1,2,3,5,1,2,2,1,5,2,1,1,2,1,2,1,4,2,2,6,1,1,0,3,4,0,3,3,4,3,4,4,2,3,3,1,2,4,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6153,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,1537,4,3,2,4,4,3,3,2,2,3,1,1,1,1,1,1,2,1,2,3,2,1,1,1,1,1,1,3,1,3,4,3,4,6,2,1,6,1,1,1,2,2,0,2,3,1,2,2,4,2,3,3,1,3,1,2,4,3,0,9,9,9,9,9,9,9,9,9,9,9,,211,6153,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,80
1,116,1538,4,3,1,3,4,1,3,1,1,2,3,3,2,1,1,1,2,1,5,3,3,2,1,1,1,1,1,3,1,3,4,3,3,2,2,2,6,2,2,3,1,2,1,1,2,3,2,2,2,4,3,1,2,2,3,1,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6153,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,75
1,116,1539,4,3,1,4,4,1,6,2,2,2,1,1,2,2,1,1,2,1,5,3,2,2,1,1,1,3,2,2,1,3,3,3,2,1,2,2,6,2,3,1,3,3,3,2,3,3,3,3,3,3,2,1,1,2,2,1,4,2,4,9,9,9,9,9,5,9,9,9,9,9,,211,6153,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,27
1,116,1540,4,3,1,4,4,3,3,2,2,3,2,2,1,1,2,1,2,1,2,3,2,2,1,1,1,1,2,1,1,3,4,3,2,1,2,2,6,2,1,2,2,2,2,2,2,2,1,1,2,4,3,1,1,2,3,1,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6154,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,80
1,116,1541,5,3,1,5,4,4,5,1,1,3,1,1,1,1,1,1,2,1,4,3,5,2,1,2,1,2,2,1,1,3,3,1,2,4,2,2,6,2,2,2,2,2,3,1,3,3,1,2,2,3,2,1,3,4,1,1,4,2,2,1,4,2,1,1,1,1,1,1,2,2,,211,6154,1,3,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,22,21
1,116,1542,5,3,3,4,4,3,2,2,2,3,1,1,1,1,1,1,2,1,2,3,2,1,1,1,3,1,2,1,1,3,4,3,2,1,2,2,6,2,1,1,1,4,2,1,4,6,2,4,4,3,3,1,2,2,1,1,4,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6154,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,1543,1,6,1,2,2,1,5,2,2,5,2,2,3,2,3,2,2,3,6,3,2,1,1,3,1,4,3,2,3,3,2,2,4,6,2,2,6,2,1,4,2,4,4,3,5,2,3,3,3,2,2,1,1,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6154,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,0
1,116,1544,1,2,1,2,5,1,2,3,3,3,2,2,3,2,4,3,1,2,0,1,5,1,2,3,4,2,1,6,0,4,0,4,0,0,3,3,0,0,0,7,6,5,5,4,0,7,5,0,5,0,0,4,5,0,0,0,0,0,3,9,9,9,9,9,9,9,9,9,9,9,,211,6154,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,21
1,116,1545,1,2,1,2,5,1,1,3,1,1,2,2,1,1,4,2,1,2,1,3,5,1,1,2,1,1,1,1,2,3,3,3,3,5,2,2,6,2,1,5,3,4,3,3,4,6,3,3,3,2,2,2,2,2,4,2,4,1,2,2,4,2,4,2,5,0,2,2,2,1,,211,6154,5,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,20,20
1,116,1546,1,2,3,2,5,1,6,4,4,3,2,1,3,1,4,3,1,1,6,4,3,1,2,1,1,1,1,3,1,3,3,3,4,6,2,1,6,2,3,3,2,4,4,3,4,6,1,3,3,3,1,1,2,2,3,1,0,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6154,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,25
1,116,1547,1,2,1,2,5,2,3,4,3,5,2,2,3,1,4,2,1,2,0,3,5,1,1,1,2,2,2,1,2,3,2,2,1,4,2,2,6,2,3,4,4,4,3,3,4,2,3,4,3,3,3,3,2,2,4,3,2,2,1,1,3,2,5,2,3,1,2,2,2,3,,211,6154,7,2,3,4,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,20,22
1,116,1548,1,1,1,2,5,2,2,2,1,1,2,1,2,1,1,2,2,2,0,3,5,3,2,1,3,1,3,1,2,3,5,2,1,1,2,2,6,2,1,2,2,2,1,3,2,3,1,1,2,4,1,1,1,2,4,1,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6154,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,35
1,116,1549,1,4,2,2,6,1,2,3,2,3,2,2,3,1,2,2,1,2,0,3,5,0,1,1,1,1,1,3,2,2,4,2,4,2,1,1,6,2,3,2,2,3,2,2,3,4,3,3,2,2,3,1,2,2,4,2,2,1,4,9,9,9,9,9,9,0,0,9,9,9,,211,6154,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,25
1,116,1550,1,1,1,2,4,1,7,4,2,3,2,2,1,1,2,2,2,2,1,4,5,1,1,1,1,1,1,3,2,3,3,3,4,6,2,2,6,2,1,4,2,3,3,2,4,3,2,3,3,2,2,1,1,1,4,2,2,1,2,5,4,2,5,1,2,1,2,1,2,1,,211,6155,0,2,5,4,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,20,22
1,116,1551,1,1,1,2,4,1,1,3,1,5,2,2,2,2,2,3,1,2,1,4,2,3,1,2,1,1,1,2,2,3,1,2,2,1,1,2,6,2,1,2,2,2,2,2,3,3,2,4,2,2,2,2,2,2,3,1,4,1,1,1,4,2,4,1,3,9,2,2,1,2,,211,6155,1,3,3,4,4,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,30
1,116,1552,1,1,1,2,4,1,9,2,1,1,3,1,2,1,2,3,1,2,1,2,2,1,1,1,3,1,1,2,2,3,3,3,2,1,2,2,6,2,2,2,3,4,2,2,3,3,3,3,2,3,2,1,1,2,3,2,2,1,4,9,9,9,9,9,9,0,0,9,9,9,,211,6155,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,22
1,116,1553,1,1,1,2,4,2,3,3,2,3,2,2,1,1,3,3,3,2,0,3,2,2,1,1,1,1,1,2,2,3,1,3,3,1,2,2,6,2,2,2,2,3,2,2,2,2,3,4,2,0,3,3,3,2,2,2,4,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6155,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,24
1,116,1554,1,1,1,2,4,1,2,5,1,1,1,1,2,1,3,3,1,2,1,3,2,3,1,1,3,1,1,2,2,3,3,3,4,6,2,2,6,2,4,5,5,4,3,3,3,3,2,4,2,5,3,2,2,2,2,4,2,1,4,9,9,9,9,9,9,0,0,9,9,9,,211,6155,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,25
1,116,1555,1,2,1,2,4,1,3,4,3,3,1,1,3,1,4,2,1,2,1,3,3,1,1,1,1,1,1,2,2,3,3,2,1,2,2,2,6,2,1,4,4,4,3,2,5,1,3,3,3,3,2,2,4,4,2,4,4,1,1,3,4,3,6,1,1,1,1,1,3,2,,211,6155,5,2,3,2,2,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,22
1,116,1556,1,2,1,2,4,1,1,1,3,5,2,2,4,1,4,3,1,2,0,4,2,2,1,1,1,1,1,3,2,3,5,4,4,6,1,1,6,2,4,5,2,4,2,1,2,3,4,4,4,4,3,3,5,4,1,3,1,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6155,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,22
1,116,1557,1,2,3,2,4,1,1,4,3,4,2,3,1,1,4,3,1,2,1,4,5,2,1,1,1,1,1,3,2,3,3,3,2,1,2,1,6,2,2,4,2,4,5,2,2,3,1,3,3,2,1,1,2,3,4,3,3,3,1,3,4,3,2,1,4,1,1,1,2,3,,211,6155,7,2,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,20
1,116,1558,1,1,1,2,4,1,5,4,2,3,2,1,2,1,4,3,1,2,1,3,2,3,1,1,1,1,2,1,2,3,1,2,2,4,2,2,6,2,2,2,2,3,3,3,4,6,3,4,4,1,2,3,3,3,4,1,3,3,1,3,4,2,4,2,4,9,4,2,2,1,,211,6155,8,1,2,2,4,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,20,20
1,116,1559,1,2,1,2,4,1,2,2,2,2,1,1,2,2,2,3,2,3,1,3,5,1,1,2,2,2,2,1,1,3,2,2,1,4,2,2,1,2,2,2,2,2,2,2,3,3,3,2,2,4,1,2,2,2,3,2,4,2,1,1,3,2,3,3,5,2,2,2,1,1,,211,6155,9,2,2,5,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,20,34
1,116,1560,1,2,1,2,4,1,5,5,1,3,1,2,1,2,2,3,2,3,1,3,2,1,1,2,3,1,2,1,2,3,3,4,2,1,2,2,6,2,1,2,6,2,1,2,3,3,2,3,2,4,1,1,2,2,4,1,2,1,3,9,4,2,3,2,3,1,2,2,1,9,,211,6156,0,2,3,2,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,34
1,116,1561,1,2,1,2,4,1,3,2,1,2,2,1,2,1,4,2,1,3,1,3,0,1,1,1,1,1,2,3,2,3,5,2,1,0,2,2,6,2,2,4,2,3,2,3,2,3,2,2,3,4,2,1,2,2,4,2,4,1,0,9,9,9,9,9,9,0,0,9,9,9,,211,6156,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,24
1,116,1562,1,1,1,2,4,1,5,2,2,2,1,1,3,1,3,3,1,2,0,3,3,1,1,1,1,1,3,3,2,3,1,2,1,2,3,2,6,2,1,4,2,4,2,1,2,3,2,4,3,4,2,1,3,2,4,2,2,1,4,9,9,9,0,9,9,0,0,9,9,9,,211,6156,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,22
1,116,1563,1,2,1,2,4,1,9,1,1,1,1,1,1,2,1,3,1,2,0,4,3,1,1,1,1,0,3,6,3,3,2,2,1,2,2,2,6,2,1,1,4,4,4,3,5,1,1,1,4,1,3,3,4,1,1,4,1,3,1,3,3,2,3,1,1,1,2,1,1,1,,211,6156,3,1,1,5,5,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,20,32
1,116,1564,1,2,1,2,4,1,6,4,3,3,1,2,3,2,4,3,3,0,6,4,5,3,1,1,1,1,3,3,2,3,2,2,1,1,2,1,6,2,2,3,3,3,3,2,2,1,1,2,1,2,3,3,2,1,4,1,4,1,3,2,3,2,5,4,3,2,3,3,2,3,,211,6156,4,3,4,4,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,20,20
1,116,1565,1,2,2,2,4,1,6,2,2,3,2,2,2,1,2,3,2,2,0,3,2,1,1,1,2,1,2,2,2,3,1,3,2,1,2,2,6,2,2,4,2,3,2,2,2,3,2,2,1,4,2,2,2,1,2,1,2,2,2,1,9,9,9,2,2,1,2,2,2,1,,211,6156,5,1,2,4,3,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,20,24
1,116,1566,1,4,1,2,4,2,9,2,2,3,2,2,2,1,4,2,1,3,1,3,2,2,1,1,1,1,1,1,2,3,4,3,2,1,1,1,6,2,2,4,2,3,2,3,3,3,2,2,2,3,2,1,2,2,3,1,4,1,1,2,4,2,5,1,3,1,2,2,2,1,,211,6156,6,3,3,3,3,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,20,21
1,116,1567,1,5,2,2,4,1,3,3,1,3,2,2,3,2,4,3,1,2,0,5,0,2,0,1,1,1,1,3,2,3,4,3,4,6,1,1,6,2,1,2,2,4,2,3,3,3,3,3,3,3,2,4,2,2,3,1,4,1,1,9,3,2,3,1,3,1,2,3,2,3,,211,6156,7,1,1,4,5,9,2,1,2,2,2,2,2,2,2,2,2,1,2,2,20,30
1,116,1568,1,3,1,2,4,1,4,5,2,2,2,2,3,2,3,2,3,3,5,3,2,2,1,1,1,1,3,2,1,2,4,2,2,1,2,1,6,2,1,3,2,2,1,2,4,4,2,3,1,3,1,1,1,2,4,1,4,3,2,2,5,2,3,1,1,1,1,1,2,3,,211,6156,8,4,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,20,12
1,116,1569,1,5,1,3,2,1,3,3,1,3,0,4,1,1,2,3,1,2,1,4,2,0,1,1,1,1,2,3,2,2,4,3,4,6,2,1,6,2,2,5,3,4,4,3,5,1,4,0,5,0,0,4,5,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,,211,6156,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,33
1,116,1570,1,3,1,3,1,2,4,5,4,2,2,2,2,1,2,2,2,2,0,4,2,1,1,2,3,1,3,2,2,2,4,3,3,1,2,2,6,2,1,3,5,2,2,2,3,3,3,3,2,3,2,1,2,2,2,2,2,2,1,5,2,2,4,2,3,1,3,2,2,1,,211,6157,0,2,1,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,20,21
1,116,1571,1,3,2,3,1,2,6,3,2,4,2,3,2,2,2,2,1,2,0,4,2,2,1,2,1,1,3,3,2,2,4,2,2,3,2,2,3,2,3,3,3,3,2,2,3,5,2,3,1,3,2,2,2,1,2,2,2,2,1,1,3,2,0,1,2,1,2,2,2,3,,211,6157,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,35
1,116,1572,3,6,2,5,4,1,2,5,2,2,2,1,1,1,2,2,1,2,0,5,0,0,1,3,0,0,0,6,0,4,0,4,0,0,3,3,0,0,0,7,6,5,5,4,0,7,2,2,2,0,0,4,5,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,,211,6157,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,31
1,116,1573,1,6,1,4,3,1,9,1,1,2,3,4,1,1,1,2,3,3,0,4,2,0,1,3,0,1,3,4,3,1,4,4,3,1,2,2,6,2,2,5,6,5,5,4,0,7,5,0,5,0,0,4,5,0,0,0,0,0,4,9,9,9,9,9,9,9,9,9,9,9,,211,6157,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,0
1,116,1574,3,2,1,4,5,1,3,2,1,3,2,1,2,1,2,2,1,1,5,3,3,1,1,1,1,1,1,2,2,3,2,3,4,0,1,2,6,1,1,1,4,4,4,1,2,4,3,4,4,3,1,3,4,4,1,3,1,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6157,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,21
1,116,1575,1,2,3,4,5,1,8,4,4,5,2,2,3,2,4,4,1,2,1,3,2,3,1,2,1,1,1,3,2,3,2,3,4,6,1,1,6,1,4,5,4,4,4,3,3,3,3,3,4,1,3,3,2,2,2,3,1,3,4,9,9,9,9,9,9,0,9,9,9,9,,211,6157,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,22
1,116,1576,3,2,1,5,5,1,2,3,2,2,2,2,2,1,2,3,1,3,0,3,2,1,1,1,3,1,2,2,2,2,2,3,3,1,1,1,6,1,2,3,2,3,3,1,2,3,1,3,2,4,1,3,2,3,3,1,2,1,4,9,9,9,9,9,9,0,0,9,9,9,,211,6157,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,24
1,116,1577,3,2,1,5,5,1,2,4,3,5,0,0,3,2,4,3,1,2,0,4,5,0,2,3,0,5,0,1,2,3,2,1,1,4,0,2,0,2,4,2,4,4,4,3,5,1,4,4,4,1,3,3,4,4,1,1,2,1,1,5,9,9,9,3,5,2,2,9,9,9,,211,6157,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,23
1,116,1578,3,3,1,5,6,1,2,2,2,2,2,1,1,1,1,3,2,1,4,1,5,2,1,1,1,1,1,3,3,2,4,3,2,1,1,1,6,1,1,2,2,2,2,2,4,5,3,4,2,2,1,1,1,2,2,2,3,1,2,4,6,2,3,1,2,1,2,1,3,3,,211,6157,8,3,3,3,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,10
1,116,1579,2,3,1,4,6,1,2,3,2,2,2,1,2,2,1,2,3,1,3,2,6,2,1,1,1,0,1,2,2,3,3,3,2,2,1,1,3,2,1,5,3,3,2,3,5,5,4,4,3,1,1,1,2,2,4,1,4,2,1,9,9,9,9,1,3,1,2,2,3,1,,211,6157,9,3,4,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,20,14
1,116,1580,2,4,1,4,6,1,2,4,3,3,2,2,2,1,4,3,1,2,1,3,6,2,1,1,2,1,1,3,2,3,4,3,4,6,2,1,6,2,1,4,2,3,2,1,2,3,2,2,2,4,2,2,2,3,2,1,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6158,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,22
1,116,1581,1,3,2,5,5,1,3,4,4,5,2,2,3,2,4,3,1,1,6,3,5,1,1,1,1,1,1,3,2,3,3,3,2,4,2,2,6,1,4,5,4,4,4,3,5,1,4,4,3,3,2,3,3,3,4,2,2,3,0,9,9,9,9,9,9,9,9,9,9,9,,211,6158,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,23
1,116,1582,3,5,3,4,5,1,10,2,2,2,2,1,1,1,2,3,1,2,0,3,2,1,1,1,2,1,2,2,2,1,4,2,2,1,2,1,6,1,1,4,2,3,2,2,3,4,3,2,2,3,2,2,2,3,3,1,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6158,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,23
1,116,1583,1,3,1,4,5,1,6,3,2,2,2,2,3,0,2,2,3,3,0,3,2,0,1,1,0,1,2,1,3,2,2,3,3,1,1,2,6,2,1,2,2,2,2,2,3,4,3,3,2,3,2,1,2,2,3,1,2,2,2,4,5,2,4,1,2,1,2,2,2,1,,211,6158,3,3,3,4,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,20,11
1,116,1584,1,4,1,4,5,1,3,4,3,5,2,2,3,2,4,3,1,2,0,3,3,2,1,1,1,1,2,2,2,3,4,3,2,2,2,1,6,2,1,4,3,4,3,3,5,6,4,4,4,1,3,3,2,2,3,1,3,1,4,9,9,9,9,9,9,0,9,9,9,9,,211,6158,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,23
1,116,1585,2,4,1,4,6,2,6,3,3,1,2,1,1,2,1,3,1,2,1,4,6,2,1,1,1,2,2,1,2,3,4,1,1,4,1,1,6,2,2,2,3,4,3,3,5,3,2,2,2,1,2,3,3,3,1,2,4,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6158,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,0
1,116,1586,4,5,1,5,5,2,5,5,2,2,2,3,3,1,4,3,1,1,5,4,2,1,1,1,3,1,2,4,2,3,4,3,4,6,2,1,6,1,2,4,3,3,3,3,2,4,3,4,4,3,2,2,2,2,2,4,2,1,2,3,4,2,4,2,2,1,2,2,2,3,,211,6158,6,2,1,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,20,20
1,116,1587,2,5,1,4,6,1,3,2,1,2,2,1,1,1,1,2,1,2,0,2,5,1,1,1,1,2,2,3,1,1,4,2,1,4,1,1,3,2,1,2,2,2,2,2,2,4,2,2,2,4,2,1,2,2,2,1,4,1,1,2,3,2,5,1,3,1,1,1,2,1,,211,6158,7,1,3,5,4,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,20
1,116,1588,3,3,1,5,5,1,5,2,2,3,2,2,2,1,3,2,1,2,0,3,5,2,1,2,1,1,3,1,2,3,4,3,1,1,2,2,6,1,1,2,2,2,3,2,2,4,3,3,3,4,2,2,2,3,2,1,3,2,1,2,2,2,4,2,2,1,2,2,2,3,,211,6158,8,3,3,2,3,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,20,23
1,116,1589,2,4,1,5,5,1,3,3,2,3,2,2,2,1,3,2,1,1,4,3,3,1,1,1,1,1,3,2,2,3,4,3,2,2,2,2,6,1,1,2,4,3,3,2,4,6,2,1,3,3,2,1,2,2,4,4,4,1,4,2,9,9,9,9,9,0,0,9,9,9,,211,6158,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,24
1,116,1590,2,4,1,4,6,1,9,3,3,3,2,2,2,1,4,2,1,2,0,2,5,2,1,1,1,1,3,2,2,2,3,3,4,6,2,1,6,2,2,4,2,2,2,2,3,4,2,2,2,4,3,1,2,2,2,3,2,2,1,4,4,2,4,2,2,1,4,2,2,1,,211,6159,0,2,2,4,2,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,20,10
