CARD.,DECK.,BALLOT.,Q.1.,Q.2.,V.3.,Q.3A.,Q.3A..1,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19A.,Q.19B.,Q.21.,Q.22.,V.23.,V.24.
1,136,1410,1,2,2,0,0,2,1,1,3,4,1,3,2,2,2,3,2,2,1,3,3,5,1,4,4,483
1,136,1411,4,3,2,0,0,1,2,2,2,3,1,1,2,2,2,3,2,2,4,1,2,4,2,2,7,83
1,136,1412,4,3,2,0,0,1,1,0,3,3,2,3,3,2,2,3,1,2,1,1,6,5,5,1,10,183
1,136,1413,3,3,2,0,0,2,1,1,4,3,2,3,3,2,4,3,1,2,2,2,5,5,1,2,2,83
1,136,1414,4,3,2,0,0,1,2,3,3,2,1,0,3,2,3,3,2,4,2,4,1,5,4,4,9,193
1,136,1415,2,2,2,0,0,2,2,2,4,2,2,2,1,2,5,3,1,3,1,1,1,5,4,4,8,193
1,136,1416,1,2,2,0,0,1,1,2,2,2,1,1,2,2,3,3,1,1,1,1,2,4,1,1,7,93
1,136,1417,3,3,2,0,0,1,2,2,3,2,3,3,1,2,1,3,1,2,1,1,1,5,1,1,6,93
1,136,1418,4,3,2,0,0,1,3,3,3,3,1,1,4,2,7,3,1,1,0,0,0,0,5,5,10,130
1,136,1419,4,3,2,0,0,1,1,4,2,3,1,3,3,3,9,3,1,2,1,1,5,5,1,1,2,30
1,136,1420,3,2,2,0,0,1,1,1,4,5,2,3,4,1,7,3,2,3,1,1,1,5,2,2,1,130
1,136,1421,4,3,2,0,0,2,2,4,3,4,1,1,1,1,8,3,2,4,1,0,6,6,1,1,10,30
1,136,1422,4,3,2,0,0,1,1,3,3,3,1,3,4,2,2,3,2,3,2,2,6,4,1,3,9,120
1,136,1423,2,2,2,0,0,1,3,2,3,2,1,3,1,2,5,3,1,2,1,1,3,4,1,1,8,120
1,136,1424,4,3,2,0,0,1,1,3,3,4,1,1,4,1,5,3,2,2,1,4,6,5,2,2,10,220
1,136,1425,2,3,2,0,0,1,1,1,2,4,2,3,1,2,1,3,1,3,1,1,1,5,4,4,8,180
1,136,1426,4,3,2,0,0,3,3,4,3,4,1,1,1,2,3,3,1,4,1,1,3,5,1,1,7,80
1,136,1427,4,3,2,0,0,1,0,2,2,3,3,3,1,2,2,3,1,3,2,1,2,4,2,1,6,80
1,136,1428,1,3,2,0,0,1,1,1,3,2,1,3,2,2,4,3,1,1,2,2,2,4,1,4,7,180
1,136,1429,4,3,2,0,0,4,4,3,1,2,1,3,2,1,1,3,2,3,4,3,5,3,4,2,3,180
1,136,1430,4,3,2,0,0,1,1,4,3,3,1,1,3,2,3,3,1,2,3,4,1,4,2,1,5,180
1,136,1431,1,3,2,0,0,1,1,1,2,2,1,3,3,1,7,3,1,3,1,1,2,4,2,1,4,480
1,136,1432,4,3,2,0,0,2,2,1,2,2,1,1,2,2,0,3,1,3,5,1,6,6,2,2,10,180
1,136,1433,3,2,2,0,0,2,1,1,3,4,3,3,3,1,6,3,2,2,1,1,2,4,1,1,2,80
1,136,1434,4,3,2,0,0,2,3,2,3,2,1,1,2,1,3,3,2,3,1,1,4,5,1,1,1,180
1,136,1435,4,3,2,0,0,2,3,2,3,3,4,0,3,2,5,3,1,3,0,0,3,5,5,5,9,190
1,136,1436,2,2,2,0,0,1,1,1,2,3,1,3,1,2,3,3,1,3,1,1,6,5,1,1,8,190
1,136,1437,4,3,2,0,0,1,2,1,2,3,1,1,2,1,7,3,1,3,1,1,1,5,1,1,7,90
1,136,1438,4,3,2,0,0,2,2,3,3,4,3,3,3,2,9,3,1,4,1,1,2,5,1,1,6,90
1,136,1439,1,2,2,0,0,1,1,1,2,3,1,3,2,1,3,3,1,3,1,1,2,5,1,1,7,190
1,136,1440,3,2,2,0,0,1,1,1,3,3,2,2,3,3,7,3,1,3,1,4,5,5,2,2,5,190
1,136,1441,2,2,2,0,0,1,1,1,2,3,4,3,2,2,7,3,1,3,1,1,6,5,1,1,4,490
1,136,1442,4,2,2,0,0,2,2,3,2,3,1,1,4,2,6,3,1,3,1,1,1,5,1,1,9,90
1,136,1443,4,3,2,0,0,3,3,3,3,5,1,1,2,1,7,3,1,4,1,1,6,5,4,4,3,190
1,136,1444,4,3,2,0,0,4,4,3,1,3,3,3,2,2,1,3,1,2,4,4,6,6,1,1,10,190
1,136,1445,3,2,2,0,0,2,2,1,4,3,1,1,3,2,7,3,1,3,1,1,4,5,2,1,2,29
1,136,1446,3,3,2,0,0,1,1,3,5,5,3,3,4,2,7,3,1,4,1,1,5,3,5,5,1,29
1,136,1447,3,2,2,0,0,2,3,4,3,5,2,3,3,1,6,3,2,2,1,1,5,4,2,5,5,139
1,136,1448,4,3,2,0,0,1,1,1,3,4,1,3,2,2,1,3,1,2,1,0,1,6,1,2,4,439
1,136,1449,4,3,2,0,0,1,2,2,3,3,1,1,3,1,7,3,1,2,3,1,1,5,1,1,9,39
1,136,1450,3,3,2,0,0,1,1,1,3,3,1,1,2,2,7,3,2,1,1,1,1,5,4,4,3,139
1,136,1451,4,3,2,0,0,2,2,2,2,2,1,1,1,2,4,3,1,3,4,0,6,6,4,4,10,139
1,136,1452,3,2,2,0,0,2,2,1,3,4,1,3,3,2,6,3,1,3,1,1,6,5,1,1,2,39
1,136,1453,2,2,2,0,0,1,1,2,2,2,1,2,1,2,5,3,1,3,1,1,3,4,2,2,8,151
1,136,1454,4,3,2,0,0,1,1,1,3,4,1,1,4,1,7,3,2,3,1,3,2,5,1,1,10,251
1,136,1455,4,3,2,0,0,2,2,2,3,4,1,3,3,2,4,3,1,3,5,1,1,5,2,1,3,151
1,136,1456,3,2,2,0,0,2,2,1,2,3,1,2,3,2,8,3,1,3,1,1,6,5,1,1,5,151
1,136,1457,2,3,2,0,0,1,1,4,2,3,1,2,2,2,4,3,1,3,1,2,3,5,2,2,4,451
1,136,1458,4,3,2,0,0,2,2,3,1,1,1,1,2,1,8,3,1,3,5,1,1,3,4,4,10,151
1,136,1459,4,3,2,0,0,2,2,1,3,3,1,1,4,3,7,3,1,2,4,2,2,4,2,1,1,151
1,136,1460,2,3,2,0,0,2,2,1,2,4,3,3,1,2,2,3,1,2,1,1,2,5,1,1,8,141
1,136,1461,4,3,2,0,0,1,1,3,3,4,2,1,2,1,7,3,2,4,3,2,3,5,1,1,10,241
1,136,1462,2,3,2,0,0,1,3,3,1,2,1,3,2,2,1,3,2,4,1,1,5,4,1,1,7,241
1,136,1463,2,2,2,0,0,1,2,4,3,4,1,1,2,1,8,3,1,3,1,1,1,4,1,1,7,141
1,136,1464,3,2,2,0,0,1,1,1,3,4,1,1,1,2,3,3,1,1,3,1,1,1,1,1,3,141
1,136,1465,4,3,2,0,0,2,4,4,3,2,1,2,2,2,0,3,1,2,3,1,6,3,1,1,5,141
1,136,1466,4,3,2,0,0,1,1,2,2,4,1,1,2,1,4,3,1,2,3,1,5,5,1,0,4,441
1,136,1467,4,3,2,0,0,0,2,3,2,2,1,1,3,1,9,3,2,4,1,1,3,4,1,1,9,41
1,136,1468,3,2,2,0,0,1,3,2,1,2,1,3,3,2,7,3,2,2,1,1,1,5,1,1,5,222
1,136,1469,2,2,2,0,0,1,1,1,2,3,1,3,2,2,5,3,1,3,1,2,5,5,1,1,7,222
1,136,1470,4,3,2,0,0,1,1,2,2,3,1,3,1,1,8,3,1,3,1,1,2,5,1,1,6,222
1,136,1471,3,3,2,0,0,1,2,1,2,3,1,2,1,2,1,3,1,3,1,1,1,5,3,1,6,22
1,136,1472,4,2,2,0,0,2,2,4,2,2,1,3,2,1,7,3,1,2,1,1,1,5,2,1,9,22
1,136,1473,2,3,2,0,0,1,1,1,1,3,1,1,2,1,8,3,1,3,1,1,1,4,1,1,7,122
1,136,1474,3,3,2,0,0,1,1,1,3,4,1,1,2,1,1,3,1,3,1,1,2,5,1,1,3,122
1,136,1475,4,3,2,0,0,1,1,2,3,3,1,2,2,2,0,0,0,0,0,0,0,0,5,5,10,52
1,136,1476,1,2,2,0,0,2,3,3,3,3,1,3,2,2,5,3,2,3,1,1,3,4,4,4,8,132
1,136,1477,3,2,2,0,0,1,1,1,2,3,1,3,3,2,7,3,1,1,1,1,4,4,1,1,2,46
1,136,1478,4,2,2,0,0,1,1,3,1,3,1,2,4,1,5,3,1,2,1,1,4,5,2,2,9,156
1,136,1479,2,2,2,0,0,1,1,2,3,3,3,3,1,2,2,3,2,3,3,2,3,5,2,2,8,156
1,136,1480,4,3,2,0,0,1,1,1,3,4,2,2,4,2,7,3,1,2,4,1,4,5,1,1,10,256
1,136,1481,1,3,2,0,0,1,2,4,2,2,1,1,2,2,4,3,1,3,4,1,2,4,1,1,7,56
1,136,1482,1,2,2,0,0,1,1,2,2,3,1,2,2,2,5,3,1,3,1,1,1,4,5,1,7,156
1,136,1483,4,3,2,0,0,1,1,2,3,2,2,3,2,2,4,3,1,2,1,1,3,5,1,1,5,156
1,136,1484,4,2,2,0,0,1,1,1,2,3,1,3,2,2,8,3,2,1,1,1,4,4,1,5,3,156
1,136,1485,2,2,2,0,0,1,2,2,3,2,1,1,2,2,8,3,1,2,1,1,4,4,1,1,4,456
1,136,1486,4,1,2,0,0,1,1,2,2,3,1,1,1,2,1,3,1,3,1,1,2,4,2,2,9,164
1,136,1487,4,3,2,0,0,1,1,1,2,3,1,3,1,1,8,3,1,3,1,1,3,4,1,1,7,164
1,136,1488,2,3,2,0,0,1,1,1,2,2,3,3,1,2,3,3,2,1,2,1,3,3,2,2,8,164
1,136,1489,1,3,2,0,0,3,3,3,3,4,1,3,4,2,3,3,2,4,2,2,6,4,4,1,10,264
1,136,1490,4,3,2,0,0,1,1,3,3,3,3,3,3,2,3,3,2,3,1,4,2,5,4,4,9,64
1,136,1491,4,0,2,0,0,2,1,3,2,2,1,2,2,2,8,3,1,4,1,1,3,6,4,1,6,64
1,136,1492,4,3,2,0,0,2,2,1,2,3,1,3,2,2,7,3,1,2,1,3,2,5,3,3,3,164
1,136,1493,3,2,2,0,0,1,2,1,2,2,2,3,3,1,7,3,1,3,1,1,1,5,2,2,5,164
1,136,1494,1,3,2,0,0,1,1,2,2,3,3,3,3,2,3,3,2,2,1,1,3,5,1,1,4,464
1,136,1495,4,3,2,0,0,1,1,4,2,3,3,3,2,1,4,3,1,4,1,1,6,6,2,2,7,64
1,136,1496,4,3,2,0,0,2,1,2,3,3,1,1,2,1,8,3,2,3,3,4,3,5,2,2,10,164
1,136,1497,3,3,2,0,0,1,1,1,2,3,1,1,3,1,8,3,2,3,1,1,0,4,1,1,2,64
1,136,1498,3,2,2,0,0,1,1,2,4,5,4,0,4,2,5,3,2,0,1,1,0,5,4,4,1,164
1,136,1499,4,3,2,0,0,2,2,1,2,2,1,1,1,2,7,3,2,2,4,1,3,3,1,1,10,64
1,136,1500,2,2,2,0,0,1,1,1,3,2,1,2,1,2,2,3,1,3,1,1,0,4,1,1,8,174
1,136,1501,3,3,2,0,0,2,3,1,4,1,3,3,3,2,7,3,1,3,1,1,1,5,2,1,5,223
1,136,1502,4,3,2,0,0,1,1,1,2,2,1,3,1,2,0,3,1,1,1,1,1,5,1,1,6,223
1,136,1503,2,2,2,0,0,2,2,2,3,4,1,3,2,2,2,3,2,3,1,1,1,5,1,1,7,223
1,136,1504,3,2,2,0,0,1,2,1,2,4,1,1,1,2,1,3,1,3,1,1,1,4,3,1,6,23
1,136,1505,2,3,2,0,0,1,1,1,2,3,1,3,2,2,0,3,1,1,1,1,3,4,4,1,7,123
1,136,1506,3,2,2,0,0,2,2,2,2,0,1,3,3,1,5,3,2,3,3,2,4,4,2,4,2,53
1,136,1507,2,3,2,0,0,1,1,2,3,4,1,1,2,1,7,3,1,2,3,1,6,5,2,2,7,133
1,136,1508,1,2,2,0,0,2,2,3,2,2,3,3,2,2,2,3,1,3,5,4,1,5,1,1,8,133
1,136,1509,4,3,2,0,0,1,1,1,2,2,1,1,4,2,7,3,1,1,4,3,2,5,1,1,10,233
1,136,1510,1,3,2,0,0,1,1,2,2,3,1,2,3,1,7,3,1,3,1,1,1,5,2,2,5,233
1,136,1511,4,3,2,0,0,1,1,1,2,3,1,1,2,2,4,3,1,1,5,1,2,4,4,4,6,233
1,136,1512,2,3,2,0,0,1,1,1,2,3,1,1,2,1,4,3,1,3,1,1,4,4,4,1,7,233
1,136,1513,4,3,2,0,0,2,2,3,2,5,1,3,3,2,2,3,2,2,1,1,1,5,2,5,9,33
1,136,1514,3,3,2,0,0,1,3,3,2,1,2,2,1,1,5,3,2,3,1,1,1,4,1,1,6,33
1,136,1515,3,3,2,0,0,1,1,1,2,1,1,3,2,2,7,3,1,1,1,1,1,4,1,1,3,133
1,136,1516,4,2,2,0,0,1,1,2,2,2,1,1,4,3,8,3,1,4,1,1,3,6,1,1,10,143
1,136,1517,3,2,2,0,0,1,3,1,4,1,1,1,2,1,7,3,2,4,2,3,6,6,4,4,2,43
1,136,1518,4,3,2,0,0,4,4,3,3,2,4,0,4,2,2,3,2,2,2,4,5,5,1,1,1,143
1,136,1519,4,3,2,0,0,2,2,2,3,4,1,1,1,1,7,3,2,3,1,1,1,5,1,1,10,43
1,136,1520,4,1,2,0,0,2,3,1,3,2,1,3,1,2,3,1,2,3,2,2,2,5,1,1,9,153
1,136,1521,2,2,2,0,0,2,2,1,2,3,1,3,1,1,1,3,2,3,1,1,1,5,4,4,8,153
1,136,1522,4,3,2,0,0,2,1,2,2,1,1,1,4,2,5,3,1,2,3,2,3,4,2,2,10,253
1,136,1523,4,1,2,0,0,2,2,3,3,4,2,3,3,1,4,1,2,4,2,1,3,5,4,4,9,53
1,136,1524,1,2,2,0,0,2,1,2,2,3,1,3,1,0,8,3,1,3,2,1,1,5,1,1,7,153
1,136,1525,3,3,2,0,0,1,2,2,2,3,4,3,2,2,7,3,2,3,2,2,4,5,2,2,3,153
1,136,1526,3,2,2,0,0,2,3,2,3,4,4,0,3,2,5,3,1,2,1,1,4,5,4,4,5,153
1,136,1527,4,3,2,0,0,2,2,2,2,3,1,1,2,2,4,3,1,3,5,1,4,4,4,4,4,453
1,136,1528,4,3,2,0,0,1,2,2,3,3,1,1,4,1,6,3,1,4,1,4,6,4,1,1,10,153
1,136,1529,3,2,2,0,0,1,1,1,2,3,1,3,4,2,5,3,2,3,1,3,4,5,2,1,1,153
1,136,1530,4,3,2,0,0,3,3,2,2,5,1,1,2,2,2,3,1,2,3,4,6,5,1,2,10,53
1,136,1531,4,2,2,0,0,1,1,1,2,2,3,3,0,2,0,3,1,1,5,4,3,4,1,2,9,143
1,136,1532,2,2,2,0,0,2,2,2,5,5,1,1,2,1,0,3,1,2,1,1,5,2,1,1,7,143
1,136,1533,2,2,2,0,0,1,1,1,3,2,3,3,1,2,4,3,1,3,2,1,4,5,1,1,8,143
1,136,1534,4,3,2,0,0,2,2,3,2,3,1,1,2,2,8,3,1,4,1,1,4,5,1,1,10,243
1,136,1535,3,3,2,0,0,1,1,3,4,5,1,1,4,2,7,3,2,3,4,2,5,5,1,1,1,198
1,136,1536,4,3,2,0,0,3,3,3,5,5,4,0,3,1,8,3,1,4,2,4,3,5,3,3,9,168
1,136,1537,3,3,2,0,0,1,2,2,2,3,4,3,2,2,7,3,2,3,2,2,4,5,2,2,3,153
1,136,1538,3,2,2,0,0,2,3,2,3,4,4,0,3,2,5,3,1,2,1,1,4,5,4,4,5,153
1,136,1539,4,3,2,0,0,2,2,2,2,3,1,1,2,2,4,3,1,3,5,1,4,4,4,4,4,453
1,136,1540,4,3,2,0,0,1,2,2,3,3,1,1,4,1,6,3,1,4,1,4,6,4,1,1,10,153
1,136,1541,3,2,2,0,0,1,1,1,2,3,1,3,4,2,5,3,2,3,1,3,4,5,2,1,1,153
1,136,1542,4,3,2,0,0,3,3,2,2,5,1,1,2,2,2,3,1,2,3,4,6,5,1,2,10,53
1,136,1543,4,2,2,0,0,1,1,1,2,2,3,3,0,2,0,3,1,1,5,4,3,4,1,2,9,143
1,136,1544,2,2,2,0,0,2,2,2,5,5,1,1,2,1,0,3,1,2,1,1,5,2,1,1,7,143
1,136,1545,2,2,2,0,0,1,1,1,3,2,3,3,1,2,4,3,1,3,2,1,4,5,1,1,8,143
1,136,1546,4,3,2,0,0,2,2,3,2,3,1,1,2,2,8,3,1,4,1,1,4,5,1,1,10,243
1,136,1547,3,3,2,0,0,1,1,3,4,5,1,1,4,2,7,3,2,3,4,2,5,5,1,1,1,198
1,136,1548,4,3,2,0,0,3,3,3,5,5,4,0,3,1,8,3,1,4,2,4,3,5,3,3,9,168
1,136,1549,2,3,2,0,0,3,1,2,2,2,3,3,1,2,8,3,1,2,3,1,1,5,2,2,8,168
1,136,1550,4,3,2,0,0,2,2,3,3,4,1,3,4,1,7,3,1,2,3,2,1,5,5,5,10,268
1,136,1551,4,0,2,0,0,2,2,4,2,3,1,3,2,2,5,3,1,2,1,1,0,3,2,4,6,68
1,136,1552,1,3,2,0,0,1,1,2,2,2,1,3,2,2,1,3,1,3,2,1,6,5,1,1,7,168
1,136,1553,4,3,2,0,0,1,1,4,3,1,1,1,3,2,7,3,1,3,1,2,3,5,4,4,5,168
1,136,1554,1,3,2,0,0,2,2,2,2,4,2,3,1,2,1,3,2,2,5,3,2,4,2,2,4,468
1,136,1555,3,3,2,0,0,1,2,1,3,2,1,1,2,2,3,3,2,3,3,1,2,5,2,2,3,124
1,136,1556,4,3,2,0,0,3,3,2,3,2,3,3,2,2,2,3,1,3,1,2,3,5,1,1,5,124
1,136,1557,1,3,2,0,0,2,2,4,2,3,1,3,3,2,7,3,1,2,1,0,3,6,1,1,4,424
1,136,1558,4,2,2,0,0,1,2,1,2,4,1,0,4,2,2,3,2,2,1,1,3,4,1,1,9,24
1,136,1559,4,3,2,0,0,2,2,1,2,2,3,3,2,2,1,3,1,1,1,1,2,3,2,1,4,524
1,136,1560,3,1,1,9,54,1,2,2,2,2,3,3,1,2,3,3,1,2,5,1,5,5,4,1,1,231
1,136,1561,3,1,1,18,54,1,1,1,2,3,1,2,1,2,5,1,2,3,1,1,3,5,1,1,6,122
1,136,1562,2,1,1,23,94,1,1,2,3,3,3,3,4,2,4,1,2,3,1,1,4,5,5,5,4,221
1,136,1563,3,1,1,51,174,2,2,3,3,1,1,2,2,2,1,3,2,2,4,1,5,4,2,1,5,38
1,136,1564,3,1,1,1,3,1,1,1,3,4,1,1,1,1,7,1,1,3,1,1,6,5,3,3,6,147
1,136,1565,3,1,1,1,3,2,2,4,3,4,1,1,1,2,1,1,2,2,2,1,3,5,2,1,5,7
1,136,1566,2,1,1,2,3,1,1,4,3,4,3,1,3,1,1,0,1,2,3,1,1,3,4,1,8,152
1,136,1567,3,1,1,34,113,1,2,2,2,3,1,1,1,1,4,1,1,2,1,1,3,4,1,4,6,129
1,136,1568,2,1,1,4,13,1,1,1,4,4,1,1,3,1,7,1,4,4,1,1,3,5,1,1,8,108
1,136,1569,3,1,1,2,13,1,2,2,3,3,1,1,1,1,3,1,2,2,1,1,4,5,1,1,2,156
1,136,1570,2,1,1,6,23,1,2,2,3,3,1,1,1,2,1,1,2,3,1,1,3,5,4,4,4,306
1,136,1571,2,1,1,5,23,2,2,2,3,2,1,1,1,2,1,1,2,3,1,1,2,5,4,4,4,326
1,136,1572,3,1,1,3,23,1,1,1,2,3,1,2,1,1,4,1,2,3,1,1,4,5,1,1,3,89
1,136,1573,2,1,1,10,43,1,1,1,4,3,1,1,1,2,1,1,2,3,1,1,3,4,4,1,4,209
1,136,1574,2,1,1,11,43,1,1,1,2,4,1,1,1,2,4,1,2,3,1,1,3,5,2,1,8,125
1,136,1575,2,1,1,25,103,1,2,1,3,4,1,2,1,2,1,1,2,3,1,1,3,5,1,2,4,204
1,136,1576,2,1,1,99,383,1,1,1,4,4,1,1,4,2,8,1,2,3,1,1,2,5,2,2,4,201
1,136,1577,3,1,1,26,83,1,2,2,4,3,3,3,1,3,7,3,2,2,1,1,4,5,2,1,6,137
1,136,1578,3,1,1,38,93,1,4,3,2,2,2,3,1,1,7,1,2,3,1,1,3,4,5,1,6,127
1,136,1579,3,1,1,30,93,1,2,4,2,3,1,1,1,2,5,1,2,2,1,1,3,5,2,1,6,112
1,136,1580,3,1,1,23,63,1,2,2,4,4,3,3,1,2,4,3,0,2,1,1,1,5,2,1,6,134
1,136,1581,2,1,1,24,102,1,1,2,3,3,2,3,1,2,5,1,2,3,1,1,6,5,2,2,4,114
1,136,1582,3,1,1,33,112,1,2,2,2,3,1,2,1,1,4,1,2,3,1,1,3,5,2,4,6,125
1,136,1583,3,1,1,4,12,1,2,2,3,3,1,1,1,2,7,3,1,3,3,1,3,5,1,1,5,70
1,136,1584,3,1,1,4,12,2,2,3,3,3,1,1,1,2,2,1,2,3,1,1,6,6,3,3,6,97
1,136,1585,3,1,1,2,12,1,2,2,4,3,1,1,1,1,5,3,1,2,3,1,3,4,4,4,1,22
1,136,1586,4,1,1,2,12,1,1,1,3,3,1,1,1,2,4,3,3,3,1,2,1,5,1,1,9,14
1,136,1587,3,1,1,2,12,1,1,1,3,4,3,3,1,2,7,1,2,2,1,1,3,5,1,1,1,50
1,136,1588,3,1,1,2,12,1,1,3,3,3,1,3,1,1,4,3,2,4,1,1,5,5,2,1,1,20
1,136,1589,4,1,1,2,12,1,1,1,3,4,1,3,1,2,4,3,2,3,5,1,1,5,4,1,9,170
1,136,1590,4,1,1,2,12,1,1,2,3,3,1,1,2,2,4,1,2,3,1,1,2,5,1,1,9,132
1,136,1591,3,1,1,2,12,1,1,2,2,3,3,3,1,2,2,1,2,2,1,1,3,5,5,5,2,179
1,136,1592,4,1,1,2,12,1,2,3,3,3,1,1,4,2,0,0,0,0,0,0,0,0,5,5,9,57
1,136,1593,3,1,1,2,12,1,1,2,3,3,4,2,1,1,7,1,2,3,1,1,2,4,2,2,2,158
1,136,1594,4,1,1,2,12,2,2,1,5,5,4,0,3,1,3,1,2,3,5,1,2,5,4,4,9,88
1,136,1595,3,1,1,2,12,1,1,1,2,3,3,3,1,1,3,1,2,2,1,1,3,5,1,1,1,54
1,136,1596,3,1,1,6,22,1,1,4,3,3,1,3,1,2,3,3,1,3,1,1,6,3,1,2,5,25
1,136,1597,4,1,1,3,22,2,2,1,3,3,1,1,4,2,5,1,2,4,1,1,4,5,4,4,9,165
1,136,1598,3,1,1,3,22,1,1,1,2,3,1,1,1,1,4,3,2,2,3,1,3,4,2,1,1,78
1,136,1599,2,1,1,61,232,1,1,2,3,5,1,2,3,2,7,1,3,2,4,1,3,4,1,1,4,334
1,136,1600,3,1,1,58,232,1,2,2,3,1,1,1,3,1,7,3,1,2,1,1,5,4,3,4,5,39
1,136,1601,3,1,1,4,32,1,1,1,5,5,1,1,1,2,4,3,2,2,1,3,6,6,1,1,3,76
1,136,1602,3,3,1,10,32,2,3,2,2,2,1,2,3,2,6,3,1,2,1,1,3,5,2,1,5,115
1,136,1603,3,1,1,6,42,1,1,2,2,3,1,1,1,2,2,2,2,2,1,1,5,5,1,2,3,27
1,136,1604,3,1,1,6,42,1,1,1,2,2,3,3,1,2,4,1,1,3,2,1,4,4,4,5,3,57
1,136,1605,3,1,1,7,42,1,1,2,2,3,2,2,1,2,8,3,2,4,3,1,2,5,4,4,3,72
1,136,1606,3,1,1,7,42,1,1,4,2,3,1,1,1,2,1,3,1,2,1,1,4,6,3,1,3,63
1,136,1607,3,1,1,64,192,1,2,4,2,2,1,3,3,1,4,3,1,2,1,1,5,6,2,5,5,56
1,136,1608,3,1,1,12,72,2,3,3,3,3,4,0,1,2,2,3,1,2,1,4,5,5,5,5,2,230
1,136,1609,2,1,1,78,162,1,1,1,3,3,1,2,4,2,3,1,2,3,1,1,4,5,4,1,4,213
1,136,1610,2,1,1,28,120,2,2,1,3,2,1,1,2,2,1,2,2,3,1,1,3,4,1,1,7,15
1,136,1611,3,1,1,38,120,2,2,4,2,3,4,0,2,2,1,1,2,3,1,1,4,5,1,1,5,60
1,136,1612,3,1,1,27,120,1,1,3,3,3,1,1,1,2,4,1,2,2,1,1,4,5,3,2,6,123
1,136,1613,2,1,1,55,220,1,1,1,4,4,1,3,2,1,5,1,2,3,1,1,3,4,2,1,7,10
1,136,1614,2,1,1,55,220,1,1,1,4,5,1,3,2,2,7,1,1,3,1,1,4,5,1,4,7,12
1,136,1615,2,1,1,68,220,1,1,4,2,3,1,3,3,2,3,1,2,3,1,1,3,5,4,4,4,120
1,136,1616,2,1,1,5,20,1,1,2,3,3,1,3,1,1,4,1,2,2,1,1,4,5,1,1,4,134
1,136,1617,3,1,1,42,120,3,0,4,2,3,4,1,2,2,7,1,2,3,2,4,3,5,2,4,5,51
1,136,1618,3,1,1,33,120,1,2,2,2,3,1,3,1,1,2,3,2,3,5,1,3,4,4,1,6,153
1,136,1619,2,1,1,33,120,1,1,1,3,3,1,2,2,2,2,1,2,3,1,1,4,5,1,1,7,51
1,136,1620,3,1,1,14,120,1,1,2,3,5,2,2,1,2,3,3,1,2,1,1,4,5,2,2,3,37
1,136,1621,2,1,1,34,120,1,1,2,3,3,1,1,1,2,4,1,2,1,1,1,1,5,1,1,7,30
1,136,1622,3,1,1,34,120,2,3,1,3,2,4,0,1,1,7,3,1,3,1,1,3,5,4,4,6,172
1,136,1623,3,1,1,16,120,1,1,1,2,3,1,3,1,1,5,1,2,2,2,2,3,2,4,2,3,15
1,136,1624,3,1,1,16,120,1,1,3,2,2,3,3,1,1,7,1,3,2,1,1,5,5,2,2,2,189
1,136,1625,3,1,1,15,120,1,1,1,3,4,1,1,1,1,1,1,2,3,1,1,3,4,2,2,1,93
1,136,1626,2,1,1,6,20,1,1,1,3,3,1,1,1,1,1,1,2,2,1,1,3,6,1,1,8,124
1,136,1627,2,1,1,6,20,1,1,3,3,2,1,2,4,2,5,1,2,3,1,1,3,3,1,1,7,35
1,136,1628,2,1,1,6,20,1,1,1,3,3,1,3,1,1,3,1,2,2,1,1,3,6,1,1,8,126
1,136,1629,4,1,1,98,420,2,2,1,3,4,1,1,4,2,5,3,1,2,1,4,5,5,1,1,9,69
1,136,1630,3,1,1,3,20,1,1,1,2,4,1,3,1,2,4,1,2,2,2,1,5,5,1,1,3,35
1,136,1631,4,1,1,3,20,1,1,4,3,1,1,3,1,1,7,3,2,2,4,1,6,4,4,1,3,86
1,136,1632,3,1,1,3,20,1,1,2,2,2,1,2,1,2,4,3,2,2,1,1,4,5,4,2,1,26
1,136,1633,2,1,1,5,20,2,2,2,3,3,1,1,1,2,6,1,2,3,1,1,4,3,4,2,4,212
1,136,1634,2,1,1,5,20,1,1,1,3,3,1,3,2,2,4,1,2,3,1,1,4,5,4,4,7,5
1,136,1635,3,1,1,27,80,2,1,3,3,2,1,3,1,2,4,3,2,3,1,1,4,4,4,4,6,140
1,136,1636,2,1,1,42,180,2,2,2,3,3,3,3,2,1,2,1,2,3,1,1,4,5,4,4,7,40
1,136,1637,3,1,1,23,180,2,1,1,3,2,3,1,1,2,1,1,1,3,2,1,4,5,3,3,2,166
1,136,1638,3,1,1,23,180,1,1,1,3,4,4,0,1,2,7,1,2,3,1,1,4,0,2,1,1,66
1,136,1639,3,1,1,55,180,1,1,3,3,3,1,3,3,1,4,1,2,4,1,1,5,5,2,2,5,81
1,136,1640,3,1,1,24,180,1,2,3,3,3,1,3,2,2,1,3,2,4,1,1,4,5,1,1,3,53
1,136,1641,3,1,1,24,180,1,1,2,3,5,1,3,1,2,2,3,2,2,4,1,6,5,3,4,1,218
1,136,1642,3,1,1,54,180,1,3,1,2,5,2,3,3,1,6,3,1,3,2,1,4,5,1,1,5,15
1,136,1643,3,1,1,20,180,1,1,4,2,4,1,3,1,2,2,3,1,2,0,0,6,5,4,1,2,131
