COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134
1,76,557,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,3,3,1,3,2,3,2,2,2,2,3,3,1,1,1,3,3,3,3,3,1,3,2,2,2,6,2,3,3,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,3,1,1,3,1,3,,207,6055,7,1,1,2,1,2,1,2,2,2,1,1,2,2,2,3,1,3,1,2,2,1,3,2,2,2,2,2,3,4,2,4,3,1,2,2,3,2,2,3,3,3,2,1,5,1,2,6,1,9,3,1,9,3,90,1,9
1,76,558,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,3,3,3,3,3,1,3,3,3,3,1,2,1,2,2,2,2,4,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,2,1,3,,207,6055,8,1,2,2,1,1,2,3,2,1,1,2,2,2,1,4,3,2,1,2,2,1,3,2,1,2,2,2,3,3,3,4,1,3,2,3,2,2,2,2,1,2,1,1,0,2,1,7,3,9,3,1,9,3,91,2,9
1,76,559,1,3,3,1,1,1,3,3,1,1,1,1,1,3,1,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,1,1,3,1,3,,207,6055,9,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,3,3,1,2,1,1,2,2,1,2,1,1,2,4,2,1,2,1,1,2,1,1,2,2,4,2,1,2,5,1,1,6,4,9,3,2,9,3,90,8,9
1,76,560,1,3,1,1,1,1,3,3,3,1,1,1,1,1,3,1,1,3,1,3,3,1,3,1,3,1,0,1,1,1,3,3,1,0,1,1,3,2,2,2,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,5,1,2,1,1,3,,207,6056,0,1,1,3,1,1,3,1,2,3,1,1,2,2,2,4,3,2,1,2,1,1,5,2,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,4,0,2,1,4,4,9,4,1,9,3,91,1,9
1,76,561,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,3,3,1,1,3,3,1,3,1,1,3,3,3,0,1,3,3,3,3,3,3,2,2,2,2,4,1,3,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,3,1,1,1,2,3,,207,6056,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,0,1,2,2,1,3,2,1,2,1,1,2,1,3,1,2,1,1,1,1,1,2,3,4,2,0,5,2,1,1,6,3,9,4,2,9,3,90,8,9
1,76,562,1,3,1,1,1,1,3,3,1,1,1,1,1,3,3,1,3,1,1,3,1,1,1,1,3,3,3,1,1,3,3,3,3,1,3,1,3,4,2,2,5,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,4,1,1,1,1,3,,207,6056,2,1,1,1,1,1,2,1,2,3,1,1,3,3,1,4,3,3,1,2,2,1,3,1,1,2,1,3,2,3,2,4,3,2,2,2,3,2,4,1,3,2,1,1,5,5,3,7,5,9,4,1,9,2,90,6,9
1,76,563,1,3,3,1,1,1,3,3,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,1,1,1,2,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,1,1,1,1,3,,207,6056,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,3,3,3,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,5,1,1,5,0,9,1,1,9,3,90,4,9
1,76,564,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,2,3,2,2,3,3,2,3,3,3,3,3,1,2,1,3,3,3,3,1,3,1,1,2,1,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,2,2,3,2,3,,207,6056,4,1,3,1,1,1,1,1,2,1,1,1,3,3,1,4,1,3,1,2,2,1,3,1,1,2,1,1,3,3,4,3,1,2,2,2,1,1,2,5,3,2,2,1,5,2,1,6,3,9,1,1,9,2,90,8,9
1,76,565,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,3,1,3,1,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3,1,1,2,2,5,2,3,3,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,5,1,3,2,1,2,,207,6056,5,1,2,2,2,1,3,1,1,3,2,3,3,3,4,4,3,3,1,1,1,2,3,3,1,3,3,3,1,3,5,4,3,1,1,1,1,1,4,4,1,4,2,2,3,2,1,3,1,9,2,1,9,3,90,8,9
1,76,566,1,3,3,3,1,1,3,3,1,1,1,3,1,3,3,3,3,3,1,3,3,1,1,1,3,3,3,3,1,3,3,3,3,3,1,3,1,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,1,1,3,1,3,,207,6056,6,1,1,1,1,2,1,1,1,2,1,1,1,2,2,4,3,3,1,2,1,1,3,2,1,2,1,1,3,4,1,2,2,2,2,3,3,3,2,2,2,2,2,3,2,1,1,5,3,9,1,1,9,3,90,8,9
1,76,567,1,3,3,3,1,1,3,3,1,3,1,1,1,1,2,2,3,1,1,3,2,1,3,3,3,3,3,1,1,1,3,1,3,3,1,3,1,2,2,2,4,2,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,0,2,1,2,2,0,2,2,4,1,1,2,1,3,,207,6056,7,1,2,2,1,2,1,1,2,1,1,1,2,2,2,4,1,3,1,1,1,3,3,2,1,2,1,3,2,3,3,2,3,2,2,2,1,2,1,2,3,2,2,5,2,2,2,5,1,9,1,1,9,3,90,8,9
1,76,568,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,2,3,2,2,1,3,2,3,1,1,1,2,3,2,3,2,1,2,2,2,2,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,4,1,1,1,2,3,,207,6056,8,1,2,1,1,1,2,2,2,1,2,2,3,3,2,2,1,3,1,2,2,1,3,2,2,3,2,2,2,4,3,3,2,2,3,2,2,2,1,1,1,3,2,1,5,5,1,6,2,9,2,1,9,5,90,4,9
1,76,569,1,1,3,3,1,1,3,3,1,3,1,3,1,1,1,3,3,3,1,3,3,1,3,1,1,3,3,3,1,3,3,1,3,3,1,3,1,1,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,3,1,1,1,1,3,,207,6056,9,1,3,2,1,1,1,2,1,1,1,1,2,2,1,4,1,1,1,1,1,1,5,2,2,2,2,2,3,3,3,3,1,2,2,1,3,2,3,2,3,3,2,5,2,5,1,5,5,9,1,1,9,4,90,4,9
1,76,570,1,3,3,1,1,1,3,3,1,1,1,3,1,1,1,3,3,1,1,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,2,2,2,4,2,3,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2,4,1,2,1,2,2,,207,6057,0,1,3,1,1,2,3,2,2,1,1,2,2,1,2,4,1,3,1,2,2,3,2,2,2,3,2,2,3,3,3,3,1,3,3,3,3,2,2,2,3,2,1,2,3,3,2,5,1,9,1,1,9,2,90,5,9
1,76,571,1,3,3,0,1,1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,3,3,3,1,1,3,3,3,3,1,3,3,3,3,2,1,2,2,2,2,4,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,4,2,2,1,1,3,,207,6057,1,1,3,1,1,3,3,3,2,1,2,2,3,3,2,4,1,3,1,1,1,1,3,2,1,2,2,1,3,4,3,3,2,3,2,2,2,2,3,2,3,0,2,4,5,1,2,5,1,9,2,2,9,2,90,4,9
1,76,572,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,2,3,3,1,3,3,1,1,1,3,3,3,3,3,1,1,3,3,3,3,3,3,4,2,1,4,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,4,1,1,3,1,3,,207,6057,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,3,3,1,2,1,1,3,2,1,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,3,1,1,4,5,1,1,6,5,9,1,2,9,3,90,9,9
1,76,573,1,3,1,3,1,1,3,3,1,3,1,1,1,1,3,1,3,3,1,3,3,3,1,1,3,3,3,3,1,3,3,3,3,3,2,3,2,2,2,2,4,2,3,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,2,5,1,1,2,1,3,,207,6057,3,1,1,1,1,2,1,1,1,1,1,1,2,2,1,4,1,3,1,1,1,1,3,2,3,2,1,1,3,3,4,2,1,2,1,1,1,2,2,2,3,2,2,1,2,1,1,5,3,9,2,2,9,3,91,2,9
1,76,574,1,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,3,1,1,1,3,3,3,3,1,1,3,3,3,3,1,1,1,2,2,2,2,5,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,3,1,1,1,1,3,,207,6057,4,1,3,1,1,1,3,1,1,1,1,1,2,2,1,1,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,3,2,9,1,1,9,2,90,9,9
1,76,575,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,1,1,1,3,1,1,2,3,3,3,0,1,1,1,3,3,3,3,3,1,3,2,2,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,4,2,2,1,2,3,,207,6057,5,1,1,2,1,2,2,2,1,2,1,2,3,3,2,2,3,2,1,2,2,2,9,9,2,2,1,3,2,3,3,2,3,2,2,2,2,2,2,2,3,3,0,3,5,4,2,5,5,9,1,1,9,3,90,4,9
1,76,576,1,3,2,1,1,1,3,3,1,3,1,1,1,1,1,3,3,3,1,3,1,1,3,3,3,3,3,1,1,1,3,3,1,3,2,3,1,2,2,2,5,2,3,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,3,1,3,,207,6057,6,1,2,2,1,2,3,2,3,1,1,2,3,3,1,3,3,2,1,2,2,1,2,2,0,3,1,1,2,3,1,1,2,1,2,2,1,1,2,2,1,2,2,0,0,2,1,6,2,9,2,2,9,2,90,1,9
1,76,577,1,1,3,1,1,1,1,3,1,3,1,1,1,1,3,3,3,1,1,3,3,1,1,1,3,3,3,1,1,1,3,3,1,1,2,1,3,4,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,1,1,2,1,3,,207,6057,7,1,1,2,1,1,1,2,2,1,1,2,3,3,1,2,1,1,1,2,2,2,9,9,1,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,3,3,1,4,4,4,1,6,2,9,1,1,9,3,91,0,9
1,76,578,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,3,1,1,1,3,3,3,1,1,1,3,1,3,3,2,1,3,2,2,2,5,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,3,1,3,,207,6057,8,1,1,1,1,2,2,2,2,2,1,2,2,3,1,1,1,2,1,1,1,1,3,2,1,1,1,1,4,4,3,1,2,2,2,2,1,1,2,1,3,3,1,1,3,1,1,6,5,9,2,1,9,2,90,8,9
1,76,579,1,3,3,3,1,1,3,3,1,3,1,2,1,3,3,3,3,1,1,3,1,1,3,1,3,3,3,1,3,1,3,3,3,3,2,3,2,2,2,2,0,1,3,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,4,1,1,3,2,3,,207,6057,9,1,1,1,1,1,2,2,2,1,1,2,3,2,1,4,1,2,1,2,2,1,3,2,1,3,2,2,2,4,3,2,2,1,1,1,2,2,2,2,2,4,1,1,5,1,1,6,3,9,1,2,9,3,91,1,9
1,76,580,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,3,1,1,1,1,1,1,3,3,3,1,1,3,3,3,3,3,3,1,2,2,2,2,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,4,1,1,1,1,2,,207,6058,0,1,3,2,1,2,1,1,1,1,1,1,1,3,1,4,1,3,1,2,1,2,9,9,1,2,1,1,2,2,2,2,2,2,1,1,1,3,2,2,1,1,2,1,2,1,1,7,4,9,1,2,9,1,90,1,9
1,76,581,1,3,3,3,1,1,3,3,1,3,1,1,1,1,1,3,3,1,1,3,3,1,3,1,3,3,3,1,3,3,3,3,3,3,2,3,2,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,3,1,2,2,2,3,,207,6058,1,1,1,1,1,1,1,2,2,1,1,1,3,2,2,3,1,3,1,2,1,1,3,1,2,3,1,1,3,3,3,3,1,2,2,3,1,2,1,2,2,4,1,4,2,1,1,5,3,9,1,1,9,3,91,0,9
1,76,582,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,1,3,3,3,3,2,1,1,3,3,3,3,1,1,1,2,3,3,3,2,2,3,4,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,3,1,3,,207,6058,2,1,1,3,1,1,1,1,3,1,3,3,1,1,4,4,3,3,1,2,1,3,6,4,1,2,1,1,2,3,4,3,3,2,2,2,1,1,4,1,3,2,2,5,4,1,1,5,2,9,1,2,9,3,91,1,9
1,76,583,1,3,3,1,1,1,3,3,1,3,1,1,1,1,3,3,3,3,3,1,1,1,1,3,1,3,3,1,1,3,1,3,3,3,1,3,2,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,1,1,3,2,2,2,2,1,2,2,2,2,2,4,1,1,2,3,3,,207,6058,3,1,3,1,1,1,1,1,2,2,1,2,2,3,3,2,3,0,1,2,1,1,3,2,2,2,1,2,1,3,3,3,2,2,2,1,1,2,4,1,2,2,0,5,2,1,1,6,4,9,2,1,9,3,90,1,9
1,76,584,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,3,3,3,3,1,3,3,1,3,3,1,2,1,2,2,2,1,3,1,3,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,4,1,1,2,1,3,,207,6058,4,1,2,1,1,3,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,6,5,0,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,3,2,0,4,5,3,2,6,5,9,1,1,9,1,90,1,9
1,76,585,1,3,1,3,1,1,3,3,1,3,1,1,1,1,1,3,3,1,1,1,3,1,3,1,1,3,3,1,3,3,3,3,1,3,3,3,1,2,2,2,5,2,3,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,2,1,3,,207,6058,5,1,3,1,1,1,1,1,1,2,2,3,3,3,2,4,3,3,1,1,1,1,3,2,3,3,1,1,3,4,4,2,1,2,2,1,2,2,2,2,2,4,2,4,5,3,2,5,5,9,1,1,9,2,90,1,9
1,76,586,1,1,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,1,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,2,2,2,4,2,3,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,3,1,2,2,1,3,,207,6058,6,1,3,2,1,2,1,2,3,1,1,2,3,3,2,3,3,3,1,1,1,1,1,2,2,3,2,2,1,3,3,2,3,2,2,2,1,1,2,3,2,4,0,4,0,2,2,5,5,9,1,2,9,1,90,3,9
1,76,587,1,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,1,3,1,3,1,3,1,1,1,3,3,1,3,1,3,3,3,1,3,1,2,2,2,1,3,1,3,3,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,4,1,2,1,1,3,,207,6058,7,1,1,1,2,2,3,2,2,2,1,2,1,1,3,4,1,3,3,1,1,1,2,2,1,3,2,2,2,1,1,2,0,2,1,1,1,2,4,1,2,3,1,5,1,2,1,1,4,9,1,1,9,4,90,3,9
1,76,588,1,3,3,1,1,1,3,1,1,1,1,1,1,3,3,3,3,1,1,1,3,3,1,1,3,3,3,3,3,1,3,3,3,3,2,1,2,4,2,2,4,1,3,3,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,3,1,2,3,1,3,,207,6058,8,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,3,2,1,2,1,1,2,1,1,1,1,3,1,2,5,2,2,1,5,4,9,1,1,9,3,90,9,9
1,76,589,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,1,1,1,3,3,3,3,1,1,3,3,3,3,3,2,1,3,2,1,2,3,2,3,2,1,1,1,1,2,1,1,1,1,1,2,2,0,1,1,1,2,2,1,2,1,3,1,1,1,1,2,,207,6058,9,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,2,2,1,2,2,2,2,1,1,3,3,2,1,2,2,2,3,3,2,3,1,4,1,1,1,2,4,2,3,1,9,1,1,9,1,90,3,9
1,76,590,1,3,3,3,1,1,3,3,1,3,1,1,1,1,1,3,3,3,3,1,1,3,1,1,3,3,3,3,1,1,3,3,3,3,3,1,3,4,2,2,5,1,3,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,0,4,3,1,3,1,3,,207,6059,0,1,2,1,1,1,3,1,1,0,1,1,2,2,1,1,1,1,1,2,1,1,3,2,1,2,1,1,2,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,5,1,9,2,0,9,2,90,3,9
1,76,591,1,3,3,3,1,1,3,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,3,3,3,1,3,1,3,3,3,3,1,3,3,2,2,2,5,2,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,2,2,1,1,0,3,1,2,2,1,2,,207,6059,1,1,2,2,1,2,3,1,2,2,1,2,2,1,2,2,3,3,1,2,1,3,3,2,2,2,1,2,4,2,2,1,2,2,2,2,3,1,4,1,3,2,1,3,1,1,1,5,2,9,1,1,9,3,90,4,9
1,76,592,1,3,3,2,1,1,3,3,1,3,1,1,1,1,1,3,3,0,1,1,1,1,1,1,3,2,3,1,1,1,3,1,1,3,2,3,1,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,3,1,3,,207,6059,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,3,1,2,1,2,3,3,1,2,1,1,2,2,3,3,2,2,2,3,2,2,2,2,3,2,1,3,5,1,1,4,3,9,2,2,9,2,90,6,9
1,76,593,1,1,3,3,1,1,3,3,1,3,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,3,3,3,3,1,3,4,2,2,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,,207,6059,3,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,2,0,1,3,2,2,1,1,2,2,3,2,1,2,1,2,2,3,1,3,1,3,1,2,3,2,3,2,5,5,9,1,1,9,1,90,5,9
1,76,594,1,3,3,1,1,1,1,3,1,3,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,3,1,3,3,1,3,2,1,3,2,2,1,2,1,3,3,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,0,1,3,1,3,,207,6059,4,1,1,1,1,3,1,1,1,1,1,1,2,1,1,4,1,3,1,1,1,1,3,2,1,1,1,1,2,1,2,2,2,2,1,1,3,0,2,3,4,1,1,1,1,3,2,4,5,9,1,1,9,1,90,5,9
1,76,595,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,1,3,3,1,0,1,1,3,3,3,3,3,1,1,3,3,3,3,3,2,3,1,2,2,2,5,2,3,2,1,1,1,1,2,0,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,3,1,2,1,1,3,,207,6059,5,1,1,1,1,3,1,1,1,1,1,1,2,1,2,1,3,3,1,2,1,3,6,2,2,2,3,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,0,4,2,3,2,5,5,9,1,1,9,3,90,8,9
1,76,596,1,1,3,3,1,1,3,3,1,1,1,3,1,1,3,1,3,3,1,2,3,1,2,1,3,3,3,1,1,3,3,3,3,3,3,0,2,2,2,2,4,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,3,,207,6059,6,1,1,1,1,1,1,1,2,2,1,1,3,3,2,4,1,1,1,1,1,1,4,5,2,3,0,1,1,4,3,3,2,2,2,2,1,1,2,2,2,2,1,4,0,2,2,7,4,9,2,2,9,2,90,5,9
1,76,597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,3,1,1,3,2,1,2,2,2,2,5,2,3,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,1,1,1,1,3,,207,6059,7,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,3,2,2,0,0,1,2,2,1,1,1,1,2,4,2,1,3,2,1,2,1,1,2,2,2,2,1,1,1,1,1,5,1,9,1,1,9,3,91,1,9
1,76,598,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,3,3,1,3,3,3,3,1,1,3,3,3,3,3,4,1,2,2,2,2,4,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,3,1,1,2,1,3,,207,6059,8,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,3,1,2,2,2,9,9,1,2,1,1,2,2,3,1,2,2,1,2,3,2,1,2,3,2,2,1,2,1,1,5,3,9,2,1,9,2,90,8,9
1,76,599,1,3,3,1,1,1,3,3,3,1,1,1,1,3,1,1,3,1,1,3,3,1,1,1,3,3,3,1,3,1,3,3,3,1,2,1,1,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,3,1,3,,207,6059,9,1,1,2,1,1,2,3,3,2,3,3,3,3,1,3,2,2,1,1,1,2,9,9,3,4,2,2,3,3,4,3,1,3,3,1,1,2,1,5,4,2,1,2,1,3,2,6,5,9,1,2,9,3,90,8,9
1,76,600,1,3,1,3,1,1,3,3,1,1,1,3,1,1,3,1,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,3,3,1,2,1,0,0,2,1,3,1,0,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,3,1,2,2,1,3,,207,6060,0,1,1,2,1,2,2,2,2,1,1,2,3,3,2,3,3,2,1,2,2,1,4,2,2,2,0,0,2,4,3,0,2,2,2,1,1,2,2,2,1,2,0,1,2,1,1,6,3,9,1,2,9,2,90,5,9
1,76,601,1,1,3,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,3,1,3,3,3,3,3,1,3,4,2,2,3,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,3,2,1,1,3,,207,6060,1,1,2,1,1,1,3,1,1,1,1,1,3,2,2,1,1,1,1,2,1,1,3,2,1,2,1,1,1,4,1,2,2,2,1,1,2,1,1,1,4,3,1,2,4,2,2,3,5,9,1,2,9,3,91,0,9
1,76,602,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,3,3,1,3,3,3,3,3,1,3,3,2,4,2,2,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,4,1,1,1,2,3,,207,6060,2,1,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,3,1,2,2,2,2,1,2,1,1,3,2,1,4,5,1,2,6,5,9,1,2,9,2,90,1,9
1,76,603,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,1,3,1,1,3,1,3,3,3,1,3,1,3,3,3,3,2,3,1,2,2,2,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,1,1,1,2,3,,207,6060,3,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,2,3,2,1,1,3,4,3,1,2,1,1,1,1,2,2,2,3,1,1,4,5,5,1,7,3,9,1,2,9,1,90,5,9
1,76,604,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,3,3,1,1,0,3,2,3,2,3,3,3,1,1,1,3,3,3,3,2,3,1,2,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,3,,207,6060,4,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,3,2,2,1,2,1,1,1,4,2,2,2,1,1,1,3,2,1,2,4,2,2,5,3,4,1,8,3,9,1,1,9,2,90,5,9
1,76,605,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,3,3,1,3,3,3,2,1,3,1,3,3,3,3,3,3,3,2,3,2,2,4,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,3,1,1,2,2,2,,207,6060,5,1,1,2,1,1,1,1,2,1,1,2,3,3,4,3,2,2,1,2,1,1,4,2,3,2,2,2,3,3,3,3,1,3,3,2,3,2,2,4,1,2,2,5,3,1,2,7,3,9,1,2,9,2,90,5,9
1,76,606,1,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,3,3,3,3,1,3,3,3,1,3,3,3,3,0,3,4,1,3,2,2,1,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,5,1,1,1,2,3,,207,6060,6,1,1,1,1,1,1,1,2,1,1,1,3,3,2,3,1,1,1,2,2,2,9,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,4,3,3,1,1,5,3,2,4,1,9,1,1,9,2,90,5,9
