CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3A.,Q.3B.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,CARD..1,DECK..1,BALLOT..1,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74C..1,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100A.,Q.100B.,Q.100C.,Q.100D.,Q.100D..1,Q.101A.,Q.102E.,Q.103I.,Q.104E.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.
1,85,510,1,3,3,2,5,4,1,5,1,9,1,1,7,1,1,2,3,1,1,3,2,2,1,2,2,1,1,2,2,2,3,2,1,2,2,3,2,2,2,3,2,3,3,2,4,4,1,1,1,3,1,1,1,1,3,1,1,4,2,2,1,3,2,1,4,4,4,4,2,85,510,1,2,2,2,2,2,4,5,6,3,1,3,2,2,3,1,2,3,1,3,1,3,3,2,2,3,2,2,2,3,3,2,3,2,3,2,2,2,2,2,5,2,4,9,3,0,0,0,0,0,0,0,0,0,0,0,10,51229
1,85,511,1,4,1,1,5,4,1,5,1,4,3,3,7,1,1,1,2,2,2,1,3,2,1,2,1,1,1,2,2,2,3,2,1,3,3,3,1,2,3,2,1,2,2,2,3,3,1,2,2,4,1,1,1,10,2,3,3,3,2,1,2,3,3,3,3,3,2,3,2,85,511,2,2,1,1,1,1,1,5,2,1,1,3,1,1,3,3,1,3,1,3,1,1,3,1,4,3,2,3,3,4,4,1,3,2,4,1,1,1,1,1,4,6,6,5,1,5,2,1,6,3,3,3,6,0,1,5,10,22152
1,85,512,2,5,3,2,5,4,1,5,1,2,3,3,6,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,3,5,3,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,1,3,1,1,2,2,1,2,3,3,2,2,3,3,4,3,3,3,4,4,2,85,512,1,2,1,2,1,1,2,5,2,1,1,2,3,1,4,1,2,4,1,4,1,3,3,1,4,3,1,4,2,4,2,5,3,2,4,2,2,2,2,2,5,3,3,7,1,3,2,3,2,2,4,3,6,0,2,1,10,11051
1,85,513,1,5,3,2,5,4,2,1,3,9,1,1,6,1,2,2,1,2,1,1,2,2,1,2,2,1,2,4,4,1,2,2,1,3,2,3,2,1,2,1,3,2,2,2,3,4,2,2,2,2,2,1,1,3,3,3,3,1,3,1,3,4,3,4,3,3,1,2,2,85,513,2,1,2,1,1,1,2,2,5,1,1,2,3,1,2,3,3,4,2,2,1,1,4,2,3,1,1,2,3,1,4,2,3,1,4,1,1,1,1,2,3,2,2,7,4,0,0,0,0,0,0,0,0,0,0,0,10,41279
1,85,514,1,4,3,2,5,4,1,5,1,1,3,3,3,1,2,3,2,3,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,1,3,1,2,2,0,2,3,3,4,3,3,4,3,2,3,3,3,3,4,4,4,2,85,514,1,2,1,1,1,2,4,2,5,3,1,3,2,2,2,2,2,3,2,2,3,3,3,2,2,3,2,2,3,3,5,2,3,2,2,3,1,1,1,1,4,7,1,2,0,3,8,3,2,3,3,3,4,2,1,1,10,27059
1,85,515,1,4,3,2,5,4,1,5,1,4,3,3,4,1,1,2,2,1,1,3,1,2,0,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,2,1,3,4,1,1,1,3,2,1,2,2,1,3,3,4,2,1,2,2,3,5,3,1,4,4,2,85,515,3,2,2,1,2,1,2,2,5,1,1,2,1,1,2,1,1,2,2,2,2,3,3,2,2,1,2,2,2,2,3,2,2,2,2,1,1,1,1,1,4,4,2,9,4,3,9,5,4,3,5,3,0,3,2,1,9,21042
1,85,516,1,4,3,2,5,4,1,5,1,4,3,3,4,1,2,3,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,3,2,3,2,2,1,3,3,2,3,2,2,4,1,3,1,3,1,1,1,1,3,3,3,4,1,3,2,2,1,3,2,4,4,2,2,85,516,3,2,2,1,2,2,4,5,2,1,1,3,1,1,3,2,1,3,2,2,2,1,3,2,3,1,1,2,2,3,3,4,1,1,2,1,1,1,1,1,4,2,2,8,1,4,5,5,4,2,3,4,4,5,3,2,10,22091
1,85,517,1,2,3,2,5,4,1,5,1,9,1,1,5,1,1,2,2,1,1,4,1,2,1,2,1,2,2,2,2,1,1,1,2,3,2,2,1,3,2,3,4,4,4,1,2,5,1,3,1,4,1,1,1,2,3,3,3,4,2,2,1,2,1,1,3,4,2,2,2,85,517,3,2,2,1,1,1,2,6,1,5,1,2,2,2,2,3,1,2,3,2,2,3,3,2,2,2,2,2,3,2,3,2,3,1,2,2,1,1,1,1,4,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,8,92249
1,85,518,1,2,3,2,5,4,1,5,1,9,1,1,6,1,1,2,2,2,1,4,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,3,2,3,1,3,3,1,2,2,2,3,1,1,1,4,2,1,2,2,1,3,3,4,1,1,2,3,2,4,1,1,2,3,2,85,518,3,2,2,1,2,1,0,2,6,5,1,2,3,1,3,2,2,3,2,2,2,4,3,1,2,2,1,3,2,3,3,2,3,2,4,3,0,0,0,1,1,5,2,7,4,0,0,0,0,0,0,0,0,0,0,0,10,42189
1,85,519,1,1,3,2,5,4,1,5,1,9,1,1,2,1,1,3,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,3,2,3,3,3,2,3,2,3,4,2,2,3,1,1,1,3,1,1,2,2,2,3,3,4,2,1,2,3,3,2,2,2,4,5,2,85,519,3,2,2,1,1,1,4,2,3,5,1,2,2,1,2,3,2,2,2,3,1,3,3,2,2,2,2,2,1,3,3,2,2,2,3,2,1,1,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,41339
1,85,520,1,3,3,2,5,4,1,5,1,9,1,6,3,1,1,2,2,1,1,3,1,2,0,2,1,2,2,2,2,1,2,1,1,2,2,1,2,3,1,3,2,2,2,1,2,5,1,1,1,4,1,1,2,2,3,2,2,3,3,2,2,3,2,2,3,4,1,2,2,85,520,1,2,2,1,1,2,2,5,4,6,1,3,2,2,2,2,1,3,2,3,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,3,1,1,1,0,3,2,5,7,3,0,0,0,0,0,0,0,0,0,0,0,9,91139
1,85,521,2,2,3,2,5,4,1,5,1,9,2,2,3,1,1,2,2,1,2,2,1,2,5,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2,3,2,3,2,4,4,2,1,1,3,1,1,2,2,1,2,0,5,5,0,0,0,0,4,2,1,2,3,2,85,521,2,2,1,1,1,1,1,1,2,5,1,3,1,1,2,2,2,3,3,4,2,2,4,2,3,3,2,2,2,2,3,4,1,1,2,2,1,1,1,1,4,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,10,93139
1,85,522,1,1,3,2,5,4,1,5,1,9,1,1,5,2,2,2,2,1,2,1,3,2,1,1,2,1,1,1,1,2,2,1,1,3,2,4,2,2,3,1,2,2,2,2,4,5,2,1,2,1,1,1,2,2,3,3,3,1,2,1,1,4,3,2,3,2,3,5,2,85,522,3,2,2,1,2,1,2,5,1,2,1,3,1,1,2,2,2,3,1,4,1,3,2,2,2,1,1,3,1,2,3,2,3,1,3,3,1,1,1,1,4,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,9,91039
1,85,523,3,5,3,2,6,4,1,5,1,2,3,3,4,1,2,2,2,3,2,3,1,2,5,2,1,2,2,2,1,2,2,1,2,2,1,1,2,3,2,3,1,2,1,1,2,3,1,1,1,3,1,1,2,5,1,2,2,3,3,1,2,3,2,2,2,3,2,3,2,85,523,1,2,1,2,2,1,1,4,2,3,1,2,2,1,4,1,1,4,1,2,1,3,1,1,4,1,1,4,1,2,1,3,1,2,3,1,1,1,2,1,3,3,1,4,0,3,3,5,2,3,3,4,4,2,2,1,10,63221
1,85,524,2,4,3,2,6,4,1,5,1,4,3,3,5,1,1,3,3,1,1,1,1,2,1,2,1,2,1,1,1,2,2,5,2,2,1,1,2,2,4,1,4,2,3,5,2,3,2,3,2,4,2,1,2,3,1,3,3,4,4,1,3,2,3,2,4,1,2,2,2,85,524,4,2,2,1,1,2,2,2,5,3,1,2,1,1,3,2,1,2,1,2,2,2,1,2,0,1,2,3,3,4,1,3,2,2,2,2,1,1,1,1,4,3,1,9,3,4,6,4,6,2,4,1,4,4,2,5,9,25121
1,85,525,1,5,3,2,6,4,1,5,1,4,3,3,5,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,3,2,1,2,2,2,2,2,1,3,1,2,2,1,3,4,1,1,1,1,3,1,1,1,1,3,3,4,3,0,3,1,2,2,2,3,3,3,5,2,85,525,3,2,2,1,1,1,2,3,2,5,1,2,3,2,3,2,1,3,1,2,3,2,3,1,4,1,1,3,2,1,3,2,3,2,2,2,2,2,2,1,1,4,2,8,0,2,3,4,2,1,3,4,4,2,4,1,8,0
1,85,526,1,3,3,2,6,4,1,5,1,7,2,3,7,1,4,1,2,2,1,2,1,2,4,2,1,2,2,2,2,2,3,2,2,3,3,2,1,2,2,2,1,1,2,2,2,4,2,1,1,3,1,1,2,1,2,3,3,4,3,1,1,2,2,2,3,2,2,2,2,85,526,3,2,2,1,1,1,2,2,5,6,1,3,1,1,3,2,1,3,3,3,1,2,3,2,2,3,1,3,2,2,3,2,2,2,4,2,1,1,1,1,4,3,5,8,3,0,0,0,0,0,0,0,0,0,0,0,8,72061
1,85,527,1,4,3,2,6,4,1,5,1,4,3,3,7,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,3,2,1,4,1,1,2,3,2,4,3,2,3,1,2,4,1,1,1,4,1,1,2,1,2,3,3,4,2,2,2,4,3,2,3,3,1,1,2,85,527,2,2,2,1,1,1,2,5,3,2,1,3,2,1,2,2,1,3,2,3,2,3,3,2,2,1,1,2,2,2,3,2,2,1,3,2,2,1,2,1,2,5,6,5,1,3,8,5,7,5,4,4,3,2,2,1,8,12201
1,85,528,1,3,3,2,6,4,1,5,1,2,3,3,7,1,2,3,2,3,3,3,2,2,1,2,3,2,2,2,2,2,2,1,2,3,1,3,2,2,1,3,4,3,3,1,1,4,1,1,1,2,2,1,1,1,1,3,3,4,3,1,2,4,3,3,2,4,2,2,2,85,528,4,2,2,1,2,1,2,2,5,1,1,2,2,2,2,1,1,2,1,3,1,3,2,2,2,3,1,2,2,2,3,1,3,2,2,3,1,1,1,1,4,2,2,6,1,2,9,4,4,4,2,3,3,4,1,1,9,62061
1,85,529,1,2,3,2,6,4,1,5,1,9,1,1,4,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,3,2,2,2,3,2,2,3,2,2,3,1,3,2,2,1,1,1,1,2,1,2,2,4,3,2,3,1,3,3,4,2,3,2,85,529,2,2,2,1,1,2,2,2,5,3,1,3,1,1,2,1,2,4,1,3,1,4,1,2,2,1,2,2,3,2,3,2,3,2,2,3,2,2,2,1,1,5,2,5,6,0,0,0,0,0,0,0,0,0,0,0,9,41149
1,85,530,1,3,3,2,6,4,1,5,1,9,1,1,5,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,3,3,2,2,2,3,4,2,1,2,3,2,1,1,1,2,3,3,4,3,1,2,2,2,3,3,2,2,2,2,85,530,3,2,1,1,2,2,2,3,6,1,1,2,3,1,2,3,3,2,3,2,3,2,3,3,3,3,1,2,2,2,3,1,3,1,3,3,2,1,1,2,2,7,4,7,2,0,0,0,0,0,0,0,0,0,0,0,10,93029
1,85,531,1,2,3,2,6,4,1,5,1,7,1,3,6,3,4,1,2,2,2,1,3,2,4,1,3,3,2,3,3,3,3,3,2,3,1,3,1,1,2,2,1,3,3,2,3,3,1,2,1,3,1,2,4,2,1,3,3,4,2,3,1,3,3,2,3,2,2,2,2,85,531,2,2,2,1,1,1,3,5,1,3,1,2,3,1,3,2,2,3,2,3,3,1,4,2,3,2,2,3,3,1,4,3,3,2,4,1,1,1,1,1,4,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,8,33073
1,85,532,1,2,3,2,6,4,1,5,1,4,1,3,3,1,2,1,2,3,1,1,2,2,1,3,1,2,1,2,1,3,2,2,1,2,2,3,1,1,1,1,3,1,2,3,2,4,2,1,2,3,1,1,1,1,1,2,2,4,2,3,1,4,3,2,3,4,2,2,2,85,532,1,2,2,1,1,2,4,2,5,4,1,4,2,1,4,2,1,2,2,4,1,2,3,1,2,2,2,3,2,4,3,4,3,2,4,2,1,1,1,1,4,2,1,7,1,4,4,5,3,2,3,2,3,3,2,2,10,64162
1,85,533,1,5,3,2,7,4,1,5,1,7,3,3,4,2,4,1,2,2,2,1,3,2,1,1,4,2,2,3,3,2,4,3,2,2,2,3,2,2,3,2,1,2,2,2,3,4,1,3,1,3,1,1,2,1,1,3,3,3,1,3,3,3,3,3,3,1,2,2,2,85,533,3,2,2,1,1,1,2,1,5,2,1,4,1,2,4,1,2,2,1,3,1,3,1,2,4,1,2,2,3,3,2,4,1,3,4,1,1,1,1,1,4,6,2,8,2,0,0,0,0,0,0,0,0,0,0,0,8,31062
1,85,534,1,5,3,2,7,4,1,5,1,1,2,3,5,1,2,1,2,1,1,2,2,2,1,2,3,2,1,2,1,2,2,2,1,4,2,3,2,2,4,3,1,2,3,2,2,3,1,1,1,3,1,1,2,1,1,3,3,3,3,3,2,3,3,2,1,2,4,4,2,85,534,2,2,2,1,1,1,2,5,3,1,1,3,1,2,3,1,1,2,2,2,2,3,2,2,4,1,2,3,3,1,4,3,2,2,3,2,1,1,1,1,4,3,3,8,3,0,0,0,0,0,0,0,0,0,0,0,8,65311
1,85,535,1,1,3,2,7,4,1,5,1,9,1,1,7,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,1,2,2,1,2,2,3,2,1,2,1,3,1,2,2,3,4,1,2,2,3,3,1,0,2,2,2,2,4,1,2,2,2,2,2,2,1,1,2,2,85,535,3,2,2,1,1,2,3,6,1,2,1,3,3,1,3,2,1,4,3,4,3,2,3,1,3,1,1,2,3,2,4,2,2,1,4,3,2,2,2,1,1,5,2,5,6,0,0,0,0,0,0,0,0,0,0,0,9,51269
1,85,536,1,5,2,2,7,4,1,5,1,9,2,1,7,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,3,3,2,3,4,1,1,1,4,1,1,1,1,2,3,3,4,3,3,1,1,2,2,1,1,4,4,2,85,536,4,2,2,1,1,2,3,1,4,5,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,1,1,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9,91269
1,85,537,1,1,3,2,7,4,1,5,1,9,1,1,7,1,2,2,2,1,1,3,2,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,4,2,4,2,2,4,1,1,1,3,1,1,2,2,3,3,3,4,3,1,1,3,2,2,3,1,1,2,2,85,537,3,2,2,1,1,1,2,5,2,1,1,3,2,2,3,3,1,3,3,2,2,2,3,2,3,3,2,2,3,2,3,2,3,2,3,3,1,1,1,1,4,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,8,92239
1,85,538,1,4,1,2,7,4,1,5,1,7,1,3,7,1,1,2,2,1,1,3,2,2,4,2,1,2,2,1,1,2,2,1,1,3,2,2,2,3,1,3,4,1,2,2,2,5,1,1,1,3,1,2,1,7,1,3,3,4,2,2,1,1,2,2,3,3,1,2,2,85,538,1,2,2,1,1,1,2,5,2,1,1,3,3,2,2,2,1,4,1,2,3,2,3,1,3,3,1,2,3,2,3,2,3,1,2,2,1,1,1,2,3,3,5,7,4,0,0,0,0,0,0,0,0,0,0,0,8,72121
1,85,539,1,5,3,2,7,4,1,5,1,4,4,3,7,1,1,2,2,2,2,1,4,2,1,2,2,2,1,3,2,2,3,2,1,5,1,2,1,1,3,3,1,2,1,2,3,2,1,1,1,4,1,1,1,1,3,3,3,4,2,2,1,2,1,2,3,1,2,2,2,85,539,3,2,2,1,1,2,2,3,1,4,1,3,3,1,1,2,4,2,3,2,2,3,3,1,3,3,1,1,3,2,3,2,3,2,4,1,2,2,2,2,5,6,3,4,1,3,9,2,6,3,4,4,1,4,5,5,9,83042
1,85,540,1,2,1,2,7,4,1,5,1,4,1,3,7,2,4,1,2,1,2,1,3,1,1,3,1,2,1,3,2,2,2,5,1,4,1,2,1,1,3,1,3,1,1,2,3,2,1,3,3,3,2,1,1,1,1,3,3,2,1,1,4,4,2,3,3,3,1,2,2,85,540,3,2,2,1,1,1,2,5,1,4,1,2,3,1,3,3,1,4,1,2,3,1,4,1,3,3,2,3,3,4,4,2,3,2,3,1,1,1,1,1,4,2,5,7,4,4,3,2,5,2,1,2,2,3,2,5,8,25192
1,85,541,1,4,3,2,7,4,1,5,1,4,3,3,7,1,4,1,3,3,3,2,2,4,1,3,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,3,3,2,3,2,2,2,0,4,2,3,3,3,3,4,3,2,5,2,2,4,4,1,4,2,85,541,4,2,2,1,1,1,2,5,2,1,1,2,3,2,3,2,2,3,2,3,2,2,3,2,2,2,2,2,3,3,3,3,3,2,3,2,2,1,2,1,2,2,4,7,3,2,5,2,3,1,2,1,1,3,2,1,8,64022
1,85,542,1,4,1,2,7,4,1,5,1,4,3,3,7,1,2,1,2,1,2,2,3,2,1,2,1,1,1,2,1,2,2,1,1,5,2,2,1,2,1,2,2,3,2,2,3,3,1,1,1,3,2,1,2,1,2,3,3,4,1,3,3,3,3,2,2,1,2,2,2,85,542,3,2,2,2,2,1,4,2,5,4,1,3,3,2,3,2,1,3,2,2,2,2,2,2,3,2,2,3,2,4,1,2,3,3,2,3,1,2,2,2,1,2,5,9,3,5,3,5,5,3,2,3,4,5,1,2,10,21131
1,85,543,1,4,3,2,7,4,1,5,1,9,3,1,6,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,3,1,2,2,3,3,2,3,1,3,2,1,2,8,1,3,3,4,1,1,4,3,2,2,2,1,1,2,2,85,543,3,2,2,1,2,1,2,3,1,5,1,2,3,2,3,2,1,3,1,3,2,3,3,1,2,2,1,3,2,3,3,2,3,2,3,1,1,1,1,1,4,2,5,9,3,0,0,0,0,0,0,0,0,0,0,0,9,42269
1,85,544,1,4,3,2,7,4,1,5,1,2,3,3,6,2,4,1,2,2,2,2,3,4,4,1,2,2,2,2,1,1,2,2,1,1,3,3,2,2,3,3,3,2,3,2,1,3,2,1,2,3,2,2,2,3,3,2,2,2,3,3,2,4,1,3,3,2,2,2,2,85,544,1,2,1,2,2,2,1,5,3,4,1,3,1,1,2,3,1,2,2,3,1,2,2,1,3,2,1,2,2,2,2,4,1,1,3,1,2,2,2,2,5,1,3,4,3,1,8,3,1,3,1,1,4,3,2,5,6,11011
1,85,545,2,5,3,2,7,4,1,5,1,7,3,3,6,1,1,3,1,1,2,3,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,3,2,1,5,1,1,1,3,1,0,1,5,3,3,3,2,3,2,1,1,1,2,4,4,3,5,2,85,545,2,2,2,1,2,1,2,2,5,4,1,2,3,1,2,3,1,3,3,2,2,3,3,1,3,2,1,3,3,2,3,3,3,1,2,3,1,1,1,1,4,2,2,9,2,0,0,0,0,0,0,0,0,0,0,0,9,33081
1,85,546,2,5,3,2,7,4,1,5,1,4,3,3,6,1,3,3,1,3,3,2,2,2,1,2,1,1,2,4,1,1,3,2,1,4,2,2,1,2,4,3,3,2,3,1,2,4,2,3,2,3,2,2,2,2,1,3,3,4,2,3,1,2,1,2,2,1,2,4,2,85,546,3,2,2,1,1,2,2,6,5,2,1,3,1,1,3,1,1,2,2,3,2,3,2,2,4,2,2,2,2,3,3,2,3,2,3,2,1,1,1,2,3,4,2,8,2,4,5,3,5,4,2,1,3,4,4,1,9,21161
1,85,547,1,5,3,2,7,4,1,5,1,7,3,3,6,3,5,1,2,2,2,2,2,3,1,1,4,1,2,3,1,2,2,2,1,1,1,2,2,2,1,3,3,1,1,2,2,3,1,1,1,3,3,1,4,3,3,2,2,3,1,1,2,3,3,3,3,2,3,5,2,85,547,2,2,2,1,1,2,2,5,2,3,1,2,1,2,2,2,1,2,3,2,3,2,3,2,2,2,1,2,3,3,3,3,3,2,2,3,1,1,1,1,4,2,5,9,3,3,9,4,1,2,1,3,3,2,1,1,9,61072
1,85,548,1,2,3,2,7,4,1,5,1,9,1,1,4,1,2,1,2,1,1,2,1,1,1,3,2,2,2,1,1,1,2,1,2,1,2,3,3,3,1,3,4,2,2,2,2,4,2,1,2,3,1,1,2,10,2,2,3,0,3,3,2,2,2,3,4,1,2,2,2,85,548,2,2,1,1,2,1,1,2,5,1,1,2,1,1,2,2,1,3,2,3,2,3,2,2,3,2,1,2,2,2,3,4,3,2,3,3,1,1,1,2,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,51109
1,85,549,1,3,3,2,7,4,1,5,1,2,2,3,5,1,2,1,3,1,3,4,1,2,1,3,2,2,2,1,1,1,2,1,1,2,2,3,2,3,1,2,1,3,3,1,2,4,1,1,1,4,1,1,2,2,1,3,3,4,1,3,1,2,1,1,2,1,2,2,2,85,549,3,2,2,1,1,2,2,1,3,2,1,3,2,1,3,3,2,3,2,2,3,3,3,1,2,3,1,2,3,2,3,3,2,2,2,2,1,1,1,1,4,2,3,9,3,2,8,8,6,7,2,4,0,5,5,3,9,23012
1,85,550,1,2,3,2,7,4,1,5,1,9,1,1,6,1,2,3,1,2,1,2,1,3,5,2,1,1,1,1,1,1,2,5,1,3,2,2,1,2,1,2,1,2,3,1,2,3,1,1,1,3,1,3,1,2,1,3,3,3,2,2,1,1,1,2,2,1,2,4,2,85,550,3,1,2,1,1,1,2,4,2,1,1,4,1,2,2,1,2,3,1,3,2,2,3,2,2,3,2,2,1,2,3,2,1,2,3,1,2,1,1,2,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,92929
1,85,551,1,2,3,2,7,4,1,5,1,9,1,1,6,1,5,1,2,2,2,3,3,2,0,2,2,1,1,4,4,2,0,2,1,1,2,3,2,2,4,3,3,2,2,2,3,4,1,3,1,3,1,1,1,1,3,3,3,4,1,3,3,3,2,4,3,3,4,4,2,85,551,3,2,2,1,1,1,4,2,5,1,1,3,2,1,3,2,1,2,2,2,2,1,3,2,3,2,2,2,2,2,3,2,2,1,0,0,1,0,1,0,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,93019
1,85,552,1,2,1,2,7,4,1,5,1,7,1,3,6,2,2,1,2,2,2,3,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,4,1,1,1,3,1,1,2,1,1,3,3,4,1,2,1,1,1,1,2,1,2,2,2,85,552,3,1,2,1,2,2,2,5,6,2,1,2,2,1,3,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,2,3,2,1,1,1,1,4,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,10,33063
1,85,553,1,2,3,2,7,4,1,5,1,4,1,3,6,1,2,1,2,1,1,4,1,3,0,2,1,2,1,3,2,1,4,4,2,3,2,2,2,3,1,4,1,1,4,1,3,5,1,1,1,3,1,1,4,1,3,3,3,4,3,2,1,2,2,2,2,2,2,0,2,85,553,2,2,2,1,1,1,2,5,4,2,1,4,3,1,4,3,1,4,3,3,3,2,3,2,2,3,2,4,3,2,3,2,3,2,2,3,1,1,1,1,4,2,2,5,3,3,6,8,4,6,3,4,2,3,5,4,8,62011
1,85,554,1,1,1,2,7,4,1,5,1,9,1,1,6,1,1,2,2,2,1,3,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,3,1,4,4,2,1,4,1,1,1,3,1,1,4,1,3,3,3,4,4,2,1,2,1,1,2,1,2,2,2,85,554,3,2,2,1,1,2,4,5,2,3,1,2,2,1,2,3,1,4,1,4,2,2,3,1,2,2,1,2,3,2,3,2,3,2,3,3,2,1,2,2,1,4,4,9,4,0,0,0,0,0,0,0,0,0,0,0,10,41159
1,85,555,1,3,3,2,7,4,1,5,1,9,2,1,3,1,1,1,1,1,1,3,1,2,1,2,2,2,1,1,2,2,1,1,2,3,2,2,2,3,2,4,4,2,2,3,3,2,2,3,1,3,1,3,2,2,2,2,2,2,3,3,2,5,2,3,3,1,2,4,2,85,555,2,2,2,1,1,2,2,2,5,3,1,3,3,0,0,5,6,0,5,0,0,0,0,1,4,2,3,3,3,1,4,2,3,3,2,2,1,1,2,1,3,2,3,7,1,0,0,0,0,0,0,0,0,0,0,0,9,92679
1,85,556,1,5,1,2,0,4,1,5,1,7,4,3,6,2,2,1,2,2,2,4,3,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,3,1,3,2,2,2,2,2,5,2,1,2,4,1,1,1,1,1,3,3,3,2,2,1,2,2,1,3,1,2,2,2,85,556,2,2,2,1,1,2,2,2,4,1,1,3,1,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,3,3,2,2,4,1,1,1,1,1,4,4,2,9,3,0,0,0,0,0,0,0,0,0,0,0,9,32052
1,85,557,1,3,1,2,5,4,5,1,2,4,3,3,7,2,2,1,2,3,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,1,2,2,1,2,3,1,0,0,0,0,0,2,1,2,4,3,4,2,1,2,4,3,2,3,2,0,0,2,85,557,0,0,0,0,0,0,0,2,5,1,1,2,1,1,3,3,1,3,2,3,3,3,3,2,4,1,1,2,3,3,3,3,3,2,4,1,1,1,1,1,4,2,6,3,0,4,1,2,4,4,1,2,4,2,1,5,10,25142
1,85,558,1,3,3,2,5,4,5,2,3,4,3,3,7,1,1,2,2,1,1,3,1,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,3,1,4,2,3,3,1,2,5,1,1,1,3,2,1,2,1,2,3,3,4,2,2,2,3,2,2,3,1,2,2,2,85,558,1,2,1,1,2,1,2,5,1,6,1,2,3,1,3,1,1,3,1,3,1,3,1,1,3,2,1,3,1,3,3,3,2,1,3,1,1,1,1,1,4,2,2,8,2,3,1,9,6,6,5,3,0,3,3,4,10,21251
