CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.7..1,Q.8A.,Q.8B.,Q.9.,Q.9..1,Q.10.,Q.11.,Q.12.,Q.13.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37A.,Q.38A.,Q.38B.,Q.38C.,Q.38D.,Q.38E.,Q.38F.,Q.38G.,Q.38H.,Q.38I.,Q.38J.,Q.38K.,Q.38L.,Q.38M.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.40.,Q.41.,Q.42.,Q.43.,Q.43..1,Q.43..2,CARD..1,DECK..1,BALLOT..1,X.,X..1,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.49..1,Q.49..2,Q.49..3,Q.49..4,Q.49..5,Q.49..6,Q.49..7,Q.49..8,Q.49..9,Q.49..10,Q.49..11,Q.49..12,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.57D.,Q.57E.,Q.57F.,Q.57G.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.68.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.81..1,Q.81..2,Q.81..3,Q.81..4,Q.82.,V.83.,V.84.,V.85.,V.86.
1,141,1257,6,7,1,6,6,4,6,62,1,6,6,1,6,9,5,11,41,8,2,1,2,3,4,3,3,3,3,4,3,1,4,3,3,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,3,2,2,2,1,2,141,1257,2,2,1,1,3,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,0,2,2,4,1,4,2,2,2,2,1,2,1,1,1,3,1,2,2,2,3,4,1,1,2,2,4,4,4,2,3,1,4,1,1,2,2,2,2,3,6,5,256,1
1,141,1258,8,4,0,6,6,1,7,74,1,7,7,1,3,7,3,5,41,8,2,1,4,3,4,2,2,3,3,4,3,2,3,3,3,3,1,3,1,1,2,1,2,2,2,0,2,2,2,1,2,2,2,2,1,2,2,1,3,2,2,2,2,2,141,1258,1,2,1,1,2,5,4,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,1,2,1,3,4,2,1,2,2,1,2,2,2,3,4,1,2,2,2,3,3,3,1,2,2,5,4,4,1,3,1,4,1,2,2,1,2,2,2,2,5,205,1
1,141,1259,8,9,1,6,6,1,2,23,1,2,2,1,6,10,5,4,41,8,2,2,2,3,3,2,2,3,3,4,4,3,3,3,3,3,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,3,2,2,1,2,2,141,1259,2,2,2,3,5,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,4,1,2,4,3,4,2,2,1,2,2,2,1,1,3,3,1,2,2,2,2,2,3,2,2,2,4,4,4,2,3,1,4,1,1,2,2,2,2,3,6,5,240,1
1,141,1260,1,4,1,6,5,2,2,23,1,2,2,1,5,9,5,7,80,2,1,1,3,3,1,3,4,1,0,1,1,1,1,2,2,3,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,3,2,2,2,1,2,141,1260,2,2,1,2,5,3,2,1,2,2,1,1,2,1,2,2,1,2,2,2,3,2,3,2,2,2,3,2,1,2,1,2,1,2,1,1,3,1,2,2,0,3,4,1,3,1,2,2,2,2,3,2,1,1,1,1,2,2,2,2,2,0,3,377,4
1,141,1261,3,3,2,6,5,4,5,56,1,5,5,1,3,7,4,6,80,1,1,1,7,2,1,3,4,1,0,0,0,0,0,0,3,3,3,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,3,2,3,2,1,2,2,141,1261,2,2,1,1,5,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,3,4,2,1,1,4,2,1,2,2,2,1,2,1,3,4,3,2,2,2,4,0,4,3,1,2,1,3,3,5,3,2,2,3,1,2,2,2,2,1,0,3,369,4
1,141,1262,2,5,1,6,5,4,5,51,1,5,5,1,9,10,5,5,80,1,1,2,4,2,1,3,3,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,141,1262,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,4,4,2,3,1,4,2,2,2,2,1,1,2,1,1,3,3,1,2,2,3,4,1,3,2,2,2,2,2,4,3,1,2,2,1,2,2,2,2,2,0,3,20,4
1,141,1263,8,7,1,6,8,3,3,32,1,3,3,1,6,8,5,6,74,2,2,2,4,3,1,3,2,1,2,2,2,1,2,2,3,4,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,141,1263,1,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,4,2,3,1,3,2,1,2,2,2,1,2,4,2,4,1,2,2,2,3,3,3,4,2,2,4,4,4,2,3,1,4,2,1,2,2,2,2,2,0,3,422,4
1,141,1264,9,10,1,6,6,4,1,16,1,1,1,1,5,9,1,11,60,1,1,1,3,1,1,3,4,1,0,1,1,1,1,2,1,4,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,141,1264,1,2,2,3,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,4,2,2,1,3,2,2,2,2,2,1,1,1,1,3,1,2,2,2,3,4,1,2,2,1,4,3,4,3,3,1,3,2,1,2,2,2,2,1,0,3,412,4
1,141,1265,1,9,2,6,6,5,3,32,1,3,3,1,3,6,3,6,80,1,1,2,4,3,1,3,3,1,2,3,1,1,1,1,3,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,141,1265,1,2,2,3,5,3,2,2,1,1,2,2,2,2,2,2,1,2,1,2,3,2,4,2,3,1,3,2,2,2,1,2,1,2,1,3,4,1,2,2,2,3,3,3,3,1,2,2,2,2,4,3,2,1,1,1,2,2,2,2,1,0,3,384,3
1,141,1266,3,3,1,6,5,1,5,56,1,5,5,1,4,0,5,4,80,0,3,3,7,3,1,2,4,2,3,2,3,1,1,3,2,4,3,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,3,2,2,1,2,2,141,1266,2,2,1,1,6,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,4,3,1,4,3,3,2,2,2,2,1,1,2,1,3,4,1,2,2,2,3,2,3,2,1,1,2,2,2,3,3,1,1,3,1,2,2,2,2,1,0,3,365,3
1,141,1267,9,5,1,6,8,4,2,22,1,2,0,4,5,9,4,12,64,6,2,1,6,5,3,1,1,1,1,1,1,4,1,2,3,4,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,3,1,2,2,2,2,141,1267,1,2,1,2,5,6,3,2,2,2,2,2,2,2,2,2,1,1,1,2,4,3,4,2,4,1,3,2,2,2,2,2,2,1,2,3,2,1,1,1,2,3,2,2,3,2,2,2,2,1,3,3,2,3,2,1,2,2,2,2,2,0,3,322,3
1,141,1268,1,5,1,6,5,3,2,23,2,2,2,1,4,8,3,6,80,1,1,1,4,1,1,3,3,1,2,3,1,1,3,2,3,2,3,2,3,1,1,0,0,0,0,1,0,1,1,2,2,1,2,2,1,2,2,4,3,1,2,2,2,2,141,1268,1,2,1,1,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,1,1,1,3,1,2,2,1,1,1,2,1,3,2,1,2,2,2,2,2,3,3,1,2,2,1,2,5,4,1,0,2,1,2,2,2,2,1,0,3,31,3
1,141,1269,4,6,2,6,6,6,6,62,1,6,6,1,4,9,4,2,99,1,1,1,3,1,1,2,4,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,0,2,1,2,2,2,2,141,1269,1,2,2,3,6,6,5,2,1,2,1,2,2,2,2,2,1,2,1,2,3,3,4,2,1,4,4,2,2,2,2,1,2,1,1,1,3,1,2,2,2,3,4,1,3,2,2,2,4,4,3,3,1,4,1,2,2,2,1,2,2,0,5,462,4
1,141,1270,6,6,2,6,6,5,1,14,1,1,1,1,2,7,3,5,74,1,1,1,4,1,1,3,3,1,2,1,1,1,3,2,1,4,3,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,141,1270,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,4,1,4,1,4,2,2,1,2,1,2,2,1,3,2,1,2,2,2,4,2,3,2,1,2,4,5,5,2,4,1,4,1,1,2,2,2,2,1,0,3,143,4
1,141,1271,4,7,1,6,6,1,4,43,1,4,4,1,3,7,3,4,74,4,1,1,1,1,1,3,4,1,0,2,1,2,3,2,2,3,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,141,1271,2,2,2,2,1,6,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,3,3,0,2,2,1,2,1,1,2,1,3,3,1,2,2,2,4,4,3,3,3,2,2,2,2,5,4,1,2,1,1,2,2,2,2,1,0,3,171,4
1,141,1272,4,10,2,6,7,1,3,31,1,3,3,1,4,9,5,4,80,4,1,1,1,1,1,2,2,2,0,2,2,2,1,4,2,4,3,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,1,2,2,141,1272,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,0,0,1,2,1,4,2,2,2,2,2,1,1,1,1,4,1,2,1,2,4,2,2,3,1,2,2,2,5,5,4,1,1,2,1,2,2,2,2,1,0,3,357,4
1,141,1273,6,9,1,6,6,6,5,59,2,5,5,1,2,9,4,11,74,0,1,1,7,2,2,3,3,3,3,3,3,2,2,2,3,2,2,2,1,1,1,1,0,2,1,2,1,3,1,2,2,2,2,2,1,2,2,2,3,2,1,2,2,2,141,1273,2,2,1,1,6,4,5,2,2,2,1,2,2,2,2,2,1,2,1,2,3,3,4,2,4,1,3,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,3,2,2,2,2,3,2,3,2,1,3,1,1,2,2,2,2,2,0,5,353,2
1,141,1274,2,9,2,6,6,1,3,32,1,3,3,1,3,6,1,4,99,3,1,1,1,4,1,3,4,1,2,1,1,1,2,2,2,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,141,1274,1,2,2,2,5,4,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,3,4,2,3,2,3,2,2,2,2,1,1,2,1,1,3,1,2,2,2,4,2,2,4,2,1,3,4,4,2,2,0,4,1,2,2,1,2,2,7,0,5,406,4
1,141,1275,8,9,1,6,6,4,9,91,1,9,9,1,3,9,3,9,82,4,2,1,1,4,4,3,4,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,0,1,3,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,141,1275,1,2,1,1,6,2,5,1,2,2,2,2,2,2,2,2,1,2,1,2,2,0,0,1,0,0,3,2,2,1,2,1,2,2,1,3,4,1,2,2,2,3,3,1,1,3,2,2,4,4,3,2,1,4,1,2,2,1,2,2,1,0,5,328,4
1,141,1276,1,9,2,6,3,4,1,16,1,1,1,1,6,9,3,11,83,1,1,1,4,1,1,3,4,1,3,1,1,1,3,2,1,4,2,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,141,1276,2,2,1,1,6,5,5,2,1,2,2,1,2,2,1,2,1,2,2,2,1,3,4,2,3,1,3,2,1,1,1,1,2,2,1,1,3,2,2,2,2,3,4,2,1,3,1,2,3,3,3,2,1,3,1,2,2,2,1,2,1,0,5,197,4
1,141,1277,1,6,2,6,6,6,2,23,1,2,2,1,3,9,5,6,99,1,1,2,4,2,3,3,3,2,2,3,2,1,3,3,2,3,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,1,2,2,141,1277,2,2,2,3,2,6,3,2,1,2,2,2,2,2,2,2,1,2,1,2,3,0,4,2,4,3,3,2,1,1,2,2,1,2,3,3,4,1,2,2,2,4,2,3,3,2,2,2,2,2,3,2,2,3,1,2,2,2,1,2,2,0,5,423,3
1,141,1278,2,10,1,6,5,5,2,23,1,2,2,1,6,12,7,6,74,0,0,0,7,3,3,3,3,2,3,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,3,3,2,1,2,2,141,1278,2,2,4,3,5,5,2,1,2,2,2,2,2,2,1,2,1,2,1,2,4,3,4,2,3,3,3,2,2,3,2,2,1,2,3,3,4,1,2,2,0,4,2,4,1,3,2,3,4,4,2,1,1,2,1,1,2,2,2,2,7,0,5,51,4
1,141,1279,4,7,2,6,6,2,2,22,1,2,2,1,3,9,7,6,78,1,1,1,4,1,1,3,4,1,0,1,1,1,0,0,2,3,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,141,1279,2,2,1,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,4,2,4,4,3,2,2,3,2,1,1,2,1,1,3,1,2,2,2,3,2,1,2,2,1,2,3,5,3,6,1,2,1,2,2,1,2,2,2,0,3,273,4
1,141,1280,2,8,1,6,8,5,5,54,1,5,5,1,6,9,10,5,77,8,1,1,6,4,1,2,2,3,3,3,4,1,2,2,3,3,3,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,5,2,2,2,2,2,141,1280,1,2,1,1,1,5,3,1,2,1,1,2,2,2,2,2,2,2,1,2,1,3,3,2,2,3,3,2,2,2,2,1,2,2,1,1,2,2,2,2,2,4,2,3,1,2,2,2,2,2,5,4,1,2,1,1,2,2,2,2,2,5,1,75,1
1,141,1281,2,9,1,6,6,3,5,54,1,5,5,1,2,10,4,5,74,0,3,3,4,3,2,3,3,3,3,3,2,1,3,1,3,4,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,141,1281,1,2,2,3,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,4,2,4,1,4,2,1,1,2,2,1,1,1,3,2,1,2,2,2,4,2,3,4,2,2,2,3,2,5,4,1,2,1,1,2,2,2,2,2,0,1,429,2
1,141,1282,4,5,2,6,5,6,3,33,1,3,3,1,6,9,8,5,77,1,1,3,4,2,2,3,3,3,3,4,3,3,2,1,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,141,1282,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,3,0,4,3,1,4,3,2,2,1,2,2,1,2,1,3,4,3,2,2,2,3,4,1,1,2,2,3,4,2,3,4,1,5,2,1,2,2,2,2,2,0,1,89,3
1,141,1283,1,0,1,6,6,1,3,31,1,3,3,1,3,9,5,11,99,1,1,1,1,4,1,3,4,1,3,2,1,2,1,1,3,3,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,0,0,0,1,0,2,1,2,2,2,2,2,141,1283,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,0,3,3,4,3,3,1,2,2,1,2,1,2,1,2,4,1,2,2,2,2,1,3,2,2,4,1,2,2,4,4,1,1,1,1,2,2,2,2,3,0,1,401,4
1,141,1284,6,5,1,6,7,6,3,34,1,3,3,1,7,10,5,7,60,2,2,3,7,3,1,3,3,2,0,1,1,1,1,2,2,4,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,3,3,2,2,1,2,141,1284,2,2,2,3,2,2,3,2,1,2,2,1,2,2,1,2,2,2,1,2,1,3,4,2,4,1,4,2,2,1,2,2,2,2,3,3,4,1,2,2,2,4,2,1,3,1,1,2,2,2,5,4,2,1,1,1,2,2,2,2,2,0,1,376,4
1,141,1285,4,4,2,6,5,6,2,21,1,2,5,3,3,5,3,5,82,3,1,1,1,3,1,3,4,1,3,2,1,2,1,1,1,2,3,1,3,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,141,1285,1,2,4,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,3,2,3,3,4,1,1,2,2,1,1,2,0,4,3,1,2,2,0,3,2,2,2,3,3,2,1,2,3,4,2,1,2,1,2,2,2,2,1,0,1,20,4
1,141,1286,2,2,1,6,5,4,2,23,1,2,2,1,4,9,5,11,74,1,1,1,1,4,1,3,4,1,0,1,1,1,4,1,3,4,1,1,3,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,3,1,2,1,2,2,2,141,1286,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,2,1,3,3,2,1,2,2,1,1,1,2,2,4,1,2,2,2,3,2,1,1,2,2,2,3,3,3,1,1,4,1,1,2,2,2,2,2,0,1,113,4
1,141,1287,1,9,2,6,3,6,5,58,1,5,5,1,2,4,3,10,77,1,1,1,4,1,1,2,4,3,3,4,2,1,2,1,1,4,1,1,3,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,2,2,141,1287,1,2,1,3,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,3,4,3,4,3,4,3,2,2,2,2,2,1,2,1,3,3,1,2,2,2,2,2,3,1,2,2,3,2,2,5,1,1,3,1,1,2,2,2,2,1,0,1,347,3
1,141,1288,1,2,1,6,5,1,8,87,1,8,8,1,3,6,2,4,76,1,1,1,5,1,1,3,3,1,3,1,1,1,2,2,3,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,141,1288,1,2,2,2,4,4,2,2,1,2,1,2,2,2,2,2,1,2,1,2,3,1,3,2,3,3,4,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,3,3,2,3,1,4,4,5,2,1,1,2,1,1,2,2,2,2,3,0,1,239,4
1,141,1289,8,4,1,6,6,1,9,93,1,9,9,1,4,7,5,10,74,8,2,2,4,2,3,2,2,3,3,4,4,3,3,3,4,4,3,1,3,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,141,1289,2,2,1,1,3,6,3,2,1,1,2,2,2,2,2,2,1,2,1,2,4,3,4,2,4,4,4,2,2,2,2,1,2,1,2,3,4,1,2,1,2,2,2,3,1,2,2,5,2,2,3,1,1,3,1,1,2,2,2,2,2,2,1,186,1
1,141,1290,3,7,2,6,7,6,3,34,1,3,6,3,2,9,3,5,82,3,1,1,1,3,1,3,4,1,3,1,1,1,1,2,1,4,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,141,1290,1,2,3,2,2,2,3,1,2,2,2,2,2,1,2,2,1,2,1,2,3,3,4,2,4,3,4,2,2,1,2,2,2,1,1,1,3,1,2,2,2,2,3,1,2,2,3,3,4,4,3,1,1,3,1,1,2,2,2,2,2,0,1,108,4
1,141,1291,4,9,1,6,6,4,2,23,1,2,2,1,3,9,4,3,82,1,1,1,4,1,1,3,3,1,3,1,1,1,1,1,3,3,3,2,2,1,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,2,2,1,2,2,2,141,1291,2,2,3,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,4,2,4,3,4,2,2,1,2,2,2,2,1,3,3,2,2,2,2,4,2,3,2,2,1,1,2,2,4,1,1,1,1,1,2,2,2,2,1,0,1,443,4
1,141,1292,4,7,2,6,6,6,3,31,1,3,3,1,5,10,4,5,82,8,1,1,2,1,1,3,4,3,3,1,1,1,3,3,2,3,1,3,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,141,1292,1,2,1,2,2,6,4,2,1,2,1,2,2,2,2,2,1,2,1,2,3,3,1,1,3,1,3,2,2,2,2,1,3,3,1,1,3,2,2,2,2,3,4,2,1,2,1,2,4,3,2,1,1,4,2,1,2,2,2,2,3,5,1,163,2
1,141,1293,4,9,1,6,5,4,2,23,1,2,2,1,7,10,4,6,78,0,3,2,4,3,1,3,2,3,3,3,4,2,1,2,3,4,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,141,1293,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,4,4,4,2,2,2,2,2,2,2,1,3,4,1,2,2,2,3,2,4,1,2,2,2,2,2,2,5,1,2,1,1,2,2,2,2,2,0,1,452,2
1,141,1294,4,7,1,6,6,6,3,31,1,3,3,1,2,9,4,5,74,1,1,1,4,1,1,3,4,1,0,1,1,1,1,2,3,3,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,141,1294,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,3,1,2,4,3,4,2,2,1,2,2,2,2,1,3,4,1,2,2,2,3,2,3,4,3,1,2,3,3,1,5,1,2,1,1,2,2,2,2,3,0,1,156,4
1,141,1295,2,9,2,6,6,5,2,22,1,2,2,1,2,9,4,10,75,1,1,1,1,4,1,3,4,1,0,2,1,1,2,2,1,4,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,141,1295,2,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,4,2,2,2,3,2,2,2,2,1,1,2,1,1,3,1,2,2,2,3,3,2,1,2,2,1,2,2,3,5,1,3,1,1,2,2,2,2,2,0,1,412,4
1,141,1296,4,5,2,6,5,6,5,55,2,5,5,2,3,7,3,10,64,1,1,1,4,2,1,2,4,1,3,4,2,1,2,3,2,2,1,1,1,1,1,0,0,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,141,1296,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,3,4,4,2,4,3,3,2,2,1,2,2,2,1,1,1,3,1,1,2,1,1,4,1,2,2,2,3,4,4,2,5,2,4,1,1,2,2,2,2,2,0,1,332,3
1,141,1297,4,3,1,6,5,6,3,33,1,3,3,1,2,5,2,6,80,1,1,2,4,2,1,2,2,3,3,4,3,1,1,2,3,4,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,2,1,2,2,141,1297,2,2,1,2,6,4,5,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,1,3,2,4,2,2,2,2,1,2,2,1,2,3,1,2,2,2,2,2,3,2,1,1,2,2,2,3,5,1,2,2,1,2,2,2,2,3,0,1,340,3
1,141,1298,6,7,2,6,6,4,3,31,1,3,3,1,4,9,4,3,75,1,1,1,4,2,1,3,4,1,3,3,3,1,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,3,2,2,1,2,2,141,1298,2,2,1,2,2,4,0,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,3,2,1,3,4,2,2,2,2,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,4,3,4,4,4,5,1,4,2,1,2,2,2,2,2,0,1,2,3
1,141,1299,6,8,1,6,5,1,3,35,1,3,3,1,3,8,5,4,76,1,1,1,1,1,1,2,4,1,3,2,2,2,2,2,3,4,3,3,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,5,3,2,2,1,2,141,1299,2,2,1,5,2,6,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,3,1,3,3,4,2,1,2,2,2,1,2,4,1,3,1,2,2,2,3,3,1,2,1,1,6,2,2,3,5,1,2,1,1,2,2,2,2,1,0,1,450,4
1,141,1300,6,4,1,6,5,4,2,23,1,2,2,1,4,7,4,10,64,1,1,1,4,1,1,2,4,1,3,2,2,2,1,2,3,3,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,141,1300,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,4,2,4,1,4,2,2,1,2,1,2,1,3,3,2,1,2,2,0,3,2,3,1,2,1,4,5,4,2,5,1,4,1,1,2,2,2,2,2,0,1,333,4
1,141,1301,6,5,2,6,5,4,5,56,1,5,5,1,4,7,4,10,78,1,1,2,4,1,1,3,4,1,3,2,2,1,1,2,3,3,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,141,1301,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,3,4,2,3,1,4,2,2,2,2,1,2,1,1,2,4,1,2,2,2,3,2,3,2,2,2,3,3,3,4,5,1,4,1,1,2,2,2,2,2,0,1,410,4
1,141,1302,6,4,1,6,6,1,8,85,1,8,8,1,2,8,4,4,77,1,1,1,3,1,1,3,4,1,0,2,1,1,1,2,1,4,2,1,2,2,1,2,2,1,1,0,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,141,1302,1,2,1,1,6,4,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,0,1,1,1,1,4,2,2,2,2,2,2,2,2,3,4,1,2,2,2,2,2,2,1,2,2,2,4,4,5,5,1,5,1,1,2,2,2,2,2,0,1,23,4
1,141,1303,2,8,1,6,5,6,2,23,1,2,2,1,5,9,4,6,99,1,1,2,4,2,1,3,3,2,3,2,1,1,2,2,3,3,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,3,2,2,2,1,2,141,1303,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,4,4,1,1,4,3,2,1,1,2,2,1,2,1,3,3,1,2,2,2,4,4,2,2,2,3,4,4,6,3,5,1,2,1,1,2,2,2,2,1,0,1,90,4
1,141,1304,6,6,1,6,5,5,2,23,1,2,2,1,3,7,4,10,70,1,1,1,2,1,1,2,4,2,3,3,3,3,3,3,3,3,3,1,2,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,1,0,0,2,2,1,2,2,2,2,141,1304,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,3,2,2,4,2,4,2,2,1,2,2,1,2,3,2,4,1,2,2,2,4,2,3,1,2,2,2,4,2,4,5,1,2,1,1,2,2,2,2,2,0,1,147,3
1,141,1305,8,9,2,6,6,4,3,32,1,3,3,1,4,7,2,11,82,1,1,1,4,1,1,2,4,2,3,4,4,4,4,4,3,3,1,1,3,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,2,2,1,2,2,141,1305,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,0,4,4,3,0,3,2,1,2,2,2,1,1,1,3,4,1,1,1,2,4,2,3,1,2,1,2,2,2,5,5,1,3,2,1,2,2,2,2,1,0,1,418,3
