CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2A.,Q.2B.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6A.,Q.6A..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13A.,Q.13B.,Q.14A.,Q.14A..1,Q.14B.,Q.14B..1,Q.14C.,Q.15A.,Q.15B.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.24F.,Q.24G.,Q.25A.,Q.25B.,Q.25C.,Q.25D.,Q.25E.,Q.25F.,Q.25G.,Q.25H.,Q.25I.,Q.26A.,Q.26B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.26C.,Q.26D.,Q.27A.,Q.27B.,Q.0.,Q.28A.,Q.28B.,Q.29A....HAVE,Q.30A.,Q.30B.,Q.31A.,Q.31B.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37A.,Q.37B.,V.39.,V.40.
1,135,78,2,2,6,5,4,5,3,2,22,2,3,1,1,2,2,1,2,7,2,6,3,7,11,1,3,1,2,3,1,1,6,1,1,1,1,5,5,5,2,2,2,2,2,2,2,2,3,3,2,1,3,3,2,2,135,78,2,3,10,9,9,0,3,2,2,2,3,1,3,3,1,1,1,1,5,4,5,1,5,79
1,135,79,2,2,3,7,4,9,3,2,22,1,4,2,3,4,4,2,3,7,1,6,2,8,11,2,4,1,1,3,5,1,1,3,2,1,1,5,5,5,5,3,3,3,2,2,1,1,1,2,3,1,4,8,3,2,135,79,2,8,8,9,9,0,3,3,1,1,1,2,3,1,1,1,1,1,5,3,5,4,2,89
1,135,80,2,2,3,2,4,6,3,2,27,1,3,4,2,2,2,1,2,7,1,4,2,4,11,2,4,1,1,2,2,1,1,2,2,2,2,3,3,3,4,3,2,2,2,2,3,3,2,2,2,3,4,7,4,2,135,80,2,6,6,4,9,0,3,2,1,1,2,1,2,1,1,1,2,1,2,3,3,4,2,70
1,135,81,2,2,8,8,4,6,3,3,23,11,8,1,1,5,5,1,2,3,3,6,6,6,3,3,10,3,2,3,1,3,2,2,3,5,5,5,5,5,5,2,1,4,1,2,2,2,2,2,3,4,1,7,8,2,135,81,2,6,2,4,0,0,3,4,3,1,3,2,4,5,1,1,3,5,5,4,5,4,4,24
1,135,82,2,2,7,7,5,7,3,3,22,7,4,2,3,2,1,2,2,7,3,6,4,8,1,3,4,1,2,2,1,1,2,2,2,3,2,5,5,5,5,3,2,4,2,2,2,2,2,3,4,4,4,2,4,2,135,82,2,1,3,3,9,0,2,2,1,1,2,1,3,2,1,1,1,1,3,3,4,2,4,49
1,135,83,2,1,3,2,2,9,2,2,28,1,2,3,2,2,3,2,2,7,4,8,1,1,1,1,3,1,2,2,1,3,2,2,3,3,2,5,5,5,5,5,1,5,2,2,2,2,2,2,2,2,3,6,4,2,135,83,2,5,4,4,9,0,3,2,2,1,3,2,4,4,1,1,1,1,3,4,4,1,4,14
1,135,84,2,1,3,3,2,9,1,1,27,4,2,1,2,5,5,1,2,7,2,6,3,6,1,1,4,2,2,3,1,2,1,2,2,2,3,5,5,5,5,2,4,3,2,2,2,2,2,2,2,2,1,6,5,2,135,84,2,5,2,10,0,0,3,2,2,1,1,2,3,1,1,1,2,1,1,3,3,1,5,99
1,135,85,2,1,9,2,2,9,3,2,6,11,3,1,2,2,3,2,2,7,2,2,4,8,2,3,2,1,2,4,2,2,5,2,2,2,6,5,5,5,2,3,2,4,2,2,3,2,3,1,1,1,1,8,11,2,135,85,2,6,2,9,9,0,3,3,2,1,3,2,2,3,1,1,1,1,1,2,1,1,1,68
1,135,86,2,1,9,2,2,7,1,1,7,11,4,1,1,2,6,1,2,0,2,10,3,4,2,3,2,1,2,2,1,1,1,3,2,1,1,2,5,5,4,2,1,2,2,2,2,2,2,2,2,2,3,8,8,2,135,86,2,6,4,9,9,0,3,2,2,0,0,2,4,3,1,1,2,4,4,4,4,4,1,83
1,135,87,2,1,3,2,2,7,3,2,21,11,2,0,2,3,3,1,1,7,3,6,1,3,11,11,5,1,2,1,2,1,2,2,3,2,3,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,3,6,8,2,135,87,2,4,1,9,5,0,3,2,1,1,1,1,2,1,1,1,2,2,2,4,3,2,5,30
1,135,88,2,1,7,6,2,8,2,1,17,11,8,1,2,2,5,1,2,7,1,6,2,6,11,2,4,1,1,2,1,1,2,3,2,1,1,5,5,5,5,2,2,5,2,2,4,4,3,2,2,2,4,3,1,2,135,88,2,3,6,4,9,0,2,2,2,1,3,1,2,2,1,1,1,1,1,5,5,0,2,93
1,135,89,2,1,4,3,2,5,2,1,23,11,1,2,2,2,2,1,2,7,2,6,11,2,11,1,4,1,2,2,2,2,2,2,2,3,2,5,5,5,5,0,2,5,2,2,2,5,2,3,2,4,3,5,7,2,135,89,2,2,1,10,9,0,2,2,2,1,3,2,4,4,1,1,1,1,3,3,5,1,2,12
1,135,90,2,1,10,9,2,9,3,2,3,11,2,1,2,2,1,1,1,4,3,8,3,6,1,1,2,1,2,2,2,1,2,3,1,3,2,5,5,5,5,3,3,5,1,2,2,2,2,5,5,2,3,7,7,2,135,90,2,5,2,3,1,0,3,2,2,1,1,2,4,5,1,1,3,1,4,2,5,2,5,12
1,135,91,2,1,7,6,4,6,3,3,23,11,5,3,2,2,3,1,3,7,3,8,4,5,3,3,6,3,2,3,1,2,6,5,4,3,3,5,5,5,2,2,2,3,1,3,2,1,1,4,4,4,3,6,6,2,135,91,2,4,1,1,9,0,3,2,1,2,2,2,4,4,2,1,3,2,3,4,4,4,4,70
1,135,92,2,1,9,8,4,7,3,1,8,11,4,1,1,6,6,1,2,7,3,8,3,7,1,2,3,3,2,4,1,4,1,3,2,2,4,5,5,5,5,2,2,2,1,2,3,5,2,5,5,2,1,5,5,2,135,92,2,3,2,9,9,0,3,2,2,2,3,2,2,3,1,1,2,5,5,4,5,0,3,15
1,135,93,2,1,10,9,4,9,2,5,3,11,2,1,3,5,5,1,2,7,2,4,3,8,2,2,1,3,2,5,3,2,1,3,3,3,3,5,5,5,5,4,3,2,1,2,2,4,2,1,1,1,1,7,7,2,135,93,2,7,3,9,9,0,3,4,1,1,3,1,2,3,1,1,2,1,5,4,5,4,5,94
1,135,94,2,1,10,9,4,5,2,2,5,11,3,0,0,0,0,0,4,7,3,4,3,4,2,3,2,3,2,4,1,1,1,2,3,3,6,5,5,5,4,4,3,3,2,3,3,3,2,2,2,2,1,6,6,2,135,94,2,3,10,4,4,0,3,2,2,1,1,1,2,3,1,1,1,1,2,2,1,2,3,85
1,135,95,2,1,9,8,4,5,1,1,6,0,3,1,1,2,2,1,1,7,4,8,2,8,0,2,2,3,2,2,2,1,1,3,2,1,2,5,5,5,5,2,2,1,2,3,2,2,2,2,2,2,4,4,4,2,135,95,2,4,10,9,9,0,3,4,2,1,3,1,2,1,2,1,1,1,5,2,5,4,5,6
1,135,96,2,1,9,8,4,7,2,2,6,1,3,2,2,2,2,1,2,7,3,1,1,9,11,3,5,3,2,4,2,3,1,2,2,3,2,5,5,5,5,3,3,4,3,3,4,2,3,4,1,2,3,10,2,2,135,96,2,1,1,9,9,0,4,5,0,0,0,3,0,0,0,5,0,6,3,4,5,4,2,64
1,135,97,2,1,10,9,4,5,3,2,7,11,4,1,1,4,4,1,3,7,3,7,2,2,11,11,3,3,2,4,1,3,1,2,3,3,1,4,4,3,2,4,2,1,2,4,4,2,2,2,1,2,1,6,10,2,135,97,2,3,1,3,9,0,3,2,3,2,3,1,3,1,1,1,1,3,5,3,5,4,3,52
1,135,98,2,1,8,8,4,9,1,1,7,11,1,1,3,2,2,2,4,7,3,10,11,11,11,11,8,3,2,3,2,1,1,2,3,3,2,5,5,5,5,4,3,5,2,2,4,2,2,2,2,1,3,7,6,2,135,98,2,4,2,9,9,0,3,2,3,1,3,2,2,2,1,1,1,2,2,2,5,4,5,49
1,135,99,2,1,10,9,4,5,1,1,4,11,2,1,1,3,2,1,1,7,2,8,4,4,11,11,4,3,2,5,1,1,1,2,2,2,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,3,6,8,2,135,99,2,3,2,3,9,0,3,2,2,1,1,2,4,3,1,1,1,1,1,2,2,1,4,1
1,135,100,2,1,10,9,4,5,3,1,4,1,2,1,1,3,3,1,1,7,3,8,4,5,11,11,5,3,2,4,1,1,1,3,1,2,1,2,5,2,2,2,2,2,2,3,2,2,2,2,2,2,3,8,9,2,135,100,2,3,1,6,5,0,3,2,1,1,1,2,4,5,1,1,1,1,5,4,5,1,4,79
1,135,101,2,1,9,4,4,6,1,1,8,11,4,1,2,2,5,1,1,7,2,8,5,6,2,2,2,3,2,4,1,2,1,2,3,1,2,5,5,5,3,4,3,3,2,4,2,2,3,3,2,2,3,4,6,2,135,101,2,3,2,1,9,0,3,2,1,3,2,1,2,1,1,1,2,1,1,2,5,1,1,96
1,135,102,2,1,9,4,4,9,2,1,6,11,3,1,2,3,1,2,2,7,2,6,2,4,1,2,3,2,2,2,2,3,5,5,2,1,6,3,3,3,3,4,3,2,2,2,2,2,2,2,2,2,4,8,2,2,135,102,2,8,4,4,9,0,3,2,2,1,1,2,3,1,1,1,2,1,1,4,5,4,1,40
1,135,103,2,1,11,10,4,6,1,1,2,11,1,2,0,3,1,1,1,7,3,10,2,3,1,2,2,3,2,4,1,2,3,3,2,1,1,5,5,5,2,4,2,4,2,3,2,5,4,2,2,2,1,2,6,2,135,103,2,2,10,10,0,0,3,4,2,0,0,2,4,3,2,1,2,1,2,2,5,4,3,25
1,135,104,2,1,9,8,4,9,1,1,6,1,3,1,3,6,6,1,1,7,3,4,4,8,1,2,1,3,2,3,1,2,1,2,1,2,2,4,4,4,1,2,2,1,2,2,2,2,2,2,2,1,1,5,11,2,135,104,2,3,10,9,9,0,3,2,2,0,3,2,2,1,1,1,2,1,5,4,1,1,5,60
1,135,105,2,1,10,9,5,8,2,2,9,1,5,2,2,2,6,1,2,7,2,11,7,10,2,3,5,3,2,2,2,3,1,3,2,3,3,5,5,5,4,4,3,4,2,3,2,3,2,3,3,4,3,3,3,2,135,105,2,3,2,9,9,0,3,2,2,1,1,1,2,1,2,1,2,5,5,4,5,4,3,12
1,135,106,2,1,9,8,4,9,2,2,10,3,5,4,2,2,2,2,2,8,2,4,3,4,1,1,3,3,2,2,2,3,3,2,2,2,3,5,5,5,5,4,2,2,2,4,2,3,2,2,1,2,3,7,6,2,135,106,2,3,3,9,9,0,2,2,1,2,1,1,2,2,1,1,1,1,4,4,5,4,2,15
1,135,107,2,1,8,7,4,7,1,1,10,1,4,2,1,3,3,1,1,7,3,4,3,7,1,2,3,3,2,4,1,3,1,3,2,2,1,5,5,5,5,3,2,3,2,3,2,2,2,2,2,2,3,2,8,2,135,107,2,4,3,4,4,0,3,2,3,1,3,1,3,2,1,1,1,1,2,3,5,4,5,15
1,135,108,2,1,9,8,4,6,3,1,10,1,5,3,3,5,5,2,3,7,1,1,5,9,1,3,3,3,2,4,2,1,2,2,3,3,1,5,5,5,5,4,3,2,2,2,3,2,3,2,2,2,3,5,3,2,135,108,2,3,10,9,9,0,3,2,1,3,3,2,4,3,1,1,2,4,5,4,5,4,5,83
1,135,109,2,1,9,8,4,7,2,2,12,1,6,1,2,2,2,1,3,7,3,8,4,6,2,3,4,3,2,2,1,1,2,2,3,2,3,2,5,5,2,3,2,2,1,2,1,2,1,2,2,2,3,6,5,2,135,109,2,3,2,3,9,0,2,2,2,1,3,2,4,4,1,1,1,1,2,4,3,1,3,99
1,135,110,2,1,8,7,4,4,1,1,10,2,3,1,2,2,1,1,2,7,3,2,1,7,11,1,2,1,2,4,2,1,2,2,1,3,2,5,5,5,5,4,2,2,2,4,2,2,2,3,3,2,3,4,6,2,135,110,2,3,4,9,9,0,3,2,2,1,1,1,2,1,1,1,1,1,2,2,3,2,5,38
1,135,111,2,1,9,8,4,4,2,2,11,11,6,2,2,5,4,1,2,7,2,10,5,8,2,2,7,1,2,2,1,2,2,2,2,2,1,5,5,5,5,3,2,5,1,3,2,5,3,5,5,2,3,6,7,2,135,111,2,3,2,10,0,0,2,2,2,1,3,2,3,2,1,1,1,1,4,3,5,4,3,84
1,135,112,2,2,10,9,4,6,3,2,6,11,3,1,1,6,5,1,1,7,10,8,6,7,2,2,4,3,2,4,1,1,2,3,1,2,6,5,5,5,5,4,2,2,1,3,2,3,3,2,2,2,1,3,7,2,135,112,2,1,2,2,9,0,3,2,2,1,1,1,4,4,3,3,2,5,5,4,5,4,6,85
1,135,113,2,2,10,9,4,6,3,3,5,11,3,1,1,1,1,1,1,7,11,8,5,7,3,3,3,3,2,2,1,1,1,2,3,2,6,5,5,5,5,5,2,5,2,2,2,2,2,5,5,2,3,4,5,2,135,113,2,3,3,9,9,0,3,2,2,1,3,2,3,3,1,1,1,1,1,2,1,1,6,1
1,135,114,2,2,10,9,4,4,3,2,6,11,3,1,2,2,2,2,2,7,3,6,6,7,3,3,4,3,2,2,1,1,2,3,2,3,6,5,5,5,5,2,2,2,2,0,0,2,2,1,2,2,3,7,7,2,135,114,2,6,10,2,9,0,3,2,2,1,2,1,3,3,1,1,1,1,3,2,5,1,8,29
1,135,115,2,2,9,9,4,7,3,3,6,1,3,3,2,2,6,2,2,1,7,6,3,7,1,4,2,3,2,4,2,3,2,2,3,5,3,5,5,5,5,4,2,5,2,4,2,2,2,5,5,2,3,2,2,2,135,115,2,10,10,1,9,0,3,4,2,1,2,1,3,1,1,1,1,5,5,3,5,4,9,67
1,135,116,2,2,10,9,4,6,3,3,5,2,3,4,1,2,4,1,3,7,1,6,5,9,1,3,4,3,2,4,2,2,3,1,3,5,6,5,5,5,5,4,1,5,2,4,2,3,4,5,5,3,1,4,8,2,135,116,2,2,1,2,9,0,1,0,1,1,3,2,3,3,4,4,4,5,4,4,1,2,8,43
1,135,117,2,2,9,9,4,4,3,3,7,11,4,1,1,5,5,2,1,7,3,11,6,7,1,1,3,3,2,4,3,0,1,2,3,5,6,0,0,0,2,3,2,2,3,4,3,3,3,4,2,3,1,1,3,2,135,117,2,1,1,3,9,0,3,4,2,1,3,1,3,2,1,1,2,5,5,4,5,4,6,72
1,135,118,2,2,10,9,4,5,2,1,4,11,2,1,2,1,4,1,2,7,2,4,4,5,2,2,2,3,2,4,1,1,1,3,1,2,6,4,0,0,0,4,2,2,2,3,2,2,2,2,3,2,1,6,5,2,135,118,2,2,3,4,9,0,3,2,1,1,1,1,3,2,1,1,1,4,4,4,5,4,7,59
1,135,119,2,2,10,10,4,4,3,3,4,11,2,1,1,1,1,1,2,1,2,11,4,9,2,2,2,3,2,4,2,3,3,2,3,1,1,5,5,5,5,5,2,3,2,4,2,2,2,2,2,3,4,3,9,2,135,119,2,1,11,3,9,0,2,4,3,2,3,2,2,1,2,1,1,2,2,2,5,4,8,60
1,135,120,2,2,9,8,4,6,2,2,6,1,3,1,1,2,2,2,2,7,3,4,4,7,2,3,2,3,2,2,2,1,1,2,2,4,3,5,5,5,3,3,2,2,2,4,2,2,2,3,2,2,3,3,6,2,135,120,2,10,10,9,9,0,2,2,2,1,3,1,3,2,1,1,2,1,2,3,2,1,9,58
1,135,121,2,2,10,9,4,5,3,2,4,11,4,1,1,3,1,1,1,7,4,2,4,4,4,9,3,2,2,4,1,2,7,0,3,3,6,4,5,5,3,4,3,3,2,4,3,2,2,2,2,2,4,4,4,2,135,121,2,2,2,3,9,0,3,2,2,1,2,2,2,2,1,1,2,4,3,4,5,4,10,94
1,135,122,2,2,10,9,4,2,3,2,4,11,2,1,1,2,5,1,2,8,5,4,4,8,3,3,4,3,2,4,1,1,1,3,2,2,6,5,5,5,5,5,2,2,3,3,2,3,2,2,2,3,1,3,5,2,135,122,2,1,1,3,3,0,3,4,3,0,0,2,4,5,1,1,2,1,4,4,5,4,10,70
1,135,123,2,2,10,9,4,7,3,3,1,11,1,1,2,5,5,1,1,7,2,6,1,5,11,1,1,1,1,4,1,2,7,0,4,5,2,4,4,4,2,3,3,5,2,4,2,3,4,5,5,4,1,3,7,2,135,123,2,10,10,4,9,0,3,2,2,1,1,2,3,3,1,1,1,1,1,3,2,1,6,39
1,135,124,2,2,10,9,4,6,3,1,3,11,2,1,1,2,2,1,2,7,2,0,2,7,11,3,2,1,2,4,1,1,1,2,2,2,2,5,5,5,5,3,2,3,2,3,3,2,2,2,2,3,4,3,4,2,135,124,2,3,10,9,9,0,3,2,1,1,1,1,3,2,1,1,2,3,2,4,3,1,8,56
1,135,125,2,2,10,10,5,6,2,2,3,11,2,3,2,2,5,1,2,7,3,10,3,3,3,3,3,3,2,4,1,1,1,2,2,5,2,2,5,5,5,2,1,5,2,4,2,2,2,5,5,3,1,3,11,2,135,125,2,2,1,1,9,0,3,4,2,1,3,1,2,4,2,1,1,3,3,2,3,1,9,16
1,135,126,2,2,9,8,4,9,3,1,11,11,6,4,3,3,6,2,2,3,2,11,5,7,2,3,7,2,2,2,1,1,1,2,4,3,1,5,5,5,5,3,4,4,1,2,3,2,3,4,4,4,1,3,5,2,135,126,2,3,10,3,1,0,3,2,1,1,3,1,2,1,1,1,1,1,3,4,3,2,7,43
1,135,127,2,2,7,6,4,9,3,2,17,1,6,3,2,2,3,1,2,1,2,6,6,6,2,2,3,3,2,2,2,3,1,2,3,3,6,5,5,5,2,3,2,5,2,2,2,2,2,5,5,2,3,4,2,2,135,127,2,2,1,4,9,0,3,2,1,1,1,2,4,3,1,1,3,5,5,4,5,4,6,14
1,135,128,2,2,8,8,4,4,1,2,10,1,5,1,2,5,6,1,2,7,2,4,6,6,3,3,4,3,2,4,2,3,1,2,3,3,6,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2,3,3,2,2,135,128,2,1,1,4,9,0,3,2,1,1,3,1,4,3,1,1,1,2,3,4,3,4,6,82
1,135,129,2,2,8,8,4,7,3,2,12,1,6,1,1,3,1,1,2,3,4,4,3,3,1,1,3,1,2,2,1,1,2,2,3,4,3,4,4,4,4,3,2,2,2,3,2,2,3,3,3,2,1,2,10,2,135,129,2,2,10,2,9,0,3,2,2,1,1,2,2,4,1,3,2,4,5,2,5,2,6,15
1,135,130,2,2,8,8,4,8,3,2,11,1,4,1,1,2,5,1,2,7,7,6,6,8,1,1,4,1,2,4,1,2,2,2,2,3,1,3,3,3,1,3,1,2,1,2,1,3,1,2,2,3,3,2,4,2,135,130,2,2,1,2,1,0,3,2,2,1,3,2,3,1,1,1,1,2,3,4,2,4,9,94
1,135,131,2,2,8,8,4,2,3,2,14,1,6,1,2,5,4,1,2,7,0,0,3,6,2,3,4,5,2,4,1,3,5,2,2,1,3,5,5,5,5,4,1,5,2,2,3,2,4,5,5,3,3,3,3,2,135,131,2,2,10,9,9,0,3,2,2,1,0,2,4,4,1,1,1,1,1,3,1,1,6,107
1,135,132,2,2,7,6,4,6,3,3,17,2,6,1,1,3,1,1,1,1,3,6,3,4,2,2,4,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,4,6,9,2,135,132,2,3,3,4,3,0,2,2,1,1,3,1,2,1,1,1,1,2,2,2,2,1,6,4
1,135,133,2,2,8,8,3,7,3,2,10,11,5,1,1,5,6,1,2,7,4,2,4,5,1,1,4,1,2,2,2,1,1,3,2,2,1,5,5,5,5,2,2,2,2,2,2,2,2,2,5,4,0,8,8,2,135,133,2,2,2,2,1,0,2,2,1,1,3,2,4,3,1,1,2,4,4,4,4,1,7,31
1,135,134,2,2,4,1,3,6,3,3,16,11,2,1,2,2,4,1,3,1,3,8,3,8,1,2,3,1,2,1,2,3,1,2,2,3,6,5,5,5,5,4,1,2,1,4,2,2,2,5,5,2,1,3,1,2,135,134,2,2,2,9,9,0,3,4,1,2,1,2,2,3,1,1,1,3,4,4,2,1,8,19
1,135,135,2,2,4,1,3,9,3,2,18,3,2,1,2,2,4,1,3,3,2,6,1,7,1,3,1,1,1,2,2,3,2,2,2,4,6,4,5,5,5,4,2,3,2,4,2,2,2,3,3,2,1,2,1,2,135,135,2,11,11,4,9,0,3,2,2,0,0,2,4,3,1,1,0,2,2,4,2,4,7,9
1,135,136,2,2,8,8,3,5,3,2,12,1,5,1,2,2,1,1,1,7,1,11,3,8,2,4,3,3,2,2,1,1,1,2,3,3,1,5,5,5,5,2,2,2,1,3,3,2,2,3,5,5,3,10,11,2,135,136,2,10,2,9,9,0,3,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,7,47
1,135,137,2,2,7,6,3,7,3,2,13,10,6,1,1,2,3,2,2,7,3,8,3,3,11,11,3,3,2,2,2,1,1,2,3,3,6,5,5,5,5,4,3,2,2,3,2,2,2,2,2,2,4,3,4,2,135,137,2,0,1,10,0,0,3,1,2,0,3,2,2,1,1,1,3,3,3,2,4,1,10,32
1,135,138,2,2,4,1,3,5,3,3,18,11,11,1,2,2,5,2,2,3,3,6,11,11,11,4,4,1,2,2,1,1,2,2,3,2,6,4,4,4,4,3,2,2,2,4,2,2,2,2,0,3,1,8,11,2,135,138,2,1,1,3,1,0,3,2,3,0,0,2,4,3,1,1,2,3,4,4,2,2,8,8
1,135,139,2,2,7,6,3,7,3,2,27,2,8,4,2,5,5,1,2,7,2,11,5,7,2,2,3,3,2,2,2,2,3,1,1,2,2,5,5,5,5,4,2,5,3,4,3,3,2,2,2,4,1,6,1,2,135,139,2,10,10,3,9,0,3,2,1,1,1,2,4,5,1,1,1,5,5,4,5,4,6,9
1,135,140,2,2,7,7,3,5,2,2,21,1,6,1,2,3,6,1,1,7,3,4,4,4,1,1,4,3,2,2,1,1,1,2,1,4,6,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,3,6,11,2,135,140,2,1,10,2,9,0,3,2,2,2,2,2,2,3,1,1,1,2,3,4,3,1,7,98
1,135,141,2,2,6,6,3,6,3,2,23,11,5,1,1,2,5,2,2,7,2,11,5,7,1,2,1,2,0,2,1,2,2,2,5,5,0,5,5,5,5,4,2,2,2,4,2,2,2,4,4,2,3,1,1,2,135,141,2,10,10,5,5,0,3,2,1,1,3,2,3,1,1,1,1,1,5,3,1,1,9,107
1,135,142,2,2,4,2,3,8,3,5,26,6,4,3,2,2,5,3,3,7,4,2,4,6,2,3,4,3,2,3,2,1,2,2,3,4,6,4,4,4,2,2,2,4,1,4,2,2,2,3,4,3,4,4,3,2,135,142,2,1,10,1,9,0,2,2,1,1,3,2,3,1,1,1,1,1,1,2,1,1,9,82
1,135,143,2,2,4,1,3,9,2,2,29,1,4,1,1,2,6,1,2,7,3,1,4,5,2,2,4,1,2,3,1,1,1,1,3,1,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,2,135,143,2,2,2,6,5,0,3,2,3,1,2,1,2,1,1,1,1,3,2,2,2,1,9,37
1,135,144,2,2,7,2,3,9,3,3,22,2,4,1,2,2,2,2,2,3,2,6,2,2,2,2,3,3,2,2,2,1,2,2,3,1,1,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,3,3,1,2,135,144,2,5,10,10,0,0,2,1,2,2,3,2,4,3,1,1,1,2,3,2,3,2,10,6
1,135,145,2,2,6,6,3,7,3,2,26,1,4,1,2,2,1,1,2,1,3,8,5,10,0,0,3,3,2,2,2,1,1,3,2,5,4,5,5,5,5,4,2,2,2,4,3,2,2,3,3,4,3,2,5,2,135,145,2,10,10,2,2,0,2,2,2,1,3,1,3,2,1,1,1,1,3,4,2,1,7,7
1,135,146,2,2,4,2,3,7,3,2,28,9,3,1,1,3,2,2,2,7,3,8,1,1,0,0,2,1,2,2,2,2,2,2,2,5,3,5,5,5,5,2,2,5,2,3,2,3,3,5,5,2,1,3,3,2,135,146,2,1,1,9,9,0,3,2,3,1,3,2,2,1,1,2,2,5,1,2,2,2,6,56
1,135,147,2,2,4,2,3,6,3,2,27,5,2,3,2,2,6,1,1,7,3,6,2,2,6,6,4,1,1,3,2,1,1,2,3,4,2,5,5,5,5,4,1,5,1,1,2,2,2,5,5,4,3,3,5,2,135,147,2,3,5,5,9,0,2,1,1,1,3,2,3,2,1,1,1,1,2,3,3,1,7,14
1,135,148,2,2,4,3,3,9,3,3,22,11,1,1,1,5,4,1,2,7,3,8,0,0,0,0,3,4,2,3,1,1,2,5,2,1,1,5,5,5,2,4,2,5,2,4,2,4,2,2,2,2,1,2,2,2,135,148,2,1,2,9,5,0,3,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,6,88
1,135,149,2,2,5,7,3,8,1,2,30,3,4,1,1,2,5,1,1,7,7,8,5,6,1,1,4,1,2,2,1,2,1,2,2,2,6,5,5,5,5,3,2,2,2,3,3,2,2,4,5,2,1,4,1,2,135,149,2,2,2,9,0,0,3,2,1,1,1,1,2,2,1,1,1,5,4,4,5,2,7,61
1,135,150,2,1,4,1,3,4,3,1,18,11,2,0,0,0,0,0,4,8,3,8,2,8,1,2,2,1,2,1,2,1,1,5,3,2,1,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,1,8,1,2,135,150,2,6,3,3,9,0,3,2,2,1,2,1,2,2,1,1,1,2,3,2,2,1,8,18
1,135,151,2,1,8,8,3,9,2,1,17,11,8,1,1,3,1,1,2,7,4,8,4,10,1,2,5,1,2,2,1,1,1,2,2,3,1,5,5,5,5,4,2,3,1,2,3,2,2,3,2,2,3,7,9,2,135,151,2,3,1,3,9,0,3,2,2,3,3,2,2,3,1,1,1,2,3,4,4,1,7,9
1,135,152,2,1,8,2,3,7,2,1,9,1,4,3,1,2,2,1,3,7,3,2,4,4,1,1,3,3,2,2,2,1,2,1,3,2,6,2,3,3,2,3,2,2,1,2,2,2,2,2,5,2,4,7,4,2,135,152,2,7,3,3,9,0,3,2,1,1,1,1,2,1,1,1,1,2,3,4,3,1,10,33
1,135,153,2,1,8,8,3,7,1,1,11,1,6,1,1,2,2,1,2,7,2,2,3,3,1,1,3,2,2,4,1,1,2,2,2,1,2,5,5,5,5,2,2,5,2,3,3,3,3,2,2,1,3,7,3,2,135,153,2,3,10,2,2,0,2,2,1,3,3,1,3,3,1,1,1,5,5,4,5,4,6,24
1,135,154,2,1,8,7,3,5,4,3,5,1,1,1,3,2,1,1,3,3,3,6,1,3,1,3,2,3,2,4,2,3,1,3,3,3,3,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,1,6,6,2,135,154,2,3,1,6,9,0,2,2,1,1,2,2,4,3,1,1,1,2,3,4,3,1,9,36
1,135,155,2,1,8,8,3,9,2,2,11,1,4,2,2,2,6,1,2,7,3,8,5,5,1,1,2,3,2,2,1,3,1,2,2,5,2,0,0,0,0,3,2,1,2,3,1,2,2,3,3,0,1,3,5,2,135,155,2,1,10,2,9,0,2,2,2,2,2,3,2,3,1,1,1,2,2,3,2,2,9,98
1,135,156,2,1,7,6,3,9,2,2,14,11,3,3,2,2,6,1,2,7,3,6,5,5,1,1,4,3,2,2,2,1,1,3,3,3,6,4,4,4,4,4,4,2,3,4,4,2,3,4,2,2,4,4,7,2,135,156,2,4,1,1,9,0,3,2,2,1,1,2,1,2,1,1,1,5,5,2,5,0,7,10
1,135,157,2,1,7,6,3,6,1,1,16,1,6,3,2,2,2,2,2,7,2,11,5,5,1,1,7,2,2,3,2,1,2,2,3,2,6,5,5,5,5,5,2,4,2,2,2,4,2,2,2,2,3,6,8,2,135,157,2,4,4,2,9,0,2,2,1,1,1,1,3,1,1,1,1,1,3,4,1,1,7,80
