CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4A.,Q.4B.,Q.4C.,Q.5A.,Q.5B.,Q.6A.,Q.6B.,Q.6C.,Q.6D.,Q.6E.,Q.6F.,Q.7A.,Q.8.,Q.9.,Q.10A.,Q.10B.,Q.10C.,Q.12A.,Q.12B.,Q.12C.,Q.12D.,Q.13A.,Q.13B.,Q.14A.,Q.14B.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.18A.,Q.18B.,Q.19A.,Q.19B.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,V.26.,V.27.,V.28.
1,224,850,2,1,5,3,2,1,2,7,1,1,2,3,1,2,1,1,2,1,2,3,1,1,1,1,3,4,1,3,1,2,5,5,5,3,5,0,1,3,1,4,2,2,4,6,4
1,224,851,2,3,6,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,4,4,4,4,3,3,1,1,1,2,1,1,0,3,1,1,3,3,1,4,2,2,4,6,6
1,224,852,5,2,6,3,2,1,2,2,1,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,4,1,1,1,5,3,5,0,3,3,1,4,2,2,4,6,27
1,224,853,4,1,6,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,3,1,1,3,2,5,5,1,1,2,1,3,3,1,4,2,2,4,6,30
1,224,854,4,2,5,2,4,1,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,3,1,1,4,2,1,1,5,3,1,3,3,3,1,4,2,1,4,6,8
1,224,855,5,3,7,6,6,1,2,7,1,1,1,3,3,1,4,3,2,4,1,1,4,4,4,3,2,3,3,3,4,2,2,1,2,3,5,0,3,3,0,4,2,1,1,7,21
1,224,856,4,3,3,5,3,1,1,0,1,1,1,1,1,1,1,1,4,1,3,2,4,4,4,4,3,3,1,1,1,2,1,1,1,2,2,3,3,2,1,4,2,2,1,7,35
1,224,857,4,2,4,3,2,1,2,2,1,3,3,1,1,3,3,3,4,3,3,2,4,4,4,4,1,2,3,4,4,2,1,2,2,0,1,2,3,3,0,4,2,1,1,7,7
1,224,858,0,3,4,1,1,1,1,8,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,3,1,1,1,1,1,1,1,3,3,1,1,3,3,1,4,2,2,1,7,26
1,224,859,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,2,4,1,4,1,1,1,1,1,1,1,4,1,5,5,2,3,2,1,3,3,0,4,2,2,2,7,7
1,224,860,5,2,7,1,3,1,2,7,2,1,1,3,1,1,3,1,3,1,3,1,1,1,4,1,1,4,1,1,4,2,5,5,1,3,0,0,3,2,1,4,2,1,2,7,33
1,224,861,2,2,2,5,6,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,3,4,1,1,4,2,1,1,3,3,1,1,3,3,1,4,2,1,2,7,71
1,224,862,6,2,5,1,2,1,2,6,1,2,1,3,1,1,1,1,2,1,1,2,4,4,4,4,3,3,1,1,4,2,5,5,1,1,5,3,3,3,1,4,2,1,2,7,79
1,224,863,4,2,4,1,2,1,2,4,1,1,1,1,1,1,3,1,4,2,1,1,1,1,4,1,1,4,3,1,3,2,5,5,1,1,5,3,3,3,1,4,2,1,3,7,45
1,224,864,4,3,4,5,3,0,2,6,1,1,1,1,1,1,1,0,2,1,1,1,4,1,4,1,3,4,3,2,3,1,1,1,0,3,1,1,1,3,1,4,2,2,4,1,54
1,224,865,3,3,5,3,6,1,2,7,2,1,1,1,2,1,3,3,2,3,3,2,4,4,5,4,3,2,3,3,4,3,2,2,3,3,5,3,2,2,2,4,2,1,1,1,94
1,224,866,4,3,4,1,0,1,2,7,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,3,1,4,4,4,1,1,1,5,0,2,0,0,4,2,2,4,1,32
1,224,867,2,3,7,3,6,1,2,7,2,1,1,1,1,2,2,1,2,3,1,1,5,4,5,4,2,3,0,1,0,2,4,2,5,3,4,1,3,2,2,4,2,1,1,1,18
1,224,868,3,3,7,3,2,1,2,7,1,1,1,2,1,1,4,0,1,2,2,2,0,7,0,0,3,3,1,1,4,2,2,2,1,1,5,3,3,3,1,4,2,1,1,1,58
1,224,869,4,3,6,2,2,1,2,7,2,1,1,1,2,2,1,1,1,3,2,2,4,4,4,4,3,3,1,2,2,2,1,1,5,4,5,2,3,2,2,4,2,1,1,1,17
1,224,870,3,2,6,4,2,1,2,7,2,1,1,3,1,1,2,1,2,2,1,3,4,4,4,4,4,3,2,1,2,2,2,2,3,3,5,0,3,3,1,4,2,1,1,1,67
1,224,871,3,3,5,4,3,1,2,7,1,1,1,3,2,3,1,1,2,1,2,2,0,4,5,4,3,2,4,1,1,2,2,2,5,3,5,2,3,2,0,4,2,1,1,1,12
1,224,872,3,2,8,1,1,1,2,7,1,1,1,1,1,1,2,3,1,3,1,2,1,1,1,1,4,1,1,1,0,2,5,5,2,3,5,0,3,3,1,4,2,1,4,1,15
1,224,873,2,3,5,0,1,1,2,2,1,2,2,2,2,2,4,1,2,1,5,1,6,6,6,1,1,3,1,1,2,4,4,4,3,3,3,1,3,3,1,4,2,1,4,1,63
1,224,874,4,2,7,5,6,1,2,6,1,1,1,1,1,3,3,3,2,1,1,3,1,1,4,3,1,4,1,3,2,2,1,1,1,1,5,3,3,3,1,3,1,1,2,9,12
1,224,875,2,3,5,5,6,1,1,2,0,1,1,0,0,0,3,0,4,2,2,2,4,4,4,4,1,3,2,1,1,2,2,2,5,3,4,1,3,0,1,3,1,2,2,9,38
1,224,876,1,1,5,1,1,1,2,0,1,1,1,1,3,2,1,1,2,1,1,2,6,7,6,0,4,4,1,4,4,2,5,5,1,1,4,0,3,3,1,3,1,2,3,9,91
1,224,877,4,1,5,3,2,1,2,7,1,1,1,3,1,2,1,1,2,1,1,1,1,1,4,4,4,4,1,1,3,2,5,5,1,1,5,0,2,3,1,3,1,2,3,9,69
1,224,878,4,2,6,1,2,1,2,7,1,1,1,1,1,1,1,3,2,2,1,1,1,1,4,4,3,3,1,1,3,2,5,5,1,1,5,2,2,3,2,3,1,1,3,9,73
1,224,879,3,2,5,1,1,1,2,7,1,1,1,1,1,1,1,1,2,1,3,1,1,1,4,4,4,4,1,1,1,2,5,5,1,1,5,0,3,3,2,3,1,2,3,9,19
1,224,880,4,0,6,1,3,1,2,7,1,1,1,3,1,1,2,1,2,1,2,2,1,1,1,1,4,4,1,4,0,2,5,5,1,0,5,1,3,3,0,3,1,2,3,9,57
1,224,881,2,3,5,1,5,1,2,7,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,3,1,4,0,2,5,5,1,1,5,1,3,3,1,3,1,1,3,9,6
1,224,882,4,2,6,2,2,1,2,7,1,2,1,3,2,1,1,3,2,1,2,1,1,1,1,1,3,3,1,3,3,1,1,1,1,1,5,3,3,3,2,3,1,1,3,9,95
1,224,883,1,2,2,3,2,1,2,7,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,4,3,2,1,1,3,2,5,5,3,3,5,1,3,3,1,3,1,1,3,9,94
1,224,884,3,1,7,6,4,1,2,7,1,1,1,1,2,1,2,1,1,2,2,3,1,1,1,1,3,3,2,3,2,2,1,2,1,3,4,3,3,3,0,3,1,1,3,9,71
1,224,885,1,3,5,1,5,1,2,2,3,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,4,1,2,5,5,1,1,5,0,3,3,0,3,1,2,3,9,50
1,224,886,6,2,6,3,2,1,2,2,1,1,1,3,1,1,1,3,2,1,1,1,1,1,3,0,4,3,1,4,4,2,5,5,1,1,5,3,3,3,1,3,1,2,3,9,86
1,224,887,5,0,5,3,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,4,4,2,5,5,1,1,5,3,3,3,1,3,1,2,3,9,52
1,224,888,2,2,7,5,3,1,2,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,4,3,4,1,1,2,2,1,1,4,3,2,3,3,3,1,4,3,1,2,8,84
1,224,889,4,2,8,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,3,1,1,1,2,1,1,1,1,5,0,3,3,2,4,3,2,2,8,41
1,224,890,3,3,6,1,2,1,0,1,2,1,1,2,1,2,1,0,2,1,1,1,1,1,1,1,1,3,1,3,4,1,5,5,1,1,1,1,3,3,0,4,3,1,2,8,91
1,224,891,3,2,6,1,2,1,2,1,1,2,1,1,1,1,2,1,2,3,2,2,1,1,1,1,3,3,1,3,2,2,5,5,1,1,5,2,3,3,1,4,3,1,2,8,76
1,224,892,5,3,4,1,3,1,2,2,1,1,1,1,1,1,2,1,2,2,3,2,1,1,4,4,1,4,1,1,0,2,5,5,0,0,5,0,3,3,1,4,3,1,2,8,82
1,224,893,4,2,5,1,3,1,2,2,2,2,1,1,1,2,3,3,2,1,1,1,4,4,4,4,1,3,3,3,2,4,1,0,1,4,5,2,3,3,2,4,3,1,2,8,110
1,224,894,4,3,6,1,5,1,2,2,3,3,3,2,1,1,2,3,4,1,1,1,1,1,1,1,3,2,1,3,3,1,1,1,4,3,5,0,3,3,1,4,3,1,2,8,120
1,224,895,3,1,1,3,0,1,2,2,1,1,1,1,1,1,1,3,0,1,1,1,1,1,4,0,2,3,1,1,0,2,1,3,1,0,1,0,1,1,1,4,3,1,2,8,17
1,224,896,3,2,6,3,3,1,1,2,1,1,1,3,1,1,2,3,1,2,1,2,1,1,4,3,2,3,1,1,4,2,1,1,1,3,5,1,3,3,1,4,3,1,2,8,66
1,224,897,2,0,5,3,4,1,1,2,1,3,1,3,1,2,4,3,4,3,3,3,1,1,1,1,3,2,1,1,1,1,5,5,1,1,5,3,3,2,1,4,3,1,2,8,114
1,224,898,3,3,5,1,6,1,1,4,2,1,1,1,1,2,4,1,4,3,4,3,1,1,1,1,1,4,2,1,0,2,1,2,1,1,2,2,3,2,2,4,3,2,2,8,105
1,224,899,3,3,6,0,3,1,2,7,2,2,0,2,2,2,5,1,4,3,6,2,6,1,1,4,0,1,1,2,0,1,5,5,1,1,0,0,1,3,1,4,3,2,3,8,2
1,224,900,5,3,5,1,5,1,2,2,1,1,1,3,3,1,3,1,2,2,3,1,1,1,1,1,3,3,1,1,0,2,5,5,4,3,5,3,3,3,1,4,3,1,3,8,31
1,224,901,3,3,4,2,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,3,4,1,1,0,2,5,5,1,0,5,1,3,3,1,4,3,1,3,8,10
1,224,902,6,3,6,6,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,4,1,4,3,1,3,1,1,2,2,5,5,2,3,2,1,2,3,2,4,3,1,1,9,31
1,224,903,5,1,0,2,3,1,2,7,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,4,3,5,1,2,3,2,5,5,3,0,2,1,2,2,0,4,3,2,2,9,33
1,224,904,3,3,6,2,4,1,2,7,1,1,1,1,1,1,3,1,1,3,1,2,1,1,4,4,1,3,1,1,3,2,5,5,1,1,5,1,3,3,1,4,3,1,2,9,42
1,224,905,4,2,6,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,4,4,1,1,1,2,5,5,1,1,5,3,3,3,1,4,3,1,2,9,5
1,224,906,3,1,4,5,5,1,2,6,3,1,1,3,1,1,3,0,4,2,2,2,4,4,4,4,1,3,2,1,4,2,5,5,5,3,0,0,3,0,1,4,3,2,2,9,39
1,224,907,7,3,4,6,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,2,4,4,3,3,1,1,1,2,1,1,2,3,3,1,3,2,1,4,3,2,2,9,10
1,224,908,5,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2,1,1,1,1,7,1,1,0,5,1,1,0,0,5,5,0,3,0,0,3,0,1,4,3,1,3,9,43
1,224,909,5,1,5,1,1,1,2,7,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,5,1,1,2,2,5,5,1,1,0,3,3,3,0,4,3,2,3,9,38
1,224,910,4,3,3,1,6,1,2,7,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,2,3,1,1,0,2,5,5,0,0,5,0,3,3,1,4,3,1,3,9,36
1,224,911,5,2,4,1,1,1,2,7,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,1,2,5,5,1,1,5,0,3,3,1,4,3,2,3,9,67
1,224,912,3,2,5,1,2,1,2,7,1,1,1,3,1,1,2,1,2,1,1,2,1,1,5,0,3,3,1,4,4,2,5,5,1,0,5,0,3,3,1,4,3,2,3,9,99
1,224,913,5,0,5,4,3,1,2,7,1,1,1,1,2,1,1,1,4,1,1,3,6,5,6,4,3,3,2,1,2,3,2,3,1,3,2,3,3,0,1,4,3,2,3,9,93
1,224,914,4,1,6,2,1,1,2,7,1,3,3,3,3,3,2,1,4,2,2,2,1,1,1,1,0,5,4,4,3,2,5,5,1,1,1,0,3,3,0,4,3,1,3,9,66
1,224,915,4,2,5,2,1,1,2,6,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,1,2,5,5,1,1,5,0,3,3,1,4,3,2,3,9,84
1,224,916,3,2,6,3,2,1,2,6,1,1,1,1,2,1,2,1,1,1,1,1,1,1,4,1,0,2,1,3,2,2,5,5,1,3,2,0,3,0,0,4,3,2,3,9,80
1,224,917,5,3,6,6,5,1,1,5,1,3,1,1,1,1,2,0,2,1,2,3,1,1,4,4,3,3,1,3,2,2,2,2,1,1,5,0,3,3,1,4,3,2,3,9,100
1,224,918,6,3,5,2,3,1,1,0,1,2,2,2,1,2,1,1,2,1,1,2,1,1,4,3,2,3,1,3,4,4,1,2,1,1,5,1,3,3,1,7,3,2,1,2,54
1,224,919,2,3,4,2,3,1,2,1,1,2,2,3,1,2,1,3,2,1,1,1,1,4,4,4,4,4,1,1,4,2,1,1,2,3,5,3,3,3,2,7,3,2,1,2,52
1,224,920,2,3,7,3,3,1,2,2,1,2,1,1,2,3,3,1,3,2,3,3,1,1,4,4,4,3,1,1,3,2,1,3,1,3,3,3,3,3,2,7,3,1,1,2,29
1,224,921,5,2,6,6,4,1,2,4,0,0,0,0,0,0,1,0,2,2,1,2,1,1,4,4,3,3,2,3,1,1,5,5,1,3,2,3,3,3,1,7,3,1,1,2,1
1,224,922,1,3,5,2,5,1,1,2,1,2,2,2,2,1,3,1,2,3,2,3,1,1,1,1,2,3,1,3,4,2,2,2,1,1,5,1,1,3,1,7,3,2,1,2,50
1,224,923,2,3,6,2,3,1,1,2,2,2,1,1,2,1,4,1,2,4,3,2,1,4,4,4,3,2,1,1,4,2,2,3,1,1,2,3,1,3,2,7,3,1,1,2,63
1,224,924,2,3,5,4,4,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,3,4,1,1,4,1,1,1,5,3,5,3,3,3,2,7,3,2,1,2,79
1,224,925,4,3,5,4,4,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,4,2,6,4,3,3,1,1,4,2,1,1,1,3,2,1,3,3,1,7,3,2,1,2,72
1,224,926,1,2,6,3,3,1,2,2,1,1,1,3,3,3,3,0,0,3,3,3,4,4,4,4,2,3,3,3,3,2,5,5,1,3,5,0,3,3,2,7,3,2,3,2,9
1,224,927,3,3,7,5,3,1,2,2,1,1,1,0,0,1,2,1,2,2,2,2,1,1,1,1,0,3,1,1,3,2,5,5,1,1,5,1,3,3,1,7,3,2,3,2,4
1,224,928,3,1,5,2,1,1,2,2,1,1,1,0,0,1,2,1,2,1,1,1,1,1,1,1,0,5,1,1,1,1,5,5,1,0,5,0,3,3,1,7,3,2,3,2,23
1,224,929,1,3,5,4,3,1,2,6,1,1,1,2,1,1,3,3,2,2,2,2,1,1,1,1,4,3,2,3,3,3,5,5,5,3,0,0,3,3,0,7,3,2,3,2,8
1,224,930,3,1,5,3,6,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,2,0,5,1,1,1,2,5,5,2,3,1,3,3,0,1,7,3,2,4,2,45
1,224,931,4,2,2,2,2,1,2,7,1,1,0,0,1,1,3,3,2,2,2,3,4,4,4,4,1,3,1,1,0,2,5,5,5,3,5,1,3,3,1,7,3,2,4,2,43
1,224,932,3,3,4,5,5,1,2,0,1,1,1,1,2,1,2,1,2,1,1,1,1,1,0,0,1,4,1,2,4,2,3,4,2,3,5,0,3,3,1,7,3,1,4,2,22
1,224,933,4,3,2,1,5,1,2,7,3,1,1,3,1,1,4,1,2,4,1,1,1,1,1,1,1,4,2,1,0,2,5,5,0,0,0,0,3,3,1,7,3,1,4,2,3
1,224,934,5,1,1,5,3,1,2,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,5,1,3,3,1,7,3,2,4,2,38
1,224,935,2,2,6,5,3,1,2,7,1,2,2,2,1,2,4,0,2,4,3,4,4,7,4,4,3,3,3,3,4,2,2,3,1,1,5,0,3,3,3,7,3,1,4,2,14
1,224,936,3,3,7,6,6,1,2,1,1,1,1,3,2,1,3,3,2,3,3,2,6,6,6,6,1,3,2,3,1,2,5,5,3,4,2,0,3,3,1,7,3,1,4,2,9
1,224,937,1,3,5,3,3,1,1,6,1,1,0,1,2,2,1,1,2,1,1,1,1,1,0,4,1,4,1,1,2,2,5,5,1,3,5,3,3,3,1,7,3,2,4,2,26
1,224,938,3,3,5,6,4,1,2,7,1,3,3,3,2,2,4,1,2,4,3,3,4,4,4,2,2,2,3,3,4,2,2,2,1,1,0,3,1,1,1,7,3,2,2,3,34
1,224,939,1,1,7,3,4,1,2,7,1,1,1,2,2,1,1,3,2,1,1,1,1,1,3,1,3,3,3,3,2,1,5,5,1,1,1,2,3,3,1,7,3,1,2,3,42
1,224,940,1,3,3,6,3,1,2,2,1,1,1,1,0,1,2,1,0,1,2,1,1,1,1,1,4,5,2,2,1,4,1,2,2,3,2,1,3,3,1,7,3,2,3,3,29
1,224,941,2,3,4,3,2,1,2,2,2,0,0,0,0,2,1,3,2,1,1,3,1,1,1,1,3,3,3,1,0,1,5,5,2,0,5,1,3,3,1,7,3,2,3,3,17
1,224,942,2,2,1,6,4,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,7,4,4,4,3,1,1,1,2,2,1,0,3,5,0,0,0,1,7,3,2,3,3,25
1,224,943,5,3,4,6,5,1,1,2,2,3,1,3,2,2,2,0,2,2,2,2,1,1,1,1,3,3,1,3,2,2,3,3,1,3,5,3,3,3,0,7,3,1,3,3,30
1,224,944,2,3,3,3,2,1,2,7,0,0,0,0,0,2,1,1,4,1,3,2,0,7,6,1,1,3,3,2,2,4,1,1,1,0,1,0,2,2,2,7,3,2,1,3,34
1,224,945,0,3,5,6,4,1,2,2,2,2,2,1,2,2,3,0,2,1,4,2,4,4,5,4,1,3,0,0,0,0,2,2,0,0,0,0,2,2,1,7,3,1,1,3,49
1,224,946,1,3,5,6,4,1,1,2,3,1,1,1,1,1,1,1,2,1,3,1,5,4,4,1,3,1,1,1,4,2,4,4,5,3,4,1,3,0,2,7,3,1,1,3,50
1,224,947,2,3,6,6,6,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,5,5,4,3,3,4,4,1,2,2,1,2,3,3,2,1,3,3,1,7,3,2,1,3,8
1,224,948,2,3,6,6,6,1,1,2,1,1,1,3,1,1,2,1,2,1,1,1,4,4,4,4,2,3,3,1,4,2,1,1,3,3,1,2,3,3,1,7,3,2,1,3,38
1,224,949,1,3,4,4,5,1,1,6,1,1,1,1,3,1,1,1,2,1,1,1,4,4,4,4,3,4,1,4,2,2,0,0,1,3,2,3,2,3,1,7,3,1,1,3,27
1,224,950,2,3,6,6,6,1,1,6,2,2,1,1,2,1,1,1,2,1,3,2,4,4,4,2,1,4,3,1,2,4,3,3,4,3,1,2,2,3,0,7,3,1,1,3,3
1,224,951,2,3,5,6,6,1,1,6,2,1,1,1,1,1,1,1,2,1,1,3,4,4,4,4,3,4,1,1,1,3,2,2,1,3,1,3,3,2,1,7,3,1,1,3,7
1,224,952,2,3,6,6,6,1,1,7,2,1,1,2,1,1,1,1,2,1,1,3,6,6,6,6,2,4,3,3,1,4,4,4,3,4,2,2,2,2,2,7,3,2,1,3,51
1,224,953,2,3,5,6,5,1,1,2,3,1,0,2,2,2,2,1,2,1,1,3,0,4,4,2,2,4,1,3,1,2,1,1,5,3,1,2,1,3,0,7,3,2,1,4,31
1,224,954,3,3,5,2,2,1,2,7,1,1,1,2,1,1,1,1,2,2,1,2,0,4,4,4,3,2,1,1,2,2,1,1,2,3,5,1,3,3,2,7,3,2,1,5,16
1,224,955,2,2,3,6,5,1,2,7,1,1,1,2,2,1,1,1,2,1,1,1,4,5,4,3,3,3,1,1,3,2,1,1,5,3,1,1,2,2,1,7,3,2,1,5,8
1,224,956,2,2,4,2,3,1,2,7,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,4,2,2,1,1,3,2,1,1,3,3,5,3,3,3,1,7,3,2,1,5,21
1,224,957,2,3,6,2,3,1,2,7,1,1,1,1,1,2,3,1,2,2,2,1,4,5,4,4,2,3,3,2,4,3,2,1,2,4,5,0,3,3,0,7,3,1,1,5,19
1,224,958,2,3,5,4,3,1,2,7,1,1,1,1,1,1,2,0,1,2,2,2,4,4,4,4,2,2,1,1,2,2,5,5,1,3,2,3,3,3,0,7,3,2,4,5,5
1,224,959,6,3,4,6,5,1,2,0,1,1,1,1,1,1,2,0,0,2,1,3,5,4,2,1,3,1,1,1,1,2,2,1,2,3,5,1,3,3,1,7,3,2,1,6,2
1,224,960,1,1,5,6,4,1,2,2,0,0,0,0,0,0,1,3,2,1,1,1,1,1,4,4,3,3,1,1,1,2,1,1,5,3,5,3,3,3,1,7,3,2,1,6,7
1,224,961,4,2,5,1,2,1,2,8,1,2,3,3,3,1,3,1,2,1,1,4,1,1,1,1,1,4,1,2,0,2,5,5,2,0,5,3,0,3,1,7,3,2,4,6,26
1,224,962,5,3,5,2,6,1,2,7,1,1,1,3,1,1,2,1,2,2,1,3,1,1,1,1,3,3,2,2,2,1,5,5,1,1,5,1,1,3,1,7,3,2,4,6,48
1,224,963,1,2,5,6,3,1,2,2,3,2,2,2,3,2,3,3,3,0,5,1,4,4,4,3,3,4,1,1,1,2,1,1,1,1,5,0,1,0,1,7,3,1,1,7,5
1,224,964,5,2,4,6,5,1,2,2,1,3,3,1,1,3,3,1,4,3,3,2,4,4,4,4,1,2,3,4,4,2,2,2,2,0,1,2,3,3,1,7,3,1,1,7,6
1,224,965,2,1,5,1,2,1,2,7,1,2,2,2,1,1,2,1,4,1,2,3,1,1,1,1,3,4,1,3,4,1,5,5,1,1,4,1,1,3,1,7,3,1,2,7,37
1,224,966,1,1,5,3,2,1,2,8,3,2,2,1,2,1,2,1,4,2,2,2,1,1,1,1,1,3,1,2,4,2,2,2,1,1,5,1,3,3,3,7,3,1,2,7,11
1,224,967,2,2,1,1,3,1,2,0,1,1,1,2,1,1,1,1,0,0,6,0,1,1,1,1,2,3,2,2,0,2,5,5,1,1,5,0,3,3,1,7,3,2,2,7,55
1,224,968,3,2,4,2,5,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,4,1,3,2,1,4,3,3,3,2,3,1,1,3,3,1,7,3,1,2,7,67
1,224,969,2,3,7,1,4,1,2,2,3,1,1,3,2,3,4,1,2,4,3,3,1,1,1,1,1,4,3,4,4,2,4,4,5,3,0,2,3,2,0,7,3,1,2,7,61
1,224,970,2,3,5,1,6,1,0,6,1,2,1,3,1,1,3,3,2,2,2,2,1,1,1,1,1,3,1,4,4,2,5,5,1,0,5,1,3,0,1,7,3,2,2,7,77
1,224,971,4,2,5,1,1,1,0,7,1,1,1,3,1,1,3,0,2,2,2,2,1,1,1,1,3,3,1,1,4,2,5,5,1,1,5,0,1,1,1,7,3,2,3,7,25
1,224,972,2,3,3,6,3,1,1,0,1,0,1,1,1,2,3,1,2,3,1,1,4,4,4,4,2,4,2,2,3,2,1,1,0,3,0,0,0,0,0,7,3,2,1,1,96
1,224,973,2,3,5,6,6,1,1,2,2,2,2,2,2,2,1,0,0,1,2,3,1,1,4,1,0,5,3,0,2,0,4,4,5,3,0,0,0,0,0,7,3,2,4,1,77
1,224,974,4,3,1,1,6,1,0,7,1,1,0,2,2,1,5,3,2,4,3,1,1,1,1,1,1,1,1,2,2,1,5,5,1,1,1,1,1,3,1,7,3,1,1,2,49
1,224,975,3,3,1,0,1,1,2,7,1,1,1,1,1,1,5,1,2,3,2,5,1,1,4,1,2,4,4,4,4,4,1,1,1,1,5,1,2,3,1,7,3,1,4,1,26
1,224,976,3,1,5,0,0,1,1,6,1,1,1,1,1,1,1,1,0,1,1,5,1,1,4,0,0,5,2,1,4,4,1,1,1,1,5,1,2,2,1,7,3,2,4,1,27
1,224,977,2,3,7,2,3,1,2,0,1,3,2,3,2,1,2,1,0,2,2,2,6,7,0,0,4,5,1,3,3,2,5,5,2,3,0,0,2,0,0,7,3,2,1,2,37
1,224,978,3,3,6,3,2,1,2,7,2,2,2,2,2,1,3,3,3,3,3,3,1,1,1,1,2,4,1,3,2,3,2,2,5,1,5,2,3,2,0,7,3,1,1,1,23
1,224,979,2,3,7,6,4,1,2,7,1,2,1,3,1,2,1,1,2,1,1,1,1,1,1,1,4,3,1,3,4,1,3,2,1,1,5,3,3,3,1,7,3,1,1,1,81
1,224,980,1,3,4,6,3,0,1,2,1,0,0,0,0,0,1,0,2,1,1,2,4,5,4,4,1,3,1,1,3,3,1,1,0,3,1,1,3,3,0,7,3,2,1,1,65
1,224,981,2,3,4,4,3,1,1,2,1,1,1,1,1,1,3,3,2,3,1,1,4,4,5,4,3,3,1,1,3,2,1,1,4,2,0,1,3,3,0,7,3,1,1,1,1
1,224,982,2,2,6,4,3,1,1,7,1,1,1,1,1,1,5,3,2,2,2,2,4,4,5,5,1,2,1,1,1,2,2,2,2,3,2,1,3,3,1,7,3,1,1,1,105
1,224,983,2,1,2,2,2,1,2,7,1,1,1,0,0,1,2,1,0,2,2,2,1,1,0,1,3,3,1,1,1,2,1,1,0,0,5,0,3,0,1,7,3,2,4,1,21
1,224,984,3,3,4,3,3,1,2,7,1,1,1,3,2,1,3,1,4,2,2,3,5,4,4,3,1,4,3,1,3,2,4,4,5,3,4,2,3,3,1,7,3,2,4,1,8
1,224,985,1,3,5,1,1,1,2,2,2,1,1,3,1,1,2,1,2,1,1,2,1,1,1,1,3,2,1,1,1,1,5,5,3,0,2,1,3,3,1,7,3,1,4,1,70
1,224,986,1,3,4,6,3,1,2,2,1,1,0,3,1,1,3,1,1,1,1,1,1,1,4,1,4,4,1,1,4,2,1,1,1,1,5,1,3,3,1,7,3,2,4,1,64
1,224,987,2,3,5,1,6,1,2,2,1,1,1,1,1,2,3,1,2,2,2,1,1,1,1,4,1,3,1,1,2,4,2,2,3,3,5,1,3,3,1,7,3,2,4,1,72
1,224,988,5,3,4,2,6,1,2,2,0,0,0,0,2,0,3,1,4,3,1,2,1,1,1,2,1,3,4,3,4,4,1,3,3,3,1,2,3,3,1,7,3,2,4,1,50
1,224,989,1,3,5,2,2,1,2,5,1,1,1,1,1,1,2,3,2,1,1,1,4,4,4,4,4,3,1,1,2,2,1,1,1,1,5,0,3,3,1,7,3,2,4,1,41
1,224,990,3,3,6,5,3,1,1,2,2,3,0,3,2,2,2,3,4,2,2,2,0,7,6,2,2,2,0,4,3,2,2,2,1,3,5,1,3,3,1,7,3,2,4,1,60
1,224,991,2,3,7,1,0,1,2,7,1,2,2,2,2,1,2,0,2,1,1,1,1,1,4,3,1,3,1,3,3,3,3,3,1,3,5,0,3,2,2,7,3,1,1,2,82
