COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75
1,218,351,2,2,27,1,2,2,1,6,8,1,4,2,3,3,5,2,1,2,3,4,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,47,1,1,1,3,6,5,7,7,2,1,1,1,1,8,0,9,9,99,9,9,5,2,,22,183,5,12,13,0,7,35,12
1,218,352,2,2,29,1,2,4,2,1,8,1,4,3,2,2,4,2,1,2,4,4,2,1,1,2,1,2,3,4,3,2,2,1,1,1,1,5,1,1,2,60,1,1,1,3,6,5,7,4,1,1,1,1,8,9,7,9,9,99,9,9,5,2,,22,183,5,22,14,0,7,35,12
1,218,353,2,2,29,1,2,2,1,6,8,1,2,2,1,1,3,1,0,3,3,5,1,1,1,2,2,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,9,10,0,9,9,99,9,9,9,7,,22,183,5,32,0,1,0,35,12
1,218,354,2,2,29,1,2,2,1,6,8,1,2,2,2,3,4,2,1,3,3,4,1,2,1,2,2,2,3,3,2,2,2,2,2,2,2,5,2,3,2,47,1,2,1,3,6,3,7,7,2,2,2,3,2,8,7,9,9,99,9,9,5,2,,22,183,5,42,14,0,7,35,12
1,218,355,2,2,29,1,2,4,1,6,8,1,4,3,2,1,3,2,3,3,1,2,2,2,1,2,2,4,3,3,3,1,3,3,3,1,2,3,3,1,2,47,1,2,1,3,6,3,7,7,2,2,1,1,8,9,7,9,9,99,9,9,5,2,,22,183,5,52,13,0,6,35,12
1,218,356,2,2,29,1,2,2,1,6,8,1,2,2,1,3,4,2,1,3,3,3,2,2,1,2,1,2,2,1,3,2,2,2,2,3,2,3,1,3,2,48,1,1,1,3,6,2,0,8,2,2,1,1,1,1,1,9,9,99,9,9,2,2,,22,183,5,62,13,0,7,35,12
1,218,357,2,2,29,1,2,2,2,6,8,2,2,2,2,3,4,1,1,3,3,5,1,1,1,2,1,4,2,3,3,1,3,2,2,2,3,2,1,3,3,48,1,1,1,3,6,3,7,5,3,3,2,3,1,8,7,9,9,99,9,9,5,2,,22,183,5,72,13,0,7,35,12
1,218,358,2,2,29,1,2,2,1,6,8,1,4,1,2,4,5,1,1,3,3,4,2,1,1,2,2,2,3,3,3,3,1,1,1,1,1,5,1,3,3,48,1,1,1,3,6,2,7,7,1,2,1,2,2,8,7,9,9,99,9,9,5,3,,22,183,5,82,13,0,9,35,12
1,218,359,2,2,29,1,2,4,2,6,8,2,3,2,2,3,6,2,1,3,4,5,2,2,1,2,2,3,2,1,3,2,2,2,2,2,1,2,2,2,2,48,1,1,1,3,1,2,4,7,2,2,2,2,2,8,7,9,9,99,9,9,4,2,,22,183,5,92,13,0,9,35,12
1,218,360,2,2,30,1,1,3,2,1,8,2,4,3,2,2,3,2,2,2,2,2,1,2,1,2,1,3,2,3,3,1,3,3,2,1,1,2,2,3,2,52,1,2,1,1,6,2,7,7,2,2,2,2,1,1,1,9,9,99,9,9,4,2,,22,183,6,2,12,0,7,33,12
1,218,361,2,4,18,1,3,4,1,6,9,1,4,3,3,3,5,1,2,3,3,4,2,2,1,2,1,3,2,3,3,2,2,2,2,1,2,5,2,1,2,31,1,3,1,3,6,2,3,5,3,2,2,3,9,10,2,9,9,99,9,9,6,1,,22,183,6,12,7,0,6,14,7
1,218,362,2,4,21,1,1,7,1,6,9,2,4,2,1,4,0,3,1,3,4,4,2,1,1,2,0,2,2,3,4,2,3,5,5,3,5,4,5,3,3,65,1,3,2,2,5,2,7,5,3,2,2,3,1,8,8,9,9,99,9,9,6,1,,22,183,6,22,7,0,6,13,7
1,218,363,2,4,23,1,1,2,1,6,9,2,3,1,3,4,0,2,1,3,5,6,2,2,1,2,2,2,3,2,3,3,3,2,1,2,2,5,2,3,3,36,1,1,2,2,1,2,7,5,2,2,2,2,9,8,7,9,9,99,9,9,5,2,,22,183,6,32,3,0,7,13,7
1,218,364,2,3,34,2,1,1,1,0,10,2,3,2,3,3,4,2,1,3,3,3,2,3,1,2,2,2,2,4,3,2,1,2,1,1,1,3,2,1,2,50,1,1,2,2,5,5,7,7,3,5,0,2,5,8,7,9,9,99,9,9,7,3,,22,183,6,42,11,0,7,13,7
1,218,365,2,4,27,2,1,1,2,6,10,1,4,2,3,4,4,2,1,3,3,5,2,1,1,2,1,2,3,3,3,3,1,1,1,1,2,5,1,1,2,45,1,1,2,5,6,1,7,7,2,2,1,1,2,8,7,9,9,99,9,9,7,2,,22,183,6,52,11,0,7,13,7
1,218,366,2,4,28,2,11,99,2,6,10,1,4,2,1,3,6,3,1,3,3,4,1,3,1,2,0,4,2,1,3,1,2,4,4,2,4,5,4,1,2,40,2,1,1,3,6,4,2,2,2,3,1,3,5,8,7,9,9,99,9,9,7,3,,22,183,6,62,11,0,7,13,7
1,218,367,2,4,31,3,11,99,1,6,10,1,4,2,3,3,5,2,1,3,5,7,2,2,1,2,1,3,2,3,2,2,3,3,3,2,3,2,4,2,2,48,1,1,1,3,6,2,2,4,2,2,2,2,2,8,6,9,9,99,9,9,7,2,,22,183,6,72,17,0,8,14,8
1,218,368,2,4,32,3,1,1,2,6,10,1,4,1,2,3,5,2,1,3,4,5,2,1,0,2,0,0,0,1,1,2,4,5,2,2,1,3,4,1,2,50,1,1,1,3,0,4,7,7,4,5,3,3,1,8,0,9,9,99,9,9,7,3,,22,183,6,82,14,0,7,12,5
1,218,369,2,4,34,3,1,1,2,6,10,1,2,2,1,2,3,1,3,1,3,4,2,2,1,2,2,3,4,4,3,1,3,3,2,2,2,4,3,1,3,47,2,5,1,3,6,2,5,2,1,2,1,1,1,8,7,9,9,99,9,9,7,5,,22,183,6,92,14,0,7,12,5
1,218,370,2,3,28,2,1,1,1,6,10,1,4,2,3,4,4,1,1,2,2,3,1,3,1,2,2,2,3,2,3,2,1,1,1,1,2,5,1,1,2,46,1,1,1,3,6,2,7,5,2,2,2,1,5,2,1,9,9,99,9,9,8,3,,22,183,7,2,18,0,7,11,5
1,218,371,2,4,29,3,4,4,2,6,10,2,4,2,2,3,4,1,1,3,3,4,2,2,1,2,2,3,3,2,3,2,2,2,3,1,2,4,2,2,1,61,1,1,1,3,6,3,7,7,3,3,2,1,7,8,7,9,9,99,9,9,8,3,,22,183,7,12,18,0,8,14,7
1,218,372,2,3,35,2,2,2,1,6,10,2,2,2,2,3,4,2,1,3,3,3,1,2,3,3,2,2,3,4,3,2,3,5,1,2,2,2,2,2,2,72,1,1,1,3,6,2,4,2,3,2,2,2,6,2,8,9,9,99,9,9,3,2,,22,183,7,22,32,0,8,15,1
1,218,373,2,3,28,3,11,99,1,6,10,2,4,2,3,3,0,2,1,2,2,3,2,2,1,2,2,4,3,3,3,2,2,1,2,1,3,4,1,3,3,46,1,2,1,3,6,2,6,7,2,2,1,1,4,8,7,9,9,99,9,9,5,2,,22,183,7,32,18,0,7,14,8
1,218,374,2,3,30,3,11,99,1,0,10,2,4,2,2,4,0,1,1,3,2,2,2,1,1,2,2,3,3,4,3,1,1,3,3,1,4,1,1,1,3,46,1,1,1,3,6,2,2,3,1,1,2,2,2,8,0,9,9,99,9,9,5,4,,22,183,7,42,18,0,9,14,8
1,218,375,2,3,30,3,4,4,1,6,10,3,4,3,1,2,4,1,1,2,2,2,2,3,1,2,2,3,2,2,3,1,3,2,2,1,1,5,2,1,1,61,2,1,1,3,6,5,7,5,1,2,2,2,7,8,7,9,9,99,9,9,5,2,,22,183,7,52,18,0,7,14,7
1,218,376,2,3,31,2,1,1,2,6,10,1,2,3,1,4,5,2,3,2,4,5,1,3,1,2,2,3,2,2,3,2,3,2,2,1,2,3,2,1,2,44,2,5,3,2,5,2,7,5,1,2,1,3,4,8,7,9,9,99,9,9,5,3,,22,183,7,62,11,0,8,13,7
1,218,377,2,3,33,2,1,1,2,2,10,1,4,2,2,4,4,2,2,3,3,5,2,1,1,2,1,2,3,3,4,3,1,2,1,2,2,5,2,1,2,73,1,1,2,2,5,3,1,8,3,4,3,3,5,8,0,9,9,99,9,9,5,2,,22,183,7,72,11,0,8,13,7
1,218,378,2,3,33,2,1,1,1,6,10,2,4,3,2,4,4,2,1,3,2,3,1,2,1,2,1,3,2,2,3,2,3,2,1,2,1,1,2,1,1,53,1,1,1,3,6,2,1,2,1,4,3,1,3,3,1,9,9,99,9,9,5,3,,22,183,7,82,18,0,7,11,5
1,218,379,2,4,31,2,1,1,1,6,10,1,3,2,3,4,6,2,1,2,3,5,2,2,1,2,2,2,2,4,3,2,2,2,1,1,2,2,2,2,3,50,2,1,2,2,5,2,7,8,2,2,1,3,5,8,7,9,9,99,9,9,5,2,,22,183,7,92,12,0,8,13,7
1,218,380,2,4,32,2,1,1,2,6,10,1,4,2,2,3,6,1,1,3,3,10,2,1,1,2,1,3,2,4,3,2,2,2,2,2,3,4,2,3,1,37,1,1,1,3,6,2,7,4,1,2,2,3,7,8,7,9,9,99,9,9,5,2,,22,183,8,2,9,1,0,13,7
1,218,381,2,4,34,3,1,1,2,6,10,1,4,2,3,3,4,1,2,1,3,7,1,2,1,2,2,3,2,3,3,2,3,2,1,2,0,5,2,3,1,48,1,1,1,3,6,3,7,7,3,5,3,3,1,8,7,9,9,99,9,9,5,2,,22,183,8,12,13,0,6,12,5
1,218,382,2,4,35,2,2,2,1,6,10,1,2,3,3,3,3,2,1,3,3,3,1,2,3,3,1,3,3,3,3,2,2,3,2,3,2,5,5,3,2,63,1,1,1,3,6,2,7,7,2,2,1,1,7,3,1,9,9,99,9,9,5,2,,22,183,8,22,33,0,6,15,1
1,218,383,2,4,36,2,1,1,2,6,10,1,4,2,2,3,3,1,1,2,3,5,1,2,1,2,1,2,3,4,3,1,2,2,2,1,2,4,3,1,2,52,1,1,1,3,6,2,0,7,1,2,2,1,6,3,1,9,9,99,9,9,5,4,,22,183,8,32,18,0,7,11,5
1,218,384,2,3,36,2,3,3,3,2,10,1,4,2,1,2,2,2,1,2,2,3,2,3,1,2,1,3,3,4,4,1,2,1,1,2,1,4,2,2,2,90,1,1,1,3,6,1,7,7,1,1,2,2,6,2,1,6,2,8,4,4,4,3,,22,183,8,42,32,0,6,15,1
1,218,385,2,3,35,3,1,2,1,6,10,1,4,1,3,1,5,1,1,2,3,7,2,1,1,2,2,4,2,3,3,2,1,4,4,1,4,5,3,1,1,49,2,5,1,0,6,1,0,7,1,1,1,1,1,8,2,9,9,99,9,9,9,7,,22,183,8,52,0,1,0,12,5
1,218,386,2,2,39,3,11,99,1,6,10,2,3,2,2,3,4,2,1,2,2,3,1,2,1,2,2,2,3,3,3,1,2,2,2,1,2,1,3,3,3,54,1,2,1,3,6,2,7,2,3,2,2,2,2,8,8,9,9,99,9,9,6,3,,22,183,8,62,18,0,7,14,8
1,218,387,2,2,38,3,1,1,1,6,10,1,2,2,2,3,4,1,2,1,2,5,2,3,3,2,2,4,2,3,3,3,1,1,1,3,1,5,2,2,2,45,2,1,1,3,4,3,6,6,2,1,2,1,3,8,7,9,9,99,9,9,7,3,,22,183,8,72,8,0,7,12,5
1,218,388,2,2,38,3,1,1,1,6,10,1,2,2,2,4,6,2,3,1,7,8,1,3,2,3,2,3,3,2,3,1,1,4,4,1,2,1,3,3,3,76,1,1,1,3,0,2,5,2,2,2,2,3,1,8,7,9,9,99,9,9,4,4,,22,183,8,82,14,0,8,12,5
1,218,389,2,4,54,3,11,99,2,1,1,1,3,2,1,4,4,2,3,3,3,5,2,2,1,2,1,3,3,4,3,1,1,3,1,1,1,2,1,1,1,79,1,1,1,3,5,2,7,3,2,3,1,2,5,8,7,9,9,99,9,9,6,3,,22,183,8,92,18,0,9,41,22
1,218,390,2,4,28,3,11,99,1,6,1,2,4,2,3,3,4,2,1,3,2,3,1,2,1,2,1,2,3,4,3,2,2,2,2,1,2,4,5,3,3,29,1,1,3,1,5,2,7,7,3,2,1,1,8,9,7,9,9,99,9,9,2,5,,22,183,9,2,3,0,8,12,2
1,218,391,2,4,40,2,3,3,3,6,1,2,2,2,2,3,4,2,2,3,4,6,2,2,1,2,2,4,3,4,3,1,1,2,2,1,2,5,2,1,1,75,1,1,1,0,0,4,0,5,2,2,2,3,4,8,0,9,9,99,9,9,5,4,,22,183,9,12,24,0,8,36,14
1,218,392,2,4,32,3,11,99,2,1,1,2,4,2,2,3,4,1,1,2,2,4,2,1,1,2,2,3,2,3,3,2,2,2,2,1,3,2,2,1,2,58,1,1,1,3,6,2,7,7,2,2,1,1,1,8,7,9,9,99,9,9,4,3,,22,183,9,22,18,0,7,41,22
1,218,393,2,4,23,2,4,4,3,1,1,1,2,2,2,3,4,2,1,3,2,3,2,2,1,2,1,2,2,2,3,1,2,2,2,3,2,5,5,2,2,55,1,2,1,3,0,2,7,5,2,5,1,1,1,1,1,9,9,99,9,9,6,3,,22,183,9,32,12,0,7,36,14
1,218,394,2,3,22,2,4,4,2,2,1,2,2,2,3,3,4,2,2,2,2,4,1,3,1,2,2,3,2,2,3,2,2,2,2,3,2,5,5,1,3,50,1,1,1,3,6,5,3,5,2,4,1,1,1,8,7,9,9,99,9,9,7,4,,22,183,9,42,22,0,8,36,14
1,218,395,2,3,43,1,1,2,2,1,1,1,4,2,3,2,2,2,3,3,0,1,2,2,3,3,2,5,4,6,3,1,1,4,4,3,3,2,4,0,0,65,1,1,0,3,4,4,4,3,1,3,2,3,8,1,4,9,9,99,9,9,5,2,,22,183,9,52,8,0,5,33,14
1,218,396,2,3,42,1,4,4,1,6,2,1,4,2,1,2,4,2,3,2,4,5,2,2,1,2,2,3,2,2,3,1,3,2,2,2,1,4,2,3,1,84,1,2,1,3,6,3,3,5,3,2,2,3,7,8,8,9,9,99,9,9,5,3,,22,183,9,62,27,0,7,36,10
1,218,397,2,3,34,1,4,5,1,6,2,2,3,3,2,3,4,2,3,3,3,2,2,2,1,2,2,4,2,2,4,1,2,2,1,2,3,5,2,2,2,79,1,1,2,1,2,4,6,5,3,4,2,3,6,8,1,9,9,99,9,9,4,2,,22,183,9,72,24,0,8,36,10
1,218,398,2,3,35,1,4,4,1,6,2,1,4,2,2,3,0,1,1,3,5,7,2,2,1,2,1,3,3,5,3,2,2,2,1,2,1,5,2,2,2,81,1,2,1,3,6,3,3,4,2,2,2,1,3,8,0,9,9,99,9,9,5,3,,22,183,9,82,30,1,0,36,10
1,218,399,2,2,16,1,2,2,1,6,2,2,3,1,3,4,3,1,3,1,2,3,2,2,1,2,2,2,4,3,3,2,2,1,2,1,2,4,1,2,2,29,1,1,1,3,1,1,5,3,2,2,1,1,1,8,8,9,9,99,9,9,6,2,,22,183,9,92,7,0,8,36,10
1,218,400,2,2,16,1,1,1,2,6,2,2,1,3,1,3,6,2,2,3,4,5,2,2,1,2,1,3,2,3,3,1,4,3,2,2,1,5,4,1,2,23,1,3,1,2,6,3,7,3,3,3,2,3,1,8,7,9,9,99,9,9,6,4,,22,184,0,2,7,0,9,36,10
1,218,401,2,2,40,3,11,99,1,0,3,2,2,2,1,5,3,1,3,2,2,3,1,2,1,2,2,3,3,5,3,1,3,2,2,0,2,1,3,3,3,71,1,1,1,1,6,5,1,3,2,2,1,1,9,8,8,9,9,99,9,9,4,5,,22,184,0,12,38,0,5,41,16
1,218,402,2,4,53,1,4,4,1,6,2,1,1,3,1,4,0,2,1,3,4,5,2,3,1,3,0,1,3,4,3,1,1,1,5,2,4,5,2,2,1,92,1,1,1,3,6,4,3,5,4,4,3,3,7,1,1,9,9,99,9,9,6,3,,22,184,0,22,44,1,0,36,10
1,218,403,2,2,52,1,4,4,3,6,2,1,2,2,1,2,1,1,3,1,2,2,1,2,1,2,2,3,3,4,3,1,2,4,1,1,4,2,2,2,1,90,1,1,1,3,6,3,3,5,1,4,1,3,6,1,0,6,2,3,1,4,5,3,,22,184,0,32,27,0,5,36,10
1,218,404,2,3,35,3,11,99,1,6,12,2,4,3,1,3,6,3,1,3,4,6,1,3,1,2,2,3,2,2,3,1,1,3,2,1,2,2,4,2,2,58,1,2,1,3,6,3,7,7,3,3,1,1,1,1,5,9,9,99,9,9,4,2,,22,184,0,42,28,0,8,41,18
1,218,405,2,3,51,2,2,2,1,6,12,2,3,2,1,1,1,2,3,2,2,3,1,2,1,2,1,3,3,3,3,1,2,2,2,1,1,2,5,2,2,89,1,1,1,3,6,5,7,7,1,5,1,0,7,3,5,6,2,9,1,4,5,4,,22,184,0,52,37,0,5,43,18
1,218,406,2,3,49,3,11,99,1,6,3,2,3,2,1,2,3,2,2,3,4,5,2,2,1,2,2,3,2,3,2,1,2,2,2,2,0,3,2,2,2,65,1,1,1,3,2,3,7,7,2,2,2,2,7,1,7,9,9,99,9,9,4,3,,22,184,0,62,24,0,7,41,16
1,218,407,2,4,54,3,11,99,2,6,3,1,4,3,1,1,2,1,1,1,3,2,1,3,1,2,1,2,0,0,0,0,0,1,1,2,1,1,4,2,1,83,1,1,1,3,0,1,7,7,1,1,1,1,5,1,5,9,9,99,9,9,3,4,,22,184,0,72,36,0,7,41,16
1,218,408,2,2,34,3,1,2,1,6,16,1,4,2,3,2,4,1,2,2,3,3,1,1,1,2,1,3,3,5,3,2,3,1,1,1,2,1,1,2,2,55,1,1,1,3,6,1,7,2,1,1,1,1,7,5,1,9,9,99,9,9,5,3,,22,184,0,82,19,0,7,43,26
1,218,409,2,2,32,3,11,99,1,6,12,2,4,3,1,2,3,2,3,3,3,4,1,3,1,2,2,4,2,2,3,1,2,3,3,1,4,4,3,1,1,62,2,5,1,3,6,3,0,3,4,4,2,1,2,8,7,9,9,99,9,9,4,5,,22,184,0,92,31,0,1,41,18
1,218,410,2,2,60,2,2,2,1,6,16,4,2,3,1,1,3,2,1,2,2,4,1,3,1,2,2,3,2,2,3,1,2,2,2,2,1,4,2,2,2,91,1,1,1,3,6,4,3,3,1,3,3,2,7,8,0,6,2,2,4,2,5,2,,22,184,1,2,57,0,7,41,26
1,218,411,2,2,52,3,11,99,1,6,14,1,4,2,3,2,5,1,3,2,5,5,1,2,3,2,2,3,3,3,2,3,4,2,5,1,1,4,1,3,3,65,1,2,1,3,6,1,5,8,1,5,1,1,5,8,1,9,9,99,9,9,6,3,,22,184,1,12,16,0,9,41,21
1,218,412,2,2,39,2,1,1,1,6,16,1,3,2,1,4,5,1,1,1,2,3,1,2,1,2,2,3,3,2,3,1,3,3,3,1,3,1,4,2,1,58,1,1,1,3,6,3,7,7,1,4,3,2,7,4,1,9,9,99,9,9,6,3,,22,184,1,22,18,0,8,43,26
1,218,413,2,4,40,3,11,99,1,6,16,1,2,3,2,3,4,2,1,2,3,5,1,2,1,2,2,3,2,2,3,2,4,4,2,1,3,4,2,1,2,72,1,1,1,3,6,2,0,8,2,3,2,2,4,1,1,9,9,99,9,9,7,3,,22,184,1,32,36,0,3,41,26
1,218,414,2,3,51,3,2,2,2,1,12,1,4,2,1,2,3,2,3,2,2,4,2,2,2,2,1,4,2,2,4,1,4,2,1,2,1,3,2,2,2,91,1,1,1,2,2,5,7,7,4,4,2,2,7,8,6,4,2,9,1,4,6,3,,22,184,1,42,37,0,7,43,18
1,218,415,2,4,35,3,11,99,2,6,12,1,2,1,1,2,4,2,1,3,3,3,2,1,3,2,2,2,2,2,2,2,3,3,1,2,2,3,2,2,1,60,1,1,1,3,6,3,2,5,2,3,3,3,2,8,7,9,9,99,9,9,6,5,,22,184,1,52,30,1,0,41,18
1,218,416,2,4,52,3,11,99,1,6,14,1,4,2,3,3,4,3,1,3,3,3,2,2,1,3,2,2,1,1,1,1,4,3,3,2,2,1,2,2,2,53,1,2,1,3,6,4,0,3,2,3,3,3,6,1,2,9,9,99,9,9,7,4,,22,184,1,62,9,0,9,41,21
1,218,417,2,2,41,3,11,99,3,6,16,2,4,3,1,3,6,3,1,3,3,5,2,3,1,3,2,4,2,3,4,1,2,4,2,2,3,2,4,1,2,72,1,1,1,3,6,3,7,7,3,2,2,3,6,1,5,9,9,99,9,9,7,3,,22,184,1,72,35,1,0,41,26
1,218,418,2,3,15,3,11,99,1,6,1,2,4,1,4,3,4,2,1,3,4,5,2,2,1,3,2,2,2,2,3,3,2,1,2,1,2,5,2,2,2,99,2,5,2,2,1,2,5,3,2,2,2,1,1,8,8,9,9,99,9,9,5,2,,22,184,1,82,15,0,9,41,22
1,218,419,2,3,39,3,11,99,2,6,0,1,4,1,1,1,3,0,0,0,0,0,0,0,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,46,1,1,1,3,0,1,5,4,1,1,1,1,2,2,1,9,9,99,9,9,5,5,,22,184,1,92,7,0,7,11,4
1,218,420,2,2,13,3,11,99,2,2,11,1,4,2,1,2,6,2,3,2,5,5,2,2,1,2,2,3,3,4,3,2,1,2,2,1,1,5,2,3,2,39,2,2,1,3,6,3,7,7,2,5,2,2,1,8,7,9,9,99,9,9,2,3,,22,184,2,2,7,0,9,41,19
1,218,421,2,1,42,3,11,99,1,6,11,0,1,3,1,4,4,2,2,2,2,3,1,3,1,2,2,0,2,3,3,1,0,4,5,1,3,1,2,3,3,55,2,1,1,4,4,4,0,8,4,3,2,3,2,8,0,9,9,99,9,9,6,2,,22,184,2,12,20,0,8,41,19
1,218,422,2,1,31,1,1,1,2,1,8,2,2,3,2,3,5,2,2,3,3,4,2,2,1,3,2,3,2,2,1,1,2,3,2,2,3,2,2,1,2,69,1,1,1,3,6,4,7,7,2,3,2,3,7,1,1,9,9,99,9,9,5,2,,22,184,2,22,26,0,8,31,12
1,218,423,2,2,29,1,2,3,1,6,8,1,4,2,3,3,5,2,1,2,3,4,2,1,1,2,2,2,4,4,3,3,1,1,1,1,1,5,1,2,2,53,1,1,1,3,6,1,7,7,1,1,1,1,1,8,7,9,9,99,9,9,4,2,,22,184,2,32,13,0,7,35,12
1,218,424,2,0,29,1,2,2,1,6,8,2,3,2,3,3,5,1,1,2,3,5,2,1,1,2,2,2,2,3,3,2,1,2,2,2,2,4,2,1,1,52,2,5,1,3,6,3,3,5,3,2,2,3,1,8,7,9,9,99,9,9,6,2,,22,184,2,42,13,0,7,35,12
1,218,425,2,4,31,1,1,1,1,6,8,1,4,2,3,4,6,2,1,3,3,5,2,2,1,2,1,3,2,3,4,1,4,4,3,1,4,5,3,2,1,50,1,1,1,3,6,2,6,5,1,3,2,3,2,1,7,9,9,99,9,9,5,2,,22,184,2,52,18,0,9,33,12
1,218,426,2,4,50,3,11,99,1,6,8,1,2,2,1,1,2,3,2,1,2,3,1,2,1,2,2,3,3,4,3,1,2,2,2,2,2,2,2,1,2,50,1,1,1,3,6,5,7,3,3,2,2,1,7,1,5,9,9,99,9,9,7,5,,22,184,2,62,2,0,7,31,12
1,218,427,2,2,30,3,11,99,1,6,8,2,3,2,2,3,4,2,3,3,2,4,1,2,1,2,2,2,3,3,2,1,1,3,1,1,3,5,2,3,2,53,1,2,1,0,0,6,0,8,3,2,2,2,5,1,2,9,9,99,9,9,4,2,,22,184,2,72,26,0,6,31,11
1,218,428,2,2,71,2,11,99,2,1,8,2,2,2,2,2,4,1,1,3,3,5,2,2,3,2,2,3,2,3,3,1,1,2,2,2,1,1,2,3,2,70,1,1,1,3,6,4,7,7,2,2,2,1,1,8,7,9,9,99,9,9,5,2,,22,184,2,82,12,0,8,33,12
1,218,429,2,2,32,3,11,99,1,6,8,4,2,2,3,4,0,3,1,3,3,5,1,2,1,2,0,2,2,3,3,3,2,3,3,2,2,4,2,2,2,45,1,2,1,3,6,3,7,5,3,3,1,3,3,1,1,9,9,99,9,9,6,3,,22,184,2,92,17,0,8,31,11
1,218,430,2,3,41,3,11,99,1,6,8,2,3,1,3,3,4,2,1,1,3,5,2,1,1,2,1,2,2,3,3,1,2,2,2,1,2,4,1,2,2,75,1,1,1,3,6,2,7,7,2,2,1,1,4,8,7,9,9,99,9,9,6,3,,22,184,3,2,38,0,8,31,12
1,218,431,2,3,30,3,11,99,1,6,8,2,3,2,3,3,6,2,1,2,4,5,1,1,1,2,2,3,2,2,3,2,2,1,2,1,1,4,1,3,2,51,1,1,1,3,1,1,7,7,2,2,1,2,5,2,8,9,9,99,9,9,4,2,,22,184,3,12,26,0,8,31,11
1,218,432,2,2,19,3,11,99,2,1,8,2,3,3,1,2,3,3,2,3,3,4,2,3,1,2,2,3,2,2,2,3,1,2,2,3,2,4,2,1,2,42,2,5,1,3,6,2,1,7,3,3,2,3,2,1,7,9,9,99,9,9,4,5,,22,184,3,22,12,0,7,31,12
1,218,433,2,2,29,2,2,4,1,6,8,1,4,2,2,2,4,2,3,3,3,5,2,2,0,0,1,4,3,2,0,2,2,4,5,2,2,3,4,1,2,50,1,2,1,2,5,3,7,5,3,3,2,3,2,1,6,9,9,99,9,9,5,2,,22,184,3,32,13,0,8,35,12
1,218,434,2,4,42,1,2,2,1,6,6,1,2,1,1,2,3,1,1,2,3,4,2,3,1,2,2,2,3,2,3,1,2,3,3,2,3,5,5,1,1,82,1,1,1,3,6,3,6,5,0,2,2,3,7,8,7,9,9,99,9,9,6,3,,22,184,3,42,40,0,7,36,13
1,218,435,2,4,42,1,2,2,1,6,6,2,2,2,1,2,3,2,2,3,4,5,2,2,1,3,0,3,3,3,3,1,1,3,2,2,2,5,4,1,1,82,1,1,1,3,6,2,3,5,2,2,2,3,5,1,1,9,9,99,9,9,5,3,,22,184,3,52,39,0,7,36,13
1,218,436,2,2,32,1,1,1,1,6,6,1,4,1,3,3,4,3,1,3,3,3,1,1,1,2,2,3,3,4,3,2,3,2,2,1,3,3,1,0,0,44,2,3,2,3,6,2,3,5,3,2,2,2,1,8,0,9,9,99,9,9,9,7,,22,184,3,62,0,1,0,36,13
1,218,437,2,2,33,1,1,1,1,6,6,2,3,1,3,3,4,1,1,2,3,5,2,3,3,2,2,2,2,3,4,2,2,4,3,2,4,2,4,2,1,34,2,2,1,3,6,3,7,7,1,3,2,3,1,8,1,9,9,99,9,9,5,3,,22,184,3,72,11,0,8,36,13
1,218,438,2,4,31,1,3,3,1,0,6,1,2,2,1,3,4,3,1,3,5,0,2,2,1,2,2,4,2,3,3,1,2,4,4,1,4,4,3,1,0,68,1,1,1,3,6,2,3,5,2,2,2,2,3,1,6,9,9,99,9,9,5,2,,22,184,3,82,25,0,8,36,13
1,218,439,2,4,52,1,4,4,1,6,5,2,3,2,1,2,1,2,2,2,3,3,1,1,1,2,2,3,3,4,3,1,2,2,2,1,2,2,1,1,1,90,1,1,1,3,6,2,0,1,0,2,2,1,1,8,7,6,2,9,1,4,4,4,,22,184,3,92,24,0,5,36,15
1,218,440,2,4,57,3,11,99,2,6,5,2,1,2,1,1,2,1,3,2,4,7,1,2,1,2,1,4,3,2,3,1,1,3,5,3,1,1,2,2,2,90,1,1,1,3,6,3,1,3,4,4,2,3,4,8,5,6,2,2,7,4,6,5,,22,184,4,2,40,0,5,41,16
1,218,441,2,2,30,3,11,99,1,6,5,3,2,2,1,2,3,1,2,2,2,2,1,1,3,2,1,3,4,4,3,1,2,1,1,1,1,2,1,1,2,50,1,2,1,3,6,2,2,5,3,2,1,1,6,8,5,9,9,99,9,9,4,2,,22,184,4,12,26,0,7,41,25
