CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14B.,Q.14C.,Q.14D.,Q.14E.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,V.41.,V.42.
1,181,140,1,4,5,1,4,5,3,1,0,3,2,1,2,2,3,2,1,4,3,3,2,1,4,1,3,3,3,3,5,2,2,3,1,1,3,4,3,2,2,3,4,4,3,34,41
1,181,141,1,2,6,3,4,2,2,1,4,1,2,2,2,3,2,3,2,4,3,2,0,2,2,3,4,2,2,2,5,2,4,3,2,1,2,0,3,2,3,3,4,4,3,34,49
1,181,142,1,2,3,3,3,4,2,3,2,4,2,2,2,2,2,3,1,3,3,0,2,1,4,1,4,2,3,3,5,2,2,2,2,1,3,2,3,2,1,1,4,3,2,34,59
1,181,143,1,6,3,3,5,2,2,1,2,1,0,2,2,2,3,3,0,4,5,0,3,2,4,1,3,2,3,3,5,2,3,3,2,3,2,4,3,3,3,3,3,3,3,34,69
1,181,144,1,2,5,1,6,2,2,1,4,3,2,2,2,2,3,2,2,2,4,2,2,2,4,2,4,2,3,3,4,2,2,3,2,1,2,3,2,1,1,3,3,3,3,34,73
1,181,145,1,5,4,2,6,2,2,1,1,4,4,0,0,3,2,2,1,1,2,1,1,2,1,1,5,2,3,1,2,2,1,2,0,1,1,4,1,1,1,1,1,1,2,34,76
1,181,146,1,1,1,1,6,4,2,1,2,1,1,1,1,1,1,2,1,2,3,3,3,1,4,1,2,2,1,3,2,1,3,2,2,1,2,2,2,2,2,2,4,5,1,34,6
1,181,147,1,2,3,2,4,1,1,1,2,4,1,2,2,0,2,0,2,4,3,2,1,2,3,1,5,3,3,4,1,2,3,1,1,1,3,3,3,0,1,2,4,5,1,34,62
1,181,148,1,4,5,1,4,5,3,1,2,2,2,0,3,3,3,2,1,3,5,2,2,2,4,1,4,2,2,3,5,2,3,3,2,1,2,2,3,4,2,3,4,4,1,34,20
1,181,149,1,3,5,3,4,2,3,1,2,4,2,1,1,2,3,2,1,3,3,2,2,2,4,1,4,2,3,3,5,2,4,2,2,1,2,1,3,4,2,3,4,4,1,34,21
1,181,150,1,2,4,1,3,5,3,1,2,1,3,1,2,2,2,2,1,3,5,2,2,1,4,1,3,2,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,34,24
1,181,151,1,2,4,1,4,1,3,3,4,4,1,1,2,2,2,2,2,4,0,2,1,2,2,1,3,2,2,4,4,2,2,2,2,2,1,5,2,1,2,2,2,2,3,34,26
1,181,152,1,2,5,3,2,4,3,1,3,3,1,1,2,2,2,3,2,3,5,2,2,1,2,3,1,2,3,4,3,1,2,2,1,2,2,2,3,3,2,2,2,2,1,34,29
1,181,153,1,3,5,3,3,5,3,1,1,3,2,2,2,1,1,3,1,2,2,3,2,1,2,3,3,2,2,2,5,2,3,2,1,3,3,3,2,2,3,2,3,3,1,34,32
1,181,154,1,2,7,1,4,3,3,1,1,3,1,2,1,1,2,2,1,1,5,2,3,2,3,1,4,2,2,3,5,2,2,1,3,1,2,4,3,2,3,2,4,3,1,34,34
1,181,155,1,2,7,1,3,1,3,1,2,1,4,1,3,2,1,1,2,3,5,2,2,2,3,1,4,2,2,3,3,3,2,2,3,3,2,2,2,3,3,2,4,3,1,34,36
1,181,156,1,2,4,1,3,5,3,1,3,2,1,1,2,2,2,3,1,2,5,2,2,2,1,2,3,2,2,4,3,2,3,2,3,3,1,2,3,2,2,3,3,4,2,34,43
1,181,157,1,2,6,3,4,6,3,1,1,3,2,2,2,3,2,2,1,2,2,2,3,2,2,1,3,2,2,3,5,2,2,1,1,2,2,2,3,2,4,3,4,4,3,34,44
1,181,158,1,0,2,0,4,6,3,1,1,4,1,1,2,1,2,1,1,2,0,1,1,1,1,2,4,3,3,1,1,2,2,3,3,1,1,2,2,1,1,1,2,1,1,10,50
1,181,159,1,3,3,2,4,3,2,3,2,4,2,1,2,2,2,2,2,2,5,2,2,2,2,1,3,2,3,3,3,2,4,1,2,1,1,2,1,0,2,3,4,3,1,10,2
1,181,160,1,2,4,1,4,2,2,1,1,3,1,1,2,1,3,1,1,2,5,2,1,2,2,2,3,2,2,4,3,2,1,2,1,1,1,2,1,0,2,2,3,1,1,10,16
1,181,161,1,2,6,1,3,2,2,1,1,3,4,1,1,2,3,2,2,2,4,3,2,2,1,2,3,2,2,2,3,3,2,2,1,2,1,4,2,2,1,2,3,5,2,10,53
1,181,162,1,3,6,4,6,3,2,1,1,4,1,1,2,2,3,2,1,2,5,2,1,2,1,2,4,2,2,1,2,3,1,3,1,1,1,4,1,2,1,1,1,1,1,10,62
1,181,163,1,5,5,2,4,2,2,1,1,2,1,2,3,2,3,1,1,2,3,3,2,2,3,1,5,2,3,3,3,2,2,2,2,1,1,3,2,2,2,2,3,3,1,10,65
1,181,164,1,5,3,3,2,4,2,1,3,2,1,1,2,0,0,0,1,2,1,2,2,2,2,2,4,2,2,1,1,2,1,2,1,1,1,2,1,3,1,1,2,1,2,10,68
1,181,165,1,2,4,1,6,2,2,1,1,2,4,1,1,2,2,1,1,2,5,1,1,2,3,2,4,3,3,1,2,2,4,1,3,1,1,5,4,0,1,2,2,5,3,10,85
1,181,166,1,5,4,1,4,3,2,1,1,3,4,1,1,1,1,2,1,2,5,1,1,2,2,2,4,2,3,1,2,2,4,2,1,1,1,2,1,1,1,1,2,1,3,10,86
1,181,167,1,1,6,1,3,3,2,1,1,3,1,1,2,2,3,2,1,2,2,2,2,1,3,1,3,2,2,2,2,2,1,1,1,2,1,1,1,0,2,2,2,2,1,10,91
1,181,168,1,3,1,1,4,6,3,4,1,4,1,1,1,1,1,2,1,2,5,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,10,24
1,181,169,1,4,4,0,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,181,170,1,5,1,3,4,4,3,1,1,1,1,1,0,2,3,2,0,2,3,2,1,1,2,1,4,3,3,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,10,25
1,181,171,1,3,5,2,0,4,3,1,1,3,1,1,2,2,3,1,1,4,2,1,1,2,2,2,5,3,3,2,2,2,1,2,3,1,1,4,1,4,2,2,2,2,1,10,31
1,181,172,1,3,6,2,3,5,3,1,1,1,1,1,2,1,1,1,3,4,3,3,2,2,2,1,4,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,10,11
1,181,173,1,4,6,2,2,3,3,1,1,4,3,1,2,2,2,1,1,4,3,1,1,2,1,2,3,2,2,1,1,2,1,1,3,1,1,5,1,1,1,3,3,5,1,10,15
1,181,174,1,3,4,1,0,6,3,1,1,1,1,1,2,2,3,2,2,2,5,1,2,2,2,3,3,2,3,2,1,2,1,2,2,1,1,2,1,2,1,1,4,3,1,10,17
1,181,175,1,2,5,1,4,5,3,1,4,1,3,1,2,2,2,2,2,2,5,2,2,2,2,1,4,2,2,2,3,2,2,2,3,3,2,5,2,2,1,0,0,0,0,10,32
1,181,176,1,2,5,3,1,3,0,1,3,2,1,1,2,0,2,2,2,2,3,2,1,2,4,3,5,2,3,1,1,2,1,1,2,1,1,0,1,4,1,2,0,1,1,10,44
1,181,177,1,2,3,1,1,2,0,2,3,3,4,1,2,1,1,1,1,2,5,1,1,2,2,3,4,2,2,1,3,2,1,1,3,3,1,5,1,4,2,3,3,2,1,10,90
1,181,178,1,2,3,2,4,2,1,4,1,3,1,1,2,2,2,2,2,2,5,3,2,2,4,2,4,3,3,3,3,3,4,3,2,2,2,3,3,3,4,3,4,5,3,10,14
1,181,179,1,4,1,1,5,3,1,3,4,1,2,1,1,1,1,1,1,2,5,1,1,2,1,3,3,3,3,2,2,2,1,1,1,1,1,5,1,4,1,3,2,1,3,10,78
1,181,180,1,6,1,1,4,6,3,1,3,1,1,1,2,2,3,2,1,4,5,3,1,2,2,1,3,2,1,1,2,3,1,1,2,2,2,3,1,2,3,2,4,3,1,35,67
1,181,181,1,3,4,1,4,6,3,1,2,4,1,1,3,3,2,2,1,4,3,2,1,1,2,3,3,2,2,2,3,3,2,3,3,2,3,2,3,0,3,2,4,3,1,35,68
1,181,182,1,2,6,1,2,4,3,1,3,3,1,1,2,2,3,3,1,3,5,3,1,1,2,3,2,2,2,2,4,3,2,1,1,2,2,2,3,0,2,2,4,3,1,35,83
1,181,183,1,4,7,4,3,4,3,1,4,2,1,1,2,2,3,2,1,2,4,2,1,2,3,1,3,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,3,3,3,35,93
1,181,184,1,5,3,4,3,5,3,1,2,1,4,1,2,2,3,3,2,2,3,3,2,1,2,1,4,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,4,3,2,35,2
1,181,185,1,4,5,3,3,4,3,4,4,1,1,1,2,2,1,2,1,2,3,2,1,2,4,1,5,3,3,3,4,2,2,3,2,1,2,1,2,4,2,3,4,3,2,35,23
1,181,186,1,3,5,4,4,5,3,1,2,3,4,1,2,2,2,3,1,4,5,1,1,2,2,1,3,1,1,1,1,2,1,2,2,1,2,2,1,0,2,1,3,1,1,35,35
1,181,187,1,3,5,4,3,5,3,4,4,3,1,1,1,2,2,3,1,2,5,2,2,2,2,3,2,1,2,2,1,2,4,1,1,2,2,1,4,0,1,2,3,3,1,35,37
1,181,188,1,3,6,1,2,4,3,1,3,1,1,1,3,2,1,3,1,2,5,1,2,1,3,3,2,1,2,1,4,3,2,2,1,2,2,1,1,0,2,2,2,2,2,35,42
1,181,189,1,6,5,4,3,4,3,1,3,3,1,1,3,2,2,3,1,2,5,2,1,2,3,1,2,1,2,2,4,2,3,2,2,1,2,2,2,2,3,3,3,3,1,35,63
1,181,190,1,6,5,1,2,4,3,1,3,3,1,1,1,1,2,3,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,1,2,2,1,1,35,65
1,181,191,1,2,4,1,2,4,3,1,2,1,1,1,2,1,1,3,1,2,5,2,2,2,1,1,2,1,1,2,3,2,1,2,1,2,2,2,2,3,2,2,3,2,3,35,87
1,181,192,1,4,6,3,2,4,3,1,3,3,1,1,3,2,3,2,1,3,2,3,1,2,2,1,3,2,2,2,4,2,3,2,3,1,2,4,1,0,1,1,3,1,0,35,64
1,181,193,1,3,6,2,2,3,3,4,3,4,1,1,2,3,2,3,1,2,5,2,2,2,1,2,2,1,2,2,4,2,2,2,3,2,1,2,1,1,1,1,4,3,1,35,5
1,181,194,1,1,5,3,3,5,3,1,3,1,1,1,2,2,3,2,2,3,3,3,2,2,2,1,3,3,2,2,3,2,2,2,2,2,2,2,1,0,2,3,4,4,2,35,25
1,181,195,1,2,6,1,2,4,3,1,3,1,3,2,2,2,3,3,2,2,5,3,1,2,4,1,1,3,3,3,4,2,3,3,2,1,2,2,1,2,2,3,4,4,2,35,45
1,181,196,1,6,5,3,6,4,3,1,2,1,1,1,3,2,1,3,2,1,3,3,2,2,4,1,4,3,3,3,3,1,1,3,1,2,1,4,1,2,1,1,1,1,1,35,53
1,181,197,1,3,7,3,3,4,3,1,2,3,2,1,1,2,2,3,1,2,5,3,2,2,3,1,4,3,1,3,4,2,2,3,2,1,2,2,2,3,3,2,4,4,1,35,77
1,181,198,1,2,6,1,3,5,3,1,2,2,0,0,0,0,0,0,0,0,0,3,1,2,2,1,3,3,1,1,5,2,2,2,2,1,3,2,1,2,2,1,2,2,1,35,6
1,181,199,1,2,4,1,4,2,2,1,1,3,2,2,2,2,3,3,1,4,5,2,2,2,1,2,3,3,2,1,3,2,1,2,1,1,2,5,1,2,2,2,3,3,1,35,41
1,181,200,1,3,6,3,4,6,3,1,1,4,2,1,1,1,1,0,1,0,5,3,1,2,1,2,3,2,2,1,2,2,1,2,2,1,2,3,1,2,1,1,0,1,1,35,58
1,181,201,1,2,4,1,2,3,3,2,1,3,1,1,2,2,2,3,2,2,5,2,1,2,1,2,1,2,1,1,3,2,2,2,2,2,3,4,1,1,0,0,0,0,0,35,86
1,181,202,1,2,6,3,4,3,3,1,1,1,1,1,1,1,2,1,1,2,4,1,1,2,1,2,4,2,2,1,2,2,1,2,3,1,2,3,1,1,1,1,3,2,1,35,88
1,181,203,1,3,2,2,5,4,3,1,1,4,1,1,2,2,1,1,1,2,4,1,1,2,2,3,4,2,2,4,3,3,1,1,3,3,2,2,1,0,1,2,3,5,3,35,89
1,181,204,1,2,7,1,3,4,3,1,1,2,1,1,2,3,3,2,1,4,3,1,1,2,1,2,4,2,2,3,4,2,1,2,2,1,3,4,1,2,2,3,4,2,1,35,91
1,181,205,1,5,8,2,3,3,3,4,1,2,1,1,2,3,3,3,1,4,3,1,1,2,1,0,4,2,3,2,2,2,2,2,1,3,2,4,1,2,1,3,4,2,1,35,97
1,181,206,1,5,5,2,3,4,3,1,1,4,1,1,2,2,3,1,1,4,2,1,1,2,1,2,3,2,3,2,3,2,1,2,2,1,2,3,2,2,2,3,3,2,1,35,1
1,181,207,1,5,5,1,4,4,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,35,51
1,181,208,1,3,3,4,3,4,3,1,1,3,1,1,1,1,2,2,1,2,5,1,1,1,2,1,3,1,2,1,3,2,2,1,2,1,2,2,1,3,1,2,1,1,1,35,75
1,181,209,1,2,5,1,2,4,3,1,1,3,1,1,2,2,2,3,2,2,5,2,1,2,1,2,1,1,1,1,2,3,1,1,1,2,2,2,1,0,1,1,2,2,1,35,85
1,181,210,1,5,0,1,3,1,3,4,2,1,1,1,1,1,3,2,1,0,5,3,2,2,2,2,3,2,2,4,4,2,4,2,1,3,2,2,4,0,2,3,3,2,1,35,90
1,181,211,1,2,7,1,4,4,3,1,1,3,1,1,2,3,3,1,1,3,4,2,2,2,1,1,4,1,2,1,1,2,2,1,1,1,3,1,2,2,2,1,3,3,1,35,95
1,181,212,1,2,4,2,4,5,3,4,1,3,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,1,1,1,2,2,3,3,3,2,2,3,2,3,2,0,3,2,1,35,98
1,181,213,1,2,5,1,4,4,2,1,0,3,1,1,1,2,2,2,1,2,5,2,1,2,4,1,2,2,2,3,3,2,4,3,2,1,2,1,3,2,2,1,3,3,1,35,92
1,181,214,1,4,2,5,4,6,3,1,0,4,1,1,1,1,1,1,1,1,5,2,1,2,1,2,5,1,1,1,1,2,2,2,2,1,2,5,1,1,1,1,1,1,3,35,69
1,181,215,0,5,1,1,4,5,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,2,0,2,5,2,3,1,1,2,1,1,1,1,2,2,1,3,1,2,2,1,1,35,72
1,181,216,3,6,4,3,3,5,3,1,4,1,1,1,2,2,2,3,2,3,2,2,1,2,2,2,3,2,3,3,3,2,2,2,1,1,2,4,2,2,2,2,4,3,1,35,34
1,181,217,1,2,5,1,4,4,3,1,2,3,1,1,2,1,3,2,1,2,5,2,1,2,2,3,3,2,2,2,3,1,1,2,1,3,2,5,1,1,2,2,2,2,3,35,76
1,181,218,1,4,5,3,3,5,3,1,4,3,1,1,2,2,1,2,1,4,3,3,1,1,3,1,4,2,2,2,4,2,2,2,2,1,2,1,2,2,1,3,4,4,1,35,19
1,181,219,1,4,6,1,5,5,3,1,2,1,1,1,1,3,3,3,2,4,3,2,1,2,2,2,5,2,3,1,2,2,1,3,1,1,1,4,1,2,1,3,3,2,3,35,20
1,181,220,1,4,7,1,6,5,3,1,2,3,4,1,2,2,3,3,3,1,5,3,2,2,3,1,2,2,2,4,3,1,2,3,2,2,2,3,2,0,2,3,4,4,2,35,28
1,181,221,1,2,5,3,4,6,3,1,3,2,1,1,2,1,3,3,1,2,2,2,1,2,2,2,3,2,1,4,3,2,4,2,2,1,2,4,1,3,2,3,3,2,3,35,36
1,181,222,1,2,5,1,2,4,3,1,4,1,4,2,2,2,3,3,1,4,4,2,3,1,4,1,1,2,2,3,5,2,2,3,2,2,2,1,3,2,4,2,4,4,1,35,55
1,181,223,1,2,6,1,3,5,3,1,2,1,1,1,2,2,3,3,2,3,5,2,1,2,2,2,3,2,1,2,3,2,2,2,3,3,2,1,2,2,2,3,4,4,1,35,57
1,181,224,1,2,6,2,3,4,3,1,4,1,1,1,2,2,3,2,2,3,3,2,1,2,3,1,3,2,2,3,3,2,2,3,2,1,2,4,2,2,3,3,4,4,1,35,59
1,181,225,1,3,5,1,2,4,3,1,4,3,1,1,2,2,2,3,2,2,5,2,3,2,2,1,1,2,2,3,5,2,2,2,2,2,2,2,4,2,4,2,4,3,1,35,62
1,181,226,2,6,4,2,3,5,3,1,1,4,3,1,3,3,3,3,3,4,3,3,2,2,1,2,1,3,1,3,3,1,2,2,1,1,2,4,1,1,2,1,1,1,1,17,68
1,181,227,2,5,1,1,4,6,3,1,2,3,1,2,2,2,3,2,2,2,0,2,2,2,2,1,3,2,3,3,4,3,2,2,1,1,1,2,1,2,2,1,1,1,1,17,48
1,181,228,2,3,1,1,4,3,3,1,2,4,3,2,3,1,3,3,3,4,4,2,2,2,2,1,5,2,3,4,3,2,1,3,3,3,1,5,1,3,2,2,4,1,3,17,61
1,181,229,2,6,5,3,5,6,3,1,2,3,1,1,2,1,3,2,1,0,1,2,1,2,2,3,3,2,2,1,3,2,1,2,3,1,1,2,1,1,2,1,2,2,1,17,65
1,181,230,2,6,6,3,3,5,3,1,2,1,3,1,3,3,3,3,2,4,4,2,1,2,3,1,2,2,1,3,5,1,2,1,2,1,0,2,1,1,2,1,3,3,3,17,81
1,181,231,2,6,7,1,4,5,3,1,2,1,4,1,2,2,3,2,1,2,2,1,1,2,2,2,3,2,2,4,3,2,1,2,3,1,2,2,1,2,2,1,2,2,3,17,89
1,181,232,2,2,5,1,4,4,2,1,2,4,4,2,3,3,3,2,2,3,3,3,2,1,4,1,4,2,3,3,5,2,3,2,2,1,2,4,1,2,3,2,2,3,1,17,18
1,181,233,2,4,2,1,4,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,17,60
1,181,234,2,4,4,1,0,4,1,1,2,1,1,1,2,2,2,2,1,4,5,1,1,2,2,3,4,2,2,3,5,2,2,3,2,1,1,3,1,2,2,1,4,2,1,17,83
1,181,235,2,5,1,1,6,3,1,1,2,3,1,1,1,3,3,3,2,4,5,1,1,2,2,1,1,1,1,1,5,1,1,1,1,2,1,1,1,3,1,1,1,1,3,17,93
1,181,236,2,5,8,2,5,5,3,1,2,4,1,1,2,1,3,3,1,2,3,1,1,2,1,2,3,1,1,2,4,1,1,1,1,2,1,5,1,1,2,1,2,1,2,17,84
1,181,237,3,2,3,3,6,4,3,2,4,4,1,1,2,2,3,2,2,2,3,3,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,17,13
1,181,238,3,3,7,2,4,6,3,1,1,1,1,1,2,2,3,3,1,2,1,2,1,2,0,2,3,2,2,1,3,2,1,1,1,2,1,5,1,1,1,1,3,2,2,17,15
1,181,239,3,5,8,2,0,5,3,1,2,3,1,1,2,1,3,2,1,2,4,1,1,1,4,1,3,2,1,2,3,1,1,2,1,2,2,1,1,3,1,1,2,1,1,17,17
1,181,240,3,4,6,3,5,5,3,1,2,2,3,1,3,3,3,3,3,4,3,2,1,2,2,1,4,3,3,2,5,3,2,1,3,3,1,1,1,3,2,2,2,4,1,17,20
1,181,241,3,5,7,3,5,3,3,1,2,2,1,1,2,2,3,2,2,2,3,2,1,2,3,1,3,2,1,3,3,1,2,1,2,1,1,1,2,0,2,2,2,2,1,17,1
1,181,242,3,5,5,1,4,5,3,1,4,4,1,1,1,1,3,2,2,2,2,3,1,2,2,3,2,2,2,2,5,3,1,1,3,3,1,2,1,3,2,2,2,1,1,17,21
1,181,243,3,3,6,1,5,5,3,1,1,3,3,1,2,1,3,2,1,2,2,2,1,2,1,3,3,2,2,2,2,3,2,1,1,2,1,2,1,1,1,1,2,1,3,17,25
1,181,244,3,4,6,3,3,5,3,1,2,1,1,1,3,2,3,2,2,3,3,2,1,2,2,2,4,2,2,2,5,2,2,1,3,3,2,2,1,1,2,1,2,2,1,17,28
1,181,245,3,2,6,1,4,6,3,1,2,1,1,1,3,1,3,2,2,2,2,2,2,1,2,3,3,2,3,1,2,2,1,1,1,2,1,2,1,2,2,2,3,3,2,17,35
1,181,246,4,3,7,3,3,5,3,1,2,1,1,1,3,3,3,2,3,3,3,2,1,2,1,2,3,2,2,1,3,3,1,1,1,3,1,5,1,1,1,1,1,1,1,17,91
1,181,247,4,5,3,2,6,4,3,1,0,1,1,1,3,3,3,2,2,0,1,1,1,2,2,1,3,2,0,2,2,2,0,1,1,1,2,0,1,0,1,1,2,1,1,17,92
1,181,248,4,5,4,2,5,6,3,1,1,1,1,1,2,3,3,3,3,2,2,2,1,2,2,1,4,2,2,2,3,3,2,2,1,3,2,2,1,1,2,1,2,1,0,17,37
1,181,249,4,6,1,3,0,2,2,1,4,3,1,1,1,1,2,3,2,1,5,2,1,2,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,17,51
1,181,250,0,5,5,4,0,3,3,1,2,1,1,1,2,2,2,2,1,3,5,1,1,2,2,1,4,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,17,38
1,181,251,1,4,4,3,3,3,3,1,2,2,1,1,3,3,3,3,1,3,5,2,1,2,2,1,3,3,3,4,3,2,2,2,3,3,1,1,1,0,2,3,4,2,2,17,49
1,181,252,1,2,5,3,4,4,3,1,2,1,3,2,3,3,3,3,3,4,1,3,1,2,4,1,2,3,2,4,3,2,2,3,2,1,1,5,1,1,1,3,3,2,2,17,50
1,181,253,1,1,6,1,3,4,3,1,2,1,1,1,3,3,3,3,2,4,2,3,1,2,2,3,5,3,1,4,5,2,3,2,3,1,2,3,1,5,2,1,3,2,1,17,58
1,181,254,1,3,5,3,3,4,3,4,0,1,1,1,3,2,3,2,2,3,4,2,2,2,3,1,4,3,2,3,3,2,2,3,2,1,2,2,1,5,2,2,4,2,3,17,73
1,181,255,1,6,5,1,3,4,3,4,0,4,3,1,3,3,3,3,3,4,5,3,2,2,4,3,4,3,3,3,5,2,0,2,2,1,2,5,4,2,3,3,4,4,3,17,79
1,181,256,1,3,6,3,3,4,3,1,2,2,3,2,2,2,3,3,3,3,3,2,2,2,3,1,4,3,3,4,3,2,2,3,2,1,1,2,1,0,2,2,4,3,3,17,86
1,181,257,1,4,7,2,3,4,3,1,2,1,3,1,3,2,3,2,3,4,3,2,1,2,2,3,4,3,3,4,5,2,4,2,1,3,2,5,1,0,2,2,2,3,1,17,90
1,181,258,1,5,3,1,4,3,3,1,0,1,1,2,3,2,3,3,3,4,5,2,2,1,4,3,5,2,2,4,5,2,4,2,2,1,1,5,2,2,2,3,4,3,3,17,59
1,181,259,1,2,2,3,2,3,3,1,2,1,1,1,3,2,3,2,2,2,3,3,2,2,3,2,5,2,3,2,5,2,2,2,1,1,1,2,2,1,2,1,4,2,2,17,62
1,181,260,1,1,2,2,5,4,3,1,2,2,4,1,2,2,3,3,2,3,4,3,2,2,3,1,4,2,3,3,4,2,3,3,2,1,1,2,2,3,2,2,3,2,3,17,69
1,181,261,1,2,5,1,3,4,3,1,4,1,3,1,2,2,0,2,2,3,3,2,1,2,2,3,4,2,2,2,5,2,2,2,2,0,3,2,1,0,2,2,3,2,3,17,72
1,181,262,1,5,5,3,4,4,3,1,2,1,1,1,2,3,3,2,2,2,4,2,1,2,2,1,4,2,2,2,3,2,1,2,2,1,1,2,1,2,2,3,4,2,3,17,74
1,181,263,1,4,3,3,2,3,3,1,2,0,1,1,2,3,3,3,1,1,5,1,1,2,2,3,3,2,2,2,4,2,1,1,3,3,2,2,1,1,2,2,0,2,1,17,75
1,181,264,1,2,7,1,4,3,3,1,4,3,1,1,3,2,3,2,3,3,4,2,1,2,3,1,2,2,1,3,4,2,3,3,2,1,1,1,1,2,2,2,2,2,2,17,77
1,181,265,1,5,5,2,2,3,3,1,0,3,1,1,2,2,3,2,2,2,4,2,1,2,2,2,3,2,1,2,2,2,2,2,1,0,2,0,1,0,2,2,2,2,3,17,78
1,181,266,1,5,5,2,2,3,3,1,2,1,3,1,2,2,3,3,2,4,3,1,1,2,4,1,5,2,3,2,3,2,4,2,2,1,1,5,4,3,3,2,4,2,3,17,87
1,181,267,1,4,3,3,5,6,3,2,1,4,4,1,1,1,1,1,1,1,1,1,1,2,1,3,4,2,2,1,1,2,1,2,1,3,2,2,1,2,1,1,1,2,3,17,88
1,181,268,1,2,7,1,2,3,3,1,2,1,1,1,3,2,3,3,1,1,5,2,1,2,4,1,1,2,2,3,5,2,1,3,2,2,1,2,1,2,2,3,4,2,3,17,94
1,181,269,1,2,5,1,3,4,3,1,2,1,3,1,3,2,3,3,2,4,4,3,1,2,4,1,5,3,2,3,5,2,1,3,2,1,1,2,1,2,0,0,0,0,2,17,9
1,181,270,1,2,2,1,2,3,3,1,2,1,1,1,3,2,3,2,2,2,3,0,0,0,0,0,0,0,0,1,3,2,1,1,2,1,2,1,1,3,1,1,1,1,1,17,67
1,181,271,1,3,6,2,2,4,3,1,2,1,1,1,2,2,3,3,2,2,3,3,1,1,2,1,4,3,3,2,3,2,2,2,2,1,1,4,2,2,2,2,4,3,1,17,6
1,181,272,1,2,6,3,4,3,3,1,2,2,4,1,1,1,3,3,2,2,3,1,2,2,4,1,5,3,3,4,3,2,2,2,2,1,1,1,1,1,1,3,1,1,2,17,29
1,181,273,1,5,7,2,3,4,3,1,1,1,1,2,2,2,3,3,3,3,3,2,1,2,3,1,4,3,2,3,4,2,2,2,2,1,3,2,1,2,3,3,3,3,2,17,34
1,181,274,1,2,4,3,3,2,3,2,2,1,1,1,3,2,3,3,2,4,3,3,2,2,4,1,5,3,3,4,4,2,3,2,1,1,3,4,2,1,2,1,2,2,1,17,39
1,181,275,1,2,5,1,4,3,3,1,2,3,1,1,1,1,3,2,2,3,5,2,1,2,3,1,4,3,3,3,4,2,4,3,2,1,1,2,1,0,2,3,4,3,2,17,40
1,181,276,1,3,5,3,1,2,3,1,2,1,3,2,3,2,3,3,2,3,3,2,2,2,2,1,3,3,2,2,5,2,2,3,2,1,1,1,1,2,2,3,3,3,0,17,45
1,181,277,1,4,4,3,3,3,3,1,3,1,1,1,1,2,3,1,2,2,5,1,2,2,3,1,5,2,2,2,3,2,1,2,1,1,2,5,1,1,2,2,2,2,1,17,2
1,181,278,1,3,6,1,5,4,3,1,2,4,3,1,3,2,3,3,3,4,5,1,1,2,3,1,3,2,1,3,4,2,3,2,1,1,3,3,1,2,2,1,4,4,1,17,3
1,181,279,1,1,4,2,3,4,3,4,2,3,1,1,3,2,3,3,2,3,2,2,2,1,2,3,4,2,2,4,4,2,2,2,2,3,2,2,2,2,2,1,2,2,1,17,4
1,181,280,1,2,5,1,3,2,3,1,2,2,4,1,2,2,3,2,2,3,5,3,1,2,2,3,4,2,3,2,3,2,4,2,2,1,1,4,1,2,1,2,4,2,2,17,5
1,181,281,1,2,6,3,3,3,3,1,2,1,1,1,2,2,3,2,2,2,4,3,1,2,2,1,3,2,2,2,2,2,2,2,1,1,1,4,2,2,2,2,4,3,1,17,7
