COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106
1,86,616,3,6,3,2,11,33,4,7,4,4,3,4,4,1,0,0,0,0,9,2,3,1,1,3,3,1,0,3,3,1,2,2,2,2,3,4,1,2,4,2,2,1,1,2,3,2,2,3,6,6,5,5,2,3,3,4,1,4,0,0,0,0,,208,6061,6,2,1,4,2,2,1,1,1,2,4,2,4,1,2,2,4,6,2,1,1,3,1,2,1,3,4,20,30,40,6,5,1,5,0,60,42,5
1,86,617,2,6,3,2,7,56,4,7,5,2,3,4,6,4,0,0,0,0,9,2,1,2,1,2,3,2,1,3,3,2,1,3,3,1,3,4,1,2,4,2,2,1,1,1,2,2,3,4,4,5,2,2,2,2,2,3,7,3,3,1,1,1,,208,6061,7,2,1,3,2,2,1,1,1,2,4,2,4,3,0,2,3,4,2,2,3,5,2,2,2,4,5,40,40,80,9,3,1,4,0,11,11,5
1,86,618,1,4,3,2,9,34,3,7,5,3,3,4,3,3,2,3,4,4,9,2,1,2,2,2,3,1,3,3,1,2,3,1,2,2,3,2,1,4,5,2,2,1,1,1,2,2,2,2,4,5,5,5,2,1,2,2,4,3,3,3,3,7,,208,6061,8,1,1,2,1,2,1,1,1,1,5,1,3,2,2,3,4,4,1,1,1,3,1,2,1,1,0,10,20,91,0,3,3,4,0,20,11,4
1,86,619,3,6,3,2,8,13,2,6,5,3,3,4,4,4,0,0,0,0,9,2,1,2,1,1,2,2,2,4,2,2,2,2,2,2,3,5,1,1,4,2,2,1,1,1,2,4,5,2,5,5,5,1,2,1,2,2,5,3,1,2,1,7,,208,6061,9,2,1,4,2,2,0,1,0,0,2,1,3,1,2,2,3,5,3,1,1,2,1,2,1,4,0,10,10,41,1,3,1,4,0,11,10,2
1,86,620,1,5,3,2,7,23,3,4,1,1,1,4,3,3,1,4,4,4,9,1,1,2,4,1,3,1,1,4,3,4,1,3,3,2,3,3,2,4,0,2,2,1,1,2,2,1,3,2,6,1,6,4,1,2,2,3,1,3,3,1,1,1,,208,6062,0,2,1,4,2,2,2,1,2,1,3,1,4,1,1,3,3,6,4,2,2,2,1,2,1,1,0,11,0,0,0,1,1,5,0,11,11,9
1,86,621,2,5,3,2,8,34,5,4,5,2,2,4,3,1,1,5,4,4,9,1,1,2,2,3,2,2,2,3,1,1,2,1,1,1,2,3,1,2,4,2,2,1,2,2,2,4,5,5,4,5,5,4,1,1,2,2,5,3,3,1,1,7,,208,6062,1,1,1,2,2,2,2,1,2,1,3,2,4,1,1,2,3,2,1,1,2,2,1,2,1,1,3,40,10,40,8,3,3,5,0,11,10,6
1,86,622,2,3,3,2,6,21,4,6,1,1,1,4,5,1,0,0,0,0,9,3,1,2,1,1,2,2,3,3,2,3,2,2,3,2,2,4,1,2,4,2,2,1,1,1,2,2,3,2,4,6,6,1,2,2,2,3,7,0,0,1,0,0,,208,6062,2,3,1,4,2,2,1,1,1,2,4,2,4,4,2,2,3,6,2,2,2,5,1,2,1,4,0,10,90,0,0,1,2,4,0,20,11,1
1,86,623,3,6,2,2,9,23,3,6,5,2,2,4,4,2,0,0,0,0,9,2,1,2,1,1,3,2,2,4,2,2,2,3,3,2,3,4,1,3,6,2,2,1,1,1,2,5,5,4,5,5,6,3,2,3,2,4,6,3,2,3,1,7,,208,6062,3,2,1,4,2,4,1,1,2,2,3,2,4,1,1,3,3,5,2,2,2,1,1,2,1,4,0,10,10,20,5,3,1,4,0,20,13,6
1,86,624,1,3,3,2,5,34,5,4,5,2,3,4,3,3,2,3,4,6,9,1,1,2,1,1,2,2,2,4,2,3,1,2,4,1,2,3,1,2,4,2,1,1,2,1,2,3,4,3,5,6,5,4,1,2,2,3,7,3,3,1,1,1,,208,6062,4,1,1,4,4,2,1,1,1,1,5,1,1,1,2,2,2,4,4,2,2,5,1,2,1,4,0,10,30,71,1,3,2,6,0,20,11,6
1,86,625,1,5,3,2,8,14,4,4,1,1,1,4,3,3,1,5,4,4,9,1,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,4,2,2,5,2,2,1,1,1,2,3,1,2,4,5,6,4,1,1,2,2,3,3,2,3,3,6,,208,6062,5,2,1,4,2,2,1,2,2,2,2,2,3,1,1,2,3,4,2,2,2,5,1,2,1,4,5,40,20,91,1,3,1,4,0,80,10,2
1,86,626,3,5,3,2,9,57,4,6,5,2,3,4,4,4,0,0,0,0,4,1,1,2,1,1,2,2,3,4,1,2,2,2,2,3,3,3,1,2,4,2,2,1,1,1,2,3,5,4,5,4,6,3,2,1,2,2,2,3,1,4,1,7,,208,6062,6,3,1,2,5,2,1,1,2,1,4,1,3,1,1,3,3,2,2,2,2,2,1,2,1,4,0,10,10,40,9,3,3,4,0,11,11,6
1,86,627,3,5,3,2,9,93,5,6,5,2,3,4,3,2,1,2,4,1,4,1,1,2,2,1,2,2,3,3,1,1,1,2,2,1,2,4,1,4,4,2,2,1,1,2,2,5,5,4,5,5,6,4,2,2,2,3,2,3,1,3,3,7,,208,6062,7,2,1,4,2,4,1,0,0,0,2,2,4,1,2,3,4,2,2,1,2,0,1,2,1,4,5,40,50,91,1,3,1,5,0,11,10,7
1,86,628,1,3,3,2,9,23,4,3,5,2,2,4,3,3,2,6,4,6,4,1,1,2,4,1,2,2,1,4,2,3,1,2,2,1,3,3,1,2,4,2,1,1,2,1,2,3,5,2,5,4,3,4,1,2,2,3,7,3,3,3,1,1,,208,6062,8,1,1,4,2,4,2,2,2,2,1,4,2,1,2,3,4,3,3,2,3,3,3,2,3,5,0,10,10,21,0,3,2,6,0,11,10,5
1,86,629,3,6,3,2,6,63,5,4,5,2,3,4,4,4,1,2,4,1,4,1,1,2,1,1,2,3,3,4,1,4,1,3,4,1,1,5,1,2,4,2,2,1,1,1,2,5,5,5,4,5,5,3,1,1,2,4,7,3,4,1,1,6,,208,6062,9,1,1,4,2,4,2,2,2,2,1,4,3,1,2,3,3,2,2,2,2,2,1,2,1,5,4,40,10,40,8,3,2,4,0,80,10,7
1,86,630,1,6,3,2,9,33,2,4,5,2,2,4,3,4,1,5,4,6,4,1,1,2,2,2,3,1,1,3,3,1,2,2,2,1,3,3,2,10,9,2,2,1,1,1,2,3,5,1,5,5,3,5,1,1,1,1,6,2,2,4,2,6,,208,6063,0,1,1,4,2,2,2,2,2,1,2,2,3,2,1,2,3,5,2,1,2,2,1,2,1,3,4,20,10,51,1,3,2,4,0,80,10,5
1,86,631,2,4,3,2,9,22,3,4,1,1,1,4,3,4,1,5,4,6,4,1,1,2,2,5,2,2,2,3,1,3,1,2,3,2,2,3,1,2,4,2,2,1,2,2,2,4,5,4,5,5,5,5,1,2,2,3,7,3,2,1,3,3,,208,6063,1,1,1,4,2,2,1,2,1,1,4,2,4,1,2,3,3,2,2,1,2,2,1,2,1,2,4,40,10,30,6,3,2,5,0,80,11,1
1,86,632,3,5,3,2,9,14,5,6,4,2,2,4,4,3,2,1,4,6,4,1,3,2,4,3,2,2,2,3,1,3,3,1,2,2,3,2,2,2,4,2,2,1,1,1,2,3,4,3,4,5,5,4,2,1,1,1,7,2,2,1,3,4,,208,6063,2,2,1,4,4,2,1,1,2,2,3,2,2,1,2,3,3,4,2,1,2,5,1,2,1,4,3,40,10,40,9,3,1,4,0,80,10,3
1,86,633,1,4,3,2,6,86,4,5,4,3,3,4,3,3,1,4,4,10,4,1,1,2,2,3,2,2,2,3,2,4,3,2,2,2,2,4,1,2,4,2,2,1,1,1,2,3,3,3,3,5,5,3,2,2,2,3,7,3,3,3,1,1,,208,6063,3,3,1,4,4,2,2,1,1,1,4,2,4,1,2,2,3,5,2,1,2,5,1,2,1,3,4,40,30,50,7,3,2,4,0,20,12,6
1,86,634,1,4,3,2,5,73,1,5,4,2,2,4,3,3,1,3,4,4,4,1,1,2,1,2,2,2,2,3,1,3,2,2,3,2,2,4,1,2,2,2,2,1,1,1,2,3,5,3,5,5,3,4,2,1,2,2,5,2,2,1,3,6,,208,6063,4,2,1,4,3,2,2,1,1,2,3,2,3,2,2,2,3,5,2,1,3,2,1,2,1,4,0,10,20,51,1,3,1,4,0,20,10,3
1,86,635,3,6,3,2,8,74,1,6,5,3,3,4,4,1,3,6,4,1,4,1,1,2,1,1,2,2,2,3,2,3,2,3,2,1,3,4,1,2,4,2,2,1,1,1,4,4,5,4,4,5,6,1,2,1,1,1,0,2,0,2,2,7,,208,6063,5,2,1,4,0,2,1,0,1,1,4,1,4,2,2,2,3,1,1,2,2,2,0,0,0,4,5,40,10,41,1,5,1,6,0,20,12,7
1,86,636,2,6,2,1,8,81,3,3,4,4,3,4,6,1,3,6,4,10,4,2,3,2,1,10,1,1,1,2,3,1,3,1,4,5,5,3,2,2,2,2,2,1,1,1,2,3,5,4,5,5,3,4,1,2,2,3,7,3,3,1,1,1,,208,6063,6,2,1,4,2,2,1,1,2,1,4,2,1,2,1,3,3,6,1,1,1,2,1,2,1,4,5,40,10,50,8,3,1,4,0,20,10,5
1,86,637,2,4,1,2,6,55,3,3,1,1,1,4,3,3,2,5,4,8,4,2,1,2,1,1,2,3,2,3,1,1,1,2,2,1,3,4,1,2,4,2,2,1,1,1,2,5,5,5,5,5,6,4,1,2,2,3,7,3,3,3,1,1,,208,6063,7,2,1,4,4,2,2,1,1,1,4,2,4,2,2,3,4,5,3,2,2,3,1,2,1,4,0,10,10,50,8,3,1,4,0,20,12,2
1,86,638,1,4,1,2,10,21,5,3,4,5,3,4,3,2,3,6,4,10,4,1,1,2,1,7,2,2,3,3,2,3,2,4,3,2,3,4,1,2,5,2,2,1,2,1,4,4,4,5,3,5,5,3,1,1,2,4,0,3,3,3,3,3,,208,6063,8,1,1,4,2,2,2,1,2,2,2,1,2,1,1,2,3,5,2,1,2,2,1,2,1,4,0,10,20,50,8,3,2,6,0,20,13,0
1,86,639,1,4,3,2,9,35,5,3,1,1,1,4,3,3,1,6,14,6,4,1,1,2,1,2,2,2,3,4,3,4,2,2,4,1,3,5,1,2,4,2,2,1,2,1,4,2,5,2,4,5,3,5,1,3,2,4,7,3,4,1,3,4,,208,6063,9,2,1,4,2,2,2,1,1,1,4,2,4,1,1,2,3,3,2,1,1,2,1,2,1,2,0,10,10,40,5,3,1,6,0,20,11,3
1,86,640,2,5,3,2,10,16,3,5,5,3,3,4,3,1,1,5,4,6,4,2,1,2,1,2,2,1,2,3,1,3,1,1,2,3,4,3,2,2,4,2,2,1,1,1,2,2,2,2,2,3,1,5,2,2,2,3,7,3,3,3,1,1,,208,6064,0,2,1,4,2,3,1,1,1,1,5,1,2,1,1,3,4,3,2,1,2,5,1,2,1,4,0,10,50,81,0,3,1,4,0,60,30,2
1,86,641,1,2,3,2,9,43,5,5,1,1,1,4,3,2,1,5,8,6,4,2,1,2,1,1,3,2,2,4,2,2,2,2,2,2,3,2,1,2,4,2,2,1,1,1,2,4,5,5,5,4,3,5,0,3,2,2,5,4,4,3,1,6,,208,6064,1,2,1,4,2,2,1,1,1,1,5,1,4,1,1,2,3,2,2,1,2,6,1,2,1,5,4,40,80,91,1,3,1,4,0,60,32,5
1,86,642,1,4,3,2,11,93,4,5,4,4,3,4,3,3,2,3,4,4,4,1,1,2,1,1,2,2,3,4,1,4,1,4,4,1,2,5,1,2,5,2,2,1,2,2,2,0,5,5,5,5,5,5,2,1,2,2,6,2,2,2,3,6,,208,6064,2,2,1,4,5,2,0,0,0,1,2,1,4,1,0,2,3,5,4,1,1,2,1,2,1,4,1,40,10,40,8,3,1,5,0,10,20,4
1,86,643,2,4,3,2,11,21,5,5,4,2,3,4,3,3,2,3,4,4,4,1,1,2,4,2,3,2,2,3,2,3,2,2,2,3,2,4,1,2,5,2,2,1,1,2,4,2,1,3,1,5,1,5,2,2,2,3,7,3,1,1,1,1,,208,6064,3,2,1,4,2,4,1,1,1,1,5,2,2,1,2,2,3,6,2,1,2,5,1,3,3,5,4,40,40,50,8,3,1,6,0,20,13,5
1,86,644,1,4,3,2,9,53,5,5,1,1,1,4,3,3,1,6,4,2,4,2,1,3,2,2,2,2,2,3,2,2,3,1,1,2,3,4,1,4,6,2,2,1,1,2,3,1,1,3,6,3,6,5,2,1,1,1,6,4,1,2,3,6,,208,6064,4,3,1,3,3,1,1,1,2,1,4,2,3,2,2,3,3,2,2,3,3,3,1,2,1,4,0,10,10,41,1,3,2,5,0,60,42,8
1,86,645,2,5,3,2,8,52,2,5,1,1,1,4,3,3,1,5,4,6,4,3,3,3,1,3,2,2,2,3,1,3,2,2,2,3,1,4,1,3,5,2,2,1,1,2,2,5,4,5,5,4,6,5,2,2,2,3,7,3,3,1,3,4,,208,6064,5,2,1,2,2,2,2,2,1,1,3,2,4,3,2,0,4,5,4,3,3,5,1,2,3,4,2,40,50,70,9,3,2,5,0,60,31,1
1,86,646,1,3,3,2,9,47,4,5,4,4,3,4,3,1,2,2,4,4,4,1,1,2,2,2,3,2,2,3,1,3,2,2,2,1,2,4,1,2,4,2,2,1,1,1,2,3,5,3,3,5,5,5,2,2,2,3,7,3,3,1,1,1,,208,6064,6,2,1,4,2,1,1,1,1,1,5,1,4,1,1,2,4,6,1,1,2,5,1,2,1,4,5,40,10,40,8,3,1,4,0,11,12,3
1,86,647,1,4,3,2,9,33,5,5,5,2,3,4,3,3,1,4,5,3,4,2,1,2,4,1,2,2,3,3,1,3,2,3,3,2,2,4,1,2,2,2,2,1,1,1,2,3,3,4,4,4,5,4,2,1,2,2,4,2,2,3,4,6,,208,6064,7,1,1,4,3,2,1,2,2,2,2,2,4,1,1,2,3,5,2,2,3,2,2,2,1,4,3,40,50,80,9,3,2,4,0,11,11,8
1,86,648,3,5,3,2,9,59,4,5,1,1,1,4,3,4,1,3,4,4,4,1,1,2,1,1,1,1,2,4,2,3,3,2,2,2,3,3,1,2,4,2,2,1,1,1,2,2,3,2,3,5,1,5,2,2,2,3,7,3,3,3,1,1,,208,6064,8,1,1,4,2,2,1,2,2,2,2,1,3,1,2,2,3,2,2,2,2,2,1,2,1,1,2,40,40,60,7,3,2,4,0,11,10,7
1,86,649,2,4,3,2,8,22,3,5,5,2,3,4,3,3,1,3,9,4,4,2,1,2,2,2,3,2,2,3,2,3,1,3,3,2,2,4,1,2,2,2,2,1,1,2,2,2,5,4,3,5,5,2,2,1,2,3,5,3,2,3,3,6,,208,6064,9,2,1,4,2,2,1,1,1,1,5,2,5,1,2,1,3,5,1,1,2,5,1,2,2,2,4,20,10,40,7,3,1,5,0,20,52,9
1,86,650,2,4,3,2,5,43,3,5,1,1,1,4,3,3,2,5,4,8,4,1,1,2,1,1,3,2,2,3,2,3,2,2,2,1,2,3,1,4,5,2,2,1,2,2,2,2,3,3,5,5,5,1,2,1,1,1,1,1,1,2,2,6,,208,6065,0,1,1,4,4,2,1,1,1,1,5,1,2,1,1,3,3,3,2,1,2,2,1,2,1,1,4,20,10,30,4,3,2,5,0,20,10,5
1,86,651,2,5,2,1,10,58,3,5,1,1,1,4,3,1,1,3,4,4,4,2,1,2,1,1,3,1,2,3,4,3,3,2,2,1,2,3,1,3,5,0,0,1,0,0,2,4,4,5,4,5,5,5,2,2,2,3,5,3,3,1,3,4,,208,6065,1,2,1,4,2,2,2,2,2,2,1,4,4,1,2,2,3,6,2,1,2,5,1,2,1,4,3,40,50,80,9,3,1,6,0,20,20,4
1,86,652,1,2,3,2,5,43,5,5,5,2,3,4,3,1,2,4,0,4,4,2,1,2,1,1,1,2,2,2,2,3,1,3,3,1,2,4,1,4,5,2,2,2,2,2,4,4,1,5,1,5,3,2,2,1,1,1,5,2,2,2,2,7,,208,6065,2,1,1,4,2,2,2,1,1,1,4,1,4,1,1,2,4,6,1,1,2,5,1,2,1,4,3,40,10,41,1,3,2,6,0,60,30,9
1,86,653,3,6,3,2,11,61,3,5,4,5,3,4,4,3,0,0,0,0,4,1,1,2,2,1,2,2,3,3,2,3,3,2,2,1,3,4,1,2,4,2,2,2,1,2,3,2,5,4,4,4,3,5,2,2,2,3,7,0,0,1,1,1,,208,6065,3,2,1,4,3,2,1,1,1,0,4,1,3,1,2,2,3,3,3,2,2,5,1,2,1,4,0,10,10,40,9,3,1,6,0,20,20,5
1,86,654,2,4,3,2,9,22,5,5,1,1,1,4,3,3,2,3,4,4,4,1,1,2,2,2,2,2,2,3,1,3,3,2,3,1,2,4,1,1,2,2,1,1,1,2,2,4,3,5,5,5,3,5,2,1,2,3,7,3,2,1,3,6,,208,6065,4,2,1,4,2,2,1,1,1,2,4,2,4,1,2,2,3,2,2,1,1,0,1,2,1,4,1,40,10,40,9,3,1,6,0,20,52,8
1,86,655,1,3,3,2,5,31,5,4,1,1,1,4,3,1,1,2,4,4,4,1,1,3,1,3,2,2,3,3,2,2,2,3,3,1,3,4,1,4,4,2,2,1,1,2,2,4,4,5,5,5,5,4,1,3,2,4,2,3,1,3,3,3,,208,6065,5,1,3,4,2,1,1,1,1,1,5,1,2,1,2,3,3,2,1,2,3,5,1,2,1,5,1,40,50,91,1,3,2,5,0,20,22,4
1,86,656,2,5,3,2,5,93,5,5,5,2,2,4,4,1,0,0,0,0,4,1,1,2,4,1,2,2,3,3,1,2,3,2,2,2,2,4,1,4,5,2,2,1,1,1,2,4,4,2,2,5,3,1,2,2,2,3,7,3,1,1,3,7,,208,6065,6,2,0,4,2,2,1,1,1,1,5,1,4,1,2,2,4,5,1,2,2,5,1,2,2,5,4,40,30,80,9,3,1,4,0,10,21,8
1,86,657,3,5,3,2,11,57,2,7,4,3,3,4,4,3,0,0,0,0,4,1,3,4,2,3,2,2,2,3,2,2,3,2,3,2,3,4,1,2,3,2,2,1,1,1,2,4,5,5,5,4,6,5,2,2,2,0,0,0,0,0,0,0,,208,6065,7,3,3,0,3,3,1,1,1,1,5,2,3,1,1,3,3,3,3,2,2,3,1,2,1,4,6,20,10,80,9,3,3,4,0,20,20,1
1,86,658,2,4,3,2,9,56,4,4,5,2,2,4,3,1,1,5,14,6,4,3,0,2,1,3,2,2,3,3,1,4,1,2,2,1,1,4,2,2,2,2,2,1,1,1,2,4,4,4,5,5,6,5,1,2,2,3,7,3,3,3,1,4,,208,6065,8,3,3,4,1,2,1,1,0,0,3,4,4,2,1,0,2,6,2,1,3,1,1,2,1,1,3,40,20,50,8,3,2,4,0,11,11,2
1,86,659,3,5,3,2,9,34,3,6,5,2,3,4,3,4,1,3,4,4,4,2,1,2,4,1,2,2,3,3,1,2,3,2,2,1,3,4,2,2,4,2,2,1,1,1,2,4,4,5,3,5,6,3,2,1,2,3,7,3,1,1,3,7,,208,6065,9,3,3,0,2,2,2,2,2,2,1,4,5,4,2,2,4,2,2,2,2,3,1,2,1,5,4,40,40,50,8,3,3,4,0,80,10,4
1,86,660,2,5,3,2,9,91,5,3,1,1,1,4,3,2,2,4,12,4,4,3,1,2,2,1,3,2,2,3,2,4,2,3,3,2,2,4,1,2,5,2,2,1,1,1,2,3,2,5,4,3,2,5,1,1,3,2,2,2,2,3,4,6,,208,6066,0,1,2,1,3,4,1,1,1,1,5,2,2,1,2,2,3,3,2,2,2,5,1,2,1,1,3,40,20,30,9,3,4,4,0,60,31,0
1,86,661,2,5,3,2,9,57,3,6,5,2,3,4,4,4,0,0,0,0,4,2,3,2,1,3,2,2,2,3,2,2,3,2,3,2,2,3,1,2,4,2,1,1,1,2,2,5,4,4,5,5,6,4,2,2,2,3,7,3,3,1,1,1,,208,6066,1,1,2,1,2,2,1,2,2,1,3,2,3,2,2,3,3,3,2,2,2,5,1,2,1,4,1,40,20,51,0,3,4,6,0,10,21,2
1,86,662,1,2,3,2,4,52,2,6,1,1,1,4,3,2,0,0,0,0,4,3,1,2,1,1,2,1,2,3,4,3,1,2,2,2,2,4,1,2,5,2,2,1,1,1,2,2,2,2,2,3,3,1,2,1,3,1,3,4,2,3,4,6,,208,6066,2,1,2,1,1,2,2,1,1,1,4,2,2,1,1,2,3,3,2,2,3,5,1,2,1,1,2,41,20,0,0,1,4,4,0,20,22,5
1,86,663,3,5,3,2,8,57,2,6,5,2,3,4,4,4,0,0,0,0,4,2,1,2,1,1,2,2,2,3,1,4,1,3,3,1,1,5,1,2,4,2,2,1,1,2,2,5,5,4,5,5,5,2,2,2,2,3,7,3,3,1,1,1,,208,6066,3,1,2,1,4,2,1,1,2,2,3,2,2,1,2,2,3,2,2,1,1,2,1,2,1,4,0,10,10,40,9,3,4,5,0,10,22,0
1,86,664,2,5,1,2,9,57,1,3,5,2,3,4,3,2,2,6,4,10,4,1,1,2,1,1,2,2,3,4,1,4,2,2,2,1,1,5,1,2,2,2,2,1,1,1,2,5,5,5,5,5,5,3,1,2,2,3,7,3,3,1,1,1,,208,6066,4,1,2,1,2,2,1,2,2,1,3,1,3,1,2,2,3,2,1,1,1,2,1,2,1,4,0,10,10,91,1,3,4,4,0,20,22,2
1,86,665,1,4,1,2,4,93,1,4,5,2,3,4,3,3,3,6,4,8,4,1,1,2,2,1,2,1,1,2,3,2,2,2,3,1,3,3,1,2,5,2,2,1,1,2,2,2,5,4,5,5,6,2,1,2,2,3,7,3,3,1,1,1,,208,6066,5,1,2,1,2,2,1,1,1,1,5,1,2,1,1,2,3,5,2,1,2,5,1,2,1,4,5,40,30,80,9,3,4,5,0,20,51,7
1,86,666,2,4,1,2,6,21,1,3,5,2,2,4,3,3,3,6,4,8,4,1,1,2,1,0,0,0,0,0,0,0,1,2,2,2,2,3,1,2,4,2,2,1,1,2,2,4,5,5,5,0,0,4,1,2,2,3,7,3,4,1,1,1,,208,6066,6,1,2,1,6,3,2,2,2,1,2,1,2,1,1,2,3,3,2,2,2,2,1,2,2,4,5,40,20,51,1,3,4,5,0,60,41,2
1,86,667,3,5,3,2,9,16,5,6,5,3,3,4,3,2,2,4,4,6,4,2,1,2,4,5,3,2,3,3,2,2,3,2,2,2,3,3,2,2,5,1,2,1,1,2,2,2,4,3,6,5,2,3,2,2,2,3,7,3,3,1,1,1,,208,6066,7,1,2,1,1,2,1,1,1,1,5,1,4,2,2,3,4,3,2,3,3,5,3,2,3,4,5,40,10,50,8,3,4,6,0,60,31,7
1,86,668,2,4,3,2,9,73,4,4,4,2,3,4,3,3,2,3,4,4,4,2,1,2,1,1,3,2,2,4,1,3,3,2,2,2,2,2,2,2,4,2,2,1,1,2,2,3,2,3,2,4,4,5,1,1,2,3,7,3,4,1,1,1,,208,6066,8,1,2,1,2,2,1,1,2,1,4,1,2,1,2,2,3,5,2,2,2,5,1,2,1,5,2,40,30,51,1,3,4,5,0,80,30,1
1,86,669,1,3,3,2,7,33,2,4,4,2,3,4,3,3,1,2,4,4,4,1,1,2,2,2,2,2,3,2,1,2,2,2,2,1,2,4,1,4,5,2,1,1,2,2,1,4,5,4,4,4,3,4,1,2,2,3,7,3,3,1,1,1,,208,6066,9,1,2,1,1,2,1,1,2,2,3,2,5,2,1,2,3,2,2,2,3,2,2,2,2,2,3,40,60,70,9,3,4,3,0,60,30,5
1,86,670,1,4,3,2,9,14,3,4,4,2,2,4,3,3,2,3,1,4,4,1,1,2,1,1,3,2,2,3,2,3,2,2,2,1,2,4,1,3,9,2,2,1,1,1,2,5,5,4,5,4,6,5,1,2,2,3,7,3,3,1,1,1,,208,6067,0,1,2,1,3,2,2,1,2,1,3,2,1,2,2,2,3,5,3,2,4,5,1,2,1,1,5,40,50,81,1,3,4,4,0,11,11,6
1,86,671,2,3,3,2,8,21,5,4,5,2,3,4,3,2,1,3,4,4,4,3,1,2,4,3,2,2,2,3,2,1,2,2,3,2,4,4,3,2,4,2,2,1,1,1,2,3,3,1,2,5,6,5,1,2,2,3,7,3,3,1,1,1,,208,6067,1,1,1,2,2,2,1,1,1,1,5,2,5,1,1,2,3,2,2,1,1,2,1,2,1,3,0,10,10,20,5,3,3,4,0,60,31,5
1,86,672,1,4,3,2,5,23,3,4,1,1,1,4,3,3,1,3,4,4,4,2,1,2,1,1,2,2,1,3,2,1,1,2,3,1,3,4,3,2,5,2,2,1,1,2,3,2,5,4,4,5,3,4,1,1,2,3,7,3,3,1,1,1,,208,6067,2,1,1,4,1,2,1,1,1,2,4,1,2,2,1,2,4,5,2,1,2,6,1,0,1,2,0,10,81,1,1,3,2,5,0,60,20,5
1,86,673,1,4,3,2,8,23,4,4,5,2,3,4,3,3,2,5,4,6,4,1,1,2,1,1,3,2,2,4,3,3,2,2,2,2,2,4,3,2,5,2,2,1,1,2,2,2,4,5,3,5,4,4,1,2,2,3,7,3,0,1,1,1,,208,6067,3,2,1,4,3,2,1,1,1,1,5,2,2,2,2,2,3,3,2,2,2,5,1,2,1,4,5,20,20,30,5,5,1,5,0,20,20,2
1,86,674,1,3,1,2,9,93,4,5,1,1,1,4,3,1,1,5,4,4,4,2,1,2,4,1,2,2,2,3,4,2,2,2,3,2,2,3,3,4,6,2,2,1,1,1,2,2,2,3,3,5,5,4,2,2,2,3,5,3,3,1,1,1,,208,6067,4,1,1,4,2,4,1,1,1,1,5,2,2,2,1,2,4,5,2,1,1,3,1,2,1,4,0,10,90,0,0,1,2,4,0,10,21,3
1,86,675,1,2,3,2,9,71,4,6,1,1,1,4,3,1,1,2,14,4,4,2,1,2,4,3,2,1,1,2,1,3,3,2,4,3,3,4,3,2,4,2,2,1,1,1,2,3,5,2,4,5,6,5,2,2,2,3,7,4,4,1,1,1,,208,6067,5,1,3,4,2,2,1,2,2,1,3,1,4,1,2,2,3,3,2,1,1,2,1,2,1,4,0,10,10,41,1,5,2,4,0,60,20,3
1,86,676,1,4,3,2,9,74,4,6,4,2,3,4,3,3,2,3,4,4,4,3,1,2,1,1,3,2,2,3,2,3,1,2,3,4,3,3,3,2,4,2,2,1,1,0,2,4,3,5,6,5,6,4,2,2,2,3,7,3,3,1,1,1,,208,6067,6,3,3,0,1,2,2,1,2,1,3,2,2,1,2,2,2,5,2,1,2,5,1,2,3,5,4,40,10,41,1,3,3,6,0,20,20,7
1,86,677,1,1,1,1,7,43,5,2,5,4,3,4,3,1,3,6,4,8,4,2,1,2,1,10,3,2,2,4,4,2,1,2,2,1,4,4,3,2,4,2,2,1,1,1,2,1,5,6,3,3,6,5,1,2,2,4,7,4,4,1,1,8,,208,6067,7,1,1,4,2,2,2,2,2,2,1,4,2,1,2,2,3,3,2,1,1,5,1,2,1,4,3,40,50,71,1,3,2,4,0,20,21,2
1,86,678,1,4,3,2,9,42,3,3,1,1,1,4,3,3,2,6,4,8,4,1,1,2,1,1,3,2,2,2,2,2,1,2,3,2,2,4,3,4,6,1,2,1,2,2,3,3,3,3,2,4,4,3,1,1,2,2,4,2,2,3,1,6,,208,6067,8,2,1,4,2,4,1,1,1,1,5,1,4,1,2,3,3,4,2,2,2,2,1,2,1,4,0,10,10,40,8,3,1,1,0,10,20,7
1,86,679,1,3,3,2,9,33,3,6,5,2,3,4,3,3,1,4,4,4,4,2,3,3,4,2,2,2,1,3,2,3,4,3,4,2,3,4,3,2,4,2,2,2,2,2,2,2,3,3,4,2,3,4,2,2,2,3,7,3,3,1,1,1,,208,6067,9,2,1,4,2,4,2,1,1,1,4,2,2,1,1,3,3,2,2,2,2,5,1,2,1,5,0,10,10,40,9,3,1,6,0,20,11,5
