CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.8D.,Q.8E.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.9E.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,V.16.,V.17.
1,122,939,1,1,3,3,4,9,2,2,1,4,3,3,3,3,7,2,2,2,1,4,1,2,4,2,8,5465
1,122,940,1,1,3,3,4,3,2,2,1,3,2,3,2,1,2,5,2,1,1,4,2,2,3,2,8,2724
1,122,941,2,1,1,1,4,9,2,2,3,1,3,3,1,2,3,3,1,3,2,3,3,2,4,2,9,8966
1,122,942,2,1,3,1,4,9,2,2,1,2,1,3,2,2,2,2,3,3,3,1,2,3,2,2,9,8735
1,122,943,1,1,2,3,4,9,2,2,1,3,1,1,1,1,1,1,1,1,1,4,1,1,2,1,8,1172
1,122,944,1,1,2,3,4,9,2,2,3,1,1,1,1,3,2,3,3,2,1,4,2,2,2,2,8,2736
1,122,945,1,2,3,3,4,5,4,2,4,3,2,4,3,3,5,7,3,3,1,1,2,2,3,1,8,6132
1,122,946,1,1,1,3,4,1,4,2,3,3,3,3,3,3,5,12,3,1,1,1,2,2,4,2,8,6640
1,122,947,1,2,1,2,4,11,4,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,2,2,3,4343
1,122,948,1,1,1,2,4,1,4,2,1,1,1,1,1,1,11,3,0,2,1,1,1,2,3,2,3,1953
1,122,949,1,2,3,2,4,1,4,2,2,2,1,2,2,3,6,3,2,1,3,4,2,2,3,2,3,5468
1,122,950,1,2,3,2,4,11,4,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,2,2,3,4341
1,122,951,1,1,3,2,4,12,4,2,1,1,1,3,3,1,1,3,2,2,2,4,2,2,1,2,3,4846
1,122,952,1,1,3,2,4,3,4,2,2,1,3,3,3,2,6,2,2,1,1,2,3,3,1,2,3,3826
1,122,953,1,1,3,4,4,11,3,2,2,1,2,2,2,3,1,2,2,2,4,1,2,2,2,2,8,2932
1,122,954,1,2,3,3,4,10,3,2,5,4,3,5,5,4,2,1,1,2,2,6,1,1,5,2,8,1209
1,122,955,1,2,3,3,4,3,3,2,1,2,3,2,3,1,2,11,5,4,1,4,2,2,1,2,8,2908
1,122,956,1,1,3,3,4,1,3,2,3,2,2,3,2,1,2,8,1,2,1,1,1,2,4,1,8,5019
1,122,957,1,2,3,3,4,4,3,2,3,3,1,2,3,2,2,2,2,2,1,1,2,2,3,2,8,6649
1,122,958,1,1,3,3,4,9,3,2,3,3,2,3,3,3,2,3,2,2,1,4,1,2,1,1,8,2613
1,122,959,1,1,3,3,4,2,3,2,3,3,3,3,3,3,2,2,3,2,1,1,2,2,4,2,8,5134
1,122,960,1,1,3,3,4,11,3,2,2,3,4,3,2,2,3,3,1,1,4,5,2,3,2,1,8,2632
1,122,961,1,1,3,3,4,3,3,2,2,1,2,2,3,3,6,3,3,3,1,4,2,2,3,2,8,2905
1,122,962,1,1,3,3,4,6,3,2,2,3,1,2,2,3,2,2,2,1,4,1,2,2,2,2,8,6906
1,122,963,1,1,2,3,4,11,3,2,3,3,1,3,3,2,6,9,2,2,1,4,1,2,2,1,8,4816
1,122,964,1,1,2,3,4,9,3,2,2,3,3,2,2,3,3,2,1,2,2,1,2,2,3,1,8,2661
1,122,965,1,1,3,1,4,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,9,6917
1,122,966,1,2,1,2,4,6,3,2,1,3,2,2,1,1,2,11,1,1,1,4,1,2,2,2,3,8775
1,122,967,1,1,2,2,4,11,3,2,3,2,1,3,2,3,7,3,2,2,2,2,2,2,2,2,3,2660
1,122,968,1,2,2,2,4,9,3,2,3,4,1,2,3,1,2,2,1,2,2,4,2,2,3,2,3,2726
1,122,969,1,1,2,2,4,9,3,2,3,3,1,3,2,2,3,3,3,1,1,1,2,2,1,2,3,6916
1,122,970,1,2,2,2,4,9,3,2,2,1,1,3,3,1,2,12,2,3,4,5,2,1,2,2,3,6144
1,122,971,1,1,2,2,4,1,3,2,1,2,1,1,3,2,2,1,2,1,2,4,1,1,2,2,3,1946
1,122,972,1,1,3,2,4,9,3,2,3,3,3,3,2,3,3,3,3,3,2,4,1,1,2,2,3,1231
1,122,973,1,2,3,2,4,10,3,2,3,3,1,1,3,1,10,1,2,1,1,4,1,2,3,2,3,1957
1,122,974,1,2,3,2,4,3,3,2,2,3,1,3,3,3,6,7,2,2,1,1,1,2,4,2,3,2133
1,122,975,1,1,3,2,4,3,3,2,2,3,2,3,4,3,2,4,3,1,1,1,1,5,2,2,3,4320
1,122,976,1,1,3,2,4,12,3,2,2,1,1,2,3,2,1,2,2,1,1,1,2,2,4,2,3,1732
1,122,977,1,4,3,2,4,1,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,2,3,2420
1,122,978,1,1,3,2,4,3,3,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,3,2,3,5325
1,122,979,1,2,3,2,4,3,3,2,2,1,2,2,4,3,2,4,5,1,1,1,1,5,2,2,3,4318
1,122,980,1,2,3,2,4,11,3,2,2,3,3,3,2,2,2,2,2,2,2,4,2,2,2,2,3,1948
1,122,981,1,1,3,2,4,5,3,2,2,2,3,3,3,2,2,10,2,2,1,6,2,1,3,1,3,8115
1,122,982,1,2,3,2,4,5,3,2,2,3,1,3,3,3,3,2,2,3,1,5,2,2,1,1,3,6012
1,122,983,1,1,3,3,4,1,5,2,2,2,2,2,1,3,2,3,1,1,1,4,1,2,1,2,8,2600
1,122,984,1,1,3,1,4,9,5,2,1,1,1,1,1,1,1,1,1,1,5,6,3,2,1,2,9,4875
1,122,985,1,1,1,1,4,12,1,1,4,3,3,3,4,2,5,2,3,3,1,4,1,1,4,2,3,5644
1,122,986,1,1,2,1,4,9,1,1,2,1,1,3,1,1,9,2,1,1,2,1,1,1,4,2,3,1740
1,122,987,1,1,3,1,4,5,1,1,2,3,3,2,1,2,2,2,2,2,3,3,1,1,3,2,3,3903
1,122,988,1,1,1,2,4,1,1,1,2,3,2,2,3,2,2,5,2,2,1,4,2,2,3,2,3,2187
1,122,989,1,1,1,2,4,12,2,1,4,4,3,4,4,3,5,1,2,2,1,4,1,3,1,2,3,1931
1,122,990,1,1,1,2,4,5,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,3,2852
1,122,991,1,1,2,2,4,5,2,1,2,1,1,2,2,2,1,2,2,2,4,2,1,2,3,2,3,2813
1,122,992,1,2,2,2,4,11,2,1,2,2,4,2,3,2,1,2,2,2,3,2,2,2,4,2,3,2621
1,122,993,1,1,2,2,4,9,2,1,2,1,3,3,2,2,1,2,1,3,1,1,2,2,1,2,3,8900
1,122,994,1,1,2,2,4,9,2,1,3,1,1,3,3,1,3,3,1,1,1,1,1,1,4,2,3,1427
1,122,995,1,1,2,2,4,9,2,1,3,3,2,3,3,4,2,8,2,2,1,4,1,2,2,2,3,3918
1,122,996,1,1,2,2,4,10,2,1,3,1,3,4,2,2,1,2,2,2,1,1,2,2,4,2,3,2431
1,122,997,1,1,2,2,4,11,2,1,3,4,4,4,4,3,11,11,3,4,5,6,4,5,5,2,3,4820
1,122,998,1,1,2,2,4,5,2,1,3,3,1,3,1,1,1,2,1,3,4,4,1,2,1,2,3,2815
1,122,999,1,2,2,2,4,1,2,1,3,2,1,3,3,3,1,3,2,1,1,4,1,1,4,2,3,5345
1,122,1000,1,1,2,2,4,11,2,1,1,1,1,3,3,1,3,3,2,2,1,1,1,1,1,2,3,2623
1,122,1001,1,1,3,2,4,1,2,1,3,3,1,3,3,3,2,3,5,3,1,4,1,1,4,2,3,3874
1,122,1002,1,1,3,2,4,11,2,1,3,3,3,2,3,3,11,11,2,2,4,1,2,2,2,1,3,2625
1,122,1003,1,1,3,2,4,5,2,1,3,4,3,3,4,3,5,4,2,2,1,1,1,1,4,2,3,2865
1,122,1004,1,2,3,2,4,6,2,1,3,2,1,3,1,1,2,2,1,2,2,4,1,2,4,2,3,4601
1,122,1005,1,1,3,2,4,5,2,1,5,4,4,3,3,1,2,7,1,2,1,4,1,1,2,2,3,7241
1,122,1006,1,1,3,2,4,12,2,1,1,2,1,1,1,1,2,1,1,1,5,6,1,5,4,2,3,2419
1,122,1007,1,1,3,2,4,5,2,1,1,3,3,2,2,1,2,2,1,1,3,3,1,1,4,2,3,2175
1,122,1008,1,1,3,2,4,3,2,1,1,3,2,3,2,4,9,9,5,4,5,6,4,5,5,2,3,2425
1,122,1009,1,1,3,2,4,9,2,1,1,5,5,5,5,1,1,2,1,1,1,1,1,1,3,2,3,1945
1,122,1010,1,1,3,2,4,9,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,3,2032
1,122,1011,1,1,2,2,3,9,2,2,2,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2853
1,122,1012,1,1,2,2,3,9,2,2,2,4,4,3,4,2,2,2,1,2,1,1,1,1,4,2,2,3941
1,122,1013,1,1,2,2,3,9,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,3935
1,122,1014,1,1,2,2,3,9,2,2,4,2,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,5015
1,122,1015,1,1,2,2,3,9,2,2,4,4,4,4,4,2,2,2,1,2,2,1,1,1,4,2,2,3947
1,122,1016,1,1,2,2,3,9,2,2,4,4,3,3,4,1,2,3,2,2,1,1,1,2,3,1,2,2620
1,122,1017,1,1,2,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,4,5,5,2,2,4679
1,122,1018,1,2,2,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,4,2,2,5138
1,122,1019,1,2,2,2,3,9,2,2,1,1,1,2,1,1,1,2,1,1,5,6,1,2,3,2,2,5449
1,122,1020,1,1,2,2,3,9,2,2,1,1,3,3,1,1,2,2,2,2,1,3,1,1,3,2,2,1965
1,122,1021,1,1,2,2,3,9,2,2,1,1,1,2,1,1,1,2,1,3,5,6,2,2,2,2,2,6015
1,122,1022,1,1,2,2,3,9,2,2,1,1,1,4,1,3,3,2,2,2,1,4,1,1,4,2,2,4812
1,122,1023,1,1,2,2,3,9,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,3,2,2,4674
1,122,1024,1,2,2,2,3,9,2,2,1,3,1,1,3,1,2,2,1,2,1,1,1,1,4,2,2,2421
1,122,1025,1,1,2,2,3,9,2,2,1,3,2,3,2,2,2,1,3,2,1,2,3,1,1,0,2,2150
1,122,1026,1,1,2,2,3,9,2,2,1,1,1,1,1,1,1,1,1,2,5,4,1,2,3,2,2,4683
1,122,1027,1,1,2,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,1,2,2,4631
1,122,1028,1,2,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,2,2,2,4671
1,122,1029,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,4,2,2,4651
1,122,1030,1,1,3,2,3,9,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,3,2,2,1955
1,122,1031,1,1,3,2,3,9,2,2,1,1,1,1,1,1,2,1,1,2,5,6,1,2,2,2,2,2855
1,122,1032,1,1,3,2,3,9,2,2,1,3,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2887
1,122,1033,1,2,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,3,1,2,2167
1,122,1034,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,3,2,2,5357
1,122,1035,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,5,2,2,2,6647
1,122,1036,1,2,3,2,3,9,2,2,1,1,1,1,1,1,2,1,1,1,5,6,1,1,3,2,2,4622
1,122,1037,1,1,3,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,5,2,1,2,3822
1,122,1038,1,1,3,2,3,9,2,2,1,1,1,2,1,1,1,2,1,1,1,3,2,2,1,2,2,5384
1,122,1039,1,2,3,2,3,9,2,2,1,3,3,3,2,2,2,2,2,2,1,4,1,1,4,1,2,3864
1,122,1040,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,4,2,2,3373
1,122,1041,1,1,1,2,3,9,2,2,3,4,4,4,4,1,3,3,1,1,1,1,2,2,1,2,2,3328
1,122,1042,1,1,1,2,3,9,2,2,3,3,1,3,3,3,11,2,2,2,1,1,1,1,2,2,2,1780
1,122,1043,1,1,1,2,3,9,2,2,3,2,3,2,3,2,3,2,1,3,1,4,1,2,4,2,2,3835
1,122,1044,1,1,1,2,3,9,2,2,3,3,2,2,3,1,2,2,1,2,1,4,2,2,2,2,2,5066
1,122,1045,1,1,1,2,3,9,2,2,3,3,2,2,3,2,2,2,2,2,1,1,1,1,3,2,2,2656
1,122,1046,1,1,1,2,3,9,2,2,3,3,3,3,3,3,2,3,2,2,1,1,1,2,2,2,2,4118
1,122,1047,1,2,1,2,3,9,2,2,3,3,4,3,3,2,2,2,1,2,1,1,1,1,2,2,2,3812
1,122,1048,1,1,1,2,3,9,2,2,1,1,2,2,1,1,2,3,1,1,2,1,2,1,2,2,2,5157
1,122,1049,1,1,1,2,3,9,2,2,1,2,1,1,2,1,2,1,2,2,1,1,2,2,4,2,2,2737
1,122,1050,1,2,1,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,3,2,2,3352
1,122,1051,1,2,1,2,3,9,2,2,1,2,2,2,1,1,2,2,1,1,5,3,2,2,3,2,2,2442
1,122,1052,1,2,1,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,1,4,2,2,5442
1,122,1053,1,1,1,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,2,2,2802
1,122,1054,1,4,1,2,3,9,2,2,1,4,4,4,4,1,1,2,1,1,1,3,1,1,3,2,2,5335
1,122,1055,1,2,1,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,1,2,1,2,2,2,2856
1,122,1056,1,2,1,2,3,9,2,2,1,4,4,4,4,1,3,9,5,4,5,6,4,5,5,2,2,1907
1,122,1057,1,1,1,2,3,9,2,2,2,1,2,2,2,2,1,2,2,2,1,4,4,1,2,2,2,2871
1,122,1058,1,2,1,2,3,9,2,2,2,1,2,3,1,1,2,3,1,3,3,3,2,2,2,2,2,1173
1,122,1059,1,1,1,2,3,9,2,2,2,1,3,3,2,2,1,2,2,2,1,4,2,2,3,2,2,2134
1,122,1060,1,2,1,2,3,9,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,5149
1,122,1061,1,1,1,2,3,9,2,2,1,1,1,1,1,2,2,1,1,2,1,4,1,1,2,2,2,2801
1,122,1062,1,2,1,2,3,9,2,2,1,1,1,1,1,1,1,1,1,2,5,6,2,2,4,2,2,3371
1,122,1063,1,1,1,2,3,9,2,2,5,1,1,1,1,1,1,1,1,1,5,6,1,1,2,2,2,2861
1,122,1064,1,1,1,2,3,9,2,2,5,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2854
1,122,1065,1,2,2,2,3,9,2,2,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3340
1,122,1066,1,1,2,2,3,9,2,2,3,3,2,3,3,3,2,2,3,1,4,4,1,1,3,2,2,4818
1,122,1067,1,1,2,2,3,9,2,2,3,2,2,3,2,2,2,3,2,2,1,4,1,1,3,2,2,3957
1,122,1068,1,1,2,2,3,9,2,2,3,4,3,3,3,2,2,2,2,2,1,1,1,1,4,2,2,2427
1,122,1069,1,1,2,2,3,9,2,2,3,3,2,4,3,2,2,2,2,2,1,3,2,2,3,2,2,5022
1,122,1070,1,1,2,2,3,9,2,2,3,4,3,4,4,2,2,2,3,2,1,4,1,2,2,2,2,3963
1,122,1071,1,1,2,2,3,9,2,2,3,1,1,2,3,1,1,1,1,2,1,4,2,2,1,2,2,3908
1,122,1072,1,2,2,2,3,9,2,2,3,2,3,2,3,1,2,2,2,1,1,1,1,1,4,2,2,5151
1,122,1073,1,1,2,2,3,9,2,2,3,3,2,3,3,2,2,2,2,1,1,1,1,1,4,2,2,3839
1,122,1074,1,1,2,2,3,9,2,2,3,2,3,2,3,2,2,2,2,2,1,4,1,2,3,2,2,2160
1,122,1075,1,1,2,2,3,9,2,2,3,2,1,1,3,2,5,1,1,2,2,4,1,1,4,2,2,3853
1,122,1076,1,2,2,2,3,9,2,2,3,3,3,3,4,2,3,2,3,2,1,3,2,2,4,2,2,6602
1,122,1077,1,1,2,2,3,9,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,4,2,2,2725
1,122,1078,1,1,2,2,3,9,2,2,2,5,2,2,2,2,9,2,5,2,2,2,1,2,2,2,2,4157
1,122,1079,1,2,2,2,3,9,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4164
1,122,1080,1,2,2,2,3,9,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,3,2,2,2800
1,122,1081,1,2,2,2,3,10,2,2,1,1,1,2,1,1,4,12,1,1,4,3,1,2,2,2,2,6941
1,122,1082,1,2,2,2,3,9,2,2,1,1,1,1,2,1,1,1,2,1,1,4,1,5,4,2,2,4672
1,122,1083,1,1,2,2,3,9,2,2,1,1,1,1,1,1,1,1,1,3,5,6,2,2,2,2,2,6016
1,122,1084,1,1,3,2,3,9,2,2,1,2,1,3,3,1,2,1,3,2,5,6,4,5,5,2,2,4881
1,122,1085,2,2,2,2,3,9,2,2,3,3,1,2,3,2,2,12,2,3,1,4,2,2,2,2,2,8712
1,122,1086,2,1,2,2,3,1,1,2,3,3,2,2,3,2,2,2,2,3,1,1,1,2,3,1,2,8912
1,122,1087,2,1,2,2,3,9,1,2,3,3,4,4,3,2,2,2,3,3,1,3,2,1,3,2,2,8378
1,122,1088,2,2,2,2,3,9,4,2,3,1,1,3,3,1,1,2,1,3,2,3,1,1,2,2,2,5821
1,122,1089,2,1,2,2,3,9,2,2,3,3,2,3,4,2,2,2,2,2,1,4,1,2,4,2,2,1933
1,122,1090,2,1,2,2,3,9,2,2,3,2,1,2,3,2,2,2,2,2,2,2,2,1,2,1,2,6100
1,122,1091,2,2,2,2,3,9,2,2,3,3,3,3,3,4,9,9,5,4,5,6,4,5,5,2,2,5780
1,122,1092,2,1,2,2,3,9,2,2,1,4,4,4,4,1,2,1,2,2,5,4,2,1,2,2,2,2041
1,122,1093,2,1,2,2,3,9,2,2,1,2,1,2,2,1,2,9,1,2,1,4,1,2,2,2,2,8986
1,122,1094,2,1,2,2,3,9,2,2,1,2,5,2,2,1,4,3,1,1,1,4,1,1,3,2,2,2866
1,122,1095,2,1,2,2,3,9,2,2,1,1,1,1,1,1,1,1,1,4,5,1,2,2,1,2,2,8949
1,122,1096,2,1,2,2,3,9,2,2,1,1,3,3,1,2,1,2,1,2,2,4,3,2,1,2,2,8967
1,122,1097,2,1,2,2,3,9,4,2,2,1,1,2,2,1,2,3,1,3,2,4,2,2,2,2,2,5831
1,122,1098,2,1,2,2,3,9,3,2,2,4,3,3,4,3,1,1,2,2,1,1,1,1,2,2,2,4806
1,122,1099,2,1,2,2,3,9,3,2,2,3,3,3,3,3,3,3,2,2,1,4,2,2,3,2,2,8329
1,122,1100,2,1,2,2,3,9,3,2,2,3,3,3,3,3,3,3,2,2,1,1,2,2,3,2,2,8328
1,122,1101,2,2,2,2,3,9,2,2,2,2,1,3,2,1,2,2,2,1,1,4,2,2,4,2,2,2897
1,122,1102,2,2,2,2,3,9,2,2,4,3,4,4,3,1,2,3,3,3,3,3,1,1,4,2,2,4159
1,122,1103,2,1,3,2,3,9,2,2,3,3,3,3,3,2,2,2,2,2,1,4,1,2,4,2,2,2055
1,122,1104,2,1,3,2,3,9,3,2,3,2,1,3,3,2,2,2,2,2,1,4,1,1,4,2,2,2722
1,122,1105,2,2,3,2,3,9,2,2,3,2,1,3,3,2,2,2,2,2,2,3,1,5,1,2,2,6506
1,122,1106,2,1,3,2,3,9,2,2,1,1,3,3,4,3,1,3,1,1,3,4,2,1,2,2,2,8972
1,122,1107,2,1,3,2,3,9,2,2,1,1,1,1,1,4,9,9,5,4,5,6,2,1,2,2,2,1116
1,122,1108,2,2,3,2,3,9,3,2,1,1,1,1,1,1,1,1,1,1,5,6,2,1,4,2,2,8614
1,122,1109,2,1,3,2,3,9,2,2,1,1,1,1,1,1,2,2,2,2,1,3,1,1,4,2,2,1144
1,122,1110,2,1,3,2,3,9,2,2,1,1,3,3,1,1,2,2,1,1,1,3,2,2,4,2,2,2895
1,122,1111,2,2,3,2,3,9,3,2,1,1,1,1,1,1,1,8,1,1,1,3,2,2,2,2,2,8105
1,122,1112,2,1,3,2,3,9,2,2,1,1,1,3,2,1,1,3,2,3,2,1,2,2,2,2,2,5818
1,122,1113,2,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,5,1,1,4,2,2,6619
1,122,1114,2,1,3,2,3,9,3,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,2,2,2,4167
1,122,1115,2,2,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,2,2,2,2877
1,122,1116,2,1,3,2,3,9,2,2,1,3,3,3,3,1,9,9,5,3,1,3,2,2,2,2,2,8757
1,122,1117,2,1,3,2,3,9,2,2,1,1,1,2,1,1,1,6,2,3,1,1,1,1,3,2,2,1112
1,122,1118,2,1,3,2,3,9,2,2,2,2,2,2,2,1,3,3,1,1,1,3,2,2,1,2,2,6504
1,122,1119,2,3,3,2,3,9,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,8784
1,122,1120,2,1,3,2,3,9,2,2,2,2,2,2,1,3,2,1,1,3,3,3,1,2,3,2,2,2888
1,122,1121,2,1,3,2,3,1,2,2,2,3,3,2,2,2,4,2,3,3,1,5,2,1,3,2,2,8601
1,122,1122,2,1,3,2,3,9,2,2,2,3,2,3,3,2,2,2,2,2,1,4,1,2,1,1,2,2821
1,122,1123,2,2,3,2,3,5,3,2,2,1,2,2,2,3,1,3,3,3,1,1,2,3,3,2,2,8741
1,122,1124,2,2,3,2,3,9,2,2,2,1,2,3,1,2,1,2,2,1,1,3,1,1,4,2,2,8143
1,122,1125,2,1,3,2,3,9,3,2,2,1,1,3,2,2,1,2,2,1,1,4,1,2,2,1,2,5509
1,122,1126,2,1,3,2,3,9,2,2,2,3,3,2,2,3,2,3,1,1,1,1,2,2,3,2,2,8350
1,122,1127,2,1,3,2,3,9,2,2,2,3,3,2,2,3,2,3,1,1,1,1,2,2,3,2,2,8350
1,122,1128,2,2,3,2,3,9,4,2,2,3,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,1943
1,122,1129,2,1,3,2,3,9,4,2,2,3,3,4,3,1,11,11,1,1,3,1,1,1,2,1,2,7635
1,122,1130,2,2,3,2,3,9,3,2,2,1,1,2,2,2,1,2,2,3,2,2,2,2,2,0,2,7616
1,122,1131,2,1,3,2,3,9,2,2,2,5,2,2,2,4,1,4,3,1,3,2,1,2,4,2,2,2030
1,122,1132,2,1,3,2,3,2,3,2,2,1,1,3,3,3,8,7,2,3,2,3,1,2,4,2,2,8955
1,122,1133,2,1,3,2,3,9,2,2,2,1,3,3,3,2,1,2,2,2,1,3,1,2,3,2,2,2015
1,122,1134,2,2,3,2,3,9,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,3,2,2,2822
1,122,1135,2,1,3,2,3,9,2,2,4,4,4,3,4,2,6,2,2,1,1,1,2,1,3,2,2,8123
1,122,1136,2,2,3,2,3,9,3,2,4,3,2,3,3,3,2,4,3,2,1,2,2,2,3,2,2,7502
1,122,1137,3,2,3,2,5,5,2,1,3,1,1,3,3,3,1,6,2,3,1,2,1,2,4,1,3,3619
1,122,1138,3,1,3,2,4,12,2,1,3,3,2,3,3,3,2,11,2,2,1,3,1,1,4,2,3,3623
1,122,1139,3,1,3,2,4,5,2,1,3,3,3,3,3,2,2,12,2,2,2,2,1,1,4,1,3,3689
1,122,1140,3,2,1,2,4,11,2,2,3,3,3,4,3,3,3,3,3,3,1,1,2,2,2,2,3,4149
1,122,1141,3,1,4,2,4,9,2,2,3,4,4,4,3,2,3,3,3,3,1,4,3,2,2,2,3,7751
1,122,1142,3,1,4,2,4,11,2,1,3,3,3,4,3,2,4,11,2,3,1,3,1,1,4,1,3,1148
1,122,1143,3,1,3,2,4,5,1,1,4,2,1,3,2,2,3,4,2,1,1,1,1,1,2,2,3,1248
1,122,1144,3,2,2,2,4,11,1,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,2,3,3654
1,122,1145,3,2,3,2,5,12,1,1,3,3,3,3,3,3,2,2,2,2,1,3,1,4,1,2,3,2029
1,122,1146,3,2,3,2,4,4,4,2,4,4,1,2,3,3,2,1,2,3,1,5,1,2,4,1,3,5616
1,122,1147,3,1,2,2,4,9,4,2,4,3,2,3,2,1,2,2,2,2,1,1,2,2,3,2,3,7758
1,122,1148,3,2,3,2,4,11,4,1,4,3,4,4,3,3,1,6,1,3,2,3,1,1,4,1,3,1224
1,122,1149,3,2,3,2,4,11,4,1,4,3,4,4,3,3,1,6,1,2,2,3,1,1,4,1,3,1225
1,122,1150,3,1,3,2,4,11,4,1,3,4,4,3,1,3,1,6,1,1,2,1,1,1,4,1,3,1226
1,122,1151,3,1,3,2,4,1,4,2,3,5,4,4,4,3,3,3,3,3,1,3,1,2,3,2,3,7834
1,122,1152,3,1,3,2,4,9,4,1,3,3,4,3,3,2,3,2,1,1,3,4,1,1,3,2,3,5712
1,122,1153,3,2,3,2,4,9,4,1,3,3,4,3,3,2,3,2,2,1,3,1,1,2,3,2,3,5713
1,122,1154,3,2,4,2,4,1,3,2,4,3,5,3,4,2,3,3,2,3,3,2,1,1,4,2,3,5725
1,122,1155,3,2,4,2,4,1,3,1,4,2,2,3,4,2,2,2,2,2,3,2,1,1,3,2,3,1457
1,122,1156,3,1,5,2,4,11,3,1,4,3,1,3,4,2,2,3,2,2,1,2,1,1,2,2,3,7812
1,122,1157,3,1,3,2,4,3,3,2,4,4,4,4,4,3,3,3,2,3,5,3,2,5,1,2,3,5617
1,122,1158,3,2,4,2,4,9,3,1,4,2,1,4,4,3,9,3,2,2,1,4,1,2,4,2,3,7857
1,122,1159,3,1,4,2,4,11,3,1,4,4,4,4,4,2,7,6,3,1,1,4,1,2,4,2,3,1228
1,122,1160,3,1,5,2,4,1,3,1,4,4,4,4,4,3,3,3,2,3,1,4,1,1,4,1,3,7829
1,122,1161,3,1,5,2,3,9,2,2,2,3,2,2,3,2,2,2,2,2,1,4,1,1,2,2,2,8211
1,122,1162,3,1,3,2,3,9,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,3,2,2,5670
1,122,1163,3,2,3,2,3,9,2,2,2,4,1,2,3,2,2,6,1,1,2,1,2,1,3,2,2,8353
1,122,1164,3,1,3,2,3,9,2,2,2,1,2,2,3,2,1,2,2,3,1,1,2,2,2,2,2,5734
1,122,1165,3,1,1,2,3,9,2,2,2,1,2,2,1,1,2,2,2,1,4,4,1,2,4,1,2,2042
1,122,1166,3,2,3,2,3,9,2,2,2,2,3,2,1,2,2,2,1,2,1,3,2,1,3,2,2,4119
1,122,1167,3,1,3,2,3,9,2,2,2,1,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1203
1,122,1168,3,1,3,2,3,9,2,2,2,1,1,2,1,2,2,8,1,1,1,1,2,1,2,2,2,6935
1,122,1169,3,1,2,2,3,9,2,2,2,1,1,1,2,1,2,1,2,1,4,5,1,1,3,2,2,7816
