COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85
1,79,434,3,11,4,1,3,4,1,2,1,3,3,1,1,1,2,1,1,2,2,3,2,4,2,2,2,2,4,2,2,3,4,1,2,3,2,3,1,3,2,1,2,2,2,5,1,1,2,2,5,2,2,2,2,1,1,1,1,1,2,1,1,2,3,2,,207,9043,4,2,2,2,2,1,4,4,2,3,3,2,1,2,401030
1,79,435,2,11,6,3,5,1,5,3,1,3,3,3,3,1,1,2,3,3,1,2,2,5,2,5,3,3,4,4,2,2,3,3,3,7,3,1,2,4,4,3,3,3,1,10,3,2,2,3,4,3,3,3,1,2,2,1,1,4,2,2,3,3,1,4,,207,9043,5,4,4,4,4,5,3,4,2,4,3,2,2,2,200480
1,79,436,1,11,6,1,5,1,5,3,1,5,2,4,3,1,1,1,3,2,2,3,2,5,2,4,4,5,2,4,1,2,4,1,3,6,3,1,1,3,4,2,3,3,2,3,4,3,1,4,4,2,2,2,2,2,1,2,1,2,3,1,2,1,2,4,,207,9043,6,2,3,2,1,2,3,4,1,3,2,2,2,3,101086
1,79,437,3,11,5,8,4,1,5,3,1,5,2,2,2,3,3,2,2,2,2,3,2,3,1,2,1,2,2,4,4,3,6,1,3,3,3,1,1,3,2,1,2,2,2,5,1,5,1,3,4,3,3,3,3,2,2,2,2,3,2,3,2,2,1,2,,207,9043,7,3,3,2,1,2,3,4,2,4,3,2,1,2,100239
1,79,438,2,11,5,3,3,4,1,2,1,4,2,3,1,1,2,1,3,2,2,2,2,4,2,3,2,2,3,4,2,1,3,2,3,4,3,3,1,2,2,1,2,2,2,5,3,5,1,2,5,3,3,4,2,2,2,1,1,3,1,2,3,1,2,2,,207,9043,8,2,2,2,2,2,2,4,2,3,3,2,1,1,300887
1,79,439,1,11,4,4,5,1,5,3,1,5,2,1,2,2,2,1,2,2,1,3,2,3,1,1,1,1,2,4,4,2,2,1,2,2,2,1,3,1,2,1,2,2,2,2,1,1,1,1,5,2,2,3,2,1,2,1,2,2,2,2,2,2,1,2,,207,9043,9,4,3,2,2,3,1,4,1,2,2,2,1,1,101197
1,79,440,2,11,5,7,5,4,1,2,1,3,2,2,2,1,2,1,3,3,3,3,2,2,2,2,3,1,3,4,4,4,4,1,2,2,2,1,1,1,2,1,3,2,2,1,2,1,1,2,5,3,2,3,3,2,2,1,1,1,3,2,3,1,1,2,,207,9044,0,3,2,1,1,2,1,4,2,4,3,2,1,1,101452
1,79,441,4,11,6,3,5,1,5,3,1,4,2,3,3,1,2,2,2,2,2,2,2,3,2,3,4,1,4,4,4,2,3,1,2,3,2,1,1,2,2,1,2,3,2,4,1,4,1,1,1,3,3,1,1,2,2,2,2,2,2,3,3,2,4,4,,207,9044,1,3,4,2,2,5,1,4,1,3,3,2,2,2,101209
1,79,442,1,11,5,2,5,1,5,3,1,4,2,1,2,1,2,2,2,2,2,3,2,4,2,1,1,2,1,4,2,3,4,4,3,6,3,2,3,2,2,1,2,1,3,2,5,1,2,4,4,3,3,2,2,1,1,1,1,2,1,2,2,1,2,1,,207,9044,2,2,2,2,1,1,2,4,2,3,3,2,1,2,200794
1,79,443,2,11,8,7,2,2,1,3,1,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,4,4,4,2,4,4,1,3,3,3,2,1,2,2,1,2,2,1,10,1,10,4,4,3,3,3,2,2,2,1,2,1,2,1,1,1,1,4,3,,207,9044,3,4,3,1,3,3,2,4,2,3,2,2,2,1,200362
1,79,444,5,10,4,7,4,4,1,2,1,4,2,2,1,2,2,2,2,2,3,3,2,3,1,2,2,1,3,4,4,3,3,1,3,3,3,1,1,2,3,2,3,2,3,4,4,4,1,1,4,3,2,3,2,1,1,2,1,3,2,2,2,2,3,3,,207,9044,4,2,2,3,2,2,3,3,2,4,2,3,0,2,100567
1,79,445,3,10,5,0,5,1,5,3,1,3,3,2,0,0,2,1,2,2,2,2,2,4,3,5,4,1,3,5,1,4,10,5,3,6,2,3,1,5,2,1,3,1,2,3,1,1,1,4,5,3,1,2,2,1,1,1,1,3,3,1,1,1,2,1,,207,9044,5,2,2,2,3,2,3,3,1,5,2,3,1,2,200484
1,79,446,1,10,3,2,5,4,2,2,1,4,2,2,3,3,1,2,2,1,2,2,2,3,3,1,5,2,2,4,4,2,3,11,0,11,0,3,3,1,2,1,2,2,2,5,1,1,2,2,4,2,2,1,2,2,2,1,1,2,3,3,4,1,2,1,,207,9044,6,2,4,4,4,4,3,3,0,4,3,3,1,1,301388
1,79,447,2,10,6,9,1,1,5,3,1,6,2,3,3,1,1,2,3,3,2,1,2,4,3,4,2,3,3,4,4,4,3,1,3,2,2,1,1,2,3,2,4,3,3,2,1,2,1,1,3,2,3,2,1,2,2,2,3,3,2,3,3,3,2,3,,207,9044,7,3,3,4,3,4,2,3,2,3,2,3,2,2,201253
1,79,448,1,10,4,3,5,1,5,3,1,5,3,4,2,1,1,3,3,3,2,3,2,4,2,5,5,2,3,4,3,4,3,3,3,4,3,1,1,5,3,3,3,4,1,10,1,8,2,4,3,3,3,3,2,2,2,3,1,3,1,3,3,1,2,3,,207,9044,8,3,4,3,3,4,2,3,3,4,3,3,2,2,201047
1,79,449,1,10,2,2,5,5,2,2,1,5,2,2,3,1,1,2,2,2,3,3,2,4,2,3,3,3,3,4,3,2,3,1,2,1,2,3,1,3,3,1,3,3,3,4,1,1,2,1,4,3,2,2,3,2,2,1,1,2,1,2,3,1,1,3,,207,9044,9,3,4,2,2,2,3,4,5,5,5,2,1,2,300959
1,79,450,4,10,5,5,1,1,5,3,1,4,3,2,2,1,2,2,2,2,3,3,2,4,3,3,3,2,4,4,3,2,3,1,2,3,2,1,1,2,4,1,2,4,3,1,1,1,1,1,5,4,4,2,2,2,2,2,1,3,2,2,3,2,1,2,,207,9045,0,4,4,4,4,4,2,4,2,4,3,2,1,2,1091
1,79,451,3,10,6,3,4,5,1,2,1,4,2,3,2,1,1,1,2,2,2,2,2,4,2,3,4,1,3,4,3,2,2,2,3,4,3,2,1,3,3,2,3,2,1,10,3,1,2,4,3,3,2,2,2,2,1,2,1,2,2,1,1,2,2,2,,207,9045,1,2,2,3,2,3,3,4,1,2,1,2,2,2,301338
1,79,452,1,10,8,0,5,4,1,2,1,2,3,1,2,1,2,3,2,2,2,3,2,4,1,1,1,1,1,4,1,4,3,0,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,5,2,2,4,2,1,1,1,1,1,1,2,4,3,4,1,,207,9045,2,1,1,1,1,1,3,4,1,1,1,2,1,2,300966
1,79,453,3,10,4,4,2,1,5,3,1,4,2,3,3,1,1,2,2,2,2,3,2,4,2,3,3,1,1,3,4,3,4,2,2,3,2,1,3,2,4,3,3,3,2,4,6,4,1,3,4,2,2,2,2,2,2,1,1,2,1,3,1,1,2,2,,207,9045,3,2,5,4,1,1,3,4,2,2,2,2,2,2,300453
1,79,454,2,10,7,2,5,5,1,2,1,4,2,4,2,1,3,2,3,2,1,1,2,5,2,3,4,2,4,4,4,3,2,1,2,2,1,1,2,2,4,1,4,3,2,2,2,2,1,1,4,3,3,3,1,2,2,2,2,2,2,3,2,1,3,3,,207,9045,4,3,5,3,3,3,3,4,3,4,3,2,2,2,300641
1,79,455,1,10,4,5,5,4,1,0,1,2,2,1,3,3,2,2,2,2,2,2,2,2,3,1,0,2,1,4,1,4,2,1,2,4,3,1,1,2,2,1,2,1,1,10,1,1,2,3,4,4,2,4,2,3,1,0,1,2,2,2,2,2,1,1,,207,9045,5,5,1,2,1,2,3,4,3,4,3,2,1,2,101055
1,79,456,4,10,4,7,1,4,2,2,4,6,2,2,2,1,2,2,2,3,3,3,2,3,1,1,2,3,4,3,1,2,4,3,3,7,2,2,3,3,2,2,3,2,3,3,6,3,1,1,4,3,3,2,1,2,2,2,2,3,1,2,3,3,1,4,,207,9045,6,3,3,3,4,3,2,4,1,2,1,2,2,2,300952
1,79,457,1,10,3,1,5,1,5,3,1,3,1,2,1,1,2,1,2,2,2,3,1,3,2,1,2,1,3,3,2,2,2,1,2,0,2,3,1,2,2,1,3,2,1,10,2,1,2,4,4,3,2,2,2,2,1,1,1,2,1,2,3,2,2,2,,207,9045,7,2,1,2,3,2,1,4,3,2,1,2,2,2,201426
1,79,458,4,10,7,6,1,4,2,2,1,5,3,2,2,1,2,3,2,2,2,3,2,4,2,2,3,3,3,4,1,3,11,1,2,1,2,3,1,3,3,2,2,4,2,2,1,2,1,3,5,3,3,2,1,2,2,3,3,3,1,2,3,1,2,2,,207,9045,8,3,2,2,3,3,1,4,1,2,2,2,1,1,100916
1,79,459,3,10,4,3,1,1,5,3,1,5,3,1,1,2,2,1,3,1,2,3,2,2,1,1,1,1,2,4,4,3,4,2,1,1,2,1,2,2,2,2,4,2,2,6,4,6,1,4,5,1,3,3,1,2,3,2,2,3,1,1,3,2,2,2,,207,9045,9,5,1,1,1,1,1,4,1,3,4,2,2,1,329
1,79,460,6,10,5,9,5,5,2,1,1,6,2,2,2,1,1,1,3,2,1,1,2,4,2,3,3,2,2,4,4,2,11,3,3,11,3,1,1,2,2,1,2,3,2,3,6,3,1,3,4,1,3,4,2,2,0,1,1,2,2,2,3,1,0,3,,207,9046,0,3,2,2,2,2,1,4,1,1,2,2,2,2,597
1,79,461,2,10,4,1,1,1,5,3,2,4,2,1,2,1,2,3,2,1,3,1,2,4,2,3,2,1,4,4,4,1,1,1,3,2,2,3,1,2,2,1,1,2,3,3,3,1,2,1,5,3,2,4,2,1,1,2,1,3,1,1,1,2,1,1,,207,9046,1,3,4,2,1,1,1,4,1,4,2,2,2,2,400691
1,79,462,2,10,8,3,5,1,5,3,1,4,1,2,2,1,2,2,2,2,2,3,2,4,2,2,4,4,4,4,4,3,6,1,1,1,1,2,1,2,4,1,4,2,2,4,7,4,1,2,4,2,1,2,1,2,2,2,2,3,2,2,3,2,2,3,,207,9046,2,3,4,5,5,5,2,4,1,1,1,2,2,2,300624
1,79,463,1,10,2,6,1,1,5,3,1,4,2,4,2,1,1,1,3,2,2,3,2,5,2,3,4,4,4,4,2,3,6,0,1,0,2,1,2,2,3,1,4,4,2,7,3,7,1,4,4,3,3,4,4,2,1,2,2,3,1,2,3,1,2,2,,207,9046,3,2,3,5,4,4,3,4,4,4,3,2,1,2,100982
1,79,464,2,10,3,2,2,1,5,3,1,3,2,2,2,3,2,2,2,2,1,3,2,4,2,2,3,1,3,4,3,4,3,11,2,0,0,3,1,2,2,1,3,2,2,3,7,3,1,3,4,3,2,4,2,3,3,1,1,2,2,2,3,2,1,1,,207,9046,4,2,3,2,2,2,3,4,1,2,1,2,2,2,200349
1,79,465,1,10,3,5,2,1,5,3,1,4,3,2,2,1,2,3,2,2,2,3,2,4,3,3,2,3,1,4,4,3,3,1,3,0,2,3,1,2,3,1,3,4,1,10,1,1,2,3,5,3,4,1,1,1,1,1,1,2,2,2,3,3,1,3,,207,9046,5,2,3,5,3,4,3,4,2,4,5,2,1,2,201327
1,79,466,4,10,7,7,5,4,1,2,1,4,2,3,2,1,2,1,2,2,1,1,2,4,2,3,3,2,4,4,1,1,1,3,3,4,2,2,1,2,4,1,3,3,2,4,6,4,1,4,3,3,3,3,1,2,1,1,1,2,3,1,3,1,2,3,,207,9046,6,2,5,5,4,4,3,4,2,3,2,2,2,1,541
1,79,467,2,11,3,3,4,4,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,3,2,3,4,1,1,10,1,2,3,2,1,3,2,2,3,3,2,1,10,1,3,2,3,4,3,2,3,2,2,1,2,2,3,3,1,3,1,1,2,,207,9046,7,3,3,1,2,1,1,2,1,4,5,2,2,2,400449
1,79,468,1,11,3,3,2,1,5,3,1,5,2,2,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,3,4,1,3,1,1,1,2,2,2,2,2,2,3,2,4,2,1,1,4,1,1,2,1,2,1,2,1,3,1,2,2,2,2,4,,207,9046,8,3,3,2,2,2,3,3,2,3,3,2,1,1,400134
1,79,469,3,11,3,2,5,1,5,3,1,5,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,3,3,3,2,3,1,2,2,2,2,3,1,2,1,2,2,3,5,6,5,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,,207,9046,9,2,2,3,2,2,2,3,2,3,3,2,1,2,300734
1,79,470,1,11,5,2,5,1,5,3,1,4,2,2,2,1,1,1,3,2,2,2,2,4,2,3,3,2,2,4,4,2,3,1,2,5,2,3,3,2,3,3,3,3,3,2,1,1,1,4,3,3,2,2,3,2,2,2,2,3,3,1,3,2,2,2,,207,9047,0,3,3,4,2,2,2,3,2,3,1,2,1,2,301274
1,79,471,2,11,2,7,1,2,5,3,1,4,1,2,2,1,2,2,2,3,3,3,2,2,1,2,3,2,2,3,3,3,4,1,3,4,3,1,1,2,2,1,2,2,3,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,,207,9047,1,1,1,1,2,2,4,3,1,4,3,2,2,2,400332
1,79,472,2,11,2,7,3,4,1,2,1,4,2,3,3,2,1,2,3,3,3,3,2,3,2,3,4,2,4,4,4,4,4,1,3,2,3,1,1,4,4,3,3,3,2,6,4,1,2,1,5,3,3,3,2,2,1,2,1,2,2,3,3,2,2,4,,207,9047,2,3,4,3,2,2,3,2,4,4,5,2,1,2,200254
1,79,473,1,11,5,2,5,4,1,2,1,2,2,3,3,1,1,1,1,1,2,3,2,3,2,2,3,2,4,4,4,4,3,1,2,2,3,1,1,2,5,1,4,2,2,2,1,1,2,4,5,3,2,3,2,2,2,1,1,3,3,1,3,2,2,4,,207,9047,3,3,4,5,5,5,3,2,1,4,2,2,2,2,401416
1,79,474,3,11,5,5,3,4,1,2,1,4,1,1,2,1,2,1,2,1,3,2,2,2,2,2,3,1,2,2,1,4,2,1,3,5,3,3,1,2,2,1,3,2,2,6,4,2,2,3,5,3,3,3,2,2,1,1,1,1,2,1,1,1,1,2,,207,9047,4,2,2,1,1,2,2,2,3,4,3,2,0,2,101447
1,79,475,1,11,5,7,1,1,5,3,1,4,2,3,3,1,1,2,3,2,2,3,2,4,2,3,3,3,1,4,4,3,11,1,3,4,3,1,1,2,2,1,4,3,2,5,1,5,1,4,5,3,3,3,3,2,2,1,1,3,3,3,3,1,2,2,,207,9047,5,3,2,2,2,2,4,2,5,5,5,2,2,2,200868
1,79,476,1,11,4,3,2,4,1,2,1,2,2,3,3,1,3,1,2,2,2,3,2,4,2,2,3,5,4,2,1,3,7,1,2,2,2,1,3,3,2,1,2,3,1,10,4,10,4,3,3,3,1,3,3,2,1,3,1,4,3,1,3,2,1,4,,207,9047,6,3,5,1,1,1,4,2,2,3,3,2,1,2,401460
1,79,477,1,11,4,4,1,4,4,2,2,6,2,4,3,3,3,2,2,3,3,3,2,5,3,4,4,1,1,4,5,3,5,7,3,6,2,1,1,2,4,3,4,4,1,9,1,7,2,3,5,4,3,4,2,1,1,1,1,5,2,3,3,2,3,3,,207,9047,7,2,4,4,3,4,4,4,1,3,3,2,1,2,400093
1,79,478,1,11,2,2,3,1,5,3,1,4,1,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,2,5,5,4,3,4,2,4,2,3,1,2,3,2,2,2,3,2,7,2,1,1,5,2,4,4,2,1,1,1,2,5,2,2,3,2,2,3,,207,9047,8,1,1,5,1,2,2,1,1,1,5,2,1,1,300817
1,79,479,2,10,4,4,1,1,5,3,1,5,3,1,3,1,1,2,3,3,3,3,2,5,1,1,5,1,3,4,2,3,7,2,3,4,1,2,1,3,3,3,3,2,2,1,7,1,1,2,2,3,4,3,2,2,2,1,1,3,1,2,3,2,1,4,,207,9047,9,4,4,1,1,2,2,3,2,3,4,2,1,2,101284
1,79,480,4,10,3,2,3,1,5,3,1,4,3,4,3,3,1,3,3,3,3,3,2,4,2,4,1,1,1,3,3,4,3,1,3,3,3,3,1,2,3,1,2,4,2,4,6,4,2,4,5,3,3,4,3,2,1,2,1,2,1,2,4,2,1,2,,207,9048,0,4,4,2,2,2,2,3,2,3,2,2,2,2,100155
1,79,481,1,10,5,0,3,1,5,3,1,4,2,3,3,1,1,0,3,3,3,3,2,5,2,5,4,4,2,3,3,3,6,2,3,4,3,2,1,4,4,4,4,3,2,5,7,1,3,4,5,3,4,2,2,2,2,2,2,4,2,2,2,1,1,3,,207,9048,1,3,4,4,5,5,2,3,2,5,5,2,1,2,401454
1,79,482,1,10,5,3,5,1,5,3,1,5,2,2,2,3,3,2,3,2,2,3,2,4,2,3,3,3,1,4,4,3,4,1,1,3,2,1,1,2,3,3,3,3,2,7,6,7,1,1,5,3,2,4,2,2,3,2,2,4,1,1,2,1,1,4,,207,9048,2,3,3,1,1,2,2,3,1,4,1,2,1,1,300277
1,79,483,1,10,5,5,5,2,2,3,1,4,2,2,2,1,3,3,2,2,2,1,2,4,2,3,3,3,4,4,2,2,2,1,2,2,2,3,1,1,1,1,2,2,2,5,1,5,1,4,5,3,3,3,3,1,2,1,1,2,2,2,3,1,1,2,,207,9048,3,4,4,5,5,4,2,3,2,2,2,2,1,1,101411
1,79,484,1,10,3,7,1,1,5,3,1,4,2,1,1,1,2,2,2,2,3,2,2,3,2,1,3,2,2,3,2,4,6,2,3,3,3,1,2,2,2,1,2,2,1,10,6,10,4,2,4,2,1,3,2,2,1,2,1,2,2,2,2,2,2,3,,207,9048,4,2,2,2,2,1,2,3,2,4,2,2,1,2,201358
1,79,485,1,10,0,7,2,4,1,2,1,4,2,2,2,1,3,2,3,3,2,3,3,3,2,5,5,2,1,3,3,4,4,1,2,2,2,3,3,5,2,2,2,2,1,10,3,1,1,3,6,2,4,2,2,2,1,1,1,1,1,2,2,2,1,1,,207,9048,5,3,2,2,2,2,4,3,5,5,5,2,2,2,400105
1,79,486,5,10,4,4,3,4,2,2,3,6,2,3,3,3,3,2,3,3,3,0,2,3,2,5,4,3,1,4,4,4,4,4,3,9,3,1,1,3,3,2,3,3,2,8,5,8,1,4,5,3,4,3,2,2,2,2,2,3,1,2,3,2,2,4,,207,9048,6,3,5,5,4,4,1,0,2,5,2,2,1,1,100981
1,79,487,1,10,3,7,5,4,1,2,1,3,1,1,1,1,2,1,2,1,2,3,2,2,2,1,3,3,4,3,1,4,3,4,2,2,2,3,3,5,1,1,5,2,1,10,5,10,4,3,4,1,4,4,2,2,2,2,2,1,1,2,3,2,1,3,,207,9048,7,2,1,2,2,2,3,4,5,4,5,2,1,1,300211
1,79,488,1,11,2,2,5,1,5,3,1,4,1,2,1,2,2,2,2,2,1,1,1,3,3,1,2,1,3,5,2,1,1,8,2,9,2,1,2,2,2,1,1,2,2,2,1,2,1,4,6,4,4,3,2,1,1,3,1,2,2,2,3,2,2,1,,207,9048,8,2,2,2,2,2,2,3,2,5,3,1,2,1,400889
1,79,489,1,11,7,3,5,1,5,3,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,3,3,2,3,4,4,2,1,2,2,6,2,2,2,2,2,1,2,2,1,10,4,10,4,4,2,3,3,2,2,2,2,2,1,2,2,2,3,2,1,3,,207,9048,9,3,3,3,3,3,2,3,2,3,2,1,2,2,200206
1,79,490,3,11,5,4,5,2,2,3,1,4,3,2,1,3,1,1,2,1,1,2,3,2,1,1,4,2,4,4,4,1,11,1,2,3,2,1,3,2,2,1,2,1,3,2,2,2,1,1,3,0,2,2,1,2,2,2,1,2,2,2,4,2,1,2,,207,9049,0,5,0,4,4,4,3,0,1,2,3,1,2,3,101342
1,79,491,1,11,2,3,3,1,5,3,1,5,3,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,4,4,4,1,1,2,3,1,1,3,1,2,2,1,1,1,2,3,3,3,1,1,6,4,4,4,4,1,1,1,1,2,3,1,2,2,2,2,,207,9049,1,3,4,2,2,2,3,4,5,5,5,1,2,1,301060
1,79,492,1,11,5,9,5,2,3,3,1,5,2,4,2,1,1,2,2,1,2,1,2,5,2,3,4,1,2,4,1,2,1,1,2,4,3,1,1,2,3,2,2,3,1,10,1,8,4,4,5,3,2,2,2,2,2,1,1,1,1,1,2,2,1,1,,207,9049,2,2,2,2,3,2,2,4,2,4,3,1,2,2,100414
1,79,493,6,11,4,7,3,5,4,2,2,6,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,2,11,3,2,2,2,3,1,1,1,3,2,3,1,2,1,1,2,2,3,2,2,1,2,1,1,3,1,1,2,4,1,,207,9049,3,2,3,2,1,1,4,4,2,3,2,1,2,2,400144
1,79,494,1,11,2,5,2,1,5,3,1,5,3,1,1,1,2,2,2,1,1,2,3,3,2,1,2,1,4,4,3,2,2,1,3,2,3,3,3,1,2,1,5,2,2,6,1,3,3,1,3,2,4,4,2,1,1,1,1,2,1,2,4,3,4,1,,207,9049,4,2,3,2,1,1,4,4,1,5,1,1,2,2,300715
1,79,495,2,11,4,2,5,4,1,2,1,5,2,3,3,1,2,2,3,3,3,3,2,5,2,3,3,3,1,4,4,4,2,7,1,0,3,3,2,3,4,3,4,3,2,7,1,10,4,2,5,3,3,2,3,2,1,2,1,3,1,1,3,1,2,3,,207,9049,5,4,4,5,4,4,2,1,3,4,5,1,2,2,400459
1,79,496,1,11,3,4,3,1,5,3,1,4,3,3,3,1,3,3,2,1,1,1,2,5,2,3,3,2,3,4,5,2,2,1,2,4,2,3,3,2,2,1,3,4,2,2,1,10,4,3,3,4,2,2,3,3,1,1,1,2,2,1,3,2,2,1,,207,9049,6,1,1,1,1,2,4,1,2,5,1,1,2,2,300872
1,79,497,5,11,8,2,5,1,5,3,1,5,1,2,2,1,2,1,2,1,1,2,1,2,1,3,2,1,4,4,1,3,2,4,3,7,3,1,2,2,3,1,4,2,2,6,1,6,1,4,3,3,1,2,3,2,2,2,1,3,1,1,2,2,3,2,,207,9049,7,2,4,4,2,2,2,2,2,4,3,1,1,2,400421
1,79,498,2,11,5,2,5,1,5,3,1,5,2,2,1,1,2,1,2,2,2,1,2,4,3,2,2,2,2,4,1,2,1,3,3,4,2,1,1,2,2,1,2,2,3,3,4,1,2,1,4,2,2,2,3,2,2,1,2,2,2,2,3,3,1,3,,207,9049,8,3,3,2,1,2,1,2,2,3,2,1,1,2,300142
1,79,499,4,11,7,5,4,1,5,3,2,5,1,3,1,2,2,1,2,2,1,1,3,2,1,1,1,5,4,3,4,2,1,1,1,1,1,3,3,4,3,2,3,1,3,3,2,1,2,1,3,2,1,4,2,2,3,2,3,1,2,2,4,2,2,2,,207,9049,9,3,3,1,1,1,3,4,5,5,5,1,2,2,300039
1,79,500,2,11,4,4,3,1,5,3,1,4,2,1,1,2,2,1,1,1,1,1,1,1,2,1,3,1,3,2,1,1,1,1,3,4,3,3,1,2,2,1,1,1,2,3,7,3,1,1,4,3,1,3,2,1,2,1,2,3,2,2,2,1,1,2,,207,9050,0,3,2,2,1,1,4,4,1,2,2,1,2,2,301298
1,79,501,3,11,6,7,4,4,1,2,2,3,2,3,2,2,2,1,1,1,1,1,2,1,2,2,2,1,4,4,3,1,2,1,1,1,2,2,3,4,3,2,4,2,1,10,2,1,2,1,5,3,3,2,1,2,1,2,1,2,3,1,3,1,4,1,,207,9050,1,2,3,3,2,4,4,4,1,2,1,1,2,2,300261
1,79,502,3,11,5,2,5,4,3,2,2,2,3,2,1,2,2,1,1,2,2,2,1,2,2,3,3,2,2,4,1,2,2,1,3,4,3,1,1,3,3,3,3,1,1,10,1,10,4,3,4,1,2,2,2,2,1,2,2,3,1,3,3,1,3,2,,207,9050,2,2,4,4,1,1,4,4,1,4,2,1,2,2,300432
1,79,503,1,10,6,9,1,1,5,3,1,5,3,2,2,1,2,1,2,2,2,3,0,4,2,2,1,1,3,4,4,1,3,2,3,4,3,2,3,2,1,4,2,3,3,1,2,8,1,4,1,3,2,1,2,2,2,1,2,2,2,2,2,1,2,1,,207,9050,3,1,1,1,1,1,1,2,5,5,5,1,2,1,100831
1,79,504,2,10,6,8,5,1,5,3,1,6,2,3,2,3,1,1,3,2,3,1,2,2,3,5,2,1,4,4,4,1,3,1,2,3,2,3,3,2,3,3,3,3,2,6,1,6,1,3,2,4,4,2,1,2,2,2,2,2,2,2,3,3,2,2,,207,9050,4,5,3,5,4,5,1,2,2,3,2,1,2,2,301308
1,79,505,0,10,6,0,3,5,3,1,2,4,2,3,3,3,1,1,2,1,3,2,2,4,3,4,3,3,1,3,5,2,1,0,2,0,2,3,1,4,3,3,2,4,2,10,7,0,3,1,4,2,3,2,4,3,2,2,3,2,1,3,1,2,4,5,,207,9050,5,3,4,1,4,5,1,2,4,2,3,1,1,1,301153
1,79,506,3,10,6,3,5,1,5,3,1,4,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,4,3,3,1,1,2,2,2,2,2,3,1,2,1,1,1,2,5,5,5,1,4,1,2,2,2,1,1,1,1,1,1,3,1,2,2,4,2,,207,9050,6,1,1,1,1,1,4,4,1,2,1,1,2,2,400919
1,79,507,1,10,0,1,0,1,5,3,0,6,2,2,2,2,2,3,3,2,2,2,2,4,2,1,4,3,3,4,1,2,0,0,0,0,0,1,2,5,4,2,1,3,3,3,1,1,3,2,2,4,3,3,4,2,2,1,1,2,2,1,1,2,4,3,,207,9050,7,1,3,4,3,4,4,4,4,3,2,1,2,3,300969
1,79,508,4,10,5,2,3,1,5,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,3,4,4,3,2,1,2,6,3,2,2,1,2,1,4,1,2,3,3,3,1,3,1,3,2,3,2,1,1,2,2,1,1,2,2,1,2,1,,207,9050,8,2,3,2,1,2,4,4,3,4,2,1,2,2,301000
1,79,509,2,10,3,5,1,1,5,3,1,5,3,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,3,2,2,3,2,2,1,2,1,3,2,2,1,2,1,1,2,2,2,2,1,1,2,1,3,3,2,2,2,1,2,,207,9050,9,3,2,1,1,1,4,4,1,2,1,1,2,2,100042
1,79,510,3,10,4,6,5,4,0,2,1,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,4,5,1,2,2,1,2,3,3,3,2,2,2,1,2,1,2,2,1,8,1,1,5,2,1,1,2,2,1,1,1,3,3,2,2,1,1,4,,207,9051,0,4,4,1,1,3,4,4,1,4,2,1,2,3,300601
1,79,511,1,10,5,5,3,1,5,3,1,5,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,11,11,2,11,1,3,2,1,1,1,1,1,3,2,1,1,2,1,5,3,3,4,2,1,1,1,1,1,3,1,2,2,4,1,,207,9051,1,2,1,1,1,1,4,4,1,5,1,1,2,2,101146
1,79,512,5,10,4,5,2,5,1,2,2,6,2,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,4,2,3,1,1,6,3,10,1,2,2,2,2,1,1,1,4,1,1,9,2,3,6,1,2,2,3,2,2,1,1,3,3,3,1,1,4,3,,207,9051,2,3,2,2,4,4,4,4,1,1,1,1,2,2,100663
