CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.54..1,Q.54..2,Q.54..3,Q.54..4,Q.54..5,Q.54..6,Q.54..7,Q.54..8,Q.54..9,Q.54..10,Q.54..11,CARD..1,DECK..1,BALLOT..1,NA.1,X.,X..1,X..2,X..3,Q.55.,Q.56.,Q.57.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65A.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78A.,Q.78B.,Q.78C.,V.82.,V.83.,V.84.
1,115,368,3,1,8,8,4,2,7,8,3,1,2,2,1,3,1,3,3,1,4,3,4,1,1,3,1,4,2,1,5,1,4,4,4,2,5,1,4,1,4,4,3,5,5,5,5,1,1,3,4,2,1,1,1,3,1,1,2,2,2,2,2,2,1,1,2,2,2,115,368,3,1,2,2,2,3,2,4,2,4,3,3,2,2,0,1,3,5,5,4,4,0,2,7,2,2,2,2,2,1,8,182
1,115,369,3,3,10,8,4,1,7,11,3,1,3,2,2,2,1,1,1,2,3,2,4,3,4,3,1,4,2,1,5,1,1,5,2,2,2,1,1,1,1,4,4,2,2,1,2,1,1,3,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,115,369,3,2,2,2,2,2,1,4,3,2,3,2,1,1,3,1,1,5,5,4,4,10,2,7,2,2,1,2,2,1,4,50
1,115,370,3,1,10,5,5,2,7,9,3,2,2,2,2,1,2,3,2,2,4,2,4,1,2,3,3,3,1,3,5,1,4,1,2,2,3,3,5,1,3,3,5,5,5,5,4,1,1,3,3,3,1,1,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,115,370,3,1,2,2,2,4,2,2,1,4,3,1,2,2,4,2,5,5,4,4,4,6,2,6,2,2,2,2,2,1,8,35
1,115,371,3,1,4,6,3,1,7,7,3,1,2,1,2,2,1,2,2,1,2,2,4,3,3,2,2,3,2,1,4,1,1,3,2,1,3,2,3,1,1,3,3,2,2,2,2,2,2,3,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,115,371,3,2,2,2,2,3,3,1,1,2,3,2,2,1,2,1,1,5,5,4,4,9,1,4,2,2,1,1,1,1,5,21
1,115,372,3,1,4,7,3,2,7,7,3,1,3,1,2,1,3,2,1,2,2,2,4,1,2,2,1,3,2,1,4,1,1,3,4,1,3,4,3,1,2,3,4,1,1,1,1,1,1,3,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,115,372,3,2,2,2,2,3,2,4,4,3,3,2,1,1,4,1,1,5,5,4,4,4,1,4,2,2,1,1,1,1,5,28
1,115,373,3,3,4,5,3,1,4,8,1,8,1,1,1,2,1,2,2,2,3,2,4,2,3,3,1,4,1,1,3,1,3,3,2,2,4,3,5,1,3,3,3,3,4,4,4,1,1,1,2,3,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,115,373,3,2,2,2,2,3,2,1,5,1,3,1,1,1,1,1,2,3,5,4,1,10,2,9,3,1,1,2,2,1,14,11
1,115,374,3,4,7,8,1,1,4,7,3,4,12,1,1,2,1,3,3,2,3,3,4,3,3,2,4,4,2,1,5,1,1,4,4,2,3,3,3,1,2,2,3,4,3,3,3,3,1,1,3,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,115,374,3,1,1,2,2,2,1,2,3,2,3,1,1,1,1,1,1,5,5,4,4,4,1,6,3,1,1,1,1,1,3,35
1,115,375,3,5,9,8,4,2,4,11,3,4,12,1,1,3,1,1,3,2,3,3,4,3,3,3,3,4,2,1,3,1,1,1,4,2,2,3,1,1,4,3,5,3,4,5,4,2,2,2,3,3,1,1,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,115,375,3,2,2,2,2,2,1,3,1,2,1,1,1,1,3,1,1,5,5,4,4,8,2,6,3,1,1,1,1,1,3,71
1,115,376,3,1,3,5,5,1,4,3,5,5,12,1,3,3,1,1,1,2,3,2,4,2,1,1,1,2,1,1,4,1,1,2,2,1,3,2,3,1,3,2,4,1,2,1,2,1,1,1,2,3,1,1,2,3,1,1,2,1,1,2,1,2,2,1,1,2,2,115,376,3,2,1,2,2,2,1,2,0,2,3,1,1,1,1,1,2,5,5,4,4,4,1,6,3,1,2,1,1,1,3,34
1,115,377,3,4,11,5,3,2,3,3,4,7,1,1,1,1,3,1,1,2,1,1,4,3,3,2,1,2,2,1,5,1,1,3,1,1,2,1,3,1,2,3,1,2,2,2,3,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,115,377,3,2,1,2,2,2,2,2,3,1,3,1,2,1,4,1,1,5,5,4,4,10,2,3,2,1,1,1,1,1,7,57
1,115,378,3,5,11,3,1,2,4,0,4,0,12,1,8,1,1,1,2,2,1,1,3,2,1,3,1,1,2,1,5,1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,115,378,3,2,2,2,2,3,1,4,1,2,3,0,2,1,1,1,5,3,4,4,4,2,1,4,3,1,1,1,1,1,3,53
1,115,379,3,7,11,4,5,2,10,10,1,8,7,1,2,1,2,1,1,2,1,1,3,3,4,1,1,1,2,1,3,1,1,3,2,2,2,1,3,2,1,2,1,2,2,2,4,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,115,379,3,2,2,2,2,2,1,2,1,2,3,1,1,1,1,1,2,5,5,4,6,2,1,4,3,1,1,1,1,1,8,55
1,115,380,3,1,1,5,4,1,7,7,3,1,0,2,4,1,3,1,2,2,1,1,4,3,4,1,1,5,3,1,3,1,2,5,4,1,7,4,4,2,2,2,3,5,0,1,1,3,3,3,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,115,380,3,2,2,2,2,2,2,2,1,2,3,3,1,1,1,2,2,3,5,4,4,4,1,4,2,1,1,1,1,1,8,90
1,115,381,3,1,1,5,4,1,4,8,3,1,1,1,1,3,1,1,2,2,4,3,4,1,3,3,3,5,1,1,4,1,3,3,2,2,5,2,2,2,2,2,4,1,4,3,3,1,1,1,2,2,2,1,3,1,2,1,2,1,2,2,1,2,2,1,1,2,2,115,381,3,2,1,2,2,3,2,2,5,1,3,2,1,1,1,1,1,5,5,4,4,10,2,3,3,1,1,1,1,1,14,10
1,115,382,3,2,4,4,1,1,4,7,1,8,1,1,1,1,3,3,2,2,3,2,4,2,2,2,3,3,1,1,3,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,4,2,2,1,3,2,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,115,382,3,2,2,2,2,3,3,2,5,2,3,2,1,3,3,2,3,5,5,4,4,9,2,3,3,1,1,2,2,1,14,1
1,115,383,3,1,2,7,3,1,4,8,3,1,1,1,1,2,1,2,3,2,3,1,3,3,4,3,1,3,2,1,5,1,2,2,2,2,4,3,3,2,4,3,4,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,115,383,3,1,2,2,2,3,1,4,1,0,0,1,1,1,1,2,5,5,5,4,3,0,3,5,3,1,1,1,1,1,9,18
1,115,384,3,3,9,7,5,1,4,4,3,1,1,1,1,1,1,1,2,2,3,2,4,2,3,3,2,3,1,1,3,2,2,3,4,2,1,4,5,2,3,3,5,2,3,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,115,384,3,2,2,2,1,3,2,4,2,2,3,2,1,1,1,1,1,2,5,4,4,0,2,9,2,1,1,1,1,1,9,4
1,115,385,3,4,2,7,4,1,4,4,3,1,1,1,1,1,2,3,3,3,5,3,4,3,4,3,1,4,2,1,3,1,5,2,4,2,2,4,3,2,3,4,5,1,1,1,2,1,1,1,3,1,0,2,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,115,385,3,1,2,2,2,2,2,4,4,4,3,2,1,3,2,1,1,5,5,4,4,0,3,3,3,1,1,1,1,1,9,33
1,115,386,3,1,9,8,4,1,4,4,3,2,1,1,1,1,1,2,2,2,3,2,4,3,2,1,1,3,2,1,2,1,1,2,2,2,2,2,3,2,4,3,2,3,1,4,3,1,1,1,3,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,115,386,3,1,2,2,2,2,2,1,5,3,3,3,1,1,1,1,1,5,5,4,4,0,2,5,2,1,1,1,1,1,9,10
1,115,387,3,1,5,8,4,1,4,11,3,1,1,1,1,2,1,2,3,2,3,3,4,2,2,3,2,4,2,1,3,2,3,3,1,2,7,1,2,2,0,3,3,2,2,1,3,1,1,1,3,3,1,2,4,0,1,2,2,2,2,2,2,2,2,1,1,2,2,115,387,3,2,2,2,2,3,2,0,5,2,3,2,1,2,1,1,1,5,5,0,1,1,1,7,1,1,1,1,1,1,14,13
1,115,388,3,3,6,4,1,1,4,8,4,8,12,1,1,1,3,1,2,2,2,1,4,3,3,2,1,1,1,3,3,1,1,1,2,1,3,4,1,2,2,2,2,2,1,2,4,2,1,1,1,1,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,115,388,3,2,2,2,2,2,2,2,1,2,3,4,1,1,1,1,1,5,5,4,2,5,1,1,3,1,1,1,1,1,3,68
1,115,389,3,3,6,4,1,1,4,8,4,8,12,1,1,1,1,2,2,2,3,2,4,3,4,3,1,1,1,1,1,1,2,3,4,2,2,4,2,2,1,2,2,3,4,4,4,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,115,389,3,2,2,2,2,3,3,4,5,2,3,2,1,1,1,1,2,5,5,4,4,9,2,1,3,1,2,2,2,1,3,59
1,115,390,3,1,9,4,1,2,7,5,3,1,1,1,1,3,1,1,3,3,4,2,4,1,2,3,4,2,2,1,3,1,5,3,4,2,11,3,3,2,1,2,4,5,1,1,2,1,1,3,2,0,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,115,390,3,2,2,2,2,2,2,2,5,1,3,2,1,1,1,1,5,2,5,1,0,4,1,3,2,1,1,1,1,1,6,1
1,115,391,3,1,3,4,2,1,4,10,4,7,1,1,1,2,1,2,2,3,4,2,3,3,2,2,4,2,1,1,3,1,2,1,2,2,5,2,2,2,1,3,3,4,4,1,4,2,2,1,3,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,115,391,3,2,2,2,2,3,2,3,1,3,3,2,1,1,1,1,1,5,5,4,4,10,2,4,3,1,2,2,2,1,8,158
1,115,392,3,4,9,4,5,1,9,8,4,7,2,1,2,1,1,2,2,2,2,1,4,3,4,3,1,2,2,1,5,1,2,4,2,2,2,2,1,2,0,3,3,1,1,1,1,1,1,3,1,1,1,1,2,3,1,1,1,2,2,2,1,2,2,2,2,1,2,115,392,3,2,2,2,2,4,1,1,5,1,1,2,1,1,1,1,5,3,5,3,4,4,2,6,2,1,1,1,1,1,7,15
1,115,393,3,1,9,4,3,1,4,11,4,7,12,1,1,2,1,2,2,2,3,2,3,3,2,1,3,3,1,3,3,1,2,1,2,2,5,1,3,2,3,3,5,2,2,2,2,2,1,1,3,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,115,393,3,2,1,2,2,2,2,2,5,2,3,2,2,1,1,1,2,5,5,4,4,4,2,5,3,1,1,1,1,1,3,27
1,115,394,3,1,3,7,5,1,7,8,3,1,2,2,2,1,1,2,2,2,3,2,3,3,4,2,1,3,2,1,3,1,2,3,2,2,3,2,3,2,3,4,4,4,2,2,2,1,2,3,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,115,394,3,2,1,2,2,2,2,4,1,3,3,3,2,1,3,1,1,5,4,4,4,10,2,4,3,2,1,1,1,1,5,33
1,115,395,3,1,1,6,5,1,4,7,3,1,1,1,1,2,1,1,1,2,1,1,3,3,4,1,1,1,2,1,5,1,1,2,2,2,3,4,4,2,1,1,3,5,2,2,2,2,1,1,1,3,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,115,395,3,2,2,2,2,2,2,1,5,3,3,2,1,1,1,1,1,5,5,0,4,10,2,7,3,1,2,2,2,1,8,143
1,115,396,3,1,1,6,5,1,2,7,3,1,1,1,1,1,3,2,1,2,2,1,2,2,3,1,1,2,1,1,3,1,1,4,2,1,4,4,3,2,0,3,3,4,4,4,4,1,1,3,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,115,396,3,1,2,2,2,4,1,2,1,1,3,1,1,1,1,1,2,5,5,4,4,1,1,7,2,1,2,2,2,1,7,39
1,115,397,3,1,4,6,4,1,3,3,3,1,1,1,1,1,2,2,1,2,1,1,4,3,4,2,3,2,1,1,3,1,2,3,4,3,5,3,3,2,4,4,2,1,1,4,1,1,1,3,2,3,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,115,397,3,2,2,2,2,2,2,2,1,2,3,1,2,1,3,1,1,2,5,4,4,10,2,5,2,1,1,1,1,1,7,20
1,115,398,3,4,5,6,3,1,3,3,3,4,1,1,1,1,2,1,1,2,2,2,3,3,3,2,2,2,1,1,3,1,2,3,2,2,3,2,1,2,1,2,3,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,115,398,3,1,1,2,2,2,1,1,1,2,3,2,1,1,1,2,2,5,5,4,4,0,3,6,3,1,1,1,1,1,7,60
1,115,399,3,3,10,6,4,1,1,9,3,1,7,1,7,1,0,2,2,2,2,2,3,2,2,2,2,3,2,1,3,1,1,4,4,1,2,2,3,2,2,2,4,4,4,4,4,1,1,3,3,1,1,1,2,3,1,2,1,2,2,1,2,2,1,2,2,1,2,115,399,3,2,1,2,2,2,1,1,5,2,3,2,1,1,1,2,5,5,4,4,5,4,1,4,1,1,1,1,1,1,8,138
1,115,400,3,4,4,6,3,1,4,3,4,8,12,1,1,1,3,1,2,2,3,2,3,3,3,2,3,3,1,1,5,1,1,2,2,1,5,4,3,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,115,400,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,3,5,4,4,9,2,2,3,1,2,1,2,1,3,14
1,115,401,3,2,9,4,4,1,7,7,3,1,3,2,3,1,2,1,2,2,2,1,2,3,4,2,1,3,1,1,3,1,2,3,2,2,4,2,3,2,0,4,4,3,3,3,3,2,1,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,115,401,3,2,2,2,2,3,1,4,1,3,3,2,1,1,1,1,1,5,5,4,4,5,2,5,1,2,2,2,2,1,1,14
1,115,402,3,2,5,4,4,1,7,9,3,1,3,2,1,1,1,1,2,2,2,2,3,3,4,2,1,3,1,1,3,1,2,4,1,1,3,3,3,2,0,2,3,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,115,402,3,2,2,2,2,2,2,2,5,1,3,2,1,1,1,1,2,3,5,4,4,7,2,6,3,2,1,1,1,1,1,17
1,115,403,3,1,11,4,4,2,7,7,3,1,2,2,2,1,2,1,1,2,1,1,4,3,4,2,1,4,2,1,5,1,1,1,1,1,1,2,3,2,2,2,4,2,1,1,1,1,1,3,2,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,115,403,3,2,2,2,2,2,1,1,3,4,3,1,2,1,1,1,2,5,4,2,4,10,2,8,2,2,1,1,1,1,2,16
1,115,404,3,1,9,4,4,1,7,7,3,1,2,2,2,2,1,1,2,2,2,2,4,2,2,2,2,4,2,1,5,1,1,5,3,2,3,3,3,2,2,2,5,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,115,404,3,2,2,2,2,2,3,4,3,2,3,2,1,1,1,1,5,5,5,4,1,10,2,3,2,2,2,2,2,1,8,157
1,115,405,3,1,9,4,3,1,7,7,3,1,3,2,3,1,2,1,2,2,1,2,4,1,4,2,1,4,2,1,3,1,1,3,4,2,6,2,1,2,2,2,1,2,4,4,2,2,2,3,4,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,2,115,405,3,1,2,2,2,3,2,1,1,2,3,3,1,1,1,1,2,3,5,4,0,4,1,3,2,2,2,2,2,1,8,91
1,115,406,3,1,9,4,4,2,7,7,3,1,2,2,2,1,2,1,2,2,3,2,4,1,2,1,1,5,2,1,2,1,2,2,4,1,5,4,5,2,2,4,4,4,2,2,2,2,1,3,1,2,2,1,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,115,406,3,1,2,2,2,3,2,2,5,2,3,2,1,1,1,1,2,5,5,4,4,10,2,6,3,2,2,2,2,1,4,4
1,115,407,3,1,3,6,4,1,7,8,3,1,2,2,1,3,1,2,2,2,4,3,4,2,4,3,1,1,1,3,3,1,1,1,1,1,2,4,1,2,1,4,3,5,4,3,2,2,2,3,3,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,115,407,3,2,2,2,2,3,2,4,1,0,3,3,2,1,2,1,3,5,5,4,4,10,2,4,3,2,1,1,1,1,5,41
1,115,408,3,1,3,6,5,1,7,8,3,1,3,2,2,2,1,2,1,2,3,1,4,3,4,2,2,2,1,3,3,1,2,3,1,1,4,1,1,2,0,3,5,2,2,2,2,1,1,3,3,2,1,1,1,0,1,1,2,2,2,1,2,2,1,1,1,2,2,115,408,3,1,1,2,2,3,2,2,1,2,3,3,1,1,4,1,1,5,5,0,4,5,1,3,2,2,1,1,1,1,4,22
1,115,409,3,1,1,6,4,1,7,7,3,1,1,2,1,1,3,2,2,2,3,1,4,3,4,2,1,2,2,1,4,1,5,4,3,2,2,3,3,2,2,2,4,5,2,2,2,1,1,3,2,1,1,1,3,1,2,1,2,1,2,1,2,2,2,2,2,2,2,115,409,3,2,2,2,2,2,2,3,1,2,3,2,1,1,2,1,2,5,5,4,4,10,2,5,3,2,1,1,1,1,4,66
1,115,410,3,1,5,6,3,1,7,8,3,1,4,2,3,2,1,2,2,2,2,2,4,2,2,2,2,2,1,3,5,1,2,5,2,1,5,2,2,2,4,4,5,2,2,4,4,2,2,3,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,115,410,3,2,2,1,2,2,2,2,5,4,3,2,1,1,1,2,2,2,4,4,4,3,1,6,2,2,2,2,2,1,8,171
1,115,411,3,1,1,6,5,1,7,7,3,1,2,2,2,1,3,2,2,2,3,1,4,1,4,3,1,3,2,1,2,1,1,3,2,1,3,3,5,2,1,2,3,1,2,1,2,2,2,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,115,411,3,1,2,2,2,2,2,3,2,2,3,2,1,3,1,1,1,5,5,4,4,10,2,6,2,2,2,2,2,1,5,9
1,115,412,3,1,2,6,5,1,7,8,3,1,3,2,3,1,1,1,2,2,3,2,2,2,2,1,1,3,1,2,5,1,1,3,1,1,5,2,3,2,3,2,3,2,2,3,2,1,1,3,2,3,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,115,412,3,2,1,2,2,4,2,1,5,2,3,2,1,1,1,2,5,2,5,4,4,7,2,4,3,2,2,2,2,1,5,57
1,115,413,3,1,3,6,4,1,7,7,3,1,3,2,2,2,1,2,2,2,3,2,4,2,3,1,1,3,1,1,3,1,1,3,1,2,5,3,1,2,2,4,5,4,1,2,2,2,1,3,1,3,2,1,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,115,413,3,2,2,2,2,4,2,3,1,4,3,3,1,1,1,1,5,3,1,1,4,10,2,8,2,2,1,1,1,1,4,32
1,115,414,3,1,9,6,4,2,7,3,3,1,1,2,1,1,3,1,1,2,2,2,4,3,2,2,2,3,2,1,5,1,3,5,2,1,2,2,1,2,1,4,3,5,2,1,1,1,1,3,2,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,115,414,3,2,2,2,2,3,1,3,5,1,3,3,1,1,1,2,3,3,5,4,3,10,1,4,3,2,1,1,1,1,4,33
1,115,415,3,1,4,6,4,1,7,7,3,1,3,2,2,1,2,2,2,2,1,2,4,2,4,2,1,3,1,1,3,1,1,3,2,1,4,3,3,2,2,4,4,5,4,4,4,2,2,3,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,115,415,3,2,2,2,2,3,2,2,5,4,3,2,1,1,1,1,2,5,5,4,3,10,2,10,3,2,1,1,1,1,8,39
1,115,416,3,2,9,6,4,1,7,7,3,1,2,2,2,1,3,2,2,2,1,2,4,3,4,2,1,3,2,1,3,1,2,3,2,1,2,2,5,2,3,2,4,1,1,1,1,2,2,3,3,2,2,1,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,115,416,3,2,2,2,2,2,2,4,5,2,3,2,1,1,1,2,2,5,4,4,4,6,1,7,2,2,1,1,1,1,1,11
1,115,417,3,2,4,6,5,1,7,11,3,1,1,2,1,1,1,1,1,2,4,1,4,3,3,1,1,3,1,1,3,1,1,1,2,1,5,1,1,2,2,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,115,417,3,2,2,2,2,3,2,1,5,2,3,2,1,1,1,2,3,4,5,4,3,7,2,3,2,2,1,1,1,1,8,123
1,115,418,3,1,7,6,4,1,5,5,3,1,2,2,1,1,2,2,1,2,3,1,2,3,2,1,2,3,2,1,3,1,1,4,4,1,3,2,1,2,1,4,4,2,3,3,2,2,1,3,3,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,115,418,3,2,2,2,2,3,1,4,3,2,3,1,1,1,3,1,1,5,4,4,4,10,2,3,3,2,1,1,2,1,4,54
1,115,419,3,1,4,6,5,1,7,8,3,1,2,2,2,1,1,2,2,2,2,2,3,2,3,2,2,3,2,1,3,1,2,4,4,2,3,2,3,2,3,1,4,1,3,2,2,1,1,3,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,115,419,3,1,2,2,2,3,2,4,1,2,2,2,1,1,1,2,3,5,5,4,4,6,1,3,3,2,1,2,2,1,5,40
1,115,420,3,1,9,6,4,1,7,7,3,1,2,2,2,2,3,2,3,2,3,3,4,3,4,3,4,4,1,1,3,1,3,3,4,2,3,4,3,2,0,2,4,3,1,2,4,1,1,3,1,1,1,2,2,0,2,1,2,2,2,2,2,2,1,2,2,2,2,115,420,3,2,1,2,2,2,2,3,4,0,3,2,1,3,3,1,1,5,5,4,4,0,2,4,2,2,1,2,2,1,5,25
1,115,421,3,1,3,6,1,1,7,7,3,1,1,2,1,1,1,2,2,2,3,2,4,3,3,2,1,4,2,1,5,1,1,2,1,2,2,1,1,2,2,2,5,2,4,4,3,1,1,3,1,0,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,115,421,3,2,2,1,2,2,2,0,2,4,3,2,0,1,1,1,2,5,5,4,4,0,2,5,2,2,1,1,1,1,5,47
1,115,422,3,1,2,6,2,1,7,8,3,1,3,2,2,3,1,1,2,2,3,1,3,3,4,1,1,4,2,1,3,1,1,2,2,2,3,3,4,2,1,3,2,5,1,3,3,2,2,3,3,1,2,1,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,115,422,3,2,1,2,2,3,2,2,1,2,3,1,1,2,1,1,2,5,4,4,4,10,2,5,3,2,1,1,1,1,5,59
1,115,423,3,1,5,6,2,1,7,7,3,2,1,2,1,2,1,3,2,2,4,2,3,3,3,2,2,4,2,1,3,1,1,5,2,2,2,2,1,2,2,3,5,5,2,2,3,2,1,3,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,115,423,3,2,2,2,2,4,2,4,5,1,3,2,1,1,3,1,1,5,5,1,4,10,2,5,2,2,1,1,1,1,4,39
1,115,424,3,1,4,6,4,1,7,8,3,1,3,2,1,1,1,2,2,2,3,2,4,2,3,3,0,4,2,1,5,1,5,4,3,3,2,4,2,2,3,3,5,5,5,4,0,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,115,424,3,2,2,2,2,3,2,2,5,2,3,3,1,1,1,1,1,5,5,4,1,0,3,0,3,2,1,0,0,1,8,5
1,115,425,3,2,3,6,4,1,7,9,3,1,3,2,3,1,1,2,2,2,3,2,3,2,3,1,1,4,2,1,5,1,1,4,2,1,2,2,4,2,1,2,4,2,4,2,4,1,1,3,4,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,115,425,3,2,1,2,2,4,1,1,2,1,3,2,1,1,1,1,2,5,2,4,4,10,2,6,2,2,1,1,1,1,5,19
1,115,426,3,2,9,6,3,1,7,7,3,1,2,2,1,1,2,1,2,2,3,2,3,3,4,2,2,4,1,1,3,1,2,1,2,2,3,3,1,2,2,3,4,1,1,1,1,2,2,3,3,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,115,426,3,2,2,2,2,3,2,4,3,2,3,2,1,1,1,2,2,5,5,4,4,10,2,2,3,2,1,1,2,1,8,89
1,115,427,3,3,9,6,4,2,7,11,3,1,1,2,1,3,1,3,3,2,3,3,4,2,3,3,1,4,2,1,5,1,1,5,3,2,2,2,3,2,4,3,5,5,4,4,5,1,1,3,1,2,1,0,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,115,427,3,2,2,2,2,4,2,4,2,0,3,2,1,2,2,1,2,5,5,4,1,0,2,5,2,2,1,2,2,1,8,19
1,115,428,3,2,0,1,2,2,4,1,4,7,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,1,5,2,1,4,1,1,2,1,1,2,0,3,4,4,3,2,2,1,1,1,2,1,1,2,3,2,1,1,2,2,1,2,1,2,2,2,2,2,2,115,428,3,2,2,2,2,3,1,1,5,2,3,1,1,1,1,2,1,2,5,4,2,9,1,3,3,2,1,1,1,1,10,2
1,115,429,3,3,2,5,1,1,7,8,3,1,1,2,1,1,1,3,3,2,2,3,4,2,3,3,2,4,2,1,5,1,1,5,2,1,2,2,3,2,4,3,5,2,4,4,5,1,1,3,1,2,1,0,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,115,429,3,2,2,2,2,3,2,3,5,4,3,2,1,1,1,1,2,5,5,4,1,0,2,5,2,2,1,2,2,1,8,17
1,115,430,3,1,1,5,4,1,7,7,3,1,4,2,4,2,2,2,2,2,2,2,3,2,2,1,3,5,1,1,1,1,1,1,1,1,2,3,3,2,2,3,3,3,3,4,5,1,1,3,3,2,2,1,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,115,430,3,2,2,2,2,4,2,2,5,2,3,1,2,1,1,1,1,5,4,4,4,7,2,10,2,2,1,2,2,1,5,53
1,115,431,3,1,8,1,3,1,9,9,4,7,2,2,1,1,3,1,1,2,1,1,1,4,4,2,1,1,1,3,3,4,5,5,4,2,2,1,1,2,1,4,6,1,1,1,1,2,2,3,2,1,2,0,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,115,431,3,1,2,2,2,4,2,4,5,0,3,2,1,1,1,2,2,3,5,4,4,4,1,2,2,2,1,1,1,1,7,7
