CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.13A.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.65..1,Q.65..2,Q.65..3,Q.65..4,Q.65..5,Q.65..6,Q.65..7,Q.65..8,Q.65..9,CARD..1,DECK..1,BALLOT..1,X.,X..1,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.71..1,Q.71..2,Q.71..3,Q.71..4,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.76..1,Q.76..2,Q.76..3,Q.76..4,Q.76..5,Q.76..6,Q.76..7,Q.76..8,Q.76..9,Q.76..10,Q.76..11,Q.76..12,Q.76..13,V.78.,V.79.
1,233,1154,2,6,5,2,5,3,3,5,1,2,4,8,4,3,4,1,1,3,3,1,1,8,3,6,5,4,8,3,6,6,1,2,6,8,1,5,5,6,6,3,1,2,1,1,1,1,3,2,1,2,2,2,1,8,8,4,5,2,2,2,2,2,2,1,2,2,2,2,233,1154,2,2,1,1,6,7,5,2,1,2,2,2,4,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,34,54
1,233,1155,2,6,2,3,3,1,4,5,1,5,1,4,4,4,2,1,2,1,2,2,1,4,1,1,1,3,2,3,3,3,1,2,1,4,2,2,1,3,3,0,2,2,1,1,2,3,1,3,3,2,1,2,1,8,8,5,2,2,1,2,2,2,2,2,2,2,2,2,233,1155,2,2,2,6,3,5,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,45,60
1,233,1156,2,6,2,3,1,3,3,3,1,3,5,8,2,2,1,1,2,2,1,1,3,5,1,1,2,3,2,1,5,3,1,2,1,4,2,1,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,8,8,8,4,2,1,2,2,2,1,1,2,2,2,2,233,1156,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,21,33
1,233,1157,3,6,5,3,3,3,3,4,1,2,5,8,1,5,5,1,2,3,2,1,1,8,3,6,5,4,8,6,6,6,1,3,6,8,1,1,4,1,1,1,1,2,1,1,2,2,3,3,1,2,3,1,1,8,8,6,5,2,1,2,2,2,2,1,2,2,2,2,233,1157,2,2,1,2,1,1,5,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,21,35
1,233,1158,1,6,3,3,5,1,4,4,1,2,1,1,2,4,3,1,1,2,2,2,1,6,2,2,2,3,5,1,5,5,1,2,1,4,1,3,1,1,2,2,1,2,1,1,1,2,3,2,1,2,3,2,1,8,8,8,2,1,1,1,2,2,2,2,2,2,2,2,233,1158,2,2,2,1,5,1,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,19,41
1,233,1159,1,7,4,4,5,1,3,5,2,2,1,1,2,1,2,1,1,2,2,3,3,3,1,2,1,3,3,1,2,2,1,2,1,4,2,5,1,2,3,1,1,2,1,2,1,2,2,2,1,2,3,1,1,1,8,2,4,2,1,2,1,2,1,1,2,2,2,2,233,1159,2,2,2,1,2,5,2,1,1,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,20
1,233,1160,3,7,3,3,5,3,4,5,2,1,1,1,4,4,4,3,3,3,2,1,2,1,1,2,1,3,4,2,5,1,1,4,1,4,3,2,1,1,3,3,1,2,1,1,2,2,1,2,1,2,3,1,1,8,1,7,5,1,1,2,2,2,2,2,1,2,2,2,233,1160,2,2,1,5,4,3,3,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,60
1,233,1161,2,7,4,2,4,3,3,3,1,5,1,6,2,4,4,2,1,3,3,1,1,2,2,2,3,2,6,1,3,5,1,2,1,4,2,1,1,1,1,5,1,2,1,1,2,1,1,2,1,2,1,1,1,0,8,5,5,2,2,1,2,2,2,1,2,2,2,2,233,1161,2,2,1,1,2,1,3,1,2,2,2,2,1,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,44
1,233,1162,3,7,3,3,5,1,3,5,1,2,4,8,3,3,3,1,1,3,3,5,4,3,1,1,1,2,1,5,3,3,1,2,1,4,1,5,5,3,2,1,1,2,1,1,9,3,1,2,3,3,3,2,1,8,8,11,3,2,1,2,1,2,2,2,2,2,2,2,233,1162,2,2,1,5,3,3,2,1,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,32,21
1,233,1163,1,7,4,3,5,3,3,4,2,2,4,8,1,3,5,1,2,3,3,2,2,2,1,2,1,3,1,1,5,3,1,2,1,4,1,1,1,1,2,0,1,2,1,1,2,2,1,2,1,2,1,2,1,8,1,2,5,2,2,2,2,2,1,2,2,2,2,2,233,1163,2,2,1,2,3,1,3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,30,5
1,233,1164,3,7,3,3,4,3,6,5,1,2,1,7,2,1,5,1,1,1,1,3,3,5,1,1,3,1,7,4,2,1,1,2,2,8,1,3,2,1,1,1,1,2,1,1,2,1,3,2,1,3,2,2,1,8,8,1,5,1,1,2,2,1,2,2,2,2,2,2,233,1164,2,2,1,6,4,1,5,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,34,9
1,233,1165,2,7,5,3,1,3,3,5,1,2,1,7,2,3,2,1,1,2,3,1,1,6,2,2,3,3,4,1,5,4,1,2,1,4,1,5,1,2,2,1,1,2,1,1,1,2,2,3,1,2,2,1,1,8,8,2,5,2,1,2,2,2,1,1,2,2,2,2,233,1165,2,2,1,2,3,1,4,1,2,2,2,2,5,2,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,34,41
1,233,1166,2,7,3,3,4,1,4,5,1,2,8,8,3,3,2,1,1,2,2,0,0,3,2,2,3,3,5,1,2,4,1,2,2,4,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,3,1,8,8,2,5,2,2,2,2,2,2,2,2,2,2,2,233,1166,2,1,1,1,3,5,5,2,1,2,2,2,2,2,4,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,34,59
1,233,1167,3,9,5,3,4,3,4,4,2,5,1,2,2,2,2,1,1,2,2,3,6,2,1,2,2,3,2,1,4,1,1,2,2,1,4,1,1,3,3,1,1,2,1,1,1,1,2,3,2,2,3,2,1,8,8,2,4,2,1,2,1,2,1,1,1,2,2,2,233,1167,2,2,1,4,6,1,2,1,1,2,2,2,2,1,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,11
1,233,1168,3,9,5,1,3,3,4,5,2,5,1,7,2,1,1,1,2,2,2,1,1,3,3,2,2,3,5,1,3,3,1,2,1,4,2,5,4,1,2,1,1,2,2,1,1,2,2,3,2,2,1,2,1,8,8,8,5,2,1,1,2,2,2,2,2,2,2,2,233,1168,1,2,1,3,1,2,5,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,7,46
1,233,1169,1,9,3,2,2,8,3,5,1,5,1,7,1,3,5,1,2,1,1,1,1,4,1,2,1,2,5,2,2,1,1,1,1,4,3,1,1,3,3,1,1,2,1,1,10,2,2,3,2,2,1,1,1,1,1,6,5,2,1,1,2,2,2,1,2,2,2,2,233,1169,2,2,1,3,1,5,3,2,1,2,2,2,4,1,4,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,8,2
1,233,1170,1,9,5,1,5,3,2,4,2,4,2,7,2,4,2,1,2,2,3,3,3,2,1,2,1,2,1,2,4,2,1,2,2,4,1,1,2,3,2,3,1,2,1,1,1,1,2,3,2,2,1,1,1,8,8,1,5,1,1,1,2,2,2,2,2,2,2,2,233,1170,2,2,1,1,1,5,4,1,2,2,2,2,1,1,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,9,47
1,233,1171,1,9,3,3,5,7,4,5,1,2,4,8,2,2,2,4,3,2,2,6,4,4,1,1,4,2,7,2,3,1,1,2,6,8,2,3,3,2,3,4,1,2,1,1,2,3,2,2,2,3,1,2,1,8,8,10,6,2,2,2,2,2,2,2,2,2,2,2,233,1171,2,1,3,7,5,5,5,2,2,1,2,2,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33,4
1,233,1172,3,9,4,3,5,8,4,5,1,1,1,7,1,2,5,3,4,3,2,2,2,3,1,1,4,2,2,2,3,5,1,2,3,4,2,1,5,5,3,6,1,2,1,1,2,2,3,5,3,3,3,2,1,8,8,11,3,2,2,2,1,2,1,1,2,2,2,2,233,1172,1,2,2,1,4,3,5,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,33,13
1,233,1173,3,9,5,4,5,8,3,4,2,1,5,8,1,2,2,3,2,2,3,1,1,5,1,1,3,2,5,1,4,4,1,2,2,4,1,4,3,1,3,3,1,2,1,1,1,2,2,2,2,2,1,1,1,8,8,5,5,2,1,2,2,1,2,2,2,2,1,2,233,1173,1,2,2,6,2,5,3,2,1,2,2,2,2,7,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,45,19
1,233,1174,1,9,2,2,4,8,4,5,1,5,1,1,1,1,1,1,2,2,1,1,1,5,1,2,3,2,1,3,4,3,1,2,1,4,1,4,4,1,1,3,1,1,1,2,4,1,3,3,1,1,2,2,1,8,7,5,4,2,1,1,2,2,2,2,2,2,2,2,233,1174,2,2,1,3,6,7,3,2,1,2,2,2,0,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,42,4
1,233,1175,3,9,5,1,4,3,4,5,2,5,4,8,2,4,2,2,2,2,3,1,1,6,3,2,2,3,5,2,1,5,1,2,1,4,1,4,4,1,1,1,1,2,1,1,1,3,3,2,1,2,1,1,1,8,1,2,5,1,2,2,2,2,2,2,2,2,2,2,233,1175,2,2,1,1,1,2,5,1,2,2,2,2,1,1,1,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,43,18
1,233,1176,3,9,3,3,5,7,4,6,2,1,1,7,1,4,5,1,1,1,3,1,1,3,2,2,4,3,7,4,5,5,1,2,1,4,2,1,2,1,1,1,1,2,1,1,1,2,2,3,1,1,3,1,1,8,8,2,5,1,1,1,2,2,2,1,1,2,2,2,233,1176,2,2,2,3,3,2,5,1,2,2,2,2,1,1,4,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,39
1,233,1177,3,10,5,2,5,3,4,5,2,4,1,1,3,2,2,3,4,3,3,1,1,8,3,6,5,4,8,6,6,6,2,7,6,8,1,1,1,3,3,1,1,2,1,2,1,3,2,2,1,1,2,1,1,8,8,4,5,1,2,2,2,2,1,1,2,2,2,2,233,1177,2,2,1,1,4,1,6,2,2,2,2,1,7,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,9,58
1,233,1178,3,10,4,3,4,9,4,4,1,4,1,7,4,4,3,3,4,3,3,3,3,5,1,2,4,1,6,5,1,1,1,2,1,5,4,5,5,5,5,6,3,1,3,1,9,5,3,5,4,3,2,2,1,8,8,2,5,2,2,1,2,2,2,1,2,2,2,2,233,1178,2,2,1,6,1,5,1,2,2,2,1,2,6,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,30,27
1,233,1179,2,10,4,2,5,11,2,3,1,2,6,8,5,4,5,1,1,1,1,2,2,8,3,6,5,4,8,6,6,6,1,3,6,8,1,2,1,3,3,2,1,2,1,1,2,2,3,3,2,3,2,2,1,8,8,1,2,2,1,2,2,2,1,2,1,2,2,2,233,1179,2,2,1,1,2,1,3,2,2,2,1,2,6,1,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,23,20
1,233,1180,3,9,3,4,4,8,2,3,1,2,4,8,1,2,3,1,2,1,2,5,1,1,2,2,2,3,5,1,4,2,1,2,1,4,2,1,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,1,8,8,1,5,2,1,2,1,2,2,1,1,2,2,2,233,1180,2,2,1,2,1,1,5,1,2,2,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,24,43
1,233,1181,1,9,5,1,5,8,2,3,1,2,5,8,3,4,4,1,3,3,2,1,1,3,1,2,1,3,6,1,4,2,1,2,1,4,1,5,2,1,1,1,1,2,1,1,2,2,2,3,3,2,2,2,1,8,8,1,1,2,1,1,2,2,2,2,2,2,2,2,233,1181,2,2,2,4,1,3,3,2,1,2,2,2,2,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,19,25
1,233,1182,3,8,3,3,5,3,4,4,1,5,1,1,3,2,1,1,2,2,2,1,2,3,1,2,2,1,1,4,4,4,1,4,1,5,1,2,2,2,3,1,1,2,1,1,1,3,2,3,1,2,2,2,1,8,8,2,4,2,1,2,1,2,2,2,2,2,2,2,233,1182,2,2,2,1,6,7,2,1,2,2,2,2,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,4,40
1,233,1183,1,8,3,1,5,2,4,5,1,5,2,7,3,4,3,3,2,2,2,6,4,5,1,1,4,1,6,5,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,2,2,3,2,1,2,2,2,1,8,8,2,4,2,2,2,2,2,2,1,1,2,2,2,233,1183,2,2,1,6,1,5,6,1,1,2,2,2,7,7,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,26
1,233,1184,0,8,2,3,4,1,3,4,2,5,1,1,1,1,1,1,2,1,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,2,3,3,2,1,1,1,2,1,2,1,2,3,3,1,3,2,1,1,8,8,4,7,1,2,2,2,2,2,2,2,2,2,2,233,1184,2,2,0,2,1,4,1,1,2,2,2,2,1,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,38
1,233,1185,2,8,5,3,5,1,4,5,2,5,1,1,3,3,2,1,1,1,2,3,3,4,3,2,3,3,2,1,4,4,1,2,2,5,2,1,1,3,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,8,1,2,4,1,2,2,2,2,2,2,2,2,2,2,233,1185,2,2,1,1,1,1,4,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,7,44
1,233,1186,3,8,4,1,5,1,6,5,1,5,1,7,0,1,1,1,1,1,1,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,5,2,0,5,3,1,2,1,1,1,2,3,0,1,3,2,2,1,8,8,10,5,2,2,2,2,2,2,2,2,2,2,2,233,1186,2,1,2,4,6,7,1,1,2,2,2,2,1,3,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,7,52
1,233,1187,3,8,4,3,3,1,4,5,2,5,1,4,1,1,1,1,2,2,3,1,1,6,3,2,1,2,1,2,2,5,1,2,1,4,3,1,3,1,1,1,1,2,1,1,2,2,1,3,1,2,2,1,1,8,1,2,5,2,1,1,2,2,1,2,2,2,2,2,233,1187,1,2,1,4,4,5,5,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,7,61
1,233,1188,1,8,5,2,2,3,4,5,1,5,1,7,1,2,2,1,3,2,2,2,1,2,1,2,1,3,3,1,4,4,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,3,1,3,2,2,2,1,8,8,0,3,2,2,2,2,2,2,1,2,1,2,2,233,1188,2,2,1,4,1,1,3,2,2,1,2,2,4,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,8,17
1,233,1189,1,8,4,2,3,3,4,2,2,4,1,2,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,2,3,0,1,2,1,1,2,1,1,2,2,2,2,1,1,8,1,5,5,2,1,2,2,2,2,2,2,2,2,2,233,1189,2,2,1,0,5,1,3,2,1,2,2,2,2,5,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,9,30
1,233,1190,2,8,3,2,5,3,3,4,1,2,5,8,1,2,4,2,1,1,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,2,2,2,3,1,1,1,2,1,2,3,3,3,2,2,1,2,1,1,8,8,2,4,2,2,2,2,2,1,1,1,2,2,2,233,1190,2,2,1,2,1,1,5,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,31,4
1,233,1191,3,8,4,3,1,8,3,5,1,3,1,2,2,4,5,1,2,2,3,1,2,2,2,2,3,3,6,1,5,5,1,2,2,4,2,2,2,3,5,3,1,2,1,1,1,2,1,3,3,2,3,2,1,8,8,9,4,1,1,2,2,2,2,2,1,2,2,2,233,1191,2,2,1,4,2,5,5,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,31,20
1,233,1192,1,8,4,2,2,3,3,4,1,2,4,8,2,3,5,1,2,1,2,2,1,4,1,2,1,3,6,4,5,1,1,2,2,4,2,5,1,3,1,3,1,2,1,1,1,2,2,3,2,2,3,2,1,8,1,2,3,2,1,2,1,2,2,1,2,2,2,2,233,1192,2,2,1,1,1,1,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,31,34
1,233,1193,1,8,3,3,2,1,4,6,1,1,1,7,2,2,2,3,0,2,2,2,2,8,3,6,5,4,8,6,6,6,2,2,6,8,2,1,1,5,5,2,2,2,1,3,1,2,3,4,2,2,1,3,1,8,8,9,5,2,2,2,2,2,1,1,1,2,2,2,233,1193,2,2,1,1,1,1,5,2,1,1,2,2,4,1,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,33,48
1,233,1194,2,8,3,3,5,1,4,5,1,3,6,8,1,4,3,1,2,1,2,3,2,5,2,1,3,2,2,4,2,1,1,4,3,3,3,2,1,3,4,0,2,2,1,2,3,3,3,2,1,2,3,2,1,8,8,0,4,2,1,2,1,2,2,2,2,2,2,2,233,1194,2,2,1,1,4,1,3,2,1,2,2,2,3,1,4,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,34,46
1,233,1195,1,8,2,3,4,1,3,5,1,1,11,1,1,3,1,1,1,1,2,2,1,1,2,1,3,3,3,1,5,5,1,2,2,4,2,3,2,1,2,0,1,2,1,1,1,3,1,2,1,2,2,2,1,8,8,0,4,2,2,2,2,2,2,2,2,2,2,2,233,1195,2,1,1,4,4,1,3,2,2,1,2,2,4,2,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,34,64
1,233,1196,1,8,5,4,5,1,5,5,2,1,9,8,3,4,3,1,2,2,2,1,3,6,2,2,1,3,5,1,2,1,1,2,2,4,1,1,1,4,3,3,1,2,1,1,2,2,2,2,2,1,1,1,1,8,8,0,5,2,1,2,2,2,2,2,2,2,2,2,233,1196,2,2,2,5,3,5,1,2,1,2,2,2,0,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,45,24
1,233,1197,1,8,3,3,5,1,3,5,1,4,4,8,1,1,1,1,2,2,2,1,4,1,3,2,1,3,5,1,4,1,1,2,1,4,1,5,1,1,1,1,1,2,1,1,3,2,2,3,1,3,2,1,1,8,1,8,5,2,1,2,2,2,2,1,1,2,2,2,233,1197,2,2,1,4,5,2,3,1,2,2,2,2,4,1,4,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,41,29
1,233,1198,1,8,2,1,4,3,2,4,1,4,1,7,1,3,4,3,2,3,3,6,1,2,2,2,2,3,3,1,5,7,1,2,2,4,3,3,2,2,2,4,2,2,1,1,2,2,1,3,2,2,3,2,1,5,5,8,3,2,2,2,2,2,1,1,2,2,2,2,233,1198,2,2,1,1,2,1,3,1,2,2,2,2,1,1,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,41,90
1,233,1199,3,8,4,1,4,8,4,6,2,5,4,8,3,2,1,1,1,2,2,1,1,4,1,2,2,2,5,3,5,1,1,2,1,4,2,5,5,5,5,1,1,2,1,2,2,3,3,1,1,2,1,2,1,8,8,2,5,2,1,1,2,2,2,2,1,2,2,2,233,1199,2,2,1,1,3,3,4,1,1,2,2,2,2,3,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,43,1
1,233,1200,3,8,3,1,4,3,4,5,2,5,4,8,1,2,2,1,1,1,1,1,1,6,2,2,1,3,5,1,5,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,2,2,1,3,2,2,3,1,1,8,8,1,4,2,2,2,2,2,1,1,1,2,1,2,233,1200,2,2,1,1,4,1,5,1,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,43,28
1,233,1201,3,8,3,3,1,8,4,4,1,1,1,2,3,3,1,1,2,2,2,1,2,1,1,2,4,3,6,1,5,5,1,2,2,4,1,4,1,1,2,1,1,2,1,1,2,3,3,3,2,2,2,2,1,8,8,2,5,2,2,2,2,2,2,2,2,2,2,2,233,1201,2,1,2,7,6,7,4,1,1,2,2,2,1,7,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,35
1,233,1202,2,8,3,3,3,8,4,6,2,5,2,8,2,4,5,1,2,3,2,2,4,2,1,2,3,2,5,1,3,1,1,2,1,4,2,5,5,2,3,1,1,2,1,1,2,1,2,2,2,2,1,2,1,8,8,2,4,2,2,1,2,2,2,2,1,2,2,2,233,1202,2,2,1,1,1,1,5,2,1,2,2,2,2,1,4,4,2,1,2,2,2,2,2,2,1,2,2,2,2,2,10,56
1,233,1203,2,8,2,3,5,8,3,5,2,5,1,7,0,1,1,1,1,3,1,1,1,2,2,2,4,3,2,1,5,1,1,2,1,4,3,1,1,2,2,1,1,1,1,1,2,1,2,2,2,3,1,2,1,8,8,1,5,2,2,2,2,2,2,1,2,2,2,2,233,1203,2,2,1,4,6,7,6,1,2,2,2,2,7,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,39,13
1,233,1204,3,8,2,3,2,3,3,3,1,2,1,1,2,2,2,1,1,2,2,1,1,8,2,6,5,4,8,6,6,6,1,2,6,8,1,1,5,2,0,6,1,2,1,1,2,2,3,2,2,2,2,1,1,8,8,2,3,1,2,2,2,2,2,1,2,2,2,2,233,1204,2,2,2,1,1,3,3,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,19,55
1,233,1205,2,8,3,3,4,1,3,4,1,2,1,2,2,4,4,1,1,3,2,2,2,2,2,2,3,3,6,1,3,4,1,2,1,4,1,1,1,3,3,3,1,2,1,1,2,2,1,3,4,2,2,2,1,1,8,0,3,2,2,2,2,2,1,1,2,2,2,2,233,1205,2,2,2,1,2,1,3,2,2,2,1,2,3,1,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,20,37
1,233,1206,1,8,5,3,1,3,3,4,1,1,1,6,1,4,1,1,2,2,2,2,3,1,4,2,1,3,1,1,5,5,1,2,1,4,2,5,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,8,8,6,4,2,2,2,2,2,1,2,2,2,2,2,233,1206,2,2,1,1,3,1,3,1,2,2,2,2,1,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,22,17
1,233,1207,1,8,2,3,5,6,3,3,1,2,1,7,2,4,5,2,2,2,2,7,4,2,2,2,3,3,7,1,5,1,1,3,1,1,1,3,2,1,3,3,1,2,1,1,1,2,2,3,1,2,2,1,1,8,8,2,4,1,1,2,1,2,2,2,2,2,2,2,233,1207,2,2,1,5,2,1,3,2,2,2,1,2,2,2,4,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,23,2
1,233,1208,2,8,2,4,4,1,3,4,1,2,5,8,2,1,5,1,1,2,2,2,2,5,1,1,3,3,2,1,3,3,1,2,1,4,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,8,1,6,5,2,2,1,2,1,2,1,2,1,2,2,233,1208,2,2,1,7,4,3,5,1,1,2,2,2,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,24,4
1,233,1209,1,8,2,3,5,3,3,4,1,2,1,4,1,4,3,1,1,1,2,3,3,5,1,2,1,2,3,1,5,5,1,2,1,4,2,5,4,1,1,3,1,2,1,0,2,2,1,3,2,3,2,2,1,1,8,0,5,2,1,1,2,2,2,2,2,1,2,2,233,1209,2,2,1,1,1,1,5,2,1,2,2,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,24,21
1,233,1210,2,8,3,1,2,1,4,5,1,2,4,8,1,2,2,1,1,1,3,1,1,1,2,2,1,3,2,1,3,3,1,2,1,1,1,5,5,2,2,3,1,2,1,1,1,1,1,3,1,3,2,2,1,8,7,5,5,2,2,2,2,2,2,2,2,1,2,2,233,1210,2,2,1,1,2,2,4,2,1,2,2,2,4,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,25,6
1,233,1211,3,8,3,3,3,1,3,3,1,2,5,8,2,5,2,1,1,2,2,1,1,4,1,2,1,3,5,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,2,2,2,3,1,1,8,8,5,3,2,1,2,2,2,2,2,2,2,2,2,233,1211,2,2,1,1,6,7,3,2,1,2,2,2,2,1,4,4,2,2,2,2,2,2,1,2,2,2,2,1,2,2,25,26
1,233,1212,3,8,3,1,4,3,4,4,1,2,4,8,2,3,4,1,1,2,2,1,1,4,1,2,2,3,6,1,4,4,1,3,1,4,2,4,4,1,1,1,1,2,1,1,2,1,3,3,1,2,1,1,1,8,8,5,4,2,1,2,2,2,1,2,2,2,2,2,233,1212,2,2,1,1,4,1,4,1,1,2,2,2,2,3,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,16,19
1,233,1213,1,8,3,3,4,1,3,4,1,1,1,7,1,1,5,1,2,2,2,3,1,8,3,6,5,4,8,6,6,6,2,2,6,8,1,5,3,1,2,1,1,2,1,1,2,2,3,2,1,2,1,1,0,8,8,1,2,2,2,2,2,2,1,2,2,1,2,2,233,1213,1,2,1,1,3,1,5,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,16,4
1,233,1214,3,8,4,1,2,8,6,5,1,5,5,8,1,5,4,1,1,1,2,1,1,8,3,6,5,4,8,6,6,6,1,2,6,8,1,3,2,1,1,1,1,2,1,1,1,3,3,2,1,2,2,1,0,8,8,4,5,2,2,2,2,2,2,2,2,1,1,2,233,1214,2,2,1,4,6,7,4,1,2,2,2,2,1,7,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,7,40
1,233,1215,1,8,4,1,2,3,2,5,1,2,6,8,3,1,3,1,1,1,2,2,1,2,3,2,1,3,2,1,2,3,1,2,1,4,3,1,1,2,3,1,1,2,1,1,1,1,1,3,1,2,2,2,1,8,1,0,4,2,1,2,1,2,1,2,2,2,2,2,233,1215,2,2,1,6,1,3,3,1,2,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,18,60
