COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130
1,64,1373,1,11,7,7,5,1,5,3,2,4,2,4,9,9,2,2,2,1,2,1,1,1,1,2,1,2,2,1,3,2,9,4,4,1,1,1,3,3,7,2,1,3,2,3,2,3,2,1,2,4,3,1,1,2,2,1,1,1,1,1,1,2,2,,206,4137,3,2,1,1,2,2,1,3,2,1,3,1,2,2,1,1,2,2,2,1,1,4,3,3,2,3,1,1,1,3,2,2,2,1,2,1,3,3,10,2,4,5,1,3,1,3,3,2,20,50,7,2,2,5,7,2,6,2,0,0,17
1,64,1374,1,2,6,1,5,1,5,3,2,4,3,4,9,9,3,4,2,1,1,1,1,1,1,1,1,4,2,3,3,1,9,2,2,1,2,2,1,3,3,2,1,1,2,3,3,3,1,2,4,1,1,2,3,2,1,1,3,1,1,2,1,2,2,,206,4137,4,1,1,1,1,3,3,1,1,1,1,1,2,2,1,3,3,2,2,1,2,2,2,4,5,5,4,2,1,3,3,2,2,2,2,1,4,1,20,3,2,3,0,0,2,2,5,5,20,60,1,0,4,2,6,1,5,1,1,4,15
1,64,1375,1,5,6,3,4,4,2,3,1,3,2,3,4,11,4,1,1,1,2,1,1,1,1,1,1,3,2,1,3,2,9,3,1,1,2,1,1,2,5,2,3,1,2,4,1,4,3,2,1,1,1,1,3,1,2,3,3,1,1,2,1,2,1,,206,4137,5,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,3,4,4,4,4,4,3,3,1,3,3,1,3,3,2,3,3,2,20,3,2,3,2,3,2,5,5,5,20,20,3,0,2,2,7,2,6,1,2,4,17
1,64,1376,1,2,6,3,4,1,5,3,2,3,2,2,7,7,2,4,1,1,2,1,2,1,2,1,1,2,2,2,3,5,9,2,1,2,1,1,1,2,3,3,3,4,2,3,4,2,2,4,3,1,2,2,2,3,1,3,2,1,1,1,1,1,2,,206,4137,6,1,2,2,3,3,3,3,2,2,1,1,2,2,2,1,2,4,3,2,3,5,3,4,2,2,2,4,1,1,2,3,5,2,2,1,3,2,20,2,1,6,1,3,2,2,2,5,10,40,7,0,2,3,5,2,7,2,1,5,29
1,64,1377,2,11,7,1,3,1,5,3,1,4,2,2,9,10,5,2,1,2,2,1,2,1,1,2,1,2,2,1,3,4,1,4,1,1,2,2,2,2,4,2,1,1,2,3,2,3,2,4,3,4,4,1,1,3,1,2,2,2,2,1,2,1,2,,206,4137,7,1,1,1,2,3,1,1,1,2,1,1,3,4,1,4,2,1,2,1,4,4,4,4,5,4,3,3,1,2,1,3,4,4,1,1,3,1,10,1,4,5,1,3,4,2,1,0,0,10,2,1,3,4,6,3,4,1,1,4,19
1,64,1378,2,3,7,9,3,4,1,1,1,3,2,2,9,9,1,3,1,2,2,1,2,1,1,3,1,1,1,1,3,2,5,3,2,2,2,3,2,1,5,2,3,1,1,1,1,2,2,1,4,3,2,3,1,1,1,1,3,1,1,2,1,1,2,,206,4137,8,2,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,3,3,3,2,2,2,2,1,1,2,2,3,2,2,2,1,3,6,10,4,1,4,3,3,2,3,6,3,10,30,9,1,3,3,6,4,2,1,0,3,37
1,64,1379,2,6,7,3,4,1,5,3,2,3,2,1,9,6,1,3,1,1,3,1,1,1,1,1,1,2,2,3,3,3,9,2,1,1,1,1,4,3,4,3,1,1,2,3,3,5,2,2,4,1,1,1,2,1,1,3,1,1,1,1,1,2,2,,206,4137,9,2,2,1,2,2,1,3,1,1,1,1,3,3,1,3,1,3,2,1,3,4,4,2,2,3,2,3,1,3,1,1,2,3,2,1,3,6,10,4,1,5,0,1,2,1,4,5,30,20,8,0,2,6,6,2,7,2,0,5,29
1,64,1380,2,7,7,2,5,1,5,3,1,3,2,3,4,10,4,3,2,1,1,1,1,1,1,1,1,2,2,3,3,1,1,3,1,1,1,2,1,2,2,2,2,1,2,3,3,3,2,2,3,1,1,1,3,2,1,1,1,1,1,5,1,5,2,,206,4138,0,2,4,1,2,2,1,3,1,2,1,1,3,4,1,4,2,3,2,3,4,4,5,5,4,4,3,3,1,1,1,2,3,3,3,1,3,1,21,1,2,4,1,1,2,1,4,5,30,0,2,0,2,1,6,2,6,2,0,4,17
1,64,1381,3,6,7,2,4,4,2,2,1,4,2,1,9,9,3,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,9,4,1,1,1,8,2,1,7,3,1,1,1,1,1,3,2,4,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,,206,4138,1,1,1,1,2,3,1,3,1,1,1,1,1,2,1,1,1,1,1,2,3,3,2,2,2,2,1,3,1,2,1,1,2,2,2,2,4,6,10,3,4,4,3,3,3,6,4,5,10,40,9,0,1,5,7,4,5,2,1,4,29
1,64,1382,3,4,6,3,4,1,5,3,2,4,2,2,7,7,3,1,1,2,2,1,2,1,1,1,1,1,1,3,3,2,4,3,3,1,2,1,2,2,5,3,1,3,1,1,1,1,1,4,2,1,1,1,3,2,1,1,2,1,1,2,1,1,2,,206,4138,2,1,2,1,1,3,1,1,1,1,1,1,2,3,1,2,2,2,2,1,3,3,2,3,2,2,3,3,1,1,1,2,3,1,2,1,2,2,20,4,1,5,3,2,4,3,6,5,10,40,8,1,2,4,6,4,6,1,1,1,39
1,64,1383,2,3,6,0,5,1,5,3,2,4,2,3,5,5,1,2,1,2,2,1,2,1,1,4,1,1,2,1,3,3,5,4,1,2,2,1,10,1,10,2,3,1,2,3,2,3,2,4,3,1,2,3,1,3,1,1,3,1,1,2,1,2,3,,206,4138,3,1,1,1,2,3,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,3,2,2,1,2,1,3,1,3,1,3,2,2,1,1,3,2,20,4,3,2,1,3,3,4,4,5,20,51,0,1,1,3,6,3,4,1,1,4,14
1,64,1384,2,6,6,1,3,1,5,3,1,4,2,4,13,2,1,2,2,1,2,1,1,1,1,1,1,4,2,3,3,1,2,2,2,1,2,2,2,2,3,2,3,1,2,2,2,2,2,4,1,2,1,1,2,2,1,3,3,1,1,2,1,2,2,,206,4138,4,1,2,1,2,2,1,1,1,1,1,1,2,3,1,3,3,3,1,1,2,2,3,3,3,3,2,2,1,3,3,2,2,2,2,1,3,2,10,1,3,3,1,1,4,1,4,4,20,50,6,0,2,3,7,1,5,1,1,4,11
1,64,1385,2,4,6,9,4,1,5,3,1,4,1,4,5,9,1,3,2,1,1,1,1,1,1,1,1,4,2,2,3,3,9,4,2,1,1,1,7,2,7,2,2,1,1,3,1,2,2,4,2,1,1,1,3,3,1,1,1,1,1,2,1,2,1,,206,4138,5,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,3,3,3,3,3,4,2,1,1,3,2,1,3,2,1,1,3,2,11,0,3,1,3,2,4,3,4,5,40,30,5,2,3,3,6,1,7,2,2,3,10
1,64,1386,2,3,6,3,5,1,5,3,1,3,2,1,9,4,2,2,2,3,1,3,1,1,1,1,1,3,1,2,3,2,4,2,1,1,2,1,1,1,2,2,3,1,2,3,3,2,2,4,2,1,1,2,2,4,1,3,3,1,2,1,1,2,2,,206,4138,6,1,1,2,2,2,3,2,1,1,1,1,1,2,1,2,2,2,3,1,2,3,2,1,1,2,4,2,1,3,1,3,2,2,1,1,4,3,10,5,4,2,0,2,2,4,0,5,20,51,1,1,4,2,6,3,6,0,1,5,20
1,64,1387,2,8,6,4,3,1,5,3,2,3,2,1,9,4,3,2,1,1,2,1,2,1,1,1,1,2,2,2,3,3,9,2,1,2,2,2,6,3,7,3,1,1,2,3,1,3,2,4,3,2,1,1,2,4,1,2,3,1,1,1,1,2,2,,206,4138,7,2,1,1,2,2,1,1,1,2,2,1,2,3,1,2,2,2,2,3,2,3,3,3,3,4,3,2,2,3,2,2,2,2,3,1,2,6,10,3,3,5,2,3,4,2,2,4,20,40,5,0,2,6,6,2,5,1,0,5,19
1,64,1388,2,12,6,6,1,1,5,3,1,3,2,3,2,9,4,4,2,1,2,1,2,1,1,1,1,4,2,1,3,2,9,1,2,1,3,2,3,2,4,2,1,4,2,2,4,2,2,4,2,2,1,3,3,2,1,1,3,1,2,2,1,1,1,,206,4138,8,1,1,2,2,3,1,1,1,2,1,1,1,2,1,3,3,2,2,2,3,3,3,1,4,3,2,3,1,3,1,2,1,2,1,1,3,2,20,2,1,3,1,2,4,3,2,4,10,30,7,2,3,2,6,1,4,1,2,5,39
1,64,1389,1,2,6,3,5,1,5,3,1,3,2,2,8,9,1,4,2,1,1,1,1,1,1,1,1,4,2,3,3,3,9,1,4,2,1,11,1,1,3,2,4,1,2,3,1,2,2,6,6,1,1,2,2,1,1,1,1,1,1,5,1,5,5,,206,4138,9,5,2,1,2,2,1,2,1,1,1,1,3,3,3,5,1,3,3,1,3,3,4,4,2,6,2,2,1,2,1,1,3,1,2,4,4,1,20,3,2,2,2,1,2,1,6,5,30,20,5,1,3,2,6,1,5,2,0,2,16
1,64,1390,1,11,7,4,2,4,1,1,1,3,1,3,5,5,8,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,5,3,4,1,1,3,1,2,3,2,1,1,2,2,1,2,2,2,4,2,1,1,1,2,1,1,2,1,2,2,1,1,2,,206,4139,0,2,1,1,3,3,2,3,1,1,1,1,2,2,1,1,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,1,2,11,0,4,2,2,3,1,3,3,4,10,50,8,0,2,2,7,4,4,2,0,0,17
1,64,1391,1,4,7,3,3,1,5,3,2,6,1,3,13,13,2,1,1,2,2,1,2,1,1,1,2,1,3,1,2,1,13,5,1,1,1,1,4,3,5,1,3,1,1,4,1,2,2,4,2,1,1,2,4,2,1,3,3,1,2,2,1,1,2,,206,4139,1,2,1,1,5,3,2,1,1,1,1,1,1,2,1,1,1,3,1,3,2,1,1,1,2,2,3,1,1,4,1,1,2,2,1,2,4,1,31,1,1,1,2,3,3,5,2,5,10,81,0,2,5,4,6,4,7,2,0,4,26
1,64,1392,1,9,7,7,3,4,1,2,2,4,2,4,9,9,2,2,1,1,2,2,2,1,2,2,3,2,2,3,2,1,9,4,2,2,2,3,1,2,4,2,2,1,2,3,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1,,206,4139,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,3,4,3,4,2,1,1,3,2,2,2,2,2,2,3,2,20,3,1,4,2,2,2,3,6,5,30,40,4,1,3,3,5,3,3,0,2,3,27
1,64,1393,1,6,6,2,4,5,1,2,1,5,2,3,5,5,2,1,1,1,2,1,1,1,3,3,3,2,2,1,2,3,5,2,1,2,1,11,1,3,11,2,1,1,1,3,1,2,1,4,2,1,1,3,4,2,1,1,1,1,1,2,1,2,2,,206,4139,3,1,2,1,2,3,2,3,1,2,1,1,2,4,1,2,2,2,2,1,2,2,2,4,3,4,1,2,1,3,1,2,2,3,2,2,4,1,20,2,2,2,2,3,2,3,5,5,30,60,4,0,2,1,5,3,3,2,1,5,10
1,64,1394,1,4,6,1,5,1,5,3,1,3,2,2,5,9,3,2,1,3,2,1,2,1,2,2,2,2,1,2,2,5,9,5,5,2,4,2,2,3,2,3,3,1,1,1,4,3,3,4,2,3,2,1,3,3,1,2,1,1,2,1,1,2,1,,206,4139,4,1,1,2,3,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,2,3,2,3,2,2,2,2,2,2,1,6,10,2,3,6,2,3,4,3,0,3,30,51,2,0,3,4,5,4,4,1,2,2,31
1,64,1395,1,7,6,6,3,1,5,3,1,5,1,3,11,9,5,2,2,1,2,1,2,1,2,1,2,2,2,2,2,3,9,4,2,2,1,2,1,2,1,3,1,3,2,4,5,3,2,2,4,3,1,2,2,3,1,1,1,1,1,1,1,2,1,,206,4139,5,1,2,1,2,2,1,5,1,2,2,1,2,2,1,3,2,2,1,2,2,3,2,2,3,4,3,2,1,2,2,2,2,2,2,2,3,3,30,1,1,4,1,3,2,2,4,3,30,50,6,0,2,3,5,3,6,2,2,3,20
1,64,1396,1,8,6,4,3,4,2,2,1,5,1,2,9,9,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,9,4,3,1,2,2,1,2,3,3,1,1,2,2,1,1,2,4,3,3,3,1,3,3,1,3,3,1,2,1,1,2,1,,206,4139,6,1,1,1,2,3,1,2,1,1,1,1,2,2,1,3,2,1,1,5,2,4,3,2,4,4,4,2,2,2,2,3,3,2,2,2,4,6,30,4,1,2,2,3,3,4,1,3,10,40,5,0,3,2,7,4,5,1,2,1,29
1,64,1397,1,5,6,2,1,1,5,3,1,3,1,3,12,13,3,2,2,1,2,1,1,1,1,1,3,3,3,5,2,5,9,4,4,2,1,1,1,2,3,2,1,1,3,4,4,4,2,3,2,2,1,2,1,2,1,3,2,1,1,1,1,1,1,,206,4139,7,1,1,2,2,3,3,5,1,2,1,1,2,2,1,2,2,2,2,1,3,3,3,3,3,3,4,2,1,3,3,3,2,2,2,3,4,1,20,4,1,3,1,2,1,3,1,4,10,30,6,0,4,2,7,3,7,2,2,0,24
1,64,1398,1,4,6,5,4,1,5,3,1,3,3,3,4,9,2,1,1,1,1,1,1,1,2,4,3,4,2,1,2,1,9,2,1,2,4,2,3,2,5,2,2,1,2,3,3,2,2,1,4,2,3,1,4,2,2,1,1,1,1,2,1,2,2,,206,4139,8,1,2,1,2,2,1,1,1,1,1,1,2,2,1,3,2,1,2,1,2,1,3,2,3,3,3,1,1,3,1,2,3,2,2,1,3,2,20,1,2,5,1,2,2,4,5,4,20,60,7,1,3,3,5,2,3,1,1,5,17
1,64,1399,1,3,6,7,4,1,5,3,2,4,3,4,9,9,2,2,1,2,2,1,2,1,1,3,2,1,1,2,2,3,9,4,3,1,1,2,1,2,2,2,1,1,2,3,3,2,2,3,2,2,2,2,4,2,2,1,3,1,1,2,1,1,2,,206,4139,9,1,1,1,2,3,2,2,1,2,1,1,2,2,1,3,1,2,3,4,2,3,4,4,4,4,3,3,1,4,1,3,2,3,2,3,3,6,10,3,4,4,0,3,0,2,4,4,10,30,3,0,2,1,6,5,4,2,1,1,27
1,64,1400,2,2,7,0,1,4,1,2,1,3,1,3,8,8,4,1,1,2,1,1,1,1,2,3,2,1,1,1,2,1,8,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,4,2,2,1,4,4,1,1,1,1,1,1,2,1,1,2,,206,4140,0,1,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20,1,1,1,4,2,4,6,6,4,20,91,2,4,4,1,5,5,4,2,1,5,50
1,64,1401,2,4,7,8,4,1,5,3,1,3,2,3,5,5,2,2,2,3,2,1,2,1,2,3,2,2,1,2,2,2,5,4,4,2,2,4,1,2,3,2,3,1,2,3,2,2,2,4,2,2,1,1,2,1,1,1,3,1,1,2,1,1,2,,206,4140,1,2,1,1,1,3,1,2,2,1,1,1,2,3,2,2,2,2,3,1,3,3,2,2,2,1,2,3,3,3,2,3,2,2,1,2,3,2,21,1,1,5,1,3,3,1,6,4,10,41,0,1,2,2,5,4,1,1,0,0,47
1,64,1402,3,9,4,4,2,4,1,2,1,3,2,2,11,9,8,2,1,1,3,1,2,2,1,3,1,2,1,2,2,2,11,3,2,2,1,3,2,2,1,3,3,1,1,1,3,4,2,4,2,3,2,2,2,3,1,3,3,3,1,2,1,2,1,,206,4140,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,4,2,1,1,1,4,2,1,3,2,3,2,2,1,1,3,1,11,0,3,5,1,2,4,3,4,2,30,51,2,1,5,4,4,4,3,2,2,3,37
1,64,1403,3,3,4,3,1,1,5,3,1,3,2,3,8,11,1,1,1,1,2,1,2,2,2,3,1,2,1,2,2,2,8,4,3,3,2,2,1,2,12,3,1,2,3,3,2,3,2,4,5,5,2,5,3,2,1,2,1,1,2,1,1,2,2,,206,4140,3,1,1,2,2,2,2,1,3,2,1,1,1,2,1,2,2,2,2,4,2,1,1,1,1,1,3,2,1,1,2,2,2,2,1,2,3,2,20,2,3,5,1,3,3,5,0,3,30,81,2,1,3,1,4,4,3,1,1,1,36
1,64,1404,5,7,5,0,1,1,5,3,2,6,2,1,5,6,3,1,1,1,2,1,2,2,1,3,1,2,2,1,2,2,16,6,2,1,1,2,4,2,7,2,1,1,1,2,2,1,2,2,3,2,1,1,2,2,2,2,1,1,2,2,1,2,2,,206,4140,4,1,1,2,1,1,1,2,4,1,1,1,2,3,1,1,2,2,2,2,2,4,4,4,4,1,3,2,1,3,3,4,2,2,1,1,3,6,20,2,1,1,1,3,1,3,2,4,40,30,6,2,2,4,5,3,4,2,1,3,34
1,64,1405,3,5,5,0,5,1,5,3,1,4,2,2,8,8,3,1,1,1,2,1,2,2,2,3,1,2,1,1,2,1,9,4,4,1,2,2,1,2,1,3,1,3,1,2,2,2,1,4,2,2,1,3,3,2,1,1,1,1,1,2,1,2,2,,206,4140,5,1,2,1,3,3,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,3,4,4,4,3,2,1,3,2,2,2,2,2,1,3,2,20,4,1,2,1,3,4,5,5,4,30,60,3,0,2,1,4,4,3,1,1,0,36
1,64,1406,3,9,5,1,3,1,5,3,1,4,2,2,9,9,3,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,9,3,1,1,2,1,4,2,6,2,2,1,1,2,2,2,2,4,1,1,1,1,3,2,1,1,1,1,1,2,1,2,2,,206,4140,6,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,1,2,4,3,2,3,2,4,2,2,1,1,3,1,10,3,3,3,2,3,4,5,6,5,30,81,1,2,5,3,5,5,6,1,0,4,29
1,64,1407,4,4,5,0,5,1,5,3,2,5,2,3,9,9,4,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,9,2,1,1,2,2,1,3,4,3,1,1,1,2,2,3,2,2,3,1,1,1,3,2,2,2,1,1,1,2,1,2,1,,206,4140,7,1,1,1,3,4,2,3,1,2,1,1,1,2,2,2,1,1,2,1,3,1,1,1,1,2,3,2,1,3,2,1,2,1,2,1,2,6,40,5,4,3,1,3,0,5,3,5,30,71,1,1,3,4,4,5,5,1,2,5,25
1,64,1408,4,11,5,9,5,2,3,3,1,5,2,5,9,10,2,3,1,1,2,1,1,2,1,1,1,3,2,3,3,1,4,5,2,1,1,1,3,2,3,3,1,1,2,3,2,1,2,3,4,1,2,1,2,3,1,1,2,1,1,1,1,1,2,,206,4140,8,2,1,1,1,2,1,1,1,2,2,1,3,4,1,2,2,2,2,1,2,3,3,1,1,2,2,1,1,2,1,2,3,1,2,1,4,1,20,6,1,1,1,2,3,2,4,5,10,41,1,2,5,4,6,2,7,2,0,3,29
1,64,1409,3,10,5,6,2,1,5,3,1,4,2,3,9,9,2,1,1,3,2,2,2,2,1,2,1,2,1,2,2,2,9,2,2,2,4,3,2,3,3,3,2,3,2,3,4,2,2,4,1,3,2,2,2,2,2,1,1,1,1,2,1,1,1,,206,4140,9,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,3,1,3,1,1,2,2,1,1,1,2,2,1,2,3,2,2,1,2,2,3,3,21,0,1,6,2,2,3,6,6,3,20,71,2,1,3,5,5,4,3,0,2,4,47
1,64,1410,3,9,5,5,3,1,5,3,2,6,2,2,4,9,2,2,1,1,3,1,2,2,1,1,1,2,2,2,2,1,9,3,2,1,1,1,1,2,1,3,1,1,3,4,1,2,2,4,1,1,1,2,1,1,1,1,3,1,1,2,1,2,1,,206,4141,0,1,2,1,2,3,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,5,4,5,3,3,1,3,2,2,3,2,1,1,3,1,21,1,4,2,2,2,4,4,6,5,20,60,1,1,2,3,4,3,7,2,2,3,16
1,64,1411,6,7,5,7,1,5,1,2,2,6,2,5,9,9,8,1,2,1,2,1,1,2,2,1,1,3,2,2,2,1,9,2,2,1,2,2,3,3,4,3,2,1,1,2,2,2,2,4,2,3,1,2,2,1,1,1,1,1,1,2,1,2,1,,206,4141,1,1,1,1,2,2,2,1,1,2,1,1,2,3,2,3,2,2,2,2,3,3,4,4,4,4,2,1,1,3,2,2,2,3,1,2,4,2,20,1,1,4,2,3,3,1,5,3,30,20,3,2,3,6,5,3,5,1,2,4,27
1,64,1412,5,9,5,6,4,1,5,3,1,6,2,2,4,3,3,1,1,1,2,1,2,2,1,3,1,2,3,1,2,1,9,4,3,1,2,2,3,2,3,2,2,1,3,1,1,2,2,4,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,,206,4141,2,1,1,1,2,3,1,2,1,1,1,1,2,2,1,2,1,1,2,4,1,2,3,2,2,1,3,2,1,3,2,4,3,1,1,2,4,6,20,3,4,2,4,3,3,5,4,4,30,61,0,3,2,3,5,3,3,1,2,1,24
1,64,1413,4,6,5,2,1,1,5,3,2,6,2,5,7,9,4,1,1,1,2,2,2,2,1,2,1,2,2,1,2,1,8,2,1,2,1,2,2,3,3,2,1,2,1,3,2,2,2,4,1,2,1,3,3,2,1,3,3,1,1,2,1,2,1,,206,4141,3,1,4,1,2,3,1,1,1,2,1,1,2,4,2,2,2,1,1,3,1,1,1,3,2,3,3,1,1,3,1,3,3,2,1,1,4,1,21,1,3,4,1,3,4,3,3,4,20,90,7,2,4,2,5,3,5,1,2,5,19
1,64,1414,6,6,5,3,2,5,1,1,2,5,2,5,9,9,8,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,9,5,1,1,1,1,1,2,3,1,2,1,1,1,4,2,2,4,2,5,1,2,1,2,1,2,1,1,1,2,1,6,2,,206,4141,4,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,4,4,2,2,1,3,3,3,2,5,2,1,4,1,20,4,4,3,3,3,4,3,5,3,30,70,5,0,3,2,5,5,7,2,1,4,20
1,64,1415,3,11,5,0,5,1,5,3,1,4,2,2,5,5,4,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,4,2,1,2,2,1,1,2,1,2,3,1,1,2,1,3,2,5,5,2,1,2,3,1,1,1,3,1,1,2,1,1,1,,206,4141,5,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,2,3,2,2,2,3,2,1,3,1,3,2,2,2,1,3,1,20,1,3,4,2,3,3,3,6,4,10,40,9,0,3,1,4,5,6,1,2,5,29
1,64,1416,3,7,5,2,3,1,5,3,1,4,2,2,8,8,2,2,1,2,2,1,2,2,2,1,1,2,3,1,2,1,4,4,1,2,2,2,3,3,5,2,2,4,2,1,2,2,2,4,1,2,2,2,4,2,1,3,3,3,1,2,1,2,1,,206,4141,6,1,1,1,2,2,1,1,1,1,1,1,2,3,2,2,1,2,1,2,2,1,1,2,3,4,3,2,2,3,2,3,2,2,1,1,4,1,20,4,3,4,3,3,4,1,3,3,20,80,6,1,3,4,4,4,5,1,2,4,16
1,64,1417,3,5,5,2,4,1,5,3,1,4,2,1,9,9,3,1,1,2,2,3,2,2,2,2,1,2,1,2,2,3,16,4,1,3,4,2,11,3,11,2,3,1,1,4,4,3,2,4,2,2,2,2,3,2,2,3,3,1,1,1,1,1,2,,206,4141,7,2,1,1,2,2,1,1,1,5,1,1,5,4,2,2,1,2,2,1,2,3,3,4,4,4,1,2,2,1,1,3,3,2,2,3,2,6,10,4,3,2,1,3,3,2,2,4,10,40,3,0,1,2,4,5,4,0,0,4,29
1,64,1418,5,5,5,0,2,1,5,3,1,4,2,1,3,9,3,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,9,4,1,1,2,1,3,1,7,3,1,1,2,3,3,3,2,3,2,1,1,3,1,2,1,2,3,1,1,1,1,1,1,,206,4141,8,1,1,1,3,3,2,3,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,2,2,2,1,3,1,3,2,1,2,3,3,1,2,1,20,3,4,5,0,3,1,6,2,5,10,90,9,0,2,4,6,4,6,1,2,4,29
1,64,1419,3,4,5,6,5,1,5,3,3,6,2,5,2,9,5,2,2,1,1,1,1,2,1,1,1,5,4,3,2,2,9,2,1,2,1,2,3,2,4,3,3,1,1,3,1,3,2,3,2,2,2,1,3,4,1,1,1,1,2,1,1,2,2,,206,4141,9,2,2,1,1,1,2,3,1,1,1,1,2,2,1,3,2,2,1,1,4,3,4,2,2,2,2,2,1,1,1,1,3,1,2,1,3,2,20,1,1,2,2,1,1,2,4,4,40,10,9,1,2,4,5,2,6,2,0,5,29
1,64,1420,3,8,5,2,3,1,5,3,1,5,2,2,1,10,4,2,1,1,2,1,2,2,3,1,1,2,2,1,2,1,6,3,1,2,2,3,2,3,4,2,2,1,2,1,3,3,2,4,2,1,1,1,1,2,1,1,2,1,2,2,1,2,2,,206,4142,0,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,4,2,3,3,1,1,3,1,3,3,1,6,2,3,4,20,1,4,5,2,3,4,2,5,5,20,70,6,2,3,5,3,3,4,1,0,4,15
1,64,1421,4,9,5,0,2,1,5,3,1,5,2,4,9,9,4,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,9,2,2,2,2,2,4,2,7,2,1,1,2,3,2,2,1,4,3,3,3,2,1,3,2,2,2,1,2,1,1,2,1,,206,4142,1,1,1,2,3,3,2,2,2,2,1,1,2,3,1,2,1,1,1,1,2,3,3,3,3,3,3,2,1,4,3,3,3,2,2,3,3,6,11,1,4,4,1,3,1,4,0,3,10,40,6,0,2,4,4,3,4,1,2,4,10
1,64,1422,4,5,5,2,4,1,5,3,3,5,2,5,9,4,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,4,4,2,2,1,1,1,1,3,3,1,1,2,3,2,3,2,4,2,2,1,3,4,3,1,2,1,1,2,1,1,2,1,,206,4142,2,1,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,1,3,2,1,1,2,3,3,3,2,1,1,2,2,2,3,3,2,3,4,1,20,1,4,3,1,3,4,6,0,4,30,80,6,1,4,1,5,4,7,2,2,3,19
1,64,1423,3,7,5,7,1,1,5,3,1,5,2,2,9,9,5,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,9,4,4,2,2,3,1,3,3,3,1,1,2,3,3,2,2,4,3,2,2,2,3,3,1,3,2,1,2,1,1,1,1,,206,4142,3,1,1,2,3,3,2,2,2,2,1,1,2,2,1,3,2,2,2,1,2,3,3,3,3,3,1,3,2,1,2,2,2,2,1,1,2,2,21,1,4,3,0,3,2,2,0,4,10,40,6,1,1,3,4,5,4,0,2,0,29
