CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.32C.,Q.32D.,Q.32E.,Q.32F.,V.32G.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,CARD..1,DECK..1,BALLOT..1,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74D.,Q.74E.,V.74F.,V.74G.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90A.,Q.90B.,Q.91.,Q.92.,Q.94.,Q.95.,Q.97.,V.98.,V.99.,V.100.
1,126,198,3,1,5,5,3,4,2,11,0,4,1,1,2,4,3,3,3,2,1,3,4,1,1,3,1,0,2,2,1,2,3,3,3,3,2,3,9,1,2,3,2,2,1,1,1,2,1,2,3,1,1,2,1,1,2,2,2,3,3,2,2,1,1,2,2,1,1,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,198,2,1,3,1,1,3,1,31,2,2,3,6,1,2,2,1,1,4,4,1,1,1,5,3,3,4,1,3,2,1,1,1,4,2,0,7,2,1,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,199,5,1,4,1,3,4,2,5,3,4,0,3,2,0,2,3,3,3,2,0,0,0,0,0,1,3,3,3,1,3,0,0,1,0,0,0,7,1,1,1,2,2,1,1,1,2,1,2,3,1,1,1,1,0,2,0,3,2,3,2,4,2,2,2,2,2,1,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,199,2,2,3,2,2,3,1,21,3,2,4,1,1,0,2,2,2,4,4,1,2,3,3,2,2,1,2,2,2,1,1,1,2,2,0,6,2,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,200,3,2,1,2,3,4,2,4,6,3,1,2,2,4,3,3,3,3,2,3,1,1,1,4,1,3,2,2,1,1,2,1,2,3,2,3,8,2,3,3,2,3,1,2,1,2,1,1,2,1,2,1,1,1,3,3,4,2,2,2,3,3,2,2,1,1,1,1,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,200,1,2,3,3,2,2,1,32,1,1,4,6,2,2,2,2,2,4,2,6,2,2,3,2,3,1,2,1,1,1,1,1,4,2,0,6,2,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,201,3,2,2,4,5,4,2,11,8,3,4,5,2,5,2,3,2,1,1,3,1,1,1,4,1,3,2,2,1,1,2,2,1,3,3,3,7,1,1,3,2,2,1,2,2,3,2,2,2,2,1,1,1,1,1,1,2,1,3,2,1,1,1,2,2,0,2,3,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,201,4,1,3,2,0,4,2,12,1,2,5,6,1,0,1,2,1,1,0,2,1,2,2,1,2,1,1,2,1,0,1,3,2,2,0,0,2,1,0,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,202,3,1,1,2,1,5,2,6,6,4,2,3,2,1,3,4,2,3,1,1,4,4,2,4,1,3,2,2,3,3,1,1,1,0,1,0,5,1,1,1,2,2,1,1,2,3,1,2,3,2,1,1,1,2,1,1,2,2,3,2,2,2,2,2,3,2,1,1,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,202,2,2,2,2,2,2,0,10,1,0,7,2,1,2,1,1,1,4,4,6,6,6,2,1,2,2,1,1,2,2,1,1,0,0,0,5,2,1,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,203,2,1,5,3,3,5,2,6,5,4,3,3,2,1,2,3,3,2,2,4,1,1,1,4,1,1,2,2,3,3,1,2,1,3,3,3,2,2,3,1,1,2,1,1,1,3,2,1,3,1,3,1,1,1,1,3,2,3,3,1,2,2,1,1,2,1,3,2,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,203,1,1,3,1,2,1,3,33,1,2,1,6,1,2,3,1,2,4,4,6,3,3,2,2,1,2,2,1,2,0,1,1,1,3,0,7,2,1,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,204,4,2,1,5,1,5,2,8,6,4,3,1,2,1,2,3,2,2,2,1,1,1,1,3,1,3,2,2,1,1,3,2,3,3,3,3,9,1,2,2,3,4,1,1,1,4,2,2,1,1,1,1,1,2,2,1,3,2,3,2,3,2,1,1,3,2,2,2,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,204,1,2,3,3,2,1,1,11,1,2,6,6,7,1,1,4,1,2,3,2,1,1,3,3,6,2,1,2,2,0,2,1,2,3,0,8,2,1,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,205,2,1,4,4,5,5,2,2,6,4,3,2,2,5,2,3,3,2,1,2,1,1,1,3,1,3,2,3,3,3,2,1,2,3,2,3,7,1,2,3,2,4,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,3,1,3,2,1,2,2,2,2,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,205,1,2,2,3,2,3,2,22,1,2,1,6,8,2,2,2,2,3,3,4,2,2,3,2,2,1,1,3,1,2,1,1,2,4,0,2,2,1,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,206,3,1,1,5,1,5,2,9,4,2,4,1,1,4,2,3,3,2,2,4,1,1,1,4,1,1,2,2,1,3,1,1,0,0,2,0,2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,1,1,2,2,2,2,1,3,2,3,2,2,1,3,2,3,1,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,206,2,2,3,2,2,2,1,31,2,2,3,6,1,2,1,4,2,3,3,6,5,1,3,2,6,1,1,1,2,0,1,1,3,4,0,5,2,1,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,207,2,3,1,4,2,4,2,4,5,2,4,1,2,2,1,4,1,2,3,3,3,1,1,2,1,1,0,1,1,1,1,2,2,3,1,3,4,3,2,1,2,2,1,2,1,2,2,2,3,2,1,1,1,1,3,3,4,3,3,1,3,2,3,2,3,2,3,3,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,207,1,2,3,1,2,4,2,3,2,2,8,1,3,2,2,1,2,4,3,3,1,1,3,2,6,1,1,1,2,0,1,3,2,3,0,6,2,1,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,208,2,1,1,4,0,3,2,4,5,2,4,2,0,5,3,3,3,3,2,2,4,1,1,2,4,0,3,2,1,3,0,0,0,0,0,0,0,1,1,1,1,4,1,2,1,3,1,2,2,1,1,2,1,2,3,3,4,1,4,2,2,2,3,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,208,1,2,2,1,2,2,1,11,1,2,7,6,4,2,2,3,2,4,4,0,6,2,2,3,6,2,1,2,2,0,1,1,1,3,0,5,2,1,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,209,5,3,1,1,1,3,2,4,6,1,4,0,2,3,2,3,3,3,1,1,1,1,1,4,1,3,2,2,1,3,2,2,2,3,1,3,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,3,2,2,1,1,2,3,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,209,2,2,2,2,2,2,1,11,2,1,7,6,5,2,2,2,2,1,3,6,4,4,3,3,2,2,2,2,1,3,1,1,2,2,0,4,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,210,0,0,0,0,0,0,2,9,4,2,1,3,2,5,0,0,2,2,2,3,1,1,1,2,1,3,2,2,1,1,3,3,1,3,3,3,7,2,3,3,3,5,0,1,1,0,2,3,0,1,2,2,2,2,3,3,4,2,3,2,3,2,0,2,4,2,1,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,210,3,3,3,3,2,4,2,12,2,1,5,6,7,2,3,2,2,4,4,2,5,2,6,3,5,3,2,2,1,2,1,3,2,3,0,3,2,1,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,211,1,2,1,1,5,3,2,5,3,4,4,1,2,2,3,3,3,3,1,2,1,1,1,4,1,1,2,2,1,1,2,2,0,0,1,2,1,1,2,2,3,4,1,3,3,2,3,3,3,1,1,2,1,2,3,3,4,2,4,3,2,2,1,3,2,2,1,2,3,3,2,1,2,126,211,1,1,3,2,2,3,3,2,2,2,1,1,6,7,3,2,1,1,5,5,6,4,3,7,3,6,2,3,1,1,2,1,1,2,2,3,2,1,36
1,126,212,3,1,1,1,1,5,2,4,5,3,3,1,2,3,1,2,2,2,2,4,2,1,1,4,1,1,1,1,1,2,2,1,1,2,2,2,8,2,2,1,1,2,1,3,2,3,3,3,2,1,1,2,2,2,3,3,4,3,1,1,3,3,2,1,4,2,1,2,3,4,2,3,2,126,212,3,3,3,3,2,4,3,3,2,3,3,8,6,1,2,2,1,2,1,2,4,3,3,3,1,4,2,3,1,2,0,1,2,2,2,0,2,1,23
1,126,213,2,3,1,3,2,4,2,9,4,2,4,1,2,4,2,3,2,2,2,3,1,1,1,4,1,3,2,2,1,2,2,1,1,1,1,1,3,3,2,3,2,2,1,3,2,3,3,2,3,2,1,2,2,2,3,2,3,3,2,2,3,2,2,2,4,2,2,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,213,4,3,3,2,3,3,3,32,3,2,8,6,4,3,3,3,3,4,4,6,1,2,2,2,1,1,1,1,2,1,2,2,4,2,0,2,2,1,0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,214,3,1,1,1,1,5,2,6,2,3,2,1,2,5,2,3,2,1,2,4,1,1,1,4,1,1,2,2,3,3,3,3,1,3,3,3,7,1,3,2,3,2,1,2,1,3,3,3,2,2,3,2,2,2,3,2,1,3,4,3,2,2,2,1,4,3,2,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,214,2,3,3,3,2,4,1,31,2,2,4,6,1,3,1,2,1,4,4,6,3,3,4,3,6,2,3,1,2,1,1,2,3,1,0,1,2,1,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,215,2,3,1,1,2,5,2,9,4,3,4,2,2,4,2,2,2,2,2,3,1,1,1,4,1,1,2,3,1,1,1,1,1,0,0,0,3,1,3,3,3,2,1,3,2,3,3,2,2,2,2,2,3,3,1,1,2,3,3,1,3,2,1,1,3,2,2,2,2,3,1,2,2,126,215,2,3,3,3,3,2,0,3,3,2,2,1,2,1,2,2,2,2,1,4,2,2,3,3,2,2,2,2,2,1,5,2,1,2,2,12,2,1,93
1,126,216,5,1,4,1,2,3,2,4,5,2,4,2,2,4,2,3,1,2,2,3,1,1,1,4,1,3,2,2,1,1,3,2,2,3,3,3,9,3,2,2,3,5,1,2,2,3,3,3,3,2,1,2,2,2,3,3,4,2,3,1,3,3,2,1,4,2,2,3,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,216,2,3,3,3,3,3,2,32,2,2,1,6,1,2,2,1,2,4,4,5,2,2,6,2,3,2,2,3,2,2,2,2,4,2,0,1,2,1,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,217,3,2,1,1,1,4,2,4,5,4,3,1,2,2,2,4,3,3,1,1,1,1,1,2,2,0,2,2,1,1,3,2,3,3,3,3,9,2,3,2,3,2,1,2,1,1,2,1,3,1,2,2,2,2,2,2,3,1,2,1,4,1,1,2,2,2,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,217,1,1,2,2,2,3,2,31,1,1,6,6,1,1,2,2,2,4,4,6,3,3,7,3,6,3,2,3,2,2,1,1,1,2,0,4,2,1,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,218,3,4,5,5,2,4,2,3,7,2,1,1,2,4,1,4,2,2,2,3,1,1,1,4,1,2,2,3,1,1,0,1,2,3,2,1,8,2,3,2,3,2,1,1,3,3,2,2,2,1,2,2,1,2,1,1,2,2,3,1,2,1,1,2,3,3,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,218,2,2,3,3,2,3,2,23,2,2,8,6,1,3,2,2,2,4,4,6,3,3,1,2,4,1,2,3,1,3,2,2,3,2,0,3,2,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,219,3,2,5,1,3,5,2,9,4,4,3,4,1,2,2,3,3,2,2,3,1,1,1,4,1,3,2,2,1,3,1,2,1,3,3,3,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,3,3,4,3,2,1,3,2,1,1,4,2,1,3,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,219,1,2,3,2,2,4,3,33,2,2,8,6,1,2,2,2,2,3,2,2,2,2,2,1,2,1,2,1,2,0,2,3,4,1,0,3,2,1,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,220,3,2,4,5,1,5,2,0,7,4,3,2,2,1,2,4,2,3,2,3,4,1,1,4,1,1,2,2,1,3,1,1,2,2,1,2,5,2,2,1,2,1,1,3,1,2,2,2,3,2,1,1,2,2,3,3,4,3,2,1,3,2,2,1,2,2,3,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,220,1,2,3,2,1,2,3,12,3,1,1,6,1,2,2,1,2,4,3,4,1,4,2,2,3,1,2,2,1,3,1,2,1,2,0,3,2,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,221,5,3,4,3,4,3,2,9,4,2,1,2,2,5,2,3,2,3,1,1,1,1,1,4,1,2,2,2,3,3,2,3,3,3,2,2,9,1,2,2,3,2,1,1,1,2,2,3,3,1,2,2,2,2,3,1,2,2,3,1,3,1,1,4,1,2,1,3,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,221,1,1,1,1,1,2,1,11,1,3,7,6,1,3,3,2,2,4,2,3,1,1,3,2,2,1,2,3,2,1,1,3,3,3,0,3,2,1,0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,222,1,1,1,3,1,3,2,5,7,3,1,1,2,1,2,3,2,2,2,3,1,1,1,4,2,2,2,2,3,3,1,1,2,3,1,2,4,1,1,1,2,2,1,1,2,1,2,2,3,2,2,1,1,3,3,2,1,1,3,2,4,3,2,1,2,2,2,1,1,2,2,1,2,126,222,1,2,2,3,2,4,0,3,1,2,2,1,1,1,1,2,5,1,2,0,6,3,3,3,2,2,1,2,2,1,1,1,2,0,0,7,2,1,94
1,126,223,3,1,5,1,1,5,2,11,8,3,2,1,2,4,3,4,2,2,3,2,2,1,2,2,3,3,2,3,1,3,2,2,1,3,2,3,7,2,3,0,0,2,1,2,1,3,2,2,2,2,1,3,1,2,2,0,0,3,2,2,4,2,2,1,2,2,2,1,3,3,2,3,2,126,223,3,3,3,3,3,4,1,0,2,2,2,1,2,3,2,2,2,2,4,4,3,3,4,4,3,2,4,2,2,2,0,2,3,2,2,0,2,1,84
1,126,224,2,2,1,4,2,5,2,1,2,1,4,2,2,5,2,3,2,3,1,2,3,2,2,3,4,1,2,2,1,3,2,1,2,2,1,3,4,1,1,1,1,2,1,2,1,3,2,3,2,1,1,2,1,2,3,3,4,3,3,2,2,3,2,1,3,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,224,1,2,3,2,2,3,3,23,3,3,8,6,4,2,2,1,1,4,4,3,2,2,2,2,2,1,2,1,1,2,2,1,4,3,0,4,2,1,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,225,3,3,2,4,2,4,2,1,6,1,2,1,2,4,3,1,3,3,3,3,2,2,4,3,2,1,2,2,1,1,2,1,1,2,1,1,3,2,2,1,2,3,1,2,2,1,3,1,2,1,2,2,1,2,3,3,4,3,3,2,3,2,3,2,2,2,2,2,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,225,1,2,3,3,3,3,3,22,3,2,8,6,1,2,2,2,2,4,4,3,1,1,2,2,1,1,2,2,2,0,2,2,2,4,0,4,2,1,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,226,2,1,4,2,4,4,2,9,4,4,3,3,2,5,2,4,3,2,2,2,1,1,1,4,1,2,2,2,1,1,0,0,1,0,0,2,8,2,2,1,2,5,1,1,1,1,2,3,3,1,2,2,1,2,3,3,4,3,3,2,2,3,2,1,2,3,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,226,1,2,3,3,2,4,2,21,2,2,2,6,1,2,2,1,2,2,2,3,1,1,1,2,1,1,2,1,2,1,2,2,3,1,0,5,2,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,227,5,5,4,1,3,4,2,11,7,3,4,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,3,1,1,1,1,2,2,3,1,3,6,2,3,3,2,2,1,2,2,2,2,2,3,2,2,2,1,2,3,3,4,3,3,1,4,1,3,1,2,2,1,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,227,2,2,2,2,2,4,3,33,1,2,2,6,1,2,2,1,3,4,3,3,1,1,3,3,3,3,2,1,2,1,1,2,2,2,0,1,2,1,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,228,2,4,4,5,5,4,2,3,7,1,3,1,2,1,2,4,3,3,2,4,2,1,3,3,2,1,2,1,1,1,0,1,1,0,1,0,5,1,1,1,1,4,1,3,2,1,2,3,3,2,1,1,1,2,3,3,4,2,2,2,2,2,2,1,2,1,2,1,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,228,1,1,3,2,2,4,2,33,3,2,1,6,8,2,2,1,2,0,0,0,0,2,1,2,6,1,1,1,2,1,2,2,2,2,0,5,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,229,3,4,2,1,2,4,2,4,1,4,3,2,2,1,1,3,1,1,2,3,1,1,1,3,1,1,2,1,3,3,2,1,2,3,2,2,7,2,2,3,2,2,1,2,2,3,2,3,1,2,2,1,2,2,2,2,2,1,3,1,3,1,2,1,4,1,2,2,2,3,2,2,2,126,229,3,2,3,2,3,3,2,2,1,2,1,3,1,1,2,2,2,2,4,4,3,1,1,3,3,2,1,2,2,1,5,2,3,3,3,2,2,1,49
1,126,230,4,3,1,1,1,4,2,4,6,2,3,1,2,1,1,4,1,2,1,4,1,1,1,4,1,1,3,3,3,3,2,1,1,3,1,3,3,3,3,2,3,1,1,1,2,3,2,3,3,3,1,1,1,1,3,3,4,3,3,2,4,2,2,1,3,3,2,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,230,3,2,3,3,3,3,2,32,1,2,1,6,1,2,2,2,2,4,4,6,3,3,3,3,5,2,2,2,2,1,2,2,4,5,0,5,2,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,231,2,2,1,3,1,4,2,4,5,2,2,1,2,1,3,4,3,1,2,4,1,1,1,4,1,0,2,3,1,1,2,2,2,3,2,3,9,1,3,3,3,5,1,2,1,1,2,2,2,2,2,2,2,2,3,3,4,1,3,2,2,3,2,2,4,2,2,3,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,231,3,2,3,3,3,3,3,33,3,1,1,6,1,2,2,2,2,4,4,2,2,2,4,1,2,1,2,2,1,2,2,2,3,3,0,2,2,1,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,232,2,4,1,1,1,4,2,9,4,4,1,2,1,5,2,1,2,2,3,3,4,2,1,2,4,1,3,3,1,1,1,2,1,3,3,3,2,2,3,1,3,5,1,2,2,3,2,1,3,3,3,2,2,1,2,1,3,3,2,2,3,1,1,1,2,2,1,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,232,1,1,3,2,3,2,1,21,1,2,3,6,1,2,2,2,2,4,4,3,2,2,8,3,6,1,2,2,2,0,1,1,4,1,0,2,2,1,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,233,2,2,1,5,1,4,2,9,4,1,3,1,1,1,3,3,2,3,2,2,2,1,1,3,1,3,2,2,3,3,3,2,1,3,3,3,8,1,2,3,2,2,1,2,2,3,2,2,2,3,2,2,2,2,2,3,0,1,3,2,1,3,2,1,4,2,1,1,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,233,1,3,3,3,3,3,2,22,2,2,8,6,1,2,2,3,2,4,4,6,3,3,3,3,6,3,2,2,1,2,1,1,4,5,1,2,2,1,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,234,3,2,1,5,5,5,2,0,7,2,4,1,2,4,1,1,1,2,3,3,1,1,1,4,1,1,1,1,2,2,2,1,3,2,2,1,8,2,3,2,2,4,1,3,1,3,2,2,3,1,3,2,3,1,1,1,2,3,3,2,2,3,2,1,4,3,3,2,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,234,1,3,3,2,3,4,3,33,3,3,1,6,1,2,2,2,2,4,1,2,3,3,3,2,3,2,3,1,2,0,1,2,2,1,0,3,2,1,0,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,235,3,3,4,5,1,5,2,9,4,4,4,2,2,4,3,4,3,3,3,2,1,3,1,1,3,3,2,2,1,2,3,3,3,3,3,3,9,2,3,3,3,3,1,3,1,3,1,2,3,2,2,2,2,2,2,3,4,3,3,2,4,1,1,3,2,1,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,235,1,1,3,3,2,2,3,32,3,1,3,6,5,2,2,1,2,5,5,4,2,1,3,3,2,4,3,1,2,0,1,1,4,3,0,1,2,1,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,236,3,3,1,5,1,5,2,2,6,3,1,1,2,4,3,2,3,3,1,1,4,3,3,1,3,3,3,2,1,3,2,2,1,1,2,3,8,1,1,1,2,2,1,2,3,3,2,3,2,1,2,2,1,2,2,1,1,2,3,2,3,2,1,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,236,2,2,2,2,2,3,1,11,1,2,7,6,1,2,2,2,2,2,3,6,4,4,4,2,4,2,2,2,2,1,2,3,2,2,0,2,2,1,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,237,4,1,1,2,1,4,2,7,3,1,3,1,2,2,2,3,2,3,2,3,4,4,2,3,2,3,2,3,1,1,3,2,2,3,3,3,9,3,2,2,3,5,1,2,2,1,2,2,3,1,3,2,1,2,3,1,3,2,4,2,2,2,1,2,4,2,1,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
