CARD.,DECK.,BALLOT.,FORM.,Q.1A.,Q.1B.,Q.2.,Q.3.,Q.4.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52A.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.60..1,Q.60..2,Q.60..3,CARD..1,DECK..1,BALLOT..1,FORM..1,FORM..2,FORM..3,FORM..4,FORM..5,FORM..6,FORM..7,FORM..8,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77A.,Q.78.,Q.79A.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100A.,Q.101A.,Q.102.,Q.103.,Q.104.,Q.105.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.
1,133,512,1,8,4,10,7,4,4,1,5,1,1,1,10,10,4,4,2,2,2,1,1,2,1,1,1,3,2,2,11,1,5,5,2,2,1,4,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,3,1,3,2,6,2,2,1,1,2,2,1,1,2,133,512,1,2,2,2,2,2,1,2,3,1,2,3,2,3,1,8,2,3,1,3,1,1,1,1,1,1,6,1,1,1,2,4,3,4,1,1,1,2,1,1,1,3,3,2,2,2,3,3,1,3,3,3,3,6,6,4,0,0,2,3,4,10,9
1,133,513,1,2,4,10,7,5,4,1,5,1,1,1,10,10,4,1,2,1,1,1,1,3,3,2,2,1,1,4,11,1,5,5,2,5,3,4,2,2,1,1,1,1,2,1,3,4,2,4,2,2,1,1,6,4,1,2,2,1,1,1,1,2,2,2,2,133,513,1,2,2,1,2,2,2,2,3,1,2,2,4,1,1,8,2,3,3,3,3,1,1,1,2,1,6,1,5,3,3,1,1,3,2,8,4,2,2,3,3,2,3,4,2,1,4,2,3,1,2,1,5,4,4,4,2,3,2,2,3,6,16
1,133,514,1,8,3,10,7,4,4,1,5,4,4,1,10,10,10,4,2,2,2,1,2,3,2,2,2,2,3,3,4,1,2,4,3,3,2,2,3,3,3,2,1,2,2,2,3,3,1,3,2,1,1,4,1,3,3,2,1,1,2,1,2,1,2,1,2,133,514,1,2,2,2,2,2,1,2,3,2,1,1,4,1,1,8,2,2,4,2,2,1,3,3,1,1,3,1,2,4,3,1,1,2,1,1,1,2,2,1,2,1,3,3,2,3,3,3,1,3,3,4,3,3,2,3,0,0,1,2,3,6,17
1,133,515,1,9,5,9,7,1,5,2,6,3,3,4,10,10,10,0,2,2,2,3,2,1,2,3,5,3,1,2,11,3,2,5,2,2,2,3,1,3,1,2,2,2,3,2,2,3,1,4,1,1,1,3,1,3,5,2,2,2,1,1,1,1,2,2,2,133,515,1,2,2,2,2,2,2,2,7,1,2,2,4,1,1,8,1,1,3,3,3,1,1,4,3,1,6,1,1,1,2,4,3,4,2,3,4,2,2,3,3,2,2,3,2,2,4,1,3,2,2,2,3,3,5,1,1,3,1,0,3,6,18
1,133,516,1,6,4,11,6,1,5,1,5,1,1,1,10,10,10,4,2,1,2,1,1,1,1,1,2,1,1,1,2,3,5,5,1,2,1,4,1,2,1,1,1,1,2,2,2,2,1,4,3,1,1,2,1,3,3,1,3,1,1,1,1,2,1,2,2,133,516,1,2,2,2,2,2,1,2,7,1,1,2,4,1,1,8,1,1,4,2,2,1,1,2,3,1,9,2,3,4,3,1,1,3,3,8,4,2,2,1,3,3,3,4,2,1,2,1,1,3,2,4,3,5,5,4,2,2,3,4,4,4,9
1,133,517,1,4,5,10,6,1,5,2,7,3,2,3,10,10,10,4,2,3,2,2,1,2,2,3,2,2,3,2,11,2,5,5,1,2,2,2,1,1,1,2,3,1,2,2,4,2,1,3,3,2,1,2,6,3,3,6,3,3,5,1,2,1,2,2,2,133,517,1,2,2,1,2,2,2,2,3,2,3,1,4,2,1,8,2,1,4,3,1,1,2,1,2,1,3,1,3,1,8,4,5,2,2,3,2,2,3,0,2,3,3,4,1,3,3,1,1,2,4,3,3,3,6,3,0,1,2,3,4,7,7
1,133,518,1,6,5,9,6,1,5,1,6,3,3,1,10,8,1,12,1,1,1,2,2,1,1,2,5,2,1,2,2,1,1,3,2,2,1,4,2,4,2,1,2,1,4,2,4,4,2,4,3,2,2,4,6,2,2,2,2,1,2,1,2,2,1,1,2,133,518,1,2,2,1,2,2,2,2,3,1,1,1,4,1,1,8,3,2,2,3,2,1,1,1,1,1,4,1,5,5,3,1,1,3,1,2,1,2,2,2,1,3,3,3,2,1,3,1,3,2,2,1,6,3,3,2,2,3,2,2,3,4,8
1,133,519,1,6,1,9,6,1,5,1,6,4,4,1,10,10,10,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,5,2,2,2,1,4,1,1,1,2,1,1,2,2,1,1,2,3,3,2,2,2,1,3,2,2,2,1,1,1,2,1,2,2,2,133,519,1,1,2,2,2,2,1,2,3,2,2,2,3,1,1,8,3,1,1,2,1,1,0,1,2,4,2,4,5,3,6,1,1,3,1,1,1,2,3,3,1,2,3,3,1,2,2,2,3,2,2,2,5,6,6,4,2,4,2,1,3,6,16
1,133,520,1,4,1,9,6,4,4,1,5,4,4,1,10,10,10,4,2,2,2,1,1,2,1,1,1,2,3,4,4,2,2,3,2,3,2,1,2,2,1,3,2,2,3,4,4,4,3,4,4,2,2,5,1,2,1,1,4,2,2,1,2,2,2,2,2,133,520,1,2,2,2,2,2,1,2,3,2,1,1,4,1,1,8,3,3,3,2,2,2,2,2,3,1,3,4,5,5,3,1,1,3,2,2,2,2,2,2,0,3,3,4,2,2,4,4,3,3,2,3,3,6,4,0,2,1,1,3,4,4,9
1,133,521,1,2,4,9,5,4,2,2,5,1,1,2,10,10,10,4,3,2,3,2,3,1,2,3,4,1,1,2,3,2,1,5,2,2,1,4,1,3,3,2,4,3,3,2,2,4,1,2,2,2,2,4,1,2,1,1,4,1,1,2,1,1,2,2,2,133,521,1,1,2,2,2,2,2,2,3,2,2,2,4,2,2,8,2,3,5,1,2,1,2,1,1,1,3,1,1,1,6,4,1,3,2,3,2,2,2,2,3,2,3,4,2,2,4,2,3,3,2,5,2,0,2,1,0,2,0,2,4,7,7
1,133,522,1,6,4,11,5,4,0,1,6,1,1,0,10,7,10,3,2,2,1,1,1,3,1,2,1,1,1,2,3,1,2,5,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,4,4,1,3,2,1,4,2,1,2,3,4,1,2,2,2,2,2,133,522,1,2,2,2,2,2,1,2,3,2,1,1,4,2,1,8,2,1,2,3,0,1,1,4,1,1,3,0,5,4,15,1,5,1,1,1,1,2,1,1,3,3,3,4,2,2,3,1,3,4,2,1,4,4,6,4,2,3,3,4,4,7,7
1,133,523,1,2,4,11,5,1,4,1,5,3,2,1,10,10,10,4,2,2,1,1,1,1,2,2,5,2,1,2,1,2,5,2,2,2,2,3,2,2,1,2,3,3,3,3,3,4,2,3,4,2,1,4,6,1,4,1,4,1,1,1,2,1,2,2,2,133,523,1,2,2,2,2,2,2,2,8,2,3,3,2,2,2,8,2,2,3,2,2,2,2,2,3,2,9,3,2,4,8,1,1,2,2,3,2,2,2,1,3,3,3,2,1,1,3,2,2,1,3,3,4,3,4,0,1,1,0,3,3,10,1
1,133,524,1,9,1,11,1,4,4,1,5,4,4,3,10,10,10,3,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,3,3,2,2,2,1,2,1,1,2,2,1,4,2,2,4,1,1,1,4,1,3,1,2,2,2,1,1,2,1,2,1,2,133,524,1,1,2,2,2,2,2,2,7,2,2,2,3,1,1,8,2,3,2,2,2,1,1,1,1,1,1,2,5,1,14,2,1,3,1,1,1,2,2,1,2,3,3,4,2,1,1,1,2,1,2,2,3,6,3,3,3,4,3,4,4,6,7
1,133,525,1,1,5,11,1,4,4,1,5,4,2,4,10,10,10,1,3,2,1,2,1,1,2,4,5,2,1,2,3,1,1,1,3,3,2,2,1,3,3,1,1,1,1,3,1,2,1,4,1,2,1,4,5,4,5,6,1,1,1,1,1,1,2,2,2,133,525,1,2,2,1,2,2,2,2,7,2,3,1,2,2,2,8,2,3,4,3,2,1,1,1,1,1,2,1,2,1,3,4,1,3,2,3,4,1,3,1,3,2,3,4,2,1,4,2,1,4,3,4,2,2,2,3,1,1,2,3,3,6,18
1,133,526,1,1,0,10,1,1,5,1,6,1,1,1,10,10,10,0,3,2,2,2,2,2,2,3,5,2,3,3,5,2,1,1,3,3,2,1,2,2,1,1,1,1,2,2,2,2,1,3,4,1,2,2,1,1,2,2,3,1,1,2,1,2,1,2,2,133,526,1,2,2,2,2,2,1,2,3,2,2,1,4,2,1,8,1,1,3,1,2,1,1,2,2,2,0,3,3,1,4,2,5,2,3,2,4,1,2,2,3,2,4,2,2,1,2,2,1,2,2,4,2,3,4,4,0,3,3,0,3,6,18
1,133,527,1,2,3,10,5,4,1,1,5,1,1,3,10,12,5,4,3,2,2,3,2,1,2,4,4,2,3,4,4,2,5,5,2,5,2,2,5,1,2,3,4,2,2,2,2,2,2,2,3,2,2,2,6,2,2,6,3,2,2,2,2,1,2,2,2,133,527,1,2,2,2,1,2,1,2,0,1,2,2,2,2,1,8,1,2,3,1,2,1,3,3,2,1,3,1,3,4,6,1,1,3,2,7,3,1,2,2,1,3,3,2,2,2,3,3,3,2,2,3,2,2,3,2,1,2,2,2,4,10,9
1,133,528,1,4,5,10,4,1,5,2,5,3,2,1,10,10,10,4,1,1,1,3,1,2,1,2,1,1,2,4,3,2,1,1,2,2,1,4,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,3,1,2,1,1,1,1,2,2,1,2,133,528,1,2,2,2,2,2,1,2,3,2,3,3,3,1,1,1,2,3,4,1,2,1,1,4,3,1,2,4,5,5,3,1,1,3,3,8,4,2,2,3,3,3,3,3,2,2,4,4,1,2,2,4,6,5,4,3,0,2,3,2,3,10,1
1,133,529,1,10,7,10,5,5,2,2,0,3,3,3,10,10,10,4,2,1,2,3,1,1,3,3,2,2,1,2,3,2,5,5,2,2,3,4,2,2,1,2,1,2,2,1,2,2,2,3,3,1,1,2,1,2,5,2,1,1,1,1,1,1,2,2,2,133,529,1,2,2,1,2,2,2,2,3,2,2,2,4,1,3,8,2,1,0,3,2,1,1,4,2,4,3,4,4,1,6,4,5,2,2,7,4,1,3,3,1,3,3,4,2,2,4,4,3,2,5,5,3,4,4,3,1,3,1,3,4,4,11
1,133,530,1,1,5,10,2,4,1,1,5,4,4,1,10,10,1,4,2,2,2,2,1,1,2,4,1,2,2,2,3,2,3,2,2,2,1,3,2,3,2,3,3,4,2,3,4,5,2,4,3,2,1,5,6,2,3,1,4,2,1,2,1,2,2,2,2,133,530,1,2,2,2,1,2,2,2,3,2,2,2,4,4,2,8,3,3,3,1,2,2,2,4,0,1,1,0,4,1,3,1,1,0,3,4,2,1,3,1,3,3,3,2,2,1,3,4,1,4,2,5,3,2,3,1,2,3,0,3,4,6,7
1,133,531,1,4,4,9,5,5,4,1,5,2,2,1,10,10,10,4,2,1,1,1,1,1,2,3,5,1,2,1,3,3,2,5,2,3,2,2,1,2,1,1,2,1,2,2,1,2,2,4,4,1,2,2,1,4,2,2,2,2,1,1,1,2,2,1,2,133,531,1,2,2,2,2,2,1,2,3,2,2,1,4,2,1,8,2,3,3,2,1,1,1,4,2,4,4,1,5,4,3,1,1,3,1,2,2,2,1,1,3,3,3,4,2,1,1,2,2,4,2,2,5,3,5,3,3,4,3,4,4,7,7
1,133,532,1,6,1,9,5,1,5,1,5,3,1,1,10,10,10,1,2,2,2,1,1,2,1,1,1,3,1,1,9,3,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,4,3,1,1,2,6,3,2,2,2,1,1,1,2,1,2,2,2,133,532,1,2,1,2,2,2,1,2,7,1,2,1,4,2,2,8,3,1,3,2,2,1,3,3,1,1,2,1,2,2,5,1,5,1,2,2,4,2,1,1,3,3,3,4,2,2,3,1,1,2,3,2,3,6,3,2,2,2,1,4,3,10,1
1,133,533,1,1,0,9,3,1,5,1,5,4,4,3,10,10,10,5,3,3,3,1,2,3,3,3,2,2,3,4,4,3,2,2,2,2,1,4,1,1,3,1,1,1,2,2,2,2,2,4,2,1,4,4,1,3,2,3,2,1,1,2,1,2,2,1,2,133,533,1,2,2,1,2,2,2,2,6,2,1,2,4,1,1,8,1,1,5,2,2,3,4,1,2,4,3,4,5,4,3,1,1,2,2,3,2,2,2,2,3,1,2,1,2,2,2,4,3,3,5,5,0,4,6,4,2,3,3,0,4,4,9
1,133,534,1,8,5,8,3,5,4,2,6,3,3,1,10,4,4,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,4,2,2,1,2,2,2,3,2,2,2,1,4,3,1,1,2,1,3,1,2,2,1,1,1,2,1,2,1,2,133,534,1,2,2,2,2,2,1,2,3,2,1,2,4,2,1,8,2,1,3,1,2,1,1,4,2,1,3,4,5,3,3,2,1,3,1,6,1,2,2,1,2,2,3,4,1,1,1,1,3,1,2,4,4,6,4,1,2,3,2,3,3,10,2
1,133,535,1,2,2,8,5,1,5,1,6,4,4,4,10,2,4,6,2,2,2,3,2,1,2,3,5,1,3,2,3,2,2,5,2,5,2,3,2,2,2,3,2,2,3,2,4,4,2,4,3,2,2,4,3,2,3,2,3,1,1,1,1,2,2,1,2,133,535,1,2,2,2,2,2,1,2,3,3,1,1,4,2,2,8,3,1,4,1,2,1,1,2,3,2,9,3,2,1,3,2,1,3,2,3,4,2,2,2,1,3,3,2,2,2,3,3,3,3,2,4,3,3,3,1,2,1,0,2,3,6,17
1,133,536,1,1,5,3,6,1,5,2,5,4,4,6,10,10,10,11,1,1,1,2,1,2,2,3,2,2,3,3,4,2,2,3,2,3,2,3,3,3,2,2,2,1,4,4,4,3,2,3,2,3,2,4,2,2,2,2,3,2,1,1,2,2,2,2,2,133,536,1,2,2,2,2,2,1,2,3,2,1,1,4,1,1,8,2,1,2,2,2,1,1,1,1,1,4,1,4,1,3,2,1,1,2,3,2,2,2,1,1,3,3,3,2,1,3,3,2,3,2,2,6,3,3,1,1,2,1,3,3,6,17
1,133,537,1,4,1,10,7,4,4,1,5,3,3,6,10,10,10,4,1,1,1,1,1,2,1,2,1,2,3,4,4,2,1,2,3,2,1,4,4,2,3,3,2,3,3,3,3,2,1,3,2,3,2,2,3,2,2,2,3,1,1,1,2,1,2,1,2,133,537,1,2,2,2,1,2,2,2,4,2,2,3,2,2,1,8,2,1,3,1,2,1,1,2,3,2,9,3,1,1,1,4,1,3,1,2,2,2,2,1,1,2,2,3,2,1,3,2,2,1,1,2,6,5,2,0,0,3,2,1,3,10,2
1,133,538,1,0,5,4,1,1,4,1,5,4,4,5,10,10,0,2,1,2,3,1,2,2,1,2,5,1,1,3,4,2,1,1,2,4,1,4,1,3,2,3,2,1,2,1,1,2,3,2,3,1,2,1,6,4,1,1,1,1,1,2,2,2,1,2,2,133,538,1,2,2,2,2,2,2,2,3,2,3,4,1,1,1,8,3,1,2,2,1,2,4,2,3,2,9,3,1,1,8,1,2,1,2,1,2,2,2,2,3,3,3,3,2,2,3,3,2,1,1,3,3,5,3,3,1,2,2,2,4,4,11
1,133,539,1,1,5,3,1,1,5,1,5,5,5,5,10,10,10,4,2,1,2,3,3,1,2,4,4,3,3,4,3,2,5,5,2,4,3,0,5,4,1,2,4,2,2,5,1,0,2,3,2,2,4,0,1,3,5,6,5,1,5,1,1,2,2,2,2,133,539,1,2,2,1,2,2,1,2,3,0,1,4,4,1,1,3,7,3,5,1,1,1,3,3,1,1,1,4,2,1,3,4,1,3,3,8,4,2,3,1,3,4,4,4,1,1,4,4,3,4,5,5,3,1,4,1,1,3,1,2,4,4,9
1,133,540,1,4,2,8,7,4,4,1,5,5,5,5,10,10,10,12,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,4,1,4,1,4,3,3,2,2,2,2,3,3,4,4,1,4,3,2,1,4,1,3,2,3,3,2,2,1,2,2,2,2,2,133,540,1,2,2,2,1,1,1,2,7,2,2,4,1,3,1,3,2,3,3,2,1,1,1,1,2,1,3,1,1,1,8,4,1,2,1,3,2,2,2,1,3,3,3,3,2,1,3,3,3,1,2,3,4,3,3,0,2,2,1,3,4,4,9
1,133,541,1,4,3,11,4,1,5,2,5,5,5,5,10,10,10,3,2,1,1,3,2,3,1,2,2,2,2,1,3,1,2,2,2,2,1,4,3,1,1,2,2,2,3,3,0,4,2,3,3,3,2,4,6,3,2,3,2,2,2,1,2,1,2,2,2,133,541,1,2,2,2,2,2,2,2,7,1,2,4,4,1,1,3,5,1,1,1,1,1,1,2,3,2,9,3,1,1,1,4,3,4,1,3,2,2,1,2,2,2,3,4,2,1,3,2,3,4,2,3,5,4,4,0,2,2,1,2,4,4,9
1,133,542,1,6,1,11,5,1,5,2,5,5,5,5,10,10,10,4,2,2,2,3,2,3,2,3,2,2,2,1,3,2,2,2,2,2,1,4,3,3,2,1,3,2,1,1,4,4,2,4,4,1,1,4,2,2,0,1,2,1,1,1,2,2,2,2,2,133,542,1,2,2,1,2,2,2,2,3,2,1,4,4,2,1,3,0,3,2,2,1,2,2,2,3,3,7,1,1,1,9,4,1,3,0,3,2,2,1,3,3,3,3,4,2,2,3,3,1,3,3,3,3,3,3,2,3,0,2,3,4,4,9
1,133,543,1,4,3,10,4,4,4,2,1,5,5,5,10,10,10,4,2,3,3,2,2,3,2,3,5,2,2,4,4,1,4,3,3,3,2,4,2,3,1,3,2,3,3,4,4,4,3,1,1,3,3,4,3,1,2,3,4,1,3,5,2,2,2,1,2,133,543,1,2,2,1,2,2,1,2,3,2,1,4,4,3,1,3,1,3,3,2,3,2,2,4,3,2,9,3,1,1,3,4,3,4,2,3,2,2,2,2,3,3,3,2,2,2,3,2,1,2,5,5,0,2,4,0,1,3,1,2,4,4,9
1,133,544,1,6,1,4,6,4,1,2,5,4,1,4,10,10,10,4,2,2,2,3,2,1,2,3,4,2,1,4,2,2,5,1,1,2,2,3,1,3,3,2,2,2,3,5,2,4,1,3,2,2,1,3,6,2,3,3,2,3,2,1,2,1,2,1,2,133,544,1,2,2,2,2,2,2,2,3,2,1,1,4,2,2,8,3,2,3,2,2,1,1,1,2,1,6,1,4,3,11,1,5,1,1,2,2,3,2,2,3,3,3,3,2,2,3,4,2,4,2,3,3,2,2,0,0,2,0,2,3,10,1
1,133,545,1,4,5,5,6,1,5,1,5,3,3,1,10,10,10,4,2,2,2,2,1,2,1,3,2,2,1,2,1,3,2,2,2,2,1,3,4,1,1,2,3,1,2,2,4,4,2,3,2,2,2,4,6,1,4,6,3,3,2,1,2,2,2,1,2,133,545,1,2,2,2,2,2,2,2,3,3,3,1,1,4,2,8,3,1,4,3,2,2,2,4,2,1,6,1,5,5,3,1,1,3,3,3,2,2,1,1,3,3,3,2,2,2,3,2,1,3,2,5,3,4,6,3,1,2,0,3,3,7,5
1,133,546,1,1,5,5,6,1,5,2,5,4,2,1,10,10,10,4,3,2,2,2,2,1,2,3,4,3,1,2,1,2,4,4,2,2,1,2,4,2,1,3,3,3,2,2,4,4,2,3,3,1,1,4,6,2,3,1,4,3,4,1,2,2,1,2,2,133,546,1,2,2,2,2,2,1,2,3,2,2,3,3,2,2,8,3,1,3,1,2,1,1,1,1,1,3,1,4,5,3,2,1,3,2,3,2,1,1,1,2,2,3,3,2,2,2,2,2,1,2,3,2,1,4,2,1,3,0,2,3,7,5
1,133,547,1,1,6,5,6,1,5,2,5,4,4,1,10,10,4,4,2,2,2,1,1,2,1,1,2,2,1,2,3,2,3,3,1,2,1,4,2,1,2,2,1,1,3,3,4,4,1,4,1,2,0,3,2,1,4,2,2,1,2,1,2,2,2,1,2,133,547,1,2,2,2,2,2,1,2,3,2,1,1,4,2,2,1,2,1,4,2,1,2,2,1,2,1,3,1,3,1,3,2,1,3,3,8,2,2,2,2,3,2,3,1,1,2,1,1,3,1,2,3,3,6,3,2,1,3,0,1,4,4,11
1,133,548,1,10,4,5,6,1,5,2,7,4,2,0,10,10,10,4,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,4,1,3,2,2,1,1,1,1,1,1,2,1,1,2,2,4,4,1,2,2,1,4,2,1,2,1,1,1,1,2,2,2,2,133,548,1,2,2,1,2,2,1,2,7,2,1,2,4,4,1,8,2,0,2,2,2,1,1,1,2,1,5,0,3,1,15,1,1,0,1,1,1,2,1,1,2,4,3,4,1,2,1,1,1,1,2,4,6,6,6,4,2,3,3,3,3,10,1
1,133,549,1,8,5,6,6,1,5,1,6,3,1,1,10,10,10,4,1,1,1,1,1,2,1,2,1,1,1,4,1,3,4,4,2,2,2,2,4,2,1,1,2,2,3,2,2,1,1,4,2,2,3,2,6,3,2,2,2,3,2,1,2,1,1,2,2,133,549,1,2,2,2,1,2,2,2,3,2,1,2,4,2,1,8,3,2,3,2,2,1,1,4,2,1,6,1,5,3,3,1,1,3,1,2,2,2,2,1,2,3,3,4,1,2,3,2,2,2,2,3,6,5,4,1,1,2,3,4,3,7,5
1,133,550,1,4,6,7,6,5,1,2,7,2,2,3,10,10,10,12,3,1,3,1,1,2,1,3,3,2,4,1,3,2,4,2,2,3,2,2,1,2,1,3,3,4,0,2,4,4,2,4,2,1,2,4,1,1,3,1,3,2,2,2,2,2,1,2,2,133,550,1,2,2,2,1,2,1,2,3,2,1,1,4,2,2,8,2,1,3,3,2,1,1,1,1,2,3,1,5,1,8,4,5,0,2,3,2,2,2,2,1,3,3,2,1,2,3,0,1,3,4,2,0,4,5,1,3,1,0,2,4,6,7
1,133,551,1,9,2,7,6,5,4,2,7,4,3,1,10,10,4,4,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,4,5,1,1,1,4,2,3,3,2,4,2,4,2,1,1,3,5,3,4,1,3,1,1,1,2,1,2,2,2,133,551,1,1,2,2,1,2,2,2,8,2,2,3,1,2,1,8,2,3,4,3,2,1,2,4,1,1,3,1,5,5,3,1,1,3,3,3,2,2,2,1,2,3,3,2,2,2,4,2,1,3,2,5,3,5,4,0,3,2,2,3,3,10,1
1,133,552,1,2,0,10,4,1,4,1,6,5,5,3,10,10,10,4,2,2,2,1,1,2,3,1,2,1,2,2,2,1,2,2,2,2,2,3,2,2,2,1,2,2,2,3,3,2,2,3,2,1,2,1,1,3,2,1,3,2,1,2,1,2,2,1,2,133,552,1,2,2,2,2,2,1,2,3,2,2,1,4,1,2,8,2,1,4,1,2,1,2,1,2,1,9,3,5,5,3,1,1,2,2,3,2,2,1,1,2,3,3,4,1,1,1,2,2,1,2,3,3,6,3,1,1,3,2,4,4,4,11
1,133,553,1,6,2,10,5,1,5,1,6,5,4,3,10,10,4,12,2,2,2,1,1,3,2,2,2,2,3,1,3,1,5,2,2,2,1,4,3,3,3,2,3,0,3,5,4,4,2,4,2,1,2,4,6,1,3,2,3,1,1,1,2,1,1,2,2,133,553,1,2,2,2,2,2,2,2,3,2,2,1,4,2,1,3,2,2,4,1,2,1,1,1,2,1,3,1,2,1,6,1,5,2,1,6,1,2,3,1,2,3,3,4,2,1,0,4,3,4,1,2,3,3,2,0,3,3,1,4,4,4,9
1,133,554,1,6,2,10,5,1,5,1,6,5,5,1,10,10,10,4,2,2,2,2,1,2,1,1,1,2,3,4,3,2,5,3,2,2,2,3,2,2,3,1,2,2,2,3,4,4,3,4,1,2,2,3,6,3,2,2,3,1,1,1,2,1,2,2,2,133,554,1,2,2,2,2,2,1,2,3,2,1,1,4,2,1,8,3,1,1,2,2,1,1,1,1,1,3,1,3,1,8,1,1,2,1,4,4,2,2,2,1,3,3,3,2,1,1,2,3,1,2,2,3,5,2,1,2,4,2,2,4,4,9
1,133,555,1,8,1,10,5,4,1,1,5,5,5,4,10,10,10,4,3,3,2,1,1,1,1,2,2,2,3,2,10,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,4,2,2,4,2,1,1,3,2,1,2,6,2,3,2,2,2,2,1,1,2,133,555,1,2,2,2,2,2,1,2,3,2,1,2,3,1,2,8,2,1,3,2,2,1,1,1,2,1,3,2,2,2,4,1,1,3,1,0,2,2,1,1,1,2,3,2,1,2,2,4,3,2,2,3,1,4,3,4,2,3,1,2,4,6,7
1,133,556,1,2,5,9,3,1,5,1,6,5,3,3,10,10,10,0,2,2,2,1,2,3,3,2,2,2,2,4,3,1,5,5,2,2,3,4,2,2,1,2,2,2,2,5,4,4,1,3,1,1,2,4,1,4,2,1,3,2,5,2,2,2,2,2,2,133,556,1,2,2,2,2,2,1,2,3,2,1,1,4,1,1,8,3,3,4,2,2,1,1,4,0,0,0,0,4,4,3,0,1,2,0,3,2,2,2,3,3,4,3,4,3,3,3,4,3,4,1,5,3,4,4,1,0,3,1,2,3,6,18
1,133,557,1,4,1,9,5,2,5,1,5,5,2,1,10,10,10,4,2,2,1,1,1,2,2,1,1,1,1,2,3,2,2,2,2,5,3,2,1,1,1,1,1,2,2,2,2,3,1,4,4,2,1,3,1,4,2,2,4,1,1,2,2,2,1,1,2,133,557,1,2,2,2,2,2,1,2,4,3,3,3,1,2,1,8,2,3,4,1,2,1,1,1,1,1,4,1,1,1,2,4,1,3,2,3,4,2,2,1,2,3,3,4,2,1,3,2,3,4,3,3,4,5,6,3,1,1,2,4,3,10,1
1,133,558,1,6,3,9,4,4,2,1,5,5,5,3,10,10,10,4,2,2,2,1,2,1,2,3,2,3,2,4,4,3,5,5,2,2,1,4,1,1,1,2,2,3,2,2,3,3,2,4,2,2,2,3,6,2,3,2,2,1,3,2,2,2,1,1,2,133,558,1,2,2,2,2,2,2,2,3,2,2,2,3,5,2,0,7,1,2,2,1,1,1,2,3,4,9,3,4,1,13,4,1,3,1,5,4,2,2,2,3,4,4,4,2,2,3,4,3,4,5,5,3,3,6,2,2,3,0,1,3,4,8
1,133,559,1,2,3,9,4,4,3,1,5,5,5,4,10,10,10,4,3,2,2,2,2,1,2,3,5,2,3,4,10,2,5,2,2,3,2,2,2,4,1,2,3,1,2,2,4,3,2,3,3,1,2,4,6,1,5,2,4,1,5,1,2,1,2,2,2,133,559,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,8,2,1,5,2,2,1,1,4,1,1,4,4,4,1,8,2,1,3,1,8,4,2,2,2,1,3,3,4,1,2,4,3,3,4,2,5,2,2,4,3,1,3,0,3,3,4,8
1,133,560,1,1,6,9,5,4,1,1,5,5,2,1,10,10,10,1,3,3,2,1,2,1,2,3,2,2,3,3,4,2,3,2,3,3,2,2,2,2,1,1,1,1,3,2,4,4,1,2,1,1,1,4,6,3,1,1,3,2,1,1,1,2,2,1,2,133,560,1,2,2,2,2,2,1,2,3,1,1,1,4,2,1,8,2,1,3,2,2,1,1,1,2,4,4,1,5,2,18,2,5,2,1,1,2,2,1,1,1,3,3,3,1,1,3,2,3,4,2,2,1,3,4,3,0,3,2,3,4,7,7
