COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99
1,203,689,1,1,3,4,5,1,2,4,1,2,2,1,3,2,2,3,3,3,2,1,2,3,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,3,1,2,4,3,1,1,2,1,2,3,2,1,2,2,1,2,2,1,1,1,1,1,,220,3068,9,1,4,0,4,4,5,5,5,5,5,0,0,0,4,3,3,2,2,20,3,21,202
1,203,690,1,1,2,6,3,1,3,1,1,2,2,5,4,3,3,3,3,4,1,4,1,3,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,4,2,2,1,2,1,4,1,4,3,4,1,1,1,1,2,2,3,3,1,2,2,2,3,5,2,1,1,1,1,,220,3069,0,1,3,2,3,3,3,4,2,2,3,1,3,3,1,4,6,4,1,20,3,61,202
1,203,691,1,3,4,10,6,1,1,2,2,1,1,2,3,4,2,2,2,2,2,4,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,3,1,2,1,2,1,3,3,3,4,3,1,1,2,2,2,3,2,2,1,1,1,2,5,2,1,2,2,2,,220,3069,1,1,3,2,3,3,2,2,1,2,2,2,3,2,1,3,2,5,2,20,3,61,103
1,203,692,1,1,3,2,5,5,0,4,2,2,1,2,5,0,5,0,5,2,5,5,5,5,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,3,1,2,1,2,5,4,0,6,4,3,0,0,0,4,1,4,3,1,1,2,0,4,0,5,5,0,,220,3069,2,1,4,0,3,4,5,5,5,5,5,0,0,0,4,5,0,0,5,20,3,51,200
1,203,693,1,1,3,11,1,3,2,1,2,2,2,3,2,3,3,2,2,3,2,3,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,4,2,1,1,3,3,3,4,3,1,1,2,1,3,3,2,4,1,2,1,2,4,2,1,2,1,1,,220,3069,3,1,3,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,2,20,3,21,200
1,203,694,1,1,4,10,7,1,1,3,1,2,1,2,4,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,4,2,1,2,2,1,1,2,3,3,4,2,3,1,2,2,2,3,3,4,3,1,1,3,3,2,1,2,2,2,,220,3069,4,1,3,4,3,3,2,2,2,2,2,1,2,2,1,3,2,3,3,20,3,41,102
1,203,695,1,1,4,5,5,4,1,3,1,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,4,1,1,4,3,1,1,1,2,3,4,1,3,2,1,3,2,3,3,2,3,1,1,2,2,3,5,1,2,2,,220,3069,5,1,2,2,2,2,4,4,4,4,4,4,4,4,1,4,3,3,2,20,3,71,104
1,203,696,1,3,3,2,6,1,2,1,1,1,2,3,2,2,2,3,4,3,3,4,3,3,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,3,1,2,1,2,1,3,4,2,1,1,2,1,3,3,1,2,1,2,1,2,1,1,2,2,1,1,,220,3069,6,1,3,1,1,3,2,2,2,2,2,2,2,2,1,2,1,2,3,20,3,61,201
1,203,697,1,2,4,7,6,1,2,1,1,2,2,2,2,3,3,1,1,3,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,3,4,1,2,4,4,3,3,4,3,2,0,1,4,4,2,4,3,1,1,1,1,2,1,2,1,1,,220,3069,7,1,2,2,3,3,2,2,2,2,3,3,3,3,1,2,2,2,2,20,3,51,103
1,203,698,1,2,4,2,5,2,1,3,2,1,2,1,3,2,2,2,2,3,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,4,1,1,2,2,1,1,3,3,3,4,2,1,1,4,1,2,2,2,4,2,2,1,2,5,2,1,2,1,2,,220,3069,8,1,3,2,3,3,3,2,2,3,2,2,2,1,1,3,2,2,2,20,3,81,103
1,203,699,1,4,3,7,7,1,3,2,1,1,2,1,3,3,3,2,2,3,2,4,3,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,3,1,1,1,2,2,3,3,2,1,1,2,1,4,3,2,3,1,1,1,1,2,2,1,3,1,1,,220,3069,9,1,2,2,3,3,4,3,2,2,3,4,3,3,1,2,1,2,1,20,3,71,201
1,203,700,1,1,3,9,6,1,2,1,1,1,2,1,3,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,1,3,3,3,4,2,1,1,2,3,4,1,2,1,1,2,1,1,5,2,1,1,1,1,,220,3070,0,1,3,2,1,3,2,2,1,2,2,1,2,3,1,3,2,2,2,20,3,71,201
1,203,701,1,6,4,6,7,1,2,1,1,1,2,1,2,2,2,1,1,3,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,2,1,2,2,1,1,3,3,3,4,3,4,3,2,3,4,1,1,4,2,2,2,2,0,4,0,5,5,0,,220,3070,1,1,4,0,3,3,2,2,2,2,3,3,3,3,4,4,2,2,2,20,3,11,103
1,203,702,1,2,2,2,5,2,3,2,1,1,1,1,5,0,5,0,5,0,5,5,5,5,4,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,4,1,2,4,0,7,4,4,0,5,4,0,2,1,3,4,3,3,2,2,1,2,4,4,0,1,2,3,2,1,1,,220,3070,2,1,3,4,3,3,5,5,5,5,5,0,0,4,4,3,4,3,2,20,3,11,201
1,203,703,1,1,4,9,3,1,2,3,2,1,2,1,3,3,2,1,2,3,2,4,3,3,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,4,1,2,3,3,4,2,1,1,2,3,2,1,2,4,1,2,1,4,3,2,3,1,3,3,,220,3070,3,1,3,2,3,1,3,1,2,2,4,4,2,3,1,2,5,2,2,20,3,21,201
1,203,704,1,2,4,3,4,2,2,1,1,1,2,1,2,3,1,3,4,3,2,4,3,3,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,3,3,1,1,2,2,2,1,3,2,1,1,1,2,2,2,1,1,2,3,,220,3070,4,1,3,4,3,3,1,2,4,2,1,1,2,2,1,1,3,2,2,20,3,61,103
1,203,705,1,3,4,6,5,1,2,4,1,1,2,1,2,3,2,3,3,3,2,2,3,3,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,5,1,3,4,4,3,4,4,1,2,0,2,2,1,2,1,2,2,1,1,2,2,1,1,3,4,,220,3070,5,1,3,3,3,1,1,1,5,1,1,1,3,3,1,2,5,5,2,20,3,31,102
1,203,706,1,1,4,5,5,1,3,2,2,1,2,1,3,2,1,1,5,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,3,2,1,1,2,1,3,4,2,1,1,2,2,4,3,2,2,2,1,2,2,3,2,1,2,1,1,,220,3070,6,1,3,2,1,3,2,2,3,2,4,4,3,3,2,1,1,2,2,20,3,71,200
1,203,707,1,2,4,4,6,2,2,4,1,2,1,4,3,3,3,1,3,2,2,2,3,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,4,2,1,1,3,3,3,3,3,1,1,2,3,1,1,1,4,2,1,1,2,1,1,3,1,1,1,,220,3070,7,1,3,3,3,3,3,2,1,1,3,3,2,3,1,3,2,2,1,20,5,93,102
1,203,708,1,1,3,4,5,1,3,1,2,2,1,2,3,3,2,3,3,3,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,4,2,1,1,3,1,2,4,1,1,1,3,3,2,3,1,1,1,4,1,2,1,3,2,2,2,2,,220,3070,8,1,3,2,3,3,2,2,2,2,3,2,3,3,1,2,3,4,1,20,5,33,103
1,203,709,1,2,3,5,5,1,3,1,1,2,1,2,3,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,3,3,4,3,3,1,2,2,4,1,2,3,2,1,1,2,5,2,1,2,2,3,,220,3070,9,1,3,2,3,3,2,2,2,2,2,2,2,2,1,3,3,4,1,20,5,33,103
1,203,710,1,1,4,3,5,3,3,4,1,3,2,1,5,1,1,1,1,0,5,5,1,1,4,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,4,3,1,4,4,2,1,2,3,6,4,3,0,0,0,4,4,0,0,4,4,0,0,4,0,5,5,0,,220,3071,0,1,4,0,1,3,5,5,5,5,1,0,1,0,4,1,2,3,3,20,5,23,103
1,203,711,1,3,3,9,4,1,2,4,1,2,2,1,3,3,3,1,1,3,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,4,1,2,4,2,1,4,4,2,1,1,4,3,1,1,2,1,2,1,3,0,2,2,1,2,5,2,1,3,1,2,,220,3071,1,1,3,4,3,4,5,3,2,1,2,3,0,3,2,3,1,2,2,20,5,43,103
1,203,712,1,3,4,9,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,4,2,4,3,1,4,1,2,2,1,4,6,1,2,2,2,1,1,2,2,2,1,4,2,6,2,1,2,2,2,,220,3071,2,1,3,4,3,4,2,2,2,2,2,2,2,2,1,2,2,3,1,20,5,73,102
1,203,713,1,1,3,7,4,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,3,3,4,2,1,1,2,1,3,1,2,1,1,1,1,1,4,2,1,3,1,1,,220,3071,3,1,3,2,3,3,2,2,2,2,2,2,2,2,1,3,1,2,2,20,5,63,100
1,203,714,1,2,4,3,6,1,2,1,1,2,2,1,2,2,2,2,2,3,1,1,2,3,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,4,1,1,2,2,1,1,3,2,3,4,2,1,1,2,2,3,3,2,4,1,2,1,2,0,1,2,3,2,2,,220,3071,4,1,3,3,3,4,3,2,2,1,2,2,3,3,1,3,3,2,2,20,5,23,102
1,203,715,1,3,3,9,6,2,2,3,1,1,2,4,2,2,3,1,2,3,1,1,3,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,4,1,1,1,3,4,3,4,3,1,2,2,1,3,3,2,3,2,2,1,2,2,2,2,1,2,3,,220,3071,5,1,3,3,3,3,2,2,4,2,3,2,2,2,1,3,2,4,2,20,5,23,101
1,203,716,1,1,6,12,1,1,2,3,1,2,1,3,3,3,3,2,3,3,2,5,5,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,3,1,3,1,4,2,3,4,3,1,1,1,3,4,3,1,2,2,1,1,2,0,2,4,1,5,0,,220,3071,6,1,4,0,4,4,5,5,5,5,5,0,0,0,4,1,3,1,2,20,5,53,101
1,203,717,1,3,3,11,8,2,2,1,1,1,2,2,3,2,3,1,1,3,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,4,3,2,2,5,1,1,3,2,2,4,3,1,1,2,3,2,1,2,1,2,2,1,1,2,2,1,1,2,2,,220,3071,7,1,3,3,3,3,1,3,2,3,2,3,1,1,1,3,4,3,2,20,5,33,100
1,203,718,1,4,3,10,5,1,2,3,1,2,2,4,2,2,2,0,4,4,4,4,4,4,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,3,1,1,6,1,1,1,4,3,4,1,3,2,1,2,1,1,3,4,3,1,1,3,6,1,5,1,3,4,,220,3071,8,1,3,4,3,3,4,4,4,4,4,4,4,4,1,3,3,1,1,20,5,93,102
1,203,719,1,2,3,10,6,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,4,4,2,1,2,2,1,1,3,4,3,4,4,1,1,2,2,2,3,2,4,1,1,1,1,3,2,2,2,1,3,,220,3071,9,1,3,4,3,3,2,2,2,2,4,2,2,2,1,3,2,4,2,20,5,63,101
1,203,720,1,4,4,10,7,1,2,3,2,1,1,1,2,2,2,1,4,4,4,4,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,4,3,1,2,3,1,1,3,3,3,3,3,1,1,2,3,1,1,2,2,5,1,1,3,3,2,1,3,2,3,,220,3072,0,1,3,4,3,3,2,2,1,2,2,2,1,1,1,1,4,2,2,20,5,83,102
1,203,721,1,2,3,9,6,1,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,4,1,1,1,3,2,3,4,3,2,1,1,2,1,1,1,1,4,1,1,3,3,2,1,1,1,1,,220,3072,1,1,3,1,1,3,2,3,1,4,2,4,2,2,1,2,2,2,3,20,5,73,100
1,203,722,1,2,5,4,5,1,3,3,1,1,2,1,3,3,3,3,2,3,2,3,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,3,1,2,1,2,3,2,1,1,2,1,2,3,1,2,1,2,4,1,4,2,1,3,1,2,,220,3072,2,1,3,2,3,4,3,3,2,3,3,2,3,3,1,3,1,2,2,20,5,83,102
1,203,723,1,5,4,10,5,1,2,1,1,1,2,2,2,2,5,2,1,1,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,3,2,1,3,3,1,1,3,3,3,4,3,1,1,0,0,4,0,5,5,0,,220,3072,3,1,4,0,3,3,1,2,1,2,2,2,2,1,1,1,3,3,2,20,5,23,103
1,203,724,1,2,3,6,7,2,0,4,1,2,2,3,2,2,2,2,2,3,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,4,2,2,4,4,2,1,3,4,3,4,3,1,2,4,2,4,1,3,4,2,2,1,2,3,2,1,3,2,2,,220,3072,4,1,3,4,3,3,2,2,2,2,2,2,2,2,1,3,2,4,1,20,5,73,101
1,203,725,1,1,3,8,7,1,3,2,1,2,2,1,1,2,3,2,3,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,4,3,2,2,3,1,1,3,3,2,4,3,1,2,4,2,2,1,4,0,0,4,4,0,0,4,0,5,5,0,,220,3072,5,1,4,0,1,3,2,1,4,2,2,4,3,4,1,3,2,2,1,20,5,33,100
1,203,726,1,4,4,10,6,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,3,3,2,2,1,1,2,1,2,3,1,4,1,1,1,1,4,2,1,3,1,1,,220,3072,6,1,1,2,1,3,2,2,2,2,2,3,3,3,1,3,1,2,2,20,5,93,104
1,203,727,1,2,3,11,5,1,2,3,1,2,2,2,2,2,2,2,2,3,1,3,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,4,2,1,2,1,1,1,3,3,3,3,3,1,1,2,1,4,3,2,3,2,2,1,2,1,2,2,3,2,2,,220,3072,7,1,1,2,1,3,2,2,1,2,3,3,3,3,1,3,2,2,2,20,5,33,102
1,203,728,1,1,2,4,5,1,2,3,1,2,1,1,1,2,4,1,1,4,3,1,4,4,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,3,2,1,1,2,1,3,3,3,2,1,2,3,1,1,2,3,2,1,1,2,5,1,5,1,4,5,,220,3072,8,1,3,4,3,3,3,4,2,2,3,2,1,1,1,4,3,0,1,20,5,43,103
1,203,729,1,1,3,11,5,1,3,2,1,2,1,1,3,2,2,2,4,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,2,1,2,2,1,1,3,3,3,4,3,1,1,4,2,2,3,2,4,3,1,1,2,1,2,1,3,2,3,,220,3072,9,1,3,4,3,3,2,2,4,4,3,4,2,2,1,3,3,5,2,20,5,23,104
1,203,730,1,3,3,7,8,1,1,2,1,1,2,1,2,2,2,1,2,3,2,4,2,4,4,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,7,4,4,0,5,4,0,2,1,1,2,2,2,1,2,3,2,2,1,1,6,2,2,1,2,2,,220,3073,0,1,3,4,3,3,2,2,5,2,2,1,2,1,4,1,2,2,5,20,5,73,100
1,203,731,1,1,3,3,5,1,2,3,2,1,1,4,2,2,1,3,3,1,5,1,3,3,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,3,4,2,4,6,1,1,3,4,3,3,5,3,2,1,3,2,3,3,4,3,1,1,3,7,2,3,3,2,4,,220,3073,1,1,3,4,3,3,4,1,1,2,1,1,1,1,1,1,3,1,2,20,5,33,101
1,203,732,1,1,3,3,6,1,1,2,2,1,2,1,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,4,2,2,1,2,1,3,3,1,3,2,1,1,4,1,3,3,2,4,1,2,4,1,6,2,3,1,3,2,,220,3073,2,1,3,4,3,1,2,1,2,1,1,2,1,2,1,3,0,2,3,20,5,33,100
1,203,733,1,2,3,10,6,1,2,1,1,2,1,1,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,4,2,4,2,1,1,1,3,2,2,3,2,1,1,2,2,2,3,2,3,1,2,1,1,5,2,1,2,2,2,,220,3073,3,1,3,2,1,3,1,2,1,3,3,2,2,3,1,3,2,2,2,20,5,13,101
1,203,734,1,1,2,8,4,1,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,3,1,2,1,1,1,2,1,3,4,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,3,1,4,3,,220,3073,4,1,3,4,3,4,5,2,5,5,5,0,0,0,4,5,3,1,1,20,5,13,102
1,203,735,1,3,3,10,6,2,3,1,2,1,1,1,3,1,2,2,3,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,4,2,1,3,1,1,1,3,4,3,4,3,1,1,2,2,3,3,2,4,2,2,1,1,2,2,0,2,2,2,,220,3073,5,1,3,2,1,3,2,1,2,1,2,3,1,2,1,3,2,2,2,20,5,43,100
1,203,736,1,3,3,8,6,1,2,2,2,1,2,1,3,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,3,2,2,2,1,1,4,1,3,3,2,2,1,2,1,1,6,2,1,2,2,2,,220,3073,6,1,1,1,1,3,3,2,2,2,3,2,3,3,1,1,2,2,3,20,5,13,104
1,203,737,1,3,4,4,6,2,1,3,1,1,2,2,3,2,5,3,1,3,3,1,3,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,2,1,1,3,3,3,3,3,1,1,2,3,2,1,2,2,2,1,1,3,4,1,1,2,2,3,,220,3073,7,1,3,4,3,3,3,3,1,5,2,2,3,3,1,2,3,4,2,20,5,43,103
1,203,738,1,1,3,3,5,1,2,3,2,1,2,1,3,2,2,2,4,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,3,2,1,2,3,1,1,2,1,2,3,2,1,1,2,1,1,1,2,2,3,2,2,,220,3073,8,1,1,2,3,3,2,4,4,2,2,2,2,3,1,3,2,2,2,20,5,53,102
1,203,739,1,3,3,9,6,1,1,2,2,1,1,1,2,2,2,3,3,2,3,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,3,2,3,4,2,1,1,2,1,4,3,1,4,2,1,1,2,3,2,1,1,2,2,,220,3073,9,1,3,4,3,3,4,4,4,4,4,4,4,4,1,2,2,2,2,20,5,63,102
1,203,740,1,2,4,9,5,1,2,3,1,2,2,2,2,3,3,1,2,3,2,2,3,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,3,2,3,4,3,3,2,1,2,2,3,1,3,2,1,1,3,6,2,1,3,2,3,,220,3074,0,1,3,2,3,3,2,1,4,5,2,4,2,1,1,3,2,4,2,20,9,41,705
1,203,741,1,4,4,10,4,1,2,1,1,2,2,2,2,3,3,1,1,3,1,3,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,3,1,2,5,1,4,4,3,3,4,2,1,1,3,4,2,1,2,3,4,1,2,2,7,2,1,3,1,1,,220,3074,1,1,3,2,3,4,2,2,1,2,3,4,4,3,1,4,3,2,1,20,9,31,701
1,203,742,1,2,3,7,6,1,2,1,1,1,2,1,2,2,3,2,3,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,3,1,2,3,1,1,3,3,3,4,3,3,2,1,3,4,1,2,2,3,1,1,2,5,3,4,4,4,5,,220,3074,2,1,3,2,3,3,5,5,5,5,5,0,0,0,4,1,6,1,1,20,9,81,703
1,203,743,1,2,6,11,5,3,2,4,1,2,2,5,2,2,3,3,5,3,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,3,1,1,5,1,1,1,4,3,4,1,3,3,1,1,4,3,3,4,2,1,1,2,5,3,4,4,4,5,,220,3074,3,1,3,4,4,4,5,5,5,5,5,0,0,0,4,5,6,0,1,20,9,87,127
1,203,744,1,2,3,10,6,1,2,1,1,2,2,2,2,2,2,3,3,0,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,3,3,4,2,1,1,2,2,1,3,3,4,2,1,1,2,5,1,4,5,5,0,,220,3074,4,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,2,5,20,9,71,702
1,203,745,1,1,2,6,6,3,2,1,2,2,1,3,3,2,2,2,1,2,1,2,3,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,4,1,1,3,2,1,4,4,4,3,4,6,2,2,0,3,4,3,3,4,2,1,1,2,0,2,5,1,4,5,,220,3074,5,1,3,4,3,3,2,2,4,4,2,2,2,2,4,4,2,2,2,10,4,25,600
1,203,746,1,1,3,2,3,1,1,4,1,1,1,2,3,3,3,1,1,2,2,2,3,3,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,3,3,2,3,1,2,2,2,3,1,4,3,1,1,1,7,1,1,1,3,2,,220,3074,6,1,2,2,3,4,3,1,1,1,2,1,2,1,1,1,3,1,1,10,4,97,105
1,203,747,1,1,2,7,6,2,3,4,1,2,2,3,3,3,5,2,4,0,5,5,5,3,4,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,4,4,3,4,3,7,4,4,1,1,1,3,3,3,2,1,3,2,3,2,1,2,1,1,2,0,3,4,5,5,0,,220,3074,7,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,6,47,128
1,203,748,1,2,2,4,7,1,3,1,2,1,1,2,2,2,3,3,1,3,1,4,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,1,4,2,2,2,1,3,3,3,4,3,1,1,2,3,2,1,3,4,1,2,1,1,6,3,4,4,4,5,,220,3074,8,1,3,4,3,3,5,5,5,5,5,0,0,0,4,5,6,2,1,10,6,17,131
1,203,749,1,1,6,5,6,1,3,1,1,2,1,2,2,3,3,3,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,4,2,1,1,3,1,1,1,4,3,4,4,1,2,2,2,2,2,2,2,1,2,1,1,2,2,3,5,1,2,,220,3074,9,1,3,4,3,3,2,3,1,3,1,2,1,2,1,1,2,4,2,10,6,27,125
1,203,750,1,3,6,8,7,1,2,3,2,2,1,1,1,2,2,2,1,2,1,4,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,4,3,1,2,1,2,1,2,3,3,3,2,1,1,2,2,1,1,2,1,2,2,1,2,3,1,3,1,3,4,,220,3075,0,1,3,3,3,3,4,4,4,4,4,4,4,4,1,1,6,1,1,10,6,47,130
1,203,751,1,1,5,10,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,3,1,4,2,1,1,3,1,3,4,2,3,2,3,3,1,1,1,2,1,1,1,3,3,1,3,1,3,2,,220,3075,1,1,3,3,2,1,3,1,2,4,5,0,0,0,1,1,1,2,2,10,6,47,125
1,203,752,1,1,7,11,5,1,0,4,3,3,3,1,1,2,2,2,2,3,5,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,4,2,3,1,2,1,1,1,2,2,1,4,3,1,1,2,3,1,1,1,3,3,1,4,3,0,1,4,4,4,5,,220,3075,2,1,3,4,4,4,5,5,5,5,5,0,0,0,4,2,6,0,1,10,6,47,207
1,203,753,1,4,2,5,6,1,1,2,1,2,1,4,2,2,2,3,3,3,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,4,4,1,1,1,3,3,3,1,1,1,1,2,1,3,3,4,4,1,1,5,1,3,1,3,1,2,,220,3075,3,1,3,2,4,3,2,1,1,2,2,1,3,3,1,3,2,4,2,10,6,87,122
1,203,754,1,1,4,4,4,1,2,3,1,2,1,3,2,2,2,1,2,3,2,1,3,3,4,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,4,3,1,1,3,1,3,3,3,3,2,3,2,2,3,2,3,2,1,1,3,4,2,2,1,2,2,,220,3075,4,1,3,4,3,3,2,2,1,2,2,2,2,2,1,1,3,1,1,10,6,27,120
1,203,755,1,1,4,3,3,2,3,1,1,2,2,4,1,0,5,1,5,0,1,1,5,5,4,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,4,3,1,1,1,1,1,1,4,3,4,5,3,3,1,3,1,1,1,2,2,1,1,3,0,2,1,1,3,3,,220,3075,5,1,3,4,3,3,2,2,2,2,2,2,2,2,1,1,3,1,1,10,6,17,202
1,203,756,1,2,4,10,4,3,2,4,1,1,2,1,2,2,2,3,1,3,2,4,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,3,4,3,4,4,3,1,1,3,4,1,2,4,3,1,1,3,6,2,2,2,2,2,,220,3075,6,1,3,4,3,3,2,2,2,2,2,2,2,2,1,2,2,4,2,10,6,67,202
