COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96
1,92,974,1,3,4,1,1,1,5,4,7,2,4,2,3,2,1,1,3,3,4,2,2,2,1,1,2,3,3,3,2,4,6,2,4,2,5,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,3,2,2,4,1,1,2,2,5,1,1,2,2,4,2,2,2,2,,209,2097,4,2,2,1,2,2,1,9,2,2,2,2,3,2,2,2,4,3,3,3,8,40
1,92,975,1,3,4,6,2,1,5,3,10,3,4,1,2,5,2,2,2,3,1,2,2,2,1,1,3,1,1,4,4,4,2,4,2,2,4,2,3,3,3,3,1,1,1,2,2,1,1,2,2,2,1,1,1,4,2,1,1,2,3,2,3,2,2,2,1,2,2,1,,209,2097,5,1,1,1,1,2,1,1,3,1,3,3,4,2,2,2,4,4,3,2,2,20
1,92,976,1,3,4,6,3,1,5,3,10,2,2,1,2,2,4,2,2,1,2,2,1,2,1,1,2,2,1,5,2,2,6,4,2,12,12,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,4,1,2,3,9,9,9,9,3,1,2,1,3,2,4,,209,2097,6,1,1,1,1,2,2,1,1,1,2,2,4,4,5,2,1,4,3,2,1,21
1,92,977,1,3,4,3,3,1,5,1,2,0,3,2,1,3,2,2,4,5,3,3,2,1,2,2,2,2,1,3,6,3,4,2,1,2,4,0,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,3,2,1,1,2,1,9,9,9,9,9,1,1,3,2,1,0,,209,2097,7,1,1,2,2,1,1,9,3,4,4,4,3,2,4,0,0,1,3,1,5,12
1,92,978,1,3,4,5,1,1,5,4,3,2,3,1,1,1,4,2,1,2,1,2,2,2,1,1,3,1,1,3,2,2,3,2,4,1,4,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,3,2,4,1,3,2,1,2,1,1,1,2,2,1,1,2,4,,209,2097,8,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,3,3,1,4,31
1,92,979,1,3,4,2,5,1,5,1,2,4,4,3,1,3,6,1,4,3,1,1,2,1,2,2,4,2,1,4,4,4,2,4,2,1,3,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,3,1,5,1,2,1,2,2,1,2,1,4,4,2,3,3,,209,2097,9,2,2,2,2,2,2,1,3,4,3,3,3,3,3,4,1,2,3,1,5,33
1,92,980,1,5,4,3,5,3,5,3,4,0,5,1,1,3,1,2,3,1,1,3,1,2,2,2,4,1,1,4,4,4,3,6,1,2,6,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,4,2,1,1,1,1,2,4,5,1,3,1,3,4,1,3,2,0,,209,2098,0,1,1,1,1,1,1,9,2,1,2,1,4,2,5,2,4,2,3,2,2,15
1,92,981,1,3,4,5,5,3,5,4,10,4,4,1,1,3,3,2,2,2,2,2,3,2,2,1,4,1,2,4,3,3,6,5,5,1,5,7,2,2,1,2,1,3,1,2,2,1,2,1,1,2,3,2,1,4,2,1,1,1,1,1,3,1,2,4,1,2,1,4,,209,2098,1,1,1,1,1,1,2,1,2,2,2,2,3,2,2,2,4,2,3,2,1,22
1,92,982,1,3,4,5,4,4,5,2,9,2,2,2,2,5,2,5,2,5,3,3,1,1,1,2,2,2,1,3,4,4,5,2,4,3,4,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,4,1,1,2,1,2,1,1,2,2,4,1,2,0,4,,209,2098,2,1,1,2,2,2,2,1,3,4,4,2,1,4,4,3,3,3,3,2,1,11
1,92,983,1,3,4,4,4,4,5,4,6,2,4,2,1,1,1,5,3,5,3,3,1,1,1,1,5,1,1,3,4,5,6,4,4,3,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,3,1,1,1,2,1,9,9,9,9,9,9,2,4,1,1,1,4,,209,2098,3,1,1,2,2,2,2,9,2,1,3,1,1,1,1,1,3,2,3,2,1,30
1,92,984,1,4,4,0,2,2,5,4,3,1,2,1,1,3,1,2,3,3,1,3,2,3,2,1,4,3,1,3,2,2,6,4,3,2,3,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,4,2,2,1,1,2,1,3,1,1,1,1,1,1,4,,209,2098,4,1,1,1,1,2,2,9,2,2,2,2,2,2,2,2,2,2,3,1,4,30
1,92,985,1,2,3,7,1,1,5,1,2,3,4,1,2,5,5,1,4,3,2,2,2,3,2,2,2,1,2,3,3,3,5,2,1,3,4,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,3,3,4,4,5,9,9,9,9,9,9,1,4,3,2,2,2,,209,2098,5,1,2,2,2,2,2,9,3,4,3,3,5,4,5,3,3,4,3,1,5,32
1,92,986,1,2,3,5,4,2,5,5,11,1,5,1,2,4,6,2,3,2,2,2,2,3,2,1,4,2,1,3,1,2,4,2,4,3,5,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,4,5,1,3,1,9,9,2,1,9,1,3,1,1,2,0,,209,2098,6,1,2,1,0,1,1,9,1,1,2,2,4,2,4,0,1,4,3,1,2,10
1,92,987,1,3,3,5,1,1,5,4,7,4,3,1,1,6,2,2,1,3,3,4,2,2,2,2,1,2,1,3,5,2,2,5,5,2,3,2,2,2,1,1,1,2,1,2,2,1,2,1,3,2,3,2,1,4,1,1,9,1,5,3,3,1,1,4,1,1,1,4,,209,2098,7,1,1,2,2,1,1,9,2,2,4,4,4,4,2,2,2,3,3,3,8,40
1,92,988,1,3,3,3,3,1,5,1,2,4,4,3,2,5,1,1,3,3,2,3,3,3,2,2,4,1,3,4,2,2,3,2,4,1,12,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,4,2,2,2,5,1,1,3,5,2,3,2,3,3,3,2,3,1,,209,2098,8,1,2,2,2,2,2,1,4,4,4,4,5,4,5,4,3,4,3,1,5,33
1,92,989,1,3,3,4,1,1,5,1,3,4,4,1,1,3,2,2,3,3,2,2,2,3,3,2,4,2,1,2,2,2,5,5,5,2,3,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,3,2,2,2,1,2,2,3,2,2,2,4,5,3,2,2,,209,2098,9,2,2,1,2,2,2,9,2,4,2,2,5,3,5,4,2,2,3,1,5,30
1,92,990,1,3,3,3,1,4,5,2,9,2,3,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,3,2,2,1,4,2,4,5,1,1,1,3,1,1,2,1,2,2,1,1,1,3,2,1,1,1,4,2,2,1,1,3,1,1,1,1,2,2,0,2,0,,209,2099,0,1,1,2,0,2,2,1,2,2,2,1,3,0,3,1,2,3,3,2,1,14
1,92,991,1,2,2,2,5,1,5,1,2,2,4,2,1,3,2,3,3,3,2,5,2,2,2,2,2,1,2,2,2,2,4,2,4,4,7,2,2,2,1,1,1,1,2,1,2,1,2,2,3,1,2,2,3,2,2,5,1,2,5,2,1,3,1,3,2,1,1,4,,209,2099,1,1,2,1,2,2,2,1,0,1,4,3,3,3,3,3,3,1,3,1,5,31
1,92,992,1,2,2,7,1,2,5,1,2,4,4,3,2,1,5,2,2,2,1,1,1,3,2,1,3,1,2,3,1,1,5,5,4,1,2,4,1,1,1,1,1,2,1,2,2,1,2,1,2,1,3,1,2,3,4,2,1,3,3,1,1,9,2,3,2,3,2,2,,209,2099,2,2,2,2,2,2,2,1,4,3,2,1,3,2,3,2,2,4,3,1,5,30
1,92,993,1,5,2,4,1,1,5,1,2,3,4,3,3,6,4,2,2,2,2,2,2,3,3,2,4,3,3,5,6,6,7,4,2,12,12,0,3,0,0,0,0,3,3,3,3,3,3,3,3,3,5,3,4,5,6,6,9,9,9,9,9,9,0,0,5,3,2,2,,209,2099,3,1,2,2,2,2,2,9,0,4,0,2,3,0,0,0,0,4,3,1,5,30
1,92,994,1,3,2,7,2,1,5,1,2,2,1,1,1,1,2,2,3,5,1,0,1,3,2,2,4,2,1,1,4,4,4,2,4,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,3,1,2,3,9,9,9,9,9,2,1,2,2,2,3,,209,2099,4,2,2,2,2,2,2,9,2,0,1,1,1,2,2,2,4,3,3,1,5,31
1,92,995,1,4,2,2,5,1,5,4,7,2,3,1,1,3,2,2,3,3,4,3,1,1,2,1,2,2,1,3,1,2,6,4,1,3,5,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,4,1,2,3,9,9,9,9,9,1,4,1,2,1,4,,209,2099,5,1,2,2,1,1,1,1,2,2,2,1,2,2,3,2,3,2,3,3,8,41
1,92,996,1,3,2,6,4,2,5,1,2,2,5,1,1,3,2,2,3,3,2,2,2,1,3,2,2,1,1,2,2,4,1,2,3,2,2,0,2,2,1,3,1,1,1,2,2,1,2,2,2,1,1,1,1,4,2,1,1,2,3,2,1,1,2,3,2,2,1,4,,209,2099,6,1,1,1,2,2,2,1,4,4,3,3,5,4,2,3,1,2,3,1,5,32
1,92,997,1,3,1,7,2,4,5,6,10,2,3,2,3,0,5,4,3,1,2,2,3,3,2,2,3,3,3,4,2,3,6,4,4,11,11,2,2,1,1,1,2,2,1,2,2,1,2,2,3,1,2,1,2,1,1,1,9,4,2,2,3,2,1,4,2,3,1,2,,209,2099,7,1,1,2,2,2,2,9,2,2,3,4,3,2,3,2,2,3,3,2,2,40
1,92,998,1,3,1,5,1,1,5,5,7,4,4,1,2,6,5,1,2,3,2,2,1,2,1,1,5,1,1,3,3,3,4,4,2,3,4,1,2,3,3,1,3,2,2,1,2,1,1,2,2,1,2,2,3,2,3,4,3,4,3,2,2,2,2,3,4,1,1,3,,209,2099,8,2,0,2,2,2,2,9,3,3,3,2,5,4,2,4,1,4,3,3,8,41
1,92,999,1,4,1,7,2,1,5,1,3,1,2,1,3,5,2,2,2,3,2,2,2,2,2,2,1,3,1,5,2,2,2,4,4,12,2,2,2,2,1,2,1,3,2,1,2,3,2,2,3,3,4,1,2,5,2,5,9,9,9,9,9,9,0,0,0,0,0,0,,209,2099,9,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,4,3,1,5,30
1,92,1000,3,3,6,1,1,4,0,1,2,4,4,2,1,1,2,2,2,5,2,4,2,2,2,2,4,1,1,3,4,4,5,2,4,1,2,8,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,2,3,1,1,4,1,2,2,4,,209,2100,0,1,1,1,1,1,2,9,2,1,4,4,5,1,1,4,4,2,3,1,5,10
1,92,1001,2,2,5,5,4,1,0,4,10,3,4,1,2,5,2,2,2,3,3,3,1,2,2,2,1,3,1,5,4,4,6,2,1,2,3,2,2,2,1,1,1,3,1,1,2,1,2,2,2,1,1,1,1,4,1,2,3,9,9,9,9,9,1,3,3,2,1,4,,209,2100,1,1,1,2,1,1,1,9,3,2,3,3,3,4,5,3,2,4,3,2,2,43
1,92,1002,1,4,5,2,5,3,2,1,6,3,4,2,2,2,2,2,4,4,3,2,1,1,2,2,2,2,1,4,4,4,4,2,4,2,3,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,4,1,3,3,9,9,9,9,9,2,1,4,1,2,4,,209,2100,2,1,1,2,2,2,2,9,0,3,3,1,1,2,3,0,4,3,3,2,5,13
1,92,1003,1,4,5,2,5,1,2,1,6,3,4,2,3,2,1,0,3,4,4,5,3,3,2,2,4,3,3,3,4,4,4,5,5,2,3,8,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,3,1,3,2,2,3,9,9,9,9,9,1,4,2,2,2,2,,209,2100,3,1,1,2,2,2,2,9,0,4,2,2,3,2,3,2,2,3,3,2,5,10
1,92,1004,1,2,6,1,5,1,2,1,6,3,1,4,1,3,5,1,2,3,2,2,1,2,1,1,4,1,2,3,6,2,5,4,2,1,3,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,3,9,9,9,9,9,1,4,3,2,3,2,,209,2100,4,2,1,2,2,2,2,9,0,4,3,3,3,2,2,2,2,2,3,2,5,12
1,92,1005,1,1,6,3,5,1,2,1,6,2,4,2,1,3,4,1,3,5,3,4,2,2,2,2,4,2,1,3,4,4,2,2,4,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,3,2,1,3,9,9,9,9,9,1,2,4,2,1,4,,209,2100,5,1,1,2,2,2,2,1,0,0,2,2,3,2,2,2,3,1,3,2,5,11
1,92,1006,1,4,3,2,1,1,2,1,6,2,4,2,1,3,2,2,1,2,1,2,1,3,1,1,2,1,2,1,2,2,6,2,4,3,7,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,3,4,2,2,2,1,1,1,3,1,2,4,1,2,1,4,,209,2100,6,1,1,1,1,1,1,1,2,2,2,1,1,2,3,2,4,1,3,2,5,10
1,92,1007,1,5,4,1,4,1,2,1,6,1,2,3,1,1,2,2,1,1,1,2,1,2,1,1,2,1,3,1,2,2,1,4,1,8,7,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,4,2,2,2,2,1,1,3,1,1,3,1,2,1,0,,209,2100,7,1,1,1,1,2,2,9,2,4,2,2,3,1,1,1,3,3,3,2,5,10
1,92,1008,1,1,7,9,1,2,2,2,6,1,2,1,1,3,4,2,3,3,2,2,2,2,1,1,2,2,1,1,4,4,4,4,2,2,2,8,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,3,9,9,9,9,9,1,1,2,2,1,4,,209,2100,8,1,2,1,2,2,1,1,2,2,4,3,4,4,5,4,3,2,3,2,7,10
1,92,1009,1,1,1,0,1,1,2,2,6,1,1,1,2,1,2,2,1,4,2,2,1,2,1,1,2,1,2,2,1,1,3,4,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,3,3,4,4,6,6,9,2,2,9,2,9,1,3,2,0,2,0,,209,2100,9,0,0,1,1,1,1,9,2,0,0,0,0,0,0,0,0,4,3,2,7,11
1,92,1010,1,3,8,2,3,1,2,2,6,3,4,3,1,3,1,1,3,2,2,3,1,2,2,1,4,2,1,2,4,4,4,6,6,1,5,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,4,4,1,2,4,3,3,1,3,1,3,2,2,4,,209,2101,0,1,1,1,1,2,1,1,2,1,3,1,3,3,5,3,4,2,3,2,7,13
1,92,1011,1,1,6,6,1,1,2,2,6,1,1,2,1,3,4,2,3,4,1,1,1,2,2,1,2,2,1,3,5,5,3,4,2,2,3,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,4,1,1,1,1,2,1,1,1,9,9,9,9,9,9,,209,2101,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,2,1,32
1,92,1012,1,2,6,4,5,2,2,2,6,3,4,1,2,6,6,2,3,5,1,2,1,2,1,1,4,2,1,1,3,2,6,2,4,2,4,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,4,2,1,2,2,2,2,3,3,3,3,2,1,1,4,,209,2101,2,1,1,1,1,2,1,9,1,1,3,2,2,3,3,3,2,4,3,2,7,15
1,92,1013,1,1,7,2,4,1,2,2,6,3,4,1,2,5,5,1,2,4,4,3,2,1,2,2,3,2,1,2,5,4,4,4,1,1,1,5,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,4,1,2,1,1,3,2,1,2,2,2,2,2,1,4,,209,2101,3,1,1,1,1,1,1,1,2,1,3,3,3,2,2,2,2,4,3,2,7,15
1,92,1014,1,2,5,4,1,2,2,2,6,3,4,1,2,3,5,1,3,5,4,4,1,1,2,2,4,2,1,3,4,3,5,4,1,1,1,3,0,1,2,1,2,2,1,2,2,1,1,2,1,2,4,2,1,3,2,2,1,3,5,2,3,2,1,4,2,2,2,4,,209,2101,4,1,1,2,1,2,1,1,4,2,2,2,3,4,5,4,1,3,3,2,7,11
1,92,1015,1,1,6,5,1,1,2,3,6,3,4,1,2,5,2,2,3,5,3,3,3,2,2,1,2,2,1,3,5,4,4,4,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,3,4,1,1,1,1,3,2,2,2,1,3,2,2,2,3,,209,2101,5,1,1,2,2,2,2,1,2,2,3,3,5,2,4,3,1,4,3,2,1,34
1,92,1016,1,1,5,5,1,1,2,3,6,1,3,3,1,3,5,2,1,2,2,2,1,2,2,1,2,1,3,3,1,1,3,4,2,2,4,1,2,1,1,2,2,1,1,1,2,1,2,2,1,3,1,3,1,4,2,2,1,1,2,2,3,2,2,2,2,2,2,4,,209,2101,6,1,1,1,1,2,2,1,0,4,2,1,3,2,4,2,3,2,3,2,1,33
1,92,1017,1,1,6,2,5,1,2,3,3,2,3,3,1,3,2,2,5,4,3,3,2,1,2,1,0,2,1,0,4,4,4,4,2,3,4,6,2,3,1,1,2,3,1,2,1,2,1,1,1,1,2,3,2,2,2,3,1,2,3,4,3,2,1,4,1,2,1,4,,209,2101,7,1,1,1,1,2,1,9,2,4,3,3,5,3,3,3,2,2,3,1,4,30
1,92,1018,1,3,5,4,5,3,2,1,3,2,3,1,1,3,1,3,3,2,1,2,2,2,1,2,3,2,1,2,2,4,3,6,4,2,3,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,4,1,3,1,1,2,2,1,1,1,3,3,2,1,4,,209,2101,8,1,2,2,2,2,2,1,2,4,3,2,4,2,4,3,3,4,3,1,5,30
1,92,1019,1,1,2,5,1,1,2,2,3,3,4,1,1,3,3,1,3,1,2,2,2,2,1,1,4,2,1,3,4,4,4,4,2,2,4,8,2,1,1,2,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,4,,209,2101,9,1,1,2,2,2,1,1,3,3,2,2,2,2,2,2,3,2,3,1,4,32
1,92,1020,2,1,6,3,5,1,2,1,6,3,4,1,2,5,2,2,4,5,3,2,1,1,2,2,2,2,1,4,5,5,6,2,3,4,7,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,4,1,2,1,4,5,4,3,4,1,4,4,2,3,2,,209,2102,0,1,1,2,2,1,2,1,4,3,3,2,3,3,5,2,3,4,3,2,5,11
1,92,1021,1,2,5,2,5,1,2,1,6,2,4,2,1,3,2,2,3,5,3,3,2,2,2,2,2,3,1,3,4,4,6,3,2,2,1,7,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,2,4,4,3,9,9,9,9,9,1,3,2,3,2,2,,209,2102,1,1,1,2,2,2,2,1,4,3,2,2,2,2,2,2,2,1,3,2,5,13
1,92,1022,2,2,5,2,2,3,2,3,6,2,3,3,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,6,2,5,3,5,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,3,1,2,2,2,3,1,2,3,2,3,2,1,,209,2102,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,4,3,3,3,4,13
1,92,1023,1,5,7,2,5,3,2,1,6,3,4,1,2,5,2,2,4,4,2,3,3,1,2,2,0,0,0,0,6,6,5,2,3,3,4,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,4,3,9,9,9,9,9,1,4,2,2,3,3,,209,2102,3,1,1,2,2,2,2,9,2,4,3,2,4,3,5,3,4,4,3,2,5,13
1,92,1024,1,4,0,0,1,1,2,6,6,2,3,2,1,1,2,1,2,2,2,2,2,2,1,1,4,3,1,2,2,1,2,6,1,12,12,0,3,3,3,3,3,2,3,3,3,3,3,3,3,1,2,1,2,2,2,1,1,2,2,2,9,2,2,2,2,1,2,0,,209,2102,4,2,1,0,2,2,2,1,0,0,1,2,3,1,2,0,0,2,3,2,5,10
1,92,1025,1,1,5,2,4,1,2,1,6,2,2,2,1,3,2,2,3,5,3,4,2,1,2,2,2,2,1,3,4,4,2,2,3,2,4,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,4,5,5,3,9,9,9,9,9,1,4,2,2,1,4,,209,2102,5,1,1,1,2,2,2,1,4,4,2,2,4,4,5,3,4,1,3,2,5,10
1,92,1026,1,2,6,6,1,1,2,1,6,4,4,1,2,5,2,2,3,5,2,5,2,1,2,2,2,2,1,3,4,4,6,4,2,2,3,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,3,3,5,3,9,9,9,9,9,1,2,4,1,2,1,,209,2102,6,1,1,1,2,2,1,1,2,4,2,2,2,2,2,2,2,4,3,2,5,11
1,92,1027,1,2,7,2,5,1,2,1,6,3,4,1,1,2,2,2,3,3,3,3,2,1,2,2,4,2,1,2,4,4,3,2,4,3,5,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,3,3,5,3,9,9,9,9,9,1,4,2,1,2,4,,209,2102,7,1,1,2,1,1,2,9,2,2,2,2,3,3,3,2,3,3,3,2,5,13
1,92,1028,1,2,6,1,4,3,2,1,6,4,4,1,2,2,2,1,2,4,3,4,2,1,3,2,4,3,2,2,4,4,2,2,5,2,4,0,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,1,2,2,3,9,9,9,9,9,2,3,2,3,2,3,,209,2102,8,1,1,2,2,2,1,1,2,4,3,3,3,2,3,2,2,4,3,2,5,13
1,92,1029,1,2,3,5,1,1,2,2,6,2,3,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,4,5,1,4,2,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,4,1,1,1,1,2,1,1,1,1,3,1,1,2,4,,209,2102,9,1,1,1,1,1,2,9,2,4,2,2,1,3,1,1,3,3,3,2,1,30
1,92,1030,1,2,5,1,5,1,2,2,6,3,4,1,2,5,2,2,3,3,1,2,1,2,1,1,3,1,2,3,4,4,1,4,1,1,3,2,2,2,1,1,1,1,1,2,2,1,1,2,3,1,2,1,1,3,1,1,1,1,3,2,1,2,2,1,1,1,3,3,,209,2103,0,1,2,1,2,1,1,1,2,2,3,4,5,3,4,3,4,4,3,2,7,13
1,92,1031,1,2,5,2,4,1,2,2,6,4,4,2,2,5,2,2,4,5,3,2,3,1,3,1,4,2,1,4,4,5,5,2,3,5,8,1,1,1,2,2,2,2,2,2,2,1,1,2,2,4,5,4,5,5,6,6,2,1,2,2,3,2,2,4,4,2,3,3,,209,2103,1,1,1,2,2,1,1,9,3,1,4,4,5,4,5,4,1,3,3,2,7,13
1,92,1032,1,2,3,5,3,1,2,2,6,3,4,2,2,5,1,2,4,4,3,2,2,1,1,2,2,2,1,3,4,4,3,2,1,1,5,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,4,2,1,3,2,2,2,4,5,2,1,2,9,9,9,9,9,9,,209,2103,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,2,7,15
1,92,1033,1,2,6,4,5,2,2,2,6,1,2,1,2,5,1,1,2,4,2,2,1,2,1,1,2,1,2,2,3,4,2,2,3,2,5,9,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,3,1,2,3,9,9,9,9,9,3,1,2,2,2,3,,209,2103,3,1,1,1,1,2,1,9,3,1,2,1,1,2,4,2,3,4,3,2,7,10
1,92,1034,1,2,3,4,1,3,2,2,6,3,4,1,1,3,2,1,3,3,2,3,2,2,2,2,4,2,1,3,4,4,2,2,4,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,3,1,2,1,1,4,2,2,1,1,1,2,3,2,2,2,3,2,3,2,,209,2103,4,1,2,2,2,2,1,1,3,2,2,2,3,2,2,2,2,2,3,2,7,14
1,92,1035,1,2,5,1,4,2,2,2,6,1,5,1,2,5,2,2,1,1,1,1,1,2,1,1,2,1,3,3,3,4,1,4,2,5,8,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,4,1,1,2,2,2,1,1,1,2,3,1,2,2,4,,209,2103,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,4,4,3,2,7,14
1,92,1036,1,3,6,3,1,1,2,2,6,3,4,1,1,3,2,1,4,5,3,4,1,1,2,1,3,2,1,4,5,4,5,2,4,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,4,2,2,1,3,5,4,3,2,2,4,1,1,2,4,,209,2103,6,1,1,1,1,2,1,1,1,1,2,2,2,3,5,3,3,2,3,2,7,11
1,92,1037,1,2,5,2,5,3,2,2,6,2,3,1,1,2,5,4,5,1,1,3,1,2,2,1,4,1,3,1,4,4,6,2,4,1,3,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,3,2,1,2,3,5,3,3,5,4,1,9,2,1,1,3,1,4,,209,2103,7,1,1,1,1,2,2,9,3,2,2,3,2,2,2,2,9,3,3,2,1,31
1,92,1038,1,3,6,7,5,3,2,2,6,2,4,3,1,3,2,2,4,5,3,2,2,1,2,2,2,2,1,4,4,4,3,2,3,1,5,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,3,1,4,1,1,2,1,1,3,3,3,2,3,2,2,2,3,,209,2103,8,1,1,1,2,2,1,9,2,4,3,2,4,3,5,3,4,2,3,2,7,14
1,92,1039,1,1,5,6,1,1,2,2,6,2,3,3,1,3,1,2,3,5,3,3,2,2,1,1,4,2,1,4,4,4,2,4,2,1,3,1,2,1,1,1,1,2,1,2,2,1,2,1,0,1,2,3,1,2,2,2,2,2,4,2,3,2,1,4,2,1,1,4,,209,2103,9,1,1,2,2,2,2,9,2,4,3,3,4,3,4,3,2,2,3,2,1,32
1,92,1040,1,4,7,2,4,1,2,2,6,2,4,2,1,3,2,2,2,4,2,2,2,2,1,1,5,1,2,3,4,4,5,4,2,2,2,7,2,1,1,1,1,2,3,3,3,1,3,3,1,1,2,1,1,2,1,2,2,2,3,2,1,2,1,3,2,2,3,3,,209,2104,0,1,1,1,2,2,2,9,0,4,2,2,4,3,4,2,2,1,3,2,1,30
1,92,1041,1,1,6,6,3,1,2,2,6,2,3,3,2,5,3,2,3,2,1,3,1,2,1,1,4,2,1,2,1,1,4,5,5,2,4,8,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,4,1,2,3,3,5,9,9,9,1,2,3,2,3,2,,209,2104,1,2,1,1,2,2,2,1,2,0,0,0,5,0,5,0,0,4,3,2,1,34
1,92,1042,1,4,4,2,4,1,2,2,11,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,0,3,2,3,2,2,2,4,2,1,3,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,3,1,2,2,2,2,2,2,2,3,9,2,2,2,1,2,2,,209,2104,2,1,2,0,1,2,1,1,2,2,2,2,3,2,3,0,0,3,3,2,7,13
1,92,1043,1,2,5,2,4,1,2,2,6,2,3,2,1,2,5,2,1,4,4,3,1,2,2,2,2,2,1,3,3,4,6,4,6,2,3,0,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,1,4,2,1,3,9,9,9,9,9,1,4,2,2,2,4,,209,2104,3,1,1,1,1,1,1,1,2,1,3,4,3,2,3,0,1,2,3,2,7,14
