CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,CARD..1,DECK..1,BALLOT..1,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.80B..1,Q.80B..2,Q.80B..3,Q.80B..4,Q.80B..5,Q.80B..6,Q.80B..7,Q.80B..8,Q.80B..9,Q.80B..10,Q.80B..11,Q.80B..12,Q.81A.,Q.81B.,Q.81B..1,Q.81B..2,Q.81B..3,Q.81B..4,Q.81B..5,Q.81B..6,Q.81B..7,Q.81B..8,Q.81B..9,Q.81B..10,Q.81B..11,Q.81B..12,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92A.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,CARD..2,DECK..2,BALLOT..2,V.112.,V.113.
1,131,693,4,11,7,11,1,2,1,1,4,4,4,1,2,2,2,1,1,1,2,2,1,3,1,3,1,2,3,3,1,1,1,1,2,3,4,4,1,2,1,2,1,3,3,3,1,1,2,2,2,2,2,1,1,1,3,5,1,1,1,2,4,1,1,3,1,1,0,1,2,131,693,4,3,3,1,1,2,3,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,4,1,1,1,1,1,2,1,1,1,1,4,1,3,5,1,2,1,2,1,3,0,0,0,3,131,693,55,2
1,131,694,4,5,7,3,5,1,5,2,4,4,3,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,4,3,2,3,2,2,3,3,4,2,2,1,1,2,2,1,2,1,1,1,2,3,1,1,1,2,4,1,1,2,2,2,3,2,2,131,694,2,3,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,5,2,1,2,2,3,1,1,4,1,3,2,1,3,2,1,2,3,0,0,0,3,131,694,3,2
1,131,695,2,10,7,5,3,1,5,1,4,3,3,5,1,1,3,2,1,3,1,1,2,2,3,1,2,2,3,2,4,2,4,3,3,2,4,4,2,4,3,2,1,2,1,1,2,1,1,2,4,1,3,1,3,2,3,3,1,2,1,2,5,2,1,1,2,2,3,1,2,131,695,3,3,4,1,1,1,2,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,4,2,3,2,4,3,4,4,2,1,2,1,2,1,1,4,4,1,2,3,4,1,2,2,1,8,0,0,3,131,695,2,2
1,131,696,2,10,6,4,5,1,5,1,4,2,1,5,2,7,4,3,3,2,3,2,2,1,3,2,1,2,3,2,2,1,2,2,2,2,2,4,2,2,3,2,2,3,4,2,2,1,3,2,3,1,3,2,3,3,2,2,3,2,3,3,4,1,2,2,2,2,2,1,2,131,696,2,4,4,1,1,2,2,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,3,4,2,3,5,2,3,2,1,1,2,1,1,2,3,2,3,3,3,4,5,1,7,0,0,3,131,696,6,2
1,131,697,1,10,6,3,5,1,5,1,5,2,2,1,2,4,7,3,2,2,1,2,2,2,2,3,2,2,3,3,2,3,2,1,6,1,2,4,2,3,4,2,1,3,3,3,1,2,1,2,3,3,4,2,3,3,2,3,1,1,1,2,4,2,2,3,2,2,3,1,2,131,697,3,4,5,2,1,1,3,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,4,4,3,4,3,1,1,2,2,1,1,1,4,1,4,2,1,2,2,4,5,1,5,0,0,3,131,697,9,2
1,131,698,1,10,6,5,3,1,5,1,5,3,3,1,2,3,2,2,2,1,1,2,2,3,1,1,1,1,1,1,1,2,3,1,2,1,1,4,1,3,1,2,11,3,11,3,1,3,1,2,2,1,1,2,1,1,2,3,1,4,1,2,6,1,3,2,2,2,1,3,2,131,698,1,2,1,1,1,1,1,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,4,2,1,5,1,1,1,1,2,1,1,1,4,1,2,5,1,5,5,4,5,2,0,0,2,3,131,698,5,2
1,131,699,1,11,7,2,5,1,5,1,4,6,5,3,1,4,4,2,3,3,1,3,2,2,4,2,3,2,3,2,5,2,4,4,6,3,2,4,4,4,2,2,4,3,4,3,2,1,2,4,4,1,4,1,3,3,2,3,1,1,1,1,4,2,1,2,2,2,4,1,2,131,699,4,5,5,2,1,2,3,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,5,4,4,4,5,3,1,1,1,3,1,1,3,4,5,5,4,5,3,2,2,0,0,8,3,131,699,7,2
1,131,700,2,11,6,2,5,1,5,1,4,2,2,1,1,4,7,1,1,2,1,1,2,2,4,3,2,1,3,2,4,1,3,1,1,2,3,4,1,2,2,2,2,3,4,3,1,1,1,2,3,1,3,1,3,2,1,1,1,1,1,2,4,1,1,2,2,2,3,2,2,131,700,2,3,2,1,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,2,2,1,1,1,2,1,1,2,2,2,2,2,4,3,4,5,2,0,0,8,3,131,700,8,2
1,131,701,2,11,6,2,4,1,5,1,4,3,2,1,2,6,6,1,1,1,3,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,4,3,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,2,2,3,1,3,2,2,1,1,2,2,1,2,2,2,131,701,2,2,2,1,1,2,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,2,1,1,2,1,1,1,4,1,3,2,1,2,2,2,2,4,0,6,0,3,131,701,24,2
1,131,702,2,9,8,7,1,1,5,1,4,5,3,1,2,7,2,2,1,1,1,2,2,3,1,1,2,2,3,2,4,2,1,1,1,4,4,4,1,2,3,2,1,3,3,3,3,1,1,1,1,1,3,1,1,3,3,2,1,1,1,2,5,1,1,2,1,1,3,1,2,131,702,4,4,5,1,6,4,2,3,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,3,4,4,3,3,4,1,1,2,1,3,1,1,4,1,3,3,1,4,3,1,2,4,0,3,0,3,131,702,1,2
1,131,703,2,9,6,5,1,1,5,1,4,6,5,1,2,6,2,3,3,1,1,2,2,2,1,1,1,1,1,1,4,2,3,1,1,2,3,4,2,3,1,2,2,3,4,3,2,2,3,3,2,3,2,1,2,2,2,1,1,3,1,3,4,1,1,3,2,2,4,1,2,131,703,2,4,4,1,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,1,3,5,1,4,2,4,4,4,0,6,0,3,131,703,0,2
1,131,704,2,9,6,3,1,1,5,1,4,4,1,2,1,5,5,2,2,1,3,2,3,2,1,1,2,2,3,3,2,3,1,2,2,2,1,4,2,4,3,2,3,3,4,3,3,3,3,1,2,1,1,3,2,4,1,2,1,1,1,4,6,2,2,3,1,1,2,1,2,131,704,1,2,2,1,2,2,1,2,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,5,1,2,1,1,1,4,1,2,4,2,3,2,3,3,4,5,1,2,0,0,3,131,704,10,2
1,131,705,1,9,6,7,5,1,5,1,4,4,1,1,2,7,7,3,2,1,2,2,2,2,2,3,2,2,3,3,2,3,4,1,1,3,3,4,2,3,3,2,8,3,3,3,2,1,3,2,3,1,5,2,3,2,3,3,1,2,1,2,2,2,3,2,2,2,4,2,2,131,705,1,3,3,2,1,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,3,4,2,3,3,2,3,2,2,1,1,4,4,2,3,2,2,3,4,5,2,0,0,10,3,131,705,31,2
1,131,706,1,9,6,6,1,1,5,1,4,4,3,1,2,6,6,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,3,4,3,1,2,3,2,2,3,3,2,1,3,3,2,2,1,5,1,2,2,1,4,3,4,3,4,3,1,1,4,1,1,5,2,2,131,706,1,1,1,1,2,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,4,1,5,1,1,3,1,2,1,1,4,1,2,2,1,1,1,3,3,4,0,3,0,3,131,706,7,2
1,131,707,1,9,6,2,5,1,5,2,4,2,1,2,2,7,6,2,2,2,1,2,2,2,1,1,1,2,2,1,4,2,3,1,1,3,4,4,2,3,4,2,3,3,5,3,6,3,2,2,2,1,2,1,2,2,3,3,1,2,1,2,4,2,3,2,2,2,1,1,2,131,707,1,2,2,3,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,4,6,1,1,1,1,3,1,2,2,1,4,3,1,3,5,3,3,4,0,3,0,3,131,707,0,2
1,131,708,1,9,6,3,1,1,5,1,5,5,5,3,3,3,2,2,3,3,1,1,2,3,3,2,3,3,2,2,4,2,4,3,5,4,4,4,4,4,4,2,2,3,4,3,3,1,3,2,4,1,4,3,3,3,4,2,1,3,1,2,3,2,2,1,4,4,4,1,2,131,708,2,4,5,2,1,4,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,5,4,1,4,5,5,4,5,2,1,2,4,4,1,1,4,1,4,3,1,4,4,3,2,2,0,0,2,3,131,708,13,2
1,131,709,1,9,6,3,3,2,1,2,5,6,5,1,2,3,1,2,3,2,1,3,2,3,1,2,3,3,3,1,5,2,4,1,1,4,4,4,1,4,1,2,11,3,1,3,2,1,3,1,2,1,1,1,2,2,1,3,1,4,3,2,3,2,2,1,2,2,2,4,2,131,709,3,3,5,1,6,2,3,3,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,4,3,4,5,5,5,5,1,1,1,1,4,1,1,4,1,4,2,1,2,4,2,1,2,0,0,2,3,131,709,7,2
1,131,710,1,8,6,3,5,1,5,1,4,2,2,1,1,5,7,2,2,2,1,2,3,1,3,3,2,1,2,1,3,2,2,1,1,2,3,5,2,2,2,2,1,2,2,2,1,3,1,3,3,2,2,3,4,2,1,4,3,4,3,2,2,1,1,3,2,1,2,1,2,131,710,2,3,3,1,1,2,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,5,5,2,1,1,2,2,2,1,2,2,4,2,1,2,4,2,2,4,0,4,0,3,131,710,8,2
1,131,711,2,9,8,3,5,5,1,2,5,5,5,1,4,4,4,1,2,1,4,2,2,2,2,3,1,1,2,1,3,2,2,1,2,2,3,4,2,5,5,3,12,4,12,4,6,4,4,6,4,2,5,1,2,2,4,2,1,1,1,4,2,2,1,2,3,3,4,1,2,131,711,2,2,4,1,1,2,2,2,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,4,3,2,2,2,1,1,1,1,2,1,2,1,3,2,1,5,2,2,2,1,5,0,0,3,131,711,13,2
1,131,712,1,9,6,2,5,5,1,1,5,2,1,1,2,1,2,2,4,3,1,1,2,2,4,2,1,1,3,2,4,2,3,1,6,2,4,4,1,2,1,2,2,3,3,2,1,1,3,3,2,1,3,1,3,2,3,3,1,3,1,3,2,2,3,1,4,3,4,1,2,131,712,2,5,4,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,3,4,4,2,1,1,2,1,1,1,1,4,1,4,3,2,2,1,2,2,4,0,5,0,3,131,712,39,2
1,131,713,2,10,7,5,5,4,2,1,5,4,3,1,2,1,3,2,3,3,1,2,2,2,3,3,2,2,2,2,4,2,4,2,4,4,3,4,3,3,4,2,1,3,1,2,2,1,3,3,5,3,3,1,3,3,2,3,1,3,1,2,4,2,2,1,4,4,4,4,2,131,713,4,4,4,2,2,3,3,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,4,4,5,4,2,1,2,2,1,2,2,1,2,3,1,3,1,3,2,2,2,2,0,0,5,3,131,713,24,2
1,131,714,1,10,7,2,5,4,1,1,5,4,4,1,2,7,7,2,2,1,2,2,1,4,1,1,1,1,2,3,2,1,2,1,1,2,4,4,1,2,4,2,8,3,9,3,2,1,1,2,3,2,1,1,4,2,1,1,1,3,1,1,2,3,1,2,3,3,2,3,2,131,714,2,4,4,1,2,1,1,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,4,2,2,2,4,2,4,3,2,2,1,4,3,2,3,1,3,3,2,4,2,2,4,0,2,0,3,131,714,6,2
1,131,715,2,10,6,7,4,4,1,2,4,3,3,1,2,5,3,2,2,2,2,2,3,2,2,2,2,1,2,3,3,2,4,1,4,4,4,4,3,3,4,2,1,2,2,2,1,3,3,4,2,2,5,2,2,1,1,3,1,3,1,2,5,2,1,3,3,3,2,2,2,131,715,3,3,4,2,1,2,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,3,4,4,5,2,5,1,1,2,2,4,1,1,4,2,2,2,1,2,3,2,2,4,0,4,0,3,131,715,3,2
1,131,716,1,10,6,7,3,4,1,1,4,4,2,1,1,7,3,2,3,1,2,2,2,2,1,3,1,2,3,3,2,2,4,1,1,3,4,4,1,2,3,2,11,3,11,2,2,1,2,1,1,1,4,1,1,1,1,3,1,2,1,1,4,1,1,4,3,5,3,1,2,131,716,4,4,4,2,1,4,3,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,4,2,3,4,6,1,1,2,4,2,1,1,4,1,1,2,2,5,5,2,2,4,0,2,0,3,131,716,9,2
1,131,717,1,11,6,2,3,4,1,1,4,2,2,1,1,1,1,2,1,1,3,2,1,2,1,1,1,1,3,2,2,2,2,1,1,3,4,3,1,2,1,2,11,3,11,3,5,3,3,1,2,1,2,1,1,1,3,2,1,4,1,4,5,1,1,3,2,1,2,2,2,131,717,2,1,4,3,6,3,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,4,3,3,3,4,4,1,1,1,2,3,3,1,1,3,1,5,1,3,3,2,2,1,8,0,0,3,131,717,56,2
1,131,718,2,9,6,2,2,4,1,2,4,2,2,1,3,7,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,3,1,2,3,4,3,1,3,2,2,1,2,3,1,2,1,1,1,2,1,3,1,2,2,2,3,1,3,1,2,2,1,1,3,2,2,2,2,2,131,718,2,3,3,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,2,2,2,2,2,1,1,1,3,1,3,3,2,3,2,1,2,4,0,3,0,3,131,718,3,2
1,131,719,1,9,6,3,5,4,1,1,4,1,1,1,1,7,2,1,4,1,2,2,3,2,1,3,1,1,1,3,1,1,2,1,2,5,4,4,1,2,4,2,1,3,3,2,1,3,3,1,2,1,5,4,1,2,2,4,1,4,2,2,3,1,1,4,5,5,5,1,2,131,719,0,0,4,2,2,2,3,1,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,3,4,3,4,4,2,3,1,1,1,1,2,1,1,4,1,3,2,2,1,5,4,5,2,0,0,10,3,131,719,44,2
1,131,720,2,2,6,2,2,1,5,2,4,3,2,1,2,6,2,1,2,2,3,1,1,1,4,2,1,1,1,1,2,2,3,3,3,2,3,4,2,2,2,2,1,3,3,3,2,1,1,4,4,2,3,2,3,3,2,3,1,1,1,1,2,2,2,1,2,2,2,3,2,131,720,3,3,3,3,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,4,2,3,1,1,1,2,1,1,1,3,1,5,3,1,5,2,2,2,4,0,6,0,3,131,720,23,2
1,131,721,1,2,6,2,5,1,5,2,4,1,1,1,1,7,2,2,3,3,1,1,2,2,1,1,3,1,1,1,5,2,3,1,1,3,4,4,1,3,3,1,1,2,9,3,1,2,2,4,4,3,4,2,3,3,2,1,1,2,1,3,4,2,1,1,4,3,4,3,2,131,721,4,4,5,1,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,4,4,5,2,4,2,1,2,4,2,1,1,3,1,2,2,1,2,3,4,5,2,0,0,10,3,131,721,39,2
1,131,722,2,3,7,9,4,1,5,1,4,2,2,2,3,7,7,2,2,2,1,2,2,1,2,3,1,1,2,1,3,2,4,3,6,4,3,4,1,2,2,2,1,3,5,2,1,1,3,2,4,1,2,3,2,2,3,3,1,2,1,3,4,2,1,3,3,3,3,1,2,131,722,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,1,1,2,3,2,1,1,4,1,2,3,1,1,2,4,5,1,6,0,0,3,131,722,3,2
1,131,723,1,3,7,2,5,1,5,1,4,3,3,3,1,6,2,2,3,3,1,1,2,2,4,1,1,2,1,2,5,2,4,4,3,1,3,4,2,3,4,2,1,3,2,2,1,1,2,2,3,1,3,1,3,3,2,3,1,1,1,1,1,2,2,1,3,2,4,1,2,131,723,4,4,5,2,1,2,4,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,4,1,3,4,5,2,3,3,1,2,1,2,1,1,4,1,5,3,2,5,1,2,2,4,0,6,0,3,131,723,5,2
1,131,724,2,3,6,4,1,1,5,2,5,3,3,1,2,3,3,2,3,2,1,1,2,1,3,3,1,1,1,2,2,2,3,1,2,2,3,4,2,1,2,2,2,3,10,1,2,3,3,3,3,1,3,2,3,3,1,3,1,2,1,2,2,2,2,3,2,2,3,1,2,131,724,3,4,4,2,2,2,1,2,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,3,3,3,2,3,2,1,2,2,2,1,1,4,1,3,2,1,2,2,4,5,2,0,0,2,3,131,724,6,2
1,131,725,1,3,6,3,3,1,5,1,4,2,2,1,2,7,7,3,4,1,2,2,1,1,1,3,1,1,3,2,1,1,4,1,1,3,4,5,1,1,3,2,6,3,7,3,3,1,2,1,3,1,3,2,1,1,3,3,1,1,1,4,6,2,1,4,1,1,4,1,2,131,725,1,1,2,3,6,2,3,2,3,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,4,2,2,4,4,4,4,3,2,1,4,3,1,4,3,1,3,1,5,5,4,5,1,6,0,0,3,131,725,1,2
1,131,726,1,3,6,9,4,1,5,1,4,2,1,1,2,6,2,2,1,2,1,2,2,2,2,1,2,1,3,2,4,2,3,1,2,2,1,4,2,3,2,2,1,3,3,1,1,2,3,2,3,1,1,2,2,1,1,3,3,3,1,2,2,1,1,3,2,3,3,1,2,131,726,3,3,2,3,1,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,2,3,3,5,4,2,1,1,1,2,3,2,1,4,1,1,2,2,4,2,3,3,4,0,3,0,3,131,726,5,2
1,131,727,1,3,6,9,5,1,5,1,4,3,2,1,2,1,2,3,2,1,1,2,2,2,1,1,1,1,1,1,1,2,3,1,1,3,2,4,2,2,4,2,2,3,4,3,1,1,2,4,3,3,2,3,2,4,2,3,1,2,1,2,1,2,2,1,3,3,4,1,2,131,727,3,5,4,2,1,4,3,1,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,2,4,5,3,3,1,4,2,4,2,1,1,3,1,1,3,1,2,3,2,2,4,0,5,0,3,131,727,41,2
1,131,728,2,4,7,1,5,1,5,1,4,2,1,2,1,7,8,2,2,3,1,1,2,2,4,3,2,1,3,2,5,2,4,2,3,2,4,3,1,1,1,2,1,2,3,3,2,1,1,3,2,1,2,2,3,2,3,3,1,2,1,2,2,1,2,3,3,4,4,2,2,131,728,4,4,5,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,4,4,4,5,4,4,2,1,1,2,2,1,1,1,4,2,1,5,1,2,3,2,2,4,0,2,0,3,131,728,20,2
1,131,729,1,4,7,2,4,1,5,1,4,3,3,1,2,6,3,2,2,2,1,1,2,2,3,1,1,1,2,1,4,2,3,3,1,3,4,3,1,1,2,2,1,3,4,3,2,1,3,2,3,1,3,1,3,3,2,3,1,2,1,3,4,2,2,1,3,3,4,1,2,131,729,4,5,5,2,1,2,2,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,5,3,3,1,1,2,2,4,1,1,4,1,2,2,2,2,2,2,2,4,0,6,0,3,131,729,29,2
1,131,730,1,4,7,3,5,6,0,0,7,0,0,0,5,1,0,1,3,2,1,1,2,2,3,2,1,1,4,2,5,2,3,2,2,6,4,3,1,3,1,2,1,2,1,2,1,2,1,3,2,1,2,2,3,3,3,3,1,3,1,1,2,2,2,2,2,3,2,1,2,131,730,2,2,4,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,1,2,2,2,1,1,4,1,3,2,2,2,2,2,2,2,0,0,5,3,131,730,2,2
1,131,731,1,4,7,3,1,1,5,2,4,4,2,1,1,7,2,1,2,1,1,2,2,2,1,3,2,1,2,1,3,1,2,2,1,2,3,3,1,2,4,2,4,3,5,2,1,1,2,1,2,1,2,1,1,1,3,3,1,1,1,3,2,1,1,4,1,1,2,1,2,131,731,2,2,1,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,4,1,2,1,2,4,0,2,0,3,131,731,2,2
1,131,732,2,4,6,3,4,1,5,1,4,1,1,5,4,4,2,3,3,3,1,1,3,1,4,3,1,1,1,1,5,2,4,1,1,4,4,5,1,1,2,2,2,3,5,3,1,1,3,4,4,3,4,2,3,3,2,4,3,2,3,2,3,2,2,1,3,4,4,4,2,131,732,3,5,5,2,1,2,2,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,5,5,2,2,1,1,1,1,2,1,1,2,1,4,2,1,2,3,4,5,1,5,0,0,3,131,732,15,2
1,131,733,2,4,6,2,1,1,5,1,4,2,2,3,1,1,2,2,3,2,1,2,2,2,3,1,2,1,3,2,3,2,3,2,2,3,4,4,4,2,2,2,2,2,10,1,1,1,1,2,3,2,4,3,3,1,2,3,1,2,1,2,2,2,2,1,1,1,3,1,2,131,733,3,4,4,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,3,4,3,5,4,1,1,2,1,2,1,1,4,1,2,2,1,2,4,4,6,4,0,5,0,3,131,733,4,2
1,131,734,1,4,6,5,1,1,5,2,6,6,1,1,2,5,2,2,3,1,1,1,2,2,1,2,1,1,3,1,2,2,2,1,2,2,4,3,1,2,1,2,2,3,4,3,2,1,3,1,2,1,1,1,3,2,3,3,1,1,1,3,2,1,1,3,1,1,2,3,2,131,734,2,2,0,0,7,6,4,4,5,3,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,2,2,3,1,1,2,1,1,1,1,3,1,2,3,4,2,4,4,5,1,7,0,0,3,131,734,8,2
1,131,735,9,5,7,2,5,1,5,1,5,2,1,1,2,1,0,2,3,4,1,1,2,2,3,3,1,1,1,1,5,2,3,2,3,3,4,4,1,2,2,2,2,3,3,2,2,1,3,4,3,2,3,2,3,3,2,2,1,2,1,0,5,2,2,1,3,4,4,3,2,131,735,3,5,3,2,2,2,3,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,3,3,6,2,1,1,1,2,1,1,1,4,1,2,2,2,4,2,2,2,4,0,5,0,3,131,735,3,2
1,131,736,2,5,7,2,5,1,5,1,4,4,4,1,2,1,7,2,3,3,1,1,2,3,2,2,3,3,2,1,5,2,4,2,4,3,4,4,2,4,2,2,4,3,6,2,1,2,1,3,3,3,3,1,3,3,3,3,1,3,1,1,5,2,2,1,2,3,4,1,2,131,736,3,4,4,1,1,2,1,1,3,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,1,3,4,4,3,3,1,2,1,3,1,1,1,3,2,1,3,1,1,2,2,2,2,0,0,5,3,131,736,5,2
