,CARD,DECK,BALLOT,FORM,S192A.Q1,S192A.Q2,S192A.Q3,S192A.Q4,S192A.Q5,S192A.Q6,S192A.Q7,S192A.Q8,S192A.Q9,S192A.Q10,S192A.Q11,S192A.Q12,S192A.Q13,S192A.Q14,S192A.Q15,S192A.Q16,S192A.Q17,S192A.Q18,S192A.Q19,S192A.Q20,S192A.Q21,S192A.Q22,S192A.Q23,S192A.Q24,S192A.Q25,S192A.Q26,S192A.Q27,S192A.Q28,S192A.Q29,S192A.Q30,S192A.Q31,S192A.Q32,S192A.Q33,S192A.Q34,S192A.Q35,S192A.Q36,S192A.Q37,S192A.Q38,S192A.Q39,S192A.Q40,S192A.Q41,S192A.Q42,S192A.Q43,S192A.Q44,S192A.Q45,S192A.Q46,S192A.Q47,S192A.Q48,S192A.Q49,S192A.Q50,S192A.Q51,S192A.Q52A,S192A.Q52B,S192A.Q52C,S192A.Q52D.n,S192A.Q53.n,S192A.V54,S192A.V55
348,1.0,192.0,349.0,1.0,1.0,26.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,,,7.0,1.0
349,1.0,192.0,350.0,1.0,1.0,26.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0
350,1.0,192.0,351.0,1.0,2.0,12.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,7.0,1.0
351,1.0,192.0,352.0,1.0,3.0,8.0,6.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,6.0,1.0
352,1.0,192.0,353.0,1.0,3.0,7.0,6.0,7.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,6.0,1.0
353,1.0,192.0,354.0,1.0,2.0,8.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,6.0,1.0
354,1.0,192.0,355.0,1.0,1.0,40.0,6.0,6.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,,,6.0,1.0
355,1.0,192.0,356.0,1.0,1.0,40.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,,,6.0,1.0
356,1.0,192.0,357.0,1.0,1.0,35.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,4.0,1.0
357,1.0,192.0,358.0,1.0,1.0,24.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,6.0,1.0
358,1.0,192.0,359.0,1.0,1.0,30.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,7.0,1.0
359,1.0,192.0,360.0,1.0,1.0,29.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5.0,1.0
360,1.0,192.0,361.0,1.0,1.0,19.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0
361,1.0,192.0,362.0,1.0,1.0,30.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,6.0,1.0
362,1.0,192.0,363.0,1.0,2.0,8.0,5.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0
363,1.0,192.0,364.0,1.0,1.0,27.0,5.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,,5.0,1.0
364,1.0,192.0,365.0,1.0,1.0,27.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0
365,1.0,192.0,366.0,1.0,1.0,24.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,,,7.0,1.0
366,1.0,192.0,367.0,1.0,1.0,21.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,7.0,1.0
367,1.0,192.0,368.0,1.0,1.0,22.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,6.0,1.0
368,1.0,192.0,369.0,1.0,1.0,23.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,,,3.0,1.0
369,1.0,192.0,370.0,1.0,2.0,7.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,,,7.0,1.0
370,1.0,192.0,371.0,1.0,1.0,25.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,,,5.0,1.0
371,1.0,192.0,372.0,1.0,2.0,6.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,3.0,1.0
372,1.0,192.0,373.0,1.0,1.0,25.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,5.0,1.0
373,1.0,192.0,374.0,1.0,1.0,25.0,5.0,4.0,1.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,5.0,1.0
374,1.0,192.0,375.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,,,5.0,1.0
375,1.0,192.0,376.0,1.0,1.0,19.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,1.0
376,1.0,192.0,377.0,1.0,2.0,8.0,6.0,6.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,1.0
377,1.0,192.0,378.0,1.0,2.0,7.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,,,6.0,1.0
378,1.0,192.0,379.0,1.0,2.0,8.0,6.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,6.0,1.0
379,1.0,192.0,380.0,1.0,1.0,29.0,5.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,,,6.0,1.0
380,1.0,192.0,381.0,1.0,1.0,27.0,5.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,,,7.0,1.0
381,1.0,192.0,382.0,1.0,1.0,27.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5.0,1.0
382,1.0,192.0,383.0,1.0,2.0,8.0,6.0,6.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,6.0,1.0
383,1.0,192.0,384.0,1.0,1.0,23.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,6.0,1.0
384,1.0,192.0,385.0,1.0,1.0,20.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,,,5.0,1.0
385,1.0,192.0,386.0,1.0,1.0,30.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,,6.0,1.0
386,1.0,192.0,387.0,1.0,1.0,24.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,,,6.0,1.0
387,1.0,192.0,388.0,1.0,2.0,8.0,5.0,4.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,,,1.0,1.0
388,1.0,192.0,389.0,1.0,2.0,6.0,6.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,,,6.0,1.0
389,1.0,192.0,390.0,1.0,2.0,8.0,6.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,,,4.0,1.0
390,1.0,192.0,391.0,1.0,2.0,8.0,6.0,6.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,7.0,1.0
391,1.0,192.0,392.0,1.0,2.0,11.0,6.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,7.0,1.0
392,1.0,192.0,393.0,1.0,1.0,22.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,,,6.0,1.0
393,1.0,192.0,394.0,1.0,1.0,26.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,7.0,1.0
394,1.0,192.0,395.0,1.0,1.0,27.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,7.0,1.0
395,1.0,192.0,396.0,1.0,1.0,28.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,,,7.0,1.0
396,1.0,192.0,397.0,1.0,2.0,7.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,7.0,1.0
397,1.0,192.0,398.0,1.0,2.0,8.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,,,7.0,1.0
398,1.0,192.0,399.0,1.0,3.0,3.0,6.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,0.0,2.0,,,7.0,2.0
399,1.0,192.0,400.0,1.0,2.0,12.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,7.0,2.0
400,1.0,192.0,401.0,1.0,3.0,4.0,6.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.0,2.0
401,1.0,192.0,402.0,1.0,1.0,45.0,6.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.0,2.0
402,1.0,192.0,403.0,1.0,2.0,8.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.0,2.0
