,CARD,DECK,BALLOT,S174.Q1,S174.Q2,S174.Q3,S174.Q4.1,S174.Q4.2,S174.Q5,S174.Q6,S174.Q7,S174.Q8,S174.Q9,S174.Q10,S174.Q11,S174.Q12,S174.Q13,S174.Q14,S174.Q15A,S174.Q15B.n,S174.Q16,S174.Q17,S174.Q18,S174.Q19,S174.Q20,S174.Q21,S174.Q22,S174.Q23,S174.Q24,S174.Q25,S174.Q26,S174.Q27,S174.Q28,S174.Q29,S174.Q30,S174.Q31,S174.Q32,S174.Q33A,S174.Q33B.n,S174.Q34,S174.Q35A,S174.Q35B.n,S174.Q36,S174.Q37.n,S174.Q38,S174.Q39,S174.Q40,S174.Q41,S174.Q42,S174.Q43,S174.Q44,S174.Q45A,S174.Q45B.n,S174.Q46A,S174.Q46B.n,S174.Q47,S174.Q48A,S174.Q48B.n,S174.Q49,S174.Q50,S174.Q51A,S174.Q51B.n,S174.Q52A,S174.Q52B.n,S174.Q53,S174.Q54,S174.Q55.n,S174.Q56.n,S174.Q57.n,S174.V58,S174.V59
314,1.0,174.0,315.0,2.0,7.0,7.0,7.0,74.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,3.0,,1.0,2.0,,4.0,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,,3.0,,1.0,1.0,,2.0,1.0,3.0,,1.0,,2.0,2.0,,,,1.0,60.0
315,1.0,174.0,316.0,1.0,4.0,6.0,9.0,93.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,,0.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,6.0,5.0,,2.0,4.0,,4.0,,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,,4.0,,2.0,2.0,,2.0,2.0,2.0,,1.0,,3.0,1.0,,,,1.0,93.0
316,1.0,174.0,317.0,2.0,5.0,4.0,7.0,74.0,5.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0,4.0,3.0,3.0,,1.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,6.0,1.0,,2.0,0.0,,4.0,,1.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,,4.0,,1.0,1.0,,4.0,2.0,3.0,,3.0,,2.0,2.0,,,,1.0,52.0
317,1.0,174.0,318.0,2.0,9.0,6.0,7.0,74.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,,1.0,1.0,,4.0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,1.0,,,,1.0,94.0
318,1.0,174.0,319.0,2.0,5.0,2.0,7.0,74.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,5.0,,4.0,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,3.0,1.0,,,,1.0,28.0
319,1.0,174.0,320.0,1.0,0.0,3.0,7.0,72.0,5.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,,0.0,1.0,,1.0,,2.0,1.0,3.0,4.0,2.0,2.0,2.0,5.0,,4.0,,1.0,1.0,,1.0,1.0,2.0,,2.0,,3.0,2.0,,,,5.0,99.0
320,1.0,174.0,321.0,1.0,10.0,1.0,5.0,53.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,4.0,,1.0,2.0,,4.0,,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,3.0,2.0,,0.0,,0.0,2.0,,,,5.0,13.0
321,1.0,174.0,322.0,2.0,8.0,5.0,5.0,59.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,,1.0,2.0,,1.0,,1.0,4.0,3.0,4.0,2.0,1.0,2.0,3.0,,3.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,2.0,,,,5.0,42.0
322,1.0,174.0,323.0,1.0,6.0,4.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,,4.0,,1.0,1.0,2.0,6.0,3.0,1.0,4.0,5.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,0.0,,0.0,0.0,,,,5.0,49.0
323,1.0,174.0,324.0,2.0,0.0,3.0,7.0,74.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,1.0,,4.0,,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,2.0,,,,5.0,26.0
324,1.0,174.0,325.0,2.0,11.0,6.0,3.0,33.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,6.0,3.0,,1.0,1.0,,4.0,,2.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,2.0,,,,5.0,29.0
325,1.0,174.0,326.0,1.0,9.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,,1.0,0.0,,4.0,,2.0,3.0,1.0,5.0,1.0,1.0,3.0,5.0,,0.0,,2.0,1.0,,4.0,2.0,0.0,,0.0,,3.0,3.0,,,,5.0,44.0
326,1.0,174.0,327.0,2.0,11.0,1.0,3.0,33.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,,2.0,1.0,,4.0,,4.0,2.0,2.0,6.0,2.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,,,,5.0,36.0
327,1.0,174.0,328.0,1.0,9.0,4.0,7.0,74.0,5.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,6.0,1.0,,2.0,1.0,,4.0,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,,4.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,,3.0,2.0,,,,5.0,9.0
328,1.0,174.0,329.0,7.0,9.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,,0.0,0.0,,1.0,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,,3.0,4.0,,,,5.0,18.0
329,1.0,174.0,330.0,2.0,9.0,3.0,5.0,59.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,,4.0,,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,,1.0,,2.0,1.0,,3.0,3.0,3.0,,3.0,,3.0,2.0,,,,5.0,48.0
330,1.0,174.0,331.0,2.0,11.0,4.0,6.0,62.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,,2.0,5.0,,4.0,,1.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,,2.0,,3.0,1.0,,0.0,1.0,1.0,,1.0,,2.0,4.0,,,,5.0,63.0
331,1.0,174.0,332.0,2.0,10.0,1.0,5.0,59.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,0.0,6.0,2.0,,2.0,1.0,,4.0,,2.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,,2.0,,2.0,3.0,,3.0,1.0,1.0,,1.0,,1.0,2.0,,,,5.0,7.0
332,1.0,174.0,333.0,1.0,0.0,1.0,6.0,64.0,1.0,3.0,1.0,3.0,2.0,4.0,5.0,5.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,1.0,,1.0,1.0,,4.0,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,,4.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,3.0,2.0,,,,5.0,85.0
333,1.0,174.0,334.0,1.0,10.0,1.0,5.0,59.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,1.0,,2.0,1.0,,4.0,,1.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,,4.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,5.0,56.0
334,1.0,174.0,335.0,4.0,9.0,7.0,6.0,63.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,6.0,3.0,,2.0,5.0,,4.0,,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,,3.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,2.0,,,,5.0,2.0
335,1.0,174.0,336.0,1.0,7.0,1.0,5.0,54.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,6.0,1.0,,1.0,2.0,,4.0,,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,,4.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,5.0,20.0
336,1.0,174.0,337.0,1.0,11.0,1.0,7.0,74.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,,1.0,2.0,,4.0,,1.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,,1.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,,,,5.0,11.0
337,1.0,174.0,338.0,3.0,9.0,6.0,7.0,74.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,,2.0,1.0,2.0,3.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,6.0,3.0,,1.0,3.0,,4.0,,1.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,,4.0,,2.0,1.0,,2.0,1.0,2.0,,1.0,,3.0,4.0,,,,5.0,7.0
338,1.0,174.0,339.0,3.0,0.0,4.0,0.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,1.0,,1.0,2.0,,4.0,,1.0,3.0,3.0,3.0,1.0,1.0,4.0,5.0,,4.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,,3.0,3.0,,,,5.0,11.0
339,1.0,174.0,340.0,3.0,10.0,6.0,6.0,64.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,,1.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,6.0,5.0,,2.0,5.0,,4.0,,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,,2.0,,2.0,1.0,,2.0,2.0,2.0,,1.0,,2.0,2.0,,,,5.0,1.0
340,1.0,174.0,341.0,1.0,3.0,5.0,4.0,42.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,,1.0,1.0,,4.0,,1.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,,4.0,,1.0,1.0,,1.0,3.0,3.0,,2.0,,3.0,2.0,,,,5.0,15.0
341,1.0,174.0,342.0,1.0,0.0,6.0,7.0,74.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,6.0,1.0,,2.0,2.0,,4.0,,1.0,2.0,2.0,6.0,1.0,4.0,4.0,5.0,,4.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,,3.0,2.0,,,,5.0,40.0
342,1.0,174.0,343.0,3.0,9.0,7.0,7.0,74.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0,,2.0,5.0,,4.0,,1.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,,4.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,4.0,,,,5.0,43.0
343,1.0,174.0,344.0,1.0,9.0,5.0,5.0,59.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,,0.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,6.0,2.0,,2.0,0.0,,4.0,,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,,2.0,,2.0,1.0,,2.0,2.0,2.0,,3.0,,3.0,3.0,,,,5.0,17.0
344,1.0,174.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,5.0,3.0,,1.0,1.0,,4.0,,1.0,1.0,3.0,4.0,1.0,3.0,1.0,5.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,2.0,,,,5.0,18.0
345,1.0,174.0,346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,,0.0,4.0,,4.0,,3.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,4.0,,1.0,1.0,,4.0,2.0,3.0,,2.0,,3.0,4.0,,,,5.0,39.0
346,1.0,174.0,347.0,1.0,9.0,7.0,3.0,33.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,,2.0,3.0,3.0,4.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,2.0,0.0,0.0,,0.0,0.0,,1.0,,4.0,3.0,3.0,6.0,2.0,1.0,2.0,5.0,,4.0,,3.0,1.0,,3.0,3.0,3.0,,3.0,,3.0,4.0,,,,5.0,4.0
347,1.0,174.0,348.0,1.0,5.0,6.0,2.0,21.0,5.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,6.0,5.0,,2.0,5.0,,1.0,,1.0,2.0,0.0,2.0,2.0,2.0,3.0,5.0,,4.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,4.0,,,,5.0,6.0
348,1.0,174.0,349.0,1.0,10.0,7.0,9.0,93.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,,2.0,3.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,,1.0,2.0,,1.0,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,,4.0,,2.0,1.0,,2.0,1.0,2.0,,1.0,,3.0,2.0,,,,5.0,9.0
349,1.0,174.0,350.0,1.0,9.0,1.0,7.0,74.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,6.0,2.0,,1.0,2.0,,4.0,,2.0,3.0,3.0,5.0,1.0,2.0,4.0,4.0,,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,1.0,,,,5.0,14.0
350,1.0,174.0,351.0,2.0,7.0,6.0,6.0,63.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,,1.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,3.0,2.0,6.0,4.0,,2.0,5.0,,1.0,,3.0,3.0,3.0,5.0,1.0,3.0,1.0,4.0,,4.0,,1.0,2.0,,2.0,3.0,3.0,,1.0,,3.0,1.0,,,,5.0,19.0
351,1.0,174.0,352.0,2.0,10.0,4.0,7.0,74.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,,1.0,1.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,4.0,,1.0,3.0,,4.0,,1.0,3.0,3.0,6.0,2.0,2.0,2.0,5.0,,4.0,,1.0,1.0,,2.0,1.0,3.0,,3.0,,3.0,2.0,,,,5.0,32.0
352,1.0,174.0,353.0,2.0,0.0,1.0,6.0,64.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,,1.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,,2.0,3.0,,4.0,,2.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,,4.0,,2.0,1.0,,3.0,2.0,3.0,,1.0,,3.0,4.0,,,,5.0,36.0
353,1.0,174.0,354.0,1.0,8.0,1.0,5.0,56.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,,4.0,,2.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,,4.0,,2.0,2.0,,2.0,2.0,3.0,,1.0,,2.0,3.0,,,,5.0,37.0
354,1.0,174.0,355.0,2.0,8.0,6.0,6.0,63.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,,1.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,6.0,1.0,,2.0,1.0,,4.0,,1.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,,4.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,1.0,,,,5.0,27.0
355,1.0,174.0,356.0,2.0,10.0,1.0,6.0,62.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,1.0,,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,6.0,2.0,,2.0,5.0,,4.0,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,,4.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,,3.0,2.0,,,,5.0,33.0
356,1.0,174.0,357.0,2.0,10.0,1.0,5.0,56.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,4.0,1.0,,1.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,,1.0,2.0,,4.0,,1.0,2.0,3.0,6.0,3.0,2.0,3.0,1.0,,2.0,,3.0,1.0,,2.0,1.0,1.0,,1.0,,3.0,4.0,,,,5.0,34.0
357,1.0,174.0,358.0,2.0,9.0,3.0,6.0,62.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,3.0,,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,,2.0,3.0,,4.0,,3.0,3.0,3.0,6.0,1.0,2.0,2.0,5.0,,4.0,,2.0,1.0,,2.0,2.0,3.0,,1.0,,3.0,2.0,,,,5.0,35.0
358,1.0,174.0,359.0,2.0,5.0,6.0,7.0,74.0,5.0,3.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,3.0,2.0,,2.0,1.0,0.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,6.0,5.0,,1.0,4.0,,4.0,,1.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,,1.0,,1.0,1.0,,4.0,1.0,1.0,,1.0,,2.0,4.0,,,,5.0,8.0
359,1.0,174.0,360.0,1.0,8.0,5.0,2.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,2.0,,4.0,,3.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,,3.0,,2.0,1.0,,2.0,3.0,1.0,,1.0,,3.0,2.0,,,,5.0,10.0
360,1.0,174.0,361.0,2.0,0.0,2.0,7.0,71.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,,1.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,6.0,5.0,,2.0,2.0,,4.0,,2.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0,,4.0,,1.0,1.0,,4.0,3.0,3.0,,2.0,,3.0,1.0,,,,5.0,12.0
361,1.0,174.0,362.0,1.0,8.0,5.0,7.0,72.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,,1.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,,2.0,4.0,,1.0,,1.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,,4.0,,1.0,1.0,,3.0,1.0,3.0,,1.0,,3.0,4.0,,,,5.0,47.0
362,1.0,174.0,363.0,1.0,10.0,3.0,10.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,6.0,4.0,,2.0,0.0,,4.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,,4.0,,1.0,1.0,,3.0,4.0,3.0,,1.0,,3.0,4.0,,,,5.0,48.0
363,1.0,174.0,364.0,1.0,0.0,1.0,5.0,58.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,,1.0,2.0,2.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,5.0,,0.0,5.0,,4.0,,1.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,5.0,46.0
364,1.0,174.0,365.0,1.0,9.0,6.0,6.0,62.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,1.0,,1.0,1.0,1.0,4.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,6.0,4.0,,2.0,5.0,,4.0,,1.0,4.0,3.0,4.0,2.0,2.0,1.0,5.0,,3.0,,2.0,1.0,,2.0,1.0,2.0,,1.0,,3.0,2.0,,,,5.0,26.0
365,1.0,174.0,366.0,4.0,0.0,1.0,3.0,33.0,4.0,2.0,3.0,1.0,3.0,1.0,5.0,3.0,4.0,5.0,2.0,,3.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,5.0,0.0,2.0,2.0,1.0,5.0,4.0,,1.0,4.0,,4.0,,0.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,,2.0,,1.0,3.0,,3.0,3.0,3.0,,1.0,,3.0,2.0,,,,5.0,31.0
366,1.0,174.0,367.0,1.0,5.0,2.0,7.0,72.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,,1.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,,0.0,5.0,,1.0,,1.0,3.0,3.0,4.0,1.0,4.0,1.0,5.0,,4.0,,1.0,1.0,,4.0,4.0,3.0,,1.0,,3.0,4.0,,,,5.0,51.0
