,CARD,DECK,BALLOT,S175.Q1,S175.Q2,S175.Q3,S175.Q4,S175.Q5,S175.Q6,S175.Q7.n,S175.Q8,S175.Q9,S175.Q10,S175.Q11,S175.Q12,S175.Q13,S175.Q14,S175.Q15,S175.Q16.n,S175.Q17,S175.Q18,S175.Q19,S175.Q20,S175.Q21,S175.Q22,S175.Q23,S175.Q24,S175.Q25,S175.Q26,S175.Q27,S175.Q28.n,S175.Q29,S175.Q30A,S175.Q30B,S175.Q30C,S175.Q30D,S175.Q30E,S175.Q30F,S175.Q30G,S175.Q30H,S175.Q30I,S175.Q30J,S175.Q31.n,S175.Q32,S175.Q33,S175.Q34,S175.Q35,S175.Q36,S175.Q37,S175.Q38,S175.Q39,S175.Q40,S175.Q41,S175.Q42A,S175.Q42B,S175.Q42C,S175.Q42D,S175.Q42E,S175.Q42F,S175.Q42G,S175.Q42H,S175.Q42I,S175.Q42J,S175.Q42K,S175.Q42L,S175.Q43.n,S175.Q44,S175.Q45,S175.Q46,S175.Q47.n,S175.V48,S175.V49,S175.V50
210,1.0,175.0,211.0,4.0,7.0,4.0,7.0,1.0,3.0,,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,3.0,2.0,2.0,,0.0,5.0,53.0
211,1.0,175.0,212.0,4.0,5.0,4.0,7.0,1.0,3.0,,1.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,,1.0,3.0,2.0,,0.0,5.0,17.0
212,1.0,175.0,213.0,1.0,0.0,3.0,5.0,2.0,1.0,,1.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,3.0,,0.0,5.0,7.0
213,1.0,175.0,214.0,3.0,5.0,3.0,5.0,1.0,4.0,,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,,0.0,5.0,10.0
214,1.0,175.0,215.0,4.0,10.0,4.0,1.0,2.0,1.0,,0.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,,0.0,7.0,79.0
215,1.0,175.0,216.0,1.0,11.0,5.0,5.0,1.0,1.0,,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,,4.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,5.0,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,,2.0,3.0,3.0,,2.0,3.0,41.0
216,1.0,175.0,217.0,3.0,11.0,5.0,6.0,1.0,1.0,,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,,1.0,2.0,2.0,,2.0,3.0,63.0
217,1.0,175.0,218.0,1.0,9.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,,1.0,1.0,1.0,,2.0,3.0,47.0
218,1.0,175.0,219.0,1.0,5.0,4.0,6.0,1.0,2.0,,1.0,3.0,4.0,4.0,1.0,2.0,1.0,4.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,,2.0,2.0,5.0,,2.0,3.0,38.0
219,1.0,175.0,220.0,3.0,11.0,3.0,7.0,1.0,3.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,7.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,,1.0,1.0,1.0,,2.0,3.0,6.0
220,1.0,175.0,221.0,2.0,10.0,3.0,7.0,2.0,2.0,,1.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,,2.0,2.0,2.0,,2.0,3.0,53.0
221,1.0,175.0,222.0,2.0,9.0,3.0,6.0,1.0,4.0,,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,,2.0,2.0,2.0,,2.0,3.0,56.0
222,1.0,175.0,223.0,2.0,5.0,5.0,5.0,1.0,1.0,,1.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,3.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,,1.0,4.0,1.0,,0.0,6.0,45.0
223,1.0,175.0,224.0,2.0,7.0,4.0,7.0,2.0,2.0,,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,,2.0,2.0,2.0,,0.0,6.0,44.0
224,1.0,175.0,225.0,4.0,9.0,4.0,7.0,1.0,2.0,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,,3.0,3.0,2.0,,0.0,6.0,39.0
225,1.0,175.0,226.0,2.0,9.0,4.0,5.0,2.0,2.0,,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,,1.0,2.0,2.0,,3.0,2.0,46.0
226,1.0,175.0,227.0,1.0,5.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,2.0,1.0,,2.0,2.0,99.0
227,1.0,175.0,228.0,2.0,8.0,3.0,2.0,1.0,3.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,25.0
228,1.0,175.0,229.0,1.0,11.0,3.0,2.0,1.0,3.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,2.0,,2.0,2.0,26.0
229,1.0,175.0,230.0,1.0,10.0,3.0,4.0,1.0,3.0,,1.0,0.0,4.0,1.0,4.0,1.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,,3.0,1.0,2.0,,2.0,2.0,52.0
230,1.0,175.0,231.0,1.0,6.0,4.0,5.0,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,2.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,,5.0,5.0,2.0,,2.0,3.0,51.0
231,1.0,175.0,232.0,2.0,5.0,4.0,2.0,1.0,2.0,,1.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,,2.0,3.0,2.0,,2.0,3.0,68.0
232,1.0,175.0,233.0,2.0,7.0,3.0,8.0,1.0,2.0,,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,3.0,,0.0,6.0,20.0
233,1.0,175.0,234.0,1.0,4.0,4.0,4.0,1.0,4.0,,1.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,,1.0,3.0,4.0,,0.0,8.0,69.0
234,1.0,175.0,235.0,4.0,6.0,4.0,4.0,1.0,3.0,,1.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,2.0,5.0,2.0,7.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,,1.0,5.0,3.0,,0.0,8.0,38.0
235,1.0,175.0,236.0,2.0,9.0,4.0,4.0,2.0,2.0,,1.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,,1.0,2.0,1.0,,0.0,8.0,28.0
236,1.0,175.0,237.0,1.0,5.0,3.0,8.0,1.0,3.0,,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,2.0,7.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,,0.0,8.0,53.0
237,1.0,175.0,238.0,3.0,10.0,3.0,4.0,2.0,3.0,,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,1.0,,0.0,8.0,14.0
238,1.0,175.0,239.0,2.0,5.0,3.0,4.0,1.0,3.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,5.0,5.0,,0.0,8.0,31.0
239,1.0,175.0,240.0,4.0,9.0,5.0,2.0,1.0,1.0,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,2.0,,2.0,1.0,22.0
240,1.0,175.0,241.0,4.0,10.0,5.0,2.0,1.0,4.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,5.0,5.0,1.0,,2.0,1.0,25.0
241,1.0,175.0,242.0,3.0,11.0,4.0,5.0,1.0,2.0,,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,,2.0,3.0,1.0,,2.0,1.0,54.0
242,1.0,175.0,243.0,3.0,9.0,4.0,2.0,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,1.0,1.0,,2.0,1.0,10.0
243,1.0,175.0,244.0,3.0,10.0,4.0,2.0,1.0,4.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,2.0,5.0,2.0,,2.0,1.0,15.0
244,1.0,175.0,245.0,2.0,1.0,4.0,4.0,1.0,3.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,3.0,3.0,,3.0,1.0,35.0
245,1.0,175.0,246.0,3.0,9.0,1.0,6.0,2.0,3.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,1.0,7.0
246,1.0,175.0,247.0,4.0,10.0,3.0,6.0,2.0,4.0,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,3.0,4.0,2.0,,2.0,1.0,6.0
247,1.0,175.0,248.0,2.0,10.0,3.0,2.0,1.0,3.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,5.0,1.0,,2.0,1.0,16.0
248,1.0,175.0,249.0,1.0,10.0,1.0,7.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,2.0,4.0,,0.0,0.0,2.0,,1.0,4.0,3.0
249,1.0,175.0,250.0,1.0,6.0,1.0,6.0,1.0,4.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,4.0,9.0
250,1.0,175.0,251.0,1.0,11.0,2.0,6.0,1.0,3.0,,1.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,,2.0,2.0,2.0,,1.0,4.0,14.0
251,1.0,175.0,252.0,3.0,6.0,3.0,6.0,1.0,4.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,4.0,,1.0,4.0,21.0
252,1.0,175.0,253.0,2.0,5.0,3.0,6.0,1.0,4.0,,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,,5.0,1.0,4.0,,0.0,5.0,50.0
253,1.0,175.0,254.0,1.0,5.0,3.0,1.0,2.0,1.0,,1.0,5.0,5.0,3.0,1.0,3.0,1.0,1.0,,2.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,,2.0,4.0,2.0,,0.0,5.0,51.0
254,1.0,175.0,255.0,1.0,3.0,3.0,2.0,2.0,3.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,,1.0,3.0,5.0,,0.0,5.0,27.0
255,1.0,175.0,256.0,5.0,10.0,4.0,7.0,2.0,2.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,0.0,7.0,56.0
256,1.0,175.0,257.0,4.0,5.0,4.0,9.0,1.0,2.0,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,,5.0,5.0,1.0,,0.0,7.0,65.0
257,1.0,175.0,258.0,2.0,6.0,4.0,5.0,1.0,3.0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,3.0,2.0,2.0,,0.0,7.0,7.0
