,CARD,DECK,BALLOT,S210.Q1,S210.Q2,S210.Q3,S210.Q4,S210.Q5,S210.Q6,S210.Q7,S210.Q8,S210.Q9,S210.Q10,S210.Q11,S210.Q12,S210.Q13,S210.Q14,S210.Q15,S210.Q16,S210.Q17,S210.Q18,S210.Q19,S210.Q20,S210.Q21,S210.Q22,S210.Q23,S210.Q24,S210.Q25,S210.Q27,S210.Q28,S210.Q29,S210.Q30,S210.Q31,S210.Q32,S210.Q33,S210.Q34,S210.Q35,S210.Q36,S210.Q37,S210.Q38,S210.Q39,S210.Q40,S210.Q41,S210.Q42,S210.Q44,S210.Q45,S210.Q46,S210.Q47,S210.Q48,S210.Q49,S210.Q50.n,S210.Q51,S210.Q52,S210.Q53.1,S210.Q53.2,S210.Q53.3,S210.Q53.4,S210.Q53.5,S210.Q53.6,S210.Q53.7,S210.Q53.8,S210.Q53.9,S210.Q53.10,S210.Q53.11,S210.Q53.12,S210.Q53.13,S210.Q53.14,S210.V54,S210.V55,S210.V56,S210.V57
745,1.0,210.0,746.0,6.0,7.0,6.0,7.0,3.0,2.0,2.0,1.0,1.0,6.0,4.0,3.0,10.0,5.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,65.0
746,1.0,210.0,747.0,3.0,8.0,6.0,2.0,1.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,10.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,6.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,66.0
747,1.0,210.0,748.0,5.0,9.0,6.0,1.0,4.0,2.0,2.0,4.0,1.0,5.0,6.0,5.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,67.0
748,1.0,210.0,749.0,3.0,9.0,5.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,5.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,68.0
749,1.0,210.0,750.0,5.0,8.0,7.0,3.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,10.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,69.0
750,1.0,210.0,751.0,5.0,10.0,6.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,70.0
751,1.0,210.0,752.0,2.0,7.0,7.0,2.0,5.0,1.0,3.0,5.0,2.0,7.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,71.0
752,1.0,210.0,753.0,6.0,9.0,5.0,5.0,2.0,2.0,2.0,4.0,2.0,7.0,4.0,3.0,10.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,72.0
753,1.0,210.0,754.0,3.0,0.0,6.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,73.0
754,1.0,210.0,755.0,4.0,9.0,7.0,9.0,5.0,2.0,1.0,4.0,1.0,5.0,6.0,5.0,10.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,74.0
755,1.0,210.0,756.0,4.0,4.0,6.0,3.0,1.0,1.0,3.0,5.0,2.0,5.0,6.0,5.0,10.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,75.0
756,1.0,210.0,757.0,3.0,10.0,5.0,5.0,3.0,1.0,3.0,5.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,6.0,5.0,5.0,7.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,76.0
757,1.0,210.0,758.0,3.0,3.0,6.0,8.0,2.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,10.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,77.0
758,1.0,210.0,759.0,4.0,3.0,6.0,2.0,5.0,1.0,3.0,5.0,2.0,5.0,6.0,6.0,10.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,2.0,7.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,78.0
759,1.0,210.0,760.0,5.0,4.0,7.0,6.0,5.0,2.0,1.0,1.0,2.0,5.0,6.0,6.0,10.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,80.0
760,1.0,210.0,761.0,2.0,8.0,4.0,9.0,5.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,10.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,,4.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,81.0
761,1.0,210.0,762.0,5.0,6.0,6.0,4.0,1.0,2.0,1.0,4.0,1.0,5.0,5.0,3.0,10.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,82.0
762,1.0,210.0,763.0,6.0,9.0,8.0,4.0,5.0,1.0,3.0,5.0,2.0,5.0,7.0,6.0,10.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,6.0,6.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,83.0
763,1.0,210.0,764.0,1.0,8.0,5.0,0.0,5.0,1.0,3.0,5.0,1.0,6.0,2.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,84.0
764,1.0,210.0,765.0,3.0,9.0,6.0,1.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,10.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,6.0,6.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,85.0
765,1.0,210.0,766.0,4.0,3.0,6.0,2.0,3.0,1.0,3.0,5.0,2.0,5.0,5.0,5.0,10.0,4.0,2.0,3.0,1.0,5.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,86.0
766,1.0,210.0,767.0,5.0,9.0,6.0,7.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,10.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,4.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,87.0
767,1.0,210.0,768.0,2.0,6.0,4.0,4.0,2.0,1.0,3.0,5.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,88.0
768,1.0,210.0,769.0,4.0,5.0,7.0,4.0,3.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,89.0
769,1.0,210.0,770.0,3.0,9.0,6.0,3.0,5.0,1.0,3.0,5.0,2.0,6.0,3.0,2.0,10.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,90.0
770,1.0,210.0,771.0,5.0,8.0,6.0,5.0,5.0,1.0,3.0,5.0,1.0,6.0,5.0,4.0,10.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,91.0
771,1.0,210.0,772.0,4.0,8.0,7.0,4.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,92.0
772,1.0,210.0,773.0,4.0,3.0,5.0,6.0,1.0,1.0,3.0,5.0,2.0,5.0,6.0,5.0,10.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,,4.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,93.0
773,1.0,210.0,774.0,2.0,9.0,5.0,2.0,2.0,2.0,1.0,4.0,0.0,4.0,3.0,2.0,10.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,94.0
774,1.0,210.0,775.0,6.0,10.0,4.0,2.0,5.0,1.0,3.0,5.0,1.0,5.0,3.0,3.0,10.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,2.0,6.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,95.0
775,1.0,210.0,776.0,4.0,8.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,6.0,6.0,10.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,96.0
776,1.0,210.0,777.0,2.0,8.0,0.0,9.0,4.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,10.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,97.0
777,1.0,210.0,778.0,4.0,3.0,6.0,3.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,4.0,10.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,99.0
778,1.0,210.0,779.0,7.0,4.0,6.0,6.0,3.0,2.0,2.0,1.0,2.0,7.0,5.0,5.0,10.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0
779,1.0,210.0,780.0,7.0,9.0,6.0,4.0,2.0,1.0,3.0,5.0,1.0,6.0,6.0,6.0,10.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0
780,1.0,210.0,781.0,4.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,1.0,5.0,6.0,5.0,11.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0
781,1.0,210.0,782.0,5.0,9.0,5.0,9.0,4.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,10.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0
782,1.0,210.0,783.0,6.0,8.0,6.0,7.0,3.0,1.0,3.0,5.0,2.0,6.0,6.0,5.0,10.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0
783,1.0,210.0,784.0,6.0,7.0,6.0,3.0,1.0,2.0,2.0,4.0,2.0,7.0,6.0,3.0,10.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0
784,1.0,210.0,785.0,7.0,8.0,7.0,5.0,5.0,2.0,1.0,4.0,1.0,5.0,6.0,3.0,10.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,6.0
785,1.0,210.0,786.0,2.0,6.0,6.0,4.0,1.0,1.0,3.0,5.0,1.0,5.0,6.0,3.0,10.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,7.0
786,1.0,210.0,787.0,1.0,9.0,6.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,10.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,4.0,6.0,4.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,8.0
787,1.0,210.0,788.0,2.0,3.0,7.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,4.0,4.0,10.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,9.0
788,1.0,210.0,789.0,3.0,4.0,6.0,3.0,4.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,10.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,5.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,10.0
789,1.0,210.0,790.0,6.0,8.0,6.0,4.0,1.0,1.0,3.0,5.0,1.0,6.0,4.0,4.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,11.0
790,1.0,210.0,791.0,6.0,6.0,6.0,7.0,2.0,2.0,1.0,4.0,1.0,5.0,6.0,6.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,12.0
791,1.0,210.0,792.0,3.0,6.0,6.0,4.0,4.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,13.0
