,CARD,DECK,BALLOT,S47.Q1,S47.Q2,S47.Q3,S47.Q4,S47.Q5A,S47.Q5B,S47.Q6,S47.Q7,S47.Q8,S47.Q9,S47.Q10,S47.Q11,S47.Q12,S47.Q13,S47.Q14,S47.Q15,S47.Q16,S47.Q17,S47.Q18,S47.Q19,S47.Q20,S47.Q21,S47.Q22,S47.Q23,S47.Q24,S47.Q25,S47.Q26,S47.Q27,S47.Q28,S47.Q29,S47.Q30,S47.Q31,S47.Q32,S47.Q33,S47.Q34,S47.Q35,S47.Q36,S47.Q37,S47.Q38,S47.Q39J,S47.Q40,S47.Q40A,S47.Q41,S47.Q42,S47.Q43A,S47.Q43B,S47.Q43C,S47.Q44,S47.Q45,S47.Q46,S47.Q46A,S47.Q46B,S47.Q46C,S47.Q46D,S47.Q46E,S47.Q47A,S47.Q47B,S47.Q47C,S47.Q47D,S47.Q47E,S47.Q47F,S47.Q47G,S47.Q47H,S47.Q48,S47.Q49,CARD..1,DECK..1,BALLOT..1,S47.V50,S47.V51,S47.V52,S47.V53
647,1.0,47.0,648.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,8.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,648.0,6.0,3.0,9.0,3431.0
648,1.0,47.0,649.0,6.0,0.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,98.0,98.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,649.0,8.0,8.0,9.0,3234.0
649,1.0,47.0,650.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,650.0,7.0,7.0,9.0,3153.0
650,1.0,47.0,651.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,651.0,8.0,9.0,9.0,3200.0
651,1.0,47.0,652.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,652.0,8.0,7.0,9.0,3204.0
652,1.0,47.0,653.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,7.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,98.0,98.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,653.0,5.0,8.0,9.0,3022.0
653,1.0,47.0,654.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,654.0,6.0,9.0,9.0,3271.0
654,1.0,47.0,655.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,98.0,98.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,655.0,4.0,9.0,9.0,3219.0
655,1.0,47.0,656.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,656.0,4.0,7.0,9.0,3399.0
656,1.0,47.0,657.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,47.0,657.0,2.0,9.0,9.0,3121.0
657,1.0,47.0,658.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,6.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,658.0,8.0,5.0,9.0,3379.0
658,1.0,47.0,659.0,1.0,1.0,1.0,1.0,10.0,10.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,98.0,98.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,659.0,7.0,9.0,9.0,3089.0
659,1.0,47.0,660.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,47.0,660.0,2.0,8.0,9.0,3328.0
660,1.0,47.0,661.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,6.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,661.0,7.0,6.0,9.0,3331.0
661,1.0,47.0,662.0,2.0,2.0,2.0,1.0,4.0,6.0,4.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,662.0,7.0,6.0,9.0,3405.0
662,1.0,47.0,663.0,2.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,98.0,98.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,47.0,663.0,6.0,6.0,9.0,3132.0
663,1.0,47.0,664.0,2.0,1.0,2.0,1.0,4.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,664.0,8.0,10.0,9.0,3173.0
664,1.0,47.0,665.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,47.0,665.0,8.0,4.0,9.0,3174.0
665,1.0,47.0,666.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,666.0,8.0,8.0,9.0,3417.0
666,1.0,47.0,667.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,47.0,667.0,7.0,4.0,9.0,3084.0
667,1.0,47.0,668.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,98.0,98.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,668.0,6.0,6.0,9.0,3208.0
668,1.0,47.0,669.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,47.0,669.0,1.0,7.0,9.0,3067.0
669,1.0,47.0,670.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,670.0,8.0,9.0,9.0,3004.0
670,1.0,47.0,671.0,2.0,1.0,2.0,1.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,671.0,7.0,9.0,9.0,3128.0
671,1.0,47.0,672.0,2.0,1.0,2.0,1.0,11.0,11.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,47.0,672.0,7.0,4.0,9.0,3151.0
672,1.0,47.0,673.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,98.0,98.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,673.0,8.0,5.0,9.0,3075.0
673,1.0,47.0,674.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,674.0,7.0,9.0,9.0,3001.0
674,1.0,47.0,675.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,98.0,98.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,47.0,675.0,6.0,3.0,9.0,3192.0
675,1.0,47.0,676.0,2.0,1.0,2.0,1.0,4.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,98.0,98.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,676.0,4.0,8.0,9.0,3199.0
676,1.0,47.0,677.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,98.0,98.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,677.0,6.0,9.0,9.0,3137.0
677,1.0,47.0,678.0,2.0,1.0,1.0,1.0,11.0,11.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,98.0,98.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,47.0,678.0,6.0,6.0,9.0,3190.0
678,1.0,47.0,679.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,98.0,98.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,679.0,8.0,8.0,9.0,3340.0
679,1.0,47.0,680.0,3.0,1.0,2.0,0.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,47.0,680.0,5.0,9.0,9.0,3144.0
680,1.0,47.0,681.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,98.0,98.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,681.0,6.0,4.0,9.0,3126.0
681,1.0,47.0,682.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,3.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,98.0,98.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,682.0,6.0,8.0,9.0,3323.0
682,1.0,47.0,683.0,2.0,1.0,1.0,1.0,8.0,11.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,683.0,6.0,5.0,9.0,3313.0
683,1.0,47.0,684.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,7.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,47.0,684.0,3.0,5.0,9.0,3073.0
684,1.0,47.0,685.0,4.0,2.0,2.0,1.0,4.0,7.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,3.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,685.0,6.0,6.0,9.0,3341.0
685,1.0,47.0,686.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,7.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,1.0,5.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,686.0,7.0,8.0,9.0,3388.0
686,1.0,47.0,687.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,687.0,8.0,5.0,9.0,2247.0
687,1.0,47.0,688.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,688.0,8.0,6.0,9.0,2134.0
688,1.0,47.0,689.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,98.0,98.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,47.0,689.0,3.0,6.0,9.0,2063.0
689,1.0,47.0,690.0,2.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,690.0,8.0,6.0,9.0,2209.0
690,1.0,47.0,691.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,691.0,8.0,5.0,9.0,2183.0
